"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"45","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG1622","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.F.Vasconcelos;L.N. Santos & D.L.H. Oliveira","13-296","2013","04",NA,"Brasil","Minas Gerais","Serra da Piedade, vertente norte",NA,NA,NA,NA,NA,"26","1.5","1.5","-43.666667","-19.816667","Caeté",NA,NA,NA,NA,"43°40'W","19°49'S",NA,NA,NA,NA,NA,NA,NA
"46","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG1914","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.F.Vasconcelos","13-382","2013","05",NA,"Brasil","Minas Gerais","Condomínio Villa Bella, Serra da Moeda",NA,NA,NA,NA,NA,"04","1.3","1.3","-43.95","-20.25","Itabirito",NA,NA,NA,NA,"43º57'W","20º15'S",NA,NA,NA,NA,NA,NA,NA
"47","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG2010","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.F.Vasconcelos","13-432","2013","06",NA,"Brasil","Minas Gerais","Trilha para Bocaina - Serra do Caraça",NA,NA,NA,NA,NA,"01",NA,NA,"-43.466667","-20.116667","Catas Altas",NA,NA,NA,NA,"43°28'W","20°07'S",NA,NA,NA,NA,NA,NA,NA
"48","2019-03-20 11:47:04-03","MCN-PUC-MINAS","HPUC-MG","ANG2229","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"Rosa, J.D. e Lemes, E.O.A.","29","2014","07",NA,"Brasil","Minas Gerais","Parque das mangubeiras",NA,"Entrada para o mirante. Folhas descolores. Inflorescencia de colocaração púrpura.",NA,NA,"Lemes, E.O.A. Rosa, J.D.","14","1.1","1.1","-43.898056","-19.945833","Belo Horizonte",NA,NA,NA,NA,"43º53'53W","19º56'45S",NA,NA,NA,NA,NA,NA,NA
"49","2020-01-28 13:11:01-03","MCN-PUC-MINAS","HPUC-MG","ANG3998","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.Valentina W.","138",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Altura 2 m. UTM: 7754963 x; 594083 y.",NA,NA,"E.Hattori",NA,"1.4","1.4","-43.966944","-20.208611","Nova Lima",NA,NA,NA,NA,"43º58'01''W","20°12'31''S",NA,NA,NA,NA,NA,NA,NA
"50","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","CARP102","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"Wagner",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"Coordenadas aproximadas , o fruto foi coletado em região rural acima de 900m",NA,NA,NA,NA,"841","841","-43.629444","-19.336389","Santana do Riacho",NA,NA,NA,NA,"43°37'46''W","19°20'11''S",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","ANG3954","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"Tarso N.C.","20",NA,NA,NA,"Brasil","Minas Gerais","Fazenda Santa Cruz",NA,"Folhas simples, opostas, bordas simples, textura membranosa. UTM: 655683x; 7959654y.",NA,NA,"Jimi Nakajima",NA,"954","954","-43.3793983459473","-18.604700088501","Serro","37754","auto","2016","03",NA,NA,"01",NA,NA,NA,NA,NA,NA
"52","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG372","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.F.V. Starling; J.A. Figueiredo; Andrea; Carla",NA,"1988","06",NA,"Brasil","Minas Gerais","Mata do Jambreiro - Ville de Montagne",NA,NA,NA,NA,"H. F. Leitão Filho","30",NA,NA,"-43.8466987609863","-19.9855995178223","Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:28:49-03","UNESP-IBB","BOTU","31656","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Silva, S.M.P.","191","2006","07",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande",NA,NA,"BOTU031656","BOTU031656","Souza, F.O.","19",NA,NA,NA,NA,"Pindamonhangaba",NA,NA,"2007","12","9999","9999",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:19:02-03","UFRJ","RFA","24818","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Flavio de Britto Pereira","16/021","2000","07",NA,"Brasil","Rio de Janeiro","1º Distrito, Fazenda Serra do Capim.",NA,"Arbusto 1.8 m, flores de cor roxa, folhas cinzas, comum no local.","RFA37273",NA,"R. Esteves","10","869","869","-42.879167","-22.151111","São José do Vale do Rio Preto",NA,NA,"2000","10","42º52'45''W","22º9'4''S","02",NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:19:02-03","UFRJ","RFA","25004","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Alexandre Quinet (460)","jan-27","2000","08",NA,"Brasil","Rio de Janeiro","Lumiar (5º distrito), localidade de Santa Luzia.",NA,"Árvore com ca. de 3m de altura, 22cm de DAP, flores com papus alvos, folha verde discolor, face abaxial mais clara, abundante no local.","RFA37275",NA,"R. Esteves","11","550","550","-42.288333","-22.389167","Nova Friburgo",NA,NA,"2000","10","42º17'18''W","22º23'21''S","11",NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:29:16-03","UFRJ","RFA","35319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Cláudia M. Vieira; O. Samor; R. Darigo","1737","2006","09",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta muito comum. Inflorescêcnia alcaventa","RFA22736",NA,"C.M. Vieira","22",NA,NA,"-43.7736015319824","-21.2257995605469","Barbacena","27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:19:02-03","UFRJ","RFA","25093","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Alexandre Quinet (505)","34/28",NA,NA,NA,"Brasil","Rio de Janeiro","5º distrito.",NA,"Árvore de 4m de altura, 22cm de DAP, folha verde, comum no local.","RFA37279",NA,"R. Esteves",NA,"600","600","-42.283333","-22.393056","Nova Friburgo",NA,NA,"2000","10","42º17'0''W","22º23'35''S","11",NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:29:21-03","UFRJ","RFA","5117","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC) Sch.Bip.",NA,"Mendes Magalhães","10153","1958","02",NA,"Brasil","Minas Gerais","Serra do Curral",NA,"Árvore 3 - 4 m de altura","RFA54735",NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:29:21-03","UFRJ","RFA","8941","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC) Sch.Bip.",NA,"E. Pereira","3909","1958","06",NA,"Brasil","Rio de Janeiro","Mesa do Imperador",NA,NA,"RFA39142",NA,NA,"24",NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:29:21-03","UFRJ","RFA","24286","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC) Sch.Bip.",NA,"F. M. de B. Pereira","327","2000","04",NA,"Brasil","Minas Gerais","Distrito Dois Irmãos comarca de Itanhandú Fazenda Dois Irmãos",NA,"Árvore com 3,0m de altura e DAP de 16 cm, flores esverdeadas, folhas cinzas, rara no local","RFA37349",NA,"C. M. Vieira","30","1450","1450","-44.686111","-22.252778","Itamonte",NA,NA,"2000","05","44º41'10''W","22º15'10''S","15",NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:29:21-03","UFRJ","RFA","4262","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC) Sch.Bip.",NA,"Liene; Sucre; Duarte; E. Pereira","3909","1958","06",NA,"Brasil","Rio de Janeiro","Estrada do Alto da Boa Vista à Mesa do Imperador",NA,"Arbusto de flores alvas.","RFA39140",NA,"G.M. Barroso","24",NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:21-03","UFRJ","RFA","6322","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC) Sch.Bip.",NA,"P. Occhioni","150","1945","06",NA,"Brasil","Rio de Janeiro","Serra da Carioca",NA,"Árvore mediana, caule tortuoso; flor roxa","RFA39141",NA,NA,"13",NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-15 11:14:30-03","FUNED","FUNED-POL","651","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa",NA,NA,NA,NA,"1993","09",NA,"Brasil","MG","Faz. Engenho/Caraça/Funed",NA,"Atualmente, o gênero é Eremanthus","POL000651",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-19 15:43:19-03","UNEB","HUNEB","11753","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Almeida, G.S.S.","47","2005","08",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi: Trilha da Lagoa Seca.",NA,NA,"HUNEB0011753",NA,NA,"22",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"65","2019-11-19 15:43:19-03","UNEB","HUNEB","11804","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Almeida, G.S.S.","82","2005","08",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi: Trilha do Tesoureiro.",NA,NA,"HUNEB0011804",NA,NA,"24",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"66","2013-07-03 10:32:19-03","EBDA","BAH","1320","S","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Milton Mello",NA,"1961","05",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"Milton Mello e Edna Oliveira","05",NA,NA,NA,NA,"Jequiriçá",NA,NA,"1962","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2013-07-03 10:32:19-03","EBDA","BAH","10167","S","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Neves, M. Fagundes","238","2001","12",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"Neves, M.Fagundes","28",NA,NA,"-38.3242","-12.6975","Camaçari","37124","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2013-07-03 10:32:19-03","EBDA","BAH","122","S","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Brade",NA,"1942","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore pequena, flor roxa.",NA,NA,"Graziela Barroso","09",NA,NA,NA,NA,"Serra do Caporoá",NA,NA,"1946","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2013-07-03 10:32:19-03","EBDA","BAH","10642","S","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Magno, Carlos",NA,"2006","01",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"Neves, Marta Fagundes","10",NA,NA,"-38.5358","-10.8344","Ribeira do Pombal","30221","auto","2006","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-01-20 14:40:09-03","UPM","MACK","2150","PreservedSpecimen","Plantae",NA,NA,"Asteracaee","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"A. Buccaran","A212","2011","07",NA,"Brasil","SP",NA,NA,NA,NA,NA,"G. Franco","06",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-01-20 14:40:09-03","UPM","MACK","2149","PreservedSpecimen","Plantae",NA,NA,"Asteracaee","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"A. Buccaran","A210","2011","07",NA,"Brasil","SP","área de altitude",NA,NA,NA,NA,"G. Franco","06",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:10:26-03","UFBA","ALCB","129606","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rosa, P; Baez, C; Lima, T; Maurenza, D","1098","2016","08","Southern America","Brasil","Rio de Janeiro","Área adjacente ao Parque Estadual do Desengano. Fazenda Dibuá. Pedra Dubois. Colo entre o primeiro morro antes da Pedra Dubois (falso cume) e a pedra.",NA,"Terricola, heliófita. Ramos castanhos, folhas verdes, discolores, face adaxial mais escura e brilhante, face abaxial verde-clara com indumento alvacento e nervuras castanhas. Inflorescência com brácteas involucrais castanhas e frutos","ALCB047206","ALCB047206","Roque, N; Alves, M","30","1100","1100","-41.990833","-21.943611","Santa Maria Madalena",NA,NA,"2017","08","-41.990833","-21.943611",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:10:26-03","UFBA","ALCB","129609","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rosa, P; Moraes, M; Negrão, R; Gomes, D; Maurenza, D; Medeiros, H","808","2016","03","Southern America","Brasil","Rio de Janeiro","Parque Nacional da Tijuca. Trilha para o Mirante da Feira.",NA,"Terrícola, heliófita. Folhas discolores, face adaxial verde escura e face abaxial alvacenta. Pré-floração com brácteas alvacentas. Caule tortuoso. Altura: 3m.; Área de mata baixa, dossel de 5 m e de solo mais seco.","ALCB047209","ALCB047209","Roque, N; Alves, M","23","499","499","-43.270556","-22.963056","Santa Maria Madalena",NA,NA,"2017","08","-43.270556","-22.963056",NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:10:26-03","UFBA","ALCB","132017","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Silva, TT","09","2015","01","Southern America","Brasil","Minas Gerais",NA,NA,"ca 2,5m de altura.; Floresta estacional semidecidual, triscição Cerrado-Mata Atlântica.","ALCB048897","ALCB048897","Silva, TT","25",NA,NA,"-43.801399230957","-20.2532997131348","Itabirito","20553","auto","2015","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:10:26-03","UFBA","ALCB","106091","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Roque, N; Quaresma, AS","3741","2012","09","Southern America","Brasil","Minas Gerais","Parque Estadual do Pico do Itambé. Após a Cachoeira do Rio Vermelho",NA,"ca. 1,7m alt., folhas discolores (verdes passando a negras após coletadas). Corola lilás. Odor desagradável após coletada.",NA,NA,NA,"26","1289","1289","-43.306667","-18.383056","Serra Azul de Minas",NA,NA,NA,NA,"-43.306667","-18.383056",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:10:26-03","UFBA","ALCB","126923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Verdi, M; Pougy, N; Martinelli, G; Maurenza, D; Martins, E","7167","2014","06","Southern America","Brasil","Minas Gerais","Morro do Chapéu. Na base do morro.",NA,"Folhas verdes discolores; flor lilás; frequente. Altura: 3 m.; Campo rupestre. Encontrada em solo areno-pedregoso com afloramentos rochosos; no local encontram-se torres de transmissão de TV e no entorno encontram-se áreas utilizadas","ALCB041036","ALCB041036","Marques, D","25","1240","1240","-42.9225","-16.722222","Cristália",NA,NA,"2017","03","-42.9225","-16.722222",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:10:26-03","UFBA","ALCB","129644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Baez, C; Gomes, R; Rosa, P da; Bovini, M; Ferreira, C","593","2016","07","Southern America","Brasil","Rio de Janeiro","Parque Nacional da tijuca.",NA,"Folhas marcadamente discolores, face adaxial alvacenta, brácteas florais verdes. inflorescência alvas. Ca 2m de altura.; Flores ombrófila densa","ALCB047294","ALCB047294","Roque, N","12","620","620","-43.256944","-22.964167","Rio de Janeiro",NA,NA,"2014","08","-43.256944","-22.964167",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:10:26-03","UFBA","ALCB","133401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Lírio, EJ de; Lírio, EJ de; Lírio, VS","1146","2014","07","Southern America","Brasil","Espírito Santo","Fazenda Azaléia fragmento próximo a casa de Daly e Anália.",NA,"3 metros.","ALCB053138","ALCB053138","Ribeiro, M","27",NA,NA,"-40.7461013793945","-20.040599822998","Santa Maria de Jetibá","31867","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:10:26-03","UFBA","ALCB","128739","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Moraes, M; Negrão, R; Dungs, R","675","2016","10","Southern America","Brasil","Rio de Janeiro","Curuzu, Morro Possolé (Porcelet), trilha saindo do Sítio Itororó, propriedade da família Dungs. No cume do Morro Possolé.",NA,"Heliófilo, 1,80 m, folhas discolores, flores alvas. Muito frequente, colonizou o morro todo após as queimadas.; Área que sofreu inúmeros episódios de fogo e também deteriorada pela prática de morocross.","ALCB046115","ALCB046115","Pinto, LJS","05","1350","1350","-42.5311012268066","-22.2819004058838","Nova Friburgo","33190","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 08:52:00-03","NBC","NL-BOTANY","L.1584744","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Sucre Benjamin D; Braga PIS; Guimaraes DJ",NA,"1968","05","Southern America","Brazil",NA,"Estade de Sao Paulo, Reserva Florestal da Bocaina.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1584744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1584744","NL-L1584744",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 08:52:00-03","NBC","NL-BOTANY","L.1584745","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Williams LO; Assis V",NA,"1945","08","Southern America","Brazil",NA,"Grayanae. On iron-ore outcrops, Serra do Curral, Nova Lima, Minas Gerais.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1584745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1584745","NL-L1584745",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 08:52:00-03","NBC","NL-BOTANY","L.1584746","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Glaziou AFM",NA,NA,NA,"Southern America","Brazil",NA,"Province de !.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1584746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1584746","NL-L1584746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 08:52:00-03","NBC","NL-BOTANY","L.1584747","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Riedel L",NA,NA,NA,"Southern America","Brazil",NA,"Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1584747 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1584747","NL-L1584747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 08:52:00-03","NBC","NL-BOTANY","L.1584748","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Claussen P",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1584748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1584748","NL-L1584748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 08:52:00-03","NBC","NL-BOTANY","L.1584749","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Claussen P",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1584749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1584749","NL-L1584749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 08:52:00-03","NBC","NL-BOTANY","U.1118216","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Sucre Benjamin D; Braga PIS",NA,"1968","08","Southern America","Brazil",NA,"Brasil - estado do Rio de Janeiro - Petropolis, Araras, Base da Pedra MAria Comprida.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1118216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1118216","NL-U1118216",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
