"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"412","2020-07-23 12:11:13-03","CEPLAC","CEPEC","121071","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis",NA,"Amorim, A. M.","F. M. Ferreira","821","2005","01","15",NA,"Brasil","Minas Gerais","BAEPENDI","Toca dos Urubus.","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-02-17 11:29:46-03","UEG","HUEG","3575","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Magalhães, M.; Faria Júnior, J.E.Q.","215","2006","01","24","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Erva ( + ou - 40 cm); flor amarela, actinomorfa, hermafrodita, tipo taça.; Campo rupestre","HUEG003575",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-11-19 14:06:21-03","Unimontes","MCMG","867","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A. ST Hil","Neto, Santos D'Angelo.","Durães, M |",NA,"2001","11","24",NA,"Brasil","Minas Gerais","francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-11-19 14:06:21-03","Unimontes","MCMG","882","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A. ST Hil","Neto, Santos D'Angelo.","Vianna, M |",NA,"2001","12","27",NA,"Brasil","Minas Gerais","francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA
"416","2019-02-27 14:02:19-03","UFSJ","HUFSJ","3244","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Francener, A","Sobral, M; Castro, DG","14651","2012","01","14",NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.697222","-21.358333",NA,NA,NA,"Erva em camop rupestre pastejado; flores amarelas.","HUFSJ003244","HUFSJ003244_v00 HUFSJ003244_v01","-44.697222","-21.358333","2013","09",NA,NA,NA,NA,"16",NA,NA,NA,NA
"417","2019-02-27 14:02:19-03","UFSJ","HUFSJ","431","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Francener, A","Alexandre; Silva, GT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra São José",NA,NA,NA,NA,NA,"Planta de flor amarela encontrada em solo rupestre de regiões tropicais.","HUFSJ000431",NA,NA,NA,"2013","09",NA,NA,NA,NA,"16",NA,NA,NA,NA
"418","2019-02-27 14:02:19-03","UFSJ","HUFSJ","4334","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Francener, A","Sobral, M","15176","2012","12","01",NA,"Brasil","Minas Gerais","Ritápolis","Campo sujo alterado junto à estrada. BR494, junto à estrada para a cidade.","-44.322278","-21.043306","101","101",NA,"Erva 0,2-0,4 m; frutos imaturos.","HUFSJ004334","HUFSJ004334_v00","-44.322278","-21.043306","2013","09",NA,NA,NA,NA,"16",NA,NA,NA,NA
"419","2019-02-27 14:02:19-03","UFSJ","HUFSJ","4630","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Francener, A","Sobral, M","15388","2013","01","22",NA,"Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso.","-44.648306","-21.307861","970","970",NA,"Erva em campo; flores amarelas.","HUFSJ004630","HUFSJ004630_v00 HUFSJ004630_v01","-44.648306","-21.307861","2013","09",NA,NA,NA,NA,"16",NA,NA,NA,NA
"420","2019-12-20 18:46:35-03","UFSJ","HUFSJ","8596","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Alves, LL;","Alves, LL; Costa, MTR; Sobral, M","81","2016","03","31",NA,"Brasil","Minas Gerais","Coronel Xavier Chaves","Campo na beira da estrada, nos arredores de São Caetano,Coronel Xavier Chaves.","-44.166778","-21.023639","991","991",NA,"Erva, ca. 0,2m de altura. Flores amarelas, folhas pilosas e verdes.","HUFSJ008596","HUFSJ008596_v00 HUFSJ008596_v01 HUFSJ008596_v02 HUFSJ008596_v03","-44.166778","-21.023639","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-07-16 10:36:06-03","UFSJ","HUFSJ","8795","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Alves, LL","Alves, LL; Costa, MTR; Sobral, M","96","2015","04","20",NA,"Brasil","Minas Gerais","Ritápolis","Estrada de terra depois da cachoeira do Jaburu, próximo a uma pequena pedreira.","-44.359667","-21.031528","101","101",NA,"Erva, ca. 0,15cm de altura, flores amarelas, folhas pilosas.","HUFSJ008795",NA,"-44.359667","-21.031528","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9288","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Alves, LL","Costa, MTR; Silva, DR","799","2017","04","14",NA,"Brasil","Minas Gerais","São João del-Rei","Campo rupestre, Serra do Lenheiro.","-44.450847","-21.221044","97","97",NA,"Erva 0,2 m de altura, flores amarelas, com xilopódio.","HUFSJ009288","HUFSJ009288_01 HUFSJ009288_02","-44.450847","-21.221044","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9845","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Alves, LL","Costa, MTR; Souza, F; Mantovani, R","1331","2018","01","25",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, acesso pelo Senhor dos Montes, campo rupestre.","-44.466742","-21.211383","96","96",NA,"Erva 0,4 m de altura, flores amarelas.","HUFSJ009845",NA,"-44.466742","-21.211383","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-07-16 10:36:06-03","UFSJ","HUFSJ","10190","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Alves, LL","Costa, MTR; Bueno, T; Souza, F; Mião, C","1474","2018","05","19",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso pela estrada para Cunha, trilha à esquerda","-44.291522","-21.122375","103","103",NA,"Erva 0,2 m de altura, frutos","HUFSJ010190",NA,"-44.291522","-21.122375","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-09-06 20:07:15-03","UEM","HUEM","33009","S","Plantae",NA,NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","R.Pacifico","R.Pacifico; V.E.Bressan","288","2017","01","15",NA,"Brasil","Minas Gerais","Carrancas","Serra de Carrancas., Complexo da ponte, margem do rio Carrancas, caminho para a cachoeira do Salomão.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Arbusto, cerca de 20 cm de altura. Pétalas amarelas com a margem avermelhada. Poucos indivíduos observados ocorrendo esparsamente sobre campo graminoso úmido.","HUEM000016291","HUEM000016291",NA,NA,"2017","01","21143","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:03:07-03","UnB","UB","95521","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Pereira, FFO","296","2004","05","24","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-01 15:03:07-03","UnB","UB","88916","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Pereira, FFO","74","2004","02","14","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:03:07-03","UnB","UB","88915","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Pereira, FFO","205","2004","04","05","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:03:07-03","UnB","UB","88914","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Pereira, FFO","266","2004","05","10","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:03:07-03","UnB","UB","151219","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","19665","1968","02","09","Southern America","Brasil","Minas Gerais","Serra do Itabirito","Serra do Itabirito ca 45km SE of Belo Horizonte, ca 1500m elevation.",NA,NA,NA,NA,NA,"Tuberous-rooted herb, the solitary stem to ca. 15cm tall. Corolla yellow, with reddish margins.; Sandy slopes and outcrops.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:03:07-03","UnB","UB","151228","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Soares, EA","1742","2001","11","21","Southern America","Brasil","Tocantins","Porto Nacional","PRox a Carreira Comprida","-48.387306","-10.794583",NA,NA,NA,"Arbusto, aproxx 1,5m de alt. Flores amarelas com glandulas vermelhas no cálice.; Cerrado",NA,NA,"-48.387306","-10.794583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:03:07-03","UnB","UB","95525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Proença, CEB","1122","1994","04","15","Southern America","Brasil","Distrito Federal","Gama","Parque Municipal do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,NA,"-48.05","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:03:07-03","UnB","UB","95536","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Barros, M","2317","1992","02","11","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:03:07-03","UnB","UB","88913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Pereira, FFO","187","2004","03","20","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:03:07-03","UnB","UB","88585","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Pereira, GA","87","2004","04","28","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:03:07-03","UnB","UB","94809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","32933","1971","03","22","Southern America","Brasil","Goiás",NA,"22km ao N de Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-01 15:03:07-03","UnB","UB","4191","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Ramos, PCM","Ramos, PCM","527","1990","12","31","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, estrada cristal d'água","-47.933333","-15.883333",NA,NA,NA,"Flor amarela; .",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-01 15:03:07-03","UnB","UB","107858","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Correia, CAS","Carvalho, PS","168","2007","04","05","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889",NA,NA,NA,"Xilopódio; Erva 0,30 m. Flor amarela; cerrado rupestre. Solo: afloramento rochoso.",NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-01 15:03:07-03","UnB","UB","10764","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Carvalho, PD","Farias, R; Gonçalves, EG; Guimarães, PJF","494","1999","12","06","Southern America","Brasil","Goiás","Mossâmedes","Topo da Serra Dourada","-50.166667","-16.083333","950","950",NA,"Folha glauco. Glândula verde arroxeada.; Flor amarela; Cerrado. Solo: Solo pedregoso, pouco profundo.",NA,NA,"-50.166667","-16.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-01 15:03:07-03","UnB","UB","137851","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Ianhez, ML","Ianhez, ML; Tollendal, L","88","2009","12","15","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78",NA,NA,NA,"Erva 0,4m. Folhas pilosas. Pétalas amarelas; Cerrado Sensu Stricto",NA,NA,"-47.804444","-15.78","2010","02",NA,NA,NA,NA,"10",NA,NA,NA,NA
"441","2019-11-01 15:03:07-03","UnB","UB","151220","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","25658","1970","01","29","Southern America","Brasil","Minas Gerais",NA,"Cerrado and gallery margin, ca 30km NE of Patrocinio. Elev 1000m",NA,NA,NA,NA,NA,"Erect herb from thicjened root, to ca. 30cm tall. Corolla yellow, often red on claw.; Cerrado",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-01 15:03:07-03","UnB","UB","151221","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","21967","1969","01","14","Southern America","Brasil","Minas Gerais",NA,"Ca 27km S.W. of Diamantina on road to Gouveia, Elev. 1300m",NA,NA,NA,NA,NA,"Tuberous herb ca 25cm tall. Corolla yellow.; Grassy meadow and adjacent sandy campo",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-01 15:03:07-03","UnB","UB","151222","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","23024","1969","02","10","Southern America","Brasil","Minas Gerais",NA,"Ca 30km N.E. of Francisco Sá, road to Salinas, Elev. 1100m.",NA,NA,NA,NA,NA,"Herb to 15cm tall, with many stems from tuber. Flowers white.; Outcrops and steep rocky slopes with cerrado,",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 15:03:07-03","UnB","UB","151223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","25954","1970","02","04","Southern America","Brasil","Minas Gerais",NA,"ca 5km N.W. of Paracatú. Elev 800m",NA,NA,NA,NA,NA,"Tuberiferous herbm the stems to ca. 40cm tall. Corolla yellow, the fifth petal red-striate at apex without.; Rocky hillside, Recently burned over, mostly with cerrado,",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:03:07-03","UnB","UB","151224","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","23023","1969","02","10","Southern America","Brasil","Minas Gerais",NA,"Ca 30km N.E. of Francisco Sá, road to Salinas, Elev. 1100m.",NA,NA,NA,NA,NA,"Erect herb to 30cm tall, from tuberous root. Corolla yellow, the petals tipped red.; Outcrops and steep rocky slopes with cerrado,",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:03:07-03","UnB","UB","2632","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Candida, M","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R","25058","1970","01","21","Southern America","Brasil","Goiás",NA,"Ca. 25km NE de Catalão",NA,NA,NA,NA,NA,"Ereta partindo de tubérculo.; Erva 0,6m. Flor amarela; Campo pedregoso pastado em colinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-01 15:03:07-03","UnB","UB","151229","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Anderson, WR","35305","1972","02","03","Southern America","Brasil","Minas Gerais",NA,"About 8km N of Gouveia on road to DIamantina, elev. 1220m.",NA,NA,NA,NA,NA,"Erect in campo; petals dark yellow, the outer ones with red tips; calyx glands red.; Cerrado and nearly open campo sloping down through brejo to gallery forest.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-01 15:03:07-03","UnB","UB","151230","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Anderson, WR","8756","1973","04","13","Southern America","Brasil","Minas Gerais",NA,"5km by road NE of Rio Manso and Couto de Magalhães; elev; 960-1000m;",NA,NA,NA,NA,NA,"Perennial herb from bulbous root.; steep hillside cerrado, with pebbly clay soil.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:03:07-03","UnB","UB","151231","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Anderson, WR","9065","1973","04","18","Southern America","Brasil","Minas Gerais",NA,"7km by road W of Rio Pandeiras on road to from Januária to Serra das Araras; elev 600m",NA,NA,NA,NA,NA,"Perennial herb; all fruits from apomictic flowers. no evidence of there having been any sexual flowers.; Sandy cerrado",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:03:07-03","UnB","UB","180827","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Almeida, RF","Heringer, EP; Eiten, G","14227","1974","12","24","Southern America","Brasil","Goiás","Caldas Novas","8 km due NW of city of Caldas Novas. Several km N of N edge of Serra de Caldas.","-48.683333","-17.716667",NA,NA,NA,"Sepal glands green, tinged with red. Petals golden-yellow, stigmas yellow.; Region of partially cleared cerradão xeromorphic tree-woodland on uplands and narrow gallery florests along brooks. Roadside through cleared cerradão.",NA,NA,"-48.683333","-17.716667","2014","01",NA,NA,NA,NA,"23",NA,NA,NA,NA
"451","2019-11-01 15:03:07-03","UnB","UB","189158","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Zanatta, MRV","Zanatta, MRV; Mello, TRB","1225","2012","03","05","Southern America","Brasil","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.863333","-15.665833","1234","1234",NA,"Erva, 0,4m. Flor amarela, botão laranja; Campo sujo de murundum",NA,NA,"-47.863333","-15.665833","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:03:07-03","UnB","UB","189179","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Zanatta, MRV","Zanatta, MRV; Silva, JS","1246","2012","03","06","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília (PNB)","-48.031944","-15.641389","1156","1156",NA,"Fotos (M.R.V.Zanatta); Erva, 0,4m. Tricomas esbranquiçados nas folhas. Flor amarela, botão laranja; Campo sujo seco",NA,NA,"-48.031944","-15.641389","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:03:07-03","UnB","UB","19274","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Proença, CEB","Martins, CR","611","2005","02","11","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultra leve próxima a administração do Parque. Área submetida a uma queimada controlada no mês de abril de 2003","-47.926944","-15.731667",NA,NA,NA,"0,15m. Flor amarela; Campo sujo antropizado com presença 40 a 50% de capim-gordura. Solo: Latossolo.",NA,NA,"-47.926944","-15.731667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:03:07-03","UnB","UB","193044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Vale, GD","Fontes, CG; et al.","101","2007","03","14","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Scupira.","-48.01","-15.902222","1100","1100",NA,"Subarbusto com cerca de 50 cm de altura; flor amarela.; Cerrado no inicio da estrada de acesso a Fazenda (proximo ao lixao). Campo sujo antropizado, relevo ondulado, solo areno-argiloso (latossolo)",NA,NA,"-48.01","-15.902222","2007","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:03:07-03","UnB","UB","4195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Ramos, PCM","Ramos, PCM","531","1990","12","31","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, estrada cristal d'água","-47.933333","-15.883333",NA,NA,NA,"Erva. Flor amarela; .",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:03:07-03","UnB","UB","4211","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Candida, M","Ramos, PCM","547","1991","01","21","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, estrada CV cascalheira","-47.933333","-15.883333",NA,NA,NA,"Erva 0,3m. Flor amarela; Cerrado.",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:03:07-03","UnB","UB","5470","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Incógnito","Gomes Júnior, JC","1591","1964","02","15","Southern America","Paraguay",NA,NA,"Caballero - Fazenda Cerro-Cora",NA,NA,NA,NA,NA,"Erva 0,4m. Flor amarela; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:03:07-03","UnB","UB","94806","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Carvalho, PD","Munhoz, CBR","664","1998","01","18","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:03:07-03","UnB","UB","94807","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Camarea","affinis","Camarea affinis","A.St.-Hil.","Mamede, MCH","Irwin, HS","34786","1972","01","22","Southern America","Brasil","Goiás","Niquelândia","Niquelândia, 15km ao S de Niquelândia","-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
