"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"205","2020-09-12 05:00:02-03","US","US","1692433","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"v. Luetzelburg","6363","1915","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro; Serra dos Orgaos: Isabellocca",NA,NA,NA,NA,NA,NA,"US01415761","US01415761_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","600479","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"C. Juergens","159","1905",NA,NA,"South America","Brazil","Rio Grande do Sul","Estado Rio Grande do Sul, S. Cruz Serra Fao Rodriguez; ad ripas humidas [interpreted]",NA,NA,NA,NA,NA,NA,"US01415754","US01415754_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","1917510","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.",NA,"A. C. Brade","16340","1940","7","2","South America","Brazil",NA,"Est. de Rio, Serra dis Ogăos, Toca dos Caçadores",NA,NA,"1400",NA,NA,NA,"US01416988","US01416988_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2083108","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.",NA,"A. C. Brade","16340","1940","7","11","South America - Neotropics","Brazil","Rio de Janeiro","Estado do Rio de Janiero, Flora da Serra dos Orgăos, Foca dos Caçadores",NA,NA,"1400",NA,NA,NA,"US01416990","US01416990_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2291256","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.",NA,"A. C. Brade","16340","1940","7","11","South America","Brazil",NA,"Estado do Rio-Serra des Orgăos - Toca dos Caçadores",NA,NA,"1400",NA,NA,NA,"US01416989","US01416989_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"210","2013-02-07 10:18:43-02","UMC","HUMC","4733","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","HBK","Lauri, L.S.","Lauri, L.S.","045",NA,NA,NA,"Southern America","Brazil","São Paulo","Serra do Itapety Barranco; Trilha de paralelepipido.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"Mogi das Cruzes",NA,NA,"28666","auto","2007",NA,NA,NA,"08","27",NA,NA,NA,NA,NA
"211","2019-11-07 11:17:18-03","UFMG","BHCB-SL","110161","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Salino, A","Salino, A; et al.","11991","2007","04","05","América","Brasil","Santa Catarina","Limite de município Painel/ Urupema, Fazenda Farofa, trilha do rio Caveira. Vegetação Secundária de Floresta Ombrófila Mista Aluvial.","-49.87","-27.938889","1360","1360",NA,"Rupícola. Margem de rio.",NA,NA,NA,NA,NA,NA,NA,"2007","-49.87","-27.938889",NA,"04",NA,NA,NA,NA,NA,NA
"212","2021-01-12 15:24:14-03","UFMG","BHCB-SL","109259","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Almeida, TE; Salino, A","Almeida, TE; Souza, DT; Heringer, G","1171","2007","06","21","América","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Gruta e Pico do Pião. Campos Rupestres e Matas Nebulares.","-43.870972","-21.705611","1664","1664",NA,"Rupícola em paredão na borda de mata nebular",NA,NA,"Lima Duarte",NA,NA,NA,NA,"2007","-43.870972","-21.705611",NA,"09",NA,NA,NA,NA,NA,NA
"213","2019-11-07 11:17:18-03","UFMG","BHCB-SL","178533","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F","Moura, IO; Salino, A; Moura, LC; Fantecelle, LB","39","2015","11","01","América","Brasil","Minas Gerais","Pedra de São Domingos, Mata Nebular","47.959722","-22.691667","2040","2040",NA,"Rupícola, borda de trilha",NA,NA,"Gonçalves",NA,NA,NA,NA,"2017","47.959722","-22.691667",NA,"02","20",NA,NA,NA,NA,NA
"214","2019-11-07 11:17:26-03","UFMG","BHCB-SL","82366","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.","Salino, A","Salino, A; Mota, RC","8861","2003","08","06","América","Brasil","Minas Gerais","Parque Natural Municipal do Riberão do Campo, Mata de Galeria do Ribeirão do Campo abaixo da Cachoeira do Tabuleiro.","-43.539806","-19.072278","600","600",NA,"Rupícola a margem de rio, em local úmido e bastante sombreado.",NA,NA,"Conceição do Mato Dentro",NA,NA,NA,NA,"2004","-43.539806","-19.072278",NA,"01",NA,NA,NA,NA,NA,NA
"215","2019-12-19 16:20:48-03","UFMG","BHCB-SL","103577","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.","Almeida, TE; Salino, A","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11499","2006","11","25","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).","-41.829472","-20.479861","1800","1800",NA,"Epífita no interior de mata. Macieira","BHCB001804",NA,"Espera Feliz",NA,NA,NA,NA,"2007","-41.829472","-20.479861",NA,"05",NA,NA,NA,NA,NA,NA
"216","2016-08-23 10:59:31-03","NHMLondon","NHM-LONDON-BOT","BM000936792","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Eduard Rosenstock; b.1856; d.1938; Rosenst.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/733cfa6ad5852c05aa475f059835f8efefad72e9/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Type",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:458684",NA
"217","2019-11-01 15:17:59-03","UnB","UB","103921","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.","Sehnem, A","Brade, AC","16528","1940","07","31","Southern America","Brasil","Rio de Janeiro","Flora da Serra dos Órgãos. Pedra Açú",NA,NA,"2100","2100",NA,"Nos rochedos na mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-23 13:22:36-03","MN","R-TIPOS","20559","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.",NA,"Brade, A.C.","9881","1929","11","03",NA,"Brasil","Rio de Janeiro","Toca dos Caçadores","-42.9655990600586","-22.4122009277344","1450","1450",NA,NA,"R000020559","R000020559_001","Teresópolis","Holotypus",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:46:36-03","UFRGS","ICN","015343","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch, PG","Jürgens, R","135",NA,NA,NA,"América do Sul","Brasil","RS","Serra João Rodrigues",NA,NA,"13","13",NA,NA,NA,NA,"Santo Amaro do Sul",NA,NA,NA,NA,"1997",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:46:36-03","UFRGS","ICN","114017","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch, PG","Windisch, PG","8751","1997","04","27","América do Sul","Brasil","RS","Distr. silveiras, Pico Montenegro","-50.0657997131348","-28.7483005523682",NA,NA,NA,"Mata nebular, na borda do cannyon, sobre rocha",NA,NA,"São José dos Ausentes",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:46:36-03","UFRGS","ICN","015339","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch, PG","Dutra, J","270",NA,NA,NA,"América do Sul","Brasil","RS","Entre Serrinha e Soledade","-52.5102996826172","-28.8183002471924","350","350",NA,NA,NA,NA,"Soledade",NA,NA,"42411","auto","1997",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:46:38-03","UFRGS","ICN","001804","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.","Brade, A","Brade, AC","16.340","1940","07","11","América do Sul","Brasil","RJ","Toca dos Caçadores",NA,NA,"1400","1400",NA,"nos rochedos",NA,NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","97543","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth.","Gonzatti, F.","Gonzatti, F.","3316","2017","01",NA,NA,"Brasil","Rio Grande do Sul","Topo do morro da Serra do Faxinal; Campo e mata à direita da estrada",NA,"-29.18","959","959",NA,"Epífito em tronco de árvore. Córtex espesso, interior da mata nebular, formando relva. Herbário HUCS nº 47863","HAS0097543","HAS0097543","Cambará do Sul",NA,NA,NA,NA,"2018","50° 01' 92'' W","29° 10'48'' S",NA,"06",NA,NA,NA,NA,NA,NA
"224","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","47675","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Senna, R.M.; Stringhi, M.L.","1452","2009","11",NA,NA,"Brasil","Rio Grande do Sul","Fraga, APA Municipal de Caraá","-50.435001373291","-29.7900009155273",NA,NA,NA,"rupícola, beira de cascata floresta. Projeto Pteridófitas APA Caraá/ Cnpq","HAS0047675","HAS0047675","Caraá",NA,NA,"21250","auto","2021",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"225","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","97544","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth.","Gonzatti, F.","Gonzatti, F.; Nogueira, L; Coelho, G.","4015","2017","11",NA,NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","-44.732778","-22.361111","2200","2200",NA,"Erva rizomatosa, em rochas úmidas e sombreadas da mata nebular. Transição para campo rupestre, mata com regato, subida para... Herbário HUCS nº 47874","HAS0097544","HAS0097544","Itatiaia",NA,NA,NA,NA,"2018","44° 43' 58'' W","22° 21' 40'' S",NA,"06",NA,NA,NA,NA,NA,NA
"226","2010-08-16 16:43:27-03","GH","HU-HERB","GH 00021343","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum bipinnatisectum","C. V. Morton",NA,"C. Bues",NA,"1924","6",NA,"South America","Peru","Cuzco","Alturas de Sieve, 3000 m.",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bipinnatisectum",NA,"undetermined"
