"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","sex"
"368","2021-02-04 10:24:50-03","UFRPE","HST","7980","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","L.P.Félix; A.J.Castro et G.Conceição","8106","1998","04","10",NA,"Brasil",NA,NA,"Subarbusto ereto; ramos quebradiços; inflorescência alvacenta, espinecente.","HST007980",NA,NA,"Mart.","L.R.Sena","Maranhão","Parque Estadual do Mirador","Aldeia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","3034605","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","G. Hatschbach & R. Kummrow","46614","1986","3","26","South America - Neotropics","Brazil",NA,NA,NA,"US01340572",NA,"Caryophyllales","Mart.",NA,"Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672",NA,NA,"US01340572_01","85457","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","2821145","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","G. T. Prance & N. T. Silva","58194","1964","7","18","South America - Neotropics","Brazil",NA,NA,NA,"US01340589",NA,"Caryophyllales","Mart.",NA,"Goiás",NA,"2km from Veadeiros.",NA,NA,NA,NA,"US01340589_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","2820213","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, R. G. P. Santos, R. Souza & S. F. Fonsêca","22194","1969","1","19","South America - Neotropics","Brazil",NA,NA,NA,"US01340582",NA,"Caryophyllales","Mart.",NA,"Minas Gerais",NA,"12km SW of Diamantina.",NA,NA,"1370",NA,"US01340582_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US","762263","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J. N. Rose & P. G. Russell","19931","1915","6","19","South America - Neotropics","Brazil",NA,NA,NA,"US01340593",NA,"Caryophyllales","Mart.",NA,"Bahia","Marcionílio Souza","Vicinity of Machado Portello","-40.5306015014648","-13.0031003952026",NA,NA,"US01340593_01","49307","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","2860088","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","S. A. Mori, R. M. King, T. S. Santos & J. Hage","12337","1979","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US01340577",NA,"Caryophyllales","Mart.",NA,"Bahia","Rio de Contas","9-11km ao N de Rio de Contas, na estrada para o povoado Mato Grosso.","-41.77","-13.53","1000",NA,"US01340577_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","3034736","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","G. Hatschbach","46543","1983","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US01340574",NA,"Caryophyllales","Mart.",NA,"Bahia","Rio de Contas","Arredores","-41.8114013671875","-13.5789003372192",NA,NA,"US01340574_01","49773","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","86430","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","L. Riedel","2712",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01340594",NA,"Caryophyllales","Mart.",NA,NA,NA,"Brasilia.",NA,NA,NA,NA,"US01340594_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","2544194","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","E. P. Heringer","9737","1964","8","8","South America - Neotropics","Brazil",NA,NA,NA,"US01340590",NA,"Caryophyllales","Mart.",NA,"Distrito Federal","Brasília","Mirante perto do Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,"US01340590_01","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"377","2020-09-12 05:00:02-03","US","US","3223512","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J. H. Kirkbride","3165","1980","5","1","South America - Neotropics","Brazil",NA,NA,NA,"US01340576",NA,"Caryophyllales","Mart.",NA,"Distrito Federal",NA,"1 km S de Escola Faziendeira por estrada","-47.83","-15.88","1230",NA,"US01340576_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","2820211","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14798","1966","4","14","South America - Neotropics","Brazil",NA,NA,NA,"US01340587",NA,"Caryophyllales","Mart.",NA,"Bahia",NA,"Near Rio Piau, ca. 150km S.W. of Barreiras",NA,NA,"850",NA,"US01340587_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"379","2020-09-12 05:00:02-03","US","US","2861861","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin","21410","1968","3","18","South America - Neotropics","Brazil",NA,NA,NA,"US01874039",NA,"Caryophyllales","Mart.",NA,"Goiás",NA,"10 km S of Guará",NA,NA,"550",NA,"US01874039_01 US01874039_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"380","2020-09-12 05:00:02-03","US","US","2950746","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","6978","1981","5","20","South America - Neotropics","Brazil",NA,NA,NA,"US01340575",NA,"Caryophyllales","Mart.",NA,"Distrito Federal","Brasília","BR-251, próximo do trevo DF-11.","-47.9296989440918","-15.7797002792358",NA,NA,"US01340575_01","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"381","2020-09-12 05:00:02-03","US","US","2820215","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, R. G. P. Santos, R. Souza & S. F. Fonsêca","22896","1969","1","30","South America - Neotropics","Brazil",NA,NA,NA,"US01340581",NA,"Caryophyllales","Mart.",NA,"Minas Gerais",NA,"Serra do Espinhaço. Ca. 15 km N.E. of Diamantina, road to Mendanha",NA,NA,"1275",NA,"US01340581_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"382","2020-09-12 05:00:02-03","US","US","2863989","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R. M. Harley","19966","1977","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US01340578",NA,"Caryophyllales","Mart.",NA,"Bahia",NA,"Serra do Rio de Contas. Ca. 1 km south of small town of Mato Grosso on the road to Vila do Rio de Contas","-41.82","-13.48","1200",NA,"US01340578_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"383","2020-09-12 05:00:02-03","US","US","2818651","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, R. Souza & R. G. P. Santos","8212","1965","9","11","South America - Neotropics","Brazil",NA,NA,NA,"US01340588",NA,"Caryophyllales","Mart.",NA,"Distrito Federal","Brasília","Sumit of Chapada da Contagem, ca.10km N.E. of Brasilia","-47.9296989440918","-15.7797002792358","1000",NA,"US01340588_01","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"384","2020-09-12 05:00:02-03","US","US","2709724","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","W. Anderson, M. T. Stieber & J. H. Kirkbride","36854","1972","3","8","South America - Neotropics","Brazil",NA,NA,NA,"US01340579",NA,"Caryophyllales","Mart.",NA,"Bahia",NA,"Espigão Mestre, ca. 1000km WSW of Barreiras",NA,NA,"750","800","US01340579_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"385","2020-09-12 05:00:02-03","US","US","1694079","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","-. Mello Barreto","5","1933","5","19","South America - Neotropics","Brazil",NA,NA,NA,"US01340592",NA,"Caryophyllales","Mart.",NA,"Minas Gerais","Belo Horizonte","Fazenda Taquaril, Serra Taquaril","-43.937801361084","-19.9207992553711",NA,NA,"US01340592_01","17082","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"386","2020-09-12 05:00:02-03","US","US","2820214","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19871","1968","2","12","South America - Neotropics","Brazil",NA,NA,NA,"US01340586",NA,"Caryophyllales","Mart.",NA,"Minas Gerais",NA,"Serra do Itabirito, ca. 45 km SE of Belo Horizonte",NA,NA,"1600",NA,"US01340586_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"387","2020-09-12 05:00:02-03","US","US","2820212","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, R. G. P. Santos, R. Souza & S. F. Fonsêca","23454","1969","2","17","South America - Neotropics","Brazil",NA,NA,NA,"US01340580",NA,"Caryophyllales","Mart.",NA,"Minas Gerais",NA,"Serra do Espinhaço, ca 16 km west of Grão mongol",NA,NA,"950",NA,"US01340580_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"388","2020-09-12 05:00:02-03","US","US","3584632","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M. L. Guedes, F. G. Gomes & Alunos da Botanica III","15105","2009","5","2","South America - Neotropics","Brazil",NA,NA,NA,"US01340573",NA,"Caryophyllales","Mart.",NA,"Bahia","Piatã","Chapada Diamantina, Caminho para Três Morros Ponto 04","-41.8942","-13.08","1391",NA,"US01340573_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"389","2020-09-12 05:00:02-03","US","US","2820201","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, H. Maxwell & D. C. Wasshausen","21504","1968","3","20","South America - Neotropics","Brazil",NA,NA,NA,"US01340583",NA,"Caryophyllales","Mart.",NA,"Goiás",NA,"Cerrado ca. 9km S of Guará, Goiás.",NA,NA,"550",NA,"US01340583_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"390","2020-09-12 05:00:02-03","US","US","2820216","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19872","1968","2","12","South America - Neotropics","Brazil",NA,NA,NA,"US01340585",NA,"Caryophyllales","Mart.",NA,"Minas Gerais",NA,"Serra do Itabirito, 45km SE of Belo Horizonte.",NA,NA,"1600",NA,"US01340585_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"391","2020-09-12 05:00:02-03","US","US","2197236","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","A. Macedo","3824","1954","2","25","South America - Neotropics","Brazil",NA,NA,NA,"US01340591",NA,"Caryophyllales","Mart.",NA,"Minas Gerais","Prata",NA,"-48.9241981506348","-19.3071994781494",NA,NA,"US01340591_01","56565","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"392","2020-09-12 05:00:02-03","US","US","63188","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","L. Riedel","2424",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00102802",NA,"Caryophyllales","Seub. in Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US00102802_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1","Type collection",NA,NA,NA
"393","2020-09-02 16:19:12-03","Cenargen","CEN","95408","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marcelo Fragomeni Simon","2803","2016","04","08",NA,"Brasil","Exsicatas",NA,"Subarbusto ereto com folhas basais, 80 cm. Flores alvas, estames amarelos. Borda de mata.","CEN00095408",NA,NA,"Mart.","B. M. T. Walter","MA","CAROLINA","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 15 km NE em estrada vicinal.","-47.358611","-6.9466666","200","200","CEN00095408",NA,NA,"-47.358611","-6.9466666","2017","12",NA,NA,NA,"5",NA,NA,NA,NA
"394","2020-09-02 16:19:12-03","Cenargen","CEN","95423","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Marcelo Fragomeni Simon","2818","2016","04","09",NA,"Brasil","Exsicatas",NA,"Subarbusto ereto crescendo de xilopódio, 80 cm. Flores alvas ou lilases, anteras amarelos. Frequente.","CEN00095423",NA,NA,"Mart.","B. M. T. Walter","MA","CAROLINA","Parque Nacional da Chapada das Mesas. Acesso N no km 519 da BR - 230, 10 km N. Gleba 2.","-46.946944","-7.3452777","280","280","CEN00095423",NA,NA,"-46.946944","-7.3452777","2017","11",NA,NA,NA,"6",NA,NA,NA,NA
"395","2020-09-02 16:19:12-03","Cenargen","CEN","103127","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Natália Rodrigues Bijos","548","2017","07","22",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Herbácea com 1m de altura. Fruto imaturo, 0,2 X 1 cm de dimensão, forma oval, consistência externa seca.","CEN00103127",NA,NA,"Mart.","E. B. A. Dias","TO","DIANOPOLIS","Conglomerado: TO-513. Subunidade 3. Coleta extra.","-46.62","-11.52",NA,NA,"CEN00103127",NA,NA,"-46.62","-11.52","2017","12",NA,NA,NA,"3",NA,NA,NA,NA
"396","2020-09-02 16:19:12-03","Cenargen","CEN","14766","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Ladislau Araújo Skorupa","427","1988","04","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00014766",NA,NA,"Mart.","B. M. T. Walter","TO","MIRACEMA DO TOCANTINS","Aldeia dos Índios Xerente a 20 km de Miracema.","-48.6","-9.6","200","200","CEN00014766",NA,NA,"-48.6","-9.6","2013","04",NA,NA,NA,"4",NA,NA,NA,NA
"397","2020-09-02 16:19:12-03","Cenargen","CEN","60872","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Anderson Cássio Sevilha","3710","2004","03","25",NA,"Brasil","Unicata",NA,NA,"CEN00060872",NA,NA,"Mart.","B. M. T. Walter","TO","PARANA","Sítio 3, ponto 2. Fazenda São João. Prop. Aldair Freire.","-47.618055","-12.913888","339","339","CEN00060872",NA,NA,"-47.618055","-12.913888","2013","04",NA,NA,NA,"1",NA,NA,NA,NA
"398","2020-09-02 16:19:12-03","Cenargen","CEN","62928","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glocimar Pereira-Silva","10692","2006","06","15",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00062928",NA,NA,"Mart.","M. S. Marchioretto","TO","SAO SALVADOR DO TOCANTINS","Estrada de acesso ao corrego mutum (fazenda São Jorge).","-48.277777","-12.802777","350","350","CEN00062928",NA,NA,"-48.277777","-12.802777","2018","07",NA,NA,NA,"4",NA,NA,NA,NA
"399","2020-09-02 16:19:12-03","Cenargen","CEN","72316","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","João Benedito Pereira","98","2008","02","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00072316",NA,NA,"Mart.","M. S. Marchioretto","TO","PALMEIROPOLIS","Fazenda do Sr. Antonio da Silva Arruda, torre 98.","-48.231388","-13.074166","1173","1173","CEN00072316",NA,NA,"-48.231388","-13.074166","2018","07",NA,NA,NA,"2",NA,NA,NA,NA
"400","2020-09-02 16:19:12-03","Cenargen","CEN","9720","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Lídio Coradin","6649","1983","07","08",NA,"Brasil","Exsicatas",NA,"Planta muito ramificada.","CEN00009720",NA,NA,"Mart.","L. R. Senna","BA","BARREIRAS","Rodovia Barreiras - Brasília km 90.","-44.9900016784668","-12.1527996063232","830","830","CEN00009720","152720","auto","-4580000.0","-1208333.0","2005","10",NA,NA,NA,"4",NA,NA,NA,NA
"401","2020-09-02 16:19:12-03","Cenargen","CEN","103129","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","cf. agrestis","Gomphrena cf. agrestis","Thalles O. Martins","66","2017","06","14",NA,"Brasil","Unicata",NA,"Projeto Inventário Florestal Nacional (IFN). Herbácea.","CEN00103129",NA,NA,"Mart.","L. M. Brauner","TO","AURORA DO TOCANTINS","Conglomerado: TO-658. Subunidade 2. Subparcela 1 e 2. Indivíduo 1","-47.52","-12.6",NA,NA,"CEN00103129",NA,NA,"-47.52","-12.6","2017","09",NA,NA,NA,"1",NA,NA,NA,NA
"402","2020-09-02 16:19:12-03","Cenargen","CEN","101558","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","cf. agrestis","Gomphrena cf. agrestis","Rosa de Belem das Neves Alves","193","2017","05","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00101558",NA,NA,"Mart.","B. M. T. Walter","TO","MATEIROS","Campo cerrado próximo aos afloramentos no pé do morro, local à beira da estrada em direção à Mumbuco.","-46.625","-10.355833","477","477","CEN00101558",NA,NA,"-46.625","-10.355833","2017","12",NA,NA,NA,"3",NA,NA,NA,NA
"403","2020-09-02 16:19:12-03","Cenargen","CEN","24473","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","cf. agrestis","Gomphrena cf. agrestis","Bruno Machado Teles Walter","1235","1992","04","13",NA,"Brasil","Exsicatas",NA,"Planta ocorrendo em locais mais sombreados no sub-bosque da mata. Inflorescência esbranquiçada. Área de influencia da UHE Serra da Mesa.","CEN00024473",NA,NA,"Mart.","B. M. T. Walter","GO","NIQUELANDIA","Estrada de terra vicinal à GO - 237. Entrada a 1 km da ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul.","-48.4597015380859","-14.4738998413086","460","460","CEN00024473","74171","auto",NA,NA,"2013","04",NA,NA,NA,"2",NA,NA,NA,NA
"404","2019-11-13 11:14:11-03","USP","SPF","68205","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, TRS","CFCR12793","1989","12","14",NA,"Brasil",NA,NA,NA,"SPF00068205",NA,NA,"Mart.","Senna, LR","Minas Gerais","Itacambira",NA,"-43.833333","-17",NA,NA,NA,NA,NA,"-43.833333","-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-13 11:14:11-03","USP","SPF","100282","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","664","1994","09","24",NA,"Brasil",NA,NA,NA,"SPF00100282",NA,NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"estrada Guindá - São João da Chapada.","-43.833333","-18.166667","1200","1200",NA,NA,NA,"-43.833333","-18.166667","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-13 11:14:11-03","USP","SPF","100317","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","691","1994","09","26",NA,"Brasil",NA,NA,NA,"SPF00100317",NA,NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"Estrada Diamantina - Medanha, 5,5 km ao norte de Diamantina.","-44.6","-18.183333","1200","1200",NA,NA,NA,"-44.6","-18.183333","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:14:11-03","USP","SPF","100411","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","546","1994","08","22",NA,"Brasil",NA,NA,NA,"SPF00100411",NA,NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"Estrada Diamantina - Birirbiri, 5,7 km depois de Diamantina.","-43.666667","-18.25","1200","1200",NA,NA,NA,"-43.666667","-18.25","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:14:11-03","USP","SPF","100434","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","328","1994","07","15",NA,"Brasil",NA,NA,NA,"SPF00100434",NA,NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"estrada Diamantina - Medanha, 5,5 Km ao norte de diamantina.","-44.6","-18.183333","1200","1200",NA,NA,NA,"-44.6","-18.183333","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:14:11-03","USP","SPF","103486","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, MR","824","1993","04","23",NA,"Brasil",NA,NA,NA,"SPF00103486",NA,NA,"Mart.","Senna, LR","Goiás","Serranópolis",NA,"-52.033333","-18.266667","650","650",NA,NA,NA,"-52.033333","-18.266667","2009","01",NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:14:11-03","USP","SPF","109134","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, VC","8466","1995","03","13",NA,"Brasil",NA,NA,NA,"SPF00109134",NA,NA,"Mart.","Senna, LR","Minas Gerais","Presidente Kubitschek",NA,"-43.593306","-18.571889","1200","1200",NA,NA,NA,"-43.593306","-18.571889","2003","04","23",NA,NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:14:11-03","USP","SPF","119533","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Ganev, W","3126","1994","04","26",NA,"Brasil",NA,NA,NA,"SPF00119533",NA,NA,"Mart.","Senna, LR","Bahia","Abaíra","Serra da Serrinha","-41.85","-13.333333","1220","1450",NA,NA,NA,"-41.85","-13.333333","2003","04","22",NA,NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:14:11-03","USP","SPF","131054","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Pirani, JR","4344","1998","05","15",NA,"Brasil",NA,NA,NA,"SPF00131054",NA,NA,"Mart.","Furlan, A","Minas Gerais","Grão Mogol",NA,"-42.883056","-16.493611","780","780",NA,NA,NA,"-42.883056","-16.493611","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:14:11-03","USP","SPF","142530","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Martens, LA","716","1997","08",NA,NA,"Brasil",NA,NA,NA,"SPF00142530",NA,NA,"Mart.","Senna, LR","Minas Gerais","Brumadinho",NA,"-44.216667","-20.133333","1400","1400",NA,NA,NA,"-44.216667","-20.133333","2009","01",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-11-13 11:14:11-03","USP","SPF","147616","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Fiaschi, P","897","2001","07","10",NA,"Brasil",NA,NA,NA,"SPF00147616",NA,NA,"Mart.","Senna, LR","Minas Gerais","Datas",NA,"-43.628056","-18.568333","1100","1100",NA,NA,NA,"-43.628056","-18.568333","2003","04","22",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 11:14:11-03","USP","SPF","163520","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Melo-Pinna, GFA","31","2004","04","05",NA,"Brasil",NA,NA,NA,"SPF00163520",NA,NA,"Mart.","Senna, LR","Minas Gerais",NA,"Km 19 a oeste de Diamantina em direção a Conselheiro da Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","01",NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-13 11:14:11-03","USP","SPF","175002","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Thomas, WW","10048","1993","10","21",NA,"Brasil",NA,NA,NA,"SPF00175002",NA,NA,"Mart.","Senna, LR","Bahia","Alcobaça",NA,"-39.25","-17.533333",NA,NA,NA,NA,NA,"-39.25","-17.533333","2009","01",NA,NA,NA,NA,NA,NA,NA,NA
