"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"1359","2014-04-01 09:15:22-03","CAS","CAS-BOT","335507","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","2004","11",NA,"South America","Brazil",NA,NA,"Tree to 3 m tall. Petals and stamens white.",NA,"8925","Magnoliophyta","Myrtales","(Bonpl.) DC.","F. Almeda","Minas Gerais","Serra do Cipó National Park. Trail to Cachoeira da Farofa de Cima on the Serra da Farofa.","-43.593334198","-19.343334198","790",NA,"940",NA,NA,NA,"43°35.6'W","19°20.6'S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1360","2014-03-25 09:46:03-03","CAS","CAS-BOT","335444","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Mutchnick, P.","1995","5",NA,"South America","Guyana",NA,NA,"Tree, 4 m; stems pubescent, brown; flowers minute, white.",NA,"1401","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Potaro-Siparuni Region","Norhtern Pakaraima Mts. Kato.","-59.8091666667","4.6633333333","850",NA,NA,NA,NA,NA,"59° 48' 33 W","4° 39' 48 N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1361","2017-03-01 11:27:36-03","CAS","CAS-BOT","353686","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","2001","10",NA,"South America","Brazil",NA,NA,"Tree 3 m tall. Petals white in bud. Young fruits green. One plant seen in margin of gallery forest. lvs",NA,"8440","Magnoliophyta","Myrtales","(Bonpl.) DC.","F. Almeda","Minas Gerais","Minas Gerais: Municipio of Presidente Kubitschek. Along the road between Presidente Kubitschek and Congonhas do Norte.","-43.5980529785","-18.619726181","1165",NA,"1179",NA,NA,NA,"43°35'53W","18°37'11S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1362","2014-03-20 11:21:25-03","CAS","CAS-BOT","346301","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Silva, J. A.","1986","7",NA,"South America","Brazil",NA,NA,"Arbusto de 1 m de altura, frutos jovens cremas.",NA,"494","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Roraima","Boa Vista. Estrada das Confianças I, II, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1363","2014-03-20 11:25:31-03","CAS","CAS-BOT","346302","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Silva, J. A.","1986","7",NA,"South America","Brazil",NA,NA,"Arbusto de 1 m de altura, frutos jovens cremes.",NA,"494","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Roraima","Boa Vista. Estrada das Confianças I, II, III.","-60.6666666667","2.8333333333",NA,NA,NA,NA,NA,NA,"60° 40' W","02° 50' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1364","2014-03-25 10:20:37-03","CAS","CAS-BOT","346989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Michelangeli, Fabián A.","1997","6",NA,"South America","Venezuela",NA,NA,"Arbol de 4 m. Pubescencia de la cara inferior de las hojas marrón. Botones florales blanco. Frutos inmaduros verde. Material Preservado en Alcohol 75%",NA,"432","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Amazonas","Campamento Yutajé. Cuenca alta del Rio Manapiare. En el sendero de los pozos al mirador.","-66.1030555556","5.6038888889","550",NA,NA,NA,NA,NA,"66° 6' 11 W","5° 36' 14 N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1365","2014-03-20 10:27:56-03","CAS","CAS-BOT","347119","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Killeen, T","1992","2",NA,"South America","Bolivia",NA,NA,"Arbusto hasta sub-arbusto con bayas verdes, envez con pelos castaños. Muestras preservadas en alcohol.",NA,"3693","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"La Paz","Cerro Pelada, 30 km al N de Palos Blancos hacia Quiquibey. Sabana edafica sobre suelos superficials y rocosos.","-67.0833333333","-15.5","1500",NA,NA,"Sud Yungas",NA,NA,"67° 05' W","15° 30' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1366","2014-03-20 12:15:11-03","CAS","CAS-BOT","346304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gottsberger, Ilse S.","1972","10",NA,"South America","Brazil",NA,NA,"Tall shrub, white flowers. 13 de Maio.",NA,"2172","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo","18 km north of Botucatu, (14 km east of Sao Manuel). Along the Sao Manuel. Piracicaba highway. Near ex-RR station.","-48.4166666667","-22.75","550",NA,NA,"Botucatu",NA,NA,"48° 25' W","22° 45' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1367","2014-03-20 11:34:57-03","CAS","CAS-BOT","347124","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Romero, R.; Arantes, A. A.","1993","3",NA,"South America","Brazil",NA,NA,"Àrvore, ca. 3m. Corola e estames brancos. Frutos imaturos verdes.",NA,"544","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Minas Gerais","Clube Caça e Pesca Itororó, Uberlândia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1368","2014-03-25 10:04:44-03","CAS","CAS-BOT","335448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Pipoly, J. J.; Gharbarran, Ganeshwar; Samuels, Gary","1987","4",NA,"South America","Guyana",NA,NA,"Tree 4 m x 4 cm; fruit green.",NA,"11557","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"East Berbice-Corentyne Region","W bank Canje River, ± 1 km N of Digitima Creek.","-57.5833333333","5.6166666667","1",NA,"20",NA,NA,NA,"57° 35' W","5° 37' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1369","2014-03-25 09:58:56-03","CAS","CAS-BOT","335447","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henkel, T. W.; Williams, R.; Scrase, H.","1993","8",NA,"South America","Guyana",NA,NA,"Tree 3 m; leaves with brown pubescence below; fruit green (immature?), globose, 0.2 cm dia.",NA,"2543","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Upper Demerara-Berbice Region","Berbice savanna near Takama Army Base.","-57.95","5.7166666667","100",NA,NA,NA,NA,NA,"57° 57' W","5° 43' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1370","2014-03-20 10:33:43-03","CAS","CAS-BOT","347120","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Buchtien, O.","1927","2",NA,"South America","Bolivia",NA,NA,NA,NA,"1122","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,NA,"Región de Mapiri: San Carlos",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1371","2014-03-25 10:12:34-03","CAS","CAS-BOT","346987","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ramirez, N.; Hokche, O.; Raimundez, E.; Gil, C.; Rodriguez, L.; Briceño, H.","1993","8",NA,"South America","Venezuela",NA,NA,"Planta arbustiva de aprox. 2 mts de alto. Frutos verdes cuando jóvenes (inflorescencia). Hojas jóvenes marrón ferrugineo.",NA,"4374","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Bolívar","Carretera Fuerte Luepa-Santa Elena. Rastrojo parte posterior del Campmento Rio Parupa que colinda con el Rio Parupa. C.V.G. Parque Nacional Canaima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1372","2014-03-25 09:29:54-03","CAS","CAS-BOT","335442","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hatschbach, G.; Hatschbach, M.; Nicolack, V.","1990","6",NA,"South America","Brazil",NA,NA,"Arbusto 2 m, flores alvas.",NA,"54122","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo","Rod. SP-255, 2-3 km S de Boa Esperança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1373","2014-03-25 09:38:23-03","CAS","CAS-BOT","335443","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Vieira, M. G.; Petersen, R. H.; Nelson, B. W.; Ramos, J. F.; Mota, C. D. A.","1979","11",NA,"South America","Brazil",NA,NA,"Arvoreta de 2,50m. de altura; botões verdes.",NA,"838","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Rondônia","a 5 Km de Vilhena, cerrado.","-60.1666666667","-12.75",NA,NA,NA,"Vilhena",NA,NA,"60° 10' W","12° 45' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1374","2014-03-20 12:20:21-03","CAS","CAS-BOT","346305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gottsberger, Ilse S.","1972","10",NA,"South America","Brazil",NA,NA,"Tall shrub, white flowers. 13 de Maio.",NA,"2172","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo","18 km north of Botucatu, (14 km east of Sao Manuel). Along the Sao Manuel. Piracicaba highway. Near ex-RR station.","-48.4166666667","-22.75","550",NA,NA,"Botucatu",NA,NA,"48° 25' W","22° 45' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1375","2014-03-20 10:58:45-03","CAS","CAS-BOT","347122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Oldenburger, F. H. F.; Norde, R.; Schulz, J P","1970","1",NA,"South America","Suriname",NA,NA,"Crippled tree, 5 m high",NA,"1149","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Distrikt Sipaliwini","Sipaliwini savanna area on Brazilian frontier. On top of a small hill in savanna near forest border.",NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1376","2014-03-25 09:07:47-03","CAS","CAS-BOT","335439","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ratter, J. A.; Gouvêa, L. K.; Joly, C; Semir, J; Shepherd, G.; Vital, D.; Ribeiro, F.; Sousa Silva, J. C.","1978","11",NA,"South America","Brazil",NA,NA,"Slender shrub, 3m tall. Grows into a small tree. Flowers cream.",NA,"4319","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo","Fazenda Campiniha, nr Padua Sales",NA,NA,NA,NA,NA,"Moji-Guacu",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1377","2017-03-01 13:34:51-03","CAS","CAS-BOT","398150","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","2009","2",NA,"South America","Brazil",NA,NA,"Shrub 1.5 m tall.",NA,"9531","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Goldenberg","Goiás","Municipio Pirenópolis. Access trail to Morro do Cabeludo off the road to Picos dos Pireneus in Parque Estadual dos Pireneus.","-48.83619","-15.80274","1282",NA,NA,NA,NA,NA,"48.83619° W","15.80274° S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1378","2014-03-20 12:56:27-03","CAS","CAS-BOT","346308","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Mello-Silva, M. M.; Schinini A, R.; Souza, V. C.","1990","11",NA,"South America","Brazil",NA,NA,"Arbusto 1 m, hojas con enves cobrizo.",NA,"3894","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Minas Gerais","Serra de Lavras, 11 km S de Lavras, camino a Poco Bonito.","-45","-21.3333333333","980",NA,NA,NA,NA,NA,"45° W","21° 20' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1379","2014-03-25 10:09:38-03","CAS","CAS-BOT","335449","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henkel, T. W.; Hoffman, B.","1992","11",NA,"South America","Guyana",NA,NA,"Shrub 4 m; hairs brown; fruit ovoid, 15 mm x 15 mm.",NA,"223","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Cuyuni-Mazaruni Region","Pakaraima Mts, between Koatse River and Chinowieng Village.","-60.0666666667","5.45","700",NA,"800",NA,NA,NA,"60° 4' W","5° 27' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1380","2014-03-20 11:44:43-03","CAS","CAS-BOT","347125","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hatschbach, G.; Hatschbach, M.; Guimarães, D.","1991","11",NA,"South America","Brazil",NA,NA,"Arbusto ramoso, 2m, flor alva, odorífera.",NA,"55938","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Goiás","Córrego Piçarrao (mun. Alto Paraíso) Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1381","2014-03-20 12:49:44-03","CAS","CAS-BOT","346307","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hatschbach, G.; Nicolack, V.","1990","6",NA,"South America","Brazil",NA,NA,"Arbuste 2 m, flores alvas.",NA,"54122","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo","Rod. SP-255, 2-3 km S de Boa Esperança, São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1382","2014-03-25 09:24:05-03","CAS","CAS-BOT","335441","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Heringer, E. P.; Eiten, George","1975","9",NA,"South America","Brazil",NA,NA,"Leaning tree 4 m long, 2 m tall. Petals, filaments & anthers white.",NA,"15145","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Minas Gerais","PARQUE ESTADUAL DO RIO DOCE. On peninsula at Lake Helvécio. East side of lake opposite bathing area.","-42.6","-19.7666666667","400",NA,NA,"Marlieria",NA,NA,"42° 36' W","19° 46' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1383","2014-03-20 11:14:27-03","CAS","CAS-BOT","347123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Simon, M. F.; Proenca, C.; Rozendo Cardoso, C. F.","1996","12",NA,"South America","Brazil",NA,NA,"Arbusto 1,7m. Fruto verde. Arbusto bastante ramificado.",NA,"56","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Distrito Federal","Cachoeira do Colorado, próximo à fábrica de asfalto. Centro oeste.","-47.8833333333","-15.5833333333",NA,NA,NA,"Brasilia",NA,NA,"47° 53' 0 W","15° 35' 0 S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1384","2014-04-09 10:21:02-03","CAS","CAS-BOT","347121","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Luteyn, James L; Lebrón-Luteyn, Maria; Pabon E., Miguel A.","1979","5",NA,"South America","Colombia",NA,NA,"Shrub to 2.5 m tall; leaves brown pubescent beneath calyx green; corolla buds white; mature berry dark blue-black. Locally common.",NA,"7617","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Santander","Steep, dry, exposed roadside slopes above Río Chicamocha (ca. 60 kms NNE of Barbosa).",NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1385","2014-03-25 09:15:47-03","CAS","CAS-BOT","335440","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Heringer, E. P.","1979","1",NA,"South America","Brazil",NA,NA,"Arbusto com 2m de altura, flores rosas",NA,"I7300","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Goiás","GO. (Ponte do rio Descoberto).","-47.9502983093262","-16.2525005340576",NA,NA,NA,"Luziania","83221","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1386","2014-03-25 09:55:52-03","CAS","CAS-BOT","335446","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henkel, T. W.; Williams, R.; Scrase, H.","1993","8",NA,"South America","Guyana",NA,NA,"Shrub 2 m; vestiture golden brown; flowers white.",NA,"2484","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Upper Demerara-Berbice Region","Berbice savanna near Takama Army Base.","-57.95","5.7166666667","100",NA,NA,NA,NA,NA,"57° 57' W","5° 43' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1387","2014-03-25 09:47:36-03","CAS","CAS-BOT","346983","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","van der Werff, H. H.; González, Angel","1983","7",NA,"South America","Venezuela",NA,NA,"Shrub 1 m, flowers white.",NA,"5349","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Táchira","± 3 km outside Siberia on road to Pegonero.","-71.6666666667","8.9166666667","1300",NA,NA,"Distrito Uribante",NA,NA,"71° 40' W","8° 55' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1388","2014-03-20 11:55:27-03","CAS","CAS-BOT","346303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ratter, J. A.; Proença, Carolyn; Fonsêca Filho, J.; Batista dos Santos, João ; de Oliveira, Newton R.; Oliveira Pais, Nelson","1993","11",NA,"South America","Brazil",NA,NA,"Bushy tree, 5 m tall. Petals white.",NA,"7150","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Goiás","Fazenda Maracaná, nr Caiapônia","-51.8166666667","-16.95",NA,NA,NA,NA,NA,NA,"51° 49' W","16° 57' S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1389","2014-03-25 10:01:42-03","CAS","CAS-BOT","346985","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Huber, Otto","1980","3",NA,"South America","Venezuela",NA,NA,"Arbusto de 2-4 m. de alto, poco frecuente. Cáliz verde oscuro-ferrugíneo, corola en botón blanca. Haz verde oscuro, envés marrón claro ferrugíneo.",NA,"5180","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Amazonas","En la región de Rincones de Chacorro, a unos 30 km. al N de Puerto Ayacucho y a unos 5 km al NE de Galipero.","-67.3333333333","5.8","80",NA,NA,"Departamento Atures",NA,NA,"67° 20' W","5° 48' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1390","2014-03-25 10:16:30-03","CAS","CAS-BOT","346988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Michelangeli, Fabián A.","1996","6",NA,"South America","Venezuela",NA,NA,"Arbol de hasta 4 metros. Hojas pubescentes. flores 5-meras blancas. Estambres (10) blanco. Corteza rojiza y exfoliante.",NA,"346","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Amazonas","Campamento Yutajé.",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1391","2014-03-25 09:56:50-03","CAS","CAS-BOT","346984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Huber, Otto; Alarcon, Clara","1985","6",NA,"South America","Venezuela",NA,NA,"Arbusto/arbolito de 2-5 m, localmente frecuente en el borde del arbustal hacia la sabana. Pedicelos y cáliz marrón claro ferrugineo-verdoso, corola y estambres blancos. Envés marrón ferrugineo claro.",NA,"10586","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Bolívar","Ubicada en la ribera Sur (izquierda) del Rio Mowak, aprox. 12 km al S de Kavanayén.","-61.75","5.4","1100",NA,NA,"Distrito Piar",NA,NA,"61° 45' W","5° 24' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1392","2014-03-25 10:06:04-03","CAS","CAS-BOT","346986","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Dorr, L. J.; Barnett, L. C.","1990","6",NA,"South America","Venezuela",NA,NA,"Small tree, 1.5 m tall. Leaves discolorous; green above, tan-pubescent below. Flowers white. Fruit green.",NA,"7129","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Táchira","SE slopes of Cerro El Morro on the old road from Pregonero to Potosi.","-71.7","7.95","1150",NA,"1250","Distrito Uribante",NA,NA,"71° 42' W","7° 57' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1393","2014-03-25 10:13:59-03","CAS","CAS-BOT","335450","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henkel, T. W.; James, R.","1994","4",NA,"South America","Guyana",NA,NA,"Tree 4 m; leaf undersurface brown farinose; fruit bluish black, globose, 3.5 cm dia.",NA,"3755","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Upper Takutu-Upper Essequibo Region","South Rupununi; Toot River, 40 km SE Aishalton village along Marudi Road.","-59.1666666667","2.25","250",NA,NA,NA,NA,NA,"59° 10' W","2° 15' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1394","2014-03-25 09:51:12-03","CAS","CAS-BOT","335445","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henkel, T. W.; Mutchnick, P.; Williams, R.","1994","10",NA,"South America","Guyana",NA,NA,"Tree, 3-5 m; fruit purplish black when mature.",NA,"5880","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Potaro-Siparuni Region","Pakaraima Mts; Upper Ireng River, hills 2-3 km E of Cipo Settlement.","-59.9833333333","4.8","950",NA,NA,NA,NA,NA,"59° 59' W","4° 48' N",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1395","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","19537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Dias E.B.A., et al.","2006","11","23",NA,"Brasil",NA,NA,"Frequente. Botões florais. Folha com lado adaxial marrom piloso. Relevo inclinado.[HABITAT=Cerrado rupestre]",NA,"205",NA,NA,"Bonpl.","Neiva C.A.F.","Distrito Federal","Parque Nacional de Brasília.","-47.936666667","-15.663333333","1114",NA,"1114","Brasília",NA,NA,"-47.936666667","-15.663333333","2007","01",NA,NA,NA,NA,NA,NA,NA
"1396","2020-09-17 10:41:17-03","UEPA","MFS","001544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Lavareda, RHR","2007","03","11",NA,"Brasil",NA,NA,"Árvore com 8 m de altura; ritidoma cinza; inflorescência em botões ferrugíneos.","MFS001544","35",NA,NA,"(Bonpl.) DC.","Lobato, LCB","Amazonas","Base de Operações Geólogo Pedro de Moura, Base de Operações Geólogo Pedro de Moura, próximo a trilha que vai para a clareira 5. Vegetação de floresta. Solo argiloso.","-65.181944","-4.895556",NA,"MFS001544 MFS001544_e",NA,"Coari",NA,NA,"-65.181944","-4.895556","2007","06",NA,NA,NA,NA,NA,NA,NA
"1397","2021-03-03 22:00:02-03","FLAS","FLAS","209175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","T.W. Henkel",NA,NA,NA,NA,"Guyana","Preserved herbarium specimen",NA,"[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,"2484",NA,NA,"(Bonpl.) DC.",NA,NA,NA,"-57.95","5.7166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","2021-03-03 22:00:02-03","FLAS","FLAS","165610","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Fernando Susach",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Label heading:] Herbario Universitario (PORT) U.N.E.LL.E.Z. - Produccion Agricola - Guanare --[Label footing:] Convenio UNELLEZ",NA,"1082",NA,NA,"(Bonpl.) DC.",NA,"Bolivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
