"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","day","county","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"964","2019-02-27 14:02:14-03","UFSJ","HUFSJ","742","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sobral, M",NA,"Brasil",NA,NA,"Arbusto 2-2,5 m, em campo rupestre; flores creme a róseo-claras.","HUFSJ000742",NA,NA,"(Nees & Mart.) Mez","12725","2009","04","Cachoeira do Bom Despacho","HUFSJ000742_01 HUFSJ000742_02 HUFSJ000742_v00 HUFSJ000742_v01","Minas Gerais","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Domingos, DQ","08","Tiradentes",NA,NA,"2018","10355","auto","03",NA,NA,NA,NA,NA
"965","2019-07-16 10:36:03-03","UFSJ","HUFSJ","9470","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Costa, MTR; Alves, LL; Pereira, CC",NA,"Brasil",NA,NA,"Arbusto 0,5 m de altura, flores alvas.","HUFSJ009470",NA,NA,"(Nees & Mart.) Mez","904","2017","04","Campo rupestre imediato à estrada para Trindade, bairro Tijuco, Serra do Lenheiro.",NA,"Minas Gerais","-44.485272","-21.236175",NA,"99","99","Quedes, D","26","São João del-Rei","-44.485272","-21.236175","2018",NA,NA,NA,NA,NA,NA,NA,NA
"966","2019-07-16 10:36:03-03","UFSJ","HUFSJ","9471","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Costa, MTR; Silva, DR; Carvalho, L",NA,"Brasil",NA,NA,"Arbusto 0,5 m de altura, flores brancas.","HUFSJ009471",NA,NA,"(Nees & Mart.) Mez","1009","2017","07","Campo rupestre, Senhor dos Montes.",NA,"Minas Gerais","-44.450847","-21.221044",NA,"97","97","Quedes, D","14","São João del-Rei","-44.450847","-21.221044","2018",NA,NA,NA,NA,NA,NA,NA,NA
"967","2019-02-27 14:02:14-03","UFSJ","HUFSJ","4444","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sobral, M",NA,"Brasil",NA,NA,"Arbusto 2 m, entre rochas; frutos imaturos.","HUFSJ004444",NA,NA,"(Nees & Mart.) Mez","15286","2012","12","Estrada para Trindade. Serra do Lenheiro.","HUFSJ004444_01 HUFSJ004444_02 HUFSJ004444_v00","Minas Gerais","-44.293444","-21.140444",NA,"105","105","Domingos, DQ","25","São João del-Rei","-44.293444","-21.140444","2018",NA,NA,"03",NA,NA,NA,NA,NA
"968","2019-02-27 14:02:14-03","UFSJ","HUFSJ","4701","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sobral, M; et al.",NA,"Brasil",NA,NA,"Arbusto 1,5 m; flores creme-amareladas, com aroma agradável.","HUFSJ004701",NA,NA,"(Nees & Mart.) Mez","15441","2013","03","Trilha da Pedreira. Serra de São José.","HUFSJ004701_01 HUFSJ004701_02 HUFSJ004701_03 HUFSJ004701_v00 HUFSJ004701_v01 HUFSJ004701_v02 HUFSJ004701_v03","Minas Gerais","-44.110222","-21.062278",NA,"123","123","Domingos, DQ","26","Prados","-44.110222","-21.062278","2018",NA,NA,"03",NA,NA,NA,NA,NA
"969","2019-02-27 14:02:14-03","UFSJ","HUFSJ","854","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sobral, M; et al.",NA,"Brasil",NA,NA,"Arbusto 1,5 m, em campo rupestre; frutos imaturos.","HUFSJ000854",NA,NA,"(Nees & Mart.) Mez","12887","2009","10","Antena retransmissora, Serra do Lenheiro.","HUFSJ000854_01 HUFSJ000854_02 HUFSJ000854_v02","Minas Gerais",NA,NA,NA,NA,NA,"Domingos, DQ","10","São João del-Rei",NA,NA,"2018",NA,NA,"03",NA,NA,NA,NA,NA
"970","2019-07-16 10:36:03-03","UFSJ","HUFSJ","897","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sobral, M; et al.",NA,"Brasil",NA,NA,"Arbusto 2 m, em campo rupestre; flores creme.","HUFSJ000897",NA,NA,"(Nees & Mart.) Mez","12930","2009","06","Trilha da Pedreira, Serra de São José","HUFSJ000897_01 HUFSJ000897_02 HUFSJ000897_v00 HUFSJ000897_v01","Minas Gerais","-44.11","-21.06525",NA,"124","124","Domingos, DQ","09","Prados","-44.11","-21.06525","2018",NA,NA,"03",NA,NA,NA,NA,NA
"971","2019-07-16 10:36:03-03","UFSJ","HUFSJ","9473","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Costa, MTR; Carvalho, C",NA,"Brasil",NA,NA,"Arbusto 1,6 m de altura, frutos.","HUFSJ009473",NA,NA,"(Nees & Mart.) Mez","1283","2017","12","Serra do Lenheiro",NA,"Minas Gerais","-44.495217","-21.244983",NA,"108","108","Quedes, D","10","São João del-Rei","-44.495217","-21.244983","2018",NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-09-22 13:48:40-03","USP","SPFW","6351","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ceccantini, G.C.T. Sallum, M.; Locosselli, G.M.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"3870","2013","01",NA,NA,"Bahia","-41.1561012268066","-11.5500001907349",NA,"1200","1200","Ceccantini, G.C.T. 2013","07","Morro do Chapéu","41º12#?#30#?#W","11º35#?#31#?#S",NA,"98143","auto",NA,NA,NA,NA,NA,NA
"973","2019-11-13 16:04:47-03","UNISANTA","HUSC","11120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Sampaio, P.S.P.; Sampaio, A.F.P.",NA,"Brasil",NA,NA,"Arbusto com 50cm de altura, frutos verdes imaturos com cúpula castanho-esverdeada.; Campo rupestre",NA,"Magnoliophyta",NA,"(Nees & Mart.) Mez","1345","2016","01","Trilha do Defunto.",NA,"Minas Gerais","-44.977222","-21.717381",NA,"1320","1320","Matozinhos, C.N.","09","São Thomé das Letras","-44.977222","-21.717381","2016",NA,NA,"02",NA,NA,NA,NA,NA
"974","2020-11-12 17:00:47-03","UEL","FUEL","45756","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ciello-Filho, R; Lima, CR; Baitello, JB",NA,"Brasil",NA,NA,NA,"FUEL003478","Tracheophyta","Laurales","(Nees & Mart.) Mez","748","2008","05","Estação Ecológica, aceiro da SP.",NA,"São Paulo","-49.691667","-24.725",NA,"750","750","Costa, NO","29","Itapeva","-49.691667","-24.725","2008",NA,NA,"06","02",NA,NA,NA,NA
"975","2020-11-12 17:00:47-03","UEL","FUEL","45038","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ciello-Filho, R; Aguiar, OT; Baitello, JB",NA,"Brasil",NA,NA,NA,"FUEL003497","Tracheophyta","Laurales","(Nees & Mart.) Mez","656","2008","02","Estação Ecológica, trilha da Vila.",NA,"São Paulo","-49.766667","-24.727778",NA,"750","750","Baitello, JB","26","Itapeva","-49.766667","-24.727778","2008",NA,NA,"03","03",NA,NA,NA,NA
"976","2020-11-12 17:00:47-03","UEL","FUEL","24221","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Torezan, JMD; et al.",NA,"Brasil",NA,NA,NA,"FUEL003494","Tracheophyta","Laurales","(Nees & Mart.) Mez","578","1997","12","Estrada Itararé-Capão Bonito",NA,"São Paulo","-49.201389","-24.085278",NA,NA,NA,"Baitello, JB","12","Bom Sucesso de Itararé","-49.201389","-24.085278","1999",NA,NA,"10","14",NA,NA,NA,NA
"977","2020-11-12 17:00:47-03","UEL","FUEL","24222","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Torezan, JMD; et al.",NA,"Brasil",NA,NA,NA,"FUEL003496","Tracheophyta","Laurales","(Nees & Mart.) Mez","585","1997","12","Estrada Itararé-Capão Bonito",NA,"São Paulo","-49.201389","-24.085278",NA,NA,NA,"Baitello, JB","12","Bom Sucesso de Itararé","-49.201389","-24.085278","1999",NA,NA,"10","14",NA,NA,NA,NA
"978","2020-11-12 17:00:47-03","UEL","FUEL","24219","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Elias, SI; et al.",NA,"Brasil",NA,NA,NA,"FUEL003495","Tracheophyta","Laurales","(Nees & Mart.) Mez","291","1997","12","Estação Ecológica de Itapeva",NA,"São Paulo","-49.071111","-24.075",NA,NA,NA,"Baitello, JB","17","Itapeva","-49.071111","-24.075","1999",NA,NA,"01","14",NA,NA,NA,NA
"979","2020-11-12 17:00:47-03","UEL","FUEL","24220","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Elias, SI; et al.",NA,"Brasil",NA,NA,NA,"FUEL003484","Tracheophyta","Laurales","(Nees & Mart.) Mez","293","1997","12","Estação Ecológica de Itapeva",NA,"São Paulo","-49.071111","-24.075",NA,NA,NA,"Baitello, JB","17","Itapeva","-49.071111","-24.075","1999",NA,NA,"10","14",NA,NA,NA,NA
"980","2020-11-12 17:00:47-03","UEL","FUEL","47094","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Imada, EL; et al.",NA,"Brasil",NA,NA,NA,"FUEL003491","Tracheophyta","Laurales","(Nees & Mart.) Mez","2","2010","06","Parque Estadual do Cerrado, estrada para a torre",NA,"Paraná","-49.668333","-24.181111",NA,"810","810","Aguiar, TH","12","Jaguariaíva","-49.668333","-24.181111","2010",NA,NA,"06","25",NA,NA,NA,NA
"981","2020-11-12 17:00:47-03","UEL","FUEL","47125","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Brotto, ML",NA,"Brasil",NA,NA,NA,"FUEL003488","Tracheophyta","Laurales","(Nees & Mart.) Mez","323","2009","03","Parque Estadual Pico do Marumbi. Ponta do Tigre, Campo de altitude",NA,"Paraná","-48.914167","-25.45",NA,"1350","1350","Brotto, ML","29","Morretes","-48.914167","-25.45","2009",NA,NA,"03","29",NA,NA,NA,NA
"982","2020-11-12 17:00:47-03","UEL","FUEL","47153","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Aguiar, TH; et al.",NA,"Brasil",NA,NA,NA,"FUEL003490","Tracheophyta","Laurales","(Nees & Mart.) Mez","100","2010","06","Parque Estadual do Cerrado, estrada para a torre",NA,"Paraná","-49.668333","-24.181111",NA,"810","810","Aguiar, TH","12","Jaguariaíva","-49.668333","-24.181111","2010",NA,NA,"06","25",NA,NA,NA,NA
"983","2020-11-12 17:00:47-03","UEL","FUEL","7110","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Kinoshita-Gouvêa, LS; et al.",NA,"Brasil",NA,NA,NA,"FUEL002962","Tracheophyta","Laurales","(Nees & Mart.) Mez","19114","1987","06","Rochas Metamorficas",NA,"Minas Gerais","-44.9852981567383","-21.7222003936768",NA,"1300","1300","Baitello, JB","30","São Tomé das Letras",NA,NA,"1999","16076","auto","10","14",NA,NA,NA,NA
"984","2020-11-12 17:00:47-03","UEL","FUEL","39011","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, OS; Cordeiro, J; Costa, EF",NA,"Brasil",NA,NA,NA,"FUEL003482","Tracheophyta","Laurales","(Nees & Mart.) Mez","5090","2003","01","Morro da Palha",NA,"Paraná","-49.4514007568359","-25.3686008453369",NA,NA,NA,"Werff, H van der","25","Campo Magro",NA,NA,"2003","24260","auto",NA,NA,NA,NA,NA,NA
"985","2020-11-12 17:00:47-03","UEL","FUEL","46347","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Dreveck, S",NA,"Brasil",NA,NA,NA,"FUEL003493","Tracheophyta","Laurales","(Nees & Mart.) Mez","370","2008","05","Parque Estadual de Jaguariaíva",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Uhlmann, A","28","Jaguariaíva",NA,NA,"2008","44368","auto","05","28",NA,NA,NA,NA
"986","2020-11-12 17:00:47-03","UEL","FUEL","46008","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Aguiar, TH; et al.",NA,"Brasil",NA,NA,NA,"FUEL003489","Tracheophyta","Laurales","(Nees & Mart.) Mez","40","2009","07","Parque Estadual do Cerrado",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Brotto, ML","16","Jaguariaíva",NA,NA,"2010","44368","auto","06","22",NA,NA,NA,NA
"987","2020-11-12 17:00:47-03","UEL","FUEL","45547","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, JM; Barbosa, E; Cunha, EM",NA,"Brasil",NA,NA,NA,"FUEL002965","Tracheophyta","Laurales","(Nees & Mart.) Mez","5103","2006","10","Vale do Codó",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Brotto, ML","13","Jaguariaíva",NA,NA,"2010","44368","auto","06","22",NA,NA,NA,NA
"988","2020-11-12 17:00:47-03","UEL","FUEL","39297","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, JM; Silva, JM; Ribas, OS; Cordeiro, J",NA,"Brasil",NA,NA,NA,"FUEL003479","Tracheophyta","Laurales","(Nees & Mart.) Mez","3327","2001","02","Gruta do Monge",NA,"Paraná","-49.7158012390137","-25.7696990966797",NA,NA,NA,"Cordeiro, J; Ribas, OS","22","Lapa",NA,NA,"2005","49965","auto",NA,NA,NA,NA,NA,NA
"989","2020-11-12 17:00:47-03","UEL","FUEL","38992","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, OS; Cordeiro, J; Costa, EF",NA,"Brasil",NA,NA,NA,"FUEL003481","Tracheophyta","Laurales","(Nees & Mart.) Mez","5081","2003","02","Fazenda Santana",NA,"Paraná","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Werff, H van der","20","Ponta Grossa",NA,NA,"2003","46557","auto",NA,NA,NA,NA,NA,NA
"990","2020-11-12 17:00:47-03","UEL","FUEL","20947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Kinupp, VF",NA,"Brasil",NA,NA,NA,"FUEL003492","Tracheophyta","Laurales","(Nees & Mart.) Mez","262","1997","02","Canyon Guartelá",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Baitello, JB","10","Tibagi",NA,NA,"1999","56988","auto","10","15",NA,NA,NA,NA
"991","2020-11-12 17:00:47-03","UEL","FUEL","14852","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Camilo, SB; et al.",NA,"Brasil",NA,NA,NA,"FUEL002964","Tracheophyta","Laurales","(Nees & Mart.) Mez","11","1995","04","Cerrado margem esquerda do Ribeirão Caiçara",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, JB","07","Itararé",NA,NA,"1999","27729","auto","10","15",NA,NA,NA,NA
"992","2020-11-12 17:00:47-03","UEL","FUEL","14865","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Bitencourt, LF; et al.",NA,"Brasil",NA,NA,NA,"FUEL002963","Tracheophyta","Laurales","(Nees & Mart.) Mez","s.n.","1995","04","Cerrado margem esquerda do Ribeirão Caiçara",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, JB","07","Itararé",NA,NA,"1999","27729","auto","10","14",NA,NA,NA,NA
"993","2020-11-12 17:00:47-03","UEL","FUEL","14733","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lobo Jr, RC; et al.",NA,"Brasil",NA,NA,NA,"FUEL003487","Tracheophyta","Laurales","(Nees & Mart.) Mez","43","1995","04","Cerrado na margem esquerda do Rio Verde",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, JB","08","Itararé",NA,NA,"1999","27729","auto","10","15",NA,NA,NA,NA
"994","2020-11-12 17:00:47-03","UEL","FUEL","14851","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Carvalho, VP; et al.",NA,"Brasil",NA,NA,NA,"FUEL003486","Tracheophyta","Laurales","(Nees & Mart.) Mez","s.n.","1995","04","Cerrado na margem esquerda do Rio Verde",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, JB","08","Itararé",NA,NA,"1999","27729","auto","10","15",NA,NA,NA,NA
"995","2020-11-12 17:00:47-03","UEL","FUEL","11251","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Soares-Silva, LH; Francisco das Chagas e Silva",NA,"Brasil",NA,NA,NA,"FUEL003485","Tracheophyta","Laurales","(Nees & Mart.) Mez","324","1993","08","Estrada do campo de aviação",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, JB","01","Itararé",NA,NA,"1999","27729","auto","10","15",NA,NA,NA,NA
"996","2020-11-12 17:00:47-03","UEL","FUEL","38688","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Souza, JP; et al.",NA,"Brasil",NA,NA,NA,"FUEL003480","Tracheophyta","Laurales","(Nees & Mart.) Mez","3736","2003","11","Ponte sobre o rio Verde, no limite Itaraé-Itapeva, Itataré-Itapeva",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Assis, LCS","14","Itararé",NA,NA,"2005","27729","auto","11","17",NA,NA,NA,NA
"997","2019-11-01 15:02:01-03","UnB","UB","150151","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Krieger, L","Southern America","Brasil",NA,NA,"Mata",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","16864","1964","07","BR 3, KM 425",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Domingos, DQ","20",NA,NA,NA,"2015",NA,NA,"04","29",NA,NA,NA,NA
"998","2019-11-01 15:02:01-03","UnB","UB","150293","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Splett, S","Southern America","Brasil",NA,NA,"Crescendo em solo de areia profunda, no local pouco frequente; Arbusto ca. 1,5m de alt., frutos pretos com cúpula vermelha.",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","828","1995","03","Estrada Diamantina-Mendanha, 5,5Km ao norte de Diamantina. Alt. ca. 1200m",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Domingos, DQ","09",NA,NA,NA,"2015",NA,NA,"04","29",NA,NA,NA,NA
"999","2019-11-01 15:02:01-03","UnB","UB","167739","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Proença, CEB; Harris, SA","Southern America","Brasil",NA,NA,"Fotos S.A. Harris. &nf;Projeto Reflora - Subprojeto Refazendo o caminho de Gardner; Arvoreta 2,5m; flores creme; verticilo externo de estames alternados com glândulas, extrorsas, com locelos em arco; verticilo interno de estames extrorsos com locelos s",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","3963","2011","08","Estrada do Cruzeiro Luminoso. Trilha do Escravo Izidoro Marcus",NA,"Minas Gerais","-43.583611","-18.233611",NA,"1220","1220","Wondracek, DC","27",NA,"-43.583611","-18.233611","2011",NA,NA,"11",NA,NA,NA,NA,NA
"1000","2019-11-01 15:02:01-03","UnB","UB","92584","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Irwin, HS","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","22640","1969","01","15km ao NE de Diamantina, Chapada dos Veadeiros",NA,"Goiás",NA,NA,NA,NA,NA,"Moraes, PLR","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2019-11-01 15:02:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Faria, JEQ","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, flores cremes e frutos imaturos verdes; Campo rupestre com cascalho branco",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","5779","2016","04","Margem da estrada para Conselheiro Mata",NA,"Minas Gerais","-43.900278","-18.305833",NA,"1234","1234","Faria, JEQ","24","Diamantina","-43.900278","-18.305833","2016",NA,NA,"04",NA,NA,NA,NA,NA
"1002","2019-11-01 15:02:01-03","UnB","UB","150278","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Krieger, L","Southern America","Brasil",NA,NA,"Sobre terreno arenoso, sobre encosta; Arbusto de 1-2m, frutos ainda verdes",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","15918","1978","08",NA,NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,"Teixeira, BC","26","Lima Duarte",NA,NA,"1980","30417","auto",NA,NA,NA,NA,NA,NA
"1003","2019-11-01 15:02:01-03","UnB","UB","150272","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Krieger, L","Southern America","Brasil",NA,NA,"Arbusto de 1,20m, com frutos novos; Campo arenoso",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","9370","1970","09","Parque Estadual de Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,"Teixeira, BC","29","Lima Duarte",NA,NA,"1980","30417","auto",NA,NA,NA,NA,NA,NA
"1004","2019-11-01 15:02:01-03","UnB","UB","150276","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Confúcio, U","Southern America","Brasil",NA,NA,"Arbusto de 1,20m, com frutos novos; Campo arenoso",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","9370","1970","09","Parque Estadual de Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,"Teixeira, BC","29","Lima Duarte",NA,NA,"1980","30417","auto",NA,NA,NA,NA,NA,NA
"1005","2019-11-01 15:02:01-03","UnB","UB","150271","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Krieger, L","Southern America","Brasil",NA,NA,"Arbusto de 1m, flor esverdeada, ocurrente; Campo",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","14597","1977","02","Serra de Ibitipoca",NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,"Teixeira, BC","25","Lima Duarte",NA,NA,"1980","30417","auto",NA,NA,NA,NA,NA,NA
"1006","2019-11-01 15:02:01-03","UnB","UB","200869","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, JM; Ribas, OS","Southern America","Brasil",NA,NA,"Arbusto 2m. Fruto imaturo; Matinha nebular do alto do morro",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","4205","2002","09","Morro da Palha",NA,"Paraná ","-49.4514007568359","-25.3686008453369",NA,NA,NA,"Assis, LCS","22","Campo Magro",NA,NA,"2005","24260","auto",NA,NA,NA,NA,NA,NA
"1007","2019-11-01 15:02:01-03","UnB","UB","150277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Kummrow, R","Southern America","Brasil",NA,NA,"Afloramento de arenito; Arbusto de 1m, flor creme; Campo",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","3219","1990","02","Buraco do Padre",NA,"Paraná ","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Werff, HVD","13","Ponta Grossa",NA,NA,"1999","46557","auto",NA,NA,NA,NA,NA,NA
"1008","2019-11-01 15:02:01-03","UnB","UB","150273","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Krieger, L","Southern America","Brasil",NA,NA,"Arbusto 1-2m sobre encosta com frutos ainda verdes",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","15918","1978","08",NA,NA,"Minas Gerais","-43.793098449707","-21.8425006866455",NA,NA,NA,"Teixeira, BC","26","Lima Duarte",NA,NA,"1980","30417","auto",NA,NA,NA,NA,NA,NA
"1009","2019-11-01 15:02:01-03","UnB","UB","150274","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Soares-Silva, LH","Southern America","Brasil",NA,NA,"Árvore 5m, frutos imaturos verdes; Cerrado",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","s.n.","1993","08","Estrada do campo de aviação",NA,"São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Baitello, JB","01","Itararé",NA,NA,"1999","27729","auto",NA,NA,NA,NA,NA,NA
"1010","2019-11-01 15:02:01-03","UnB","UB","150275","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hoehne, W","Southern America","Brasil",NA,NA,"Arbusto do brejo, em fruto",NA,"Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","2351","1946","11",NA,NA,"São Paulo","-46.3899993896484","-23.9599990844727",NA,NA,NA,"Incógnito","29","São Vicente",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"1011","2019-05-06 11:58:24-03","UFU","HUFU","39205","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Oliveira, G.C.",NA,"Brasil",NA,NA,"Arbusto, ca. 2,10 m. Branca creme.; Vereda.","HUFU00012517",NA,NA,"(Nees & Mart.) Mez","22","2002","01","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal, RM 479, na altura do km 1,3.","HUFU00012517","Minas Gerais","-48.309167","-19.005833",NA,NA,NA,"Baitello, J.B.","26","Uberlândia","-48.309167","-19.005833","2004",NA,NA,"10",NA,NA,NA,NA,NA
"1012","2019-05-06 11:58:24-03","UFU","HUFU","76633","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Vidal, C.V.",NA,"Brasil",NA,NA,"Campo Rupestre sobre Formação Ferrífera.","HUFU00074562",NA,NA,"(Nees & Mart.) Mez","s.n.","2016","07",NA,"HUFU00074562","Minas Gerais","-43.424444","-20.1575",NA,"898","898","Vidal, C.V.","20","Mariana","-43.424444","-20.1575","2016",NA,NA,"08","24",NA,NA,NA,NA
