"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"43","2021-03-15 16:37:00-03","NY","NYBG","1006514","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. S. Irwin","7110","1964","10","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1113848' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006514","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","C. Jeffrey","Goiás","Ca. 33 km. S. of Caiapônia on road to Jataí. Serra do Caiapó.","NY01006514_01","Caiapônia","-51.8","-17.15","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1006521","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. S. Irwin","10680","1965","11","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1113871' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006521","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","C. Jeffrey","Distrito Federal","Ca. 12 km W. of Taguatinga on road to Brasilândia","NY01006521_01","Brasília","-48.15","-15.8","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1006531","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. S. Irwin","26676","1970","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114017' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006531","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","C. Jeffrey","Distrito Federal","Ca. 2 km E. of Lago Paranoá, DF-6.","NY01006531_01","Brasília","-47.7958","-15.76075","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1006542","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","L. Duarte","125","1962","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114101' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006542","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","M. H. Nee","Distrito Federal","Fercal","NY01006542_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","626568","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","G. Eiten","3360","1961","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=494111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626568","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","V. L. Gomes-Klein","São Paulo","7½km S of main plaza of city of Sao José dos Campos, along highway to Paraibuna, and about 1km further south on dirt road.","NY00626568_01","Sao José dos Campos","-45.88","-23.1703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","626566","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","E. P. Heringer","10610","1965","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=494108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626566","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","V. L. Gomes-Klein",NA,"Granja do Tamanduá.","NY00626566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1006534","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","R. C. de Mendonça","4089","1999","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114036' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006534","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","R. C. de Mendonça","Goiás","Município de Edilândia. Pasto abandonado na beira de estrada de chão entre Edilândia e Padre Bernardo.","NY01006534_01","Cocalzinho de Goiás","-48.53","-15.68","785","785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1006518","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. S. Irwin","9675","1965","10","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1113858' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006518","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","C. Jeffrey","Distrito Federal","vicinity of city dump and TV tower.","NY01006518_01","Brasília","-47.9","-15.8","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1006520","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. S. Irwin","10284","1965","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1113866' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006520","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.",NA,"Minas Gerais","Serra do Rio Preto, ca. 5 km E. of Goiás boundary on road to Garapauavá, M. G.","NY01006520_01",NA,"-46.8","-15.88","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","626564","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","J. R. Mattos","8541","1960","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=494115' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626564","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","V. L. Gomes-Klein","São Paulo","Fazenda Campininha, 10km NWW de Padua Sales.","NY00626564_01","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1006529","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. S. Irwin","25517","1970","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114005' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006529","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","C. Jeffrey","Minas Gerais","Morro da Pedras, ca. 25 km N.E. of Patrocínio","NY01006529_01","Patrocínio","-46.9925","-18.9439","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2422804","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","G. Eiten","8096","1968","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673822' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422804","Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.",NA,"São Paulo","5.5 km S & 2 km E of main plaza of city of São José dos Campos, along road to Paraibuna.","NY02422804_01","Sao José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1280970","PreservedSpecimen","Plantae","Cucurbitaceae","Perianthopodus","espelina","Perianthopodus espelina","M. Aparecida da Silva","5232","2002","03","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645996' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280970","Magnoliophyta","Cucurbitales","Silva Manso","M. Aparecida da Silva","Goiás","Fazenda Monjolo. Proprietário Sr. João Pereira.","NY01280970_01","Alexânia","-48.4925","-16.1647","855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:07:57-03","UNESP-IBB","BOTU","13921","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Bicudo, L.R.H.","332","1986","01","15",NA,"Brasil",NA,NA,"Campo cerrado. Planta rasteira, frutos vermelhos.","BOTU013921",NA,NA,"(Silva Manso) Cogn.","Bicudo, L.R.H.","São Paulo",NA,NA,"Botucatu","-48.738611","-22.9",NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:07:57-03","UNESP-IBB","BOTU","27482","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ishara, K.L.","267","2009","02","18",NA,"Brasil",NA,NA,"trepadeira, frutos alaranjados e vermelhos","BOTU027482",NA,NA,"(Silva Manso) Cogn.","Ishara, K.L.","São Paulo","Fazenda Palmeira da Serra",NA,"Pratânia","-48.733333","-22.8",NA,NA,NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","32092","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Mendes, K.R.","146","2015","02","13",NA,"Brasil",NA,NA,NA,"BOTU032092",NA,NA,"(Silva Manso) Cogn.",NA,"São Paulo","Fazenda Palmeira da Serra",NA,"Pratânia",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","5838","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Sobreiro, N.A.","18","1974","11","02",NA,"Brasil",NA,NA,"Cerrado. Erva trepadeira.","BOTU005838",NA,NA,"(Silva Manso) Cogn.","Gemtchújnicov, I.D.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","12095","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gemtchújnicov, I.D.",NA,"1974","04","07",NA,"Brasil",NA,NA,NA,"BOTU012095",NA,NA,"(Silva Manso) Cogn.","Gemtchújnicov, I.D.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","19991","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Bertoncini, A.P.","473","1994","11","09",NA,"Brasil",NA,NA,"Cerrado. Erva rasteira, frutos verdes imaturos, amarelo quando maduros, flores verdes, estames de cor creme.","BOTU019991",NA,NA,"(Silva Manso) Cogn.","Campos, C.J.","São Paulo",NA,NA,"Agudos",NA,NA,NA,NA,NA,NA,"9999","9999","1995","02","07",NA,NA,NA,NA,NA
"62","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","1334","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Guerra, M.V.","3","1972","11","11",NA,"Brasil",NA,NA,"Terreno arenoso, vegetação rasteira com predominância de capim. Vestígios de antigo cerrado. Planta trepadeira, folhas verdes com gavinhas, flores verdes.","BOTU001334",NA,NA,"(Silva Manso) Cogn.","Gemtchújnicov, I.D.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","7200","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gonçalves, H.C.","16","1979","11","23",NA,"Brasil",NA,NA,"Cerrado com poucas árvpres esparsas e abundante em espécies herbáceas e subarbustivas. Rasteira, folha fina e comprida, frutos azeitonados, gavinhas, pétalas verde-amareladas.","BOTU007200",NA,NA,"(Silva Manso) Cogn.",NA,"São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:07:57-03","UNESP-IBB","BOTU","13920","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Bicudo, L.R.H.","728","1986","03","11",NA,"Brasil",NA,NA,"Campo cerrado. Planta rasteira, frutos vermelhos.","BOTU013920",NA,NA,"(Silva Manso) Cogn.","Bicudo, L.R.H.","São Paulo",NA,NA,"Botucatu","-48.738611","-22.9",NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","5842","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Sobreiro, N.A.","19","1974","11","03",NA,"Brasil",NA,NA,"Cerrado. Trepadeira.","BOTU005842",NA,NA,"(Silva Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999","2014","06","16",NA,NA,NA,NA,NA
"66","2021-02-08 11:07:57-03","UNESP-IBB","BOTU","27481","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ishara, K.L.","29","2008","01","09",NA,"Brasil",NA,NA,"trepadeira, frutos ovais alaranjados e vermelhos","BOTU027481",NA,NA,"(Silva Manso) Cogn.","Ishara, K.L.","São Paulo","Fazenda Palmeira da Serra",NA,"Pratânia","-48.733333","-22.8",NA,NA,NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","7199","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Zuardi, N.",NA,"1979","11","22",NA,"Brasil",NA,NA,"Cerrado secundário bastante degradado, com poucas árvores e arbustos, rico em plantas herbáceas. Planta rasteira, folhas verdes, fruto amarelo-esverdeado, caule verde.","BOTU007199",NA,NA,"(Silva Manso) Cogn.","Amaral Jr., A.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999","1979",NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:07:57-03","UNESP-IBB","BOTU","13919","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Bicudo, L.R.H.","178","1985","12","12",NA,"Brasil",NA,NA,"Campo cerrado. Planta rasteira, frutos vermelhos.","BOTU013919",NA,NA,"(Silva Manso) Cogn.","Bicudo, L.R.H.","São Paulo",NA,NA,"Botucatu","-48.738611","-22.9",NA,NA,NA,NA,"48°44'19w","22°54's",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","5845","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Oliveira, L.C.","21","1974","11","03",NA,"Brasil",NA,NA,NA,"BOTU005845",NA,NA,"(Silva Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999","2014","06","16",NA,NA,NA,NA,NA
"70","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","12705","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gemtchújnicov, I.D.",NA,"1974","04","07",NA,"Brasil",NA,NA,NA,"BOTU012705",NA,NA,"(Silva Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999","2014","06","16",NA,NA,NA,NA,NA
"71","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","5844","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Oliveira, L.C.","20","1974","11","03",NA,"Brasil",NA,NA,"Cerrado. Erva trepadeira.","BOTU005844",NA,NA,"(Silva Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999","2014","06","16",NA,NA,NA,NA,NA
"72","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","5843","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Yokoyama, L.K.","38","1974","11","05",NA,"Brasil",NA,NA,"Campo cerrado, mexido, anualmente queimado, plantas quase todas rasteiras. Planta rasteira com botão e flor. Pétala amarela.","BOTU005843",NA,NA,"(Silva Manso) Cogn.","Gemtchújnicov, I.D.","São Paulo",NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:29:56-03","UFRJ","RFA","7294","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","P. Occhioni","2070","1960","12","16",NA,"Brasil",NA,NA,"Voluvel","RFA39914",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1994","07","22",NA,NA,NA,NA,NA
"74","2020-06-29 11:29:56-03","UFRJ","RFA","19079","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","P. Occhioni","8458","1978","05","24",NA,"Brasil",NA,NA,"Volúvel, fruto alaranjado","RFA39915",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Paraná","Vila Velha",NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"1994","07","22",NA,NA,NA,NA,NA
"75","2020-06-29 11:29:56-03","UFRJ","RFA","11934","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A.P. Duarte","10167","1967","01","17",NA,"Brasil",NA,NA,NA,"RFA39913",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Distrito Federal","Área da Zoobotânico",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1994","07","22",NA,NA,NA,NA,NA
"76","2021-03-30 12:37:37-03","EAO","IAN","25592","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Lhotsky; Manso","9030",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN025592","Dicotiledônea",NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:37:37-03","EAO","IAN","90702","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Macêdo, A","4252","1956","02","05","Southern America","Brasil",NA,NA,"Campestre prostada.","IAN090702","Dicotiledônea",NA,"Cogn.",NA,"Minas Gerais",NA,NA,"Araxá","-46.940601348877","-19.5932998657227",NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:37:37-03","EAO","IAN","163788","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Rodrigues, IA","1404","1981","09","28","Southern America","Brasil",NA,NA,NA,"IAN163788","Dicotiledônea",NA,"Cogn.",NA,"Rondônia","Fazenda na estrada que vai para Cuiabá",NA,"Vilhena","-60.1458015441895","-12.7405996322632",NA,NA,"196523","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:37:37-03","EAO","IAN","163788","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Rodrigues, IA","1404","1981","09","28","Southern America","Brasil",NA,NA,NA,"IAN163788","Dicotiledônea",NA,"Cogn.",NA,"Rondônia","Fazenda na estrada que vai para Cuiabá.",NA,"Vilhena","-60.1458015441895","-12.7405996322632",NA,NA,"196523","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:37:37-03","EAO","IAN","183272","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, VC; Yamamoto, KY; Stelmann, JR","4591","1994","11","26","Southern America","Brasil",NA,NA,"Trepadeira, sépalas, pétalas e estiletes verdes, estigma creme.","IAN183272","Dicotiledônea",NA,"Cogn.","Scaramuzza, CAM","São Paulo","Rodovia Itararé-Itapeva, próximo a ponte do rio Verde. Área de campo alagável com cerrado adjacente. Cerrado.",NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-12 15:31:41-03","UFABC","HUFABC","001952","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Keller V.C.","29","2017","02","15",NA,"Brasil",NA,NA,"Erva volúvel","HUFABC001952","Angiospermas",NA,"(Silva Manso) cogn.",NA,"São Paulo","Parque Estadual do Juquery, Beira de estrada, lado direito. Estrada que passa em frente a torre de observação do setor B. Bifurcação após a torre",NA,"Franco da Rocha","-46.705514","-23.343675",NA,NA,NA,NA,"-46.705514","-23.343675",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-12-12 15:31:41-03","UFABC","HUFABC","001953","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Keller V.C.","30","2017","02","15",NA,"Brasil",NA,NA,"Erva volúvel","HUFABC001953","Angiospermas",NA,"(Silva Manso) cogn.",NA,"São Paulo","Parque Estadual do Juquery, Beira de estrada, lado direito. Estrada que passa em frente a torre de observação do setor B. Bifurcação após a torre",NA,"Franco da Rocha","-46.705514","-23.343675",NA,NA,NA,NA,"-46.705514","-23.343675",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:05-03","PUCPR","HUCP","10986","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cervi, AC","3477","1991","12","16",NA,"Brasil",NA,NA,NA,"HUCP00010006","Eudicotiledonea",NA,"(Silva Manso) Cogn.","Cervi, AC","Paraná",NA,"HUCP00010006","Jaguaraíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:05-03","PUCPR","HUCP","23859","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Dunaiski, A","2662","2005","02","26",NA,"Brasil",NA,NA,NA,"HUCP00010058","Eudicotiledonea",NA,"(Silva Manso) Cogn.","Dunaiski, A","Paraná",NA,"HUCP00010058","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:13:31-03","UFBA","ALCB","025855","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Miranda, A","214",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB035661","Dicotyledon",NA,"(Silva Manso) Cogn.","Gomes-Klein, VL",NA,NA,"ALCB035661",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","11","07",NA,NA,NA,NA,NA
