"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet"
"45","2021-03-30 12:35:28-03","EAO","IAN","87189","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Castañeda, RR","238","1944","08","28",NA,"Colômbia",NA,"Depto. Del magdalena:Mamatoco.",NA,NA,NA,NA,"IAN087189",NA,NA,NA,NA,"Gentry, AH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:35:28-03","EAO","IAN","94041","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Glaziou, AFM","1907","1871","03","18","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"IAN094041",NA,NA,NA,NA,"Gentry, AH","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:35:28-03","EAO","IAN","94616","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Duarte, AP; Almeida, G","86848","1954","04","09","Southern America","Brasil","Rio de Janeiro","Paraiba do Sul.",NA,NA,NA,"Plantação de formação secundária.","IAN094616",NA,NA,NA,NA,"Gentry, AH","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:35:28-03","EAO","IAN","94605","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Kuhlmann, JG","805","1913",NA,NA,"Southern America","Brasil","Acre","Boa Vista.","-67.8099975585938","-9.9747200012207",NA,NA,"IAN094605",NA,"Rio Branco",NA,NA,"Gentry, AH",NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:35:28-03","EAO","IAN","103788","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Kuhlmann, JG","805","1913",NA,NA,"Southern America","Brasil","Acre","Boa Vista.","-67.8099975585938","-9.9747200012207",NA,NA,"IAN103788",NA,"Rio Branco",NA,NA,"Gentry, AH",NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:35:28-03","EAO","IAN","70713","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Black, GA; Magalhães, D","129200","1951","08","25","Southern America","Brasil","Acre","Rio Mucajaí,perto da Colônia Fernando Costa.","-67.8099975585938","-9.9747200012207",NA,"Cipó,nas pedras.","IAN070713",NA,"Rio Branco",NA,NA,"Gentry, AH",NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:35:28-03","EAO","IAN","94606","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Kuhlmann, JG","1746","1924","03","25","Southern America","Brasil","Pará","Scandente.Fl.purpurascente,margem do rio terra firme.","-54.0691986083984","-2.00778007507324",NA,NA,"IAN094606",NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:35:28-03","EAO","IAN","103919","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Duarte, AP; Almeida, G","86848","1954","09","03","Southern America","Brasil","Rio de Janeiro",NA,"-43.2928009033203","-22.1618995666504",NA,"Plantação de formação secundária.","IAN103919",NA,"Paraiba do Sul",NA,NA,"Gentry, AH",NA,NA,NA,NA,NA,"22368","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:35:32-03","EAO","IAN","188235","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Santos, MCV","5014","2011","04","05","Southern America","Brasil","Mato Grosso","Campus UFMT atrás do Adam.",NA,NA,NA,NA,"IAN188235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-02 16:28:40-03","CPAN-UFMS","COR","5895","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubbescens","Fridericia pubbescens","(l.) L.G. Lohmann","Damasceno-Júnior, G. A.; Lima, M. S.; Gonçalves, P. V. & Garcia, M.","2160","2001","01","30",NA,"Brasil","Mato Grosso do Sul","Morro Santa Cruz; fazenda Vale do Paraíso","-57.581389","-19.525278",NA,"Trepadeira; flor lilás Habito: Trepadeira",NA,NA,"Corumbá","200","200","Assis, M. A.",NA,NA,NA,"57º34'53''W","19º31'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:11:45-03","UFBA","ALCB","97679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Udulutsch, RG; Assis, MA","352","2001","05","24","Southern America","Brasil","São Paulo","Faz. São José (borda da mata)","-47.499444","-22.355",NA,"frutos imaturos verdes, maduros marrons ou verde-vinosos.",NA,NA,"Rio Claro",NA,NA,"Assis, MA","2001","05",NA,"-47.499444","-22.355",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:11:49-03","UFBA","ALCB","022866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Oliveira Filho, LC de; Lima, JCA de","104","1984","03","19","Southern America","Brasil","Bahia","Fazenda Alagadiço.","-42.016667","-13.883333",NA,"com 2,5 de altura; fanerófito. Flores pequenas de cor creme.; Estepe árborea densa.",NA,NA,"Livramento do Brumado","575","575","Guedes, ML","2010","04",NA,"-42.016667","-13.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156950","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pleei","Arrabidaea pleei","DC.","Farenholtz H",NA,"1934","05","30","Southern America","Venezuela",NA,"San Juan. Halbwegs nach ortiz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156950","NL-U1156950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:30:09-03","NBC","NL-BOTANY","L.2813657","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Bordenave BG; et al.",NA,"2005","10","03","Southern America","Surinam",NA,"Suriname. Mts. Bakhuis, concession BMS: Zone 4 Sud-Ouest.","-56.733333","4.716667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2813657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2813657","NL-L2813657",NA,NA,NA,NA,NA,NA,NA,"-56.733333","4.716667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:30:09-03","NBC","NL-BOTANY","L.2813659","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Hatschbach GG",NA,NA,NA,NA,"Southern America","Brazil",NA,"Parana (Brasil), Cerro Azul. Estr. de Turvo, Rio Ribeira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2813659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2813659","NL-L2813659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:30:09-03","NBC","NL-BOTANY","L.2813660","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Smith HH",NA,"1898","07","01","Southern America","Colombia","Magdalena","Santa Marta, Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2813660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2813660","NL-L2813660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:30:09-03","NBC","NL-BOTANY","L.2813661","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Smith HH",NA,"1898","09","01","Southern America","Colombia","Magdalena","Santa Marta, Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2813661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2813661","NL-L2813661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156476","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Prance GT; et al.",NA,"1977","12","02","Southern America","Brazil",NA,"Brazilian Amazonia, State of Pará, BR 230, Transamazon Highway, km 190 Marabá-Altamira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156476","NL-U1156476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156481","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Prance GT; et al.",NA,"1977","11","13","Southern America","Brazil",NA,"Brazilian Amazonia, State of Pará, BR 163, Cuiabá-Santarém Highway, km 891, north of Rio Pará.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156481 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156481","NL-U1156481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156483","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Mexia YEJ",NA,"1930","03","08","Southern America","Brazil",NA,"State of Minas Geraes, Viçosa, Agricultural College lands, Horticultural Hill.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156483","NL-U1156483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156486","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Prance GT; Forero E; Pena BS; Ramos JF",NA,"1967","01","29","Southern America","Brazil",NA,"Brazilian Amazonia, Territorio do Roraima, Banks of Rio Apiaú, 30 km from mouth.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156486","NL-U1156486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156487","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Prance GT; Forero E; Pena BS; Ramos JF",NA,"1967","01","29","Southern America","Brazil",NA,"Brazilian Amazonia, Territorio do Roraima, Banks of Rio Apiaú, 30 km from mouth.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156487","NL-U1156487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156901","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Smith HH",NA,"1898","07","01","Southern America","Colombia","Magdalena","Santa Marta, Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156901 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156901","NL-U1156901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0182613",NA,NA,NA,NA,NA
"68","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156902","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Smith HH",NA,"1898","09","01","Southern America","Colombia","Magdalena","Santa Marta, Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156902","NL-U1156902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0182612",NA,NA,NA,NA,NA
"69","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156952","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Steyermark JA; Manara BJ; Morillo GN",NA,"1973","09","15","Southern America","Venezuela",NA,"Sucre: forested dry rocky slopes on east side of Highway, 4 km southwest of Gamero, between Quebrada Elvira on Cerro La Europa and Quebrada Buena Vista, about 20 km southeast of Cumaná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156952 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156952","NL-U1156952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156953","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Gentry AH; Cuadros H",NA,"1984","07","01","Southern America","Colombia",NA,"Dept. of bolivar: Road from Santa Catalina to Galerzamba, N tip of Bolivar; near sea level, dry roadside forest remnants.","-75.25","10.766667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156953 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156953","NL-U1156953",NA,NA,NA,NA,NA,NA,NA,"-75.25","10.766667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156954","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Gentry AH; Cuadros H",NA,"1984","06","30","Southern America","Colombia",NA,"Dept. of Bolivar; Galerazamba, N tip of Bolivar Dept. ; near sea level, thorn scrub forest. Transecr # 3.","-75.25","10.8",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156954 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156954","NL-U1156954",NA,NA,NA,NA,NA,NA,NA,"-75.25","10.8",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156955","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Steyermark JA; Carreño Espinoza V; Manara BJ",NA,"1973","08","18","Southern America","Venezuela",NA,"Estado: Anzoategu II: Distrito Sotillo: between el Chaparro and La Mediania, east of Guanta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156955","NL-U1156955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156956","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Barrier S",NA,"1978","05","27","Southern America","Peru","Loreto","Perou - Dep. du Loreto, prov. de Maynas, rio Zumun, affluent du rio Yahuas-Yacu, affluent du rio Ampi-Yacu affluent de l' Amazone à Pebas -commune de Colonia, territoire des indiens Bora.",NA,NA,NA,"Forêt primaire.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156956","NL-U1156956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0227927",NA,NA,NA,NA,NA
"74","2020-02-08 09:30:09-03","NBC","NL-BOTANY","U.1156957","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Alzate F",NA,"1999","09","01","Southern America","Colombia","Córdoba",NA,"-75.166667","8.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1156957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1156957","NL-U1156957",NA,NA,NA,NA,NA,NA,NA,"-75.166667","8.25",NA,NA,"Magnoliopsidae","U 0069313",NA,NA,NA,NA,NA
"75","2020-02-08 09:30:09-03","NBC","NL-BOTANY","WAG.1334787","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","03","16","Southern America","Brazil",NA,"c. 1km N. of Araguaína, Goiás.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1334787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1334787","NL-WAG1334787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:03:15-03","ESALQ","ESA","130950","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36153.0","2013","02","28",NA,"Brasil","Rio de Janeiro","Fragmento 56 (TAV). Floresta Ombrófila Densa.","-22.5971","-43.9871",NA,"Liana. Flor lilás.","ESA130950",NA,"Piraí","540","540","Udulutsch, R.G.","2013",NA,NA,"-22.5971","-43.9871",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:03:15-03","ESALQ","ESA","23445","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2000.0","1994","02","10",NA,"Brasil","São Paulo","Fazenda Viegas. Mata ripária.","-473.632","-22.52",NA,"Trepadeira; flores roxas. Borda.","ESA023445","ESA023445","Rio das Pedras",NA,NA,"Rodrigues, M.C.","2014","08","25","-473,632","-22.52",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:03:15-03","ESALQ","ESA","113227","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Bosquetti, L.B.","799.0","2007","05","12",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"ESA113227","ESA113227","Cocalzinho",NA,NA,"Rodrigues, C.M.","2014","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:03:15-03","ESALQ","ESA","18460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1723.0","1994","01","05",NA,"Brasil","São Paulo","Mata do Sítio São Luís. Mata mesófila semidecídua.","-473.915","-223.311",NA,"Trepadeira; flores roxas.","ESA018460","ESA018460","Piracicaba",NA,NA,"Rodrigues, M.C.","2014","08","25","-473,915","-223,311",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:03:15-03","ESALQ","ESA","115632","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Kuntz, J.","160.0","2008","07","01",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA115632","ESA115632","Barão de Melgaço",NA,NA,"Rodrigues, C.M.","2014","06","27",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:03:15-03","ESALQ","ESA","65466","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Árbocz, G.F. et al.","3367.0","1997","02","27",NA,"Brasil","Mato Grosso",NA,"-52.2566986083984","-15.8900003433228",NA,NA,"ESA065466","ESA065466","Barra do Garças",NA,NA,"Rodrigues, C.M.","2014","06","27",NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:03:15-03","ESALQ","ESA","33855","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Costa, L.V.",NA,"1995","02","21",NA,"Brasil","Minas Gerais",NA,"-42.7322006225586","-19.7122001647949",NA,NA,"ESA033855","ESA033855","Marliéria",NA,NA,"Rodrigues, M.C.","2014","08","27",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:03:15-03","ESALQ","ESA","77000","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Mello Barreto","634.0","1933","04","13",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,"ESA077000","ESA077000","Santa Bárbara",NA,NA,"Rodrigues, M.C.","2014","08","14",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:03:15-03","ESALQ","ESA","24013","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Barreto, K.D. et al.","3471.0","1995","01","04",NA,"Brasil","São Paulo",NA,"-48.1199989318848","-22.7800006866455",NA,NA,"ESA024013","ESA024013","Anhembi",NA,NA,"Rodrigues, M.C.","2014","08","27",NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:03:15-03","ESALQ","ESA","27244","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Souza, V.C. et al.","10701.0","1996","01","27",NA,"Brasil","São Paulo",NA,"-48.5900001525879","-23.7900009155273",NA,NA,"ESA027244","ESA027244","Buri",NA,NA,"Rodrigues, C.M.","2014","08","27",NA,NA,"28249","auto",NA,NA,NA,NA,NA,NA,NA
