"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"2685","2020-09-12 05:00:02-03","US","US","2652748","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven",NA,NA,NA,NA,"E. Medina","s.n.","1964","11",NA,"Venezuela","Aragua",NA,"Rancho Grande, Parque Nacional Henry Pittier",NA,NA,NA,NA,NA,"US01357051",NA,NA,NA,NA,"South America - Neotropics",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"2686","2020-09-12 05:00:02-03","US","US","2838574","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven",NA,NA,NA,NA,"G. T. Prance, L. F. Coelho, K. Kubitzki & P. J. M. Maas","11544","1971","3","23","Brazil","Amazonas",NA,"Brazilian Amazônia, Estado do Amazonas, Vicinity of Manaus. Mauá Road",NA,NA,NA,NA,NA,"US01357173",NA,"US01357173_01",NA,NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"2687","2020-09-12 05:00:02-03","US","US","3676356","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Jacq.) P.H. Raven","Raven, P. H.",NA,NA,NA,"G. Eiten & L. T. Eiten","3947","1962","3","29","Brazil","Maranhão","Lorêto","Ilha de Balsas region, between the rios Balsas and Parnaíba. About 40 Km S of Lorêto. A few hundred meters E of the place called Picada.","-45.12","-7.43",NA,NA,NA,"US01326016","octovalvis","US01326016_01","250",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"2688","2020-09-02 16:34:30-03","Cenargen","CEN","71593","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","P. Moser","2010","07",NA,"Glocimar Pereira-Silva","11845","2007","05","16","Brasil","TO","PARANA","Fazenda Paraíso, cerca de 2 km a norte do rio Traíras.","-48.145555","-13.279722","-48.145555","-13.279722","Área de influência indireta.","CEN00071593",NA,"CEN00071593","336","336",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"2689","2020-09-02 16:34:30-03","Cenargen","CEN","90437","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","M. M. Arbo","2014",NA,NA,"Antônio Krapovickas - IBONE","39204","1983","05","06","Bolívia",NA,NA,"Dep. Tarija. Prov. Gran Chaco. 3 km N de Villa Montes, camino a Camiri.",NA,NA,NA,NA,"En charcos. Doação Universidad Nacional Del Nordeste. Corrientes (CTES) - Argentina.","CEN00090437",NA,"CEN00090437",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2690","2020-09-02 16:34:30-03","Cenargen","CEN","105762","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","V. J. Pott","2000","09",NA,"Vali Joana Pott","4254","2000","09","19","Brasil","MS","PORTO MURTINHO","Fazenda Santa Ana, próximo a invernada onze.","-57.681111","-21.216388","-57.681111","-21.216388","Anfíbia, planta 30-40cm de altura. Caixa de empréstimo, velha, rasa (20cm profundidade), próximo da sede da Fazenda. Planta avermelhada, inclusive os frutos. Doação Herbário HMS nº 55.","CEN00105762",NA,"CEN00105762",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2691","2020-09-02 16:34:30-03","Cenargen","CEN","90537","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","M. M. Arbo","2014",NA,NA,"H. A. Keller","10850","2012","03","01","Argentina",NA,NA,"Misiones, Capital, ruta Nac. 12, entre Garupá y Garita.",NA,NA,NA,NA,"Borde de ruta en zanja húmeda. Doação do Herbario del Instituto de Botanica del Nordeste (CTES) - Corrientes - Rep. Argentina","CEN00090537",NA,"CEN00090537",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2692","2020-09-02 16:34:30-03","Cenargen","CEN","34664","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","G. Pedralli","1997","06",NA,"Flávio França","1764","1996","08","18","Brasil","BA","ANGUERA","Lagoa 5.","-39.2463989257812","-12.1511001586914","-3915000.0","-1218333.0","Flores com 4 pétalas amarelas. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (23335). Feira de Santana - Bahia.","CEN00034664",NA,"CEN00034664","130","130",NA,"Exsicatas",NA,NA,NA,"20202","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2693","2020-09-02 16:34:30-03","Cenargen","CEN","34690","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","G. Pedralli","1997","06",NA,"Efigênia de Melo","1997","1997","01","28","Brasil","BA","FEIRA DE SANTANA","Lagoa 2.","-38.9667015075684","-12.2666997909546","-3905000.0","-1226667.0","Folhas membranáceas. Flores com 4 pétalas amarelas, anteras amarelas, estigma amarelo. Fruto imaturo verde-vináceo. Margem, solo emerso. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (26403). Feira de Santana - Bahia.","CEN00034690",NA,"CEN00034690","174","174",NA,"Exsicatas",NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2694","2020-09-02 16:34:30-03","Cenargen","CEN","71797","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","N. G. Ralha & B. M. T Walter","2014","04",NA,"Bruno Machado Teles Walter","5860","2008","08","04","Brasil","DF","BRASILIA","Fazenda Sucupira. Ponte sobre o córrego Riacho Fundo.","-47.9296989440918","-15.7797002792358","-48011111.0","-15905833.0","Coletado na margem direita, na saída de duto de agua pluvial.","CEN00071797",NA,"CEN00071797","1080","1080",NA,"Exsicatas",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"3",NA,NA
"2695","2020-09-02 16:34:30-03","Cenargen","CEN","49345","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A. S. Rodrigues & J. F. B. Pastore",NA,NA,NA,"José Floriano Barêa Pastore","3","2002","03","30","Brasil","GO","APARECIDA DE GOIANIA","Chácara Jatobá. (Prop. Vera Regina Barêa).","-49.2439002990723","-16.823299407959",NA,NA,NA,"CEN00049345",NA,"CEN00049345",NA,NA,NA,"Exsicatas",NA,NA,NA,"14888","auto",NA,NA,NA,NA,NA,"3",NA,NA
"2696","2020-09-02 16:34:30-03","Cenargen","CEN","60417","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","F. F. M. Santos","2004","04",NA,"Anderson Cássio Sevilha","3385","2003","09","05","Brasil","GO","SAO DOMINGOS","Fazenda Paranã. Sr. Décio. Beira do rio São Domingos.","-46.3182983398438","-13.3983001708984","-4683917.0","-1359750.0",NA,"CEN00060417",NA,"CEN00060417","404","404",NA,"Exsicatas",NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,"2",NA,NA
"2697","2020-09-02 16:34:30-03","Cenargen","CEN","62449","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A. O. S. Vieira","2000",NA,NA,"Valdely Ferreira Kinupp - UEL","1016","1998","01","22","Brasil","PR","SAPOPEMA","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,"Flores amarelas; Frutos imaturos verdes. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal.","CEN00062449",NA,"CEN00062449",NA,NA,NA,"Exsicatas",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2698","2020-09-02 16:34:30-03","Cenargen","CEN","55621","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"José Rubens Pirani","152","1982","09","20","Brasil","RJ","SAO JOAO DA BARRA","BR-356, 12 Km antes da cidade.","-41.0511016845703","-21.6403007507324",NA,NA,"Flores amarelas, fruto imaturo. Doação do Instituto de Botânica - SP. São Paulo.","CEN00055621",NA,"CEN00055621",NA,NA,NA,"Exsicatas",NA,NA,NA,"31235","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2699","2020-09-02 16:34:30-03","Cenargen","CEN","12199","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A. O. S. Vieira","2005","05",NA,"A. F. Silva","149","1985","11","07","Brasil","SP","PEREIRA BARRETO","Fazenda Lagoinha 2, Mata da Lagoinha.","-51.0999984741211","-20.6299991607666",NA,NA,"(Det. in dupl. UB). Doação da II Reunião de Taxonomistas e Ecólogos - (4 a 8 de novembro de 1985). Promoção Sociedade Botânica de São Paulo - Departamento de Biologia - UNESP - Ilha Solteira.","CEN00012199",NA,"CEN00012199",NA,NA,NA,"Exsicatas",NA,NA,NA,"36734","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2700","2020-09-02 16:34:30-03","Cenargen","CEN","55564","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A. O. S. Vieira","1997","09",NA,"João Mattos","12453","1965","08","20","Brasil","SP","SALESOPOLIS","Estação Biológica de Boracéia, perto da sede. Coletado numa picada.","-45.8400001525879","-23.5300006866455",NA,NA,"Flores amarelas. Doação do Instituto de Botânica - SP (114190). São Paulo.","CEN00055564",NA,"CEN00055564",NA,NA,NA,"Exsicatas",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2701","2020-09-02 16:34:30-03","Cenargen","CEN","55573","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","F. Barros","1991","02",NA,"Fábio de Barros","2151","1992","01","15","Brasil","PR","SAO PEDRO DO IVAI","Fazenda Palmital.","-51.8563995361328","-23.8652992248535",NA,NA,"Crescendo à beira de um canal da irrigação. Corola amarela. Doação do Instituto de Botânica - SP. São Paulo.","CEN00055573",NA,"CEN00055573",NA,NA,NA,"Exsicatas",NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2702","2020-09-02 16:34:30-03","Cenargen","CEN","55459","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis subsp. sessiliflora","(Jacq.) P.H.Raven","S. Romaniuc Neto","1983","11",NA,"Sérgio Romaniuc Neto","73","1983","09","12","Brasil","SP","CANANEIA","Reserva Florestal, Ilha do Cardoso. Próximo ao laboratório.","-47.9199981689453","-25.0100002288818",NA,NA,"Flores amarelas. Pilosidade esbranquiçada nos ápices da planta. Doação do Instituto de Botânica - SP. São Paulo.","CEN00055459","subsp. sessiliflora","CEN00055459",NA,NA,NA,"Exsicatas",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,"1",NA,NA
"2703","2020-04-15 09:23:34-03","UFG","HJ","8723","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, M.L.","2016","06","10","Casaes, M.P.; Guedes, M.L.","51","2016","03","27","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu, Fazenda Esperança","-40.605278","-12.6625","40º36'19''W","12º39'45''S",NA,"HJ00008723",NA,NA,"310","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2704","2019-12-09 17:30:34-03","UFPR","EFC","5611","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Hatschbach, G.","1996","07","01","Kuniyoshi, Y.S.; Svolenski, A.C.","5785","1996","06","11","Brasil","Paraná","Guaratuba","Sítio Vicki","-48.5746994018555","-25.8827991485596",NA,NA,"Herbácea de flores amarelas.","EFC005611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2705","2019-12-09 17:30:34-03","UFPR","EFC","7014","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","suffruticosa","Ludwigia suffruticosa","Walter","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.","610","1996","11","18","Brasil","Paraná","Campo Magro","Caverna de Sumidouro","-49.5259","-25.1906","-49.5259","-25.1906","Subarbusto de beira de estrada com flores amarelas.","EFC007014",NA,NA,"730","730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2706","2019-11-13 11:27:42-03","USP","SPF","102951","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Santos, K",NA,NA,NA,"Leitão Filho, HF","33100","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.471417","-24.79375","-48.471417","-24.79375",NA,"SPF00102951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707","2019-11-13 11:27:42-03","USP","SPF","105599","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014",NA,NA,"Nakagomi, MY","16","1994","09","06","Brasil","São Paulo","Cananéia",NA,"-47.84175","-24.900806","-47.84175","-24.900806",NA,"SPF00105599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708","2019-11-13 11:27:42-03","USP","SPF","112169","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","et al.; Raven, PH","1997",NA,NA,"Ganev, W","2372","1993","10","31","Brasil","Bahia","Abaíra","Catolés de Cima","-41.883333","-13.283333","-41.883333","-13.283333",NA,"SPF00112169",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709","2019-11-13 11:27:42-03","USP","SPF","113586","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1997","07",NA,"Pires, JM","16833","1979","03","02","Brasil","Roraima",NA,NA,NA,NA,NA,NA,NA,"SPF00113586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710","2019-11-13 11:27:42-03","USP","SPF","113587","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Anônimo",NA,NA,NA,"Secco, R","673","1985","10","30","Brasil",NA,NA,"Amazônia",NA,NA,NA,NA,NA,"SPF00113587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711","2019-11-13 11:27:42-03","USP","SPF","116755","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Leitão Filho, HF","34646","1996","02","04","Brasil","São Paulo","Ubatuba",NA,"-45.036556","-23.461111","-45.036556","-23.461111",NA,"SPF00116755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2712","2019-11-13 11:27:42-03","USP","SPF","137313","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"França, F","1890","1996","10","06","Brasil","Bahia","Anguera",NA,"-40","-12.216667","-40","-12.216667",NA,"SPF00137313",NA,NA,"170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713","2019-11-13 11:27:42-03","USP","SPF","118801","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","1996","09",NA,"Amaral, MCE","95146","1995","07","24","Brasil","São Paulo","Campinas",NA,"-46.95","-22.883333","-46.95","-22.883333",NA,"SPF00118801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714","2019-11-13 11:27:42-03","USP","SPF","144445","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Groppo, M","88","1996","01","29","Brasil","São Paulo","Iguape",NA,"-47","-24","-47","-24",NA,"SPF00144445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715","2019-11-13 11:27:42-03","USP","SPF","142273","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Ramamoorthy, TP","1982",NA,NA,"Irwin, HS","19161","1968","01","25","Brasil","Goiás",NA,"Serra dos Pireneus",NA,NA,NA,NA,NA,"SPF00142273",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716","2019-11-21 10:12:49-03","USP","SPF","155285","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,"2018","08",NA,"Guedes, MLS","7329","2000","03","28","Brasil","Bahia","Juazeiro","Serra do Mulato","-40.691667","-9.746667","-40.691667","-9.746667",NA,"SPF00155285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","2019-11-13 11:27:42-03","USP","SPF","159924","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Rigueira, D","10","2003","04","27","Brasil","Bahia","Contendas do Sincorá","Serra Geral","-41.162222","-13.918611","-41.162222","-13.918611",NA,"SPF00159924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718","2019-11-13 11:27:42-03","USP","SPF","163492","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Jardim, JG","3417","2001","04","02","Brasil","Bahia","Malhada",NA,"-43.753889","-14.361667","-43.753889","-14.361667",NA,"SPF00163492",NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","2019-11-13 11:27:42-03","USP","SPF","181831","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Amorim, AMA","6801","2007","01","03","Brasil","Bahia","Cairu","Ilha de Boipeba","-38.938889","-13.619444","-38.938889","-13.619444",NA,"SPF00181831",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","2019-11-13 11:27:42-03","USP","SPF","196134","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Paixão, JL","1598","2009","09","26","Brasil","Bahia","Caetité",NA,"-42.280556","-13.827778","-42.280556","-13.827778",NA,"SPF00196134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","2021-03-15 18:29:06-03","USP","SPF","210746","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Zappi, DC","2521","2009","11","24","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Trilha da Senhorinha, caminho a Congonhas do Norte","-43.744639","-18.910037","-43.744639","-18.910037","Erva decumbente, 1,5 m alt., pétalas amarelas, frutos verdes.; Campo sujo perto de riacho.","SPF00210746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","2021-03-15 18:29:06-03","USP","SPF","211292","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014","04","17","Martins, EGA; Liu, SH","652","2014","04","17","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.397583","-22.947222","-44.397583","-22.947222","Arbusto, ca. 1,6 cm alt. Caule e ramos avermelhados. Flores com corola amarela.","SPF00211292",NA,NA,"34","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","2021-03-15 18:29:06-03","USP","SPF","211306","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014","04","17","Martins, EGA; Liu, SH","638","2014","04","15","Brasil","Rio de Janeiro","Cardoso Moreira",NA,"-41.556556","-21.531056","-41.556556","-21.531056","Subarbusto, ca. 30 cm alt. Ramos avermelhados. Folhas com face abaxial verde-clara. Flores com corola amarela. Frutos imaturos verdes.","SPF00211306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","2021-03-15 18:29:06-03","USP","SPF","211313","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014","04","17","Martins, EGA; Liu, SH","631","2014","04","14","Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba","-41.682528","-22.227389","-41.682528","-22.227389","Subarbusto, ca. 30 cm alt. Ramos avermelhados. Folhas com face abaxial verde-clara. Flores com corola amarela. Frutos imaturos verdes.","SPF00211313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","2021-03-15 18:29:06-03","USP","SPF","211316","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014","04","17","Martins, EGA; Liu, SH","628","2014","04","13","Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.493028","-22.657222","-42.493028","-22.657222","Subarbusto, ca. 50 cm alt. Caule e ramos avermelhados. Flores com corola amarela.","SPF00211316",NA,NA,"29","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","2021-03-15 18:29:06-03","USP","SPF","219430","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Fantinati, MR","74","2002","03","27","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, distante 1100 m da referida ponte.","-47.894167","-22.234722","-47.894167","-22.234722","Erva ca. 35 cm alt. Cálice verde. Corola, filete e estilete amarelos.; Cerrado, campo limpo, lagoa temporária.","SPF00219430",NA,NA,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","2020-01-14 12:02:02-03","USP","SPF","230882","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Ferreira, DM",NA,NA,NA,"Ferreira, DM","298","2016","07","30","Brasil","Rio de Janeiro","Saquarema",NA,"-42.602778","-22.931667","-42.602778","-22.931667",NA,"SPF00230882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","2019-11-13 11:27:42-03","USP","SPF","38706","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Anônimo",NA,NA,NA,"Harley, RM","19392","1977","03","04","Brasil","Bahia","Morro do Chapéu",NA,"-41.033333","-11.633333","-41.033333","-11.633333",NA,"SPF00038706",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","2019-11-13 11:27:42-03","USP","SPF","38725","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Anônimo",NA,NA,NA,"Harley, RM","20033","1977","03","27","Brasil","Bahia",NA,"Serra do Rio de Contas","-41.833333","-13.566667","-41.833333","-13.566667",NA,"SPF00038725",NA,NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","2019-11-13 11:27:42-03","USP","SPF","38745","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Anônimo",NA,NA,NA,"Harley, RM","20036","1977","03","27","Brasil","Bahia",NA,"Serra do Rio de Contas","-41.833333","-13.566667","-41.833333","-13.566667",NA,"SPF00038745",NA,NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","2019-11-13 11:27:42-03","USP","SPF","38746","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Anônimo",NA,NA,NA,"Harley, RM","20034","1977","03","27","Brasil","Bahia",NA,"Serra do Rio de Contas","-41.833333","-13.566667","-41.833333","-13.566667",NA,"SPF00038746",NA,NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","2019-11-13 11:27:42-03","USP","SPF","64603","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1994","06",NA,"Pirani, JR","CFCR11319","1987","09","02","Brasil","Minas Gerais","Grão Mogol",NA,"-42.963333","-16.595","-42.963333","-16.595",NA,"SPF00064603",NA,NA,"750","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
