"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"251","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","In monte Corcovado.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:45:09-03","UFRGS","ICN","119727","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Rodrigues, RS",NA,NA,NA,"Rodrigues, RS; Kindel, A","608","1998","04","24","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto 3m alt.; frutos azuis, interior de mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:45:09-03","UFRGS","ICN","119728","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Rodrigues, RS",NA,NA,NA,"Rodrigues, RS; Kindel, A","609","1998","04","24","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto ca. 3m alt.; corola bege, frutos azuis; interior de mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:45:09-03","UFRGS","ICN","171983","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Grings, M",NA,NA,NA,"Molz, M; M. Grings, G Seger","s.n.","2014","01","19","Brasil","RS","Torres","São João","-49.771389","-29.309722","-49.771389","-29.309722","27","27","WGS-84; Arbusto no interior de mata; Em floresta de encosta",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:45:09-03","UFRGS","ICN","182553","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Bordignon, SAL",NA,NA,NA,"Bordignon, SAL; et al.","s.n.","2011","01","07","Brasil","SC","Cocal do Sul",NA,"-49.3258018493652","-28.6011009216309",NA,NA,NA,NA,"Material testemunho tese de doutorado UFRGS; Em floração; Arbusto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"8237","auto",NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:45:09-03","UFRGS","ICN","182552","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Bordignon, SAL",NA,NA,NA,"Bordignon, SAL; et al.","s.n.","2011","01","07","Brasil","SC","Cocal do Sul",NA,"-49.3258018493652","-28.6011009216309",NA,NA,NA,NA,"Material testemunho tese de doutorado UFRGS; Em floração; Arbusto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"8237","auto",NA,NA,NA,NA,NA,NA
"258","2021-03-22 16:23:56-03","FEPAGRO","BLA","4141","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","C. Rebello k.","1988","03","11","P. N. Capparelli",NA,"1946","02","08","Brasil","Santa Catarina","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"8","8",NA,"BLA004141",NA,"Spermatophyta",NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA
"259","2020-08-26 10:50:47-03","MCN-FZBRS","HAS","43584","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B. Sm. & Downs",NA,NA,NA,NA,"Senna, R.M.","807","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva, propriedade do Sr. Goulart.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"; mata UTM 0620197/6752376; arbusto; Projeto Mata Atlântica","HAS0043584",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"260","2019-11-21 10:18:22-03","IBt","SP","262847","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","361","1993","08","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, arredores da Cachoeira do Salto","-47.25","-24.55","-47.25","-24.55",NA,NA,"Arvoreta ca. 2,5m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 10:18:22-03","IBt","SP","272073","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA",NA,NA,NA,"Anunciação, EA; Rossi, L","516","1994","01","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, mata alta, bem preservada, com dossel irregular","-47.333333","-24.366667","-47.333333","-24.366667","800","800","Arvoreta 2,0m alt., frutos imaturos verdes passando a roxo azulado intenso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:18:22-03","IBt","SP","397456","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Kirizawa, M","2008","02","18","Kirizawa, M; Silva, CL","3576","2007","11","24","Brasil","São Paulo","Embu","Lote 5 Rodoanel Mário Covas, Trecho Sul","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:18:22-03","IBt","SP","248091","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Catharino, ELM; et al.","1549","1990","11","22","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto do maciço, restinga do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:18:22-03","IBt","SP","306839","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA",NA,NA,NA,"Melo, MMRF; Cordeiro, I","1194","1993","06","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Planície às margens do Rio Verde, próximo ao alojamento da S.M.A.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:18:22-03","IBt","SP","268565","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; Cordeiro, I","499","1994","04","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, área junto ao Rio Verde, na margem oposta ao alojamento do IBAMA, Secretaria do Meio Ambiente, mata pluvial de planície","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2,0m alt., corola alva",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:18:22-03","IBt","SP","291618","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","642","1996","02","19","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador em direção a praia da Juréia, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 4m alt., folhas discolores, botões esverdeados",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:18:22-03","IBt","SP","258534","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","173","1993","03","06","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador, próximo a Praia da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2,5m alt., final de floração corola caduca, frutos roxos, cálice persistente verde, sementes castanhas com endosperma alvo arroxeados",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:18:22-03","IBt","SP","249231","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Carvalhaes, MA; Melo, MMRF","15","1991","04","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margens do Rio Verde em direção à foz","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Próximo a cachoeira, arbusto ca. 1,5m alt., flores brancas",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:18:22-03","IBt","SP","268567","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; Cordeiro, I","501","1994","04","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata de planície, proximidades da Cachoeira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2,0m alt., corola alva",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:18:22-03","IBt","SP","338331","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1999","01","28","Anunciação, EA; Lima, ES","706","1999","01","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, restinga em direção a foz do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2m alt., frutos imaturos verdes, maturos azuis (folhas em silica gel)",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:18:22-03","IBt","SP","246977","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Cordeiro, I; et al.","725","1990","10","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 6m alt., frutos imaturos verdes amarelados",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:18:22-03","IBt","SP","246580","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Costa, CB","1996","07","17","Cordeiro, I; et al.","749","1990","12","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, mata de restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta heliófila até 3m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:18:22-03","IBt","SP","246581","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Cordeiro, I; et al.","750","1990","12","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, mata de restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 3m alt., do interior da mata, frutos maduros violáceos, com polpa alva",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:18:22-03","IBt","SP","291611","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","652","1996","02","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o alto da Cachoeira do salto, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:18:22-03","IBt","SP","252429","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","111","1996","07","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., folhas jovens avermelhadas, frutos azul violáceos",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:18:22-03","IBt","SP","247705","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Cordeiro, I; et al.","828","1991","02","20","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o campo próximo ao alojamento do IBAMA, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 3m alt., frutos azul arroxeados, cálice verde amarelado",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:18:22-03","IBt","SP","245698","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Cordeiro, I; et al.","674","1990","09","19","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o campo próximo ao alojamento do IBAMA, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta da sub-mata, ca. 4m alt., frutos imaturos verdes (final de frutificação), hipanto e cálice esverdeados, este ultimo castanho quando velho, persistente nos frutos",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:18:22-03","IBt","SP","277295","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1995","01","12","Anunciação, EA; et al.","627","1995","01","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o morrinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta, indivíduo coletado para estudo anatômico, material estéril",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:18:22-03","IBt","SP","270892","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","544","1994","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o morrinho, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2,0m alt., flores brevistilas creme, próximo ao 1° paredão",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:18:22-03","IBt","SP","270891","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","543","1994","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia,trilha para o morrinho, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 1,5m alt., flores longistilas creme, próximo ao 1°paredão",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:18:22-03","IBt","SP","270895","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","547","1994","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o morrinho, próximo a bifurcação","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:18:22-03","IBt","SP","270894","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Anunciação, EA; et al.","546","1994","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o morrinho, próximo a bifurcação","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2m alt., flores brevistilas creme",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:18:21-03","IBt","SP","237663","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Rossi, L; et al.","532","1990","03","13","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha em direção ao pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore 3,0m alt., flores amareladas",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:18:21-03","IBt","SP","237665","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","07","17","Rossi, L; et al.","546","1990","03","14","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 5,0m alt., cálice amarelo esverdeado, corola alva, flores odoríferas",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:18:22-03","IBt","SP","289600","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Costa, CB",NA,NA,NA,"Costa, CB; et al.","65","1995","10","13","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha da Figueira","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto 2,5m., frutos verdes, escuros quando maduros",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"286","2020-11-19 09:30:07-03","IBt","SP","298947","S","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Anunciação, EA","1996","11","15","Queiroz, LP; et al.","4511","1996","05","28","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto de ca. 2,5m., folhas cartáceas, cálice verde claro. crescendo no sub-bosque, planta herborizada com álcool",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:18:22-03","IBt","SP","300920","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.",NA,NA,NA,NA,"Sanches, CD; et al.","51","1994","09","07","Brasil","São Paulo","Subaúma","Beira da estrada Subaúma, Iguape próximo a Subaúma","-47.742233","-24.815008","-47.742233","-24.815008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-12 15:23:48-03","IBt","SP","300575","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Taylor, CM","2007",NA,NA,"Leitão Filho, HF; et al.","33537","1995","02","15","Brasil","São Paulo","Iguape","Morro do Cristo","-41.491111","-24.655","-41.491111","-24.655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:18:22-03","IBt","SP","300922","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.",NA,NA,NA,NA,"Hoffmann, JRR; et al.","59","1994","09","08","Brasil","São Paulo","Cananéia","Ilha Comprida, estrada entre a balsa e a Praia da Ilha Comprida","-47.911944","-25.017778","-47.911944","-25.017778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:18:22-03","IBt","SP","209330","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Melo, MMRF; et al.","418","1982","06","03","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:18:22-03","IBt","SP","192600","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Chiea, SAC","285","1983","04","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:18:22-03","IBt","SP","174560","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Jung Mendaçolli, SL; et al.","337","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:18:22-03","IBt","SP","144822","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Yano, O","774","1977","07","29","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cambriu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:18:22-03","IBt","SP","237936","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Rossi, L; et al.","484","1988","08","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cambriu, interior da mata sobre o morro ao lado do rio Cambriu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:18:22-03","IBt","SP","151267","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Goes, M","54","1978","04","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:18:22-03","IBt","SP","202770","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Jung Mendaçolli, SL","520","1982","08","18","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:18:22-03","IBt","SP","179752","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Jung Mendaçolli, SL; et al.","420","1992","03","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Sítio Grande","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:18:22-03","IBt","SP","197061","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Barbuto Attié, MC; et al.","10","1982","04","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:18:22-03","IBt","SP","196999","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Guedes, CRF; et al.","19","1982","04","07","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Arbusto ca. 2m de alt.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:18:22-03","IBt","SP","185530","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Kirizawa, M; et al.","936","1983","04","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata do Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:18:22-03","IBt","SP","202307","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Kirizawa, M; Cerati, TM","1458","1985","04","18","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata do Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:18:22-03","IBt","SP","209624","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Sugiyama, M; et al.","655","1986","04","19","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:18:22-03","IBt","SP","202486","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Jung Mendaçolli, SL","2001","05","15","Toledo, CB; et al.","52","1985","03","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro das Pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
