"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"450","2019-10-07 09:23:57-03","UEFS","HUEFS","144785","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","10","05",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144785","Angiospermae","Celastrales","Reissek","1720","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,"HUEFS0144785","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"451","2019-10-07 09:23:57-03","UEFS","HUEFS","144784","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","06","23",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144784","Angiospermae","Celastrales","Reissek","1501","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,"HUEFS0144784","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"452","2019-10-07 09:23:57-03","UEFS","HUEFS","144783","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","2000","07","08",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144783","Angiospermae","Celastrales","Reissek","2196","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144783","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"453","2019-10-07 09:23:57-03","UEFS","HUEFS","144782","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","12","15",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144782","Angiospermae","Celastrales","Reissek","1880","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144782","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"454","2019-10-07 09:23:57-03","UEFS","HUEFS","144778","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","09","14",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144778","Angiospermae","Celastrales","Reissek","1670","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144778","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"455","2019-10-07 09:23:57-03","UEFS","HUEFS","144776","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","06","23",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144776","Angiospermae","Celastrales","Reissek","1505","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144776","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"456","2019-10-07 09:23:57-03","UEFS","HUEFS","144775","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","06","23",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144775","Angiospermae","Celastrales","Reissek","1504","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144775","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"457","2019-10-07 09:23:57-03","UEFS","HUEFS","144774","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","09","14",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144774","Angiospermae","Celastrales","Reissek","1672","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144774","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"458","2019-10-07 09:23:57-03","UEFS","HUEFS","144772","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","12","15",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144772","Angiospermae","Celastrales","Reissek","1876","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144772","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"459","2019-10-07 09:23:57-03","UEFS","HUEFS","144773","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lima-Verde, L.W.","1999","11","23",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0144773","Angiospermae","Celastrales","Reissek","1820","Ceará","Crato","Flona do Araripe.","-39.4094009399414","-7.23416996002197","880","880","HUEFS0144773","30071","auto",NA,NA,"L.Biral","2014","06","Rosanae",NA,NA,NA,NA,NA,NA
"460","2021-03-04 11:16:22-03","UEFS","HUEFS","254435","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Oliveira, F.S.","2019","06","07",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0254435","Angiospermae","Celastrales","(Reissek) Biral","15","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"461","2015-07-21 14:48:18-03","F","FMNH-SEEDPLANTS","V0332967F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0332967F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0332967F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"462","2019-09-05 16:29:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1918","12",NA,"South America","Venezuela",NA,NA,NA,NA,"Spermatophyta",NA,NA,"8377",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"463","2019-09-05 16:27:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1917","12","28","South America","Venezuela",NA,NA,NA,NA,"Spermatophyta",NA,NA,"7622",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"464","2019-09-05 16:21:51-03","F","FMNH-SEEDPLANTS","V0053745F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. F. Pittier","1918","12","26","South America","Venezuela",NA,NA,NA,"V0053745F","Spermatophyta",NA,NA,"8377",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0053745F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA
"465","2015-07-21 14:48:16-03","F","FMNH-SEEDPLANTS","V0332959F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0332959F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0332959F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"466","2015-07-21 14:48:18-03","F","FMNH-SEEDPLANTS","V0332966F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0332966F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0332966F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"467","2015-07-21 14:48:18-03","F","FMNH-SEEDPLANTS","V0332968F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0332968F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0332968F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"468","2015-07-21 14:48:18-03","F","FMNH-SEEDPLANTS","V0332969F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0332969F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0332969F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"469","2015-07-21 14:48:19-03","F","FMNH-SEEDPLANTS","V0332970F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0332970F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0332970F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"470","2017-04-07 11:01:44-03","F","FMNH-SEEDPLANTS","V0418877F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G. Mendes Magalhães","1938","10","24","South America","Brazil",NA,NA,NA,"V0418877F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418877F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"471","2017-04-07 11:01:44-03","F","FMNH-SEEDPLANTS","V0418878F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G. T. Prance & J. R. Steward","1969","1","8","South America","Brazil",NA,NA,NA,"V0418878F","Spermatophyta",NA,NA,"9144",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418878F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"472","2017-04-07 11:01:44-03","F","FMNH-SEEDPLANTS","V0418879F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","B. A. Krukoff",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0418879F","Spermatophyta",NA,NA,"7668",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418879F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"473","2017-04-07 11:01:45-03","F","FMNH-SEEDPLANTS","V0418880F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","G. T. Prance & J. R. Steward","1969","1","8","South America","Brazil",NA,NA,NA,"V0418880F","Spermatophyta",NA,NA,"9154",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418880F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"474","2017-04-07 11:01:45-03","F","FMNH-SEEDPLANTS","V0418881F","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","N. T. da Silva","1968","10","25","South America","Brazil",NA,NA,NA,"V0418881F","Spermatophyta",NA,NA,"1306",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0418881F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"475","2020-04-29 16:29:43-03","UFVJM","HDJF","686","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Magalhães, M; Machado, ELM","2012","05",NA,"Southern America","Brasil",NA,NA,NA,"HDJF000686","Dicotyledoneae",NA,"Reissek","s.n.","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo ao caminho dos escravos, do campus JK e à MGT 367.","-43.582778","-18.200833",NA,NA,"HDJF000686_01",NA,NA,"-43.582778","-18.200833","Machado, ELM","2012","05",NA,"11",NA,NA,NA,NA,NA
"476","2020-04-29 16:29:43-03","UFVJM","HDJF","5389","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Moreira, SN; Pereira, E","2015","10","23","Southern America","Brasil",NA,NA,NA,"HDJF005389","Dicotyledoneae",NA,"Reissek","1895","Minas Gerais","Conceição do Mato Dentro","Dique Antropizado - Anglo American","-43.405411","-18.892547","685","685","HDJF005389_01",NA,NA,"-43.405411","-18.892547","Moreira, SN","2015","11",NA,NA,NA,NA,NA,NA,NA
"477","2019-01-25 15:39:18-02","IAC","IAC","50784","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","A. Macedo","2002","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","s/nº","Minas Gerais","Campina Verde","Fazenda S. José do Lajiado","-49.4864","-19.5356",NA,NA,NA,NA,NA,"-49.4864","-19.5356","S.F. Smith","2002","06",NA,"20",NA,NA,NA,NA,NA
"478","2019-01-25 15:39:18-02","IAC","IAC","30501","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; R. Belinelo & A.M.C. Silva","1995","05","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","1631","São Paulo","Votuporanga","IAC, Estação Experimental","-50.06888","-20.45933",NA,NA,NA,NA,NA,"-50.06888","-20.45933","L. Biral","2011","10",NA,"15",NA,NA,NA,NA,NA
"479","2019-01-25 15:39:18-02","IAC","IAC","53621","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","F.T. Farah","2000",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","1512","São Paulo","Orlândia","Faz. Vale do Rosário","-47.8867","-20.7203",NA,NA,NA,NA,NA,"-47.8867","-20.7203","L. Biral","2011","06",NA,"30",NA,NA,NA,NA,NA
"480","2020-07-24 12:40:42-03","CEPLAC","CEPEC","15382","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","S. A. Mori","1978","11","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"11127","Bahia","MARACÁS","Rod. BA-026, 15Km ao SW de Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"50558","auto",NA,NA,"SpeciesLink network",NA,NA,NA,NA,"30/12/2011",NA,NA,NA,NA
"481","2020-08-18 11:43:37-03","CEPLAC","CEPEC","1179","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","R. P. Belém","1965","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"163","Distrito Federal","BRASÍLIA","Rodovia Brasília/Fortaleza, 60Km de Formosa.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,"30/12/2011",NA,NA,NA,NA
"482","2020-02-17 11:29:25-03","UEG","HUEG","4316","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, J.A.; Araújo, B.S.","2005","08","06","Southern America","Brasil",NA,NA,"folhas opostas lisas serosas; mata seca","HUEG004316","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Gonçalves, E.G.; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"483","2020-02-17 11:29:25-03","UEG","HUEG","4950","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, J.A.; Araújo, B.S.","2006","05","06","Southern America","Brasil",NA,NA,"mata galeria","HUEG004950","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"484","2020-02-17 11:29:25-03","UEG","HUEG","4220","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Oliveira, R.S.; Araújo, B.S.","2007","01","11","Southern America","Brasil",NA,NA,"árvore caule fino reto ramificado; mata de galeria","HUEG004220","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Proença, C.E.B.; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"485","2020-02-17 11:29:25-03","UEG","HUEG","4347","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2008","10","15","Southern America","Brasil",NA,NA,"árvore 3,8 m de altura&nf;; mata seca","HUEG004347","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2007","06",NA,NA,NA,NA,NA,NA,NA
"486","2020-02-17 11:29:25-03","UEG","HUEG","7324","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","05","06","Southern America","Brasil",NA,NA,"caule escamoso folhas com margens cerradas presença de gemas laterais; mata seca","HUEG007324","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"487","2020-02-17 11:29:25-03","UEG","HUEG","4238","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","09","14","Southern America","Brasil",NA,NA,"Possui frutos vermelhos e altura média de 3,8 metros.; Mata de galeria","HUEG004238","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Pereira, I.M.; Monteiro, G.","2006","12",NA,"06",NA,NA,NA,NA,NA
"488","2020-02-17 11:29:25-03","UEG","HUEG","4338","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","05","06","Southern America","Brasil",NA,NA,"caule escamoso folhas com margens cerradas presença de gemas laterais; mata seca","HUEG004338","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"489","2020-02-17 11:29:25-03","UEG","HUEG","4326","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","05","20","Southern America","Brasil",NA,NA,"Árvore 7m; caule rugoso.; Mata seca","HUEG004326","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"490","2020-02-17 11:29:25-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Kirkbride, M.C.G.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Reissek","1310","Distrito Federal","Sobradinho",NA,"-47.9","-15.583333",NA,NA,NA,NA,NA,"-47.9","-15.583333","Proença, C.","1994",NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-02-17 11:29:25-03","UEG","HUEG","5316","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Haidar, R.F.","2007","08","06","Southern America","Brasil",NA,NA,"Árvore 11 x 19.; Mata ciliar.","HUEG005316","Dicotyledoneae",NA,"Reissek","116","Goiás","Rio Verde",NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-02-17 11:29:25-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Barros, M.A.G.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Reissek","2356","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"Incógnito","1992",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-02-17 11:29:25-03","UEG","HUEG","4909","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, J.A.; Araújo, B.S.","2005","08","06","Southern America","Brasil",NA,NA,"folhas opostas lisas serosas; mata seca","HUEG004909","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"494","2020-02-17 11:29:25-03","UEG","HUEG","4327","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","05","20","Southern America","Brasil",NA,NA,"mata seca","HUEG004327","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Proença, C.E.B.; Monteiro, G.","2006","06",NA,NA,NA,NA,NA,NA,NA
"495","2020-02-17 11:29:25-03","UEG","HUEG","7330","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, J.A.; Araújo, B.S.","2007","01","11","Southern America","Brasil",NA,NA,"árvore caule fino reto ramificado; mata de galeria","HUEG007330","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"496","2020-02-17 11:29:25-03","UEG","HUEG","4214","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, J.A.; Araújo, B.S.","2006","05","06","Southern America","Brasil",NA,NA,"mata galeria","HUEG004214","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"497","2020-02-17 11:29:25-03","UEG","HUEG","4951","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, J.A.; Araújo, B.S.","2006","05","06","Southern America","Brasil",NA,NA,"mata galeria","HUEG004951","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"498","2020-02-17 11:29:25-03","UEG","HUEG","4908","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","05","20","Southern America","Brasil",NA,NA,"mata seca","HUEG004908","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","06",NA,NA,NA,NA,NA,NA,NA
"499","2020-02-17 11:29:25-03","UEG","HUEG","4362","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Heringer, E.P.; Araújo, B.S.","2005","10","15","Southern America","Brasil",NA,NA,"frutoa amarelados folhas alternas serrada; mata seca","HUEG004362","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"500","2020-02-17 11:29:25-03","UEG","HUEG","7327","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Heringer, E.P.; Araújo, B.S.","2005","10","15","Southern America","Brasil",NA,NA,"frutoa amarelados folhas alternas serrada; mata seca","HUEG007327","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"501","2020-02-17 11:29:25-03","UEG","HUEG","7331","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Oliveira, R.S.; Araújo, B.S.","2007","01","11","Southern America","Brasil",NA,NA,"árvore caule fino reto ramificado; mata de galeria","HUEG007331","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"502","2020-02-17 11:29:25-03","UEG","HUEG","4239","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","09","14","Southern America","Brasil",NA,NA,"Mata de galeria","HUEG004239","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-02-17 11:29:25-03","UEG","HUEG","4351","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, H.S.; Araújo, B.S.","2006","05","20","Southern America","Brasil",NA,NA,"Árvore de 7m (p=5 I 113); Mata seca","HUEG004351","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Incógnito; Monteiro, G.","2006","07",NA,NA,NA,NA,NA,NA,NA
"504","2020-02-17 11:29:25-03","UEG","HUEG","4220","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Araújo","2006","01","11","Southern America","Brasil",NA,NA,"Caule fino, ramificado no ápice.; Cerrado.","HUEG004220","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Anápolis","Campus UEG Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,"Monteiro, G.","2007","07",NA,NA,NA,NA,NA,NA,NA
