"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","locality","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"200","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026417","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","I.C. Jurgens","s.n.",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348603",NA,NA,NA,NA,"Rosenst.",NA,"1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026411","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","A. Backes","4",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348923",NA,NA,NA,NA,"Rosenst.","da Silva Sylvestre, Lana - 5002365 - Universidade Federal Rural do Rio de Janeiro","1958",NA,NA,"01","22",NA,"-51.04916667","-30.26027778",NA,NA,NA,"-51.04916667","-30.26027778",NA,NA,NA,"1999","08",NA,NA,NA,NA,NA
"202","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026412","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Spannagel","135",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348922",NA,NA,NA,NA,"Rosenst.","Frederico Carlos Hoehne; b.1882; d.1959; Hoehne",NA,NA,NA,NA,NA,NA,"-51.02027778","-27.93416667",NA,NA,NA,"-51.02027778","-27.93416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026413","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Ir. Ligorio","s.n.",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348921",NA,NA,NA,NA,"Rosenst.","da Silva Sylvestre, Lana - 5002365 - Universidade Federal Rural do Rio de Janeiro","1951",NA,NA,"02","26",NA,"-51.16361111","-30.22861111",NA,NA,NA,"-51.16361111","-30.22861111",NA,NA,NA,"1999","08",NA,NA,NA,NA,NA
"204","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026414","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","4252",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348920",NA,NA,NA,NA,"Rosenst.","da Silva Sylvestre, Lana - 5002365 - Universidade Federal Rural do Rio de Janeiro","1904",NA,NA,"03","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"205","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026415","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","I.C. Jurgens","s.n.",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348635",NA,NA,NA,NA,"Rosenst.",NA,"1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-12 17:02:40-03","UEL","FUEL","48822","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","66",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"FUEL003075","Tracheophyta","Polypodiales","Rosenst.","Schuh, SM; et al.","2010","Linha 130 da Graciema, em barranco do rio",NA,"12","19","Santa Tereza","-51.715333","-29.178222","147",NA,NA,"-51.715333","-29.178222",NA,NA,NA,"2011","01","20","147",NA,NA,NA
"207","2019-10-16 14:14:31-03","UEL","FUEL","49853","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","142",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"FUEL003076","Tracheophyta","Polypodiales","Rosenst.","Sylvestre, LS","2011","Fazenda do Cilho, no solo- interior da mata",NA,"09","11","Bom Jesus","-50.4166984558105","-28.6678009033203","1000",NA,NA,NA,NA,"55856","auto",NA,"2011",NA,NA,"1000",NA,NA,NA
"208","2020-11-12 17:02:40-03","UEL","FUEL","50156","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","221",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"FUEL003078","Tracheophyta","Polypodiales","Rosenst.","Gonzatti, F","2011","Desvio Rizzo, terrícola em barranco - próximo ao curso d'água",NA,"10","20","Caxias do Sul","-51.1794013977051","-29.1681003570557","780",NA,NA,NA,NA,"49662","auto",NA,"2012","05",NA,"780",NA,NA,NA
"209","2019-10-16 14:14:31-03","UEL","FUEL","49910","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","295",NA,"Brasil","Santa Catarina",NA,NA,NA,"FUEL003077","Tracheophyta","Polypodiales","Rosenst.","Valduga, E; Gonzatti, F; Mynssen, C","2012","Linha Manoel Mayer, terrícola, barrancos do Rio Ouro",NA,"12","24","Quilombo","-52.7206001281738","-26.7261009216309",NA,NA,NA,NA,NA,"13353","auto",NA,"2012","03",NA,NA,NA,NA,NA
"210","2021-02-08 12:46:25-03","UFRGS","ICN","014183","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","183","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"Estrela mussum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:46:25-03","UFRGS","ICN","092174","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Záchia, R","254","América do Sul","Brasil","RS",NA,NA,"Barranco-margem do rio butuí",NA,"Fern",NA,"Rosenst.","Bueno, RM","1990","na divisa entre São Borja e Itaqui. 28o59' S / 55o44'W",NA,"11","05","São Borja","-55.733333","-28.983333",NA,NA,NA,"-55.733333","-28.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:46:25-03","UFRGS","ICN","161359","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","937","América do Sul","Brasil","RS",NA,NA,"Ápices das pinas prolíficos, rosulado; Em interior de mata",NA,"Fern",NA,"Rosenst.","Gonzatti, F","2013",NA,NA,"10","09","Mostardas","-50.9375","-31.114722","12",NA,NA,"-50.9375","-31.114722",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
"213","2021-02-08 12:46:25-03","UFRGS","ICN","176155","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","697","América do Sul","Brasil","RS",NA,NA,"Terrícola, em barranco; Em mata ciliar, interior de mata",NA,"Fern",NA,"Rosenst.","Gonzatti, F","2013","Arroio do Pinto",NA,"06","03","São Lourenço do Sul","-52.071944","-31.346389","24",NA,NA,"-52.071944","-31.346389",NA,NA,NA,"2013","06","11","24",NA,NA,NA
"214","2021-02-08 12:46:25-03","UFRGS","ICN","014204","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","204","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"Fazenda Caraúna",NA,NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-08 12:46:25-03","UFRGS","ICN","014220","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","220","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"Fazenda Caraúna",NA,NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:46:25-03","UFRGS","ICN","068893","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bueno, RM","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Bueno, RM","1982",NA,NA,"03","26","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:46:25-03","UFRGS","ICN","068739","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bueno, RM","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Bueno, RM","1981","mato à beira do Arroio Cauriza",NA,"09","18","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:46:25-03","UFRGS","ICN","068717","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bueno, RM","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Bueno, RM","1982","Parque Estadual doTurvo",NA,"01","15","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:46:25-03","UFRGS","ICN","068740","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bueno, RM","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Bueno, RM","1981","Parque Estadual do Turvo",NA,"07","09","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:46:25-03","UFRGS","ICN","068716","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bueno, RM","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Bueno, RM","1981","Parque Estadual doTurvo, trilha para Mairoza",NA,"01","12","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:46:25-03","UFRGS","ICN","014833","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","833","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,NA,NA,NA,NA,"Dois Irmãos","-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,NA,"7716","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:46:25-03","UFRGS","ICN","008590","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","América do Sul","Brasil","RS",NA,NA,"matinho de galeria",NA,"Fern",NA,"Rosenst.","Sylvestre, L","1971","45km de Dom Pedrito, direção Aceguá, BR 153 km 628",NA,"10","15","Dom Pedrito","-54.6730995178223","-30.9827995300293",NA,NA,NA,NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:46:25-03","UFRGS","ICN","014071","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","71","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"Barro Vermelho",NA,NA,NA,"Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:46:25-03","UFRGS","ICN","167384","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Kieling-Rubio, MA","1016","América do Sul","Brasil","RS",NA,NA,"interior de mata de encosta; rupícola",NA,"Fern",NA,"Rosenst.","Sylvestre, L","2010","Fazenda São Maximiano",NA,"03","17","Guaíba","-51.3250007629395","-30.113899230957","150",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,"150",NA,NA,NA
"225","2021-02-08 12:46:25-03","UFRGS","ICN","015571","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","1571","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"S. Salvador",NA,NA,NA,"Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:46:25-03","UFRGS","ICN","015342","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","1342","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"Fazenda Leitão",NA,NA,NA,"Rio Pardo","-52.378101348877","-29.9897003173828","70",NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,"70",NA,NA,NA
"227","2021-02-08 12:46:25-03","UFRGS","ICN","018364","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Schoenwald; Deutrich","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L","1904","Fazenda Leitão",NA,"02","08","Rio Pardo","-52.378101348877","-29.9897003173828","120",NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,"120",NA,NA,NA
"228","2021-02-08 12:46:25-03","UFRGS","ICN","170496","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Rosenstack, J","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,"Passo de Mangueira, Diogo Trilho",NA,NA,NA,"Rio Pardo","-52.378101348877","-29.9897003173828","70",NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,"70",NA,NA,NA
"229","2021-02-08 12:46:25-03","UFRGS","ICN","014240","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dutra, J","240","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L",NA,NA,NA,NA,NA,"Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:46:25-03","UFRGS","ICN","107106","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Záchia, R","399","América do Sul","Brasil","RS",NA,NA,"No solo, junto as margens do rio",NA,"Fern",NA,"Rosenst.","Sylvestre, L","1991","Rio Butuí",NA,"02","18","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:46:25-03","UFRGS","ICN","001684","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Schultz, AR","1684","América do Sul","Brasil","RS",NA,NA,NA,NA,"Fern",NA,"Rosenst.","Sylvestre, L","1957","Tainhas",NA,"02","09","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","95253","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva rosulada em solo encharcado, interior de mata. Com bulbilhos no ápice foliar.","HAS0095253","Pteridophyta",NA,"Rosenst.","Senna, R.M.","2018","Arroio Goulart",NA,"04",NA,"Piratini","-53.38084","-31.575865",NA,NA,NA,"-53,3808400","-31,5758650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","28350","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Waechter, J.L.","2319",NA,"Brasil","Rio Grande do Sul",NA,NA,"Herbácea terrícola sobre barranco lateral do Arroio Chuí, local úmido e sombreado, plantas + ou - pendentes, soros pardo-avermelhados.","HAS0028350","Pteridophyta",NA,"Rosenst.",NA,"1988","Chuí",NA,"04",NA,"Santa Vitória do Palmar (Chuí - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","40433","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","237",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva terrícola no interior de floresta de encosta.","HAS0040433","Pteridophyta",NA,"Rosenst.",NA,"2002","P.E. de Itapuã, Moro da Grota",NA,"09",NA,"Viamão","-51.016667","-30.366667",NA,NA,NA,"-51,0166670","-30,3666670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","45503","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","1133",NA,"Brasil","Rio Grande do Sul",NA,NA,"mata, erva em barranco","HAS0045503","Pteridophyta",NA,"Rosenst.","Senna, R.M.","2005","Passo do S, Parque Estadual do Tainhas.",NA,"11",NA,"São Francisco de Paula (Jaquirana - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","93165","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva terrícola, interior de mata.","HAS0093165","Pteridophyta",NA,"Rosenst.","Senna, R.M.","1999","UHE Passo do Inferno",NA,"11",NA,"São Francisco de Paula","-50.754608","-29.269816",NA,NA,NA,"-50,7546080","-29,2698160",NA,NA,NA,"2019","02","18",NA,NA,NA,NA
"237","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","93167","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Terrícola, interior de floresta.","HAS0093167","Pteridophyta",NA,"Rosenst.","Senna, R.M.","1999","UHE Passo do Inferno",NA,"11",NA,"São Francisco de Paula","-50.754608","-29.269816",NA,NA,NA,"-50,7546080","-29,2698160",NA,NA,NA,"2019","02","20",NA,NA,NA,NA
"238","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","96604","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva em barranco, beira de córrego, mata ciliar. Bulbilhos no ápice foliar","HAS0096604","Pteridophyta",NA,"Rosenst.","Senna, R.M.","2000","Assentamento 20 de Agosto",NA,"11",NA,"Candiota","-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","46680","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva, beira de córrego em mata de galeria. Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","HAS0046680","Pteridophyta",NA,"Rosenst.","Senna, R.M.","2000","Assentamento Madrugada",NA,"11",NA,"Candiota","-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","46577","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Floresta Estacional Semidecidual, erva. Inventário e monitoramento de ecossistemas como instrumento de conservação da biodiversidade em áreas de assentamentos rurais da metade sul do Rio Grande do Sul. FAPERGS/FZB/Centro de Ecologia-UFRGS.","HAS0046577","Pteridophyta",NA,"Rosenst.","Senna, R.M.","2000","Assentamento Arroio das Pedras",NA,"11",NA,"Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","41967","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","320",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva terrícola na mata, c/bulbilho foliar apical.","HAS0041967","Pteridophyta",NA,"Rosenst.","Senna, R.M.","2003","Capão da Roça.",NA,"12",NA,"Charqueadas","-51.625301361084","-29.9547004699707",NA,NA,NA,NA,NA,"17690","auto",NA,"2003",NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","55795","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Mattos, J.","15357",NA,"Brasil","Rio Grande do Sul",NA,NA,"Na mata ciliar, terrestre.","HAS0055795","Pteridophyta",NA,"Rosenst.","Senna, R.M.","1998","Cerca de 3km ao norte de Santo Angelo.",NA,"07",NA,"Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:51:10-03","MCN-FZBRS","HAS","36495","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Senna, R.M.","61",NA,"Brasil","Rio Grande do Sul",NA,NA,"Epífita de Ducksonia sellowiana (xaxin).","HAS0036495","Pteridophyta",NA,"Rosenst.","Senna, R.M.","1998","Arredores da UHE Passo do Inferno, Fazenda Três Cachoeiras",NA,"11",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"76715","auto",NA,"1998","11",NA,NA,NA,NA,NA
