"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","501315","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"P. G. Delprete","6962","1998","12","02","Brazil","Santa Catarina","Ilhota","-48.95","-26.8",NA,NA,"NY00501315","NY00501315_01",NA,NA,NA,"Parque Botânico do Morro Baú. Trilha principal para o topo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383149' target='other'> <mi>dwc_moreinfo</mi></a>","300","400",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1005444","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. C. Standley","Y. E. J. Mexia","4652","1930","05","02","Brazil","Minas Gerais","Viçosa","-42.512491","-20.664267",NA,NA,"NY01005444","NY01005444_01",NA,NA,NA,"Districto Viçosa. Beyond Areponga; Fazenda da Serra.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085519' target='other'> <mi>dwc_moreinfo</mi></a>","1200","1200",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-10-28 16:58:00-02","NY","NYBG","1005441","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"B. M. Boom","K. B. Strier","1057","1983","08","21","Brazil","Minas Gerais",NA,"-41.83","-19.67",NA,NA,"NY01005441","NY01005441_01",NA,NA,NA,"Atlantic Forest, Caratinga. Estacao Biologica de Caratinga.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085498' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-29 22:50:00-03","NY","NYBG","1005442","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"B. M. Boom","K. B. Strier","1153","1984","04","28","Brazil","Minas Gerais",NA,"-41.83","-19.67",NA,NA,"NY01005442","NY01005442_01",NA,NA,NA,"Atlantic Forest, Caratinga. Estacao Biologica de Caratinga.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085516' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-11-01 11:47:00-02","NY","NYBG","821519","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"F. N. Costa","F. N. Costa","279","2001","06","17","Brazil","São Paulo","Cananéia","-48.0233333","-24.9933333",NA,NA,"NY00821519","NY00821519_01",NA,NA,NA,"Colônia Mandira. Parque Estadual de Jacupiranga. Estrada para Ariri.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=897862' target='other'> <mi>dwc_moreinfo</mi></a>","13","13",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","687116","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. G. Delprete","I. Silberbauer-Gottsberger","21-28671","1971","06","28","Brazil","São Paulo","Bertioga","-46.15","-23.85",NA,NA,"NY00687116","NY00687116_01",NA,NA,NA,"On the island in front of Bertioga, crossing from the Ferry Boat station to a small beach in the south.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=857188' target='other'> <mi>dwc_moreinfo</mi></a>","100","100",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-11-01 12:59:00-02","NY","NYBG","502103","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"J. H. Kirkbride Jr.","J. H. Kirkbride Jr.","1726","1972","04","26","Brazil","Rio de Janeiro","Paratí","-44.7131","-23.2181",NA,NA,"NY00502103","NY00502103_01",NA,NA,NA,"15 km from Praça da Parati on road from Parati to Cunha","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383145' target='other'> <mi>dwc_moreinfo</mi></a>","0.0","820",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","590295","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","G. G. Hatschbach","G. G. Hatschbach","68861","1998","11","20","Brazil","Paraná","Antonina","-48.72","-25.42",NA,NA,"NY00590295","NY00590295_01",NA,NA,NA,"Reserva Biológica de Sapitanduva","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383147' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1005443","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. C. Standley","Y. E. J. Mexia","5357","1930","11","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY01005443","NY01005443_01",NA,NA,NA,"Districto Rio Branco. Road to São Geraldo; Retiro de Antonio Avelino","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085517' target='other'> <mi>dwc_moreinfo</mi></a>","750","750",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","813668","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","J. H. Kirkbride Jr.","W. A. Murrill","s.n.","1924","02",NA,"Brazil","Rio de Janeiro",NA,"-43.212143","-22.951524",NA,NA,"NY00813668","NY00813668_01",NA,NA,NA,"Corcovado Mountain, Rio de Janeiro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805382' target='other'> <mi>dwc_moreinfo</mi></a>","244","457",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-11-01 12:11:00-02","NY","NYBG","813663","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,NA,"G. Martinelli","4037","1978","03","09","Brazil","Rio de Janeiro","Petrópolis","-43.1783","-22.505",NA,NA,"NY00813663","NY00813663_01",NA,NA,NA,"Serra da Estrela, Meio da Serra, leito da antiga estrada de Ferro.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805359' target='other'> <mi>dwc_moreinfo</mi></a>","700","850",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-10-28 13:45:00-02","NY","NYBG","1018760","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"G. Heiden","G. Heiden","893","2007","11","26","Brazil","Rio de Janeiro","Teresópolis","-42.9656","-22.4122",NA,NA,"NY01018760","NY01018760_01",NA,NA,NA,"Parque Nacional da Serra dos Orgãos. Arredores da Pedra do Sino em formação rochosa formada por monálitos empilhados.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262370' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-10-28 13:41:00-02","NY","NYBG","1019408","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,NA,"H. C. de Lima","4611","1993","01","16","Brazil","Rio de Janeiro","Silva Jardim","-42.3917","-22.6508",NA,NA,"NY01019408","NY01019408_01",NA,NA,NA,"Reserva Biológica de Poço das Antas. Trilha do Morro do Calcario, ponto 950.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282200' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1017412","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C. M. Taylor","W. R. Anderson","11683","1976","02","21","Brazil","Rio de Janeiro",NA,"-43.281557","-22.996782",NA,NA,"NY01017412","NY01017412_01",NA,NA,NA,"Pedra da Gávea.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020821' target='other'> <mi>dwc_moreinfo</mi></a>","400","400",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-01 12:16:00-02","NY","NYBG","799397","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"L. B. Smith","R. M. Klein","2387","1960","03","10","Brazil","Santa Catarina","Blumenau","-49.082834","-26.926032",NA,NA,"NY00799397","NY00799397_01",NA,NA,NA,"Mata da Companhia Hering, Bom Retiro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794691' target='other'> <mi>dwc_moreinfo</mi></a>","250","250",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-10-28 16:57:00-02","NY","NYBG","1005445","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,NA,"L. D. Meireles","CESJ31097","2000","04","01","Brazil","Minas Gerais","Descoberto","-42.9672","-21.4597",NA,NA,"NY01005445","NY01005445_01",NA,NA,NA,"Descoberto. Reserva Biológica da Represa do Grama.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085521' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-11-01 12:59:00-02","NY","NYBG","502109","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"L. B. Smith","L. B. Smith","6455","1952","04","10","Brazil","Rio de Janeiro","Petrópolis","-43.1783","-22.505",NA,NA,"NY00502109","NY00502109_01",NA,NA,NA,"Old road up the serra to Petropolis","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383146' target='other'> <mi>dwc_moreinfo</mi></a>","500","700",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-11-07 11:40:00-02","NY","NYBG","01093035","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"M. Gomes","R. Marquete","897","1993","04","28","Brazil","Rio de Janeiro","Paratí","-44.7131","-23.2181",NA,NA,"NY01093035","NY01093035_01",NA,NA,NA,"À 23 km. do trevo de Paraty, entrada a direita da Rio Santos, após a entrada de Laranjeiras, subindo o Rio Paraty-Mirim.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1246832' target='other'> <mi>dwc_moreinfo</mi></a>","80","80",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","502302","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. G. Delprete","G. Martinelli","10261","1984","11","08","Brazil","Rio de Janeiro","Magé","-43.0406","-22.6531",NA,NA,"NY00502302","NY00502302_01",NA,NA,NA,"III Distrito, Paraiso. Centro de Primatología do RJ, mata das margens do Rio Paraiso","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589271' target='other'> <mi>dwc_moreinfo</mi></a>","150","150",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-11-01 11:47:00-02","NY","NYBG","821518","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"D. C. Zappi","R. C. Forzza","1529","2000","05","06","Brazil","São Paulo","Ubatuba","-45.0697","-23.4303",NA,NA,"NY00821518","NY00821518_01",NA,NA,NA,"Estrada da Farinha, ca. 9 km da Rodovia Rio - Santos.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=897845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-11-01 12:59:00-02","NY","NYBG","502105","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"C. M. Taylor","W. W. Benson","10848","1979","12","17","Brazil","São Paulo","Ubatuba","-45.0697","-23.4303",NA,NA,"NY00502105","NY00502105_01",NA,NA,NA,"Baixada do Rio Escuro, Praia Dura","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383141' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","813667","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","J. A. Steyermark","H. Wawra","s.n.","1879",NA,NA,"Brazil","Rio de Janeiro","Petrópolis","-43.1783","-22.505",NA,NA,"NY00813667","NY00813667_01",NA,NA,NA,"Petrópolis","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805378' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","813669","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","L. B. Smith","J. P. P. Carauta","1339","1971","03","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00813669","NY00813669_01",NA,NA,NA,"Serra dos Orgãos, entre a Barragem e o Abrigo 2.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805431' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-10-28 14:56:00-02","NY","NYBG","1016192","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"S. L. Jung-Mendaçolli","I. C. C. Macedo","90","1985","07","10","Brazil","São Paulo","Cananéia","-47.966514","-25.140513",NA,NA,"NY01016192","NY01016192_01",NA,NA,NA,"Ilha do Cardoso. Coletado no morro de Captação.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142640' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00952222","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. G. Delprete","J. A. Kallunki","737","1995","04","23","Brazil","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,"NY00952222","NY00952222_01",NA,NA,NA,"Fazenda Oliveira, ca. 20 km S of Guaçuí on BR-484, road to Sao José do Calçado.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412055' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","17884","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","694869","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. G. Delprete","J. A. Kallunki","661","1995","02","21","Brazil","Rio de Janeiro","Rio Claro","-44.1356010437012","-22.7231006622314",NA,NA,"NY00694869","NY00694869_01",NA,NA,NA,"Mun. Lidice; 22.9 km from BR-101 on road to Lidice (RJ-155), on steep slope.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=484894' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","27045","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02862397","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"D. Pimenta",NA,"2012","09","04","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"NY02862397","NY02862397_01",NA,NA,NA,"Morro do Caranguejo, no alto do Complexo Pavão - Pavãozinho.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3270544' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","57442","auto",NA,NA,NA,NA,NA,NA,NA
"70","2016-11-07 11:54:00-02","NY","NYBG","1182846","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"S. J. da Silva Neto","H. C. de Lima","4308","1991","11","20","Brazil","Rio de Janeiro","Guapimirim","-42.883","-22.483",NA,NA,"NY01182846","NY01182846_01",NA,NA,NA,"Estação Ecológica Estadual de Paraíso. Margens do rio Paraíso. Próximo a reserva da CEDAE. Área FP20.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1410291' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","502102","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","P. C. Standley","Y. E. J. Mexia","4665","1930","05","03","Brazil","Minas Gerais","Viçosa","-42.512491","-20.664267",NA,NA,"NY00502102","NY00502102_01",NA,NA,NA,"Districto Viçosa. Beyond Areponga; Fazenda da Serra","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383143' target='other'> <mi>dwc_moreinfo</mi></a>","1300","1300",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-10-28 14:56:00-02","NY","NYBG","1016186","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,"D. A. de Grande","D. A. de Grande","19","1978","01","18","Brazil","São Paulo","Cananéia","-47.9197","-25.0103",NA,NA,"NY01016186","NY01016186_01",NA,NA,NA,"Ilha do Cardoso, trilha de acesso a captação de água.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142630' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-11-01 12:16:00-02","NY","NYBG","799394","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,NA,"A. C. Cervi","2351","1986","04","17","Brazil","Paraná","Antonina","-48.7","-25.42",NA,NA,"NY00799394","NY00799394_01",NA,NA,NA,"Reserva Biológica de Sapitanduva","UPCB No. 21993 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794681' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1017470","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"K. Lems","s.n.","1964","03","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY01017470","NY01017470_01",NA,NA,NA,"Pedra do Conde, Floresta da Tijuca. Top of mountain at 800 m.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1213595' target='other'> <mi>dwc_moreinfo</mi></a>","550","550",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-11-01 12:59:00-02","NY","NYBG","502108","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda",NA,NA,"H. F. Martins","171","1960","01","13","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,"NY00502108","NY00502108_01",NA,NA,NA,"Estr. V. Chinesa, caminho Encanamento","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383150' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","799395","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","G. G. Hatschbach","G. G. Hatschbach","40203","1977","09","30","Brazil","Paraná","Antonina","-49.033888","-24.783051",NA,NA,"NY00799395","NY00799395_01",NA,NA,NA,"Furna","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794685' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","502424","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","terminalis","Psychotria terminalis","Vell.","P. K. H. Dusén","P. K. H. Dusén","8214","1909","05","06","Brazil","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,"NY00502424","NY00502424_01",NA,NA,NA,"Itupava","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145203' target='other'> <mi>dwc_moreinfo</mi></a>","460","460",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","502425","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","terminalis","Psychotria terminalis","Vell.",NA,"C. F. P. von Martius","607","1839",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00502425","NY00502425_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145205' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
