"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"244","2015-05-20 10:34:47-03","UFERSA","MOSS","6972","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Fernandes, M.S.S.","6","1998","11","28","América do Sul","Brasil","Rio Grande do Norte",NA,"703",NA,"flor branca.",NA,NA,"Lucena, M.F.A.","Martins","-37.911111","-6.087778","703",NA,NA,"2007","11","21","37W54'40","6S05'16",NA,NA,NA,NA,NA,NA
"245","2020-08-31 09:02:25-03","INPA","INPA","80038","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Black, GA","47-1195","1947","08","16","Southern America","Brasil","Amazonas","Tefé, Tefé. Black 46-3 Colombia (Leticia).",NA,NA,NA,"INPA0080038","INPA0080038 INPA0080038_e",NA,"Tefé","-65.166667","-3.618611",NA,NA,NA,NA,NA,NA,"-65.166667","-3.618611",NA,NA,NA,NA,NA,NA
"246","2020-08-31 09:02:25-03","INPA","INPA","175684","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Nee, MH","42937","1992","07","03","Southern America","Brasil","Amazonas","Bairro Campos Elíseos, Cultivated ornamental plants in residential area, Bairro Campos Elíseos.",NA,NA,NA,"INPA0175684","INPA0175684 INPA0175684_e","Nee, MH","Manaus","-59.968908","-2.709258",NA,NA,NA,"1992",NA,NA,"-59.968908","-2.709258",NA,NA,NA,NA,NA,NA
"247","2020-08-31 09:02:25-03","INPA","INPA","201709","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Hoffman, B","2643","1992","09","15",NA,"Guiana Francesa",NA,"Region: Pomeroon-Supenaam. Pomeroon R. watershed; Mapari R, 2 - 3 km upriver from conflu. with Arapiako R.","10",NA,NA,"INPA0201709","INPA0201709 INPA0201709_e","Gillespie, LJ",NA,"-58.7","7.183333","10",NA,NA,"1993",NA,NA,"-58.7","7.183333",NA,NA,NA,NA,NA,NA
"248","2020-08-31 09:02:25-03","INPA","INPA","224612","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Oliveira, DR de","115","2008","08","16","Southern America","Brasil","Pará",NA,NA,NA,NA,"INPA0224612","INPA0224612 INPA0224612_e","Ramos, JF","Oriximiná","-56.155833","-1.505417",NA,NA,NA,"2008","11",NA,"-56.155833","-1.505417",NA,NA,NA,NA,NA,NA
"249","2020-08-31 09:02:25-03","INPA","INPA","33771","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Prance, GT","15554","1971","10","23","Southern America","Brasil","Amazonas","Rio Uneiuxi, Rio Uneiuxi, Makú Indian village, 300 km above mouth.",NA,NA,NA,"INPA0033771","INPA0033771 INPA0033771_e","Punt, W","Santa Isabel do Rio Negro","-67.3556","-1.5556",NA,NA,NA,"1972",NA,NA,"-67.3556","-1.5556",NA,NA,NA,NA,NA,NA
"250","2020-08-31 09:02:25-03","INPA","INPA","48604","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Coêlho, DF","INPA48604","1975","02",NA,"Southern America","Brasil","Amazonas","Bairro Novo, Bairro novo. Cultivada no local. Fitoquímica, 152.",NA,NA,NA,"INPA0048604",NA,"Cordeiro, I dos R.","Itacoatiara","-58.416667","-3.133333",NA,NA,NA,"2005","09",NA,"-58.416667","-3.133333",NA,NA,NA,NA,NA,NA
"251","2020-08-31 09:02:25-03","INPA","INPA","83252","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Macêdo, M","813","1978","07","25","Southern America","Brasil","Mato Grosso","Cuiabá",NA,NA,NA,"INPA0083252","INPA0083252 INPA0083252_e INPA0083252_e1","Pirani, JR","Cuiabá","-56.100278","-15.599197",NA,NA,NA,"2005","09",NA,"-56.100278","-15.599197",NA,NA,NA,NA,NA,NA
"252","2020-08-31 09:02:25-03","INPA","INPA","85162","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Macêdo, M","1202","1979","05","10","Southern America","Brasil","Mato Grosso","Universidade Federal do Mato Grosso, Praça da Tecnologia.","165",NA,NA,"INPA0085162","INPA0085162 INPA0085162_e INPA0085162_e1 INPA0085162_e2","Cordeiro, I dos R.","Cuiabá","-56.100278","-15.598889","165",NA,NA,"2005","09",NA,"-56.100278","-15.598889",NA,NA,NA,NA,NA,NA
"253","2020-08-31 09:02:25-03","INPA","INPA","94407","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Ferreira, CAC","1190","1980","06","28","Southern America","Brasil","Pará","Rio Trombetas, Cachoeira Porteira., Rio Trombetas a 10 km abaixo da cachoeira Porteira, margem direita a 4 km da margem.",NA,NA,NA,"INPA0094407","INPA0094407 INPA0094407_e INPA0094407_e1","Huft, MJ","Oriximiná","-57.007794","-1.149974",NA,NA,NA,"1982",NA,NA,"-57.007794","-1.149974",NA,NA,NA,NA,NA,NA
"254","2021-01-10 20:45:32-03","INPA","INPA","58280","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","Kunth","Magnago, H","INPA58280","1976","04","27","Southern America","Brasil","Amazonas","Rio Tefé, Rio Tefé, Projeto Radam/Brasil, SA-20-YC-, Ponto 3/B.",NA,NA,NA,"INPA0058280","INPA0058280 INPA0058280_e INPA0058280_e1","Ramos, JF","Tefé","-64.833333","-3.5",NA,NA,NA,"1985","06",NA,"-64.833333","-3.5",NA,NA,NA,NA,NA,NA
"255","2020-08-31 09:02:25-03","INPA","INPA","152555","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Ramos, JF","1700","1987","07","10","Southern America","Brasil","Rondônia","Escola Agrícola Ji-Paraná, Escola Agrícola Ji-Paraná, adjacência. Capoeira de terra firme, solo argiloso.",NA,NA,NA,"INPA0152555","INPA0152555 INPA0152555_e INPA0152555_e1","Ramos, JF","Ji-Paraná","-61.95","-10.9",NA,NA,NA,"1987","07",NA,"-61.95","-10.9",NA,NA,NA,NA,NA,NA
"256","2020-08-31 09:02:25-03","INPA","INPA","104266","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Teixeira, LOA","529","1982","05","16","Southern America","Brasil","Rondônia","Mineração Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes. Mata sobre serra, beira de cachoeira, abundância de pedras.",NA,NA,NA,"INPA0104266","INPA0104266 INPA0104266_e","Cordeiro, I dos R.","Ariquemes","-63","-10.583333",NA,NA,NA,"2005","09",NA,"-63","-10.583333",NA,NA,NA,NA,NA,NA
"257","2020-08-31 09:02:25-03","INPA","INPA","115881","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Miranda, FEL de","279","1983","07","10","Southern America","Brasil","Rondônia","BR 421 Km 72, Município de Ariquemes, BR-421, km 72.",NA,NA,NA,"INPA0115881","INPA0115881 INPA0115881_e","Cordeiro, I dos R.","Ariquemes","-63.45","-10.3",NA,NA,NA,"2005","09",NA,"-63.45","-10.3",NA,NA,NA,NA,NA,NA
"258","2020-08-31 09:02:25-03","INPA","INPA","1610","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Rodrigues, WA","INPA1610","1955","08","09","Southern America","Brasil","Amazonas","Bilhares, margem do igarapé da Preguiça. Terra fir, Bilhares, margem do igarapé da Preguiça. Terra firme, capoeira.",NA,NA,NA,"INPA0001610","INPA0001610 INPA0001610_e","Rodrigues, WA","Manaus","-60.0250015258789","-3.10193991661072",NA,"138090","auto","1955","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-09 21:48:28-03","UNICENTRO","HUCO","1031","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Fink, A.L.; Julkowski, E.; Julkowski, E.","s.n.","2009","07",NA,NA,"Brasil","Paraná","Bairro Alto da Glória",NA,NA,NA,"HUCO001031",NA,"Medeiros, R.P.","Irati","-50.6511001586914","-25.4671993255615",NA,"47271","auto","2009","07","17",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-06-15 15:30:26-03","UNESP-RC","HRCB","49027","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Lombardi","7087","2007","12","05",NA,"Brasil","São Paulo",NA,"957",NA,"borda da trilha. Arbusto ca. 3 m, junto a Av. Brasil Tamega, com látex, folhas herbáceas, ramos, pecíolos e nervuras vinho, lâmina verde-arroxeada, inflorescências creme, frutos imaturos verdes",NA,NA,"Lombardi, J.A.","Jundiaí","-46.935778","-23.230444","957",NA,NA,"2007","07",NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA
"261","2018-10-09 16:31:18-03","UFLA","ESAL","10831","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Magali Regina","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"9",NA,"árvore; 3.0 m; amarela;",NA,NA,NA,"Lavras","-44.999444","-21.245278","9",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"262","2017-11-24 14:10:40-02","UFLA","ESAL","3784","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Gavilanes, ML","425",NA,NA,NA,NA,"?",NA,NA,NA,NA,"arbusto; ; ;",NA,NA,"R.Riina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-06-10 10:10:41-03","FZB-BH","BHZB","409","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"Fernandes, M.G.C.",NA,"2003","11","08",NA,"Brasil","MG","FZBBH/ Jardim Botânico",NA,NA,"Com duplicata. Cultivado.",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-01-26 13:54:13-03","IMA","MAC","32555","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Chagas-Mota","456","2008","03","31",NA,"Brasil","Alagoas","Pelonha",NA,NA,"Arbusto ca. 1 m de altura. Flores cremes.; Mata Pluvial Atlântica.","MAC0032555","MAC0032555","O.L.M.Silva","Viçosa","-36.241944","-9.374",NA,NA,NA,"2017","08",NA,"-36.241944","-9.374",NA,NA,NA,NA,NA,NA
"265","2021-03-01 11:54:58-03","UFPE","UFP","23419","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Schlindwein, C","UFP23419","1989","11","29",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Planta ornamental, origem Antilhas.; Planta ornamental, origem Antilhas.","UFP023419",NA,"Carneiro-Torres, DS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"29946","auto","2000","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-02 10:21:21-03","CPATSA","HTSA","3281","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Paula-Souza, J.; Peixoto, F.A.M.; Lieberg, S. & Tsuji, R.","10121","2009","07","21",NA,"Brasil","Bahia","Distrito de Bem Bom, arredores da Barragem, de Sobradinho.",NA,NA,"Arbusto escandente, até 4 m alt. Flores e frutos imaturos verdes.; Caatinga.",NA,NA,"Carneiro-Torres, D.S.","Casa Nova","-40.9707984924316","-9.16193962097168",NA,"116505","auto","2010","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","USw22975","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"J. Standen","50",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","3352940","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","M.-F. Prévost","3328","1997","8","9","South America - Neotropics","French Guiana","Cayenne","Centre ORSTOM de Cayenne",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-52.31","4.94",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"269","2020-09-12 05:00:02-03","US","US","1661348","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","W. A. Archer","2422","1934","7","25","South America - Neotropics","Guyana","Barima-Waini","Morawhanna, NW Dist.",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-59.75","8.26",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"270","2020-09-12 05:00:02-03","US","US","1663180","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","W. A. Archer","2446","1934","8","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mazaruni Forest Station, Kauw Creek",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-58.65","6.4",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"271","2020-09-12 05:00:02-03","US","US","3178293","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","M. Sauvain","719","1986","7","23","South America - Neotropics","Suriname",NA,"Amaka kondre","200",NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"272","2020-09-12 05:00:02-03","US","US","533449","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Herbert H. Smith","1296","1898","9",NA,"South America - Neotropics","Colombia","Magdalena","Santa Marta",NA,NA,NA,"US01283323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","1352211","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. P. Killip & A. C. Smith","16474","1927","1","4","South America - Neotropics","Colombia","Santander","Eastern Cordillera. Vicinity of Surata.","1700",NA,NA,"US01283288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","533987","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Herbert H. Smith","1918","1898","2",NA,"South America - Neotropics","Colombia",NA,"Santa Marta","244",NA,NA,"US01283294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","1187887","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","W. E. Broadway","250","1923","1","5","South America - Neotropics","Venezuela","Sucre","Vicinity of Cristobal Colon",NA,NA,NA,"US01283250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","2569382A","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. García Barriga","17352","1961","9","18","South America - Neotropics","Colombia","Cundinamarca","Depto. Cundinamarca: San Francisco a La Vega, Carretera.","1500",NA,NA,"US01283271",NA,NA,NA,NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","1143145","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. P. Killip & T. E. Hazen","11089","1922","9","6","South America - Neotropics","Colombia","Valle del Cauca","Dagua Valley. Espinal, below Dagua.","600",NA,NA,"US01283290",NA,NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","1708431","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","O. Haught","3778","1943","10","27","South America - Neotropics","Colombia","Magdalena","10 km north of Codazzi","120",NA,NA,"US01283322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","3396048","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","R. C. Mendonça, M. A. Silva & D. Alvarenga","4109","2000","2","29","South America - Neotropics","Brazil","Goias","Municipio de Nova Roma; Fazenda Santa Clara (local denominado Sucuri ou Pinga), propriedade dos Srs Jose Soares da Mata e Joaquim Soares da Mata","485",NA,NA,"US01283326","US01283326_01",NA,NA,"-46.8586","-13.7536",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","1857257","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Bro. Daniel & Bro. G. Arsène","3485","1945","3",NA,"South America - Neotropics","Colombia","Antioquia","Boqueron, near Medellin","2680",NA,NA,"US01283302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","1690561","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Dryander","536",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca","Dep. Valle, Loma Pelada.","1400",NA,NA,"US01283287","US01283287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","1709307","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","O. Haught","4350","1944","9","8","South America - Neotropics","Colombia","Magdalena","La Paz","200",NA,NA,"US01283321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","1616354","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Pérez Arbeláez","2506","1933","2",NA,"South America - Neotropics","Colombia","Cundinamarca","Ubaque",NA,NA,NA,"US01283286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","2103771","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","K. von Sneidern","2387","1939","10","4","South America - Neotropics","Colombia","Cauca","Colombia: prov. Cauca, prope pagum El Tambo","1700",NA,NA,"US01283282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","1041535","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. H. Rusby & F. W. Pennell","915","1917","8","3","South America - Neotropics","Colombia","Huila","Balsillas, on Rio Balsillas. West of B.","2000",NA,NA,"US01283314",NA,NA,NA,NA,NA,"2300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US","3454564","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","B. Øllgaard, L. B. Holm-Nielsen, N. Andreasen, B. Larsen & L. P. Kvist","37906","1982","5","3","South America - Neotropics","Ecuador","Pichincha","Road Gualea - La Armenia, 3 km from La Armenia.","1800",NA,NA,"US01283298",NA,NA,NA,"-78.72","0.1",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","1593295","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","W. Houk & J. Santoro","535","1936","5","13","South America - Neotropics","Brazil","São Paulo","Pasto Faz. Sta. Elisa [Fazenda Santa Elisa], Campinas",NA,NA,NA,"US01283335","US01283335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","1343955","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","12571","1927","10","13","South America - Neotropics","Venezuela","Capital","Hills above Antimano, D.F.",NA,NA,NA,"US01283246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","1041981","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. W. Pennell","1867","1917","9","7","South America - Neotropics","Colombia","Cundinamarca","Monte Redondo, to Quetame","1400",NA,NA,"US01283292",NA,NA,NA,NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","1770790","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. P. Killip & H. Garcia","33928","1939","2","26","South America - Neotropics","Colombia","Valle del Cauca","San Antonio, west of Cali, near summit of Cordillera Occidental","1900",NA,NA,"US01283308",NA,NA,NA,NA,NA,"2350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","1997308","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","O. Velarde","359","1947","2","11","South America - Neotropics","Peru","Tumbes","Región El Tutumo","560",NA,NA,"US01283370","US01283370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","933524","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. C. Lehmann","1960","1882","9",NA,"South America - Neotropics","Colombia","Valle del Cauca","Cauca. Bei Dagua & Cali.","400",NA,NA,"US01283297",NA,NA,NA,NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","2140343","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. L. Little Jr.","7702","1944","4","20","South America - Neotropics","Colombia","Huila","Altamira. Cordillera Oriental.","3500",NA,NA,"US01283278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","2397198","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. Woytkowski","6148","1961","1","5","South America - Neotropics","Peru","San Martin","Rioja",NA,NA,NA,"US01283368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","2817018","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Cuatrecasas","22104","1946","10","7","South America - Neotropics","Colombia","Valle del Cauca","Plana del Valle; Zarzal, Hacienda El Medio . Departamento del Valle.","1000",NA,NA,"US01283261","US01283261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","2268322","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. R. Fosberg","22381","1944","11","28","South America - Neotropics","Colombia","Valle del Cauca","5 km. s. of Buga.","900",NA,NA,"US01283276",NA,NA,NA,"-76.3","31.87",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","1954144","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. P. Killip, F. A. Barkley & Bro. Daniel","39854","1948","11","17","South America - Neotropics","Colombia","Antioquia","Along road from Medellin to Rionegro","2700",NA,NA,"US01283300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
