"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"1269","2015-03-07 09:10:23-03","F","FMNH-SEEDPLANTS","V0165155F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0165155F","Spermatophyta",NA,"subsericea",NA,NA,NA,NA,NA,"V0165155F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"1270","2015-03-06 17:17:13-03","F","FMNH-SEEDPLANTS","V0165130F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0165130F","Spermatophyta",NA,"tremula",NA,NA,NA,NA,NA,"V0165130F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"1271","2015-03-07 01:38:14-03","F","FMNH-SEEDPLANTS","V0165130FV","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0165130FV","Spermatophyta",NA,"tremula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"1272","2018-01-07 11:44:17-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","K. Fiebrig","3148","1904","3","13","South America","Bolivia","Tarija",NA,"-64","-21.5",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"xanthocentra",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","3148",NA,NA
"1273","2020-04-02 13:49:05-03","F","FMNH-SEEDPLANTS","V0359754F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","K. Fiebrig","3148","1904","3","13","South America","Bolivia","Tarija",NA,"-64","-21.5",NA,NA,NA,NA,NA,"V0359754F","Spermatophyta",NA,"xanthocentra",NA,NA,NA,NA,NA,"V0359754F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"1274","2020-07-23 12:14:41-03","CEPLAC","CEPEC","69210","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","G. Hatschbach","62413","2000","05","09",NA,"Brasil","Mato Grosso","Jauru, 2Km a O Rod. p/ trevo c/ BR-174.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mansii",NA,"R. C. Barneby","MATO GROSSO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"1275","2020-07-23 12:14:41-03","CEPLAC","CEPEC","39208","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","A. M. de Carvalho","2150","1986","02","01",NA,"Brasil","Mato Grosso","8Km a SE de Cuiaba, caminho p/ Faz. Roselandia.","-56.0966987609863","-15.5960998535156","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"mansii",NA,"R. C. Barneby","CUIABÁ",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,"30/12/1986"
"1276","2020-07-23 12:14:41-03","CEPLAC","CEPEC","48589","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","51641","1987","10","23",NA,"Brasil","Mato Grosso","10-20 Km a W da cidade.",NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","caracol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"1277","2020-07-23 12:14:41-03","CEPLAC","CEPEC","58754","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","59055","1993","02","13",NA,"Brasil","Mato Grosso","Carrapatinho-MT do Sul.",NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","MIRANDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"1278","2020-07-23 12:14:41-03","CEPLAC","CEPEC","60401","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","58675","1993","02","08",NA,"Brasil","Mato Grosso","Rod. MT-295, Faz. Sta. Paula, 18Km a O de Tacuru-MT do Sul.",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","AMAMBAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"1279","2020-07-23 12:14:41-03","CEPLAC","CEPEC","66261","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","60238","1994","02","09",NA,"Brasil","Goiás","Estr. p/ Vaozinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","SÃO JOÃO DA ALIANÇA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"1280","2020-07-23 12:14:41-03","CEPLAC","CEPEC","66513","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","60720","1992","06","05",NA,"Brasil","Mato Grosso","Serra de Maracaju.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"1281","2020-08-10 16:07:35-03","CEPLAC","CEPEC","99123","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","74304","2002","11","16",NA,"Brasil","Mato Grosso do Sul","Rod. BR-267,10-15Km a oeste de Alto Caracol. Obs.: var. subsericea.","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA,"SpeciesLink network","bela vista",NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,"30/12/2002"
"1282","2020-07-23 12:14:41-03","CEPLAC","CEPEC","70227","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","64359","1996","01","18",NA,"Brasil","Minas Gerais","Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","Joaquim Felício",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,"30/12/1996"
"1283","2020-07-23 12:14:41-03","CEPLAC","CEPEC","59298","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","57062","1992","05","17",NA,"Brasil","Paraná","Arredores do Aeroporto.","-52.3830986022949","-24.0456008911133","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","CAMPO MOURÃO",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,"30/12/1993"
"1284","2020-07-23 12:14:41-03","CEPLAC","CEPEC","77177","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","66729","1997","08","12",NA,"Brasil","Mato Grosso","Rod. Chapada/Cuiaba, prox. ao portao do inferno. Base do paredao de arenito.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","CHAPADA DOS GUIMARÃES",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,"30/12/1997"
"1285","2020-07-23 12:14:41-03","CEPLAC","CEPEC","39229","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","A. M. de Carvalho","2180","1986","02","01",NA,"Brasil","Mato Grosso","90Km estr. Cuiaba/Rondonopolis. S. Vicente, entr. a 1Km apos a Pol. Rod. Federal.","-56.0966987609863","-15.5960998535156","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","CUIABÁ",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,"14/10/1986"
"1286","2020-07-23 12:14:41-03","CEPLAC","CEPEC","75300","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. Hatschbach","66247","1977","03","14",NA,"Brasil","Minas Gerais","Serra do Cabral, Corrego Imbalacaia.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA,"R. C. Barneby","Joaquim Felício",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,"30/12/1997"
"1287","2020-07-23 12:14:41-03","CEPLAC","CEPEC","49352","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","G. Hatschbach","53914","1990","02","13",NA,"Brasil","Goiás","Rod. GO-118, 5-10Km ao N da cidade.",NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"tremula",NA,"R. C. Barneby","alto paraiso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"1288","2020-07-23 12:14:41-03","CEPLAC","CEPEC","85642","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","G. Hatschbach","70366","2000","02","18",NA,"Brasil","Goiás","Rod. Colinas do Sul a Niquelândia, Km 20.","-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,NA,NA,NA,NA,"tremula",NA,"O. S. Ribas","colinas do sul",NA,NA,NA,NA,"58154","auto",NA,NA,NA,NA,NA,NA,"30/12/2000"
"1289","2020-07-23 12:14:41-03","CEPLAC","CEPEC","39081","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","A. M. de Carvalho","2208","1986","02","02",NA,"Brasil","Mato Grosso","30Km na estr. Diamantino/Cuiaba.","-56.0966987609863","-15.5960998535156","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"xanthocentra",NA,"R. C. Barneby","CUIABÁ",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,"30/12/1991"
"1290","2021-03-01 12:13:37-03","UEM","HUEM","31128","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra","L.M.Garcia","932","2016","11","14",NA,"Brasil","Paraná","Rio Areia., Margem esquerda.","-53.06964","-22.43421","-53.06964","-22.43421",NA,NA,"Arbustiva com aproximadamente 1,5m de altura. Botões florais de coloração verde, flores coloração rosa; frutos imaturoverde e maturo marrom.","HUEM000018874",NA,NA,NA,NA,"F.Schmidt-Silveira","Marilena",NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA
"1291","2020-11-04 17:29:29-03","UEM","HUEM","15755","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","G.S.Rosa; V.C.Harthman; C.G.Almeida; K.Kawakita; S.Rodrigues","20","2009","05","05",NA,"Brasil","Paraná","Rio Paraná, Margem esquerda. Porto de Areia Cristo Rei. Solo seco, área de reflorestamento, 50,0m da cerca.","-53.166544","-22.713886","-53.166544","-22.713886",NA,NA,"Subarbustiva, cerca de 0,30m de altura.","HUEM000026537",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","São Pedro do Paraná","285","285",NA,NA,NA,NA,"2019","10","02",NA,NA,NA,NA
"1292","2021-03-01 12:13:37-03","UEM","HUEM","20268","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","J.M.Garcia; Almeida, CG; Rosa, GS; K.Kawakita; L.M.Garcia; Rodrigues, S","141","2011","04","14",NA,"Brasil","Mato Grosso do Sul","rio Baía, margem direita, várzea","-53.266667","-22.7","-53.266667","-22.7",NA,NA,"Arbusta, cerca de 1m de altura; botões florais coloração verde; frutos imaturos verdes escuros e maturos coloração marrom; 1,5m da margem direita do rio; solo seco, arenoso; área aberta.","HUEM000029969",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","Batayporã","236","236",NA,NA,NA,NA,"2019","07","24",NA,NA,NA,NA
"1293","2021-03-01 12:13:37-03","UEM","HUEM","20281","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","J.M.Garcia; Almeida, CG; Rosa, GS; K.Kawakita; L.M.Garcia; Rodrigues, S","146","2011","04","15",NA,"Brasil","Paraná","rio Paraná, margem esquerda, Porto de Areia Cristo Rei","-53.168056","-22.7125","-53.168056","-22.7125",NA,NA,"Subarbusto, cerca de 0,80m de altura; frutos imaturos coloração verde claro e maturos coloração marrom; 12m da margem do rio, entorno da área de reflorestamento.","HUEM000029959",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","São Pedro do Paraná","265","265",NA,NA,NA,NA,"2019","07","24",NA,NA,NA,NA
"1294","2021-03-01 12:13:37-03","UEM","HUEM","21234","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","L.M.Garcia; Bento Fernandes, CE; J.M.Garcia","693","2011","08","24",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, lagoa Peroba","-53.641944","-22.909444","-53.641944","-22.909444",NA,NA,"Arbustiva, cerca de 1,5m de altura; botões florais coloração bege, estames coloração lilás; frutos maturos coloração marrom; área afetada pelas geadas.","HUEM000029968",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","Jateí","236","236",NA,NA,NA,NA,"2019","07","24",NA,NA,NA,NA
"1295","2021-03-01 12:13:37-03","UEM","HUEM","23574","Extra","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Ma.C.Souza; Rosado; Pacifco, RB; E.D.Mauri; M.M.R.Scoarize; Rodrigues, S","2634","2012","07","04",NA,"Brasil","Mato Grosso do Sul","rio Guiraí, margem esquerda","-53.568972","-22.666111","-53.568972","-22.666111",NA,NA,"arbusto, cerca de 0,60m de altura; área de inundação, margem do rio.","HUEM000029950",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","Novo Horizonte do Sul",NA,NA,NA,NA,NA,NA,"2019","07","24",NA,NA,NA,NA
"1296","2021-03-01 12:13:37-03","UEM","HUEM","31268","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","L.M.Garcia; D.A.Franco","991","2017","04","21",NA,"Brasil","Paraná","Beira da estrada próximo aa porto São José.","-53.10662","-22.43457","-53.10662","-22.43457",NA,NA,"Arbustiva. Botões florais de coloração verde, flores de coloração lilás; fruto imaturo verde.","HUEM000018883",NA,NA,"subsericea","(Benth.) Barneby","F.Schmidt-Silveira","São Pedro do Paraná",NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA
"1297","2021-03-01 12:13:37-03","UEM","HUEM","31120","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","L.M.Garcia; D.A.Franco","924","2016","11","14",NA,"Brasil","Paraná","Rio Areia., Margem esquerda.","-53.06849","-22.43412","-53.06849","-22.43412",NA,NA,"Herbácea com aproximadamente 0,5m de altura. Botão floral verde, flor lilás.","HUEM000018868",NA,NA,"mansii","(Mart.) Barneby","F.Schmidt-Silveira","Marilena",NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA
"1298","2021-03-01 12:13:37-03","UEM","HUEM","31135","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","L.M.Garcia","939","2016","11","14",NA,"Brasil","Paraná","Porto São José.","-53.10639","-22.43104","-53.10639","-22.43104",NA,NA,"Herbácea com aproximadamente 1,0m de altura. Botão floral verde, flores de coloração rosa; fruto imaturo verde.","HUEM000018870",NA,NA,"mansii","(Mart.) Barneby","F.Schmidt-Silveira","São Pedro do Paraná",NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA
"1299","2021-03-01 12:13:37-03","UEM","HUEM","31084","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","L.M.Garcia","888","2016","11","12",NA,"Brasil","Paraná","Porto de areia Cristo Rei., Margem esquerda do rio Paraná.","-53.09946","-22.42582","-53.09946","-22.42582",NA,NA,"Subarbustiva com aproximadamente 1,0m de altura. Botão floral verde-vináceo, flores de coloração bege; fruto maturo marrom.","HUEM000018869",NA,NA,"mansii","(Mart.) Barneby","F.Schmidt-Silveira","São Pedro do Paraná",NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA
"1300","2021-03-01 12:13:37-03","UEM","HUEM","31083","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","L.M.Garcia","887","2016","11","12",NA,"Brasil","Paraná","Porto de areia Cristo Rei., Margem esquerda do rio Paraná.","-53.09946","-22.42582","-53.09946","-22.42582",NA,NA,"Herbácea com aproximadamente 0,4m de altura. Botão floral de coloração verde-vináceo, flor bege.","HUEM000018867",NA,NA,"mansii","(Mart.) Barneby","F.Schmidt-Silveira","São Pedro do Paraná",NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA
"1301","2020-11-04 17:29:29-03","UEM","HUEM","26688","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Ma.C.Souza","2800","2002","02","01",NA,"Brasil","Mato Grosso","Posto Santo André, Início da estrada do Bodoque.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Herbácea. Frutos verdes. Ponto 1.","HUEM000026536",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","Poconé",NA,NA,NA,NA,"200792","auto","2019","10","02",NA,NA,NA,NA
"1302","2021-01-13 16:20:15-03","UEM","HUEM","35301","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","S.Rodrigues","s.n.","1992","09","20",NA,"Brasil","Mato Grosso do Sul","Rio Ivinheima., Campinho, solo seco sujeito a alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Arbusto. Flores coloração rosa.","HUEM000021089",NA,NA,"mansii","(Mart.) Barneby","L.M. Garcia","Taquarussu",NA,NA,NA,NA,"63482","auto","2020","03",NA,NA,NA,NA,NA
"1303","2020-11-04 17:29:29-03","UEM","HUEM","28967","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Stevaux, RS","1","2014","09","25",NA,"Brasil","Paraná","Distrito de Porto São José, Rio Paraná; porto de Areia-PRASA.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Arbusto; flores roseas, estames roxos, frequente no local, solo arenoso, não sujeito a alagamento; beira da estrada.","HUEM000006480",NA,NA,"mansii","(Mart.) Barneby","L.M.Garcia","São Pedro do Paraná",NA,NA,"HUEM000006480",NA,"25063","auto","2020","03",NA,NA,NA,NA,NA
"1304","2021-03-01 12:13:37-03","UEM","HUEM","22075","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","K.Kawakita; J.M.Garcia; Souza, VF; Bressan, RP","1667","2012","01","23",NA,"Brasil","Paraná","Porto de Areia Presalino Semprebom, área de reflorestamento.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Arbusto, cerca de 2m de altura; botões florais coloração verde.","HUEM000029974",NA,NA,"mansii","(Mart.) Barneby","F.Schmidt-Silveira","São Pedro do Paraná",NA,NA,NA,NA,"25063","auto","2019","02",NA,NA,NA,NA,NA
"1305","2020-11-04 17:29:29-03","UEM","HUEM","6959","S","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra","Souza, VC; Sakuragui, CM","2526","1993","03","13",NA,"Brasil","São Paulo","Km 200 da rodovia Washington Luiz, Cerrado","-47.8199996948242","-22.25",NA,NA,NA,NA,"Arbusto, 1,20m de altura; filetes róseos; anteras alvas","HUEM000006222",NA,NA,NA,"Mart.","Tamashiro, JY","Itirapina",NA,NA,"HUEM000006222",NA,"22843","auto","1996","07",NA,NA,NA,NA,NA
"1306","2020-11-12 16:59:37-03","UEL","FUEL","15661","PreservedSpecimen","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Heringer, EP; Eiten, G","14107","1974","12","20",NA,"Brasil","Goiás","At headwaters of the creek , rio Quente, near hote, in creek valley carved into side of the serra...","-48.75","-17.8","-48.75","-17.8",NA,NA,NA,NA,"Tracheophyta","Fabales","subsericea","(Benth.) Barneby","Barneby, R","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2020-11-12 16:59:37-03","UEL","FUEL","38594","PreservedSpecimen","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Cristiano, LV","90","1997","02","17",NA,"Brasil","Uf Nao Selecionada","Beira da estrada do mirante",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","xanthocentra","Mart.","Tamashiro, JY",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"1308","2019-10-16 14:12:12-03","UEL","FUEL","12882","PreservedSpecimen","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Hanke, W","422","1949","01",NA,NA,"Brasil","Paraná",NA,"-51.3194007873535","-24.0002994537354",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","subsericea","(Benth.) Barneby","Tamashiro, JY","Faxinal",NA,NA,NA,NA,"22912","auto","1999",NA,NA,NA,NA,NA,NA
"1309","2020-11-12 16:59:37-03","UEL","FUEL","14695","PreservedSpecimen","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Luiz Fernando; et al.","s.n.","1995","04","07",NA,"Brasil","São Paulo","Cerrado margem esquerda do Ribeirão Caiçara, margem esquerda do Ribeirão Caiçara","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","subsericea","(Benth.) Barneby","Tamashiro, JY","Itararé",NA,NA,NA,NA,"27729","auto","1999",NA,NA,NA,NA,NA,NA
"1310","2020-11-12 16:59:37-03","UEL","FUEL","42169","PreservedSpecimen","Plantae","Leguminosae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","Mantovani, W","44","1980","02","06",NA,"Brasil","São Paulo","Pádua Sales, Reserva Biológica da Faz. Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"FUEL013352","Tracheophyta","Fabales","tremula","(Benth.) Barneby",NA,"Mogi Guaçu",NA,NA,NA,NA,"39309","auto","2014","09","26",NA,NA,NA,NA
"1311","2019-11-01 15:00:26-03","UnB","UB","39607","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Batalha, MA","3041","1999",NA,NA,"Southern America","Brasil","Goiás","Chapadão do Céu","-53.166667","-18.466667","-53.166667","-18.466667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Chapadão do Céu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2019-11-01 15:00:26-03","UnB","UB","39608","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Batalha, MA","2814","1999","02",NA,"Southern America","Brasil","Goiás","Chapadão do Céu","-53.166667","-18.466667","-53.166667","-18.466667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Chapadão do Céu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2019-11-01 15:00:26-03","UnB","UB","6970","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Santos, GB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S","33","1996","11","13","Southern America","Brasil","Mato Grosso do Sul","Estrada para Paraíso","-53.6","-19.383333","-53.6","-19.383333",NA,NA,"Arbusto 1-3m; Cerradão.",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2019-11-01 15:00:25-03","UnB","UB","102021","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Simon, MF","687",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","-55.683333","-15.466667","-55.683333","-15.466667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2019-11-01 15:00:25-03","UnB","UB","10468","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Oliveira, RS; Proença, CEB","200","1996","12",NA,"Southern America","Brasil","Goiás","RPPN Linda Serra dos Topázios","-47.666667","-16.75","-47.666667","-16.75",NA,NA,"Inflorescência rósea.; Arbusto; Campo cerrado.",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Cristalina","1030","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2019-11-01 15:00:26-03","UnB","UB","39589","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Batalha, MA","2532",NA,NA,NA,"Southern America","Brasil","Goiás","Chapadão do Céu","-53.166667","-18.466667","-53.166667","-18.466667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Chapadão do Céu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2019-11-01 15:00:25-03","UnB","UB","206829","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Zanatta, MRV; Faria, JEQ","2001","2013","05","15","Southern America","Brasil","Mato Grosso","Final da trilha p/ cachoeira S.R. Franco","-60.053056","-14.887139","-60.053056","-14.887139",NA,NA,"Subarbusto 1m. Flor rosa, fruto castanho; Mata seca com pedras",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Vila Bela da Sma. Trindade","233","233",NA,NA,NA,NA,"2013","09",NA,NA,NA,NA,NA
"1318","2019-11-01 15:00:25-03","UnB","UB","203705","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Faria, JEQ; Zanatta, MRV; Villarroel, D","3486","2013","05","17","Southern America","Brasil","Mato Grosso","Topo da Cachoeira do Jatobá","-60.073889","-14.918333","-60.073889","-14.918333",NA,NA,"Subarbusto 0,5m. Fruto imaturo verde; Nas rochas no meio do rio",NA,"Dicotyledoneae",NA,NA,"Mart.",NA,"Vila Bela da Sma. Trindade","629","629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
