"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"1027","2021-03-25 13:51:58-03","UNIVILLE","JOI","3832","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Sevegnani, L.","Gasper, A. L.","2006","11","02","Brasil","Santa Catarina","São Francisco do Sul","Baia da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI003832","JOI003832",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2006","11","12",NA,NA,NA,NA,NA,NA,NA
"1028","2021-03-25 13:51:58-03","UNIVILLE","JOI","7518","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Andrecci, F.","Weiers M.S","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","Beira da Baía da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,"Coleta de madeira; HABITAT: manguezal; HABITO: árvore, terrestre","JOI007518","JOI007518",NA,NA,NA,NA,NA,"137",NA,NA,"23627","auto","2008","05","09",NA,NA,NA,NA,NA,NA,NA
"1029","2021-03-25 13:51:58-03","UNIVILLE","JOI","4026","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","L. Sevegnani","L. Sevegnani","2006","07","17","Brasil","Santa Catarina","São Francisco do Sul","Canal do Linguado.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI004026",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2006","07","17",NA,NA,NA,NA,NA,NA,NA
"1030","2021-03-25 13:51:58-03","UNIVILLE","JOI","5862","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Mancinelli, W. S.","P.E. Hogrefe","2006","04","07","Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: restinga; HABITO: arbusto","JOI005862","JOI005862",NA,NA,NA,NA,NA,"83",NA,NA,"23627","auto","2007","07","18",NA,NA,NA,NA,NA,NA,NA
"1031","2021-03-25 13:51:58-03","UNIVILLE","JOI","7625","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","J. Meirelles","E.K. Ronchi","2008","04","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: manguezal; HABITO: arbustiva","JOI007625","JOI007625",NA,NA,NA,NA,NA,"78",NA,NA,"23627","auto","2008","04","28",NA,NA,NA,NA,NA,NA,NA
"1032","2021-03-25 13:51:58-03","UNIVILLE","JOI","7501","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"E.K. Ronchi","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Sentro.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: manguezal; HABITO: arvoreta","JOI007501","JOI007501",NA,NA,NA,NA,NA,"34",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2021-03-25 13:51:58-03","UNIVILLE","JOI","5666","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"P. Campregher","2005","04","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: borda; HABITO: fanerófita, terrestre","JOI005666","JOI005666",NA,NA,NA,NA,NA,"173","2","2","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2021-03-25 13:51:58-03","UNIVILLE","JOI","8520","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","F. Woitexem","K. Moraes","2009","05","20","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Claras.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: mangue; HABITO: Árvore","JOI008520","JOI008520",NA,NA,NA,NA,NA,"80",NA,NA,"23627","auto","2009","05","20",NA,NA,NA,NA,NA,NA,NA
"1035","2021-03-25 13:51:58-03","UNIVILLE","JOI","1561","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","F.C.S. Vieira","T. Fischer","2004","05","20","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,"Nº do coletor: A-13; HABITO: fanerófita, terrestre","JOI001561","JOI001561",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2005","06","09",NA,NA,NA,NA,NA,NA,NA
"1036","2021-03-25 13:51:58-03","UNIVILLE","JOI","69","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","F.C.S. Vieira","F.C.S. Vieira","2004","03","26","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: margem; HABITO: terrestre","JOI000069","JOI000069",NA,NA,NA,NA,NA,"259",NA,NA,"23627","auto","2005","03","24",NA,NA,NA,NA,NA,NA,NA
"1037","2021-03-25 13:51:58-03","UNIVILLE","JOI","1902","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Mancinelli, W. S.","Elaine Cristine Spitzner","2006","05","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Cação.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: mangue; HABITO: fanerófita, terrestre","JOI001902","JOI001902",NA,NA,NA,NA,NA,"70",NA,NA,"23627","auto","2006","05","17",NA,NA,NA,NA,NA,NA,NA
"1038","2021-03-25 13:51:58-03","UNIVILLE","JOI","8437","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","J. Meirelles","K. Moraes","2009","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Corisco.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI008437","JOI008437",NA,NA,NA,NA,NA,"36",NA,NA,"23627","auto","2009","01","05",NA,NA,NA,NA,NA,NA,NA
"1039","2021-03-25 13:51:58-03","UNIVILLE","JOI","1203","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","F.C.S. Vieira","F.C.S. Vieira","2004","12","27","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: litoral limoso, mangue; HABITO: árvore, terrestre, lacustre","JOI001203","JOI001203",NA,NA,NA,NA,NA,"739","0.5","0.5","23627","auto","2004","12","27",NA,NA,NA,NA,NA,NA,NA
"1040","2021-03-25 13:51:58-03","UNIVILLE","JOI","121","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","E.F. Costa","F.C.S. Vieira","2004","04","02","Brasil","Santa Catarina","São Francisco do Sul","Ilha Guaraqueçaba.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI000121","JOI000121",NA,NA,NA,NA,NA,"272",NA,NA,"23627","auto","2005","02","25",NA,NA,NA,NA,NA,NA,NA
"1041","2021-03-25 13:51:58-03","UNIVILLE","JOI","5767","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","F.C.S. Vieira","Mancinelli, W.S.","2004","11","23","Brasil","Santa Catarina","São Francisco do Sul","Ilha Guaraqueçaba.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI005767","JOI005767",NA,NA,NA,NA,NA,"126","1","1","23627","auto","2007","07","02",NA,NA,NA,NA,NA,NA,NA
"1042","2021-03-25 13:51:58-03","UNIVILLE","JOI","1618","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Guilherme do Amaral","Guilherme do Amaral","2006","03","17","Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: mangue; HABITO: fanerófita, terrestre","JOI001618","JOI001618",NA,NA,NA,NA,NA,"14",NA,NA,"23627","auto","2006","03","17",NA,NA,NA,NA,NA,NA,NA
"1043","2021-03-25 13:51:58-03","UNIVILLE","JOI","7499","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","J. Meirelles","E.K. Ronchi","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","Ilha Maracujá.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: manguezal; HABITO: arbusto","JOI007499","JOI007499",NA,NA,NA,NA,NA,"57",NA,NA,"23627","auto","2007","12","10",NA,NA,NA,NA,NA,NA,NA
"1044","2021-03-25 13:51:58-03","UNIVILLE","JOI","5281","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Mancinelli, W. S.","Mancinelli, W.S.","2006","06","30","Brasil","Santa Catarina","São Francisco do Sul","Ilha Queimada.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: mangue; HABITO: fanerófita, terrestre","JOI005281","JOI005281",NA,NA,NA,NA,NA,"285","2","2","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2021-03-25 13:51:58-03","UNIVILLE","JOI","8440","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","F. Woitexem","K. Moraes","2009","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Queimada.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: FODTB","JOI008440","JOI008440",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","2009","05","29",NA,NA,NA,NA,NA,NA,NA
"1046","2021-03-25 13:51:58-03","UNIVILLE","JOI","561","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","E. Barbosa","G. Casas","2004","05","20","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: mangue; HABITO: fanerófita, terrestre","JOI000561","JOI000561",NA,NA,NA,NA,NA,"15","1","1","23627","auto","2005","02","25",NA,NA,NA,NA,NA,NA,NA
"1047","2021-03-25 13:51:58-03","UNIVILLE","JOI","7205","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Jotham Ziffer Berger","Stafford F.N.","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","Manguezal do CEPA - Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: manguezal; HABITO: fanerófita, terrestre","JOI007205","JOI007205",NA,NA,NA,NA,NA,"3",NA,NA,"23627","auto","1905","06","30",NA,NA,NA,NA,NA,NA,NA
"1048","2021-03-25 13:51:58-03","UNIVILLE","JOI","8150","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Hering-Rinnert, C.","Hering-Rinnert, C.","2004","05","13","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI008150","JOI008150",NA,NA,NA,NA,NA,"1231",NA,NA,"23627","auto","2008","12","15",NA,NA,NA,NA,NA,NA,NA
"1049","2019-10-07 09:33:47-03","UEFS","HUEFS","9769","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Hatschbach, G.","1991","01","23","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"HUEFS0009769","HUEFS0009769",NA,NA,NA,"Angiospermae","Myrtales","54911","3","3","45291","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1050","2019-10-07 09:33:47-03","UEFS","HUEFS","212913","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Miranda, A.M.","2014","08","22","Brasil","Bahia","Salvador","Baia de Todos os Santos, ilha dos Frades.","-38.510799407959","-12.9710998535156",NA,NA,NA,"HUEFS0212913","HUEFS0212913",NA,NA,NA,"Angiospermae","Myrtales","6785",NA,NA,"26018","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1051","2019-10-07 09:33:47-03","UEFS","HUEFS","67628","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Hatschbach, G.","2000","12","13","Brasil","Santa Catarina","Laguna","Caputera","-48.7807998657227","-28.4825000762939",NA,NA,"Manguesal à beira da laguna.","HUEFS0067628","HUEFS0067628",NA,NA,NA,"Angiospermae","Myrtales","71888","5","8","21199","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1052","2019-10-07 09:33:47-03","UEFS","HUEFS","34348","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Souza, E.R.de","1998","05","16","Brasil","Bahia","Lauro de Freitas","Próximo a Salvador, manguezal do Rio Joanes.","-38.3272018432617","-12.8943996429443",NA,NA,"Solo argiloso e encharcado.","HUEFS0034348","HUEFS0034348",NA,NA,NA,"Angiospermae","Myrtales","1",NA,NA,"11011","auto","2002","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1053","2019-10-07 09:33:47-03","UEFS","HUEFS","134837","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Melo, E.","2008","03","20","Brasil","Bahia","Muritiba","Pov. De Coqueiros.","-38.941944","-12.709167","38W56'31''","12S42'33''","Mangue.","HUEFS0134837","HUEFS0134837",NA,NA,NA,"Angiospermae","Myrtales","5476","5","5",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1054","2019-10-07 09:33:47-03","UEFS","HUEFS","106887","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Carvalho-Sobrinho, J.G.de","2006","03","17","Brasil","Bahia","Itacaré","Caminho para Piracanga, após a travessia da balsa.","-38.998056","-14.258889","38W59'53''","14S15'32''","Manguezal.","HUEFS0106887","HUEFS0106887",NA,NA,NA,"Angiospermae","Myrtales","774",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1055","2019-10-07 09:33:47-03","UEFS","HUEFS","127493","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Jost, T.","2004","04","20","Brasil","Bahia","Jandaíra","Praia de Mangue Seco, manguesal na desembocadura do Rio Real.","-37.349167","-11.458611","37W20'57''","11S27'31''","Mangue seco predominantemente composto dessa espécie. Mangue.","HUEFS0127493","HUEFS0127493",NA,NA,NA,"Angiospermae","Myrtales","647",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1056","2019-10-07 09:33:47-03","UEFS","HUEFS","137483","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Andrade, C.T.","2008","03","01","Brasil","Bahia","Conde","Comunidade Cobó.","-37.583333","-11.883333","37W35'","11S53'",NA,"HUEFS0137483","HUEFS0137483",NA,NA,NA,"Angiospermae","Myrtales","52",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1057","2019-10-07 09:33:47-03","UEFS","HUEFS","142018","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Queiroz, L.P.de","2008","08","19","Brasil","Bahia","Ituberá","Ponte sobre o rio xxxx na cidade de Ituberá.","-39.15","-13.766667","39W9'","13S46'","Manguezal.","HUEFS0142018","HUEFS0142018",NA,NA,NA,"Angiospermae","Myrtales","13802",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1058","2019-10-07 09:33:47-03","UEFS","HUEFS","143174","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Popovkin, A.V.","2008","02","06","Brasil","Bahia","Barra do Itariri",NA,NA,NA,NA,NA,NA,"HUEFS0143174","HUEFS0143174",NA,NA,NA,"Angiospermae","Myrtales","183",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1059","2019-10-07 09:33:47-03","UEFS","HUEFS","143175","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Popovkin, A.V.","2008","02","06","Brasil","Bahia","Barra do Itariri",NA,NA,NA,NA,NA,NA,"HUEFS0143175","HUEFS0143175",NA,NA,NA,"Angiospermae","Myrtales","184",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1060","2019-10-07 09:33:47-03","UEFS","HUEFS","149393","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Cardoso, D.","2009","04","05","Brasil","Bahia","Caravelas","Manguezal atrás da praça da Igreja Matriz.","-39.266667","-17.734167","39W16'0''","17S44'3''",NA,"HUEFS0149393","HUEFS0149393",NA,NA,NA,"Angiospermae","Myrtales","2483","6","6",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1061","2019-10-07 09:33:47-03","UEFS","HUEFS","182895","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Matos, E.N.de","2011","11","20","Brasil","Bahia","Entre Rios","Barra do rio Sabaúma.","-37.769444","-12.221111","37W46'10''","12S13'16''","Arbustiva.","HUEFS0182895","HUEFS0182895",NA,NA,NA,"Angiospermae","Myrtales","816",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1062","2019-10-07 09:33:47-03","UEFS","HUEFS","189122","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,NA,"1994","05","11","Brasil","Amapá","Maracás",NA,NA,NA,NA,NA,NA,"HUEFS0189122","HUEFS0189122",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1063","2021-03-04 11:17:34-03","UEFS","HUEFS","246564","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Cunha, M.S.S.","2018","01","05","Brasil","Bahia","Ilhéus","Rod. Ilhéus/Olivença, praia do Cururupe. Solo arenoso com concentração de materia orgânica.","-39.025278","-14.881111","39W1'31''","14S52'52''",NA,"HUEFS0246564",NA,NA,NA,NA,"Angiospermae","Myrtales","1","3","3",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1064","2019-10-07 09:33:47-03","UEFS","HUEFS","246592","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Costa, F.dos S.","2018","01","01","Brasil","Bahia","Ilhéus","As margens do Rio Cachoeira próximo ao Bairro Teotônio Vilela.","-39.071667","-14.812778","39W4'18''","14S48'46''",NA,"HUEFS0246592",NA,NA,NA,NA,"Angiospermae","Myrtales","2","3","3",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1065","2019-10-07 09:33:47-03","UEFS","HUEFS","34008","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.Stace","Martins, V.S.","1997","12","01","Brasil","Bahia","Vera Cruz","Ca. de 190Km da cidade de Feira de Santana-Ba.","-38.707222","-12.995","38W42'26''","12S59'42''","Restinga, solo arenoso-úmido.","HUEFS0034008","HUEFS0034008",NA,NA,NA,"Angiospermae","Myrtales","6",NA,NA,NA,NA,"2002","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1066","2019-10-07 09:33:47-03","UEFS","HUEFS","53218","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Miranda, A.M.","1999","04","07","Brasil","Pernambuco",NA,"Ilha de Fernando de Noronha, baia do Sueste.",NA,NA,NA,NA,NA,"HUEFS0053218","HUEFS0053218",NA,NA,NA,"Angiospermae","Myrtales","3185",NA,NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1067","2019-10-07 09:33:47-03","UEFS","HUEFS","53574","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Leite, K.R.B","2001","03","23","Brasil","Bahia","Conde","Barra do Tariri.","-37.633333","-11.8","37W38'","11S48'","Restinga.","HUEFS0053574","HUEFS0053574",NA,NA,NA,"Angiospermae","Myrtales","146",NA,NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1068","2019-10-07 09:33:47-03","UEFS","HUEFS","60000","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Mattos-Silva, L.A.","2001","03","05","Brasil","Bahia","Itacaré","Margem do Rio de Engenho, em direção à cachoeira. Manguezal.","-39.0325","-14.278889","39W1'57''","14S16'44''","Mata Atlântica.","HUEFS0060000","HUEFS0060000",NA,NA,NA,"Angiospermae","Myrtales","4302",NA,NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1069","2019-10-07 09:33:47-03","UEFS","HUEFS","96207","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Melo, E.","2005","04","17","Brasil","Ceará","Aracati","Crista de quatzito. Encosta da crista.","-37.849722","-4.403611","37W50'59''","4S24'13''","Vegetação com influência fluvio-marinha (Mangue).","HUEFS0096207","HUEFS0096207",NA,NA,NA,"Angiospermae","Myrtales","3836","60","60",NA,NA,"2007","06",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1070","2019-10-07 09:33:47-03","UEFS","HUEFS","60268","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.Stace","Oliveira, P.P.","2002","05","05","Brasil","Bahia","Caravelas","Manguezal de Alcobaça, próximo a Barra.","-38.983333","-15.666667","38W59'","15S40'","Restinga.","HUEFS0060268","HUEFS0060268",NA,NA,NA,"Angiospermae","Myrtales","104",NA,NA,NA,NA,"2002","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1071","2019-10-07 09:33:47-03","UEFS","HUEFS","81068","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Rocha, E.A.","2003","01","23","Brasil","Bahia","Canavieiras","Próximo a ponte da Ilha de Atalaia.","-38.946944","-15.666667","38W56'49''","15S40'0''",NA,"HUEFS0081068","HUEFS0081068",NA,NA,NA,"Angiospermae","Myrtales","1059",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1072","2019-10-07 09:33:47-03","UEFS","HUEFS","34353","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Lobo, R.","1998","05","16","Brasil","Bahia","Camaçari",NA,"-38.3241996765137","-12.6975002288818",NA,NA,"Manguezal do rio Joanes.","HUEFS0034353","HUEFS0034353",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"37124","auto","2002","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1073","2019-10-07 09:33:47-03","UEFS","HUEFS","7697","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.A.Stace","Pinto, G.C.P.","1986","02","25","Brasil","Bahia","Entre Rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,NA,"HUEFS0007697","HUEFS0007697",NA,NA,NA,"Angiospermae","Myrtales","2486",NA,NA,"52418","auto","2002","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1074","2019-10-07 09:33:47-03","UEFS","HUEFS","96511","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Miranda, A.M.","1999","04","07","Brasil","Pernambuco","Fernando de Noronha","Baia do Sueste.","-32.4108009338379","-3.84028005599976",NA,NA,NA,"HUEFS0096511","HUEFS0096511",NA,NA,NA,"Angiospermae","Myrtales","3185",NA,NA,"8269","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1075","2019-10-07 09:33:47-03","UEFS","HUEFS","145152","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","L.P.de Queiroz","Virgens, L.P.","2005","07","28","Brasil","Bahia","Esplanada","Baixio.","-37.9449996948242","-11.7960996627808",NA,NA,"Região próxima do Manguezal e trilha da lagoa azul.","HUEFS0145152","HUEFS0145152",NA,NA,NA,"Angiospermae","Myrtales","4",NA,NA,"51913","auto","2013","05",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"1076","2019-10-07 09:33:47-03","UEFS","HUEFS","19922","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","C.Stace","Melo, E.","1995","04","09","Brasil","Bahia","Camaçari","Barra do Jacuípe.","-38.3241996765137","-12.6975002288818",NA,NA,"Restinga e mangue","HUEFS0019922","HUEFS0019922",NA,NA,NA,"Angiospermae","Myrtales","1123",NA,NA,"37124","auto","2002","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA
