"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","barcode","imagecode","class","previousCatalogNumber","relatedCatalogItem","eventTime","fieldNumber","infraspecificEpithet","sex"
"1172","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104618F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104618F","V0104618F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1173","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104620F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104620F","V0104620F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1174","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104621F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104621F","V0104621F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1175","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104622F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104622F","V0104622F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1176","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104624F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104624F","V0104624F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1177","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104625F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104625F","V0104625F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1178","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104626F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104626F","V0104626F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1179","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104627F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104627F","V0104627F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1180","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104628F","V0104628F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1181","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104629F","V0104629F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1182","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104630F","V0104630F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1183","2015-03-07 08:29:27-03","F","FMNH-SEEDPLANTS","V0104631F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0104631F","V0104631F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1184","2015-03-07 08:29:43-03","F","FMNH-SEEDPLANTS","V0122381F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122381F","V0122381F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1185","2015-03-07 08:29:53-03","F","FMNH-SEEDPLANTS","V0122750F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122750F","V0122750F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1186","2018-11-28 13:03:25-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","12584","1988","12","16","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12584",NA,NA
"1187","2018-11-28 13:03:22-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","11067","1984","7","15","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"11067",NA,NA
"1188","2018-11-28 13:03:19-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","8297","1981","3","9","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8297",NA,NA
"1189","2019-09-04 19:09:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,"G. Gardner","1786","1858",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1190","2018-05-14 17:06:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,"RRC ID Flag",NA,NA,NA,"Y. Mexía","4774","1930","6","2","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4774",NA,NA
"1191","2018-11-28 13:03:18-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","5863","1980","11","24","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5863",NA,NA
"1192","2018-05-14 17:17:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,"RRC ID Flag",NA,NA,NA,"H. S. Irwin","8553","1965","9","22","Brazil","Distrito Federal",NA,NA,"-47.75","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8553",NA,NA
"1193","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122145F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122145F","V0122145F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1194","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122146F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122146F","V0122146F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1195","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122147F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122147F","V0122147F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1196","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122148F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122148F","V0122148F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1197","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122149F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122149F","V0122149F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1198","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122150F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122150F","V0122150F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1199","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122151F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122151F","V0122151F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1200","2015-03-07 08:29:36-03","F","FMNH-SEEDPLANTS","V0122152F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122152F","V0122152F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1201","2019-09-05 15:29:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","hassleri","Cestrum hassleri",NA,NA,NA,NA,NA,"E. Hassler","10310",NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1202","2019-01-23 12:19:35-02","F","FMNH-SEEDPLANTS","V0072812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","hassleri","Cestrum hassleri",NA,"RRC ID Flag",NA,NA,NA,"E. Hassler","10310",NA,NA,NA,"Paraguay","Amambay",NA,NA,"-56","-23",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America",NA,"V0072812F","V0072812F_01 V0072812F_02","Dicotyledoneae",NA,NA,NA,"10310",NA,NA
"1203","2018-05-14 16:02:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,"RRC ID Flag",NA,NA,NA,"H. W. Schott","4981",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4981",NA,NA
"1204","2018-05-14 16:13:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,"RRC ID Flag",NA,NA,NA,"F. C. Hoehne","29714","1932","6","3","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"29714",NA,NA
"1205","2018-05-14 17:14:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,"RRC ID Flag",NA,NA,NA,"Mello Barreto","7038","1934","6","15","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7038",NA,NA
"1206","2018-05-14 16:33:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,"RRC ID Flag",NA,NA,NA,"Mello Barreto","7798","1937","10","4","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7798",NA,NA
"1207","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122268F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122268F","V0122268F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1208","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122279F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122279F","V0122279F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1209","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122280F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122280F","V0122280F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1210","2015-03-07 08:29:40-03","F","FMNH-SEEDPLANTS","V0122281F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122281F","V0122281F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1211","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122405F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122405F","V0122405F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1212","2017-09-29 17:28:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"B. Mostacedo","39","1991","5","11","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"39",NA,NA
"1213","2018-05-14 16:37:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"G. T. Prance","59113","1964","9","25","Brazil","Mato Grosso",NA,NA,"-57","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"59113",NA,NA
"1214","2018-05-14 16:05:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"R. F. Goméz","5928","1996","3","26","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5928",NA,NA
"1215","2018-05-14 17:29:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"H. A. Allard","21944","1949","10","30","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"21944",NA,NA
"1216","2017-09-29 17:28:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"M. Toledo","30","1992","8","7","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"30",NA,NA
"1217","2017-04-21 09:51:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"M. Toledo","30","1992","8","7","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"30",NA,NA
"1218","2020-01-27 14:25:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"M. Nee : New York Botanical Garden",NA,NA,NA,"D. C. Daly","5237","1987","6","13","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5237",NA,NA
"1219","2017-09-29 17:28:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","3551","1976","8","27","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3551",NA,NA
"1220","2017-04-21 09:51:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,"RRC ID Flag",NA,NA,NA,"C. Sobrevila","1956","1987","10","17","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1956",NA,NA
"1221","2015-03-07 08:29:45-03","F","FMNH-SEEDPLANTS","V0122431F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122431F","V0122431F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1222","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122398F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122398F","V0122398F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1223","2019-06-05 11:53:53-03","F","FMNH-SEEDPLANTS","V0089345F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,"J. G. Graham & J. Schunke V.","128","1997","10","16","Peru","Ucayali","Purús","Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana. Quebrada SE del pueblo.","-71.1","-10.07",NA,NA,NA,"300","350",NA,NA,NA,NA,"South America",NA,"V0089345F","V0089345F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1224","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122397F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122397F","V0122397F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1225","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122399F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122399F","V0122399F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1226","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122400F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122400F","V0122400F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1227","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122401F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122401F","V0122401F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1228","2015-03-07 08:29:44-03","F","FMNH-SEEDPLANTS","V0122403F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0122403F","V0122403F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA
