"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"160","2012-04-01 20:50:00-03","MO","MOBOT","2481960","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","R. Acevedo","Acevedo 81","South America","Chile","Santiago","Quinta Normal",NA,NA,NA,NA,NA,NA,NA,NA,"Acevedo, R.","1934","1",NA,"Santiago",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2013-12-01 20:32:00-02","MO","MOBOT","2481975","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Luis Faúndez","Faúndez 05-019","South America","Chile","Valparaiso","Robinsoe Crusoe (Más a Tierra): Pueblo Juan Bautista",NA,NA,NA,NA,NA,NA,NA,NA,"Macaya, J.","1991","12","28",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-07-17 06:53:00-03","MO","MOBOT","2514734","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Arturo E. Burkart","Burkart 18293","South America","Paraguay","Paraguarí","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"Nicora, E. G.","1950","4","8",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-04-06 09:14:00-03","MO","MOBOT","2515703","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Jaime Mujica-Sallés|Marene Marchi","Mujica-Sallés 945b","South America","Uruguay","Maldonado","Sierra de Animas, Cerro Chico",NA,NA,NA,NA,NA,NA,NA,NA,"Mujica Sallés, J.","1993","12","22",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2012-04-24 14:17:00-03","MO","MOBOT","2515715","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","W.G. Herter","Herter 30a","South America","Uruguay","Montevideo","Peñarol",NA,NA,NA,NA,NA,NA,NA,NA,"Herter, W. G. F.","1924","3",NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","2859206","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","J. Cordeiro","Cordeiro 985","South America","Brazil","Paraná","Parque Náutico do Iguaçu. (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,"S.A. Renvoize","1992",NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2013-02-11 15:49:00-02","MO","MOBOT","2859322","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","José F. Pensiero|Abelardo C. Vegetti","Pensiero 2559","South America","Argentina","Santa Fé","Entre Villa Ocampo e Isleta, camino a Puerto Ocampo.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse","1986",NA,NA,"General Obligado",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-02-11 15:49:00-02","MO","MOBOT","2859986","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Ismael Morel","Morel 1916","South America","Argentina","Formosa","Reventón.",NA,NA,NA,NA,NA,NA,NA,NA,"Türpe","1946",NA,NA,"Pilcomayo",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2012-05-15 15:41:00-03","MO","MOBOT","2860117","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Jim Conrad","Conrad 2272","South America","Paraguay","Central","Environs of Remanto Castillo, along the Paraguay River, about 20 km south of Asuncíon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974","1","16",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2009-06-24 20:49:00-03","MO","MOBOT","2860176","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Jason R. Swallen","Swallen 8948","South America","Brazil","Paraná","Around buildings, Fazenda Capao Redondo. Guarapuava.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946","3","20",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-06-24 20:49:00-03","MO","MOBOT","2860229","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Jason R. Swallen","Swallen 7501","South America","Brazil","Rio Grande do Sul","Fazenda. Experimental de Criacão Bagé. Moist ground in arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945","11","29",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-06-24 20:49:00-03","MO","MOBOT","2860804","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Jason R. Swallen","Swallen 7653","South America","Brazil","Rio Grande do Sul","Campo, Posto Zootecnico, Uruaguaiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945","12","10",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2009-06-24 20:49:00-03","MO","MOBOT","2861511","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Jason R. Swallen","Swallen 7100","South America","Brazil","Rio Grande do Sul","Moist open bank, Fazenda da Palma. Pelotas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945","10","22",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2013-02-11 15:49:00-02","MO","MOBOT","2867166","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Walter J. Eyerdam|Alan A. Beetle|Eduardo M. Grondona","Eyerdam 23285","South America","Argentina","Buenos Aires","20 km south of Dolores, road to Mar de Plata; alluvial soil, full sun, open field, grazed area. Associated with No. 23284, Matricaria, Carduus, Lolium, Marubium, etc.","50.00000000",NA,NA,NA,NA,NA,NA,NA,"J. Swallen","1938","12","10",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-02-11 15:49:00-02","MO","MOBOT","2867265","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Santiago Venturi","Venturi 9855","South America","Argentina","Salta","Alemania. Serraphen del F.C.","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1929","12","7","Guachipas",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2013-02-11 15:49:00-02","MO","MOBOT","2867309","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","T.J.V. Stuckert","Stuckert 449","South America","Argentina","Córdoba","Bei Córdoba","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1902",NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2013-02-11 15:49:00-02","MO","MOBOT","2867345","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","G.J. Schwarz","Schwarz 9481","South America","Argentina","Corrientes","Estación Rincón del Ambrosio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950",NA,NA,"Saladas",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2013-02-11 15:49:00-02","MO","MOBOT","2867496","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Alan A. Beetle","Beetle 980","South America","Uruguay","Montevideo","Montevideo Punta Brava. In disturbed soil, open areas facing coast.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse","1952","6","7",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2013-02-11 15:49:00-02","MO","MOBOT","2867740","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","C. Vargas C.","Vargas Calderón 3455","South America","Peru","Cusco","Hda Amaibamba, junto al acveducto.","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1943","7","28","La Convención",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2014-02-23 17:36:00-03","MO","MOBOT","2867907","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","C. Orth","Orth 736","South America","Brazil","Rio Grande do Sul","Municipio de S. Leopoldo. Esteio. In incultis.",NA,NA,NA,NA,NA,NA,NA,NA,"Parodi","1931",NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","2868035","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Alan A. Beetle","Beetle 1437","South America","Brazil","Rio Grande do Sul","Near Guaiba, disturbed soil at forest margin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1952","7","2",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2014-03-26 20:36:00-03","MO","MOBOT","2868348","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Milan Vavrek|D. Vavrek","Vavrek 496","South America","Paraguay","San Pedro","Mbocayá. Al costado de la calle, cerca de la propiedad del Sr. Romero. Suelo arcilloso.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse","1981","1","2",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-05-03 17:10:00-03","MO","MOBOT","2868442","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Edith Lurvey","Lurvey 320","South America","Paraguay",NA,"Carmen del Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","4",NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2013-02-11 15:49:00-02","MO","MOBOT","2869077","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","W.G. Herter","Herter 1B(68056)","South America","Uruguay","Montevideo","Peniarolii.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1924","3",NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"184","2009-05-15 13:24:00-03","MO","MOBOT","2869607","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Pedro Jörgensen","Jörgensen 3563","South America","Paraguay",NA,"Common in the camp. V. Rica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1928","12","2",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2013-02-11 15:49:00-02","MO","MOBOT","2869680","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","T.J.V. Stuckert","Stuckert 449","South America","Argentina","Córdoba","Bei Córdoba","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1902",NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-02-07 19:20:00-02","MO","MOBOT","2870002","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","J. Valencia","Valencia s.n.","South America","Argentina","Buenos Aires","Martin Coronado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1938",NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2013-02-11 15:49:00-02","MO","MOBOT","2870442","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Pedro Jörgensen","Jörgensen 3297","South America","Argentina","Formosa","Común Guayalec",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1919",NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2013-02-11 15:49:00-02","MO","MOBOT","2870613","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Troels M. Pedersen","Pedersen 833","South America","Argentina","Corrientes","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen","1950","11","7","Mburucuyá",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2013-02-11 15:49:00-02","MO","MOBOT","2870733","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","W. Lossen","Lossen 95","South America","Argentina","Córdoba","Auf geröll a sand, in Kl. ..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1925","1",NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"190","2013-02-11 15:49:00-02","MO","MOBOT","2870866","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Angel L. Cabrera|Norma B. Deginani|Roberto Kiesling|Elsa M. Zardini|Fernando O. Zuloaga","Cabrera 23624","South America","Argentina","Jujuy","Camino de Palma Sola a El Fuerte Bella Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,"Santa Bárbara",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-02-11 15:49:00-02","MO","MOBOT","3271316","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","J.R.I. Wood","Wood 9421","South America","Bolivia","Santa Cruz","C. 3 km from Samaipata towards Mairana. On a roadside bank in open scrub country.","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1995","2","18",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2013-02-11 15:49:00-02","MO","MOBOT","3274533","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Walter J. Eyerdam|Alan A. Beetle|Eduardo M. Grondona","Eyerdam 23285","South America","Argentina","Buenos Aires","20 km south of Dolores, road to Mar del Plata; alluvial soil, full sun, open field, grazed area.",NA,NA,NA,NA,NA,NA,NA,NA,"Jason R. Swallen","1938","12","10",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2013-02-11 15:49:00-02","MO","MOBOT","3275849","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","* ROMERA","ROMERA 6","South America","Argentina","La Rioja","Ruta Nac. N 79, entre Chamical y Olta, a 3 Km. de la primeria.",NA,NA,NA,NA,NA,NA,NA,NA,"John R. Reeder","2000","4","8","Chamical",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2013-02-11 15:49:00-02","MO","MOBOT","3276002","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","L. Scur","Scur 471","South America","Brazil",NA,"RS-Mun. Caxias do Sul-Ana Rech-Sao Nicolau.","780.00000000",NA,NA,NA,NA,NA,NA,NA,"Stephen F. Smith em","2000","2","12",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2009-12-24 06:40:00-02","MO","MOBOT","879601","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Shunsuke Tsugaru|Yasuo Otsuka","Tsugaru B-2276","South America","Brazil","São Paulo","Bairro Caete, Mpio. de São Roque, 50 km W from São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)","1987","12","2",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"196","2014-11-21 13:16:00-02","MO","MOBOT","100761950","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","José F.M. Valls|et al.","Valls 15437","South America","Brazil","Rio Grande do Sul","Ao longo da BR-290, junto de entrada de fazenda ao norte.","92.00000000",NA,NA,NA,NA,NA,NA,NA,"J.F.M. Valls","2010","3","11","Cachoeira do Sul","-47.1652778","-15.2227778",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1091967","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","E. Gutiérrez","Gutiérrez Crespo 1931","South America","Bolivia","Beni","San Jose de Patrocinio; 4 km. hacia Trinidacito; parcela en pampa de semialtura.","155.00000000",NA,NA,NA,NA,NA,NA,NA,"E. Gutiérrez","1996","5","21","Moxos","-65.26666","-15.81666",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","1092284","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","E. Gutiérrez","Gutiérrez Crespo 2127","South America","Bolivia","Beni","Territorio Indigena. Parque Nacional Isiboro Sécure; localidad: Tres pistolas. Bosque abierto.","150.00000000",NA,NA,NA,NA,NA,NA,NA,"E. Gutiérrez","1996","6","6","Moxos","-65.23333","-15.51666",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2012-05-01 08:30:00-03","MO","MOBOT","2868447","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya procera","W.G. Herter","Herter 30C","South America","Uruguay","Montevideo","Camp, Sicc. Asahualpa","25.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,"1925","12",NA,NA,NA,NA,NA,"Herter",NA,NA,NA,NA,NA,NA,"procera",NA,NA,NA,"1",NA
"200","2009-07-09 17:05:00-03","MO","MOBOT","2479100","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Gert G. Hatschbach","Hatschbach 33882","South America","Brazil","Paraná","Vila Tingui",NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize, S. A.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-03-29 10:41:37-03","UFSM","HDCF","7137","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Azambuja, C.",NA,"América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"RS-434-1-10-H2",NA,NA,NA,"Canto-Dorow, T. S.","2015","02","10","Cacequi","-54.54","-29.88",NA,"(Lam.) Lam.","2016","01","05",NA,NA,NA,NA,"-54.54","-29.88",NA,NA,NA
"202","2019-03-29 10:41:37-03","UFSM","HDCF","7147","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Azambuja, C.",NA,"América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"RS-244-1-10-H4",NA,NA,NA,"Canto-Dorow, T. S.","2015","02","26","Tupanciretã","-53.82","-28.98",NA,"(Lam.) Lam.","2016","01","06",NA,NA,NA,NA,"-53.82","-28.98",NA,NA,NA
"203","2019-03-29 10:41:37-03","UFSM","HDCF","7191","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Tust, M. A.",NA,"América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"RS-479-1-1-1H",NA,NA,NA,"Canto-Dorow, T. S.","2015","02","09","São Sepé","-53.82","-30.09",NA,"(Lam.) Lam.","2016","01","22",NA,NA,NA,NA,"-53.82","-30.09",NA,NA,NA
"204","2017-11-24 14:12:03-02","UFLA","ESAL","329","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","L. da Silveira","s.n.",NA,"Brasil","Rio Grande do Sul","Volta da Figueira",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,"(Lam.) Lam.",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"205","2017-11-24 14:12:03-02","UFLA","ESAL","327","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Costa Neto","s.n.",NA,"Brasil","Rio Grande do Sul","Arroio dos Pinheiros",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"Taquarí","-51.8643989562988","-29.7996997833252",NA,"(Lam.) Lam.",NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-06-25 16:06:25-03","FUVATES","HVAT","5423","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","M. Caumo","252",NA,"Brasil","Rio Grande do Sul","Vila Capivarita, Horto Tarumã CMPC.",NA,NA,NA,NA,"Herbácea; APP com vegetação campestre - estágio inicial.","HVAT00005423",NA,NA,"I. Boldrini; P. J. Filho","2017","01","26","Pantano Grande","-52.485833","-30.324444",NA,"(Lam.) Lam.","2017","10","29",NA,NA,NA,NA,"-52º29'9''W","-30º19'28''S",NA,NA,NA
"207","2019-11-07 11:44:56-03","FUVATES","HVAT","1638","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","E. Freitas","s.n.",NA,"Brasil","Rio Grande do Sul","Fazenda Joaquim Paz.",NA,NA,NA,NA,"campo seco, solo arenoso e pouco exposto.","HVAT00001638",NA,NA,"I. Boldrini","2004","11","25","São Francisco de Assis","-55.131111","-29.550278",NA,"(Lam.) Lam.","2005","01","04",NA,NA,NA,NA,"-55º7'52''W","-29º33'1''S",NA,NA,NA
"208","2019-11-07 11:44:56-03","FUVATES","HVAT","3890","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","P. Zampol","s. n.",NA,"Brasil","Rio Grande do Sul","Morro Gaúcho.",NA,NA,NA,NA,"Planta Herbácea.; Área degradada pela antiga extração de basalto.","HVAT00003890",NA,NA,"P. Zampol","2014","01","19","Arroio do Meio","-51.934167","-29.170556",NA,"(Lam.) Lam.","2014","01","19",NA,NA,NA,NA,"-51º56'3''W","-29º10'14''S",NA,NA,NA
"209","2019-07-15 13:20:37-03","UPF","RSPF","907","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Angela",NA,"América do Sul","Brasil","Rio Grande do Sul","Estrada entre Passo Fundo e Marau, Chácara Tulio Fontoura",NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,NA,"Passo Fundo","-52.4067001342773","-28.2628002166748",NA,"(Lam.) Lam.",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"210","2021-01-26 13:57:29-03","IMA","MAC","967","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","R.P.Lyra-Lemos","81",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,"Erva. Espiguilha verde.; Mata secundária.","MAC0000967",NA,NA,"T.S.Filgueiros","1980","11","14","São Paulo","-46.6300010681152","-23.5400009155273",NA,"(Lam.) Lam.","1995",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"211","2021-03-01 11:50:44-03","UFPE","UFP","64881","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Barreto, W","83",NA,"Brasil","Rio Grande do Sul",NA,"300","300",NA,NA,"No campo.","UFP064881",NA,NA,"Longhi-Wagner, H","2006","10","01","Carazinho","-52.7863998413086","-28.283899307251",NA,"(Lam.) Kunth.","2010","09","16","35233","auto",NA,NA,NA,NA,NA,NA,NA
"212","2021-03-01 11:50:44-03","UFPE","UFP","65235","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Kegler, A","648",NA,"Brasil","Rio Grande do Sul",NA,"780","780",NA,NA,"Na capoeira.","UFP065235",NA,NA,"Longhi-Wagner, H","2000","02","12","Caxias do sul","-51.1794013977051","-29.1681003570557",NA,"(Lam.) Kunth.","2010","09","16","49662","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","3079463","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","S. G. Beck","3227","South America - Neotropics","Bolivia","Beni",NA,NA,NA,NA,NA,NA,"US01166896",NA,"Cyperales","Renvoize, S. A.","1980","8","4","Ballivián",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2117936","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","H. Senn","4484","South America","Chile","Aconcagua","Los Andes",NA,NA,NA,NA,NA,"US01166063",NA,"Cyperales",NA,"1948","11","27",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2930747","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","M. Vavrek & D. Vavrek","496","South America","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,"US01166897",NA,"Cyperales","Smith, S. F., (US), NMNH","1982","1","2",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"216","2020-09-02 16:36:31-03","Cenargen","CEN","89890","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","José Francisco Montenegro Valls","12169",NA,"Brasil","RS","12,4 km a leste da divisa Vacaria - Lagoa Vermelha na BR - 285.","880","880","Unicata",NA,"Baixa. Pequenas touceiras. Restrita ao solo compactado da beira do acostamento da rodovia.","CEN00089890",NA,NA,"J. F. M. Valls","1989","12","01","VACARIA","-50.3","-28.333333","CEN00089890","(Lam.) Lam.","1989","12",NA,NA,NA,NA,NA,"-50.3","-28.333333",NA,NA,NA
