"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"155","2020-06-15 15:29:03-03","UNESP-RC","HRCB","52802","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, R.G.","Udulutsch, R.G.","1193","2002","10","18","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"Liana, flores amarelo-limão.",NA,NA,NA,NA,NA,NA,NA,NA,"2002","10","18","23314","auto",NA,NA,NA
"156","2020-06-15 15:29:03-03","UNESP-RC","HRCB","52801","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, R.G.","Udulutsch, R.G.","1207","2002","10","21","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"Liana, flores amarelo-limão.",NA,NA,NA,NA,NA,NA,NA,NA,"2002","10","21","23314","auto",NA,NA,NA
"157","2020-06-15 15:29:03-03","UNESP-RC","HRCB","18850","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Tamashiro, J.Y.","459","1994","08","06","Brasil","São Paulo","Iperó","Fazenda Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,"Liana, flores amarelas, odor adocicado.",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"17831","auto",NA,NA,NA
"158","2020-06-15 15:29:03-03","UNESP-RC","HRCB","25310","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Barnabé, L.A.","21","1974","10","14","Brasil","São Paulo","Itatinga","A 6 km SE Fazenda Bella Vista","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","01",NA,"28219","auto",NA,NA,NA
"159","2020-06-15 15:29:03-03","UNESP-RC","HRCB","44208","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Sem Coletor","s/nº","2003","08","21","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Liana, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"2006","03",NA,"63728","auto",NA,NA,NA
"160","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26700","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Romaniuc Neto, S.","1269","1991","09","26","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Trepadeira a 3m do solo e flores a 2m de altura. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","02",NA,"39309","auto",NA,NA,NA
"161","2020-06-15 15:29:03-03","UNESP-RC","HRCB","32780","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Assis, M.A.","1318","1999","08","24","Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Liana frequente, flores amarelas, visitadas por formigas.",NA,NA,NA,NA,NA,NA,NA,NA,"1999","08","24","39309","auto",NA,NA,NA
"162","2020-06-15 15:29:03-03","UNESP-RC","HRCB","33297","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, R.G.","Constantino, R.","30","2000","09","11","Brasil","São Paulo","Mogi Guaçu","Horto Florestal CHAMPION","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Liana, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"2007","09","03","39309","auto",NA,NA,NA
"163","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26698","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Godoi, J.V.","228","1992","07","20","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Flores a ca. 4m altura do solo e 6m de distância do rio. Flores com corola de tubo amarelo esverdeado e lobos amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","02",NA,"39309","auto",NA,NA,NA
"164","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26697","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Zifirino, R.","22","1991","09","26","Brasil","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Trepadeira a 3m do solo e flores a 2m de altura. Flores amarelas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","02",NA,"39309","auto",NA,NA,NA
"165","2020-06-15 15:29:03-03","UNESP-RC","HRCB","48399","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, R.G.","Assis, M.A.","1718","2004","08","15","Brasil","São Paulo","Piedade","Fazenda Ronco do Bugio","-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,"Liana; brácteas e cálice verdes, glandulosos; corola amarelo-clara, pouco esverdeada, estames salientes.",NA,NA,NA,NA,NA,NA,NA,NA,"2007","09","18","30307","auto",NA,NA,NA
"166","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26396","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Yano, O.","s/nº","1983","08","22","Brasil","São Paulo","Piraju","no km 23 da SP-287 em direção a cidade de Fartura","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,"Flores amarelas em cacho.",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"20806","auto",NA,NA,NA
"167","2020-06-15 15:29:03-03","UNESP-RC","HRCB","20750","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Assis, M.A.","560","1995","07","27","Brasil","São Paulo","Rio Claro","Beira do Rio Passa-Cinco","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Trepadeira com botões amarelo-esverdeados, lóbulos amarelos, em plena floração.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","01",NA,"21773","auto",NA,NA,NA
"168","2020-06-15 15:29:03-03","UNESP-RC","HRCB","27461","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Miranda, V.F.O.","71","1997","08","31","Brasil","São Paulo","Tatuí","Bairro Americana","-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,"Liana, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12",NA,"22710","auto",NA,NA,NA
"169","2020-06-15 15:29:03-03","UNESP-RC","HRCB","27460","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Miranda, V.F.O.","72","1997","10","19","Brasil","São Paulo","Tatuí","Bairro Americana","-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,"Liana, com frutos esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12",NA,"22710","auto",NA,NA,NA
"170","2017-11-24 14:10:13-02","UFLA","ESAL","4732","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K.Schum",NA,"Maurício de O. N.","s.n.",NA,NA,NA,"Brasil","São Paulo","Itapira","Fazenda Saltinha","-46.8199996948242","-22.4300003051758",NA,NA,NA,NA,"liana; ; alaranjada;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19933","auto",NA,NA,NA
"171","2015-08-20 11:24:12-03","CPQBA","CPMA","1058","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Narciso",NA,"1981","05","06","Brasil","São Paulo","Paulínia","Rhodia","-47.154167","-22.761111","-47.154167","-22.761111",NA,NA,"só no herbário",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"Equisetopsida",NA,NA,NA,NA,NA,"CPQBA 646",NA,NA
"172","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"S. E. Henschen","9012*","1868","10","5","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraës, cidade de Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2027112","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"G. Hatschbach","1909","1950","4","2","Brazil","Paraná",NA,"Mun. Morretes. Sierra Marumbí, Parque do Lineu.",NA,NA,NA,NA,NA,NA,NA,"US03208918","US03208918_01",NA,"Lamiales","South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","3122799","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"P. C. Hutchison & J. Paffaro","8939","1985","8","3","Brazil","São Paulo",NA,"Munic. Atibaia, Pedro Grande, foothill approach to the mountain about 3 km. from the highway Dom Pedro I.",NA,NA,NA,NA,NA,NA,NA,"US03208910","US03208910_01",NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","203944","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"Mello & Henschen","1612","1868","2",NA,"Brazil","São Paulo",NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,"US03208914","US03208914_01",NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","2026744","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"G. Hatschbach","311","1946","5","30","Brazil","Paraná",NA,"Mun. Morretes. Eng. Lange.",NA,NA,NA,NA,NA,NA,NA,"US03208917","US03208917_01",NA,"Lamiales","South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","1158991","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"K. Fiebrig","5451a","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03208912",NA,NA,"Lamiales","South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","1706100","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"J. Correa de Mello","28","1867","8","24","Brazil",NA,NA,"Southern (part).",NA,NA,NA,NA,NA,NA,NA,"US00125748","US00125748_01",NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"Type material","1"
"179","2020-09-12 05:00:02-03","US","US","1322478","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"S. E. Henschen","1609","1868","9","25","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraës, cidade de Caldas.",NA,NA,NA,NA,NA,NA,NA,"US03208915","US03208915_01",NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","2369406","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"I. Válio","30","1959","9","5","Brazil","São Paulo",NA,"Estadode São Paulo: município de Santa Cruz do Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,"US03208919","US03208919_01",NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","3560871","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"A. H. Gentry & G. Franco","59062","1987","9","5","Brazil","São Paulo",NA,"17 km NE of São Miguel do Arcanjo.","-46.97","-23.83",NA,NA,"710",NA,NA,"US03208913","US03208913_01",NA,"Lamiales","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","1280802","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum. in Engl. & Prantl",NA,"P. K. Dusén","6938","1908","10","19","Brazil","Paraná",NA,"Porto do Cima in silva primaeva.",NA,NA,NA,NA,NA,NA,NA,"US03208916","US03208916_01",NA,"Lamiales","South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"183","2021-03-15 18:25:40-03","USP","SPF","143974","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Udulutsch, RG","Groppo, M","407","2000","07","23","Brasil","São Paulo","Socorro","Bairro dos Domingues, próximo ao sítio beija-flor","-46","-22","-46","-22",NA,NA,"Liana lenhosa, sobre árvores baixas. Flores amarelas, folhas coriáceas. Em borda de capoeira.","SPF00143974",NA,NA,NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"184","2021-03-15 18:25:40-03","USP","SPF","147800","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Udulutsch, RG","Groppo, M","836","2001","08","25","Brasil","São Paulo","Amparo","Perto da Estrada para Pinhalzinho, pequena capoeira na beira da estrada","-46.75","-22.7","-46.75","-22.7",NA,NA,"Liana na borda de capoeira. Folhas coriáceas, flores amarelas, vistosas, em inflorescências pêndulas, com numerosas formigas grandes, agressivas, nas glândulas do cálice.","SPF00147800",NA,NA,NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"185","2021-03-15 18:25:40-03","USP","SPF","148792","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Nicolau, SA","Nicolau, SA","1683","1999","08","18","Brasil","São Paulo","Luís Antônio","Varzea do Jenipapo - VCP, borda da lagoa marginal","-47.7","-21.554918","-47.7","-21.554918",NA,NA,"Trepadeira. Flores amarelas em remanescentes.","SPF00148792",NA,NA,NA,NA,NA,NA,NA,"2000","01",NA,NA,NA,NA,NA,NA
"186","2021-03-15 18:25:40-03","USP","SPF","192308","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Labiak, PH","3847","2006","10","03","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Estrada do Poço PretoFlorestal Estacional Semi-decidual","-54.425","-25.625","-54.425","-25.625","170","170","Liana. Flores amarelas; Floresta Estacional semi-decídua","SPF00192308",NA,NA,NA,NA,NA,NA,NA,"2013","08",NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:16:44-03","USP","SPF","216971","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Zuntini, AR","Zardini, EM","40867","1994","08","31","Paraguai","Alto Paraná",NA,"Estancia Río Bonito.","-54.804444","-25.606667","-54.804444","-25.606667","150","150",NA,"SPF00216971",NA,NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"188","2021-03-15 18:25:40-03","USP","SPF","232725","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Fonseca, LHM","353","2014","10","09","Brasil","São Paulo","São Miguel Arcanjo","Estrada para o Parque Estadual Carlos Botelho. Próximo da ponte.","-48.024278","-23.923333","-48.024278","-23.923333","63","63","Liana. Inflorescência verde. Cálice verde. Corola amarela. Material em sílica disponível.; Floresta Estacional Semidecidual.","SPF00232725",NA,NA,NA,NA,NA,NA,NA,"2014","10","09",NA,NA,NA,NA,NA
"189","2021-03-15 18:25:40-03","USP","SPF","235499","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Kataoka, EY","351","2016","10","02","Brasil","São Paulo","Salto de Pirapora","Borda de plantação de eucalipto. Caminho por estrada não pavimentada do bairro Capão Redondo ao bairro da Barra.","-47.653139","-23.641361","-47.653139","-23.641361","497","497","Liana. Corola amarelo-esverdeada, tornando-se mais escuras ao senescer. Beija-flores como visitantes florais e formigas nos nectários extra-florais.; Mata ciliar em área degradada, originalmente ecótono Mata Atlântica/Cerrado.","SPF00235499",NA,NA,NA,NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA
"190","2021-03-15 18:25:40-03","USP","SPF","188763","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Zuntini, AR","Arantes, AA","1994","2006","07","13","Brasil","Minas Gerais","Capitólio","Regiao da Represa de Furnas","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"Trepadeira. Corola amarela,cálice e brácteas verdes.; Cânion da Represa de Furnas","SPF00188763",NA,NA,NA,NA,NA,NA,NA,"2007","11",NA,"29474","auto",NA,NA,NA
"191","2019-12-17 11:18:33-03","USP","SPF","233515","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Lima, MR","42","2012","09","18","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Resgate de flora - UHE Mauá - Intercoop.","SPF00233515",NA,NA,NA,NA,NA,NA,NA,"2018","08",NA,"46016","auto",NA,NA,NA
"192","2021-03-15 18:25:40-03","USP","SPF","17193","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Udulutsch, RG","Hoehne, W","6226","1968","08","14","Brasil","São Paulo","Águas de Lindóia",NA,"-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,"Semi-escandente rasteira, tubo das flores amarelado, fauce alaranjada, estames brancos.","SPF00017193",NA,NA,NA,NA,NA,NA,NA,"2006","03",NA,"8148","auto",NA,NA,NA
"193","2021-03-15 18:25:40-03","USP","SPF","194976","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Lohmann, LG; Fonseca, LHM","Amaral Jr, A","1080","1972","09","15","Brasil","São Paulo","Botucatu","A mais ou menos 14km da cidade pela estrada de ItatingaPróxima do Córrego","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Trepadeira, flores amarelo-esverdeadas, com frutos.","SPF00194976",NA,NA,NA,NA,NA,NA,NA,"2014","01",NA,"40412","auto",NA,NA,NA
"194","2021-03-15 18:25:40-03","USP","SPF","96661","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Assis, MA","Tamashiro, JY","459","1994","08","06","Brasil","São Paulo","Iperó","Fazenda Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,"Liana, flores amarelas, odor adocicado, crescendo em campo de capim gordura.","SPF00096661",NA,NA,NA,NA,NA,NA,NA,"1997","06",NA,"17831","auto",NA,NA,NA
"195","2021-03-15 18:25:40-03","USP","SPF","80739","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Britto, B","s.n.","1993","10",NA,"Brasil","São Paulo","Itupeva",NA,"-47.0499992370605","-23.1499996185303",NA,NA,NA,NA,"Cipó. Flores amarelas. Planta apícola.","SPF00080739",NA,NA,NA,NA,NA,NA,NA,"2016","03",NA,"11330","auto",NA,NA,NA
"196","2019-12-17 11:18:33-03","USP","SPF","115286","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Assis, MA","Garcia, RJF","s.n.","1985","08","11","Brasil","São Paulo","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"SPF00115286",NA,NA,NA,NA,NA,NA,NA,"1998","01",NA,"15840","auto",NA,NA,NA
"197","2019-12-17 11:18:33-03","USP","SPF","234958","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Udulutsch, RG","Constantino, R","30","2000","09","11","Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SPF00234958",NA,NA,NA,NA,NA,NA,NA,"2007","09",NA,"39309","auto",NA,NA,NA
"198","2019-12-17 11:18:33-03","USP","SPF","234970","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Udulutsch, RG","Assis, MA","1718","2004","07","15","Brasil","São Paulo","Piedade",NA,"-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,NA,"SPF00234970",NA,NA,NA,NA,NA,NA,NA,"2007","09",NA,"30307","auto",NA,NA,NA
"199","2021-03-15 18:25:40-03","USP","SPF","97637","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Assis, MA","Tamashiro, JY","671","1994","09","27","Brasil","São Paulo","Piraju","Estrada Pirajú - Tejupá","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,"Trepadeira, flores amarelas.","SPF00097637",NA,NA,NA,NA,NA,NA,NA,"1997","06",NA,"20806","auto",NA,NA,NA
"200","2019-12-17 11:18:33-03","USP","SPF","234957","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Anônimo","Udulutsch, RG","395","2001","07","26","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"SPF00234957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA
"201","2019-12-17 11:18:33-03","USP","SPF","233461","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Zuntini, AR","Lorenzi, H","2805","2001","08","01","Brasil","São Paulo","Santa Cruz da Conceição",NA,"-47.4500007629395","-22.1399993896484",NA,NA,NA,NA,NA,"SPF00233461",NA,NA,NA,NA,NA,NA,NA,"2011","11",NA,"13805","auto",NA,NA,NA
"202","2021-03-15 18:25:40-03","USP","SPF","232724","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Fonseca, LHM","355","2014","10","09","Brasil","São Paulo","São Miguel Arcanjo","Estrada SP-050, entre São Miguel Arcanjo e Pilar do Sul.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Liana. Folíolos discolores. Inflorescência verde. Brácteas verdes. Cálice verde. Corola amarelo-esverdeada no tubo e amarelo clara nos lobos. Material em sílica disponível.; Floresta Estacional Semidecidual.","SPF00232724",NA,NA,NA,NA,NA,NA,NA,"2014","10","09","27904","auto",NA,NA,NA
"203","2021-03-15 18:25:40-03","USP","SPF","232723","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Fonseca, LHM","356","2014","10","09","Brasil","São Paulo","São Miguel Arcanjo","Estrada SP-050, entre São Miguel Arcanjo e Pilar do Sul.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Liana. Folíolos discolores. Inflorescência verde. Brácteas verdes. Cálice verde. Corola amarelo-esverdeada no tubo e amarelo clara nos lobos. Material em sílica disponível.; Floresta Estacional Semidecidual.","SPF00232723",NA,NA,NA,NA,NA,NA,NA,"2014","10","09","27904","auto",NA,NA,NA
"204","2019-12-17 11:18:33-03","USP","SPF","234952","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonseca, LHM","Miranda, VFO","72","1997","10","19","Brasil","São Paulo","Tatuí",NA,"-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,NA,"SPF00234952",NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,"22710","auto",NA,NA,NA
"205","2021-03-04 11:15:28-03","UEFS","HUEFS","133883","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","A.R.Zuntini","Santos, R.L.R.dos","153","2009","02","11","Brasil","São Paulo","Itaberá","Estação Ecológica de Itaberá (SAD71, Zona 25 K).","-43.143611","-23.841667","43W8'37''","23S50'30''","665","665",NA,"HUEFS0133883","HUEFS0133883","Angiospermae","Lamiales",NA,NA,NA,"Asteranae","2014","10",NA,NA,NA,NA,NA,NA
"206","2021-03-04 11:15:28-03","UEFS","HUEFS","73787","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","A.R.Zuntini","Santos, R.L.R.dos","153","2009","02","11","Brasil","São Paulo","Itaberá","Estação Ecológica de Itaberá.","-43.143611","-23.841667","43W8'37''","23S50'30''","665","665",NA,"HUEFS0073787","HUEFS0073787","Angiospermae","Lamiales",NA,NA,NA,"Asteranae","2014","10",NA,NA,NA,NA,NA,NA
