"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"334","2021-01-10 20:48:22-03","INPA","INPA","218501","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, ACA","362","Southern America","Brasil","Amazonas","Reserva ZF3, BR 174, km 63, Reserva ZF3, BR 174, Km 63. Floresta primária de platô. Área do Projeto TEAM. Parcela do Cabo Frio sub-parcela 2, indivíduo n° 064",NA,NA,NA,"INPA0218501","2004","08","19","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.901111","-2.406389","INPA0218501 INPA0218501_e",NA,"Moraes-Silva, JI de","Manaus",NA,NA,NA,NA,"2019","08","29","-59.901111","-2.406389",NA,NA,NA,NA,NA,NA
"335","2021-01-10 20:48:22-03","INPA","INPA","198861","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Cunha, NML da","226A","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km41) da WWF/INPA. Projeto Dinâmica Biológica dos Fragmentos Florestais.",NA,NA,NA,"INPA0198861","1989","07","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.716667","-2.4","INPA0198861 INPA0198861_e INPA0198861_e1 INPA0198861_nd1",NA,NA,"Manaus","50","125",NA,NA,NA,NA,NA,"-59.716667","-2.4",NA,NA,NA,NA,NA,NA
"336","2021-01-10 20:48:22-03","INPA","INPA","169269","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ahmad Junior, NI","1301.3781","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA Rodovia BR-174, km 64 depois 23 km Leste na ZF3, Fazenda Esteio, Reserva No. 1301 do projeto Dinamica Biológica de Fragmento Florestais. Arv. No. 3781. Mata de terra firme sobre latosolo a",NA,NA,NA,"INPA0169269","1986","09","25","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.85","-2.383333","INPA0169269 INPA0169269_e",NA,"Vicentini, A","Manaus",NA,NA,NA,NA,"2000",NA,NA,"-59.85","-2.383333",NA,NA,NA,NA,NA,NA
"337","2021-01-10 20:48:22-03","INPA","INPA","174301","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mars, L","3304.2595","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA Rodovia Br-174, km 64 depois 7 km leste na ZF3, Fazenda Esteio, Reserva. No. 3304 Projeto Dinamica Biológica de Fragmento Florestais. Arv. No. 2595 Mata de terra firme sobre latosolo amare",NA,NA,NA,"INPA0174301","1984","07","07","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.95","-2.366667","INPA0174301 INPA0174301_e",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2017","06","23","-59.95","-2.366667",NA,NA,NA,NA,NA,NA
"338","2021-01-10 20:48:22-03","INPA","INPA","242894","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Carvalho, FA de","UAT3","Southern America","Brasil","Amazonas","Rebio Uatumã, grade do PPBio. n° 4046 parcela L5/500.",NA,NA,NA,"INPA0242894","2007","11","16","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59","-1","INPA0242894 INPA0242894_e",NA,"Alves, FM","Presidente Figueiredo",NA,NA,NA,NA,"2017","06","23","-59","-1",NA,NA,NA,NA,NA,NA
"339","2021-01-10 20:48:22-03","INPA","INPA","62236","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ramos, JF","INPA62236","Southern America","Brasil","Amazonas","Rio Carabinani, SA-20-ZA, Rio Carabinani, SA-20-ZA. Ponto 08.",NA,NA,NA,"INPA0062236","1976","08","22","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez",NA,NA,"INPA0062236 INPA0062236_e INPA0062236_e1",NA,"Kurz, H",NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-01-10 20:48:22-03","INPA","INPA","98526","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rodrigues, WA","10295","Southern America","Brasil","Pará","Sede do Município de Itupiranga., Sede do Município de Itupiranga às margens do Rio Tocantins, fazenda do Sr. Pedro de Matos Lima, no fim da Avenida Moura Carvalho.",NA,NA,NA,"INPA0098526","1981","04","17","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-49.3266983032227","-5.13471984863281",NA,NA,NA,"Itupiranga",NA,NA,"131749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-01-10 20:48:22-03","INPA","INPA","36811","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, MF da","720","Southern America","Brasil","Amazonas","BR 319, Rio Araça a Rio Tupana, Estrada Manaus-Porto Velho, estrada entre os rios Castanho e Tupana.",NA,NA,NA,"INPA0036811","1972","07","13","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.5","-3.95","INPA0036811 INPA0036811_e INPA0036811_nd1",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2011","11","30","-60.5","-3.95",NA,NA,NA,NA,NA,NA
"342","2021-01-10 20:48:22-03","INPA","INPA","36427","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, MF da","336","Southern America","Brasil","Amazonas","BR 319, Lago do Castanho, Estrada Manaus-Porto Velho, Rio Castanho, margem direita, estrada para o Careiro.",NA,NA,NA,"INPA0036427","1972","07","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.36","-3.75","INPA0036427 INPA0036427_e INPA0036427_e1 INPA0036427_nd1",NA,"Alves, MF","Manaus",NA,NA,NA,NA,"2012","04","10","-60.36","-3.75",NA,NA,NA,NA,NA,NA
"343","2021-01-10 20:48:22-03","INPA","INPA","2533","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Black, GA","930","Southern America","Brasil","Pará","Belterra, Belterra.",NA,NA,NA,"INPA0002533","1947","06","24","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-55.57015","-3.549714","INPA0002533 INPA0002533_e INPA0002533_nd1",NA,"Alves, FM","Belterra",NA,NA,NA,NA,"2012","04","10","-55.57015","-3.549714",NA,NA,NA,NA,NA,NA
"344","2021-01-10 20:48:22-03","INPA","INPA","60968","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Pessoal do L.P.F./Brasília","283","Southern America","Brasil","Pará","BR 163, km 119, Estrada Santarém- Cuiabá, BR-165, KM 119",NA,NA,NA,"INPA0060968","1975","10","06","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-54.2","-2.8",NA,NA,"Rodrigues, WA","Belterra",NA,NA,NA,NA,"1976",NA,NA,"-54.2","-2.8",NA,NA,NA,NA,NA,NA
"345","2021-01-10 20:48:22-03","INPA","INPA","267694","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Correa, AL","396","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3 Sítio amostral Km 37 Parcela CTFS-25ha Quadrat 260X460.",NA,NA,NA,"INPA0267694","2014","07","21","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.785556","-2.441667",NA,NA,"Gomes, ACS","Manaus",NA,NA,NA,NA,"2009","10","20","-59.785556","-2.441667",NA,NA,NA,NA,NA,NA
"346","2021-01-10 20:48:22-03","INPA","INPA","259357","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Equipe Fito","1201.855","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3 - Fazenda Esteio - Sítio amostral Gavião - Reserva 1201 - Parcela 1201-2 - Quadrante 207",NA,NA,NA,"INPA0259357",NA,NA,NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.85131","-2.42226",NA,NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.85131","-2.42226",NA,NA,NA,NA,NA,NA
"347","2021-01-10 20:48:22-03","INPA","INPA","169291","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mars, L","3304.3488","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA Rodovia Br-174, km 64 depois 23 km Leste na ZF3, Fazenda Porto Alegre. Reserva no.3304do projeto Dinamica Biologica de Fragmentos Florestais. Arv. No.3488 Mata de terra firme sobre latosol",NA,NA,NA,"INPA0169291","1984","03","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.95","-2.366667","INPA0169291 INPA0169291_e",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2017","06","23","-59.95","-2.366667",NA,NA,NA,NA,NA,NA
"348","2021-01-10 20:48:22-03","INPA","INPA","207263","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Roosmalen, MGM van","1188","Southern America","Brasil","Amazonas",NA,NA,NA,NA,"INPA0207263","1999","08","16","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-64","-0.466667","INPA0207263 INPA0207263_e",NA,"Moraes-Silva, JI de","Santa Isabel do Rio Negro",NA,NA,NA,NA,"2019","05","20","-64","-0.466667",NA,NA,NA,NA,NA,NA
"349","2021-01-10 20:48:22-03","INPA","INPA","227932","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ramos, MP","259","Southern America","Brasil","Pará","Eixo da Ferrovia Inicio",NA,NA,NA,"INPA0227932","2007","06","17","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-57.040833","-2.182778",NA,NA,"Formiga, KM","Juruti",NA,NA,NA,NA,"2007","10",NA,"-57.040833","-2.182778",NA,NA,NA,NA,NA,NA
"350","2021-01-10 20:48:22-03","INPA","INPA","102599","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Coêlho, LF","1873","Southern America","Brasil","Pará","Bosque dos Escoteiros, Bosque dos Escoteiros.",NA,NA,NA,"INPA0102599","1982","03","08","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-49.6725","-3.7661","INPA0102599 INPA0102599_e",NA,"Alves, FM","Tucuruí",NA,NA,NA,NA,"2012","04","10","-49.6725","-3.7661",NA,NA,NA,NA,NA,NA
"351","2021-01-10 20:48:22-03","INPA","INPA","120425","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Plowman, T","9678","Southern America","Brasil","Pará","Breu Branco, kim 40 south of Represa Tucurui along highway BR 422.",NA,NA,NA,"INPA0120425","1980","03","17","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-49.733333","-3.916667","INPA0120425 INPA0120425_e",NA,"Kubitzki, K","Tucuruí","90","90",NA,NA,"1985",NA,NA,"-49.733333","-3.916667",NA,NA,NA,NA,NA,NA
"352","2021-01-10 20:48:22-03","INPA","INPA","125515","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Santos, MR dos","649","Southern America","Brasil","Pará","Monte Dourado, Estrada da Água Azul.",NA,NA,NA,"INPA0125515","1979","06","21","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-52.5817","-1.5233","INPA0125515 INPA0125515_e",NA,"Santos, MR dos","Almeirim",NA,NA,NA,NA,"1979",NA,NA,"-52.5817","-1.5233",NA,NA,NA,NA,NA,NA
"353","2021-01-10 20:48:22-03","INPA","INPA","135517","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, MG da","5860","Southern America","Brasil","Rondônia","BR 429, km 30, BR 429, km 30.",NA,NA,NA,"INPA0135517","1982","05","24","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-64.3","-12.3","INPA0135517 INPA0135517_e",NA,NA,"Costa Marques",NA,NA,NA,NA,NA,NA,NA,"-64.3","-12.3",NA,NA,NA,NA,NA,NA
"354","2021-01-10 20:48:22-03","INPA","INPA","85399","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Roa Torres, A","327","Southern America","Colômbia",NA,"Desembocadura de Caño Tigre en el rio Caquetá",NA,NA,NA,"INPA0085399","1976","03",NA,"Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez",NA,NA,"INPA0085399 INPA0085399_e INPA0085399_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-01-10 20:48:22-03","INPA","INPA","150956","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Souza, JA de","INPA150956","Southern America","Brasil","Amazonas","EEST, ZF-2 B2 - SB2 Pique 2.",NA,NA,NA,"INPA0150956","1988","09","14","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.083333","-2.6","INPA0150956 INPA0150956_e",NA,"Moraes-Silva, JI de","Manaus",NA,NA,NA,NA,"2019","08","27","-60.083333","-2.6",NA,NA,NA,NA,NA,NA
"356","2021-01-10 20:48:22-03","INPA","INPA","15320","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ducke, A","JB19976","Southern America","Brasil","Pará","Faro. Capoeirão junto da cidade.",NA,NA,NA,"INPA0015320","1926","06","21","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-56.129167","-2.286944","INPA0015320 INPA0015320_e INPA0015320_e1 INPA0015320_e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.129167","-2.286944",NA,NA,NA,NA,NA,NA
"357","2021-01-10 20:48:22-03","INPA","INPA","15322","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Kuhlmann, JG","1782","Southern America","Brasil","Pará",NA,NA,NA,NA,"INPA0015322","1924","03","27","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-54.2","-2.8","INPA0015322 INPA0015322_e INPA0015322_e1 INPA0015322_e2",NA,NA,"Santarém",NA,NA,NA,NA,NA,NA,NA,"-54.2","-2.8",NA,NA,NA,NA,NA,NA
"358","2021-01-10 20:48:22-03","INPA","INPA","169309","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Pereira, MJR","2303.3543","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA. Rodovia BR-174, km 72 depois 6 km Oeste da BR, Fazenda Dimona, Reserva nº 2303. Mata de terra firme sobre latosolo amarelo, não analizado.",NA,NA,NA,"INPA0169309","1985","07","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.083333","-2.316667","INPA0169309 INPA0169309_e",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2017","06","23","-60.083333","-2.316667",NA,NA,NA,NA,NA,NA
"359","2021-01-10 20:48:22-03","INPA","INPA","169312","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Pereira, MJR","2303.3619","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA. Rodovia BR-174, km 72 depois 6 km Oeste da BR, Fazenda Dimona. Reserva nº 2303. Mata de terra firme sobre latosolo amarelo, amostras não analizadas.",NA,NA,NA,"INPA0169312","1985","07","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.083333","-2.316667","INPA0169312 INPA0169312_e",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2017","06","23","-60.083333","-2.316667",NA,NA,NA,NA,NA,NA
"360","2021-01-10 20:48:22-03","INPA","INPA","170441","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mori, SA","20458","Southern America","Brasil","Amazonas","Ilha do Gavião, at the mouth of the Rio Branco, Rio Negro. Ilha do Gavião, at the mouth of the Rio Branco. Plants preserved in the fiel in 70% ETOH.",NA,NA,NA,"INPA0170441","1989","06","11","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-61.390444","-1.811625","INPA0170441 INPA0170441_e",NA,"Werff, HH van der",NA,NA,NA,NA,NA,"1990",NA,NA,"-61.390444","-1.811625",NA,NA,NA,NA,NA,NA
"361","2021-01-10 20:48:22-03","INPA","INPA","17262","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rodrigues, WA","7902","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke.",NA,NA,NA,"INPA0017262","1966","06","10","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0017262 INPA0017262_e INPA0017262_e1",NA,"Vicentini, A","Manaus",NA,NA,NA,NA,"1998","05",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"362","2021-01-10 20:48:22-03","INPA","INPA","158508","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, NT da","5198","Southern America","Brasil","Pará","Área do água azul, Área do água azul",NA,NA,NA,"INPA0158508","1979","11","08","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-52.2","-0.8","INPA0158508 INPA0158508_e",NA,NA,"Almeirim",NA,NA,NA,NA,NA,NA,NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA
"363","2021-01-10 20:48:22-03","INPA","INPA","15328","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Kuhlmann, JG","1925","Southern America","Brasil","Pará","Rio Tapajós, Baixo Tapajós.",NA,NA,NA,"INPA0015328","1924","04","07","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-54.2","-2.8","INPA0015328 INPA0015328_e INPA0015328_e1 INPA0015328_e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54.2","-2.8",NA,NA,NA,NA,NA,NA
"364","2021-01-10 20:48:22-03","INPA","INPA","17280","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rodrigues, WA","7920","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, árvore no. 1427 do Levantamento Fenológico no. 36",NA,NA,NA,"INPA0017280","1966","06","21","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0017280 INPA0017280_e INPA0017280_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"365","2021-01-10 20:48:22-03","INPA","INPA","174046","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Pereira, MJR","2303.1995","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72 depois 6 km Oeste da BR, Fazenda Dimona.",NA,NA,NA,"INPA0174046","1985","05","25","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.083333","-2.316667","INPA0174046 INPA0174046_e INPA0174046_e1 INPA0174046_nd1",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2012","04","10","-60.083333","-2.316667",NA,NA,NA,NA,NA,NA
"366","2021-01-10 20:48:22-03","INPA","INPA","17479","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rodrigues, WA","8119","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, árvore no. 185 do Fenológico",NA,NA,NA,"INPA0017479","1966","07","04","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0017479 INPA0017479_e INPA0017479_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"367","2021-01-10 20:48:22-03","INPA","INPA","17499","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rodrigues, WA","8138","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, árvore no. 184 do Fenológico",NA,NA,NA,"INPA0017499","1966","06","22","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0017499 INPA0017499_e INPA0017499_e1",NA,"Alves, FM","Manaus",NA,NA,NA,NA,"2017","06","23","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"368","2021-01-10 20:48:22-03","INPA","INPA","177271","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ramos, JF","1876","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Igarapé do Acará",NA,NA,NA,"INPA0177271","1988","04","27","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0177271 INPA0177271_e",NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"369","2021-01-10 20:48:22-03","INPA","INPA","177309","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Vicentini, A","593","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Trilha a direita do km 0.45 da estrada alojamento-torre. Solo argiloso.",NA,NA,NA,"INPA0177309","1994","07","11","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0177309 INPA0177309_e INPA0177309_nd1",NA,"Vicentini, A","Manaus",NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"370","2021-01-10 20:48:22-03","INPA","INPA","186096","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mori, SA","21961","Southern America","Brasil","Amazonas","Rio Negro",NA,NA,NA,"INPA0186096","1991","08","08","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.933333","-2.633333","INPA0186096 INPA0186096_e",NA,"Ramos, JF","Novo Airão",NA,NA,NA,NA,"2017","08","02","-60.933333","-2.633333",NA,NA,NA,NA,NA,NA
"371","2021-01-10 20:48:22-03","INPA","INPA","20505","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rodrigues, WA","8352","Southern America","Brasil","Amazonas","Ilha Boa Vista., Alto Rio Negro, próximo à boca do Rio Branco; Ilha do Gavião",NA,NA,NA,"INPA0020505","1967","04","13","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez",NA,NA,NA,NA,"Werff, HH van der",NA,NA,NA,NA,NA,"2015","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-01-10 20:48:22-03","INPA","INPA","209368","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Vicentini, A","1673","Southern America","Brasil","Rondônia","BR Vilhena - Porto Velho, margem esquerda da estrada, ca. 30 km de Vilhena. Campina aberta em tabuleiro arenoso, onde é a espécie dominante. Solo arenoso cinza escuro.",NA,NA,NA,"INPA0209368","2000","07","26","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.485833","-12.504167","INPA0209368 INPA0209368_e1",NA,"Vicentini, A","Vilhena","487","487",NA,NA,"2000","07",NA,"-60.485833","-12.504167",NA,NA,NA,NA,NA,NA
"373","2021-01-10 20:48:22-03","INPA","INPA","209377","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Vicentini, A","1685","Southern America","Brasil","Amazonas","Praia Grande, margem direita do Rio Negro, no SW das ilhas de Anavilhanas. Campina aberta alterada de areia branca (5-6m de dossel, árvores esparsas ou em moitas), sobre restinga arenosa na margem do Rio com dunas, contínuo de floresta de igapó. Humi",NA,NA,NA,"INPA0209377","2000","07","31","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-60.563056","-3.034444","INPA0209377 INPA0209377_e INPA0209377_e1",NA,NA,NA,"28","28",NA,NA,NA,NA,NA,"-60.563056","-3.034444",NA,NA,NA,NA,NA,NA
"374","2021-01-10 20:48:22-03","INPA","INPA","21173","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Coêlho, LF","INPA21173","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Sem dados de localidade.",NA,NA,NA,"INPA0021173","1968","03","14","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0021173 INPA0021173_e INPA0021173_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"375","2021-01-10 20:48:22-03","INPA","INPA","21390","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Souza, JA de","110","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,"INPA0021390","1968","08","23","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.966667","-2.883333","INPA0021390 INPA0021390_e INPA0021390_e1",NA,"Werff, HH van der","Manaus",NA,NA,NA,NA,"1992",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"376","2021-01-10 20:48:22-03","INPA","INPA","232965","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Castilho, CV de","346","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O6, km 0.5.",NA,NA,NA,"INPA0232965","2001","11","13","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-59.957898","-2.97153","INPA0232965 INPA0232965_e",NA,"Moraes-Silva, JI de","Manaus","64","64",NA,NA,"2019","08","29","-59.957898","-2.97153",NA,NA,NA,NA,NA,NA
"377","2021-01-10 20:48:22-03","INPA","INPA","237017","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Fonsêca, LHM","142","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Trlha L2. 1200m.",NA,NA,NA,"INPA0237017","2010","09","14","Dicotyledon Magnoliids","Laurales","(Meisn.) Taub. & Mez","-61.0125","1.4775","INPA0237017 INPA0237017_e",NA,"Alves, FM","Caracaraí","121","121",NA,NA,"2017","06","23","-61.0125","1.4775",NA,NA,NA,NA,NA,NA
