"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"1052","2019-12-09 17:30:06-03","UFPR","EFC","17111","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2014","04","15","Brotto, M.L. & Silva, J.M.","1579","2014","03","18","Brasil","Paraná","Guaratuba","Divisa","-48.7047","-25.98","-48.7047","-25.98","12","12","Árvore de 11 m; flores branco-amareladas","EFC017111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-12-09 17:30:05-03","UFPR","EFC","7332","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Britez, R.M.","740","1997","02","25","Brasil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore de 4 m. com flores brancas, localizada em beira de estrada próximo ao Rio do Nunes. __COMMOM_NAME__: canela","EFC007332",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-12-09 17:30:05-03","UFPR","EFC","10623","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2008","07","29","Brotto, M.L.","163","2008","07","07","Brasil","Paraná","Morretes","Arredores","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 15m de altura, frutos imaturos.","EFC010623",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-12-09 17:30:05-03","UFPR","EFC","1327","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Zanon, M.M.F.","2006","09","04","Kuniyoshi, Y.S.; Ziller, S.R.","5199","1987","06","19","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore comum em floresta secundária de planície aluvial. __COMMOM_NAME__: Canela-branca","EFC001327",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2019-12-09 17:30:05-03","UFPR","EFC","382","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2008","06","06","Roderjan, C.V.","270","1983","03","02","Brasil","Paraná","Paranaguá","Viveiro do Banestado Lote-4","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore frequente em planície litorânea. __COMMOM_NAME__: Canela-branca","EFC000382",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-12-09 17:30:06-03","UFPR","EFC","16391","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2017","10","13","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.","1373","2017","10","13","Brasil","Paraná","Antonina","Bairro Alto, trilha da Conceição","-48.7705","-25.2308","-48.7705","-25.2308","330","330","Árvore 15 m, frutos verdes; borda de Floresta Ombrófila Densa Submontana secundária","EFC016391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-12-09 17:30:05-03","UFPR","EFC","7331","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Curcio, G.R.","739","1997","02","24","Brasil","Paraná","Antonina","Bairro Alto","-48.7497","-25.2385","-48.7497","-25.2385","75","75","Árvore de 12 m, com flores cremes, localizada em local alterado em encosta. __COMMOM_NAME__: Canela","EFC007331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-12-09 17:30:05-03","UFPR","EFC","4440","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Zanon, M.M.F.","2006","09","04","Ziller, S.R.; Maschio, W.","841","1995","07","18","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"__COMMOM_NAME__: Canela-branca","EFC004440",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-12-09 17:30:05-03","UFPR","EFC","277","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Zanon, M.M.F.","2006","09","04","Kuniyoshi, Y.S.; Roderjan, C.V.","4759","1984","05","10","Brasil","Paraná","Morretes","Est. Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore frequente, beira de rio Mãe Catira, 250m s.n.m. __COMMOM_NAME__: Canela-branca","EFC000277",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2019-12-09 17:30:06-03","UFPR","EFC","15798","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2017","05","10","Völtz, R.R.; et al.",NA,"2016","11","22","Brasil","Paraná","Guaratuba","PARNA Guaricana, estrada p/ Canavieira","-48.8008","-25.6469","-48.8008","-25.6469",NA,NA,"Árvore 6 m alt.; frutos verdes; borda de Floresta Ombrófila Densa Submontana secundária.","EFC015798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-12-09 17:30:05-03","UFPR","EFC","10622","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2009","02","17","Brotto, M.L.; Dorneles, R.C.; Völtz, R.R.","298","2009","02","17","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752","-48.2977","-25.1752",NA,NA,"Árvore de 8m de alt., flores alvas, próximo a figueira.","EFC010622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-12-09 17:30:05-03","UFPR","EFC","12589","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2014","03","27","Brotto, M.L., Roderjan, C.V.","1584","2014","03","27","Brasil","Paraná","Morretes","Estrada da Graciosa com rio São João","-48.5151","-25.2252","-48.5151","-25.2252",NA,NA,"Árvore de 7m de altura, flores brancas. Floresta Ombrófila Densa Aluvial","EFC012589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-12-09 17:30:05-03","UFPR","EFC","5223","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Cruz, K.B.","2019","08","23","Tiepolo, G.; Kuniyoshi, Y.S.","285","1996","03","29","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"EFC005223",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2021-03-15 18:27:32-03","USP","SPF","105783","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Anônimo",NA,NA,NA,"Árbocz, GF","s.n.","1995","02","08","Brasil","São Paulo","Eldorado","Caverna do Diabo.","-48.466944","-24.79375","-48.466944","-24.79375",NA,NA,"Árvore 10m, flores cremes.","SPF00105783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2021-03-15 18:27:32-03","USP","SPF","105796","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Anônimo",NA,NA,NA,"Sartori, A","s.n.","1995","02","13","Brasil","São Paulo","Sete Barras","Estrada entre Sete Barras e Juquiá.","-47.949","-24.353833","-47.949","-24.353833",NA,NA,"Árvore 9m, flores cremes.","SPF00105796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2021-03-15 18:27:32-03","USP","SPF","105807","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, JB","1997","06",NA,"Rodrigues, RR","s.n.","1995","02","12","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.880417","-24.613889","-47.880417","-24.613889",NA,NA,"Árvore 25m, pétalas brancas, estames cremes.","SPF00105807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2019-11-13 11:21:04-03","USP","SPF","157911","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, PLR","2010","04",NA,"Fiaschi, P","1297","2003","02","14","Brasil","Bahia","Arataca",NA,"-39.483333","-15.233333","-39.483333","-15.233333","670","670",NA,"SPF00157911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2019-11-13 11:21:04-03","USP","SPF","161852","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, PLR","2010","04",NA,"Jardim, JG","2838","2000","02","24","Brasil","Bahia","Santa Teresinha","Serra da Jibóia, Torre da Embratel.","-39.475833","-12.853611","-39.475833","-12.853611","750","750",NA,"SPF00161852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2019-11-13 11:21:04-03","USP","SPF","174314","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rodrigues, RR",NA,NA,NA,"Braidotti, JC","126","2005","03","30","Brasil","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro. Trilha Véu da Noiva.","-48.452222","-24.72","-48.452222","-24.72","700","700",NA,"SPF00174314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2019-11-13 11:21:04-03","USP","SPF","175137","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A","2002","10",NA,"Lima, HC","5914","2001","11","13","Brasil","Rio de Janeiro","Nova Iguaçu","Rebio. Tinguá. Estrada do Ouro, Riacho Nova Estrela km 9 da sede da reserva.","-43.468333","-22.569444","-43.468333","-22.569444","790","800",NA,"SPF00175137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2019-11-13 11:21:04-03","USP","SPF","179754","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Assis, LCS","2006","10",NA,"Amorim, AMA","5620","2006","02","09","Brasil","Minas Gerais","Santa Maria do Salto","Parque Estadual Alto Cariri, Fazenda Duas Barras. Trilha da Divisa Bahia - Minas Gerais.","-40.054444","-16.406389","-40.054444","-16.406389","950","950",NA,"SPF00179754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2019-11-13 11:21:04-03","USP","SPF","191211","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Borges, R","2008","08",NA,"Borges, RAX","922","2008","07","16","Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","Área de linha de transmissão da PCH Pirapitinga.","-41.716667","-21.116667","-41.716667","-21.116667",NA,NA,NA,"SPF00191211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2019-11-13 11:21:04-03","USP","SPF","199297","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Assis, LCS","2011","08",NA,"Vervloet, RR","2739","2007","07","03","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de abril.","-40.734722","-18.907028","-40.734722","-18.907028","150","200",NA,"SPF00199297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2019-11-13 11:21:04-03","USP","SPF","200352","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Freitas, HS","2009",NA,NA,"Freitas, HS","262","2008","04","03","Brasil","São Paulo","Areias","Fazenda São Domingos.","-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2019-11-13 11:21:04-03","USP","SPF","200921","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Anônimo",NA,NA,NA,"Fiaschi, P","3534","2011","01","22","Brasil","Espírito Santo","Santa Leopoldina","Chaves. ES 080, ca. 8 km da ES 261, num ramal de 1 km de extensão rumo à Cachoeira do Recanto, no rio da Prata.","-40.546028","-20.001278","-40.546028","-20.001278","564","564",NA,"SPF00200921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2019-11-13 11:21:04-03","USP","SPF","200923","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, PLR","2013",NA,NA,"Fiaschi, P","3547","2011","01","22","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Estrada para Alto Alegre e Pau Amarelo.","-40.493556","-20.311472","-40.493556","-20.311472","512","512",NA,"SPF00200923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2019-11-13 11:21:04-03","USP","SPF","193050","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A","2000","02",NA,"Peron, M","932","1992","02","23","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso, Fazenda Santa Rita.&nf;Coordenadas: 22°26'00''S, 42°50'00''W / 22°32'00''S, 42°56'00''W.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,NA,"SPF00193050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","2019-11-13 11:21:04-03","USP","SPF","201871","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Assis, LCS","2007","12",NA,"Paixão, JL","964","2006","03","31","Brasil","Bahia","Arataca","Serra das Lontras","-39.408056","-15.202778","-39.408056","-15.202778",NA,NA,NA,"SPF00201871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2019-11-13 11:21:04-03","USP","SPF","203346","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, ML","2016","09","09","Weiers, MS","93","2008","01","31","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.643889","-26.311528","-48.643889","-26.311528","10","10",NA,"SPF00203346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2019-11-13 11:21:04-03","USP","SPF","203373","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Anônimo",NA,NA,NA,"Melo Jr, JCF","793","2008","01","16","Brasil","Santa Catarina","Guaramirim","Vila Amizade - BR 280.","-49.003189","-26.467278","-49.003189","-26.467278",NA,NA,NA,"SPF00203373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2019-11-13 11:21:04-03","USP","SPF","203389","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, ML","2016","09",NA,"Melo Jr, JCF","749","2008","01","14","Brasil","Santa Catarina","Guaramirim",NA,"-48.929333","-26.454361","-48.929333","-26.454361",NA,NA,NA,"SPF00203389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2019-11-13 11:21:04-03","USP","SPF","212094","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A","2005","03",NA,"Quinet, A","809","2005","03","08","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.606667","-22.4575","-44.606667","-22.4575",NA,NA,NA,"SPF00212094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2021-03-15 18:27:32-03","USP","SPF","225371","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Antar, GM","2016","05",NA,"Antar, GM","1027","2016","04","25","Brasil","São Paulo","Ubatuba","Polo Regional de Desenvolvimento Tecnológico dos Agronegócios de Ubatuba, antigo Horto do IAC. Trilha da Bica.","-45.113889","-23.413611","-45.113889","-23.413611","50","50","Árvore ca. 6 m alt. Folhas discolores com a face abaxial mais clara. Planta odorífera. Vegetativo.; Mata Atlântica secundária. Próximo a rio.","SPF00225371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2019-11-13 11:21:04-03","USP","SPF","230111","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A",NA,NA,NA,"Quinet, A","1095","2007","03","01","Brasil","Rio de Janeiro","Cachoeiras de Macacu","RPPN Reserva Ecológica de Guapiaçu","-42.750556","-22.429167","-42.750556","-22.429167","120","120",NA,"SPF00230111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2019-11-13 11:21:04-03","USP","SPF","94102","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H van der","1995",NA,NA,"Moraes, PLR","897","1994","02","13","Brasil","Bahia","Itacaré","Fazenda Almas.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"SPF00094102",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2019-11-13 11:21:04-03","USP","SPF","94101","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, JB",NA,NA,NA,"Moraes, PLR","898","1994","02","13","Brasil","Bahia","Itacaré","Fazenda Almas.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"SPF00094101",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","2019-11-13 11:21:04-03","USP","SPF","83063","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A","2006","07",NA,"Lima, A","583031","1958","04","10","Brasil","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,"SPF00083063",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2019-11-13 11:21:04-03","USP","SPF","162567","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Assis, LCS","2003","12",NA,"Forzza, RC","2089","2002","03","23","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"SPF00162567",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2019-11-13 11:21:04-03","USP","SPF","164540","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Assis, LCS","2004","08",NA,"Oliveira, CAL","1868","2001","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. Estr. da Vista Chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00164540",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2019-11-13 11:21:04-03","USP","SPF","201888","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, ML","2016","09",NA,"Vieira, FCS","970","2005","04","15","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"15","15",NA,"SPF00201888",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2021-03-15 18:27:32-03","USP","SPF","201918","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, ML","2016","09","09","Vieira, FCS","s.n.","2006","03","20","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"20","20","Arvoreta","SPF00201918",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2019-11-13 11:21:04-03","USP","SPF","201869","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Vieira, FCS","2005","10",NA,"Vieira, FCS","816","2005","02","15","Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,"10","10",NA,"SPF00201869",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2019-11-13 11:21:04-03","USP","SPF","201872","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Anônimo",NA,NA,NA,"Vieira, FCS","922","2005","03","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"SPF00201872",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2019-11-13 11:21:04-03","USP","SPF","99137","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, JB",NA,NA,NA,"Cordeiro, I","1400","1994","05","17","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Arredores da Caverna do Diabo, proximidades da antena de televisão.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"SPF00099137",NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2019-11-13 11:21:04-03","USP","SPF","107424","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, JB",NA,NA,NA,"Souza, JP","111","1995","02","16","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,"SPF00107424",NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2019-11-13 11:21:04-03","USP","SPF","103160","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, JB",NA,NA,NA,"Baitello, JB","758","1995","05","08","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, Núcleo Engordador, trilha da Cachoeira.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00103160",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2019-11-13 11:21:04-03","USP","SPF","118372","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, JB","1994","08",NA,"Baitello, JB","368","1990","04","06","Brasil","São Paulo","São Paulo","Serra da Cantareira, Região do Pinheirinho.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00118372",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2014-04-04 18:27:38-03","PNFM","IRAI","3273","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2008","09",NA,"Dunaiski Jr, A.","3342","2007","03","14","Brasil","Paraná","São José dos Pinhais","Castellanos","-48.919194","-25.788833","-48.919194","-25.788833",NA,NA,"Árvore, 8 m, flor alva","IRAI00003273",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"1100","2021-03-25 13:52:26-03","UNIVILLE","JOI","6851","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Melo-Júnior, J.C.F.","793","2008","04","01","Brasil","Santa Catarina","Guaramirim","Vila Amizade BR-280.","-49.020833","-26.467222","49º1'15''W","26º28'2''S",NA,NA,"; TIPO VEGETACIONAL: FOD Submontana","JOI006851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2021-03-25 13:52:26-03","UNIVILLE","JOI","12052","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Korte","2010","03","15","A. Korte","2133","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas.","-49.41","-27","49º24'36''W","27º0'0''S","281","281","Florística IFFSC 633 (Arbórea); HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2021-03-25 13:52:26-03","UNIVILLE","JOI","6921","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"M.S. Weiers","117","2008","04","02","Brasil","Santa Catarina","São Francisco do Sul","P#?#roximo ao Hotel Viamar - BR 280.","-48.644167","-26.312778","48º38'39''W","26º18'46''S",NA,NA,"; TIPO VEGETACIONAL: FODTB","JOI006921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2021-03-25 13:52:26-03","UNIVILLE","JOI","11411","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","M. Verdi","2009","06","16","Verdi, M.","2388","2009","06","16","Brasil","Santa Catarina","Anitápolis","Pousada Recanto das Cachoeiras.","-49.128056","-27.859167","49º7'41''W","27º51'33''S","567","567","Coleta Extra IFFSC (Arbórea); HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2021-03-25 13:52:26-03","UNIVILLE","JOI","12081","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Stival-Santos","2010","05","31","A. Stival-Santos","2879","2010","05","31","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Cova da Onça.","-48.780833","-27.628889","48º46'51''W","27º37'44''S","236","236","Florística IFFSC 317 (Arbórea); HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
