"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","class","relatedCatalogItem"
"150","2021-02-08 12:52:43-03","UFRGS","ICN","068233","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Piratini, JR; Mello-Silva, R","s.n.","1937","05","22","América do Sul","Brasil","MG","Grão Mogol","Vale do Ribeirão dos Bois","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Doação Universidade de São Paulo - Flora de Camps Rupestres; Erva cespitosa, espiguetas creme com longos tricomas alvos. Anteras vináceas, estigma vináceo; Em soloa arenoso, entre rochas",NA,NA,"Longhi-Wagner, HM","1988","02","10",NA,NA,"67219","auto",NA,NA,NA
"151","2021-02-08 12:52:43-03","UFRGS","ICN","160699","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Joly, AB","276","1970","06","07","América do Sul","Brasil","MG","Jaboticatubas","Km 132 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Doação do Herbário SP.",NA,NA,"Garcia, CA",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"152","2021-02-08 12:52:43-03","UFRGS","ICN","068230","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Pereira, SC; Lagoa, MH","s.n.","1987","06","11","América do Sul","Brasil","MG","São Tomé das Letras","Campo Rupestre","-44.9852981567383","-21.7222003936768",NA,NA,NA,"Doação Dept. Biologia da E.S.A.L. - Lavras-MG",NA,NA,"Longhi-Wagner, HM","1988","02","03",NA,NA,"16076","auto",NA,NA,NA
"153","2019-11-21 10:14:53-03","IBt","SP","179305","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Furlan, A; Menezes, NL; Hensold, N","CFSC8299","1982","04","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 127 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.533333","-19.266667",NA,NA,NA,NA,NA,NA,"Garcia, CA","2001","03","27","-43.533333","-19.266667",NA,NA,NA,NA,NA
"154","2019-11-21 10:14:53-03","IBt","SP","194557","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Burman, AG","244A","1978","03",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,"SP041248","SP041248","Garcia, CA","2001","03","27",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:14:53-03","IBt","SP","197266","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Burman, AG","614","1981","02","17",NA,"Brasil","Minas Gerais",NA,"Entre 1 e 5 km ao sul da ferrovia Diamantina - Conselheiro da Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"Garcia, CA","2001","04","04",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:14:53-03","IBt","SP","317162","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Boechat, SC; Filgueiras, TS","34","1994","07","19",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Rodovia GO-118, próximo ao km 179","-47.3086","-14.0328",NA,NA,NA,NA,"SP041247","SP041247","Filgueiras, TS",NA,NA,NA,"-47.3086","-14.0328",NA,NA,NA,NA,NA
"157","2019-11-21 10:14:53-03","IBt","SP","317182","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Boechat, SC; Filgueiras, TS","33","1994","07","19",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Rod. GO118, próximo ao km 179.","-47.524111","-14.050778",NA,NA,NA,NA,"SP041249","SP041249","Davidse, G","2001","09",NA,"-47.524111","-14.050778",NA,NA,NA,NA,NA
"158","2019-11-21 10:14:53-03","IBt","SP","296100","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Cavalcanti, TB; et al.","661","1990","08","15",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Colinas a 34 km do entroncamento da GO.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SP041250","SP041250","Filgueiras, TS","1997",NA,NA,NA,NA,"44724","auto",NA,NA,NA
"159","2019-11-21 10:14:53-03","IBt","SP","317178","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Boechat, SC; Filgueiras, TS","22","1994","07","18",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Rod. GO118, 9 km ao N de Alto Paraíso.","-47.5099983215332","-14.1324996948242","1520","1520",NA,NA,NA,NA,"Davidse, G","2001","09",NA,NA,NA,"44724","auto",NA,NA,NA
"160","2019-11-21 10:14:53-03","IBt","SP","199613","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Burman, A","35","1977","07",NA,NA,"Brasil","Minas Gerais","Diamantina","Ao sul da Rodovia Diamantina - Belo Horizonte","-43.6002998352051","-18.2493991851807","1400","1400",NA,NA,NA,NA,"Garcia, CA","2001","10","17",NA,NA,"101169","auto",NA,NA,NA
"161","2019-11-21 10:14:53-03","IBt","SP","201093","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Joly, AB","CFSC276","1970","06","07",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"162","2019-11-21 10:14:53-03","IBt","SP","201098","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Joly, AB; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1285","1972","03","06",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"163","2019-11-21 10:14:53-03","IBt","SP","201102","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F; Giulietti, AM","CFSC1649","1972","04","15",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SP041251","SP041251",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"164","2019-11-21 10:14:53-03","IBt","SP","201115","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","s.col.","s.n.","1977","07",NA,NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Garcia, CA","2001","07","27",NA,NA,"31264","auto",NA,NA,NA
"165","2019-11-21 10:14:53-03","IBt","SP","201096","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Joly, AB; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1346","1972","03","06",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 141 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752","1290","1290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
