especie_original,cat_ameaca_cncflora,fonte
Porophyllum bahiense,VU,cncflora_out_1
Portea alatisepala,VU,cncflora_out_1
Portea fosteriana,EN,cncflora_out_1
Portea grandiflora,VU,cncflora_out_1
Portea kermesina,EN,cncflora_out_1
Portea nana,EN,cncflora_out_1
Portulaca halimoides,LC,cncflora_out_1
Portulaca hatschbachii,EN,cncflora_out_1
Posoqueria acutifolia,DD,cncflora_out_1
Posoqueria bahiensis,VU,cncflora_out_1
Posoqueria latifolia,LC,cncflora_out_1
Posoqueria laurifolia,DD,cncflora_out_1
Posoqueria palustris,EN,cncflora_out_1
Posoqueria palustris,NT,cncflora_out_0
Pouteria amapaensis,LC,cncflora_out_1
Pouteria andarahiensis,NT,cncflora_out_1
Pouteria andarahiensis,NT,cncflora_out_0
Pouteria atabapoensis,LC,cncflora_out_1
Pouteria atlantica,CR,cncflora_out_1
Pouteria bapeba,EN,cncflora_out_1
Pouteria bapeba,CR,cncflora_out_0
Pouteria beaurepairei,LC,cncflora_out_1
Pouteria brevensis,DD,cncflora_out_1
Pouteria bullata,EN,cncflora_out_1
Pouteria bullata,EN,cncflora_out_0
Pouteria butyrocarpa,CR,cncflora_out_1
Pouteria butyrocarpa,CR,cncflora_out_0
Pouteria cicatricata,LC,cncflora_out_1
Pouteria cicatricata,NT,cncflora_out_0
Pouteria ciliata,DD,cncflora_out_1
Pouteria coelomatica,EN,cncflora_out_1
Pouteria coelomatica,VU,cncflora_out_0
Pouteria confusa,EN,cncflora_out_1
Pouteria crassiflora,DD,cncflora_out_1
Pouteria decussata,DD,cncflora_out_1
Pouteria decussata,EN,cncflora_out_0
Pouteria ericoides,DD,cncflora_out_1
Pouteria erythrochrysa,VU,cncflora_out_1
Pouteria exstaminodia,DD,cncflora_out_1
Pouteria franciscana,NT,cncflora_out_1
Pouteria freitasii,VU,cncflora_out_1
Pouteria fulva,DD,cncflora_out_1
Pouteria furcata,LC,cncflora_out_1
Pouteria furcata,EN,cncflora_out_0
Pouteria gabrielensis,LC,cncflora_out_1
Pouteria glomerata,LC,cncflora_out_1
Pouteria grandiflora,LC,cncflora_out_1
Pouteria juruana,LC,cncflora_out_1
Pouteria krukovii,LC,cncflora_out_1
Pouteria latianthera,DD,cncflora_out_1
Pouteria lucens,DD,cncflora_out_1
Pouteria macahensis,EN,cncflora_out_1
Pouteria macahensis,EN,cncflora_out_0
Pouteria macrocarpa,EN,cncflora_out_1
Pouteria macrocarpa,VU,cncflora_out_0
Pouteria maguirei,DD,cncflora_out_1
Pouteria maxima,VU,cncflora_out_1
Pouteria microstrigosa,DD,cncflora_out_1
Pouteria minima,NT,cncflora_out_1
Pouteria nordestinensis,LC,cncflora_out_1
Pouteria nudipetala,DD,cncflora_out_1
Pouteria oppositifolia,NT,cncflora_out_1
Pouteria oxypetala,NT,cncflora_out_1
Pouteria oxypetala,EN,cncflora_out_0
Pouteria pachycalyx,NT,cncflora_out_1
Pouteria pachycalyx,VU,cncflora_out_0
Pouteria pachyphylla,DD,cncflora_out_1
Pouteria pallens,DD,cncflora_out_1
Pouteria pariry,LC,cncflora_out_1
Pouteria peduncularis,VU,cncflora_out_1
Pouteria petiolata,"NT, quase chegando à VU",cncflora_out_1
Pouteria petiolata,VU,cncflora_out_0
Pouteria platyphylla,NT,cncflora_out_1
Pouteria polysepala,DD,cncflora_out_1
Pouteria psammophila,"NT, quase chegando à VU",cncflora_out_1
Pouteria pubescens,DD,cncflora_out_1
Pouteria putamen-ovi,DD,cncflora_out_1
Pouteria resinosa,EN,cncflora_out_1
Pouteria reticulata,LC,cncflora_out_1
Pouteria retinervis,NT,cncflora_out_1
Pouteria rodriguesiana,DD,cncflora_out_1
Pouteria sagotiana,LC,cncflora_out_1
Pouteria salicifolia,LC,cncflora_out_1
Pouteria samborae,DD,cncflora_out_1
Pouteria scrobiculata,DD,cncflora_out_1
Pouteria stenophylla,DD,cncflora_out_1
Pouteria stipulifera,DD,cncflora_out_1
Pouteria subcaerulea,LC,cncflora_out_1
Pouteria subsessilifolia,NT,cncflora_out_1
Pouteria synsepala,DD,cncflora_out_1
Pouteria tarumanensis,DD,cncflora_out_1
Pouteria tenuisepala,DD,cncflora_out_1
Pouteria torta,LC,cncflora_out_1
Pouteria trifida,DD,cncflora_out_1
Pouteria velutinicarpa,CR,cncflora_out_1
Pouteria vernicosa,NT,cncflora_out_1
Pouteria vernicosa,VU,cncflora_out_0
Pouteria virescens,NT,cncflora_out_1
Pouteria virescens,EN,cncflora_out_0
Pradosia atroviolacea,DD,cncflora_out_1
Pradosia brevipes,LC,cncflora_out_1
Pradosia decipiens,DD,cncflora_out_1
Pradosia glaziovii,DD,cncflora_out_1
Pradosia glaziovii,DD,cncflora_out_0
Pradosia granulosa,EN,cncflora_out_1
Pradosia granulosa,VU,cncflora_out_0
Pradosia kuhlmannii,EN,cncflora_out_1
Pradosia kuhlmannii,EN,cncflora_out_0
Pradosia lactescens,LC,cncflora_out_1
Pradosia lahoziana,CR,cncflora_out_1
Pradosia longipedicellata,EN,cncflora_out_1
Pradosia subverticillata,LC,cncflora_out_1
Pradosia subverticillata,VU,cncflora_out_0
Pradosia verrucosa,DD,cncflora_out_1
Pradosia verticillata,DD,cncflora_out_1
Pradosia verticillata,EN,cncflora_out_0
Praxelis grandiflora,LC,cncflora_out_1
Prepusa alata,CR,cncflora_out_1
Prepusa connata,CR,cncflora_out_1
Prepusa hookeriana,EN,cncflora_out_1
Prepusa hookeriana,EN,cncflora_out_0
Prepusa montana,NT,cncflora_out_1
Prepusa montana,VU,cncflora_out_0
Prepusa viridiflora,EN,cncflora_out_1
Prescottia spiranthophylla,EN,cncflora_out_1
Prestelia eriopus,LC,cncflora_out_1
Prestoea tenuiramosa,LC,cncflora_out_1
Prestonia bahiensis,LC,cncflora_out_1
Prestonia quinquangularis,LC,cncflora_out_1
Prestonia riedelii,LC,cncflora_out_1
Prestonia solanifolia,EN,cncflora_out_1
Prestonia tomentosa,LC,cncflora_out_1
Pringleella subulata,EN,cncflora_out_1
Promenaea fuerstenbergiana,EN,cncflora_out_1
Prosthechea serpentilingua,DD,cncflora_out_1
Proteopsis argentea,VU,cncflora_out_1
Protium bahianum,EN,cncflora_out_1
Protium bahianum,EN,cncflora_out_0
Protium dawsonii,LC,cncflora_out_1
Protium giganteum var. crassifolium,VU,cncflora_out_1
Protium glaziovii,EN,cncflora_out_1
Protium heptaphyllum subsp. cordatum,DD,cncflora_out_1
Protium icicariba var. talmonii,EN,cncflora_out_1
Protium inodorum,EN,cncflora_out_1
Protium kleinii,LC,cncflora_out_1
Protium pilosellum,DD,cncflora_out_1
Prunus ulei,NT,cncflora_out_1
Pseuderanthemum modestum,LC,cncflora_out_1
Pseuderanthemum riedelianum,LC,cncflora_out_1
Pseudoacanthocereus brasiliensis,DD,cncflora_out_1
Pseudobombax calcicola,EN,cncflora_out_1
Pseudobombax grandiflorum,LC,cncflora_out_1
Pseudobombax marginatum,LC,cncflora_out_1
Pseudobombax minimum,LC,cncflora_out_1
Pseudobombax parvifolium,LC,cncflora_out_1
Pseudobombax petropolitanum,EN,cncflora_out_1
Pseudobombax tomentosum,LC,cncflora_out_1
Pseudolaelia brejetubensis,CR,cncflora_out_1
Pseudolaelia canaanensis,VU,cncflora_out_1
Pseudolaelia cipoensis,CR,cncflora_out_1
Pseudolaelia citrina,EN,cncflora_out_1
Pseudolaelia dutrae,VU,cncflora_out_1
Pseudolaelia vellozicola,LC,cncflora_out_1
Pseudolmedia hirtula,LC,cncflora_out_1
Pseudopiptadenia bahiana,LC,cncflora_out_1
Pseudopiptadenia inaequalis,NT,cncflora_out_1
Pseudopiptadenia leptostachya,LC,cncflora_out_1
Pseudopiptadenia schumanniana,LC,cncflora_out_1
Pseudopiptadenia warmingii,LC,cncflora_out_1
Pseudotrimezia aminae,DD,cncflora_out_1
Pseudotrimezia brevistamina,CR,cncflora_out_1
Pseudotrimezia concava,CR,cncflora_out_1
Pseudotrimezia elegans,CR,cncflora_out_1
Pseudotrimezia gracilis,CR,cncflora_out_1
Pseudotrimezia synandra,EN,cncflora_out_1
Pseudotrimezia tenuissima,EN,cncflora_out_1
Pseudoxandra bahiensis,VU,cncflora_out_1
Pseudoxandra duckei,DD,cncflora_out_1
Pseudoxandra obscurinervis,LC,cncflora_out_1
Pseudoxandra pilosa,DD,cncflora_out_1
Pseudoxandra rionegrensis,DD,cncflora_out_1
Pseudoxandra spiritus-sancti,EN,cncflora_out_1
Psidium anthomega,DD,cncflora_out_1
Psidium araucanum,EN,cncflora_out_1
Psidium arboreum,DD,cncflora_out_1
Psidium bahianum,"NT, quase chegando à VU",cncflora_out_1
Psidium canum,NT,cncflora_out_1
Psidium cauliflorum,NT,cncflora_out_1
Psidium firmum,LC,cncflora_out_1
Psidium gaudichaudianum,DD,cncflora_out_1
Psidium giganteum,EN,cncflora_out_1
Psidium grandifolium,LC,cncflora_out_1
Psidium grazielae,EN,cncflora_out_1
Psidium longipetiolatum,LC,cncflora_out_1
Psidium myrtoides,LC,cncflora_out_1
Psidium oblongatum,LC,cncflora_out_1
Psidium ovale,LC,cncflora_out_1
Psidium reptans,EN,cncflora_out_1
Psidium robustum,LC,cncflora_out_1
Psidium rotundidiscum,EN,cncflora_out_1
Psidium rufum,LC,cncflora_out_0
Psidium salutare,LC,cncflora_out_1
Psidium sartorianum,LC,cncflora_out_1
Psittacanthus acinarius,LC,cncflora_out_1
Psittacanthus pluricotyledonarius,LC,cncflora_out_1
Psychotria ampla,DD,cncflora_out_1
Psychotria borjensis,LC,cncflora_out_1
Psychotria brachyandra,DD,cncflora_out_1
Psychotria brachyanthema,DD,cncflora_out_1
Psychotria capitata,LC,cncflora_out_1
Psychotria carthagenensis,LC,cncflora_out_1
Psychotria caudata,VU,cncflora_out_1
Psychotria clavipes,EN,cncflora_out_1
Psychotria cupularis,LC,cncflora_out_1
Psychotria densicostata,DD,cncflora_out_1
Psychotria fluminensis,VU,cncflora_out_1
Psychotria glaziovii,VU,cncflora_out_1
Psychotria krukovii,DD,cncflora_out_1
Psychotria lindleyana,DD,cncflora_out_1
Psychotria loefgrenii,EN,cncflora_out_1
Psychotria longipes,LC,cncflora_out_1
Psychotria lucidifolia,DD,cncflora_out_1
Psychotria mandiocana,DD,cncflora_out_1
Psychotria microcarpa,EN,cncflora_out_1
Psychotria paludosa,EN,cncflora_out_1
Psychotria prunifolia,LC,cncflora_out_1
Psychotria racemosa,LC,cncflora_out_1
Psychotria rhytidocarpa,LC,cncflora_out_1
Psychotria subspathacea,VU,cncflora_out_1
Psychotria subspathulata,LC,cncflora_out_1
Psychotria sutericalyx,DD,cncflora_out_1
Psychotria tenuifolia,LC,cncflora_out_1
Psychotria tenuinervis,EN,cncflora_out_1
Psychotria ulei,EN,cncflora_out_1
Psychotria vestita,DD,cncflora_out_1
Psychotria wilkesiana,DD,cncflora_out_1
Psyllocarpus schwackei,VU,cncflora_out_1
Pterandra andersonii,DD,cncflora_out_1
Pterandra arborea,LC,cncflora_out_1
Pterandra evansii,VU,cncflora_out_1
Pterandra pyroidea,LC,cncflora_out_1
Pterandra viridiflora,DD,cncflora_out_1
Pteris congesta,EN,cncflora_out_1
Pteris congesta,EN,cncflora_out_0
Pteris limae,CR,cncflora_out_1
Pterocarpus monophyllus,EN,cncflora_out_1
Pterocarpus santalinoides,LC,cncflora_out_1
Pterocarpus ternatus,LC,cncflora_out_1
Pterocarpus villosus,LC,cncflora_out_1
Pterocarpus zehntneri,LC,cncflora_out_1
Pterodon apparicioi,EN,cncflora_out_1
Pteroglossa glazioviana,LC,cncflora_out_1
Pteroglossa hilariana,EN,cncflora_out_1
Pteroglossa macrantha,NT,cncflora_out_1
Pterogyne nitens,LC,cncflora_out_1
Pterolepis glomerata,LC,cncflora_out_1
Pterolepis perpusilla,LC,cncflora_out_1
Pterolepis rotundifolia,EN,cncflora_out_1
Ptychopetalum uncinatum,LC,cncflora_out_1
Pycnolejeunea papillosa,LC,cncflora_out_1
Pycreus flavescens,LC,cncflora_out_1
Pygmaeorchis brasiliensis,DD,cncflora_out_1
Qualea brasiliana,DD,cncflora_out_1
Qualea brevipedicellata,NT,cncflora_out_1
Qualea coerulea,EN,cncflora_out_1
Qualea coerulea,VU,cncflora_out_0
Qualea decorticans,DD,cncflora_out_1
Qualea elegans,EN,cncflora_out_1
Qualea gestasiana,NT,cncflora_out_1
Qualea glaziovii,LC,cncflora_out_1
Qualea insignis,VU,cncflora_out_1
Qualea labouriauana,VU,cncflora_out_1
Qualea lundii,EN,cncflora_out_1
Qualea macropetala,DD,cncflora_out_1
Qualea magna,EN,cncflora_out_1
Qualea magna,EN,cncflora_out_0
Qualea megalocarpa,"NT, quase chegando à VU",cncflora_out_1
Qualea selloi,LC,cncflora_out_1
Qualea themistoclesii,DD,cncflora_out_1
Quaternella glabratoides,EN,cncflora_out_1
Quesnelia augusto-coburgii,NT,cncflora_out_1
Quesnelia humilis,LC,cncflora_out_1
Quesnelia imbricata,DD,cncflora_out_1
Quesnelia kautskyi,VU,cncflora_out_1
Quesnelia lateralis,VU,cncflora_out_1
Quesnelia seideliana,EN,cncflora_out_1
Quesnelia seideliana,EN,cncflora_out_0
Quiabentia zehntneri,LC,cncflora_out_1
Quiina berryi,LC,cncflora_out_1
Quiina cidiana,DD,cncflora_out_1
Quiina glaziovii,LC,cncflora_out_1
Quiina magallano-gomesii,DD,cncflora_out_1
Quiina maguirei,DD,cncflora_out_1
Quiina negrensis,LC,cncflora_out_1
Quiina paraensis,LC,cncflora_out_1
Quiina piresii,DD,cncflora_out_1
Quillaja brasiliensis,EN,cncflora_out_1
Quillaja lancifolia,LC,cncflora_out_1
Racinaea aerisincola,LC,cncflora_out_1
Racinaea domingos-martinis,DD,cncflora_out_1
Racinaea spiculosa,LC,cncflora_out_1
Raddia angustifolia,CR,cncflora_out_1
Raddia distichophylla,EN,cncflora_out_1
Raddiella esenbeckii,LC,cncflora_out_1
Randia itatiaiae,CR,cncflora_out_1
Ranunculus flagelliformis,LC,cncflora_out_1
Rauhiella brasiliensis,DD,cncflora_out_1
Rauhiella seehaweri,DD,cncflora_out_1
Rauhiella silvana,EN,cncflora_out_1
Raulinoa echinata,VU,cncflora_out_1
Raulinoreitzia leptophlebia,LC,cncflora_out_1
Rauvolfia atlantica,NT,cncflora_out_1
Rauvolfia capixabae,EN,cncflora_out_1
Rauvolfia ligustrina,LC,cncflora_out_1
Rauvolfia ligustrina,LC,cncflora_out_0
Rauvolfia pentaphylla,LC,cncflora_out_1
Rauvolfia pruinosifolia,DD,cncflora_out_1
Ravenia infelix,NT,cncflora_out_1
Ravenia polygalaecalyx,DD,cncflora_out_1
Ravenia pseudalterna,DD,cncflora_out_1
Recordia reitzii,VU,cncflora_out_1
Recordoxylon stenopetalum,DD,cncflora_out_1
Regnellidium diphyllum,VU,cncflora_out_1
Reissekia smilacina,LC,cncflora_out_1
Reitzia smithii,VU,cncflora_out_1
Remijia asperula,VU,cncflora_out_1
Remijia duckei,DD,cncflora_out_1
Remijia glomerata,LC,cncflora_out_1
Remijia hirsuta,DD,cncflora_out_1
Remijia physophora,DD,cncflora_out_1
Renealmia brasiliensis,EN,cncflora_out_1
Renealmia petasites,LC,cncflora_out_1
Renvoizea glaziovii,DD,cncflora_out_1
Renvoizea teretifolia,DD,cncflora_out_1
Retrophyllum piresii,DD,cncflora_out_1
Rhabdodendron gardneranum,DD,cncflora_out_1
Rhabdodendron gardnerianum,DD,cncflora_out_1
Rhacocarpus inermis,LC,cncflora_out_1
Rhamnidium glabrum,VU,cncflora_out_1
Rhamnidium glabrum,VU,cncflora_out_0
Rhamnus sphaerosperma var. pubescens,LC,cncflora_out_1
Rheochloa scabrifolia,DD,cncflora_out_1
Rhipsalis agudoensis,EN,cncflora_out_1
Rhipsalis agudoensis,DD,cncflora_out_0
Rhipsalis baccifera subsp. hileiabaiana,DD,cncflora_out_1
Rhipsalis cereoides,CR,cncflora_out_1
Rhipsalis crispata,DD,cncflora_out_1
Rhipsalis dissimilis,DD,cncflora_out_1
Rhipsalis elliptica,LC,cncflora_out_1
Rhipsalis flagelliformis,EN,cncflora_out_1
Rhipsalis floccosa,LC,cncflora_out_1
Rhipsalis hoelleri,EN,cncflora_out_1
Rhipsalis hoelleri,NT,cncflora_out_0
Rhipsalis mesembryanthemoides,EN,cncflora_out_1
Rhipsalis oblonga,NT,cncflora_out_1
Rhipsalis ormindoi,VU,cncflora_out_1
Rhipsalis pacheco-leonis,EN,cncflora_out_1
Rhipsalis paradoxa,LC,cncflora_out_1
Rhipsalis paradoxa subsp. septentrionalis,EN,cncflora_out_1
Rhipsalis pentaptera,CR,cncflora_out_1
Rhipsalis pilocarpa,NT,cncflora_out_1
Rhipsalis russellii,LC,cncflora_out_1
Rhipsalis sulcata,DD,cncflora_out_1
Rhipsalis triangularis,EN,cncflora_out_1
Rhodostemonodaphne capixabensis,EN,cncflora_out_1
Rhodostemonodaphne capixabensis,EN,cncflora_out_0
Rhodostemonodaphne negrensis,NT,cncflora_out_1
Rhodostemonodaphne parvifolia,VU,cncflora_out_1
Rhodostemonodaphne parvifolia,CR,cncflora_out_0
Rhodostemonodaphne peneia,LC,cncflora_out_1
Rhodostemonodaphne recurva,VU,cncflora_out_1
Rhodostemonodaphne recurva,EN,cncflora_out_0
Rhynchanthera grandiflora,LC,cncflora_out_1
Rhynchanthera latifolia,VU,cncflora_out_1
Rhynchosia leucophylla,DD,cncflora_out_1
Rhynchosia reticulata,LC,cncflora_out_1
Rhynchosida physocalyx,DD,cncflora_out_1
Rhynchospora biflora,LC,cncflora_out_1
Rhynchospora enmanuelis,EN,cncflora_out_1
Rhynchospora filiformis,LC,cncflora_out_1
Rhynchospora luetzelburgiana,DD,cncflora_out_1
Rhynchospora nardifolia,LC,cncflora_out_1
Rhynchospora paranaensis,DD,cncflora_out_1
Rhynchospora sampaioana,DD,cncflora_out_1
Rhynchospora tenuis,LC,cncflora_out_0
Rhynchospora warmingii,LC,cncflora_out_1
Riccia ridleyi,CR,cncflora_out_1
Riccia squamata,LC,cncflora_out_1
Richardia humistrata,LC,cncflora_out_1
Richardia schumannii,EN,cncflora_out_1
Richardia stellaris,NT,cncflora_out_1
Richterago angustifolia,EN,cncflora_out_1
Richterago arenaria,VU,cncflora_out_1
Richterago campestris,EN,cncflora_out_1
Richterago caulescens,CR,cncflora_out_1
Richterago conduplicata,EN,cncflora_out_1
Richterago elegans,VU,cncflora_out_1
Richterago hatschbachii,EN,cncflora_out_1
Richterago lanata,EN,cncflora_out_1
Richterago petiolata,EN,cncflora_out_1
Richterago polyphylla,EN,cncflora_out_1
Richterago riparia,VU,cncflora_out_1
Richterago stenophylla,EN,cncflora_out_1
Richterago suffrutescens,CR,cncflora_out_1
Rinorea bicornuta,DD,cncflora_out_1
Rinorea bicornuta,CR,cncflora_out_0
Rinorea laevigata,EN,cncflora_out_1
Rinorea longistipulata,EN,cncflora_out_1
Rinorea longistipulata,EN,cncflora_out_0
Rinorea maximiliani,DD,cncflora_out_1
Rinorea ramiziana,EN,cncflora_out_1
Rinorea ramiziana,EN,cncflora_out_0
Rinorea villosiflora,DD,cncflora_out_1
Rinorea villosiflora,CR,cncflora_out_0
Riodocea pulcherrima,EN,cncflora_out_1
Riodocea pulcherrima,EN,cncflora_out_0
Rodriguezia bifolia,DD,cncflora_out_1
Rodriguezia obtusifolia,NT,cncflora_out_1
Rodriguezia rigida,DD,cncflora_out_1
Rodriguezia sucrei,CR,cncflora_out_1
Rodriguezia venusta,LC,cncflora_out_1
Roupala asplenioides,EN,cncflora_out_1
Roupala asplenioides,EN,cncflora_out_0
Roupala caparoensis,EN,cncflora_out_1
Roupala consimilis,LC,cncflora_out_1
Roupala gracilis,EN,cncflora_out_1
Roupala longepetiolata,VU,cncflora_out_1
Roupala psilocarpa,DD,cncflora_out_1
Roupala sculpta,EN,cncflora_out_1
Roupala sculpta,VU,cncflora_out_0
Rourea bahiensis,EN,cncflora_out_1
Rourea chrysomalla,EN,cncflora_out_1
Rourea cnestidifolia,EN,cncflora_out_1
Rourea gracilis,NT,cncflora_out_1
Rourea laurifolia,VU,cncflora_out_1
Rourea prancei,DD,cncflora_out_1
Rourea psammophila,LC,cncflora_out_1
Rourea pseudospadicea,EN,cncflora_out_1
Rudgea agresteophila,DD,cncflora_out_1
Rudgea coronata,LC,cncflora_out_1
Rudgea coronata,LC,cncflora_out_0
Rudgea coronata subsp. leiocarpoides,NT,cncflora_out_1
Rudgea coronata subsp. saint-hilairei,CR,cncflora_out_1
Rudgea corymbulosa,EN,cncflora_out_1
Rudgea crassifolia,NT,cncflora_out_1
Rudgea crassifolia,VU,cncflora_out_0
Rudgea discolor,DD,cncflora_out_1
Rudgea erythrocarpa,EN,cncflora_out_1
Rudgea erythrocarpa,EN,cncflora_out_0
Rudgea francavillana,LC,cncflora_out_1
Rudgea gardenioides,LC,cncflora_out_1
Rudgea hileiabaiana,EN,cncflora_out_1
Rudgea insignis,VU,cncflora_out_1
Rudgea insignis,VU,cncflora_out_0
Rudgea interrupta,LC,cncflora_out_1
Rudgea jacobinensis,LC,cncflora_out_1
Rudgea jasminoides subsp. nervosa,VU,cncflora_out_1
Rudgea macrophylla,NT,cncflora_out_1
Rudgea macrophylla,EN,cncflora_out_0
Rudgea malpighiacea,DD,cncflora_out_1
Rudgea minor,LC,cncflora_out_1
Rudgea minor subsp. calycina,DD,cncflora_out_1
Rudgea mouririoides,EN,cncflora_out_1
Rudgea nobilis,EN,cncflora_out_1
Rudgea nobilis,NT,cncflora_out_0
Rudgea obtusa,VU,cncflora_out_1
Rudgea pachyphylla,CR,cncflora_out_1
Rudgea pachyphylla,EN,cncflora_out_0
Rudgea parquioides subsp. caprifolium,CR,cncflora_out_1
Rudgea parquioides subsp. hirsutissima,EN,cncflora_out_1
Rudgea parvifolia,CR,cncflora_out_1
Rudgea parvifolia,VU,cncflora_out_0
Rudgea reflexa,NT,cncflora_out_1
Rudgea reticulata,LC,cncflora_out_1
Rudgea sessilis,LC,cncflora_out_1
Rudgea sessilis subsp. cipoana,EN,cncflora_out_1
Rudgea triflora,NT,cncflora_out_1
Rudgea triflora,NT,cncflora_out_0
Rudgea umbrosa,NT,cncflora_out_1
Rudgea umbrosa,VU,cncflora_out_0
Rudgea vellerea,VU,cncflora_out_1
Rudgea vellerea,NT,cncflora_out_0
Ruellia affinis,LC,cncflora_out_1
Ruellia bulbifera,LC,cncflora_out_1
Ruellia chamaedrys,DD,cncflora_out_1
Ruellia curviflora,LC,cncflora_out_1
Ruellia dissitifolia,LC,cncflora_out_1
Ruellia epallocaulos,LC,cncflora_out_1
Ruellia erythropus,LC,cncflora_out_1
Ruellia multifolia,LC,cncflora_out_1
Ruellia solitaria,LC,cncflora_out_1
Ruizterania clavata,DD,cncflora_out_1
Rupichloa acuminata,DD,cncflora_out_1
Rustia angustifolia,EN,cncflora_out_1
Rustia formosa,LC,cncflora_out_1
Rustia gracilis,EN,cncflora_out_1
Rustia simpsonii,EN,cncflora_out_1
Sabicea grisea,LC,cncflora_out_1
Sabicea villosa,LC,cncflora_out_1
Sagittaria lancifolia,VU,cncflora_out_1
Sagittaria rhombifolia,LC,cncflora_out_1
Salacia arborea,LC,cncflora_out_1
Salacia mosenii,CR,cncflora_out_1
Salix humboldtiana,LC,cncflora_out_1
Salvia benthamiana,EN,cncflora_out_1
Salvia congestiflora,NT,cncflora_out_1
Salvia longibracteolata,CR,cncflora_out_1
Salvia rivularis,VU,cncflora_out_1
Salzmannia arborea,VU,cncflora_out_1
Saranthe composita,VU,cncflora_out_1
Saranthe klotzschiana,LC,cncflora_out_1
Sarcaulus inflexus,DD,cncflora_out_1
Sarcaulus vestitus,VU,cncflora_out_1
Sarcaulus vestitus,VU,cncflora_out_0
Sarcoglottis alexandri,EN,cncflora_out_1
Sarcoglottis veyretiae,DD,cncflora_out_1
Saundersia mirabilis,EN,cncflora_out_1
Saundersia paniculata,VU,cncflora_out_1
Sauroglossum odoratum,DD,cncflora_out_1
Sauroglossum organense,DD,cncflora_out_1
Sauvagesia lanceolata,EN,cncflora_out_1
Sauvagesia nitida,VU,cncflora_out_1
Sauvagesia oliveirae,CR,cncflora_out_1
Sauvagesia ribeiroi,EN,cncflora_out_1
Savia dictyocarpa,LC,cncflora_out_1
Scaevola plumieri,LC,cncflora_out_1
Scaphyglottis prolifera,LC,cncflora_out_1
Schaueria lophura,NT,cncflora_out_1
Schaueria virginea,DD,cncflora_out_1
Schefflera aurata,EN,cncflora_out_1
Schefflera aurata,CR,cncflora_out_0
Schefflera botumirimensis,CR,cncflora_out_1
Schefflera calva,LC,cncflora_out_1
Schefflera capixaba,CR,cncflora_out_1
Schefflera cephalantha,DD,cncflora_out_1
Schefflera cephalantha,CR,cncflora_out_0
Schefflera fruticosa,EN,cncflora_out_1
Schefflera gardneri,EN,cncflora_out_1
Schefflera glaziovii,EN,cncflora_out_1
Schefflera kollmannii,EN,cncflora_out_1
Schefflera lucumoides,EN,cncflora_out_1
Schefflera plurifolia,NT,cncflora_out_1
Schefflera prancei,LC,cncflora_out_1
Schefflera pubicarpa,LC,cncflora_out_1
Schefflera ruschiana,CR,cncflora_out_1
Schefflera sprucei,EN,cncflora_out_1
Schefflera sprucei,VU,cncflora_out_0
Schefflera succinea,EN,cncflora_out_1
Schefflera succinea,EN,cncflora_out_0
Schefflera umbrosa,LC,cncflora_out_1
Schefflera varisiana,LC,cncflora_out_1
Schefflera villosissima,EN,cncflora_out_1
Schinopsis balansae,EN,cncflora_out_1
Schinopsis balansae,EN,cncflora_out_0
Schinopsis brasiliensis,LC,cncflora_out_1
Schinopsis brasiliensis var. glabra,DD,cncflora_out_1
Schinus engleri,NT,cncflora_out_1
Schinus ramboi,EN,cncflora_out_1
Schinus spinosa,DD,cncflora_out_1
Schizachyrium scabriflorum,EN,cncflora_out_1
Schizaea elegans,LC,cncflora_out_1
Schlechtendalia luzulifolia,EN,cncflora_out_1
Schlumbergera kautskyi,EN,cncflora_out_1
Schlumbergera microsphaerica,VU,cncflora_out_1
Schlumbergera opuntioides,VU,cncflora_out_1
Schlumbergera russelliana,EN,cncflora_out_1
Schlumbergera truncata,LC,cncflora_out_1
Schoepfia velutina,DD,cncflora_out_1
Schomburgkia gloriosa,LC,cncflora_out_1
Schradera brasiliensis,LC,cncflora_out_1
Schultesia aptera,LC,cncflora_out_1
Schultesia bahiensis,LC,cncflora_out_1
Schultesia crenuliflora,VU,cncflora_out_1
Schultesia guianensis,LC,cncflora_out_1
Schultesia irwiniana,CR,cncflora_out_1
Schultesia pachyphylla,LC,cncflora_out_1
Schultesia piresiana,EN,cncflora_out_1
Schwenckia curviflora,EN,cncflora_out_1
Schwenckia lateriflora,DD,cncflora_out_1
Schwenckia nova-veneciana,CR,cncflora_out_1
Sciadotenia acutifolia,DD,cncflora_out_1
Sciaphila schwackeana,NT,cncflora_out_1
Scleria balansae,VU,cncflora_out_1
Scleria cuyabensis,NT,cncflora_out_1
Scleronema spruceana,LC,cncflora_out_1
Scutellaria tubiflora,DD,cncflora_out_1
Scutia arenicola,EN,cncflora_out_1
Scuticaria irwiniana,EN,cncflora_out_1
Scuticaria itirapinensis,CR,cncflora_out_1
Scuticaria kautskyi,CR,cncflora_out_1
Scuticaria strictifolia,EN,cncflora_out_1
Sebastiania pteroclada,CR,cncflora_out_1
Securidaca acuminata,DD,cncflora_out_1
Seemannia sylvatica,NT,cncflora_out_1
Seguieria americana,LC,cncflora_out_1
Seguieria langsdorffii,LC,cncflora_out_1
Selaginella convoluta,LC,cncflora_out_1
Selaginella mendoncae,VU,cncflora_out_1
Selaginella tenuissima,LC,cncflora_out_1
Selaginella valida,NT,cncflora_out_1
