"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","individualCount","fieldNumber","infraspecificEpithet","sex"
"133","2009-12-04 16:33:00-02","MO","MOBOT","3327309","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","H.E. Hatschbach and V. Nicolack","Gert G. Hatschbach|V. Nicolack","Hatschbach 53074","1989",NA,NA,"South America","Brazil","Minas Gerais",NA,"Barro Branco, torre telemig (mun. Gouveia).",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2014-09-01 12:14:00-03","MO","MOBOT","3327643","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","A.L.Cabrera","Maria M. Arbo|Renato de Mello-Silva|Aurelio Schinini|Vinicius C. Souza","Arbo 4385","1990","5","18","South America","Brazil","Minas Gerais",NA,"Mun. Diamantina 1270-1300 m alt. WSW de Diamantina, camino a Conselheiro Mata, MF-220. Campo rupestre con importantes alforamientos rocosos cuarciticos (inselbergs.)","-43.8166667","-18.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"135","2009-06-29 09:28:00-03","MO","MOBOT","100197363","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.","J.N. Nakajima","R. Romero","Romero 4370","1997","6","29","South America","Brazil","Minas Gerais",NA,"Cachoeira dos Rolinhos, parte de baixo, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"136","2019-05-23 11:07:49-03","UFLA","ESAL","22191","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeville, B","Souza, VC; et al.","25576",NA,NA,NA,NA,"Brasil","Minas Gerais","Joaquim Felicio","Serra do cabral","-44.1721992492676","-17.7574996948242",NA,"árvore; 4m; papilho creme;",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-05-23 11:07:49-03","UFLA","ESAL","8506","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Ary","Gavilanes, ML","3.174",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,"arbusto; 2.0; arroxeada;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-12-19 11:17:20-03","UFG","UFG","40314","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.",NA,"Romero, R.; Nakajima, J.N.","s.n.","1996","05","25",NA,"Brasil","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688",NA,NA,"UFG0040314",NA,NA,NA,"1996","05","25","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","3413726","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.","MacLeish, N. F. F.","H. Schumacher","1006","1981","8","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Between Furnas and Piui, shortly before wall of reservoir.",NA,NA,NA,NA,"US00731011","US00731011_01","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isotype",NA,"1",NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","3481948","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.",NA,"H. Schumacher","1003","1981","8","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Furnas towards Piui, but on turnoff to Furnas",NA,NA,NA,NA,"US01636050","US01636050_01","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","3481946","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.",NA,"H. Schumacher","1005","1981","8","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Between Furnas and Piui",NA,NA,NA,NA,"US01636046","US01636046_01","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","3481949","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.",NA,"H. Schumacher","1007","1981","8","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Between Furnas and Piui, shortly before wall of reservoir",NA,NA,NA,NA,"US01636051","US01636051_01","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","3481969","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.",NA,"H. Schumacher","s.n.","1980","10","18","South America","Brazil",NA,NA,"Between Furnas and Capitolio, MG",NA,NA,NA,NA,"US01636052","US01636052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","3491780","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumach.",NA,"J. N. Nakajima & R. Romero","370","1994","6","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Próximo a guarita de Sacramento, PARNA Serra da Canastra, Sacramento",NA,NA,NA,NA,"US01636049","US01636049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"145","2020-09-02 16:21:15-03","Cenargen","CEN","93171","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","J. B. Bringel","Beatriz Machado Gomes","492","2010","03","17",NA,"Brasil","MG","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra; Garagem de Pedra. 20°14'02,9''S; 46°37'36,1'' W","-46.626666","-20.233888","Exsicatas","Projeto Implementação do Plano de Ação Nacional para Conservação de Lepidópteros Ameaçados - ICMBio.","CEN00093171","CEN00093171","1355","1355","2012","10",NA,NA,NA,"-46.626666","-20.233888",NA,NA,NA,"1",NA,NA,NA
"146","2020-09-02 16:21:15-03","Cenargen","CEN","62350","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","Macleish & H.Schumacher","J. N. Nakajima","Denise Sasaki","529","2003","05","24",NA,"Brasil","SP","PEDREGULHO","Usina de Estreito. Margem da represa, próxima à barragem.","-47.277222","-20.157777","Exsicatas","Folhas discolores, face abaxial creme. Eixo da inflorescência castanho-claro. Brácteas involucrais verdes.&nf;Doação do Herbário SPF - Universidade de São Paulo.","CEN00062350","CEN00062350","720","720","2005",NA,NA,NA,NA,"-47.277222","-20.157777",NA,NA,NA,"1",NA,NA,NA
"147","2021-03-15 18:25:29-03","USP","SPF","209043","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B","Borges, LM; Bacci, LF","625","2012","04","13",NA,"Brasil","Minas Gerais","Coromandel","Morro das Pedras, Rodovia MG 188, Patrocínio-Coromandel, 16,5 km a partir do trevo na BR 365; estrada de terra para o povoado de Pântano, via Tabuões, 9,5 km da MG 188, estrada de acesso à propriedade particular à esquerda, logo antes de uma bifurcaç","-46.870167","-18.723",NA,"Arvoreta ca. 2 m alt. Ramos e folhas com indumento argenteo-cinéreo, levemente ferrufíneo nas inflorescências. Folhas discolores verdes na face adaxial, alvas na abaxial. Abundante no campo rupestre e no afloramento rochoso. Amostra","SPF00209043",NA,"1232","1232","2012",NA,NA,NA,NA,"-46.870167","-18.723",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 18:25:29-03","USP","SPF","209805","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B","Zappi, DC","2070","2009","03","12",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Acesso pela Faz. Inhame. Trilha da Serra Morena, a Norte da Faz. Inhame.","-43.789205","-18.908396",NA,"Arvoretas em população grande, folhas alvo-douradas, inflorescências jovens.; Cerrado rupestre.","SPF00209805",NA,NA,NA,"2014",NA,NA,NA,NA,"-43.789205","-18.908396",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 18:25:29-03","USP","SPF","217273","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B","Loeuille, B","553","2011","09","03",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Distrito de Lapinha da Serra.","-43.66525","-19.228361",NA,"Arvoreta até 2,5 m. Capítulos em frutos.; Cerrado.","SPF00217273",NA,"767","767","2011",NA,NA,NA,NA,"-43.66525","-19.228361",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:16:19-03","USP","SPF","205603","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Semir, J","Lopes, NP","223","1999","09","10",NA,"Brasil","Minas Gerais","São João Batista do Glória",NA,"-46.5055999755859","-20.6413993835449",NA,NA,"SPF00205603",NA,NA,NA,NA,NA,NA,"29048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-03 15:40:05-03","UEFS","HUEFS","205435","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","J.B.Bringel","Munhoz, C.B.R.","7230","2010","05","03",NA,"Brasil","Minas Gerais","Diamantina","Fazenda do Seu Geraldão, acesso por Inhaí.","-43.885556","-17.9275",NA,"Cerrado rupestre.","HUEFS0205435","HUEFS0205435 HUEFS0205435_e1","1154","1154",NA,NA,NA,NA,NA,"43W53'8''","17S55'39''","Asteranae",NA,NA,NA,NA,NA,NA
"152","2019-12-10 11:24:13-03","FFCLRP","SPFR","3181","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Loeville,B.","Marcondes-Ferreira,W.; Mello,A.L.A.;Torres Jr.,A.H.;Venturi,L.L.;Domingues,M.R.","1215","1995","07","12",NA,"Brasil","São Paulo","Estreito","Perto da Fazenda 3 Irmãos.",NA,NA,NA,"Campo rupestre com alguns abustos e arvoretas e bastante Vellozias.",NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-12-10 11:24:13-03","FFCLRP","SPFR","7354","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.",NA,"Neto,L.G.; Lopes,N.P.","228","2000","03","19",NA,"Brasil","Minas Gerais","Furnas","Torre de estação de microondas, ao lado da estrada que desce do lado oposto do morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-12-10 11:24:13-03","FFCLRP","SPFR","7355","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.",NA,"Neto,L.G.; Lopes,N.P.","226","2000","03","19",NA,"Brasil","Minas Gerais","Furnas","Estrada da Pedreira ao lado da casa branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-12-10 11:24:13-03","FFCLRP","SPFR","7356","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Godoy,S.A.P.","Lopes,N.P.","223","2000","03","19",NA,"Brasil","Minas Gerais","São João Batista da Glória","Camping Paraíso Perdido",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-12-10 11:24:13-03","FFCLRP","SPFR","7357","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Semir,J.","Lopes,N.P.","223","1999","09","10",NA,"Brasil","Minas Gerais","São João Batista da Glória","Camping Paraíso Perdido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-12-10 11:24:13-03","FFCLRP","SPFR","9177","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Loeville,B.","Sasaki,D.; Mello-Silva, R., Lovo, J., Capeli, F.M.","568","2003","06","20",NA,"Brasil","São Paulo","Pedregulho","Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima a barragem.","-47.277222","-20.157778",NA,"Campo sujo pedregoso com afloramento rochoso.",NA,NA,"720","720","2010","11",NA,NA,NA,"47°16'38''W","20°09'28''S",NA,NA,NA,NA,NA,NA,NA
"158","2019-12-10 11:24:13-03","FFCLRP","SPFR","6486","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Loeville,B.","Silva,A.C.B.","921","2001","05","03",NA,"Brasil","Minas Gerais","Delfinópolis","Claro.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,"2010","11",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-12-10 11:24:13-03","FFCLRP","SPFR","6484","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Loeville,B.","Silva,A.C.B.","918","2001","05","03",NA,"Brasil","Minas Gerais","Delfinópolis","Claro.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,"2010","11",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-12-10 11:24:13-03","FFCLRP","SPFR","6485","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.ex DC.) Sch.Bip.","Loeville,B.","Silva,A.C.B.",NA,"2001","05","03",NA,"Brasil","Minas Gerais","Delfinópolis","Gurita.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,"2010","11",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-05-14 16:48:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii",NA,"RRC ID Flag","J. Nakajima","978","1995","5","10","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"978",NA,NA
"162","2020-04-29 16:29:33-03","UFVJM","HDJF","975","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Santana, BID","s.n.","2012","10","03","Southern America","Brasil","Minas Gerais","Diamantina","Zona rural, Curralinho estrada para Acaba Mundo.","-43.486111","-18.256667",NA,NA,"HDJF000975","HDJF000975_01",NA,NA,"2014","08","08",NA,NA,"-43.486111","-18.256667",NA,NA,NA,NA,NA,NA,NA
"163","2020-04-29 16:29:33-03","UFVJM","HDJF","6926","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Faria, JEQ","Faria, JEQ; Chaves, DA","7992","2017","07","12","Southern America","Brasil","Minas Gerais","Serro","Estrada após a entrada para Cachoeira do Tempo Perdido, próximo a Capivari","-43.434444","-18.395278",NA,NA,"HDJF006926",NA,"1180","1180","2017","07",NA,NA,NA,"-43.434444","-18.395278",NA,NA,NA,NA,NA,NA,NA
"164","2020-04-29 16:29:33-03","UFVJM","HDJF","971","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Santana, BID","s.n.","2012","10","10","Southern America","Brasil","Minas Gerais","Datas","Zona rural de Datas","-43.604444","-18.436389",NA,NA,"HDJF000971","HDJF000971_01",NA,NA,"2014","08","08",NA,NA,"-43.604444","-18.436389",NA,NA,NA,NA,NA,NA,NA
"165","2020-04-29 16:29:33-03","UFVJM","HDJF","6771","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Faria, JEQ; Chaves, DA; Andrade, GAM","7833","2017","06","08","Southern America","Brasil","Minas Gerais","Gouveia","Margem da estrada pra Barão de de Guaicuí","-43.731389","-18.376111",NA,NA,"HDJF006771",NA,"1345","1345","2017","06",NA,NA,NA,"-43.731389","-18.376111",NA,NA,NA,NA,NA,NA,NA
"166","2020-04-29 16:29:33-03","UFVJM","HDJF","5653","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Chaves, DA","175","2013","09","17","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, próximo à entrada","-43.344567","-18.072833",NA,NA,"HDJF005653","HDJF005653_01","890","890","2014","07","29",NA,NA,"-43.344567","-18.072833",NA,NA,NA,NA,NA,NA,NA
"167","2020-04-29 16:29:33-03","UFVJM","HDJF","976","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Santana, BID","s.n.","2012","10","03","Southern America","Brasil","Minas Gerais","Diamantina","Zona rural, Curralinho estrada para Acaba Mundo.","-43.486111","-18.256667",NA,NA,"HDJF000976","HDJF000976_01",NA,NA,"2014","08","08",NA,NA,"-43.486111","-18.256667",NA,NA,NA,NA,NA,NA,NA
"168","2020-04-29 16:29:33-03","UFVJM","HDJF","5600","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Chaves, DA","95","2013","12","18","Southern America","Brasil","Minas Gerais","Buenópolis","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","-43.7931","-17.9227",NA,NA,"HDJF005600","HDJF005600_01","1298","1298","2014","07","29",NA,NA,"-43.7931","-17.9227",NA,NA,NA,NA,NA,NA,NA
"169","2020-04-29 16:29:33-03","UFVJM","HDJF","5771","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Chaves, DA; Gonçalves, MF; Duarte, PJ","459","2014","06","20","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","-43.340783","-18.097033",NA,NA,"HDJF005771","HDJF005771_01","917","917","2014","07","29",NA,NA,"-43.340783","-18.097033",NA,NA,NA,NA,NA,NA,NA
"170","2020-04-29 16:29:33-03","UFVJM","HDJF","972","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Santana, BID","s.n.","2012","10","10","Southern America","Brasil","Minas Gerais","Datas","Zona rural de Datas","-43.604444","-18.436389",NA,NA,"HDJF000972","HDJF000972_01",NA,NA,"2014","08","08",NA,NA,"-43.604444","-18.436389",NA,NA,NA,NA,NA,NA,NA
"171","2020-04-29 16:29:33-03","UFVJM","HDJF","5645","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Chaves, DA","Chaves, DA","162","2013","01","08","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Chapada dos Coutos, atrás do Parque Estadual do Rio Preto indo pelo Acaba Mundo","-43.332933","-18.29335",NA,NA,"HDJF005645","HDJF005645_01","1335","1335","2014","07","29",NA,NA,"-43.332933","-18.29335",NA,NA,NA,NA,NA,NA,NA
"172","2020-11-12 16:58:20-03","UEL","FUEL","32201","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus",NA,"Loeuille, B","Souza, VC; Souza, JP; Romão, JP; Araújo, AO","25576","2001","07","10",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada Joaquim Felício.","-44.02025","-17.073139",NA,NA,NA,NA,NA,NA,"2013","09",NA,NA,NA,"-44.02025","-17.073139",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 14:53:49-03","UnB","UB","216300","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Silvestre, LFV","121","2015","05","01","Southern America","Brasil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,"Registro etnobotânico - combustível; Arbóreo 3m, flores fecundas; Cerrado sensu stricto","UB0032025","UB0032025",NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 14:53:49-03","UnB","UB","163244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Bringel J.B.; Rivera V.L.","Munhoz, CBR; Emmert, P; Mello, TRB","7230","2010","05","03","Southern America","Brasil","Minas Gerais","Diamantina","Fazenda do Seu Geraldão, acesso por Inhaí","-43.885556","-17.9275",NA,"Arbusto, 1,7m. Botões presentes; Cerrado rupestre",NA,NA,"1154","1154",NA,NA,NA,NA,NA,"-43.885556","-17.9275",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 14:53:49-03","UnB","UB","124180","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","MacLeish, NFF","Anderson, WR","35138","1972","02","02","Southern America","Brasil","Minas Gerais",NA,"Ca. 35km SW of Gouveia, Km 243 on MG 259",NA,NA,NA,"Old fruit only.; Tree 3,5m.; Very rocky sandstone hilltops with occasional wet spots",NA,NA,"1080","1080","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:53:49-03","UnB","UB","175195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Rivera, VL; Bringel, JBA","Moura, IO; Felfili, JM; Silva, JS; Rodrigues, N","375","2008","05","21","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, próximo ao mirante.","-43.361389","-18.126389",NA,"2,7 m de altura e 9,4 cm de diâmetro.; Cerrado sensu stricto sobre afloramentos rochosos.",NA,NA,"940","940","2015","11",NA,NA,NA,"-43.361389","-18.126389",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 14:53:49-03","UnB","UB","207041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Chaves, DA","Chaves, DA","95","2013","12","18","Southern America","Brasil","Minas Gerais","Buenópolis","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","-43.7931","-17.9227",NA,"Complexo Rupestre",NA,NA,"1298","1298","2014","07","29",NA,NA,"-43.7931","-17.9227",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 14:53:49-03","UnB","UB","207121","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Chaves, DA","Chaves, DA","175","2013","09","17","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, próximo à entrada","-43.344567","-18.072833",NA,"Complexo Rupestre",NA,NA,"890","890","2014","07","29",NA,NA,"-43.344567","-18.072833",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-01 14:53:49-03","UnB","UB","207405","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Chaves, DA","Chaves, DA; Gonçalves, MF; Duarte, PJ","459","2014","06","20","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","-43.340783","-18.097033",NA,"Cerrado Típico/Complexo Rupestre",NA,NA,"917","917","2014","07","29",NA,NA,"-43.340783","-18.097033",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-01 14:53:49-03","UnB","UB","25292","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Barroso, GM","Irwin, HS","13453","1966","03","04","Southern America","Brasil","Goiás",NA,"Ca. 10km W of Cristalina",NA,NA,NA,"Shrub 1,5m. In bud; Cerrado",NA,NA,"1200","1200","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
