"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1145","2019-01-25 15:42:01-02","IAC","IAC","19786","S","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Mart.","J.R. Mattos (1)","1967","08","20","H.F. Leitão Filho","22","1967","06","20","Brasil","São Paulo","Santo Antônio de Posse",NA,"-46.9194","-22.6061","-46.9194","-22.6061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-01-27 18:25:03-03","IAC","IAC","33082","S","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Mart.","M. Sugiyama","1997","12","02","R.B. Torres et al.","170","1997","04","02","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2019-01-25 15:35:14-02","IAC","IAC","42879","S","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Mart.","E. Zuchiwschi","2003","02","27","E. Zuchiwschi","33","2003","02","27","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-01-25 15:42:01-02","IAC","IAC","7486","S","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Mart.","C.T. Rizzini","1950","02","28","A.P. Viégas & J.L. Souza","s/nº","1944","07","15","Brasil","São Paulo","Mogi Mirim","Km. 153","-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2020-07-23 12:10:16-03","CEPLAC","CEPEC","123801","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,"Sem Informação",NA,NA,NA,"Perdiz, R. de O.","303","2009","02","06","Brasil","Bahia","arataca","Serra das Lontras. Topo da montanha.","-39.385278","-15.189444","39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"1150","2020-07-23 12:10:16-03","CEPLAC","CEPEC","37847","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,"J. Arouck",NA,NA,NA,"M. M. Santos","179","1984","08","20","Brasil","Bahia","ÁGUA FRIA","Estr. p/ Cia de Celulose da Bahia.","-38.7","-11.833333","38W42'0","11S50'0","<ll>dwc_commonname:</ll> Erva-de-passarinho, Erva-de-folha-grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/1984",NA,NA,NA,NA
"1151","2020-07-23 12:10:16-03","CEPLAC","CEPEC","55191","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,"J. Kuijt",NA,NA,NA,"W. W. Thomas","8943","1992","01","29","Brasil","Bahia","ILHÉUS","3.2Km SW Rod. Olivença/Maruim.","-39.05","-14.966667","39W3'0","14S58'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"1152","2020-07-23 12:10:16-03","CEPLAC","CEPEC","74463","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,"B. L. Stannard",NA,NA,NA,"B. Stannard","5527","1997","02","13","Brasil","Bahia","MUCUGÊ","Caminho p/ Abaira.","-41.374444","-13.006667","41W22'28","13S0'24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1997",NA,NA,NA,NA
"1153","2020-07-23 12:10:16-03","CEPLAC","CEPEC","154314","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus friburgensis",NA,"C. T. Rizzini",NA,NA,NA,"M. B. Casari","179",NA,NA,NA,"Brasil","Rio de Janeiro","VALENÇA",NA,"-43.7002983093262","-22.2455997467041",NA,NA,"<ll>dwc_commonname:</ll>",NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,"friburgensis",NA,NA,NA,NA,NA,NA
"1154","2020-07-23 12:10:16-03","CEPLAC","CEPEC","154314","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus friburgensis",NA,"C. T. Rizzini",NA,NA,NA,"M. B. Casari","179",NA,NA,NA,"Brasil","Rio de Janeiro","VALENÇA",NA,"-43.7002983093262","-22.2455997467041",NA,NA,"<ll>dwc_commonname:</ll>",NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,"friburgensis",NA,NA,NA,NA,NA,NA
"1155","2020-07-23 12:10:16-03","CEPLAC","CEPEC","123910","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"Sem Informação",NA,NA,NA,"Daneu, L.","41","2009","04","19","Brasil","Bahia","arataca","RPPN do IESB, Serra do Peito de Moça, Rodovia Arataca/Una, entrada a 9,5km da cidade, mais 8,9km da entrada. Trilha do Peito- de Moça.","-39.339444","-15.174167","39W20'22","15S10'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"1156","2020-07-23 12:10:16-03","CEPLAC","CEPEC","134165","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","8005","2011","07","22","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9.7 km W de Camacan, na estrada para Jacareci. Trilha nova do Diogo.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA
"1157","2020-07-23 12:10:16-03","CEPLAC","CEPEC","70893","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"J. Kuijt",NA,NA,NA,"A. M. de Carvalho","6253","1986","09","09","Brasil","Bahia","CAETITÉ","Km 2-8 na estr. p/ Brejinho das Ametistas.","-42.513889","-14.080278","42W30'50","14S4'49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1997",NA,NA,NA,NA
"1158","2020-07-23 12:10:16-03","CEPLAC","CEPEC","72501","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"J. Kuijt",NA,NA,NA,"J. G. Jardim","1021","1997","02","28","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a 7Km Serra do Sete Paus. Ca. 12Km da entrada. Faz. Cruzeiro do Sul.","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"1159","2020-07-23 12:10:16-03","CEPLAC","CEPEC","45315","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"C. S. Caires",NA,NA,NA,"A. M. de Carvalho","2448","1999","08","07","Brasil","Bahia","caravelas","Ca. 2Km a NE da cidade. Na estrzada para Ponta de Areia.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/03/2009",NA,NA,NA,NA
"1160","2020-07-23 12:10:16-03","CEPLAC","CEPEC","67587","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"C. S. Caires",NA,NA,NA,"C. Farney","2657","2006","12","05","Brasil","Bahia","NOVA VIÇOSA","Rio Pau Alto.","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/03/2009",NA,NA,NA,NA
"1161","2020-07-23 12:10:16-03","CEPLAC","CEPEC","54913","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris",NA,"J. Kuijt",NA,NA,NA,"A. M. de Carvalho","3888","1992","03","21","Brasil","Bahia","tucano","Km 7 a 10 estr. p/ Ribeira do Pombal.","-38.7867012023926","-10.9631004333496",NA,NA,NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"1162","2020-09-22 13:48:52-03","USP","SPFW","8347","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Ceccantini, G.C.T.",NA,NA,NA,"Ceccantini. G.C.T. Alecio, P.C.; Silva, P.C.; Fioroto, L.R.","4433","2017","08","03","Brasil","São Paulo","São Paulo","CUASO.","-46.733333","-23.568917","46º44'W","23º34'08,1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"777","777",NA,NA,NA,NA,NA,NA,NA
"1163","2020-09-22 13:48:52-03","USP","SPFW","8127","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","L. Teixeira-Costa",NA,NA,NA,"Costa, L.T.","138","2015","07","17","Brasil","São Paulo","São Paulo","Universidade de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Contém haustórios terminal e laterais da parasita",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2020-09-22 13:48:52-03","USP","SPFW","8165","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Ceccantini, G.C.T. - 2017",NA,NA,NA,"Ceccantini, G.C.T. Sibinelli, V.; Patote, V.","4429","2017","07",NA,"Brasil","São Paulo","São Paulo","CUASO",NA,"-23.567778","46º43'46,5''S","23º34'04''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"784","784",NA,NA,NA,NA,NA,NA,NA
"1165","2020-09-22 13:48:52-03","USP","SPFW","8132","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","L. Teixeira-Costa",NA,NA,NA,"Costa, L.T. Justino, T.M.; Paiola, V.","153","2015","09","28","Brasil","São Paulo","São Paulo","Universidade de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Originalmente fixado em KNV",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2020-09-22 13:48:52-03","USP","SPFW","1676","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","EichlerinMart.",NA,NA,NA,NA,"Ceccantini, G.C.T.","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2020-11-04 17:29:36-03","UEM","HUEM","29723","S","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke e Waechter","Dettke, GA",NA,NA,NA,"Milaneze-Gutierre, MA","648","2015","08","25","Brasil","Paraná","Ortigueira/Telêmaco Borba","UHE Mauá,, encontrada numa goiabeira.","-50.701389","-24.063333","-50.701389","-24.063333","Erva-de-passarinho.","HUEM000006562",NA,NA,NA,NA,NA,NA,NA,"HUEM000006562",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-11-04 17:29:36-03","UEM","HUEM","25757","S","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke e Waechter","G.A. Dettke","2016","12",NA,"Dettke, GA","557","2011","02","01","Brasil","Paraná","Campo Largo","Bateias (distrito)","-49.515","-25.344167","-49.515","-25.344167","Hemiparasita sobre jacaranda-roxo; indivíduo pistilado. DOAÇÃO - ICN 166806.","HUEM000006564",NA,NA,NA,NA,NA,NA,NA,"HUEM000006564",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-11-04 17:29:36-03","UEM","HUEM","6778","S","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke e Waechter","G.A. Dettke","2016","12",NA,"Barreto, KD; Fernandes, GD; F.X. Vitti","s.n.","1993","06","25","Brasil","São Paulo","Piracicaba","Mata dos Dois Corregos","-47.6399993896484","-22.7199993133545",NA,NA,"Mata de brejo.","HUEM000006565","44778","auto",NA,NA,NA,NA,NA,"HUEM000006565",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-12-17 17:07:18-03","UEM","HUEM","30542","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","In Flora do Brasil","2020","12","17","Milaneze-Gutierre, MA","789","2016","09","12","Brasil","Paraná","Pinhão","Jardim Botânico Faxinal do Céu, Distrito Faxinal d","-51.595278","-25.907778","-51.595278","-25.907778","Hemiparasita lenhosa; frutos maturos de coloração vináceo escuro","HUEM000014261",NA,NA,NA,NA,NA,NA,NA,"HUEM000014261",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-12-17 17:07:18-03","UEM","HUEM","30777","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","In Flora do Brasil","2020","12","17","Milaneze-Gutierre, MA","808","2016","10","01","Brasil","Espirito Santo","Vargem Alta","distrito de Santana","-41.034167","-20.699722","-41.034167","-20.699722","Hemiparasita; flores de coloração amarelo-esverdeada; hospedeiro: murta","HUEM000014238",NA,NA,NA,NA,NA,NA,NA,"HUEM000014238",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2021-03-10 11:38:43-03","UNILA","EVB","3241","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","Silva, S..M.","1986","08","02","Souza, W.S.; Silva, S.M.","283",NA,NA,NA,"Brasil","Paraná","Paranaguá","Reserva Ecológica 1. Ilha do Mel. Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"EVB003241","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2021-02-12 15:02:12-03","UFSCar","SPSC","1242","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.",NA,NA,NA,NA,"M.H.A.O. Souza",NA,"1973","10","23","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Instituto Florestal",NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2021-02-12 15:02:12-03","UFSCar","SPSC","7039","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.","C.H.R. de Paula",NA,NA,NA,"M.I.S. Lima",NA,"2004","10","05","Brasil","São Paulo","São Carlos","Cerrado UFSCar. Trilha da Natureza",NA,NA,"9999","9999","Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2021-02-12 15:02:12-03","UFSCar","SPSC","1246","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.",NA,NA,NA,NA,"J.J. Soares;M.H.A.O. Souza",NA,"1981","02","12","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999","Planta de flores esverdeadas e frutos roxos.;Cerrado <ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2021-02-12 15:02:12-03","UFSCar","SPSC","3941","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.","C.H.R. de Paula","2004","10","07",NA,NA,"1973","08","28","Brasil",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2021-02-12 15:02:12-03","UFSCar","SPSC","3944","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.",NA,NA,NA,NA,"M.H.A.O. Souza",NA,"1974","02","19","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Instituto Florestal",NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2021-02-12 15:02:12-03","UFSCar","SPSC","1245","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.",NA,NA,NA,NA,"M.H.A.O. Souza",NA,"1973","12","18","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Instituto Florestal",NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2021-02-12 15:02:12-03","UFSCar","SPSC","7185","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.",NA,NA,NA,NA,"M.H.A.O. Souza;J.J. Soares",NA,"1981","09","03","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999","Cerrado <ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2021-02-12 15:02:12-03","UFSCar","SPSC","1243","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","( Vell. ) Mart.",NA,NA,NA,NA,"M.H.A.O. Souza",NA,"1973","12","18","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Instituto Florestal",NA,NA,"9999","9999","<ll>dwc_commonname:</ll> Erva de passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2020-11-05 13:53:51-03","UNIRIO","HUNI","6101","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C.H. Reif de Paula",NA,NA,NA,"M.F. Campos; B.A. Gomes","2","2018","10","12","Brasil","Rio de Janeiro","Petrópolis","Avenida Köeller, no bairro de Cascatinha","-43.180278","-22.507222","43º10'49''W","22º30'26''S","Erva hemiparasita em uma Magnolia sp. utilizada na arborização urbana. Habito: Erva","HUNI00006101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2020-11-12 17:03:00-03","UEL","FUEL","25258","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Dettke, GA","2017","04","19","Cloclet, FA; Camargo, EH","s.n.","1999","06","16","Brasil","São Paulo","Ilha Bela","Quintal de residência",NA,NA,NA,NA,NA,"FUEL000218",NA,NA,"Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-11-12 17:03:00-03","UEL","FUEL","29680","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Kuijt, J","1999","06",NA,"Salino, A","3521","1997","09","29","Brasil","Minas Gerais","Jaqueri","Área de Usina de Providência",NA,NA,NA,NA,NA,"FUEL015689",NA,NA,"Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-11-12 17:03:00-03","UEL","FUEL","40738","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Harley, RM","55188","2004","11","01","Brasil","Bahia","Rio de Contas","Na beira da estrada entre a cidade e Marcolino Mou, Caatinga com elementos de Cerrado.","-41.766111","-13.606944","-41.766111","-13.606944",NA,"FUEL015688",NA,NA,"Tracheophyta","Santalales",NA,NA,NA,NA,"957","957",NA,NA,NA,NA,NA,NA,NA
"1185","2020-11-12 17:03:00-03","UEL","FUEL","29679","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Dettke, GA","2018","04","04","Lombardi, JA","2252","1998","05","13","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"FUEL010434","44599","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-11-12 17:03:00-03","UEL","FUEL","32184","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Nascimento, JCF","s.n.","2003","04","23","Brasil","Paraná","Irati","Praça Etelvina Andrade","-50.6511001586914","-25.4671993255615",NA,NA,NA,"FUEL015690","47271","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-11-12 17:03:00-03","UEL","FUEL","11451","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Dettke, GA","2016",NA,NA,"Miranda, AM; Costa, B; Ribeiro, K","1091","1993","11","13","Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.3711013793945","-8.14583015441895",NA,NA,NA,"FUEL015687","34231","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-11-12 17:03:00-03","UEL","FUEL","53966","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Sugiyama, M","2007","12","05","Torres, RB; Ming, LC; Silva, SMP; Lima Júnior, EO; Silva, MAL","1721","2006","03","03","Brasil","São Paulo","Guaratinguetá","Fazenda Esperança, -22.710659 N; -45.356395 L","-45.189998626709","-22.8099994659424",NA,NA,NA,"FUEL015686","27040","auto","Tracheophyta","Santalales",NA,NA,NA,NA,"956","956",NA,NA,NA,NA,NA,NA,NA
"1189","2020-11-12 17:03:00-03","UEL","FUEL","50463","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Silva, AR","30","2006","07","29","Brasil","Minas Gerais","Boa Esperança","Fazenda Caxambu, cerrado, solo argissolo, estrada Boa Esperança - Coqueiral, Km 15","-45.473333","-21.116111","-45.473333","-21.116111",NA,"FUEL010267",NA,NA,"Tracheophyta","Santalales",NA,NA,NA,NA,"846","846",NA,NA,NA,NA,NA,NA,NA
"1190","2020-11-12 17:03:00-03","UEL","FUEL","54279","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2015","06","09","Caxambu, MG; et al.","6082","2015","03","28","Brasil","São Paulo","Eldorado","Fazenda Itaipava / Catre","-48.109417","-24.5535","-48.109417","-24.5535",NA,"FUEL015662",NA,NA,"Tracheophyta","Santalales",NA,NA,NA,NA,"38","38",NA,NA,NA,NA,NA,NA,NA
"1191","2020-11-12 17:03:00-03","UEL","FUEL","15736","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016",NA,NA,"Kinoshita-Gouvêa, LS; Shepherd, GJ; Zickel, CS; Suda, CNK; Borges, HB; Lombardi, JA; et al.","18998","1987","06","29","Brasil","Minas Gerais","Itumirim","Serra da Bocaina","-44.8711013793945","-21.3169002532959",NA,NA,NA,"FUEL015665","16596","auto","Tracheophyta","Santalales",NA,NA,NA,NA,"800","900",NA,NA,NA,NA,NA,NA,NA
"1192","2020-11-12 17:03:00-03","UEL","FUEL","25880","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016",NA,NA,"Camargo, EH; Baitello, JB","27","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,"FUEL015667","23566","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2020-11-12 17:03:00-03","UEL","FUEL","11289","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Soares-Silva, LH; et al.","348","1994","01","15","Brasil","Paraná","Ipiranga","Próximo à área do projeto Tibagi, Margem dir. do rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,"FUEL010261","31827","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2020-11-12 17:03:00-03","UEL","FUEL","28684","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016",NA,NA,"Hatschbach, G","752","1947","07","24","Brasil","Paraná","Matinhos","Vila Balneária","-48.5428009033203","-25.8174991607666",NA,NA,NA,"FUEL015663","15275","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2020-11-12 17:03:00-03","UEL","FUEL","7490","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Medri, ME; et al.","s.n.","1989","07","11","Brasil","Paraná","Ortigueira","Barragem da Mineropar","-50.9494018554688","-24.2082996368408",NA,NA,NA,"FUEL010258","46016","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-11-12 17:03:00-03","UEL","FUEL","26720","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Paiva, MRC; Alves, J; Francisco, EM","s.n.","1997","08","26","Brasil","Paraná","Ortigueira","Trevo Ortigueira - Ponta Grossa, Ponta Grossa","-50.9494018554688","-24.2082996368408",NA,NA,NA,"FUEL010432","46016","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2020-11-12 17:03:00-03","UEL","FUEL","9803","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Britez, RM; Souza, WS","834","1986","07","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL010266","24916","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
