"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"44","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U.1576334","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Haught O",NA,"1944","05","19","Southern America","Colombia",NA,"Open fields on road from Urumita to Manaure, Dept. Magdalena.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1576334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1576334",NA,"Gentianales","Kunth",NA,NA,"NL-U1576334",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U 0120644","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Bordenave BG",NA,"1992","09","23","Southern America","French Guiana","Bassin du Sinnamary","Guyane Francaise. Fleuve Sinnamary - Bassin du Sinnamary. Crique Agnès",NA,NA,"Forèt marécageuse primaire. Sous-bois ripicole.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200120644 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0120644",NA,"Gentianales","Kunth",NA,NA,NA,"Granville J-J de","-53","5.45",NA,NA,NA,"-53.0","5.45","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U 0006165","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps","holotype","Gonggrijp JW; Stahel G",NA,"1915","01","29","Southern America","Surinam",NA,"fluv. WajomboDonderkreek",NA,NA,"In de Kapoewerie<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006165",NA,"Gentianales","Kunth",NA,NA,NA,"Steyermark JA",NA,NA,NA,"anceps",NA,NA,NA,"Magnoliopsidae","18646 A",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U 0255255","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Mennega AMW; Koek-Noorman J",NA,"1974","01","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200255255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0255255",NA,"Gentianales","Kunth",NA,NA,NA,NA,NA,NA,NA,"anceps",NA,NA,NA,"Magnoliopsidae","Uw21274",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:26:39-03","NBC","NL-BOTANY","L.2067845","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Granville J-J de",NA,"1981","08","06","Southern America","French Guiana","Bassin de la Mana","à l'extrèmité NordOuest des Monte de la Trinité.",NA,NA,"Forêt sur le versant sud.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2067845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2067845",NA,"Gentianales","Kunth",NA,NA,"NL-L2067845","Crozier F",NA,NA,NA,"anceps",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:26:39-03","NBC","NL-BOTANY","L.2951615","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Davidse G; Gonzáles AC",NA,"1979","05","11","Southern America","Venezuela","Apure","Apure: Distrito Pedro Camejo, 4 km directly (in a straight line) NE of El Betun along the banks of the Rio Capanaparo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2951615 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2951615",NA,"Gentianales","Kunth",NA,NA,"NL-L2951615",NA,"-67.816667","6.966667",NA,"anceps",NA,"-67.816667","6.966667","Magnoliopsidae","L 0544100",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U 0255256","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Granville J-J de; Berg CC; Jansen-Jacobs MJ; Setten AK van",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200255256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0255256",NA,"Gentianales","Kunth",NA,NA,NA,NA,NA,NA,NA,"anceps",NA,NA,NA,"Magnoliopsidae","Uw30038",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U.1576331","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Davidse G; Gonzáles AC",NA,"1979","05","11","Southern America","Venezuela","Apure","Apure: Distrito Pedro Camejo, 4 km directly (in a straight line) NE of El Betun along the banks of the Rio Capanaparo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1576331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1576331",NA,"Gentianales","Kunth",NA,NA,"NL-U1576331",NA,"-67.816667","6.966667",NA,"anceps",NA,"-67.816667","6.966667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U.1576332","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Wurdack JJ; Monachino JV",NA,"1956","01","24","Southern America","Venezuela",NA,"Estado Apure, Along Rio Cinaruco for 20 km above las Galeras de Cinaruco.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1576332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1576332",NA,"Gentianales","Kunth",NA,NA,"NL-U1576332",NA,NA,NA,NA,"anceps",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U 0006166","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior","isotype","Steyermark JA; Rabe M",NA,"1966","08","07","Southern America","Venezuela","Sucre","Estado Sucre: Peninsula de Paria: a lo largo de la Quebrada Nivardo, afluente de Río Caverna, afluente de Río Oscuro, arriba de Mundo Nuevo, oeste de Cerro de Humo.",NA,NA,"laderas de selva siempre verde<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006166",NA,"Gentianales","Steyerm.",NA,NA,"NL-U0006166",NA,NA,NA,NA,"robustior",NA,NA,NA,"Magnoliopsidae","271449 B",NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U.1576335","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior",NA,"Davidse G; Liesner RL; Steyermark JA",NA,"1982","10","21","Southern America","Venezuela",NA,"Yaracuy: Distrito Nirgua-distrito San Felipe border, Cerro La Chapa, 7 km N of Nirgua by road.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1576335 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1576335",NA,"Gentianales","Steyerm.",NA,NA,"NL-U1576335",NA,"-68.583333","10.2",NA,"robustior",NA,"-68.583333","10.2","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U 0006166","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior","isotype","Steyermark JA; Rabe M",NA,"1966","08","07","Southern America","Venezuela","Sucre","Estado Sucre: Peninsula de Paria: a lo largo de la Quebrada Nivardo, afluente de Río Caverna, afluente de Río Oscuro, arriba de Mundo Nuevo, oeste de Cerro de Humo.",NA,NA,"laderas de selva siempre verde<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006166",NA,"Gentianales","Steyerm.",NA,NA,"NL-U0006166",NA,NA,NA,NA,"robustior",NA,NA,NA,"Magnoliopsidae","271449 B",NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:26:39-03","NBC","NL-BOTANY","U.1576335","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior",NA,"Davidse G; Liesner RL; Steyermark JA",NA,"1982","10","21","Southern America","Venezuela",NA,"Yaracuy: Distrito Nirgua-distrito San Felipe border, Cerro La Chapa, 7 km N of Nirgua by road.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1576335 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1576335",NA,"Gentianales","Steyerm.",NA,NA,"NL-U1576335",NA,"-68.583333","10.2",NA,"robustior",NA,"-68.583333","10.2","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:26:51-03","NBC","NL-BOTANY","L 0057952","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha","isotype","Schomburgk RH",NA,NA,NA,NA,"Southern America","Guyana",NA,"Guiana anglica",NA,NA,"Sandy hills<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200057952 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0057952",NA,"Gentianales","Benth.",NA,NA,"NL-L0057952",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","9082201358",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:26:51-03","NBC","NL-BOTANY","L.1145823","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha",NA,"Forest Department British Guiana",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1145823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1145823",NA,"Gentianales","Benth.",NA,NA,"NL-L1145823",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1088",NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:26:51-03","NBC","NL-BOTANY","L.1145873","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha",NA,"Forest Department British Guiana",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1145873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1145873",NA,"Gentianales","Benth.",NA,NA,"NL-L1145873",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:26:51-03","NBC","NL-BOTANY","U 0293139","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha",NA,"Forest Department British Guiana",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293139",NA,"Gentianales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1088",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:27:35-03","NBC","NL-BOTANY","U 0255203","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","viburnoides","Psychotria viburnoides",NA,"Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200255203 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0255203",NA,"Gentianales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35829",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:27:35-03","NBC","NL-BOTANY","U.1576333","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","viburnoides","Psychotria viburnoides",NA,"Killip EP",NA,"1943","04","09","Southern America","Venezuela",NA,"Bolivar: Rio Paragua; Isla El Casabe.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1576333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1576333",NA,"Gentianales","Kunth",NA,NA,"NL-U1576333",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:18:35-03","ESALQ","ESA","18871","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, V.C.; Miyagi, P.H.; Souza, J.P.","7820.0","1995","03","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"ESA018871","Magnoliophyta",NA,"Kunth",NA,NA,NA,"Taylor, C.M.","-44.6577987670898","-21.2980995178223","Itutinga",NA,"1997",NA,NA,NA,NA,"01","01","24458","auto",NA,NA,NA
"64","2020-11-04 11:18:35-03","ESALQ","ESA","33550","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, J.P.; Souza, V.C.; Duarte, A.R.; Elias, S.I.","521.0","1996","04","27",NA,"Brasil","São Paulo","Estrada para Itatinga, ca. 30 Km de Angatuba. Bairro Santo Inácio. Mata ciliar",NA,NA,"Arbusto, ca. 2 m alt.; frutos passando de alaranjados para vermelhos e finalmente vinho","ESA033550","Magnoliophyta",NA,"Kunth",NA,NA,"ESA033550","Souza, V.C.","-48.4099998474121","-23.4899997711182","Angatuba",NA,NA,NA,NA,NA,NA,NA,NA,"29114","auto",NA,NA,NA
"65","2020-11-04 11:18:35-03","ESALQ","ESA","93309","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Meireles, J.E. et al.","340.0","2005","03","31",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA093309","Magnoliophyta",NA,"Kunth",NA,NA,"ESA093309",NA,"-47.9199981689453","-25.0100002288818","Cananéia",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA
"66","2020-11-04 11:18:35-03","ESALQ","ESA","16624","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Ivanauskas, N.M. ; Nave, A.G.",NA,"1994","07","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA016624","Magnoliophyta",NA,"Kunth",NA,NA,"ESA016624","Zappi, D.C.","-48.6100006103516","-23.1000003814697","Itatinga",NA,"2007",NA,NA,NA,NA,NA,NA,"28219","auto",NA,NA,NA
"67","2020-11-04 11:18:35-03","ESALQ","ESA","46036","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14146.0","1997","03","15",NA,"Brasil","Mato Grosso","Estrada São Félix do Araguaia. - Alto Boa Vista, ca. 17 Km de São Félix do Araguaia. Fazenda Agropasa. Mata de brejo, com árvores atingindo até 7 m alt.",NA,NA,"Arbusto, ca. 1,5 m alt.; frutos imaturos verdes.","ESA046036","Magnoliophyta",NA,"Kunth","140","140","ESA046036","Taylor, C.M.","-50.6693992614746","-11.6171998977661","São Félix do Araguaia",NA,NA,"-50,864,444","-11,665,556",NA,NA,NA,NA,"290331","auto",NA,NA,NA
"68","2020-11-04 11:18:35-03","ESALQ","ESA","27804","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, V.C. et al.","10742.0","1996","01","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA027804","Magnoliophyta",NA,"Kunth",NA,NA,"ESA027804","Taylor, C.M.","-48.4099998474121","-23.4899997711182","Angatuba",NA,"2007",NA,NA,NA,NA,NA,NA,"29114","auto",NA,NA,NA
"69","2020-11-04 11:18:35-03","ESALQ","ESA","100033","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Carboni, M.","391.0","2006","05","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA100033","Magnoliophyta",NA,NA,NA,NA,"ESA100033","Souza, V.C.","-49.060001373291","-22.3099994659424","Bauru",NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA
"70","2021-01-14 15:33:24-03","MN","R","9981","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Glaziou, A.F.M.","21546","1894","11","06",NA,"Brasil","Goiás",NA,NA,NA,"Plantas do Brasil Central","R000009981",NA,NA,"Kunth",NA,NA,"R000009981_001","Taylor, C.M.",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:49:38-02","IPA","IPA","76181","S","Plantae","Rubiaceae","Mapouria","corymbifera","Mapouria corymbifera",NA,"S/C","s.n.",NA,NA,NA,"Southern America","Brasil","Pernambuco","Engenho Laranjeiras",NA,NA,"( K. 73 = Coletor não identificado); ( K. 73 = Coletor não identificado); Zona da Mata","IPA0076181","Plantae",NA,"Müll. Arg.",NA,NA,NA,NA,"-35.8088989257812","-8.78250026702881","Maraial",NA,NA,NA,NA,NA,NA,NA,NA,"17320","auto",NA,NA,NA
"72","2021-03-01 16:39:52-03","UNICAMP","UEC","153649","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Nakajima, JN; et al.","3605","2003","10","23",NA,"Brazil","Minas Gerais","paraiso perdido, cachoeira triangulo, faz. zé antunes",NA,NA,"arbusto 2m, cálice verde, corola alva; mata","UEC110830","Magnoliopsida",NA,"Kunth","996","996","UEC110830",NA,"-46.766667","-20.433333","Delfinópolis",NA,NA,"-46.766667","-20.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:39:52-03","UNICAMP","UEC","153650","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Nakajima, JN; et al.","4226","2006","10","25",NA,"Brazil","Minas Gerais","Furnas, estrada depóis do paraiso perdido, região da represa de furnas",NA,NA,"arbusto 1,5 m, cálice verde, corola alva","UEC110829","Magnoliopsida",NA,"Kunth","967","967","UEC110829",NA,"-46.331389","-20.612222",NA,NA,NA,"-46.331389","-20.612222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:39:52-03","UNICAMP","UEC","161496","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","2325","1994","04","26",NA,"Brazil","São Paulo",NA,NA,NA,"arbusto 1,5 m, frutos vermelhos; cerrado","UEC024941","Magnoliopsida",NA,"Kunth",NA,NA,"UEC024941","Taylor, CM","-47.802833","-22.237278","Itirapina",NA,"2007","-47.802833","-22.237278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:39:52-03","UNICAMP","UEC","53461","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Pott, A","2028","1985","07","23",NA,"Brazil","Mato Grosso do Sul","abobral, margem esquerda do rio abobral e ao sul da estrada ms 184",NA,NA,"arbusto 3m, folha escura. flor branca,; campo areno -siltoso. solo argiloso com pedra calcária-quartzoso","UEC110831","Magnoliopsida",NA,"Kunth",NA,NA,"UEC110831","Taylor, CM","-57","-19.5","Corumbá",NA,"1997","-57","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:39:52-03","UNICAMP","UEC","38923","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Mendonça, RC","284","1983","10","13",NA,"Brazil","Distrito Federal","bacia do rio são bartolomeu. corrego rajadinha.",NA,NA,"arbusto 3m, flores verdes amareladas. ecótono","UEC110826","Magnoliopsida",NA,"Kunth",NA,NA,"UEC110826","Taylor, CM","-47.9296989440918","-15.7797002792358","Brasília",NA,"1997",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"77","2021-03-01 16:39:52-03","UNICAMP","UEC","13941","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Heringer, EP; et al.","239","1977","08","07",NA,"Brazil","Distrito Federal","picada r-6",NA,NA,"arbusto 1,5 m, material com botões florais e alguns frutos maduros amarelados; mata ciliar","UEC110825","Magnoliopsida",NA,"Kunth",NA,NA,"UEC110825","Taylor, CM","-47.9296989440918","-15.7797002792358","Brasília",NA,"1997",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"78","2021-03-01 16:39:52-03","UNICAMP","UEC","38703","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Mendonça, RC","437","1985","02","14",NA,"Brazil","Distrito Federal","reserva ecologica do ibge, corrego roncador",NA,NA,"arbusto, frutos imaturos; mata","UEC110827","Magnoliopsida",NA,"Kunth",NA,NA,"UEC110827","Taylor, CM","-47.9296989440918","-15.7797002792358","Brasília",NA,"1997",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"79","2021-03-01 16:39:52-03","UNICAMP","UEC","38995","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Pereira, BAS","1168","1984","08","27",NA,"Brazil","Distrito Federal","reserva ecologica do ibge, ponte do corujão",NA,NA,"arbusto 1,5 m.frutos maduros cor vermelha, imaturos verde,&nf;; mata ciliar brejosa","UEC110828","Magnoliopsida",NA,"Kunth",NA,NA,"UEC110828","Taylor, CM","-47.9296989440918","-15.7797002792358","Brasília",NA,"1997",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"80","2020-12-21 16:43:39-03","MBM","MBM","47905","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Trujillo, B.","5513",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,"MBM047905",NA,NA,"Kunth",NA,NA,"MBM047905","Steyermark, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:43:39-03","MBM","MBM","156130","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","58389",NA,NA,NA,"Southern America","Brazil","Goiás","Rod. GO-118, 20km N de São Gabriel de Goiás",NA,NA,NA,"MBM156130",NA,NA,"Kunth",NA,NA,"MBM156130","Taylor, C.M.",NA,NA,"São Gabriel de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:43:39-03","MBM","MBM","244482","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, V.C.; et al.; et al.","7820",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Estrada entre Lavras e São João del Rey",NA,NA,NA,"MBM244482",NA,NA,"Kunth",NA,NA,"MBM244482","Taylor, C.M.","-44.6577987670898","-21.2980995178223","Itutinga",NA,NA,NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA
"83","2019-08-15 09:04:14-03","UESC","UESC","11753","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Paixão, J.L.,","1070","2006","08","18",NA,"Brasil","Bahia",NA,NA,NA,"Mata Higrófila Sul Baiana.; Arbusto, ca. 2,0m alt.","UESC0011753","Angiospermae","Florideophycidae","Kunth","315","315",NA,NA,"-39.575","-15.203333","Potiraguá",NA,NA,"39W34'30''","15S12'12''","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-11-06 14:18:13-02","MNHN","RECOLNAT_MNHN_P","P00836969","PreservedSpecimen",NA,"Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Steyermark, J.A.|Rabe, M.",NA,"1966","8","6",NA,"Vénézuéla",NA,"Estdo. Sucre : peninsula de Paria, Cerro Espejo :selva siempre verde en la cumbre, entre Manacal y Pauji, arriba de Mundo Nuevo? Arriva de Rio Seco de Irapa","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836969' target='other'> <mi>dwc_moreinfo</mi></a>","P00836969",NA,NA,"Kunth","750","850","P00836969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96039",NA,NA
