"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"206","2020-11-12 17:00:47-03","UEL","FUEL","26596","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Moraes, P","2009","05","11","Scholz, MF","2000","04","02","Brasil","Santa Catarina","Mafia",NA,NA,NA,NA,NA,NA,"FUEL003428","Tracheophyta","Laurales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-11-12 17:00:47-03","UEL","FUEL","43073","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Moraes, P","2009","05","11","Francisco, EM","2001","02","22","Brasil","Paraná","Arapongas","Fazenda Solana, Borda da mata.","-51.4244003295898","-23.4193992614746",NA,NA,NA,"FUEL003432","Tracheophyta","Laurales","351",NA,NA,NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA
"208","2020-11-12 17:00:47-03","UEL","FUEL","37038","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Moraes, P","2009","05","11","Rotta, E","1979","03","05","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"FUEL003430","Tracheophyta","Laurales","42",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"209","2019-10-16 14:13:06-03","UEL","FUEL","37036","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Moraes, P","2009","05","11","Rotta, E","1978","12","14","Brasil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,"FUEL003429","Tracheophyta","Laurales","30",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"210","2020-11-12 17:00:47-03","UEL","FUEL","33093","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Paulino, W","1999","05","18","Brasil","Paraná","Quatro Barras","Evangelho eterno","-49.0769004821777","-25.3656005859375",NA,NA,NA,"FUEL003431","Tracheophyta","Laurales","s.n.",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"211","2020-11-12 17:00:47-03","UEL","FUEL","24286","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Francisco, EM; et al.","1998","11","10","Brasil","Paraná","Reserva","Fazenda Barra Mansa","-50.8506011962891","-24.6502990722656",NA,NA,NA,"FUEL003433","Tracheophyta","Laurales","s.n.",NA,NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"212","2020-11-12 17:00:47-03","UEL","FUEL","30974","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Moraes, P","2009","05","11","Fadelli, L; et al.","2001","01","25","Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,"FUEL003434","Tracheophyta","Laurales","316",NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"213","2019-11-01 15:02:03-03","UnB","UB","133356","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Werff, HVD","2002",NA,NA,"Assis, LCS","2001","11","10","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"Árvore 15m.",NA,"Dicotyledoneae",NA,"372","Southern America",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"214","2019-11-01 15:02:03-03","UnB","UB","133357","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Moraes, PLR","2010","06",NA,"Bridgewater, S","1996","10","28","Brasil","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688",NA,NA,"Fruit green.; Lightly disturbed cerrado",NA,"Dicotyledoneae",NA,"470","Southern America",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"215","2019-05-06 11:58:27-03","UFU","HUFU","44955","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Assis, L.C.S.","2004","07","01","Forzza, R.C.; Ferreira, F.M. & Garcia, C.M.","2002","03","28","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,"Árvore, ca. 5 m. Folhas discolores, levemente ferrugíneas na face abaxial. Frutos verdes.",NA,NA,NA,"2127",NA,NA,NA,NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA
"216","2020-08-20 14:57:05-03","UFSC","FLOR","54858","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Barboza, E.","2013","12","03","Cervi, A.C.; Barboza, E. & Cordeiro, J.","2013","11","06","Brasil","Santa Catarina","Urupema","cachoeira que congela.","-49.855278","-27.9275","49º51'19''W","27º55'39''S","arvoreta de 6m, frutos verdes","FLOR0054858",NA,"Laurales","10149",NA,NA,NA,"1561","1561",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-20 20:39:32-03","UFSC","FLOR","25520","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Falkenberg, D.B.","1998",NA,NA,"Falkenberg, D.B.","1995","04","28","Brasil","Santa Catarina","Urubici","Ao longo da rede elétrica Urubici-Cindacta, ca. 2,5 km NW da antena mais distante do Cindacta (km 14).","-49.5917015075684","-28.0149993896484",NA,NA,"árvore, Fruto Imaturo, imaturo verde, 7 a 10m altura. Espécie rara, 20-30 cm DAP. Folhas discolores, grandes, coriáceas e eretas. Registrada em slide.","FLOR0025520",NA,"Laurales","7473",NA,NA,NA,"1630","1630",NA,NA,"30102","auto",NA,NA,NA,NA,NA
"218","2021-03-04 15:44:22-03","IF","SPSF","30458","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp","J.B.Baitello","2001","03","15","F.H.F.Nascimento","1999","02","10","Brasil","BA","Rio de Contas","Base do Pico do Itobira","-41.8114013671875","-13.5789003372192",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Interior de mata.&nf;Nome popular: nicorana&nf;Árvore 10m altura; inflorescências verdes na parte proximal e beges/marrons na parte distal; sépalas mais claras na parte distal, pétalas amarronzadas, ovário verde, anteras marrons.;",NA,"Magnoliophyta","Laurales","122","América do Sul",NA,NA,"1700","1700",NA,NA,"49773","auto","Magnoliopsida",NA,NA,NA,NA
"219","2021-03-04 15:44:22-03","IF","SPSF","21201","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,"J.B.Baitello","1997","02","19","L.S.Leoni","1997","01","01","Brasil","MG","Carangola","alto Caparao, Parque Nacional","-42.0293998718262","-20.7331008911133",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","3601","América do Sul",NA,NA,NA,NA,NA,NA,"21913","auto","Magnoliopsida",NA,NA,NA,NA
"220","2021-03-04 15:44:22-03","IF","SPSF","15906","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) Kopp","J.B.Baitello","2010","10","10","L.S.Leoni","1993","03","07","Brasil","MG","Carangola","P.E. do Brigadeiro","-42.0293998718262","-20.7331008911133",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","2123","América do Sul",NA,NA,NA,NA,NA,NA,"21913","auto","Magnoliopsida",NA,NA,NA,NA
"221","2021-03-04 15:44:22-03","IF","SPSF","26596","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"E.Rotta","1979","03","05","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","42","América do Sul",NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"222","2021-03-04 15:44:22-03","IF","SPSF","26598","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"E.Rotta","1978","12","14","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","30","América do Sul",NA,NA,NA,NA,NA,NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA
"223","2021-03-04 15:44:22-03","IF","SPSF","53616","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","((Meisn.)) L.E.Kopp",NA,NA,NA,NA,"P.L.R.Moraes & J.G.Rohwer & M.L. Brotto","2016","10","12","Brasil","PR","Guaratuba","Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"COLETA: Árvore de 12 m de altura. Frutos verdes.;",NA,"Magnoliophyta","Laurales","5435","América do Sul",NA,NA,NA,NA,NA,NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA
"224","2021-03-04 15:44:22-03","IF","SPSF","36574","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"D.Saueressig","2005","02","13","Brasil","PR","Irati","bosque da Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,"COLETA: XLS: SPSFNovo;",NA,"Magnoliophyta","Laurales","544","América do Sul",NA,NA,NA,NA,NA,NA,"47271","auto","Magnoliopsida",NA,NA,NA,NA
"225","2021-03-04 15:44:22-03","IF","SPSF","46237","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp","J.B.Baitello","2012","12","03","E.M.Francisco","1998","11","10","Brasil","PR","Reserva","Fazenda Barra Mansa","-50.8506011962891","-24.6502990722656",NA,NA,"COLETA: Árvore com 8m de altura, flores marrons.;",NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,"43627","auto","Magnoliopsida",NA,NA,NA,NA
"226","2021-03-04 15:44:22-03","IF","SPSF","08140","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"O.Vecchi","1954","06","01","Brasil","SP","Loreto",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"227","2021-03-04 15:44:22-03","IF","SPSF","37049","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,"J.B.Baitello","2006","10","04","J.Valmorbida","2006","03","16","Brasil","SC","Interior Palmeira",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"228","2021-03-04 15:44:22-03","IF","SPSF","47947","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp","M.L.Brotto","2012","01","29","M.L.Brotto & E. Stange Jr.","2012","01","29","Brasil","PR","Campina Grande do Sul","Pico Pedra Branca, Serra do Ibitiraquire","-48.868333","-25.265278",NA,NA,"COLETA: Árvore 5m, flores extremamente ferrugíneas e internamente amarelas; GEOGRAFIA: Floresta ombrófila densa altomontana&nf;WGS84 25º15'55.21S / 48º52'06.64W;",NA,"Magnoliophyta","Laurales","791","América do Sul",NA,NA,"1335","1335",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"229","2021-03-04 15:44:22-03","IF","SPSF","49925","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp","M.L.Brotto","2014","09","09","M.L.Brotto & R.R.Voltz & R.S.Vieira","2014","08","24","Brasil","PR","Campina Grande do Sul","Serra do Ibitiraquire","-48.861667","-25.261667",NA,NA,"COLETA: Árvore de 7m; frutos imaturos verdes. Floresta Ombrófila Densa Altamontana.; GEOGRAFIA: Camapuã.;",NA,"Magnoliophyta","Laurales","1745","América do Sul",NA,NA,"1371","1371",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"230","2021-03-04 15:44:22-03","IF","SPSF","49989","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp","M.L.Brotto",NA,NA,NA,"M.L.Brotto & R.R.Voltz","2014","01","19","Brasil","PR","Piraquara","Recreio da Serra","-49.010278","-25.453056",NA,NA,"COLETA: Árvore de 10m; flores internamente amarelas e externamente ferrugíneas. Transição entre Floresta Ombrófila Denmsa e Floresta Ombrófila Mista.;",NA,"Magnoliophyta","Laurales","1536","América do Sul",NA,NA,"1130","1130",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"231","2021-02-08 12:43:02-03","UFRGS","ICN","179359","S","Plantae","Lauraceae","Persea","major","Persea major","(Misn.) L.E. Kopp","Brotto, ML",NA,NA,NA,"Brotto, ML; Völtz, RR","2014","01","19","Brasil","PR","Piraquara","Recreio da Serra","-49.010278","-25.453056","-49.010278","-25.453056","Doação Herbário MBM; árvore de 10 m, flores internamente amarelas e externamente ferrugíneas; transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista","ICN00015071","Dicotyledon",NA,"1536","América do Sul",NA,"ICN00015071","1130","1130",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:07:38-03","IBt","SP","369696","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp",NA,NA,NA,NA,"Assis, LCS","2001","11","10","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"SP055562",NA,NA,"372",NA,NA,"SP055562",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"233","2019-11-21 10:07:38-03","IBt","SP","99338","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp",NA,NA,NA,NA,"Reitz, R; Klein, RM","1962","01","07","Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,NA,"SP055560",NA,NA,"11703",NA,NA,"SP055560","1000","1000",NA,NA,"41804","auto",NA,NA,NA,NA,NA
"234","2019-11-21 10:07:38-03","IBt","SP","99339","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E.Kopp",NA,NA,NA,NA,"Reitz, R; Klein, RM","1960","08","12","Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,"SP055561",NA,NA,"9731",NA,NA,"SP055561","900","900",NA,NA,"12814","auto",NA,NA,NA,NA,NA
