"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","typeStatus","fieldNumber","infraspecificEpithet"
"209","2020-08-20 15:00:00-03","UFSC","FLOR","47730","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Gaio, J.","Gaio, J.; et alii","305","2013","01","18",NA,"Brasil","Paraná","Balsa Nova","São Luiz do Purunã.","-49.645278","-25.468333",NA,NA,"FLOR0047730",NA,"(Kunth) Nash",NA,NA,"2013",NA,NA,"49º38'43''W","25º28'6''S",NA,NA,"01","29",NA,NA,NA,NA
"210","2020-08-20 15:00:00-03","UFSC","FLOR","50573","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Trevisan, R.; Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","435","2013","01","24",NA,"Brasil","Santa Catarina","Água Doce","Fazenda São Joaquim.","-51.5775","-26.605",NA,"Campo natural seco e pedregoso. Erva.","FLOR0050573",NA,"(Kunth) Nash","1315","1315","2013",NA,NA,"51º34'39''W","26º36'18''S",NA,NA,"06","10",NA,NA,NA,NA
"211","2020-08-20 15:00:00-03","UFSC","FLOR","54945","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Cordeiro, J.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10152","2013","11","07",NA,"Brasil","Santa Catarina","Urubici","vila Pericó.","-49.754444","-28.161667",NA,"planta formando touceira","FLOR0054945",NA,"(Kunth) Nash","1200","1200","2013",NA,NA,"49º45'16''W","28º9'42''S",NA,NA,"12","03",NA,NA,NA,NA
"212","2020-08-20 15:00:00-03","UFSC","FLOR","67028","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Comin, M.","8386","2018","11","10",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Parque Nacional de São Joaquim. Campos de Santa Bárbara. Parque Nacional de São Joaquim","-49.606389","-28.162222",NA,"Erva. Flores róseas Habitat: Campos naturais Habito: Erva","FLOR0067028","FLOR0067028","(Kunth) Nash","1665","1665","2019",NA,NA,"49º36'23''W","28º9'44''S",NA,NA,"04","10",NA,NA,NA,NA
"213","2020-08-20 20:41:44-03","UFSC","FLOR","30108","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Dombrowski, L.T.","2463","1967","02","14",NA,"Brasil","Paraná","Rio Branco do Sul","Itaperuçu.","-49.3142013549805","-25.1900005340576",NA,"Freqüente","FLOR0030108",NA,"(Kunth) Nash",NA,NA,"1967","37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-08-20 15:00:00-03","UFSC","FLOR","18217","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Swallen, J.R.","Sacco, J.C.","195","1954","10","14",NA,"Brasil","Rio Grande do Sul","Pelotas","Instituto Agronômico do Sul.","-52.3424987792969","-31.771900177002",NA,NA,"FLOR0018217",NA,"(Kunth) Nash",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-20 20:41:44-03","UFSC","FLOR","600","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Swallen, J.R.","Klein, R.M.","3571","1962","12","08",NA,"Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,"FLOR0000600",NA,"(Kunth) Nash","1200","1200","1964","17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:54:30-03","UFRGS","ICN","085857","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Pereira, AI","Kuniyoshi, MS","3290","1972","11","05","América do Sul","Brasil","PR","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,"Beira de estrada",NA,NA,"(Kunth) Nash",NA,NA,"1985","20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:54:30-03","UFRGS","ICN","085858","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Dombrowski, LT; Kuniyoshi, MS","4237","1972","11","10","América do Sul","Brasil","PR","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,"Em campo",NA,NA,"(Kunth) Nash",NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:54:30-03","UFRGS","ICN","026450","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Irgang, B","s.n.","1974","10","29","América do Sul","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:54:30-03","UFRGS","ICN","194999","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Arzivenco, L","415","1978","11","22","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:54:30-03","UFRGS","ICN","138804","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Hagelund, K","4294",NA,NA,NA,"América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:54:30-03","UFRGS","ICN","138805","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Hagelund, K","4295","1966","04","27","América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:54:30-03","UFRGS","ICN","138807","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Hagelund, K","4291",NA,NA,NA,"América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:54:30-03","UFRGS","ICN","148209","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Welker, CAD","Longhi-Wagner, HM; Welker, CAD","9333","2004","10","15","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:54:30-03","UFRGS","ICN","025218","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Valls, JFM; et al.","3158","1974","01","10","América do Sul","Brasil","SC","Bom Jardim da Serra","Balneário Atlântida","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:54:30-03","UFRGS","ICN","049779","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Schinini, A","6515","1973","05","22","América do Sul","Argentina","Corrientes","Bella Vista","10 Km S de B. Vista",NA,NA,NA,"En terreno arenoso",NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:54:30-03","UFRGS","ICN","181661","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Cordeiro, J","Cervi, AC; Barboza, E; Cordeiro, J","10152","2013","11","07","América do Sul","Brasil","SC","São Joaquim","Vila Pericó","-49.754444","-28.161667",NA,"Doação Herbário MBM; Planta formando touceira. Estepe Gramineo-lenhosa (campo limpo seco).",NA,NA,"(Kunth) Nash","1200","1200","2013",NA,NA,"-49.754444","-28.161667",NA,NA,"12","03",NA,NA,NA,NA
"227","2021-02-08 12:54:30-03","UFRGS","ICN","190488","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dalmolim, E","Silva; Silva, E; Zanin, A","128","2009","12","08","América do Sul","Brasil","SC","Urubici","Parque Nacional de São Joaquim Campos de Santa Bárbara. 28°09'S - 49°38'W","-49.633333","-28.15",NA,"Doação FLOR 40330; Beira de estrada, barranco.",NA,NA,"(Kunth) Nash","1586","1586","2013",NA,NA,"-49.633333","-28.15",NA,NA,"08","14",NA,NA,NA,NA
"228","2021-02-08 12:54:30-03","UFRGS","ICN","190490","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dalmolim, E","Dalmolim, E; Bastos, FEA; Zanin, A","101","2011","12","15","América do Sul","Brasil","SC","Urubici","Vacas Gordas - campos de Santa Bárbara Parque Nacional de São Joaquim. 28°08'51''S - 49°38'01''W","-49.633611","-28.1475",NA,"Doação FLOR 42060; Beira de estrada.",NA,NA,"(Kunth) Nash","1383","1383","2013",NA,NA,"-49.633611","-28.1475",NA,NA,"08","14",NA,NA,NA,NA
"229","2021-02-08 12:54:30-03","UFRGS","ICN","190491","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dalmolim, E","Silva; Silva, E; Zanin, A","129","2009","12","08","América do Sul","Brasil","SC","Urubici","Parque Nacional de São Joaquim Campos de Santa Bárbara Morro do Baú. 28°09'S - 49°37'W","-49.616667","-28.15",NA,"Doação FLOR 40338; Campo aberto e turfoso.",NA,NA,"(Kunth) Nash","1690","1690","2013",NA,NA,"-49.616667","-28.15",NA,NA,"08","14",NA,NA,NA,NA
"230","2021-02-08 12:54:30-03","UFRGS","ICN","190492","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dalmolim, E","Silva; Silva, E; Zanin, A","136","2009","12","08","América do Sul","Brasil","SC","Urubici","Parque Nacional de São Joaquim Campos de Santa Bárbara Morro do Baú. 28°09'S - 49°37'W","-49.616667","-28.15",NA,"Doação FLOR 40671; Afloramento de rocha.",NA,NA,"(Kunth) Nash","1719","1719","2013",NA,NA,"-49.616667","-28.15",NA,NA,"08","14",NA,NA,NA,NA
"231","2021-02-08 12:54:30-03","UFRGS","ICN","138806","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Hagelund, K","4296","1966","04","27","América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:54:30-03","UFRGS","ICN","048844","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AI","Flores, AI","104","1979","12","01","América do Sul","Brasil","RS","Vacaria","BR-116, Km 194","-50.9338989257812","-28.5121994018555",NA,"Beira de estrada",NA,NA,"(Kunth) Nash",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:54:30-03","UFRGS","ICN","048846","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AIP","Flores, AI","108","1979","11","02","América do Sul","Brasil","RS","Vacaria","BR-116, Km 227","-50.9338989257812","-28.5121994018555",NA,"Em barranco em beira de estrada",NA,NA,"(Kunth) Nash",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:54:30-03","UFRGS","ICN","048845","S","Plantae","Monocotyledon",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Flores, AI","Flores, AI","109","1979","12","02","América do Sul","Brasil","RS","Vacaria","BR-116, Km 227","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-08 09:32:19-03","FEPAGRO","BLA","1680","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","I. L. Barreto","I. L. Barreto",NA,NA,NA,NA,NA,"Uruguai","Durazno","Durazno","Campo de Aviação",NA,NA,NA,"Data de Coleta: 10/1954.Habitat: Campo médio, em potreiro.","BLA001680",NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-08 09:32:19-03","FEPAGRO","BLA","17444","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","A. I. P. Flores","B. Rosengurtt","8534","1961","02","04",NA,"Uruguai","Tacuarembo","Manuel Diaz",NA,NA,NA,NA,"Ex BLA 6512 B.","BLA017444",NA,"(Kunth) Nash",NA,NA,"1982",NA,NA,NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"237","2021-04-08 09:32:19-03","FEPAGRO","BLA","17443","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","A. I. P. Flores","A. A. Araújo",NA,NA,NA,NA,NA,"Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,"Data de Coleta: 02/1952. Ex BLA 5083 B.","BLA017443",NA,"(Kunth) Nash",NA,NA,"1981","46666","auto",NA,NA,NA,NA,"10","13",NA,NA,NA,NA
"238","2021-02-18 17:09:31-03","FEPAGRO","BLA","16992","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","B. Rambo","O. R. Camargo",NA,"1957","11","25",NA,"Brasil","Rio Grande do Sul","Farroupilha","Povoado de Forqueta","-51.3478012084961","-29.2250003814697",NA,"Habitat: No campo seco","BLA016992",NA,"(Kunth) Nash","650","650",NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-18 17:09:31-03","FEPAGRO","BLA","16991","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","B. Rambo","O. R. Camargo",NA,"1957","11","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","Povoado de São Jose","-51.3478012084961","-29.2250003814697",NA,"Habitat: Campo seco","BLA016991",NA,"(Kunth) Nash","600","600",NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-04-08 09:32:19-03","FEPAGRO","BLA","17442","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","L. R. Parodi","K. H. Mohrdieck",NA,"1951","09","10",NA,"Brasil","Rio Grande do Sul","Tupanciretã","Posto Zootécnico da Serra","-53.8358001708984","-29.0806007385254",NA,"Ex BLA 184 C.Habitat: Em pastagem alta.","BLA017442",NA,"(Kunth) Nash",NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-04-08 09:32:19-03","FEPAGRO","BLA","892","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","I. L. Barreto","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria","Extação Experimental de Forrageiras","-50.9338989257812","-28.5121994018555",NA,"Data de Coleta: 03/1955.Habitat: Campo arbustivo.","BLA000892",NA,"(Kunth) Nash",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-22 16:23:51-03","FEPAGRO","BLA","16993","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides subsp. agrostoides","J. R. Swallen","P. N. Capparelli",NA,"1946","02","10",NA,"Brasil","Santa Catarina","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"BLA016993",NA,"(Speg.) Roseng., B.R.Arrill. & Izag.",NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsp. agrostoides"
"243","2019-11-21 10:16:55-03","IBt","SP","74999","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Lerina, R","Eiten, G; Eiten, LT","2336","1960","09","20",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Ca. 3,1 km NNW of Pádua Sales. 350 m south of main house & 150 m west of road.","-47.116667","-22.183333",NA,NA,"SP038473","SP038473","(Kunth) Nash","585","585","1999",NA,NA,"-47.116667","-22.183333",NA,NA,"01",NA,NA,NA,NA,NA
"244","2019-11-21 10:16:55-03","IBt","SP","161819","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Davidse, G; Ramamoorthy, TP; Vital, DM","12169","1976","04","09",NA,"Brasil","Distrito Federal","Brasília","Ca. 3 km W of the Goiás - Distrito Federal border along Highway BR-020.","-47.9296989440918","-15.7797002792358",NA,NA,"SP038476","SP038476","(Kunth) Nash",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:16:55-03","IBt","SP","159685","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Davidse, G; D'Arcy, WG","10739","1976","02","27",NA,"Brasil","Minas Gerais","Itutinga","Ca. 1 km E of Itutinga along Highway 265 to Barbacena.","-44.6577987670898","-21.2980995178223",NA,NA,"SP038475","SP038475","(Kunth) Nash","980","980",NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:16:55-03","IBt","SP","40775","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Chase, A","Rombouts, JE","s.n.","1938","10","09",NA,"Brasil","Minas Gerais","Rio Pardo de Minas",NA,"-42.5396995544434","-15.6097002029419",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:16:55-03","IBt","SP","382355","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, SA","Hatschbach, G; Cervi, AC; Barbosa, E","72583","2001","11","13",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Rodovia São Joaquim - Bom Jesus, próximo do trevo para São José dos Ausentes.","-50.4166984558105","-28.6678009033203",NA,NA,"SP038474","SP038474","(Kunth) Nash",NA,NA,"2004","55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:16:55-03","IBt","SP","221212","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Pabst, GFJ; Pereira, E","6331","1961","10","25",NA,"Brasil","Rio Grande do Sul","Vacaria","Ca. 14 km de Vacaria, rumo à Bom Jesus.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:16:55-03","IBt","SP","221217","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Pabst, GFJ; Pereira, E","6333","1961","10","25",NA,"Brasil","Rio Grande do Sul","Vacaria","Ca. 14 km de Vacaria, rumo à Bom Jesus.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-21 10:16:55-03","IBt","SP","75173","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Lerina, R","Mattos, JR; Mattos, NF","88242","1960","09","20",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, 3-3,2 km NNW de Pádua Sales.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,"1999","39309","auto",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
