"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"334","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Appun, CF",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica",NA,NA,NA,NA,"474?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Blanchet, JS",NA,NA,NA,"Brazil",NA,NA,"ad Porto de S. Felix",NA,NA,NA,NA,"3964?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Splitgerber, FL",NA,NA,NA,"Surinam",NA,NA,"in Surinam",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Rusby, HH",NA,NA,NA,"Venezuela",NA,NA,"secus flum. Orinoco ad Sacupana",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Otto, CFE",NA,NA,NA,"Venezuela",NA,NA,"in Venezuela ad Cuno Pederuales",NA,NA,NA,NA,"955","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"secus flum. Demerara",NA,NA,NA,NA,"3588?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Wullschlaegel, HR",NA,NA,NA,"Surinam",NA,NA,"prope Maagdeburg in Crescentia Cujete",NA,NA,NA,NA,"568","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Hostmann, FWR",NA,NA,NA,"Surinam",NA,NA,"in Surinam",NA,NA,NA,NA,"156?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"secus flum. Demerara",NA,NA,NA,NA,"3847","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Squires, W",NA,NA,NA,"Venezuela",NA,NA,"secus flum. Orinoco ad Sacupana",NA,NA,NA,NA,"399?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Hostmann, FWR",NA,NA,NA,"Surinam",NA,NA,"in Surinam",NA,NA,NA,NA,"156","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Splitgerber, FL",NA,NA,NA,"Surinam",NA,NA,"in Surinam",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kuntze, O",NA,NA,NA,"Bolivia",NA,NA,"in Boliviae prov. Velasco altit. 200m",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kegel, HAH",NA,NA,NA,"Surinam",NA,NA,"in fruticetis prope Paramaribo",NA,NA,NA,NA,"157?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,"Floret Martio - Octobri",NA,"Lindl.","Bungeroth, E",NA,NA,NA,"Venezuela",NA,NA,"In Venezuela",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Wullschlaegel, HR",NA,NA,NA,"Surinam",NA,NA,"prope Maagdeburg in Crescentia Cujete",NA,NA,NA,NA,"568?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kegel, HAH",NA,NA,NA,"Surinam",NA,NA,"in fruticetis prope Paramaribo",NA,NA,NA,NA,"157","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Martius, CFP",NA,NA,NA,"?",NA,NA,"in Citro Aurantio ad Fazienda Guidowald",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Rusby, HH",NA,NA,NA,"Venezuela",NA,NA,"secus flum. Orinoco ad Sacupana",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Fendler, A",NA,NA,NA,"Venezuela",NA,NA,"in prov. Caracas prope Coloniam Tovar",NA,NA,NA,NA,"2123?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,"1637?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Otto, CFE",NA,NA,NA,"Venezuela",NA,NA,"in Venezuela ad Cuno Pederuales",NA,NA,NA,NA,"955?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Squires, W",NA,NA,NA,"Venezuela",NA,NA,"secus flum. Orinoco ad Sacupana",NA,NA,NA,NA,"399","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"secus flum. Demerara",NA,NA,NA,NA,"3588","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Fendler, A",NA,NA,NA,"Venezuela",NA,NA,"in prov. Caracas prope Coloniam Tovar",NA,NA,NA,NA,"2123","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Wied-Neuwied, MAP Prince",NA,NA,NA,"?",NA,NA,"ad Casca",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Martius, CFP",NA,NA,NA,"?",NA,NA,"in Citro Aurantio ad Fazienda Guidowald",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Wied-Neuwied, MAP Prince",NA,NA,NA,"?",NA,NA,"ad Casca",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Kuntze, O",NA,NA,NA,"Bolivia",NA,NA,"in Boliviae prov. Velasco altit. 200m",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","St.-Hil, A",NA,NA,NA,"Brazil","Goiás",NA,"in prov. Goyaz",NA,NA,NA,NA,"C828?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil","Goiás",NA,"in prov. Goyaz",NA,NA,NA,NA,"22175?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","St.-Hil, A",NA,NA,NA,"Brazil","Goiás",NA,"in prov. Goyaz",NA,NA,NA,NA,"C828","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Peckolt, T",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Canta Gallo",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in sylvis ad Lagoa Santavpassim, in truncis arborum imprimis cortice glaberrimo Psidii poniferi et Eugeniae cauliflorae gaudens",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Weddell, HA",NA,NA,NA,"Brazil","Mato Grosso",NA,"in prov. Matto Grosso",NA,NA,NA,NA,"3389","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Peckolt, T",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Canta Gallo",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,"1637","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","St.-Hil, A",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,"B936","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Descourtilz, ME",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis virgineis prov. S. Paulo",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Weir, JR",NA,NA,NA,"Brazil",NA,NA,"in prov. S. Paulo vel Rio de Janeiro",NA,NA,NA,NA,"56","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,"13228","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Weir, J",NA,NA,NA,"Brazil",NA,NA,"in prov. S. Paulo vel Rio de Janeiro",NA,NA,NA,NA,"56?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil","Goiás",NA,"in prov. Goyaz",NA,NA,NA,NA,"22175","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Descourtilz, ME",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvis virgineis prov. S. Paulo",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","St.-Hil, A",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,"B936?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in sylvis ad Lagoa Santavpassim, in truncis arborum imprimis cortice glaberrimo Psidii poniferi et Eugeniae cauliflorae gaudens",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,"14300?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,"14300","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali locis accuratis haud indicatis",NA,NA,NA,NA,"13228?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Luschnath, B",NA,NA,NA,"Brazil","Bahia","Ilhéus","prope Ilheos","-39.0494","-14.7889","61245","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Schenck, JHR",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","in prov. Sta. Catharina ad Blumenau","-49.0661","-26.9194","34291","auto","688","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Luschnath, B",NA,NA,NA,"Brazil","Bahia","Ilhéus","prope Ilheos","-39.0494","-14.7889","61245","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Schenck, JHR",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","in prov. Sta. Catharina ad Blumenau","-49.0661","-26.9194","34291","auto","688?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Müller, G Dr",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","in prov. Sta. Catharina ad Blumenau","-49.0661","-26.9194","34291","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Spruce, R",NA,NA,NA,"Brazil","Pará ","Santarém","Habitat in vicinis Santarem prov. Pará","-54.7083","-2.44306","205258","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Müller, G Dr",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","in prov. Sta. Catharina ad Blumenau","-49.0661","-26.9194","34291","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Spruce, R",NA,NA,NA,"Brazil","Pará ","Santarém","Habitat in vicinis Santarem prov. Pará","-54.7083","-2.44306","205258","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Weddell, HA",NA,NA,NA,"Brazil","Mato Grosso",NA,"in prov. Matto Grosso",NA,NA,NA,NA,"3389?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Blanchet, JS",NA,NA,NA,"Brazil",NA,NA,"ad Porto de S. Felix",NA,NA,NA,NA,"3964","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Sagot, PA",NA,NA,NA,"French Guiana",NA,NA,"Etiam in Guiana gallica ad Karouany",NA,NA,NA,NA,"758","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
