"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","603881","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","V. E. Rudd",NA,NA,NA,"R. M. Harley","1980","06","01","Brazil","Bahia","Morro do Chapéu","Morro do Chapéu. Ca. 16 km. along the Morro do Chapeu to Utinga road, S.W. of Morro do Chapeu. D6","-41.28","-11.63",NA,NA,"980","980","NY00603881","NY00603881_01","Magnoliophyta","Fabales","22967","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757979' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","604000","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi",NA,NA,NA,"H. de F. Leitão Filho","1979","09","10","Brazil","São Paulo","Joanópolis","Nativo em área de mata a 15 km da cidade junto à Cachoeira dos Pretos","-46.27","-22.9303",NA,NA,NA,NA,"NY00604000","NY00604000_01","Magnoliophyta","Fabales","10391","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383079' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02679241","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"J. E. Meireles","2007","05","15","Brazil","Minas Gerais","Itamonte","Estrada da lagoa para a cidade de Alagoas","-44.8414","-22.2372",NA,NA,NA,NA,"NY02679241","NY02679241_01","Magnoliophyta","Fabales","542","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944786' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01054901","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi",NA,NA,NA,"H. C. de Lima","1986","01","26","Brazil","Minas Gerais",NA,"Estrada Rio-Belo Horizonte, km 738, próximo a Santos Dumont",NA,NA,NA,NA,NA,NA,"NY01054901","NY01054901_01","Magnoliophyta","Fabales","2659","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178051' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01048038","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi",NA,NA,NA,"R. C. Forzza","2005","01","19","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, aceiro próximo a entrada do parque","-43.9","-21.72",NA,NA,"1300","1300","NY01048038","NY01048038_01","Magnoliophyta","Fabales","3953","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193748' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1039123","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi",NA,NA,NA,"A. M. S. da F. Vaz","1992","03","25","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológca Estadual de Paraíso. Fazenda do Curtume Carioca. Mata da Pedra Ferro.","-42.883","-22.483",NA,NA,NA,NA,"NY01039123","NY01039123_01","Magnoliophyta","Fabales","966","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1481969' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","16209","PreservedSpecimen","Plantae","Fabaceae","Machaerium","erianthum","Machaerium erianthum","Benth.",NA,NA,NA,NA,"Illegible collector name",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00016209","NY00016209_01","Magnoliophyta","Fabales","s.n.","South America","sheet","collector's name = Schott. Herb. Musei Palat. Vindob. (Botanische Abtheilung des K. K. naturhist. Hormueums Wien.) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446249' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","603999","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","1983","11","30","Brazil","Paraná","Antonina","Serrinha","-48.7117","-25.4286",NA,NA,NA,NA,"NY00603999","NY00603999_01","Magnoliophyta","Fabales","47168","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383076' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2017-01-10 14:33:00-02","NY","NYBG","2480407","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste",NA,NA,NA,NA,NA,"C. N. Fraga","2008","02","16","Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas, floresta na beira da estrada para o localidade de Alegre","-40.4819","-20.3025",NA,NA,"500",NA,"NY02480407","NY02480407_01","Magnoliophyta","Fabales","1871","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706466' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01092839","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","C. V. Mendonça Filho",NA,NA,NA,"M. M. Arbo","1997","01","27","Brazil","Espírito Santo",NA,"1 km W de Venda Nova do Imigrante, entrada a Alto Bananeiras, 5-7 km de la rodovia BR-262.","-41.13","-20.3",NA,NA,"900","900","NY01092839","NY01092839_01","Magnoliophyta","Fabales","7719","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238548' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","604313","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F. C. Hoehne",NA,NA,NA,"W. A. Ducke","1941","02","14","Brazil","Amazonas",NA,"Manaos, Estrada Campos Salles",NA,NA,NA,NA,NA,NA,"NY00604313","NY00604313_01","Magnoliophyta","Fabales","2035","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699445' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","604312","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"W. Hoehne","1951","08","24","Brazil","São Paulo","Sao Paulo","Sao Paulo, S.P. Parque do Estado de S. Paulo","-46.621883","-23.654505",NA,NA,NA,NA,"NY00604312","NY00604312_01","Magnoliophyta","Fabales","s.n.","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699447' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","03066006","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"C. Baez","2016","03","06","Brazil","Rio de Janeiro","Rio de Janeiro","Subida para Pedra da Gávea pela Barrinha. Próximo à Pedra do Navio. Parque Nacional da Tijuca","-43.285","-22.9980555",NA,NA,"750","750","NY03066006","NY03066006_01","Magnoliophyta","Fabales","551","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3287029' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01081285","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F. L. R. Filardi",NA,NA,NA,"J. G. Jardim","1998","01","21","Brazil","Bahia","Almadina","Rod. Almadina/Ibitupã, entrada ca. 5 km W da sede do município. Fazenda Cruzeiro do Sul. Serra do Sete-paus; ca. 8 km da entrada. Área do Inventário Florestal e Fitossociológico.","-39.6961","-14.735",NA,NA,NA,NA,"NY01081285","NY01081285_01","Magnoliophyta","Fabales","1262","South America",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=726784' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02679269","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"L. de S. Leoni","2000","01","14","Brazil","Minas Gerais","Faria Lemos","Fazendo Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,"600",NA,"NY02679269","NY02679269_01","Magnoliophyta","Fabales","4339","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2945912' target='other'> <mi>dwc_moreinfo</mi></a>","14353","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01054751","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","C. V. Mendonça Filho",NA,NA,NA,"R. Callejas Posada","1983","11","30","Brazil","Paraná","Antonina","Serrinha. Vertiente Atlántica","-49.5","-25.5",NA,NA,"100","100","NY01054751","NY01054751_01","Magnoliophyta","Fabales","1811","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162874' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1019541","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F. L. R. Filardi",NA,NA,NA,"R. D. Ribeiro","2008","12","06","Brazil","Rio de Janeiro","Rio das Ostras","Mar do Norte. Balneário das Garças, área com remanescentes sobre morrotes.","-41.9447","-22.5269",NA,NA,NA,NA,"NY01019541","NY01019541_01","Magnoliophyta","Fabales","1048","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1286173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","885175","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F. L. R. Filardi",NA,NA,NA,"J. M. A. Braga","2002","02","05","Brazil","Rio de Janeiro","Campos dos Goytacazes","Distrito de Ibitioca, Fazenda Pedra Negra, Morro de Itaoca (Morro do Rato), proximidades do cume.","-41.3242","-21.7544",NA,NA,"150","180","NY00885175","NY00885175_01","Magnoliophyta","Fabales","7099","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981051' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","604310","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","H. C. de Lima",NA,NA,NA,"H. C. de Lima","1978","06","19","Brazil","Rio de Janeiro",NA,"Estrada Parati-Cunha, próximo a divisa entre RJ e SP","-44.852794","-23.155388",NA,NA,"600","1100","NY00604310","NY00604310_01","Magnoliophyta","Fabales","605","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699444' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02636714","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F. L. R. Filardi",NA,NA,NA,"P. Fiaschi","2003","03","08","Brazil","Bahia","Boa Nova","Faz. Cotermaia (prop. Alipio Maia),entrada a esq. Ca. 1,2Km a E da cidade, na estrada para Dário Meira.","-40.1875","-14.3736",NA,NA,NA,NA,"NY02636714","NY02636714_01","Magnoliophyta","Fabales","1390","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475183' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","604311","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","H. C. de Lima",NA,NA,NA,"J. P. Lanna Sobrinho","1971","03","23","Brazil","Rio de Janeiro",NA,"Guanabara, Tijuca, Estr. da Vista Chinesa, pr. Gávea Pequena","-43.275294","-22.973971",NA,NA,NA,NA,"NY00604311","NY00604311_01","Magnoliophyta","Fabales","s.n.","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699446' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01091647","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","C. V. Mendonça Filho",NA,NA,NA,"R. Callejas Posada","1983","11","30","Brazil","Paraná","Antonina","Serrinha. Vertiente Atlántica","-49.5","-25.5",NA,NA,"100","100","NY01091647","NY01091647_01","Magnoliophyta","Fabales","1811","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1240630' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01092794","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F. L. R. Filardi",NA,NA,NA,"B. B. Klitgaard","1993","12","18","Brazil","São Paulo",NA,"Serra do Japí. On road from the main entrance into the reserve, just off the highway.","-46.92","-23.25",NA,NA,NA,NA,"NY01092794","NY01092794_01","Magnoliophyta","Fabales","s.n.","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237054' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01054753","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","1969","04","01","Brazil","Paraná","Campina Grande do Sul","Mandassaia","-49.0553","-25.3058",NA,NA,NA,NA,"NY01054753","NY01054753_01","Magnoliophyta","Fabales","21312","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162880' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","608024","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","1986","05","02","Brazil","Paraná","Balsa Nova","Campina da Cascavel","-49.6356","-25.5842",NA,NA,NA,NA,"NY00608024","NY00608024_01","Magnoliophyta","Fabales","50363","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745287' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01054802","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F. L. R. Filardi",NA,NA,NA,"E. P. Heringer","1965","05","25","Brazil",NA,NA,"Rodovia Anápolis-Brasilia",NA,NA,NA,NA,NA,NA,"NY01054802","NY01054802_01","Magnoliophyta","Fabales","10425","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162889' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","603972","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F. L. R. Filardi",NA,NA,NA,"J. Cordeiro","1986","01","14","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731","-25.4281",NA,NA,NA,NA,"NY00603972","NY00603972_01","Magnoliophyta","Fabales","215","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=242061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25781","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Fortuna-Perez, A.P.","2007","04","23","Pinto, D.D.","2006","12","10","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU025781",NA,NA,NA,"3",NA,NA,"Árvore de 5 m de altura, flores brancas com odor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","2361","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, S.R.","1997","12","12","Christianini, S.R.","1997","10","12","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"BOTU002361",NA,NA,NA,"645",NA,NA,"Árvore, 16 m de altura, caule levemente esfoliativo, folhas cartáceas, frutos verde-claros, caule com resina vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","23306","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Engel, V.L.",NA,NA,NA,"Sartori, M.S.","2001","02","21","Brasil","São Paulo","Itatinga",NA,NA,NA,"9999","9999",NA,NA,"BOTU023306",NA,NA,NA,NA,NA,NA,"Planta de hábito arbóreo regenerando naturalmente em reflorestamento de Eucalyptus saligna, com 1,45 cm de diâmetro a altura do peito e 2,90 m de altura, sem flores e frutos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","2362","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, S.R.","1997","12","12","Christianini, S.R.","1997","10","01","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"BOTU002362",NA,NA,NA,"723",NA,NA,"Árvore, 13 m de altura, caule levemente esfoliativo, folhas cartáceas, frutos verde-claros, caule com resina vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","10432","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Sartori, A.",NA,NA,NA,"Barneby, R.","1969","04","01","Brasil","Paraná","Campina Grande do Sul",NA,NA,NA,"9999","9999",NA,NA,"BOTU010432",NA,NA,NA,"21312",NA,NA,"Árvore de 10 m de altura, tronoc 30 cm diâmetro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:30:33-03","UFRJ","RFA","24021","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","H. C. de Lima & L. F. G. da Silva","2002","02","20","F. M. de B. Pereira; G. de Souza, J. A. F. Nogueira, M. R. Gomes, L. M. Gonçalves","2000","02","03","Brasil","Rio de Janeiro","Guapimirim","Fazenda Sendas de Propriedade das Organizações Sendas","-42.066389","-22.659444","42º3'59''W","22º39'34''S",NA,NA,"RFA40369",NA,NA,NA,"52",NA,NA,"Árvore, 3m de altura, 3m de diâmetro, DAP 15cm, heliófila, comum no local",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-13 09:19:50-03","UFRJ","RFA","17582","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","V.E. Rudd","1974",NA,NA,"G.G. Hatschbach","1969","01","23","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"50","50","RFA14623",NA,NA,NA,"26891",NA,NA,"Trepadeira lenhosa, flor creme alto de árvores.","30514","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:30:33-03","UFRJ","RFA","32501","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","S. J. Silva Neto","2000",NA,NA,"V. A. Garcia","1998","12",NA,"Brasil","Rio de Janeiro","Comendador Levy Gasparian","Fazenda Amazonas, Mata Boa Vista","-43.191667","-22.041667","43º11'30''W","22º2'30''S",NA,NA,"RFA21178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:30:33-03","UFRJ","RFA","39595","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","R. D. Ribeiro",NA,NA,NA,"Finotti R.; Caruzo J.",NA,NA,NA,"Brasil","Rio de Janeiro","Guapimirim","interior de fragmento florestal cujo o entorno é ocupado por várias pequenas propriedades, antigo assentamento do INCRA","-42.845833","-22.577222","42º50'45''W","22º34'38''S","50","50","RFA24595",NA,NA,NA,"126",NA,NA,"Árvore de 3 metros de altura e PAP de 31,3 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-13 09:19:50-03","UFRJ","RFA","12497","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","A. Burkart",NA,NA,NA,"G.G. Hatschbach","1967","08","24","Brasil","Paraná","Cianorte","Fazenda da Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,"RFA11700",NA,NA,NA,"16937",NA,NA,"Arvoreta 4m, tronco 8m, cerrado e mata pluvial, flor creme c/ nervuras esverdeados","32009","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:19:50-03","UFRJ","RFA","9714","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","1969","05","17","Brasil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,"RFA44016",NA,NA,NA,"21569",NA,NA,"Árvore 8m, tronco 15cm de diâmetro","32009","auto",NA,NA,NA,NA,NA,NA,NA
