"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"212","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","4050","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","202","1976","11",NA,NA,"Brasil","Rio Grande do Sul","Morro São Pedro",NA,"frutos verdes; no campo","HAS0004050","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"213","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","95701","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Senna, R.M.","s.n.","2003","10",NA,NA,"Brasil","Rio Grande do Sul","Morro São Pedro",NA,"Campo pedregoso. Projeto: Programa de Implantação da Unidade de Conservação de Proteção Integral do Morro São Pedro. DEMAE-FZB- IPH","HAS0095701","Magnoliophyta","(A.St.-Hill) Fryxell.","Bueno,O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","2003","12","19",NA,NA,NA,NA,NA,NA
"214","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","9490","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1388","1979","05",NA,NA,"Brasil","Rio Grande do Sul","Morro Tapera",NA,"acesso pela estrada Juca Batista; rasteira; altitude 200 m; numerosa; associação com Umbeliaceae, Gramineaceae, Asteraceae; campo limpo; relevo no topo e encosta; mais ambundante no topo; solo granitico","HAS0009490","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"215","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","9492","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1390","1979","05",NA,NA,"Brasil","Rio Grande do Sul","Morro Tapera",NA,"acesso pela estrada Juca Batista; rasteira; altura da planta 50 cm; altitude 200 m; pouco numerosa; dispersa; emaranhada nos pés de gramineas e asteraceas; campo limpo; relevo no topo; solo granitíco","HAS0009492","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA,NA
"216","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","9493","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1391","1979","05",NA,NA,"Brasil","Rio Grande do Sul","Morro Tapera",NA,"acesso pela estrada Juca Batista; decumbente; altura da planta 50 cm; altitude 200 m; rara; dispersa; emaranhada nos pés de gramíneas e asteraceas; campo limpo; relevo no topo; solo granpitico","HAS0009493","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA,NA
"217","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","9494","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1392","1979","05",NA,NA,"Brasil","Rio Grande do Sul","Morro Tapera",NA,"acesso pela estrada Juca Batista; rasteira; altura da planta 60 cm; altitude 200 m; rara; dispersa; emaranhada aos pés de gramíneas altas e asteraceas; campo limpo; relevo no topo; solo granítico","HAS0009494","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA,NA
"218","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11099","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Martins, S.A.","50","1980","01",NA,NA,"Brasil","Rio Grande do Sul","Morro Teresópolis",NA,"erva rasteira; flor rosa salmão; vistosa","HAS0011099","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"219","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11059","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Soares, Z.","250","1980","01",NA,NA,"Brasil","Rio Grande do Sul","Morro Teresópolis",NA,"erva; flor salmão; fruto verde; altitude 260 m; pouco numerosa; dispersa; campo mexido; beira do mato; relevo no topo; solo granito","HAS0011059","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"220","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","32929","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Abruzzi, M.L.","2560","1991","12",NA,NA,"Brasil","Rio Grande do Sul","Reserva Biológica do Ibicuí-Mirim, Campo dos Barcelos",NA,NA,"HAS0032929","Magnoliophyta","(A.St.-Hil.) Fryxell","Bueno, O.","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto","1993","02","09",NA,NA,NA,NA,NA,NA
"221","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96792","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","cf. urticifolia","Krapovickasia cf. urticifolia","Hagelund, K.","5590","1969","01",NA,NA,"Brasil","Rio Grande do Sul","Granja Piratini",NA,"Doação do herbário Karner Hagelund","HAS0096792","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"222","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96795","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K.","6534","1972","11",NA,NA,"Brasil","Rio Grande do Sul","Granja Piratini",NA,"Doação do herbário Karner Hagelund","HAS0096795","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"223","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","19896","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","3945","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Ruínas de São Miguel.",NA,"Flores rosadas; numeroso; disperso; em campo mexido.","HAS0019896","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","4333","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","283","1977","01",NA,NA,"Brasil","Rio Grande do Sul","Guariroba",NA,"flores rosas bem forte; folha pilosa aveludada ao tato; flores bem abertas; terreno meio arenoso; com plantação de aipim e alguns pés jovens de eucalipto; dia bem quente com sol forte; planta abundante","HAS0004333","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,"29157","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"225","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","19901","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","3950","1984","11",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Estrada entre as ruínas de São Miguel e São Lourenço do Sul; erva com flores rosas, com a base branca; pouco numerosa; dispersa; em beira de estrada.","HAS0019901","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"São Luiz Gonzaga","-54.9608001708984","-28.4083003997803",NA,NA,"39496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","19336","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","3790","1984","01",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva rasteira com flores rosadas, numerosa, agrupada, em beira de estrada.","HAS0019336","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,"32227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","19813","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","3862","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Entre Soledade e Espumoso; Km 21 da RS.",NA,"Erva rasteira; com flores rosadas-claras; numerosa; dispersa.","HAS0019813","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"42411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","8491","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","738","1977","11",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Campo sujo com Eryngium e Desmodium. flores rosadas","HAS0008491","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,"41194","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"229","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","10290","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1751","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Morro Araça",NA,"planta rasteira; numerosa; dispersa; campo sujo; solo granítico; altitude de 50 m; parada da base do morro","HAS0010290","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"41667","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"230","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","10606","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1927","1979","11",NA,NA,"Brasil","Rio Grande do Sul","Morro da Grota",NA,"flor rosada; erva rasteira; numerosa; dispersa; campo sujo; encosta; solo granito","HAS0010606","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"41667","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"231","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","10369","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","s.n.","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Morro da Pedreira",NA,"parada no topo do morro; rasteira; altitude de 200 m; pouco numerosa; dispersa; campo sujo; solo granito; morro com afloramentos rochosos","HAS0010369","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"41667","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"232","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","23182","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","5116","1987","11",NA,NA,"Brasil","Rio Grande do Sul","Parque Estaduas de Itapuã, Praia de Fora",NA,"Em dunas próximas a mata de restinga. Solo arenoso. Erva rasteira, pouco numerosa.","HAS0023182","Magnoliophyta","(St. Hil.) Fryxell","Bueno, O.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"41667","auto","1987","12",NA,NA,NA,NA,NA,NA,NA
"233","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","20380","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Krapovickas, A.","s.n.","1982","12",NA,NA,"Brasil","Santa Catarina","Rio Pelotas, 3 km de Bom Jardim da Serra.",NA,"Campestre. Doação Universidad Nacional del Nordeste - Corrientes (CTES) Nº 38284.","HAS0020380","Magnoliophyta","(A. St.-Hil.) Fryxell",NA,"São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-05 09:51:55-03","IBt","SP","357157","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Tressens, SG","6612","2000","03","29","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,"(A.St.-Hil.) Fryxell",NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-26 10:00:27-03","IBt","SP","378350","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Zardini, EM","52900","1999","12","14",NA,"Paraguai","Caazapá",NA,NA,NA,NA,NA,"(A.St.-Hil.) Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-18 08:31:01-03","IBt","SP","6872","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Brade, AC","5968","1912","12","22",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"(A.St.-Hil.) Fryxell",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-26 10:00:27-03","IBt","SP","369653","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Tozzi, AMGA","98-209","1998","12","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"(A.St.-Hil.) Fryxell",NA,"Votorantim","-47.4300003051758","-23.5400009155273",NA,NA,"15031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
