"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"95","2008-05-27 22:02:00-03","MO","MOBOT","2991926","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Filgueiras",NA,NA,NA,"B.A.S. Pereira","Pereira 2483","1993",NA,NA,"Brazil","Minas Gerais",NA,"Município de Unaí, localidade denomindada Palmital. Marta em afloramento calcario, na confluencia do córrego das Lages com o Rio Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-11-30 21:56:00-02","MO","MOBOT","2992503","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"M.P. Velásquez S.|Julio C. Betancur B.","Velásquez Sandino 1741","1990","2","1","Colombia","Caquetá","San Vicente de Caguan","Macarena, Vereda Alto Morrocoy, selva extensa que separa las sabanas del Yarí de las sabanas de Refugio, bosque al plblado.","-74.01666","1.6",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","2992811","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","W. Thomas",NA,NA,NA,"W. Wayt Thomas","Thomas 6725","1989","4","12","Ecuador","Los Ríos",NA,"Canton Vinces. Pedrro Franco Davila Biological Station, Jauenche, 40 km S of Quevedo on road towards Palenque via Mochace. Lowland moist forest on rolling hills.","-79.58333","-1.33333",NA,NA,"50.00000000","70.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-01-28 20:59:00-02","MO","MOBOT","2993156","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Ricardo Callejas|José L. Hage","Callejas Posada 1974","1963","12","30","Brazil","Bahia",NA,"Ilhéus, area do CEPEC, km 22 d Rodovia Ilhéus/Itabuna (BR 415) Região de Mata Higrófila Sul Baiana. Quadra D.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-02-12 13:01:00-02","MO","MOBOT","2993623","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Cleofé E. Calderón|R.S. Pinheiro","Calderón 2246","1972","4","28","Brazil","Bahia",NA,"Mun. de Ubaíra: 6km East of Ubaíra city: Rio Jequiriçá. Growing in rather open type of forest on gentle slope.","-39.61666","-13.26666",NA,NA,"260.00000000","270.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2011-02-12 13:01:00-02","MO","MOBOT","2993880","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Cleofé E. Calderón|R.S. Pinheiro","Calderón 2193","1972","3","31","Brazil","Bahia",NA,"Mun. Santa Cruz Cabrália, Reserva Biológica Pau Brasil (C.E.P.L.A.C ): 16 km W of Pôrto Seguro. In humid primary forest,","-39.18333","-16.38333",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2013-11-22 05:43:00-02","MO","MOBOT","2994104","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Fernando O. Zuloaga|Gustavo Martinelli|J. M. Caruso","Zuloaga 2460","1985","5","14","Brazil","Espírito Santo",NA,"Município de Linhares: Reseva Florestal de Linhare, Cia. Vale do Rio Doce, Florsta SA, camino 211, campos nativos. Selva primaria, en sotobosque.",NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2012-09-14 17:30:00-03","MO","MOBOT","2994379","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Orlando Marulanda","Marulanda 724","1988","8","10","Colombia","Meta",NA,"Alto Guaybero: Un día en lancha río arriba del Municipio La Macarena, vegetación asociada a claros, ocasionados por tala y quema del bosque.","-74.18333","2.55",NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-07-14 17:41:00-03","MO","MOBOT","3117161","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Grady L. Webster","Webster 22825","1978","7","24","Ecuador","Esmeraldas",NA,"Woods c. 7 km SW of Súa.","-78.96666","0.85",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","2993317","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Michael H. Nee","Nee 35006","1987","4","23","Brazil","Rondônia",NA,"Mun. Porto Velho. Forest on hill, ca. 5 km. S of Campo Novo, on road to old mining area at Balateiro. Many large granite boulders.","-63.61666","-10.63333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2013-02-13 05:33:00-02","MO","MOBOT","935767","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","T. Killeen (USZ)",NA,NA,NA,"Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","Mostacedo C. 764","1993","6","25","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Cataratas El Encanto. Bosque alto húmedo. Relieve con pendientes pronunciadas.","-61.71666","-14.63333",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","992747","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Erik Asplund","Asplund 5562",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-07-31 06:58:00-03","MO","MOBOT","1362718","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata ecuatoriana","Judz. & Soderstr.","T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 9832","1980","3","23","Ecuador","Los Ríos",NA,"Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.","-79.7","-1.26666",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"ecuatoriana",NA,NA,NA,"Holotype","29",NA,NA
"108","2015-03-04 05:53:00-03","MO","MOBOT","1564833","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata ecuatoriana","Judz. & Soderstr.","Judziewicz, 1/",NA,NA,NA,"Tom Delinks|Carlos Robles","Delinks 354","1999","10","6","Ecuador","Manabí","Jaramijó","Camarones, 24 km south of Pedernales (as the crow flies) southeast off coastal highway; primary tropical moist forest; 3 km from seashore.","-80.14611","-0.0925",NA,NA,"75.00000000","125.00000000",NA,NA,NA,NA,NA,"South America",NA,"ecuatoriana",NA,NA,NA,NA,NA,"2",NA
"109","2015-12-27 05:30:00-02","MO","MOBOT","237406","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata ecuatoriana","Judz. & Soderstr.","E. Judziewicz",NA,NA,NA,"Daniel Rubio|W. S. Alverson","Rubio 443","1990","6","5","Ecuador","Los Ríos","Vinces","Estación Biológica Jauneche. 30 km al noreste de Balzar. Bosque húmedo Tropical Terreno plano.","-79.66666","-1.2",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"ecuatoriana",NA,NA,NA,NA,"90-4","5",NA
"110","2012-04-23 10:44:00-03","MO","MOBOT","2990498","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata ecuatoriana","Judz. & Soderstr.","T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"Folke Fagerlind|Per-Göran Wibom","Fagerlind 374","1952",NA,NA,"Ecuador","Guayas",NA,"Between Las Americas and Palme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"ecuatoriana",NA,NA,NA,NA,NA,NA,NA
"111","2011-01-03 12:23:00-02","MO","MOBOT","2990647","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata ecuatoriana","Judz. & Soderstr.","T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 12706","1982","2","20","Ecuador","Los Ríos",NA,"Estacion biologica Pedro Franco Davila at Jauneche on road from Mocahi to Palenque on Estero Penafiel.",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"ecuatoriana",NA,NA,NA,NA,NA,NA,NA
"112","2010-02-22 20:42:00-03","MO","MOBOT","2990799","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata ecuatoriana","Judz. & Soderstr.","T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"Calaway H. Dodson|T.A. Dodson|Alvin Embree|R. Perry","Dodson 7067","1978","8","15","Ecuador","Los Ríos","Vinces","Jauneche Forest, Canton Vinces, Prov. Los Rios. Between Mocachi and Palenque on Estero Peñafiel.",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"ecuatoriana",NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","2991291","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"MORI","MORI 11577","1979","3","15","Brazil","Bahia",NA,"Rodovia BA- 265, trecho Caatiba/Barra do Choça, a 6km a W de Caatiba. Região de Mata Mesofila Sil Bauana. Mata parcialmente perturbada.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"114","2009-09-24 14:05:00-03","MO","MOBOT","2991470","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"George S. Bunting","Bunting 9448","1980","8","5","Venezuela","Zulia",NA,"Dtto. Bolívar: Cuenca del Embalse Burro Negro (Pueblo Viejo): sector entre Quirós-El Pensado y el pei de Cerro socopo, en el área aprox. 10 km en línea recta al este de Churuguarita; en bosque siempreverde.",NA,NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","2991821","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123241","1980","6","3","Venezuela","Zulia",NA,"Cerro Los Manantiales, forested uppermost slopes and ridges, east of Río Guasare, west of Hacienda Los Manatiales, on property of Professor Morales, 12 km west of Corpozulia Campamento Carichuano.","-72.33333","11.01666",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"116","2009-09-24 14:05:00-03","MO","MOBOT","2992086","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"George S. Bunting","Bunting 2265","1967","8","21","Venezuela","Barinas",NA,"Barinitas, en bosque inmediamente al aldo del final suroeste del pueblo. On forest floor, in colonies in semi-shade.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"117","2009-06-24 18:36:00-03","MO","MOBOT","2992297","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E. J. Judziewicz",NA,NA,NA,"Agnes Chase","Chase 8430","1925","2","12","Brazil","Rio de Janeiro",NA,"Camino dos Macacos (Jardim Botanico to Alta Boa Vista), Vicinity of Rio de Janerio.",NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","2992436","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"MULLEN","MULLEN S.N.","1981","4",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","2992599","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E. J. Judziewicz",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 15727","1967","1","18","Brazil","Paraná",NA,"Rio Ivai (mun.Terra Bóa) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"120","2020-08-31 09:21:43-03","INPA","INPA","70106","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Soderstrom, TR","1911","1972","03","18","Brasil","Espírito Santo","Atilio Vivacqua","Flecheira. Disturbed forest on steep slope, sandy soil with thick layer of leafmold; common in shade.","-40.066667","-19.4","-40.066667","-19.4","100","100",NA,"INPA0070106","INPA0070106 INPA0070106_e","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-10 20:52:28-03","INPA","INPA","181080","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Filgueiras, TS; Viana, PL","2014","05",NA,"Nee, MH","35006","1987","04","23","Brasil","Rondônia","Porto Velho","Ca. 5 km. S of Campo Novo, on road to old mining area at Balateiro.","-63.616667","-10.633333","-63.616667","-10.633333",NA,NA,NA,"INPA0181080","INPA0181080 INPA0181080_e INPA0181080_nd","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:21:43-03","INPA","INPA","120077","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Plowman, T","8646","1980","02","10","Brasil","Pará","Conceição do Araguaia","Range of low hills ca. 20 Km west of Redenção, near Côrrego São João and Troncamento Santa Teresa; in shade of lowland forest.","-50.166667","-8.05","-50.166667","-8.05","350","620",NA,"INPA0120077","INPA0120077 INPA0120077_e","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-08-31 09:21:43-03","INPA","INPA","69979","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Soderstrom, TR","1963","1972","04","25","Brasil","Espírito Santo",NA,"Cachoeira de Itapemirim, Road from Cachoeiro de Itapemirim to Itabira. Young secondary forest on mountain slope without ferns and only a few epiphytes (had ben a coffee plantation). Most rain here during Nov.-Jan. but dry now with little leafmold acc","-41.083333","-20.85","-41.083333","-20.85","80","110",NA,"INPA0069979","INPA0069979 INPA0069979_e","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-31 09:21:43-03","INPA","INPA","70079","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Soderstrom, TR","1861","1972","03","01","Brasil","Rio de Janeiro",NA,"Morro Novo Mundo. Steep rocky slopes; disturbed open forest, granular soil. Abundant in flat or gently sloping areas, in all stages of flowering, with many seedlings present.",NA,NA,NA,NA,"50","50",NA,"INPA0070079","INPA0070079 INPA0070079_e","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-31 09:21:43-03","INPA","INPA","69972","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Soderstrom, TR","1896","1972","03","14","Brasil","Espírito Santo","Linhares","Reserva Biológica de Sooterana. taboleiro forest, area near the administration quarters of the reserve. Scattered plants in semi-shaded area on small slope.","-40.133333","-18.966667","-40.133333","-18.966667","30","45",NA,"INPA0069972","INPA0069972 INPA0069972_e","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","26795",NA,"Plantae","Gramineae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Pedro L. Viana/30-10-2007",NA,NA,NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1907","2006","03","15","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.907028","40W44'5","18S54'25,3","150","150","Herbácea 60cm, Flores verdes, estames brancos. Interior de mata.","MBML026795","MBML026795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","28609",NA,"Plantae","Gramineae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Pedro L. Viana/30-10-2007",NA,NA,NA,"L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","563","2006","02","01","Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278","40W49'33","18S53'25","300","300","60cm de alt. Flores verdes. Mata.","MBML028609","MBML028609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","40548",NA,"Plantae","Gramineae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","T. S. Filgueiras/13-03-2015",NA,NA,NA,"A. P. Fontana; L. Kollmann, K. Suehtt, E.Braga, D. Couto, V. Manhães & V. Leite","5451","2008","07","23","Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Derivação, fragmento de estágio médio, parcela 34","-41.492056","-20.669722","41W29'31,4","20S40'11","216","216","Bambuzinho, 40cm, inflorescência seca","MBML040548","MBML040548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","41656",NA,"Plantae","Gramineae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. Ex Nees","T. S. Filgueiras/13-03-2015",NA,NA,NA,"A. M. Assis; V. G. Demuner","1554","2008","04","26","Brasil","Espírito Santo","São Gabriel da Palha","Faz. Rondeli. Próx. Clube Campestre (Torre 72/1 - LT Mascarenhas x Verona)","-40.555478","-19.024528","40W33'19,72","19S1'28,3",NA,NA,"Erva terrestre. Bráctea verde. Antera branca. Floresta Ombrofila Densa #?# estagio avançado de regeneração.","MBML041656","MBML041656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","48637",NA,"Plantae","Gramineae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","R.S. Rodrigues/26-04-2015",NA,NA,NA,"R.S. Rodrigues","377","2015","04","26","Brasil","Espírito Santo","Linhares","Sooretama, Reserva Natural Vale","-40.044167","-19.154444","40W2'39","19S9'16","73","73","Cespitosa, pendente, ca 1,1m compr., bainhas glabras, com ápice piloso na região ligular, colmos ramificados no ápice, inflorescências com oito ramos visíveis, espiguetas verdes com glumas aparentemente laceradas, arista espiralada. E","MBML048637","MBML048637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","21583",NA,"Plantae","Gramineae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"R. P. Oliveira; et al","885","2003","04","15","Brasil","Bahia","Porto Seguro","Estrada p/ Eunápolis, área da CEPLAC","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Erva ereta até 60cm alt. Flores com espiguetas passadas.","MBML021583","MBML021583",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA
"132","2021-02-25 10:11:35-03","CVRD","CVRD","15414","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Christian Silva","2014","05","16","Silva, C., Snak, C.","1152","2014","05","16","BRASIL","ES","Linhares",NA,"-39.906944","-19.104722","39°54'25W","19°06'17S","44","44","Duplicatas: HUEFS <ll>dwc_commonname:</ll> Taboquinha","CVRD015414",NA,"Magnoliophyta","Poales","América do Sul",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"133","2021-02-25 10:11:35-03","CVRD","CVRD","12672","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Pedro L. Viana","2007","02","07","Viana, P.L.","2571","2007","02","06","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Curso de Taxonomia da UFMG <ll>dwc_commonname:</ll> Taboquinha","CVRD012672","CVRD012672","Magnoliophyta","Poales","América do Sul",NA,NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"134","2021-02-25 10:11:35-03","CVRD","CVRD","5606","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Luciano Paganucci de Queiroz","2001","05","03","Folli, D.A.","2909","1997","02","01","BRASIL","ES","Linhares","Na mata ao lado do pomar de frutas tropicais.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Taboquinha","CVRD005606","CVRD005606","Magnoliophyta","Poales","América do Sul",NA,NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"135","2021-02-25 10:11:35-03","CVRD","CVRD","8584","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Pedro L. Viana","2007","02","14","Folli, D.A.","4747","2004","01","26","BRASIL","ES","Linhares","proximo ao estr. do galpão","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Taboquinha","CVRD008584",NA,"Magnoliophyta","Poales","América do Sul",NA,NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"136","2021-03-01 11:50:54-03","UFPE","UFP","221","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad ex Nees.",NA,NA,NA,NA,"Black, GA; Magalhães, D","UFP12891","1951","08","25","Brasil","Acre","Rio Branco",NA,"-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Praga nas circunvizinhanças das pedras.; Praga nas circunvizinhanças das pedras.","UFP000221",NA,NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA
"137","2019-07-31 14:33:16-03","CPATSA","HTSA","3959","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata",NA,NA,NA,NA,NA,"F. Chagas","727","1985","05","30","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Erva de floresta 70cm; inflorescência esverdeada; frutos imaturos verdes e maduros escuros; freqüente.",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","1256279","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"J. G. Kuhlmann","1834","1918","7",NA,"Brazil","Mato Grosso",NA,"margin of Igara pe Miolo, affl do Gy-Parana",NA,NA,NA,NA,NA,NA,NA,"US00143073","US00143073_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","3090793","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata","Schrad. ex Nees",NA,NA,NA,NA,"E. B. Santos & E. J. Judziewicz","4124","1986","3","3","Brazil","Bahia",NA,"Itabuna muncipality, fazenda marineda, 1 km w of jucari, serra w of rio piabanha",NA,NA,NA,NA,"200","420",NA,"US00057286","US00057286_01",NA,"Cyperales","South America - Neotropics",NA,"spicata",NA,NA,"Monocotyledonae",NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2993622","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"J. A. Steyermark","123241","1980","6","3","Venezuela","Zulia",NA,"Cerro los manantiales lat 11 01'n: long 72 20'w",NA,NA,NA,NA,"600","600",NA,"US00143068","US00143068_01",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","3343386","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"S. Lægaard","54675","1985","7","17","Ecuador","Esmeraldas",NA,"Hacienda Montecarmelo","-79.0167","1.05",NA,NA,NA,NA,NA,"US00536165",NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","3143047","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"T. R. Soderstrom","1903","1972","3","15","Brazil","Espírito Santo","Linhares","Reserva biologica de sooretama, lagoa do macaco","-40.0722007751465","-19.3910999298096",NA,NA,"40","40",NA,"US00290710","US00290710_01",NA,"Cyperales","South America - Neotropics",NA,NA,"48094","auto","Monocotyledonae",NA,NA,"1",NA
