"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","identifiedBy","recordNumber","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"265","2010-01-04 20:42:00-02","MO","MOBOT","3248613","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Paul E. Berry","1974","6",NA,"Venezuela","Distrito Federal",NA,NA,NA,NA,NA,"900.00000000","950.00000000",NA,NA,NA,NA,"South America",NA,NA,"Liesner","Berry 167","Hills of Caracas Botantical Gardens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2010-02-09 21:36:00-02","MO","MOBOT","3249644","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Luis E. Forero|Nelly Hernández","1983","11","19","Colombia","Valle del Cauca","Cali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"R. Liesner","Forero Pinto 1573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2009-10-21 09:20:00-02","MO","MOBOT","3382411","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Edith V. Gómez-Sosa","1983","12","29","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Gómez-Sosa 251","Fac. Agron. Y Veterinaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2012-05-28 13:05:00-03","MO","MOBOT","3425076","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Ramiro Fonnegra G.|et al.","2005","3","3","Colombia","Antioquia","Carepa","-76.5666667","7.75",NA,NA,"70.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fonnegra G. 8918","Bosques de la Estación Experimental Tulenapa-Corpoica",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"269","2011-06-09 17:27:00-03","MO","MOBOT","83469","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Elsa M. Zardini|Tulio Tillería","1992","1","27","Paraguay","Paraguarí",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Ronald Liesner","Zardini 30176","Acahay Massif. Easternmost Peak. Gallery forest at southern part.",NA,NA,NA,NA,NA,NA,NA,NA,"5","648"
"270","2011-06-09 17:10:00-03","MO","MOBOT","84237","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Calaway H. Dodson|et al.",NA,NA,NA,"Ecuador","Los Ríos",NA,NA,NA,NA,NA,"0E8","500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,"Dodson 13756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","93417","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","James L. Zarucchi|Beatriz E. Echeverry C.","1987","3","13","Colombia","Antioquia",NA,"-75.8","6",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"R.L.Liesner (MO)","Zarucchi 4669","Mpio. de Venecia; Km 1.5 of road Bolombolo-Venecia, Hacienda La Popala. Cultivated trees near house.",NA,NA,NA,NA,NA,NA,NA,NA,"2","87-9"
"272","2008-05-27 22:02:00-03","MO","MOBOT","939051","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","G. Moscoso|E. Hurtado","1992","12","22","Bolivia","Santa Cruz","Andrés Ibáñez","-63.16666","-17.76666",NA,NA,"340.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Moscoso 9","Santa Cruz de la Sierra. Avenida Uruguay, bordeando el primer anillo de la ciudad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","939686","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Luzmila Arroyo P.|M. Menacho|Manrique","1993","7","13","Bolivia","Santa Cruz","Andrés Ibáñez","-60.16666","-17.8",NA,NA,"417.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Arroyo Padilla 258","Campus Universitario, centro de la ciudad, jardin del campus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","95222","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Jorge Zaruma","1985","7",NA,"Ecuador","Morona-Santiago",NA,"-78.56666","-3.45",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"G. P. Gewis","Zaruma 331","Bomboiza, 17 km al SE de Gualaquiza. Bosque Subtropical Húmedo.",NA,NA,NA,NA,NA,NA,NA,NA,"15","85-16"
"275","2014-05-16 15:29:00-03","MO","MOBOT","1068241","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","R.D. Locke|et al.","1995","8","28","Paraguay","Central",NA,"-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"J.A. Greppi (BAB)","Locke 5","Asunción: American Embassy.",NA,NA,NA,NA,NA,NA,NA,NA,"4","1"
"276","2020-05-27 04:37:00-03","MO","MOBOT","3248318","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Moises Mendoza","2002","3","20","Bolivia","Santa Cruz","Andrés Ibáñez","-63.16666","-21.86666",NA,NA,"550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"Mendoza & R. Ledezma","Mendoza 337","Cinudad de Santa Cruz, al rededores del Estadium Tauichi Aguilera, Av. Ejercito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-07-09 15:01:00-03","MO","MOBOT","1425412","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Stephan G. Beck",NA,NA,NA,"Bolivia","Beni","Gral. Ballivian","-66.616667","-14.2",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Beck 2553","Espiritu, en la zona de influencia del Rio Yacuma",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"278","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4470","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Junior, G.B.R.; Dias, E.L.; Knauber, J.M.; Dias, E.L.; Knauber, J.M.","2007","11","14","Brasil","Paraná","Cascavel","-53.441667","-25.008333","-53.441667","-25.008333","730","730",NA,NA,NA,NA,NA,NA,"Árvore de grande porte 8-15m, caducifólia e galhos bem ramificados. Folhas recompostas com foliólulos pequenos e decíduos. Flores unguiculadas, pentâmeras, 5 sépalas verdes e mais espessas, com 4 pétalas vermelhas ou alaranjadas com uma pétala estand",NA,"4","Rua Medicina, Jardim Universitário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4471","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Zarzzeka, C.; Nimet, J.; Nimet, J.","2007","10","23","Brasil","Paraná","Santa Helena","-54.352778","-24.708333","-54.352778","-24.708333","347","347",NA,NA,NA,NA,NA,NA,"Árvore 3-4,5 m alt. Planta lenhosa. Folha bipinada, recomposta, estípulas presentes. Inflorescência laxa, abertura sequencial. Estandarte vermelho com mácula brancas. Corola imbricada ascendente, coloração vermelha, vistosa. Ovário súpero, unicarpela",NA,"4","Avenida Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4468","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Dapper, T.B.; Urio, R.A.; Urio, R.A.","2007","11","23","Brasil","Paraná","Cascavel","-53.433333","-24.983333","-53.433333","-24.983333","752","752",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 4-5 m alt. Folhas são recompostas com foliólulos pequenos e caducos decíduos, discolor, verde clara e verde escura. Flor de cor vermelha-alaranjada, pétalas inteiramente vermelha, e sépalas vermelha internamente e verde externamente. Fru",NA,"1","UNIOESTE, Campus Cascavel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4469","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Borges, A.M.C.","2007","11","07","Brasil","Paraná","Cascavel","-53.455278","-24.955833","-53.455278","-24.955833","781","781",NA,NA,NA,NA,NA,NA,"Árvore, 6 m alt. Copa com formato ablongo, larga. Flores vistosas, vermelha-alaranjada, zigomorfas, presença de estandarte. Folhas recompostas discolor, verdes, clorofiladas.",NA,"s.n.","UNIOESTE, Campus Cascavel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2015-10-22 10:02:48-02","UNIOESTE","UNOP","4473","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Mafioletti, D.J.; Neves, R.C.P.; Neves, R.C.P.","2007","11","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta ca. 2,5-3 m alt. Caule lenhoso, cilíndrico, sulcado. Flores vermelho-alaranjadas, com pétala diferenciada de coloração branca com raios vermelhos e amarelos na superfície adaxial, cálice com coloração avermelhada na face interna e verde na f",NA,"1","Rua Universitária, Jardim Universitário","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-10-22 10:02:48-02","UNIOESTE","UNOP","4472","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Nunes, K.J.; Palma, S.L.; Palma, S.L.","2007","11","05","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 2-4 m alt. Folhas compostas, com nervuras opostas, concolores membranáceas. Flores pentâmeras, vermelhas, uma pétala diferenciada em estandarte, branco com amarelo.",NA,"5","UNIOESTE, Campus Cascavel","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-08-31 08:51:34-03","INPA","INPA","20781","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Teixeira, G","1965","03","10","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"INPA0020781","INPA0020781 INPA0020781_e INPA0020781_e1","Dicotyledon","Fabales","Southern America",NA,NA,"Tavares, S","1628","Vicência","18865","auto","1966","05","09",NA,NA,NA,NA,NA
"285","2020-08-31 08:51:34-03","INPA","INPA","85170","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Macêdo, M","1979","05","07","Brasil","Mato Grosso","Cuiabá","-56.100278","-15.598889","-56.100278","-15.598889","165","165","INPA0085170","INPA0085170 INPA0085170_e","Dicotyledon","Fabales","Southern America",NA,NA,"Silva, MF da","1181","Universidade Federal do Mato Grosso, Trevo de acesso à Universidade Federal do Mato Grosso.",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"286","2021-01-10 20:42:04-03","INPA","INPA","50218","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","César, A","1975",NA,NA,"Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0050218","INPA0050218 INPA0050218_e","Dicotyledon","Fabales","Southern America",NA,NA,NA,"INPA50218","Boulevard Amazonas, Boulevard Amazonas (cultivada).","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-01-10 20:42:04-03","INPA","INPA","145607","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carvalho, IR de","1984","03","13","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"INPA0145607","INPA0145607 INPA0145607_e","Dicotyledon","Fabales","Southern America",NA,NA,NA,"GAF250","Jardim Botânico, Seção III, cant. H, piquete 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-01-10 20:42:04-03","INPA","INPA","15265","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Rodrigues, WA","1964",NA,NA,"Brasil","Amazonas","Manaus","-60.016667","-3.083333","-60.016667","-3.083333",NA,NA,"INPA0015265","INPA0015265 INPA0015265_e","Dicotyledon","Fabales","Southern America",NA,NA,"Silva, MF da","6804","Praça Almirante Tamandaré., Praça Almirante Tamandaré.",NA,NA,"1965","02",NA,NA,NA,NA,NA,NA
"289","2020-08-31 08:51:34-03","INPA","INPA","262023","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Filatoff, AKF","2013","11","06","Brasil","Amazonas","Manaus","-60.0105","-3.06552","-60.0105","-3.06552",NA,NA,"INPA0262023",NA,"Dicotyledon","Fabales","Southern America",NA,NA,"Filatoff, AKF","59","Praça Heliodoro Balbi",NA,NA,"2014","10","10",NA,NA,NA,NA,NA
"290","2020-08-31 08:51:34-03","INPA","INPA","1628","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Teixeira, G","1965","03","10","Brasil","Pernambuco",NA,"-60.016667","-3.066667","-60.016667","-3.066667",NA,NA,"INPA0001628","INPA0001628 INPA0001628_e INPA0001628_e1","Dicotyledon","Fabales","Southern America",NA,NA,"Tavares, AS","2625","Parque 10, Vivência, Eng. Belmonte.",NA,NA,"1966","05",NA,NA,NA,NA,NA,NA
"291","2020-08-31 08:51:34-03","INPA","INPA","133610","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Magalhães, FMM",NA,NA,NA,"Brasil","Amazonas",NA,"-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"INPA0133610","INPA0133610_e","Dicotyledon","Fabales","Southern America",NA,NA,NA,"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-08-31 08:51:34-03","INPA","INPA","80516","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Bisby, FA","1973","10","13","Brasil","Mato Grosso","Cuiabá","-56","-15.6","-56","-15.6",NA,NA,"INPA0080516","INPA0080516 INPA0080516_e INPA0080516_e1","Dicotyledon","Fabales","Southern America",NA,NA,NA,"1296","Airport, Forecourt, Airport.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-08-31 08:51:34-03","INPA","INPA","4532","S","Plantae","Leguminosae-Caes","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Black, GA","1948","09","12","Brasil","Pará","Soure","-48.868611","-1.225833","-48.868611","-1.225833",NA,NA,"INPA0004532","INPA0004532 INPA0004532_e INPA0004532_e1","Dicotyledon","Fabales","Southern America",NA,NA,NA,"48-3465","Ilha de Marajó, Soure, Ilha do Marajó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","2709",NA,"Plantae","Leguminosae Caesalpinoideae","Delonix","regia","Delonix regia","(Boj. ex Hook.) Raf.","W. Pizziolo","1985","11","10","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"MBML002709","MBML002709",NA,NA,NA,NA,"Arbusto de 5m, a beira da estrada com frutos caídos na sua base.","A. M. Carvalho/1995","178","Rodovia que liga BR 101 a Colatina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","2707",NA,"Plantae","Leguminosae Caesalpinoideae","Delonix","regia","Delonix regia","(Boj. ex Hook.) Raf.","W. Boone","1985","11","14","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBML002707","MBML002707",NA,NA,NA,NA,"Árvore de 10m, com flores vermelhas, cálice meio amarelado, botões florais verdes, heliófila.",NA,"893","Cultivada próxima ao Cemitério","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-01-04 11:29:44-03","UEMA","SLUI","765","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","A. Fróes","1990","11","16","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","36","36","SLUI000765",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"Campus da UEMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-01-04 11:29:44-03","UEMA","SLUI","892","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","A. Souza","2001","11","23","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","36","36","SLUI000892",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"UEMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-01-04 11:29:44-03","UEMA","SLUI","905","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","G. Lopes","2004","01","18","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","36","36","SLUI000905",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"Campus da Uema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-01-04 11:29:44-03","UEMA","SLUI","783","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","S. Carvalho","1991","07","11","Brasil","Maranhão","São Luís","-44.282139","-2.546833","44°16'55.70W","2°32'48.60S",NA,NA,"SLUI000783",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"Sítio - Pindorama - Bairro de Fatima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-01-04 11:29:44-03","UEMA","SLUI","186","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","A. Fernandes","1988","12","04","Brasil","Maranhão","São Luís","-44.054167","-2.561944","44°03'15W","02°33'43S","20","20","SLUI000186",NA,"Angiospermae",NA,NA,NA,NA,NA,"31","Estrada de S.J. Ribamar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-01-04 11:29:44-03","UEMA","SLUI","1555","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","S. Teixeira","2004","02","27","Brasil","Maranhão","São Luís","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","36","36","SLUI001555",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"Vila Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-01-04 11:29:44-03","UEMA","SLUI","2902","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","F. V. de Paula","2009",NA,NA,"Brasil","Maranhão","São José de Ribamar","-44.05419921875","-2.56193995475769",NA,NA,NA,NA,"SLUI002902",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"Localidade Quinta","22310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-01-04 11:29:44-03","UEMA","SLUI","4707","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","V. S. Alves et al.","2016","11","27","Brasil","Maranhão","Viana","-45.0036010742188","-3.22027993202209",NA,NA,NA,NA,"SLUI004707",NA,"Angiospermae",NA,NA,NA,NA,NA,"97","Povoado de Limoeiro","49454","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7065","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook) Raf","Ribeiro, G. .G.","2016","03","09","Brasil","Paraná","Faxinal","-51.3194007873535","-24.0002994537354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trabalho sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","Ribeiro, G. .G.","s.n.",NA,"22912","auto","2016",NA,NA,NA,NA,NA,NA,NA
"305","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7066","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook) Raf","Ribeiro, G. .G.","2016","03","09","Brasil","Paraná","Faxinal","-51.3194007873535","-24.0002994537354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trabalho sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","Ribeiro, G. .G.","s.n.",NA,"22912","auto","2016",NA,NA,NA,NA,NA,NA,NA
"306","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7067","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook) Raf","Ribeiro, G. .G.","2016","03","09","Brasil","Paraná","Faxinal","-51.3194007873535","-24.0002994537354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trabalho sementes; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","Ribeiro, G. .G.","s.n.",NA,"22912","auto","2016",NA,NA,NA,NA,NA,NA,NA
"307","2021-01-09 21:48:30-03","UNICENTRO","HUCO","2851","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook) Raf","Lygia, A.","2008",NA,NA,"Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUCO002851",NA,NA,NA,NA,NA,"Com fruto; DESC: Com fruto",NA,"s.n.","Guerra","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-12-13 08:11:38-03","ICAUFMG","MCCA","1430","S","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","RODRIGUES, A.T.","2014","11","20","Brasil",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA01419","MCCA01419",NA,NA,NA,NA,NA,"RODRIGUES, A.T.",NA,NA,"72568","auto","2014","11","25",NA,NA,NA,NA,NA
"309","2019-07-11 08:30:59-03","ICAUFMG","MCCA","3074","S","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","SOUZA, M.E.F.; ALVES, T.F.","2016","11","03","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA03223","MCCA03223",NA,NA,NA,NA,"Arborização","IGLESIAS, D.T.",NA,"ICA UFMG","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-04 11:05:22-03","UFRB","HURB","4304","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Lucas, C.I.S.; Andrade, W.C.; Freitas, A.F.","2012","10","28","Brasil","Bahia","Planaltino","-40.202056","-13.219139","40°12'07,4 W","13°13'08,9 S",NA,NA,"HURB000004304",NA,NA,NA,NA,NA,NA,NA,"10","Fazenda Três Cantos;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-04 11:06:40-03","UFRB","HURB","126","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Nascimento, A.S. do","2005","12","26","Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"HURB000000126",NA,"Anthophyta",NA,NA,NA,"<ll>dwc_commonname:</ll> flamboiam",NA,"114","CCAA-UFBA;","14660","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-06-15 15:30:40-03","UNESP-RC","HRCB","28873","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Hoehne, W.","1951","10","28","Brasil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores amarelas.",NA,"s.n",NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-06-15 15:30:40-03","UNESP-RC","HRCB","28874","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Hoehne, W.","1951","10","28","Brasil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores amarelas.",NA,"s.n",NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-06-15 15:30:40-03","UNESP-RC","HRCB","28875","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Hoehne, W.","1951","10","28","Brasil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores amarelas.",NA,"s.n",NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-06-15 15:30:40-03","UNESP-RC","HRCB","52611","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Potascheff, C.M.","2007","10","21","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Potascheff, C.M.; Lombardi, J.A","78",NA,"21773","auto","2007","10","21",NA,NA,NA,NA,NA
"316","2020-06-15 15:30:40-03","UNESP-RC","HRCB","6042","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Cesar, O.","1985","11","14","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore até 8m. Flores vermelhas, Nome vulgar: Flamboyant.","Cesar, O.; Furlan, A.","634","Bela Vista","21773","auto","1985","11","26",NA,NA,NA,NA,NA
"317","2017-11-24 14:10:50-02","UFLA","ESAL","5038","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.)","Silvana O. Ribeiro",NA,NA,NA,"Brasil","Minas Gerais","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 5,0; vermelha; legume grande, escuro e duro; formação antrópica","S. O. R.","s.n.","Praça Dom Eduardo","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA
