"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","4177026","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","R. L. Liesner","12059","1981","05","17","South America","Venezuela","Sucre","Peninsula de Araya, 20 km northwest of Cariaco by air; 2 km west of corner where road from Cariaco to Chacopata meets ocean","-63.67","10.63",NA,"100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500165' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","4177017","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","J. A. Steyermark","99518","1967","07","24","South America","Venezuela","Falcón","a lo largo de un arroyo, en un sitio de piedras calcáreas con árboles enanos, 19 Kms. al Oeste de Churuguara",NA,NA,"800",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500156' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","440242","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","J. R. Mattos","8645","1961","11","29","South America","Brazil","São Paulo","Sao Simao. Fazenda Bocaina","-47.5497","-21.47",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=712627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00440242","O. Handro","Sao Simao","NY00440242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","440241","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","P. von Luetzelburg","26959","1936","03","17","South America","Brazil","Paraíba","S. Gonçalo","-38.317464","-6.828117",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=712631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00440241","R. E. Woodson Jr.","Marizópolis","NY00440241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4177034","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","G. S. Bunting","8166","1979","11","21","South America","Venezuela","Zulia","entre Las Cruces (desvío en km 7.5 de la vía Santa Cruz de Mara-El Moján) y un punto 3.5 km al este (hacia el Lago de Maracaibo), en zona de bosque deciduo",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500173' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177034",NA,"Mara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4177015","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","R. L. Liesner","12067","1981","05","19","South America","Venezuela","Sucre","Peninsula de Araya, ca 22 km northwest of Cariaco by air, 7 to 14 km west of corner where road from Cariaco to Chacopata meets ocean; 6 to 13 km east of turnoff to new road","-63.73","10.65",NA,"50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4500154' target='other'> <mi>dwc_moreinfo</mi></a>","NY04177015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","440245","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","A. Dugand","6296","1963","04","21","South America","Colombia","Magdalena","Valle del Rio Cesare (parte occidental)bosque subserial tropofitico cerca del Cano Sagarriga, al oeste de Los Venados","-73.75","10","70","70","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=712629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00440245","A. Dugand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","297957","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","decipiens","Aspidosperma decipiens","Müll.Arg.","R. Spruce","3617","1854","06",NA,"South America","Venezuela",NA,"Prope Maypures, ad flumen Orinoco",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=221520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00297957",NA,NA,"NY00297957_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","297974","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","lucentivenium","Aspidosperma lucentivenium","S.F.Blake","H. M. Curran","970","1917","06","12","South America","Venezuela",NA,"Between La Guaira and Rio Grande",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=618287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00297974",NA,NA,"NY00297974_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-11 10:01:15-03","UNIVASF","HVASFW","87","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","A.P. Fontana","6","2010","02","25","América do Sul","Brasil","Paraíba","Lote 7. Atividades de supressão vegetal do PISF","-38.564111","-7.041889","473","473",NA,"Árvore ca. 7m alt. Flores com cálice e corola verde DNS 6.14cm. Cerne marrom, alburno claro, anéis de crescimento visíveis. Ritidoma ca. 2mm espessura, cinza, pontuações por todo o tronco. Madeira moderadamente dura ao corte. A.P. Fontana 6522. HVASF 7534.","HVASFW000087","A.P. Fontana","São José de Piranhas",NA,NA,"2010","08","13","-38.564111","-7.041889","U",NA,NA,NA,NA,NA,NA
"52","2021-01-11 10:01:15-03","UNIVASF","HVASFW","302","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","F.F.S. Silva","684","2013","01","21","América do Sul","Brasil","Paraíba","Reservatório Cuncas","-38.645694","-7.12125","408","408",NA,"Árvore, ca. 5m alt. Frutos deiscentes, sementes aladas.","HVASFW000302","V.M. Cotarelli","São José de Piranhas",NA,NA,"2013","01","30","-38.645694","-7.121250","U",NA,NA,NA,NA,NA,NA
"53","2021-01-11 10:01:15-03","UNIVASF","HVASFW","227","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","D.S. Fernandes","38","2012","07","12","América do Sul","Brasil","Pernambuco","Lote 1, Reservatório Terra Nova","-39.349886","-8.252281",NA,NA,NA,"Árvore. DNS=8,21. Cerne marrom. Alburno claro. Ritidma ca. 1mm de espessura, marrom. Madeira moderadamente dura ao corte.","HVASFW000227","D.P. Souza","Cabrobó",NA,NA,"2012","08","16","-39.349886","-8.252281","U",NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:28:52-03","UFRJ","RFA","18145","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","F.B. Ramalho","218","1973","05","23",NA,"Brasil","Bahia","Povoado de Tiririca. Fazenda Amores","-42.7310981750488","-10.8217000961304",NA,NA,NA,"Árvore ca. 6 m de altura. Flores pequenas, sem perfume","RFA35632","A.P. Duarte","Xique-Xique",NA,NA,"1973","12","17",NA,NA,NA,"100560","auto",NA,NA,NA,NA
"55","2019-11-19 15:43:10-03","UNEB","HUNEB","14101","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Ferraz, N.M.S.","62","2008","12","01",NA,"Brasil","Pernambuco","Cabrobozinho Fazenda Enter-Serras","-39.360833","-8.294167","351","351",NA,"Savana Estépica","HUNEB0014101",NA,"Cabrobó",NA,NA,NA,NA,NA,"39W21'39''","8S17'39''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"56","2019-11-19 15:43:10-03","UNEB","HUNEB","14102","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","A.P. Fontana","6522","2010","02","25",NA,"Brasil","Paraíba","Serra do Vital, estrada para cajazeiras, lote 7","-38.563889","-7.041667","395","395",NA,NA,"HUNEB0014102",NA,"São José de Piranhas",NA,NA,NA,NA,NA,"38W33'50''","7S2'30''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"57","2021-03-30 12:33:54-03","EAO","IAN","106101","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","França, V","s.n.","1958","01",NA,"Southern America","Brasil","Ceará","Tamboril.",NA,NA,NA,NA,NA,NA,"IAN106101","Monachino, JV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:33:54-03","EAO","IAN","106106","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","França, V","s.n.","1958","01",NA,"Southern America","Brasil","Ceará","Tamboril.",NA,NA,NA,NA,NA,NA,"IAN106106","Monachino, JV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:33:54-03","EAO","IAN","106107","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","França, V","s.n.","1957","01",NA,"Southern America","Brasil","Ceará","Tamboril.",NA,NA,NA,NA,NA,NA,"IAN106107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:33:54-03","EAO","IAN","106108","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","França, V","s.n.","1957","11",NA,"Southern America","Brasil","Ceará","Ipueiras.",NA,NA,NA,NA,NA,NA,"IAN106108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:33:54-03","EAO","IAN","143196","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Pinheiro, GS; Carvalho, JFV","674","1974","04","09","Southern America","Brasil","Pará","Estreito Marabá, km 2.",NA,NA,NA,NA,NA,"Planta de 4m de altura.","IAN143196","Markgraf, F",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:33:54-03","EAO","IAN","85868","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Black, GA","17760","1954","12","24","Southern America","Brasil","Bahia",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"IAN085868","Pereira, A","Barreiras",NA,NA,"2014","06","10",NA,NA,NA,"152720","auto",NA,NA,NA,NA
"63","2021-03-02 16:28:33-03","CPAN-UFMS","COR","5441","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Bezerra, M. A. O.; Mozeto, A. A.; Peixoto, J. L. & Damasceno-Júnior, G. A.","121","1997","06","20",NA,"Brasil","Mato Grosso do Sul","Próximo ao morro do Castelo","-57.549444","-18.633056","90","90",NA,"Árvore Habito: Árvore",NA,"Machate, D. J.","Corumbá",NA,NA,"2016","03","02","57º32'58''W","18º37'59''S",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-02 16:28:33-03","CPAN-UFMS","COR","2606","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Ratter, J. A.; Pott, A.; Pott, V. J.; Almeida Rego, S. C.; Martins, F.; Tamashiro, J. & UFMS fieldcourse","6062","1987","11","20",NA,"Brasil","Mato Grosso do Sul","Fazenda do Dr. Romeu.","-57.65","-19.016667",NA,NA,NA,"Encontrada perto de duas árvores pequenas, uma de 4m e a outra de 3,5m, ambas com diâmetro de 6 cm. Casca da árvore lisa e verde com pontos pretos Habito: Arbóreo",NA,"D. J. Machate","Corumbá",NA,NA,"2016","09","02","57º39'0''W","19º1'0''S",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-02 16:28:33-03","CPAN-UFMS","COR","5439","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Bezerra, M. A. O.; Mozeto, A. A.; Peixoto, J. L. & Damasceno-Júnior, G. A.","103","1997","06","20",NA,"Brasil","Mato Grosso do Sul","Próximo ao morro do Castelo","-57.546667","-18.634444","90","90",NA,"Árvore Habito: Árvore",NA,"Machate, D. J.","Corumbá",NA,NA,"2014","11","17","57º32'48''W","18º38'4''S",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-02 16:28:33-03","CPAN-UFMS","COR","29","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Paula, J. E.; Conceição, C. A.","1542","1982","07","25",NA,"Brasil","Mato Grosso do Sul",NA,"-57.63","-18.999722","121","121",NA,"Arbusto; caule com numerosas galhas Habito: Arbusto",NA,"Machate, D. J.","Corumbá",NA,NA,"2014","11","17","57º37'48''W","18º59'59''S",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-26 18:06:57-03","CPAN-UFMS","COR","11566","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3653","2005","08","31",NA,"Brasil","Mato Grosso do Sul","Fazenda Rancho Branco; encosta do rio Salobrinha","-56.785278","-20.683889","196","196",NA,"Árvore, 9 m de altura Habito: Árvore",NA,NA,"Bodoquena",NA,NA,NA,NA,NA,"56º47'7''W","20º41'2''S",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-02 16:28:33-03","CPAN-UFMS","COR","7043","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Benites-Silva, S.Y.; Mansinho, L. H.; Souza, S. C. & Fernandes, J. R.","1","2000","09","12",NA,"Brasil","Mato Grosso do Sul","Parque Marina Gattass","-57.687222","-19.013056","121","121",NA,"Árvore; flor verde musgo Habito: Árvore",NA,"Machate, D. J.","Corumbá",NA,NA,"2016","08","02","57º41'14''W","19º0'47''S",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-02 16:28:33-03","CPAN-UFMS","COR","9922","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Resende, U. M.; Sartori, A. & Aragaki, S.","1252","2001","06","20",NA,"Brasil","Mato Grosso do Sul","Inferninho","-54.679167","-20.372778","500","500",NA,"Árvore, ciófita; flores verdes, miúdas; fruto ausente Habito: Árvore",NA,"Machate, D. J.","Campo Grande",NA,NA,"2015","04","13","54º40'45''W","20º22'22''S",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-02 16:28:33-03","CPAN-UFMS","COR","2607","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Ratter, J. A.; Pott, A.","6074","1987","11","22",NA,"Brasil","Mato Grosso do Sul","Pedreira do Xavier.","-57.65","-19.016667",NA,NA,NA,"Com Flor: amarelo-esverdeado Habito: Arbusto",NA,"D. J. Machate","Corumbá",NA,NA,"2016","03","02","57º39'0''W","19º1'0''S",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-26 18:06:57-03","CPAN-UFMS","COR","17268","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Takahasi, A.; Ribas, S. M.; Mendes, M. C.","1408","2008","12","01",NA,"MS","Corumbá","Fazenda São Sebastião do Carandá.",NA,NA,NA,NA,NA,"Com flor de cor esverdeada, muito pequena; látex branco. Habito: Arbusto",NA,"Takahasi, A.","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-02 16:28:33-03","CPAN-UFMS","COR","30","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Conceição, C. A","1271","1983","03","15",NA,"Brasil","Mato Grosso do Sul","Em área próxima à baía do Tamengo","-57.685556","-19.011389","121","121",NA,"Arbusto, 1-2 m de altura; encontram-se aderidos aos ramos em espécime de molusco, ocupando grande parte do caule e ramos Habito: Arbusto",NA,"Machate, D. J.","Corumbá",NA,NA,"2015","03","13","57º41'8''W","19º0'41''S",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-02 16:28:33-03","CPAN-UFMS","COR","2312","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Ratter, J. A.; Pott, A.; Pott, V. J.; Rego,S. C. A.;Martins, F.; Tamashiro, J. & UFMS fieldcourse",NA,"1987","11","20",NA,"Brasil","Mato Grosso do Sul","Fazenda do Dr. Romeu.","-57.65","-19.016667",NA,NA,NA,"Habito: Árvore",NA,"D. J. Machate","Corumbá",NA,NA,"2015","03","16","57º39'0''W","19º1'0''S",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-02 16:28:33-03","CPAN-UFMS","COR","6391","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Bezerra, M. A. O.; Mozeto, A. A.; Peixoto, J. L. & Damasceno-Júnior, G. A.","122","1997","06","20",NA,"Brasil","Mato Grosso do Sul","Próximo ao Morro do Castelo, lagoa do Castelo. Morro; ;.","-57.6533012390137","-19.0091991424561","85","85",NA,"Tese da Prof. Mª Angélica Bezerra de Oliveira Habito: árvore",NA,"Machate, D. J.","Corumbá",NA,NA,"2015","03","13",NA,NA,NA,"295160","auto",NA,NA,NA,NA
"75","2020-11-26 18:06:57-03","CPAN-UFMS","COR","5440","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Bezerra, M.A.O.; Mozeto, A.A.; Peixoto, J.L.;Damasceno Junior, G.A., G.A.","112","1997","06","20",NA,"Brasil","Mato Grosso do Sul","Próximo ao Morro do Castelo. Morro; ;.","-57.6533012390137","-19.0091991424561","85","85",NA,"Tese da Prof. Mª Angélica Bezerra de Oliveira",NA,"D.J.Machate","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"76","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7213","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","D. J. Machate","146","2015","08","17",NA,"Brasil","Mato Grosso do Sul","Furna do Dionísio. HABITAT:Em área de vegetação de floresta Estacional Semidecidual Submontana; Solo arenoso; Relevo inclino.","-54.3993988037109","-20.1417007446289",NA,NA,NA,"Látex branco; Local seco; Com Fruto: FRUTO:Fruto castanho Habito: Arvoreta",NA,"D. J. Machate","Jaraguari",NA,NA,NA,NA,NA,NA,NA,NA,"56873","auto",NA,NA,NA,NA
"77","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7214","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","D. J. Machate","147","2015","08","17",NA,"Brasil","Mato Grosso do Sul","Furna do Dionísio. HABITAT:Em área de vegetação de floresta Estacional Semidecidual Submontana; Solo arenoso; Relevo inclino.","-54.3993988037109","-20.1417007446289",NA,NA,NA,"Látex branco; Local seco; Com Fruto: FRUTO:Fruto verde Habito: Arvoreta",NA,"D. J. Machate","Jaraguari",NA,NA,NA,NA,NA,NA,NA,NA,"56873","auto",NA,NA,NA,NA
"78","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7212","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","D. J. Machate","145","2015","08","17",NA,"Brasil","Mato Grosso do Sul","Furna do Dionísio. HABITAT:Em área de vegetação de floresta Estacional Semidecidual Submontana; Solo arenoso; Relevo inclino.","-54.3993988037109","-20.1417007446289",NA,NA,NA,"Látex branco; Local seco; Com Fruto: FRUTO:Fruto castanho Habito: Arvoreta",NA,"D. J. Machate","Jaraguari",NA,NA,NA,NA,NA,NA,NA,NA,"56873","auto",NA,NA,NA,NA
"79","2021-03-29 18:02:02-03","CPAN-UFMS","COR","7211","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","D. J. Machate","144","2015","08","14",NA,"Brasil","Mato Grosso do Sul","Furna do Dionísio. HABITAT:Em área de vegetação de floresta Estacional Semidecidual Submontana; Solo arenoso; Relevo inclino.","-54.3993988037109","-20.1417007446289",NA,NA,NA,"Látex branco; Local seco; Com Fruto: FRUTO:Fruto castanho Habito: Arvoreta",NA,"D. J. Machate","Jaraguari",NA,NA,NA,NA,NA,NA,NA,NA,"56873","auto",NA,NA,NA,NA
"80","2020-11-26 18:06:57-03","CPAN-UFMS","COR","11252","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Damasceno Jr. , G.A.","3239","2001","08","09",NA,"Brasil","Mato Grosso do Sul","Fazenda São Sebastião do Carandá - próximo ao morro Ladário. Mata decídua de planície; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312","120","120",NA,"Fitossociologia 5785",NA,"Marcondes Ferreira","Ladário",NA,NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"81","2021-02-08 21:31:36-03","UFBA","ALCB","03291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Torrend, Padre CSJ","PHs/n","1915",NA,NA,"Southern America","Brasil",NA,"S. Pedro do Luto.",NA,NA,NA,NA,NA,NA,NA,"Souza-Silva, RF",NA,NA,NA,"2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-25 16:50:13-03","UFBA","ALCB","134617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Guedes, ML; Oliveira, MAJ de; Alunos da Disciplina Paisagismo IBIO","31580","2019","05","11","Southern America","Brasil","Bahia","Fazenda Lagedo do Gavião.","-40.6","-13.716667",NA,NA,NA,"de ca 10 m de altura.látex leitoso. Folhas discolores , face abaxial vilosa. Muito abundante na área.","ALCB059377","Guedes, ML","Maracás","ALCB059377",NA,"2019","07",NA,"-40.6","-13.716667",NA,NA,NA,NA,NA,NA,NA
