"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"265","2019-11-19 14:07:29-03","UFRPE","PEUFR","51327","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Humb. & Bonpl.","S. I. da Silva. R. M. Silva    ","S. I. da Silva; R. M. Silva  ","1","2012","02","26",NA,"Brasil","Pernambuco","Paulista","Mata de paulista, assesso em frente ao cemitério do Paulista - Propriedade particular","-34.8731002807617","-7.94083023071289","10","10",NA,"Árvore com +/- 40 m de altura. Flores vistosas, amarelas, alvas e perfumadas. Fruto pixidio imaturo marrom.","PEUFR051327",NA,"17375","auto",NA,NA,NA,"2012","02",NA,NA,"26",NA,NA
"266","2020-12-04 13:19:21-03","UDESC","LUSC","4239","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Dois, P.","Dois, P.",NA,"2009","09","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"LUSC006784","LUSC006784","212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-04-04 10:57:34-03","PUCRS","MPUC","3839","S","Plantae",NA,"Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S.M. Nunes",NA,NA,"1985","01","01","South America","Brasil","AM","Benjamin Constant",".","-70.0377778","-4.3683056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-70.0377778000","-4.3683056000","1985","01","Magnoliopsida",NA,"01","1",NA
"268","2019-04-04 10:57:34-03","PUCRS","MPUC","3309","S","Plantae",NA,"Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","K.S.D. Acosta",NA,NA,"1985","11","20","South America","Brasil","AM","Benjamin Constant",".","-70.0377778","-4.3683056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-70.0377778000","-4.3683056000","1985","01","Magnoliopsida",NA,"01","1",NA
"269","2019-01-17 11:25:13-02","PUCRS","MPUC","3158","S","Plantae",NA,"Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","W. Kaercher",NA,NA,"1975","07","01","South America","Brasil","RS","Rio Branco",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","01","Magnoliopsida",NA,"01","1",NA
"270","2019-02-23 15:51:48-03","UNEMAT","HERBAM","0164","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Soares, CRA; Pedroga, JA; Piva, JH","Soares, C.R.A.; Rodrigues, L.; Cabral, F.F.; Pedroga, J.A.; Piva, J.H.; Ribeiro, I.L.; Duarte, J","PPC 179867","2008","02","17",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,NA,NA,"HERBAM000164",NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-03-16 13:31:06-03","UNEMAT","HERBAM","7034","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Cabral, FF","Soares, C.R.A.; Duarte, J.A.S.; Oliveira, S.B. & Zanin, H.R.W.","Amarelo 134434","2011","10","25",NA,"Brasil","Pará","Jacareacanga","Floresta Ombrofila Sub-montana.","-56.775278","-9.347778","218","218",NA,NA,"HERBAM007034",NA,NA,NA,NA,"-56.775278","-9.347778","2011","11",NA,NA,"03",NA,NA
"272","2019-02-21 19:34:16-03","UNEMAT","HERBAM","0564","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Sasaki, D","P.F.C.; Sasaki, D.; Vieira, I. & Piva, J.H.","457","2006","09","28",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata de terra firme com castanheira e Cecropiaceae. Dossel relativamente aberto, altura média 15 m alt.","-55.886111","-9.540833",NA,NA,NA,NA,"HERBAM000564",NA,NA,NA,NA,"-55.886111","-9.540833","2006","09",NA,NA,NA,NA,NA
"273","2019-02-22 16:42:03-03","UNEMAT","HERBAM","0001","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Soares, CRA; Pedroga, JA; Piva, JH","Soares, C.R.A.; Rodrigues, L.; Cabral, F.F.; Pedroga, J.A.; Piva, J.H.; Ribeiro, I.L.; Duarte, J","877",NA,NA,NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Terra Firme.","-55.198299407959","-9.95028018951416",NA,NA,NA,NA,"HERBAM000001",NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-02-25 16:27:45-03","UNEMAT","HERBAM","13688","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Koch, AK","Antoniazii, S.A.","598","2016","11","23",NA,"Brasil","Pará","Jacareacanga","UHE São Manoel - Bosqueamento UTM(0500796/8969832)","-57.752799987793","-6.22221994400024","159","159",NA,NA,"HERBAM013688",NA,"393024","auto",NA,NA,NA,"2016","12",NA,NA,"09",NA,NA
"275","2019-02-25 16:27:45-03","UNEMAT","HERBAM","13696","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Koch, AK","Zanzini, L.P.","262","2016","11","22",NA,"Brasil","Pará","Jacareacanga","UHE São Manoel - Bosqueamento UTM(0500796/8969832)","-57.752799987793","-6.22221994400024","160","160",NA,NA,"HERBAM013696",NA,"393024","auto",NA,NA,NA,"2016","12",NA,NA,"09",NA,NA
"276","2019-05-06 10:56:03-03","UNEMAT","HERBAM","13494","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Koch, AK","Zanzini, L.P.; Silva, R. & Santos, E.","184","2016","08","02",NA,"Brasil","Pará","Jacareacanga","UHE São Manoel - Bosqueamento UTM(0501267/8976627)","-57.752799987793","-6.22221994400024","157","157",NA,NA,"HERBAM013494",NA,"393024","auto",NA,NA,NA,"2016","09",NA,NA,"19",NA,NA
"277","2019-03-16 13:31:06-03","UNEMAT","HERBAM","7692","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Silva, DR","Soares, C.R.A.; Santos, M.L.; Benetti, F.C. & Bitencourt, E.F.","Amarelo 205294","2012","02","15",NA,"Brasil","Pará","Jacareacanga","Terra Firme.","-56.770278","-9.3475","225","225",NA,NA,"HERBAM007692",NA,NA,NA,NA,"-56.770278","-9.3475","2012","02",NA,NA,"15",NA,NA
"278","2019-02-21 19:34:16-03","UNEMAT","HERBAM","4423","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Assunção, PACL; Soares, CRA","Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M. & Cabral, F.F.","2256",NA,NA,NA,NA,"Brasil","Mato Grosso","Paranaíta","UHE São Manoel","-56.990278","-9.234167",NA,NA,NA,NA,"HERBAM004423",NA,NA,NA,NA,"-56.990278","-9.234167","2009","05",NA,NA,NA,NA,NA
"279","2014-10-14 15:56:31-03","BS","M","M-0146489","S","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Humb. & Bonpl.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia Provinc. Pará, in sylvis ad montes Pará.",NA,NA,NA,NA,NA,NA,"M0146489",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"280","2014-10-14 15:56:31-03","BS","M","M-0146490","S","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Humb. & Bonpl.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"M0146490",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"281","2014-10-14 15:56:31-03","BS","M","M-0146491","S","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Humb. & Bonpl.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis ad Montes Pará; Provinciae Paraensis",NA,NA,NA,NA,NA,NA,"M0146491",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"282","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","513","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"?",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Jari",NA,NA,NA,NA,NA,"Tree 67, log diameter 28 inches, log rec'd for veneer studies.","BOTUW000513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2013-04-01 09:15:21-03","IPT","BCTW","10823","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2013-04-01 09:15:21-03","IPT","BCTW","16594","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"285","2013-04-01 09:15:21-03","IPT","BCTW","17238","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,"Projeto Tucuruí: 1447; Ensaios Físicos e mecânicos: 497",NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"286","2013-04-01 09:15:21-03","IPT","BCTW","846","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"287","2013-04-01 09:15:21-03","IPT","BCTW","9416","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"288","2013-04-01 09:15:21-03","IPT","BCTW","20068","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Amazônia Brasileira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"289","2013-04-01 09:15:21-03","IPT","BCTW","11490","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Região do Rio Curuá-Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"290","2013-04-01 09:15:21-03","IPT","BCTW","14498","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Tucuruí - Marabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"291","2013-04-01 09:15:21-03","IPT","BCTW","6527","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"292","2013-04-01 09:15:21-03","IPT","BCTW","12549","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"293","2013-04-01 09:15:21-03","IPT","BCTW","8475","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"294","2013-04-01 09:15:21-03","IPT","BCTW","17226","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,"Projeto Tucuruí: 1445; Ensaios Físicos e mecânicos: 514",NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"295","2013-04-01 09:15:21-03","IPT","BCTW","13486","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuanã",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"296","2013-04-01 09:15:21-03","IPT","BCTW","15062","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,"Projeto Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"297","2013-04-01 09:15:21-03","IPT","BCTW","17228","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,"Projeto Tucuruí: 1405; Ensaios Físicos e mecânicos: 506",NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"298","2013-04-01 09:15:21-03","IPT","BCTW","17256","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,"Projeto Tucuruí: 1044; Ensaios Físicos e mecânicos: 487",NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"299","2013-04-01 09:15:21-03","IPT","BCTW","15563","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"300","2013-04-01 09:15:21-03","IPT","BCTW","4249","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Roraima",NA,"Sul de Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"301","2013-04-01 09:15:21-03","IPT","BCTW","2617","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"302","2013-04-01 09:15:21-03","IPT","BCTW","17243","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,"Projeto Tucuruí: 1402; Ensaios Físicos e mecânicos: 477",NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"303","2013-04-01 09:15:21-03","IPT","BCTW","2865","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Marabá","Alto do Rio Tocantins","-49.1178","-5.36861",NA,NA,NA,"Coleção Madeiras da Amazônia: 110",NA,NA,"262883","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"304","2013-04-01 09:15:21-03","IPT","BCTW","19564","S","Plantae","Magnoliophyta",NA,NA,"Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","IPT","Nunes, I.N","177","2003","05","27",NA,"Brasil","Rondônia","Costa Marques","Reserva Extrativista Estadual Rio Cautário - Sítio linha da altura do 52","-64.2272","-12.445",NA,NA,NA,"flor branca, fruto redondo de parte externa dura e castanha ; mais informações na pasta Resex",NA,NA,"114221","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"305","2020-12-14 16:07:35-03","UFC","EAC","46486","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Lima-Verde, L.W.","Cavalcante, M.C.","2","2009","10","20","Southern America","Brasil","Amazonas","Itacoatiara","Agropecuária Aruanã","-58.4441986083984","-3.14305996894836","75","75",NA,"Arbórea, flor amarela, fruto marrom; Floresta Amazônica","EAC0046486","EAC0046486","120124","auto",NA,NA,NA,"2010","02",NA,NA,"24",NA,NA
"306","2020-03-13 14:22:17-03","UFSM","SMDB","18830","S","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bompl.",NA,"Maciel, UN; Rosário, CS","1660","1989","01","18",NA,"Brasil","Rondônia","Porto Velho","UHE de Samuel, Rio Jamari","-63.9039001464844","-8.76194000244141",NA,NA,NA,"Flor creme. Doação do Museu Paraense Emílio Goeldi. Plantas da Amazônia / CNPq","SMDB018830",NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:31:25-03","MBM","MBM","346583","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholettia","excelsa","Bertholettia excelsa","Humnb. & Bonpl.",NA,"Krieger, P.L.; et al.; et al.","12686","1974","02","15","Southern America","Brazil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,"Árvore alta (50-50m). Flores amarelo-creme, frutos de cerca de 1kg, pixídios indeiscentes. Sementes comestíveis, maduras nesta época, ricas em proteínas. Frequente","MBM346583","MBM346583","340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:31:25-03","MBM","MBM","310702","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholettia","excelsa","Bertholettia excelsa","Humnb. & Bonpl.",NA,"PKL; Marilene; Marilene","12430","1973","01","20","Southern America","Brazil","Amazonas","Tefé","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"MBM310702","MBM310702","340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2015-10-07 00:00:24-03","MNHN","RECOLNAT_MNHN_P","P00320003","PreservedSpecimen",NA,NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori","Bonpland, A.J.A.|Humboldt|von, A.",NA,NA,NA,NA,NA,"Amérique équatoriale",NA,NA,"Orinoco",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00320003' target='other'> <mi>dwc_moreinfo</mi></a>","P00320003","P00320003_01",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,"988"
"310","2015-09-04 12:57:05-03","MNHN","RECOLNAT_MNHN_P","P00464378","PreservedSpecimen",NA,NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Bonpland, A.J.A.|Humboldt|von, A.",NA,NA,NA,NA,NA,"Amérique équatoriale",NA,NA,"Orinoco",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00464378' target='other'> <mi>dwc_moreinfo</mi></a>","P00464378","P00464378_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"988"
"311","2015-09-03 20:10:50-03","MNHN","RECOLNAT_MNHN_P","P00464379","PreservedSpecimen",NA,NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Bonpland, A.J.A.|Humboldt|von, A.",NA,NA,NA,NA,NA,"Amérique équatoriale",NA,NA,"Orinoco",NA,NA,NA,NA,"dh","description <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00464379' target='other'> <mi>dwc_moreinfo</mi></a>","P00464379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"988"
"312","2015-09-04 16:00:25-03","MNHN","RECOLNAT_MNHN_P","P04615043","PreservedSpecimen",NA,NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Krukoff, B.A.",NA,"1931","10","1",NA,"Brésil","Amazonas","Manacapuru","Manacapuru, Amazonas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04615043' target='other'> <mi>dwc_moreinfo</mi></a>","P04615043","P04615043_01 P04615043_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1279"
"313","2020-05-25 15:13:54-03","FSU","FSU","000082145","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"G. T. Prance, J. F. Ramos","23064",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-03-29 13:14:00-03","MO","MOBOT","100942608","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Jan Salick","Salick 9994","1992",NA,NA,"South America","Brazil","Amazonas","Manaus","The Amazon River","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"315","2008-06-11 15:39:00-03","MO","MOBOT","100138149","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Bruce W. Nelson","Nelson 631","1980","10","9","South America","Brazil","Acre",NA,"Estrada Rio Branco/Porto Velho, km 45.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"316","2011-09-14 11:38:00-03","MO","MOBOT","100410761","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Percy Núñez V.|Abel Monteagudo","Núñez Vargas 25731","1999","5","14","South America","Peru","Madre de Dios","Tambopata","Sonene R. Heath UTM 531412 8611490",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"317","2015-10-15 15:50:00-03","MO","MOBOT","100868336","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance (NY)","A.S. Silva|Ghillean T. Prance|Michael J. Balick|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|R.P. Bahia|M.R. dos Santos","Silva AS213","1977","11","17","South America","Brazil","Pará",NA,"Cuiabá-Santarém Highway, BR163, km. 1180.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"318","2016-10-14 17:27:00-03","MO","MOBOT","100934283","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","R. Vásquez (HOXA)","OSINFOR","OSINFOR JAPN 014","2015","10","23","South America","Peru","Madre de Dios","Tahuamanu","Distrito Tahuamanu.","-69.1652778","-11.8888889","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"319","2018-08-08 07:24:00-03","MO","MOBOT","101062683","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"David A. Neill","Neill 18599","2018","8","4","South America","Ecuador","Pichincha","Quito","Reserva Río Guaycuyacu, on the south bank of the Río Guayllabamba, adjacent to the Manduriacu hidroelectric reservoir. Jim West's farm with fruit trees planted on 9 hectares since 1987. Mostly sterile voucher collections of the fruit trees. Flat alluvial river terrace. With Jim West, and Universidad Estatal Amazónica silviculture students, Doris Lescano and Horacio Claudio.","-78.8913889","0.2186111","520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"320","2019-04-12 13:54:00-03","MO","MOBOT","101124957","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","Thomas Couvreur|R.T. Vargas","Couvreur 210","2009","10","22","South America","Bolivia","La Paz",NA,"Ixiamas.","-68.06118","-13.16729","198.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"321","2019-11-12 13:30:00-03","MO","MOBOT","101164871","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","B. Torke","Benjamin M. Torke|et al.","Torke 2022","2017","2","7","South America","Brazil","Pará","Belterra","FLONA do Tapajós, along access road that departs BR-163 at km 67, near beginning of road.","-55","-3","193.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
