"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"1454","2019-12-09 10:45:58-03","UFSJ","HUFSJ","1507","S","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Sobral, M; Passos, R; Pinheiro, C; Silva, DM","13477","2010","10","06",NA,"Brasil",NA,NA,"Arbusto 2 m, em beira de mata; flores creme.","HUFSJ001507",NA,NA,"(Bonpl.) Triana","Sobral, M","Minas Gerais","Ritápolis","Pombal","-44.290417","-21.044389","921","921","HUFSJ001507_v00 HUFSJ001507_v01 HUFSJ001507_v02 HUFSJ001507_v03",NA,NA,"-44.290417","-21.044389","2010",NA,NA,NA,NA,NA,NA,NA,NA
"1455","2019-02-27 14:02:30-03","UFSJ","HUFSJ","778","S","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Sobral, M; et al.","12811","2009","07","02",NA,"Brasil",NA,NA,"Arbusto 2 m, em beira de mata; flores em botão.","HUFSJ000778",NA,NA,"(Bonpl.) Triana","Costa, MTR","Minas Gerais","São João del-Rei","Cunha, Serra do Lenheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"1456","2020-09-22 13:48:54-03","USP","SPFW","2481","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","520","2006","10","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","R.J.F. Garcia; A.R. Rezende 2010","Minas Gerais","Matozinhos",NA,"-43.969944","-19.454361","711","711",NA,NA,NA,"43º58'11,8''W","19º27'15,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","2020-09-22 13:48:54-03","USP","SPFW","2593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2988","2006","12","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","R.J.F. Garcia; A.R. Rezende 2010","Minas Gerais","Matozinhos",NA,"-43.987556","-19.473278","683","683",NA,NA,NA,"43º59'15,2''W","19º28'23,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","2020-09-22 13:48:54-03","USP","SPFW","2261","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Ceccantini, G.C.T. Melo Jr, J.C.F.; Freire, G. Q.; Jono, V.Y.","2691","2006","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","R.J.F. Garcia/ S.Honda","Minas Gerais","Matozinhos",NA,"-43.983083","-19.47","683","683",NA,NA,NA,"43º58'59,1''W","19º28'12,0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","2019-11-13 16:04:50-03","UNISANTA","HUSC","2699","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; et al.","5878","1994","04","22",NA,"Brasil",NA,NA,"Arvoreta, ca. 2m alt.; corola alva.; Mata higrófila de encosta.",NA,"Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","Iporanga","Ca. 21 Km da cidade, em direção a Apiaí.","-48.728056","-24.653056","200","200",NA,NA,NA,"-48.728056","-24.653056","1998","01",NA,NA,NA,NA,NA,NA,NA
"1460","2021-03-10 11:38:45-03","UNILA","EVB","1127","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Buttura, E.","663","1981","05","20",NA,"Brasil",NA,NA,NA,"EVB001127",NA,NA,"(Bonpl.) Triana","Romero, R.","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889",NA,NA,"EVB001127",NA,NA,"54º17'44''W","24º4'8''S","2018","09","27",NA,NA,NA,NA,NA,NA
"1461","2021-02-12 15:02:16-03","UFSCar","SPSC","3375","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",NA,"Brasil",NA,NA,"Floresta ombrofila densa - Mata Atlantica",NA,NA,NA,"(Bonpl.) Triana","E.F.L.P. Silva & W.A. Ferreira","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","2021-02-12 15:02:16-03","UFSCar","SPSC","3376","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",NA,"Brasil",NA,NA,"Floresta ombrofila densa - Mata Atlantica",NA,NA,NA,"(Bonpl.) Triana","E.F.L.P. Silva & W.A. Ferreira","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2021-02-12 15:02:16-03","UFSCar","SPSC","3378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",NA,"Brasil",NA,NA,"Floresta ombrofila densa - Mata Atlantica",NA,NA,NA,"(Bonpl.) Triana","E.F.L.P. Silva & W.A. Ferreira","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","2021-02-12 15:02:16-03","UFSCar","SPSC","3377","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",NA,"Brasil",NA,NA,"Floresta ombrofila densa - Mata Atlantica",NA,NA,NA,"(Bonpl.) Triana","E.F.L.P. Silva & W.A. Ferreira","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","2018-12-17 10:18:18-02","PERD","PERD","1014","S","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Pivari, MO; Costa, FM; Ferreira, RM","1171","2008","11","13",NA,"Brasil",NA,NA,"Arbusto, ca. 0,8m alt., anfíbio. Flores brancas, frutos verdes.",NA,NA,NA,"(Bompl.) Triana","Pivari, MO","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","291","291",NA,NA,NA,"-42.581944","-19.839167","2008","11","13",NA,NA,NA,NA,NA,NA
"1466","2018-12-17 10:18:18-02","PERD","PERD","1053","S","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Pivari, MO; Oliveira, VB","677","2007","10","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2m alt., em brejo (histossolo). Corola branca, frutos verdes.",NA,NA,NA,"(Bompl.) Triana","Pivari, MO","Minas Gerais","Ipaba","Brejo do Ipaba","-42.410556","-19.464444","222","222",NA,NA,NA,"-42.410556","-19.464444","2008","02","25",NA,NA,NA,NA,NA,NA
"1467","2020-11-12 17:01:41-03","UEL","FUEL","23202","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Barreto, KD; Fernandes, GD; Gouveia, J","2798","1994","08","04",NA,"Brasil",NA,NA,NA,"FUEL008562","Tracheophyta","Myrtales","(Bonpl.) Triana","Goldenberg, R","São Paulo","São Pedro","Serra de São Pedro (Capim Fino), Capim Fino)","-47.869472","-22.504361",NA,NA,NA,NA,NA,"-47.869472","-22.504361","1995","12",NA,NA,NA,NA,NA,NA,NA
"1468","2020-11-12 17:01:41-03","UEL","FUEL","37298","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Kral, R; Wanderley, MGL","75348","1988","10","13",NA,"Brasil",NA,NA,NA,"FUEL008563","Tracheophyta","Myrtales","(Bonpl.) Triana","Chiea, SAC","Goiás","Caldas Novas","Caldas Novas, estrada, ca. 5km à Ipameri, lado oes, estrada caldas Novas, ca. 5 km em direção a Ipameri, lado oeste","-48.625","-17.74169921875",NA,NA,NA,"36612","auto",NA,NA,"1989","11",NA,NA,NA,NA,NA,NA,NA
"1469","2020-11-12 17:01:41-03","UEL","FUEL","32661","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Godoy, SAP; Silva, ABC; Reato, LR; Júnior, WS","1882","1999","09","11",NA,"Brasil",NA,NA,NA,"FUEL008564","Tracheophyta","Myrtales","(Bonpl.) Triana","Silva, ACB","Minas Gerais","Delfinópolis","Claro","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","2020-11-12 17:01:41-03","UEL","FUEL","19363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Araujo, GM; Nakajima, JN; Oliveira, PE; Pereira, PR; Ranal, MA; Schiavini, I","235","1992","06","26",NA,"Brasil",NA,NA,NA,"FUEL008561","Tracheophyta","Myrtales","(Bonpl.) Triana","Romero, R","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"1993","01","22",NA,NA,NA,NA,NA,NA
"1471","2020-11-12 17:01:41-03","UEL","FUEL","32897","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Miranda, AM; Félix, LP","2090","1995","02","22",NA,"Brasil",NA,NA,NA,"FUEL010929","Tracheophyta","Myrtales","(Bonpl.) Triana","Goldenberg, R","Pernambuco","Rio Formoso","Mata do Saltinho, na margem na rodovia","-35.1585998535156","-8.66361045837402",NA,NA,NA,"21734","auto",NA,NA,"2010","08","04",NA,NA,NA,NA,NA,NA
"1472","2020-11-12 17:01:41-03","UEL","FUEL","6791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Silveira, M; Torezan, JMD","s.n.","1989","04","16",NA,"Brasil",NA,NA,NA,"FUEL006005","Tracheophyta","Myrtales","(Bonpl.) Triana","Goldenberg, R","São Paulo","Iporanga","Sítio Jussara","-48.5900001525879","-24.5799999237061",NA,NA,NA,"38740","auto",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"1473","2019-11-01 15:04:17-03","UnB","UB","5971","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Gomes Júnior, JC","1944","1964","06","18","Southern America","Brasil",NA,NA,"Arvoreta 3m. Fruto verde.; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Munhoz, CBR","Mato Grosso do Sul","Três Lagoas","Margem direita do Sacuriú","-48.783333","-21.916667",NA,NA,NA,NA,NA,"-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2019-11-01 15:04:17-03","UnB","UB","77289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Harley, RM","10546","1968","10","08","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Mato Grosso","Xavantina","Base Camp, Expedition Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2019-11-01 15:04:17-03","UnB","UB","77285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Harley, RM","10195","1968","09","23","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Mato Grosso","Xavantina","Base Camp, Expedition Base Camp","-51.766667","-12.816667",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2019-11-01 15:04:16-03","UnB","UB","100989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Munhoz, CBR","297","1995","09","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Munhoz, CBR","Distrito Federal",NA,"APA do Cafuringa, fazenda Palestina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2019-11-01 15:04:16-03","UnB","UB","100990","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Almeida, SP","1033","1985","04","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Munhoz, CBR","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2019-11-01 15:04:16-03","UnB","UB","100991","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Kirkbride Junior, JH","5459","1983","11","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Munhoz, CBR","Distrito Federal","Brasília","Córrego Bananal","-47.916667","-15.966667",NA,NA,NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2019-11-01 15:04:16-03","UnB","UB","100992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Kirkbride Junior, JH","5436","1983","10","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Munhoz, CBR","Distrito Federal",NA,"Córrego na encosta S do Morro da Canastra","-47.9","-15.583333",NA,NA,NA,NA,NA,"-47.9","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2019-11-01 15:04:16-03","UnB","UB","10688","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Caires, CS; Carvalho-Silva, M; Mendes, VC","2","2001","05","10","Southern America","Brasil",NA,NA,"Hospedeiro de Phoradendron crassifolium (Pohl ex DC.) Eichl. (01).; Arbusto 2m; Mata ciliar de nascente.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Proença, CEB","Distrito Federal","Planaltina","Córrego Vargem de Trás, próximo a antiga Cerâmica Reunidas Dom Bosco","-47.383333","-15.566667","903","903",NA,NA,NA,"-47.383333","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2019-11-01 15:04:16-03","UnB","UB","100994","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Irwin, HS","10031","1965","11","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,"3km ao S de Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2019-11-01 15:04:16-03","UnB","UB","100996","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Irwin, HS","8937","1965","10","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,"15km ao E de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2019-11-01 15:04:16-03","UnB","UB","100997","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Heringer, EP","10767","1965","10","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,"Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2019-11-01 15:04:16-03","UnB","UB","100998","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Eustáquio, NAN","14","1981","10","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,"4km do Rio Salinas","-47.966667","-15.516667",NA,NA,NA,NA,NA,"-47.966667","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","2019-11-01 15:04:16-03","UnB","UB","100999","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Barroso, GM","619","1964",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2019-11-01 15:04:16-03","UnB","UB","101000","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Kirkbride Junior, JH","4816","1982","06","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal","Brasília","Córrego Almécegas","-48.166667","-15.55",NA,NA,NA,NA,NA,"-48.166667","-15.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2019-11-01 15:04:16-03","UnB","UB","101001","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Kirkbride Junior, JH","4881","1982","09","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,"Rio São Bartolomeu","-47.316667","-16.05",NA,NA,NA,NA,NA,"-47.316667","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2019-11-01 15:04:16-03","UnB","UB","101002","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Kirkbride Junior, JH","4876","1982","09","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Distrito Federal",NA,"3.5km ao W de Rio Preto, DF 18","-47.35","-16.033333",NA,NA,NA,NA,NA,"-47.35","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2019-11-01 15:04:16-03","UnB","UB","105941","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Prance, GT","59463","1964","10","18","Southern America","Brasil",NA,NA,"Corolla and filaments white.; Shrub 2m; .",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Goiás",NA,"Banks of Rio Claro, 40km south of Caiapônia, road to Jataí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2019-11-01 15:04:16-03","UnB","UB","107035","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Cordovil, SP; Santos, HGP","363","1995","09","11","Southern America","Brasil",NA,NA,"Ecotono Mata Galeria associada ao corrego Epidendro. Solo arenoso - mata geleria associada ao Corumba. Inflorescencia verde com pilosidade marrom.; . Topologia: Plano.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Cardoso, CFR","Goiás","Ipameri","Ipameri","-48.276944","-18.205278","760","760",NA,NA,NA,"-48.276944","-18.205278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2019-11-01 15:04:16-03","UnB","UB","107104","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Walter, BMT; et al.","2716","1995","10","07","Southern America","Brasil",NA,NA,"Botões florais verdes. Folhas discretamente discolores.; Arbusto 2,5m; Mata de galeria inundável. Topologia: Plano. Solo: Solo argiloso, escuro.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Cardoso, CFR","Goiás","Niquelândia","Região da Serra Negra. Margem esquerda do Rio Bagagem; próximo a Fazenda Aroeira; após a CODEMIN (ca. 10km desta)","-48.366667","-14.05","390","390",NA,NA,NA,"-48.366667","-14.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2019-11-01 15:04:16-03","UnB","UB","10776","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Farias, R; Gonçalves, EG; Guimarães, PJF","506","1999","12","06","Southern America","Brasil",NA,NA,"Arbusto ereto, ramificado, fruto verde e maduro preto.; Arbusto; Cerrado. Solo: Solo pedregoso, pouco profundo.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Machado, AIMR","Goiás","Mossâmedes","Beira do córrego","-50.166667","-16.083333","950","950",NA,NA,NA,"-50.166667","-16.083333","2011","11","22",NA,NA,NA,NA,NA,NA
"1493","2019-11-01 15:04:16-03","UnB","UB","111250","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Cezare, CHG; Souza-Silva, S; Raimundo, R","51","2007","09","25","Southern America","Brasil",NA,NA,"Arbusto 2,5m. Flor aberta ausente, botão floral v; Mata Ciliar (degradada). Topologia: Plano.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Sousa, ENF","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0184","-16.6407","749","749",NA,NA,NA,"-48.0184","-16.6407",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2019-11-01 15:04:16-03","UnB","UB","111374","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Cezare, CHG; Souza-Silva, S; Raimundo, R","188","2007","09","27","Southern America","Brasil",NA,NA,"Arbusto 2,5m. Flor ausente, botão floral verde; Floresta Estacional Semidecidual. Topologia: Plano a inclinado.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Chaves, BE","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.942","-16.774","762","762",NA,NA,NA,"-47.942","-16.774","2010","07",NA,NA,NA,NA,NA,NA,NA
"1495","2019-11-01 15:04:16-03","UnB","UB","110512","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Salis, SM; et al.","807","1995","09","14","Southern America","Brasil",NA,NA,"Início de frutificação.; Árvore 1,8m; Cerradão. Solo: Solo arenoso raso com afloramento de arenito.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana",NA,"Mato Grosso do Sul","Rio Verde","Km 656 da BR-163, entre São Gabriel D#?#Oeste e Rio Verde","-54.773056","-19.098611","400","400",NA,NA,NA,"-54.773056","-19.098611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2019-11-01 15:04:16-03","UnB","UB","111389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Cezare, CHG; Machado Neto, A","203","2007","10","21","Southern America","Brasil",NA,NA,"Arvoreta 2m. Flor ausente, botão floral ferrugin; Floresta Estacional Semidecidual. Topologia: Plano a inclinado.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Proença, CEB; Souza, ENF","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0003","-16.5956","762","762",NA,NA,NA,"-48.0003","-16.5956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2019-11-01 15:04:16-03","UnB","UB","111446","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Cezare, CHG; Machado Neto, A","268","2007","10","22","Southern America","Brasil",NA,NA,"fruto imaturo com pilosidade; Arbusto 1m. Flor amarela. Fruto verde claro.; Área degradada. Topologia: Plano.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Chaves, BE","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.9354","-16.7816","742","742",NA,NA,NA,"-47.9354","-16.7816","2010",NA,NA,NA,NA,NA,NA,NA,NA
"1498","2019-11-01 15:04:16-03","UnB","UB","125070","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Argent, GCG; Ramos, J; Richards, PW; Souza, R","6374","1967","09","13","Southern America","Brasil",NA,NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY).; Small tree c. 3 m high. Phenolo",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Wurdack, JJ","Mato Grosso",NA,"Ca. 2.5 km. north of Xavantina.","-52.233333","-14.633333",NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2019-11-01 15:04:16-03","UnB","UB","134026","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Bridgewater, S","414","1996","10","23","Southern America","Brasil",NA,NA,"Immature fruits green.; Hirsute shrub 2m.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana",NA,"Minas Gerais",NA,"Mata de Ciro; Casca D#?#anta","-46.516667","-20.316667",NA,NA,NA,NA,NA,"-46.516667","-20.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2019-11-01 15:04:17-03","UnB","UB","215680","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Pacheco, RA; Versiane, AFA; Dias, ACC","884","2012","10","01","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m. Hipanto e lacínias verde. Pétalas, estames e filetes alvos. Frutos verdes imaturos, negros maduros. Borda de vereda.; Cerrado Rupestre",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Versiane, AFA","Goiás","Cocalzinho de Goiás","BR 414 ca. de 3 Km de Cocalzinho, sentido Corumbá de Goiás","-48.775833","-18.811944",NA,NA,NA,NA,NA,"-48.775833","-18.811944","2014","11",NA,NA,NA,NA,NA,NA,NA
"1501","2019-11-01 15:04:16-03","UnB","UB","134029","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Amorim, EH","772","2004","01","19","Southern America","Brasil",NA,NA,"Frutos negros.; Árvore 3m.",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Romero, R","Minas Gerais",NA,"Estação Ambiental Galheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"1502","2019-11-01 15:04:16-03","UnB","UB","134031","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Harley, RM","54662","2003","09","06","Southern America","Brasil",NA,NA,"Pétalas, estames e estilete brancos.; Arbusto 2,5m.; Transição entre caatinga e cerrado",NA,"Dicotyledoneae",NA,"(Bonpl.) Triana","Goldenberg, R","Bahia","Rio de Contas","Estrada Real, na parte média","-41.8","-13.6",NA,NA,NA,NA,NA,"-41.8","-13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
