"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","phylum","order","identifiedBy","imagecode","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"85","2021-04-08 17:39:44-03","EAO","IAN","104721","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Magalhães, MG","1954","08","08","Southern America","Brasil",NA,NA,"Arvore de 4 a 10,00m. altura; flor, frutos verdes&nf;O fruto cosidos uzados contra tosse.&nf;O frutos engeridos pelo gado bovino cauzam envenenamento, sendo porem, as folhas forrrageiras.","IAN104721","6048","Minas Gerais",NA,"Nos locas de vasante do rio S. Francisco Januari (arrredores).","Dicotiledônea",NA,"Lewis, GP",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,"1998","08","06",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-08 17:39:44-03","EAO","IAN","105718","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Magalhães, MG","1959","04","12","Southern America","Brasil",NA,NA,"Arvore 6 - 8,00m altura, frutos,ramos asimetricos.","IAN105718","14881",NA,NA,"Estrada Aracuai - Lufa vale alem da chapada afreste.","Dicotiledônea",NA,"Lewis, GP",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,"1998","08","06",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-08 17:39:44-03","EAO","IAN","105742","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Magalhães, MG",NA,NA,NA,"Southern America","Brasil",NA,NA,"Arvore de Cojalemiesferica, frutas,esfarsa altura 5 - 6,00m","IAN105742","15243","Minas Gerais",NA,"Estrada de baixa quente fasa.","Dicotiledônea",NA,"Lewis, GP",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,"1998","08","06",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 09:08:55-03","NBC","NL-BOTANY","U 0028413","PreservedSpecimen","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Steinbach J",NA,NA,NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200028413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0028413",NA,"Cochabamba",NA,NA,NA,"Fabales","Barneby RC; Grimes JW",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"89","2020-02-08 09:08:55-03","NBC","NL-BOTANY","U 0028410","PreservedSpecimen","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Bernardi L","1978","10","17","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200028410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0028410",NA,"Paraguarí",NA,NA,NA,"Fabales","Barneby RC; Grimes JW",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"90","2020-02-08 09:08:55-03","NBC","NL-BOTANY","U 0028411","PreservedSpecimen","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pedersen TM",NA,NA,NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200028411 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0028411",NA,"Corrientes",NA,NA,NA,"Fabales","Barneby RC; Grimes JW",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"91","2020-02-08 09:08:55-03","NBC","NL-BOTANY","U 0028412","PreservedSpecimen","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pedersen TM",NA,NA,NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200028412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0028412",NA,"Corrientes",NA,NA,NA,"Fabales","Barneby RC; Grimes JW",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"92","2020-02-08 09:08:55-03","NBC","NL-BOTANY","U 0028414","PreservedSpecimen","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Steinbach J",NA,NA,NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200028414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0028414",NA,"Santa Cruz",NA,NA,NA,"Fabales","Barneby RC; Grimes JW",NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"93","2020-02-08 09:08:55-03","NBC","NL-BOTANY","U 0272037","PreservedSpecimen","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Unknown",NA,NA,NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0272037",NA,NA,NA,NA,NA,"Fabales",NA,NA,"(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7374",NA,NA,NA,NA,NA,NA
"94","2021-01-14 15:30:12-03","MN","R","124521","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","tenuiflorum","Pithecellobium tenuiflorum","Prance, G.T.; Coelho, D.F.; Ramos, J.T. & Farias, L.G.","1968","10","10",NA,"Brasil",NA,NA,NA,NA,"7965","Acre","Sena Madureira",NA,NA,NA,"Irwin, H.S.",NA,"Benth.","-68.6568984985352","-9.06556034088135",NA,NA,NA,"1969",NA,NA,NA,NA,"278222","auto",NA,NA,NA,NA
"95","2015-07-02 14:02:05-03","JBP","HPL","4680","S","Plantae","Fabaceae-Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","H. Lorenzi","1994","08","17",NA,"Brasil",NA,NA,NA,NA,"1614","MG","Januária","Coletada na fazenda Cecília de Sebastião Montans, localizada perto da sede, do lado esquerdo de quem chega.",NA,NA,"H. Lorenzi",NA,"(Benth.) Barneby & Grimes","-44.3617","-15.4881",NA,NA,NA,"1994","08","17",NA,NA,"148972","auto",NA,NA,NA,NA
"96","2015-07-02 14:02:05-03","JBP","HPL","4679","S","Plantae","Fabaceae-Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","G.F. Arbocz","1994","09","28",NA,"Brasil",NA,NA,NA,NA,"789","MS","Agachi","Coletada nas proximidades da cidade.",NA,NA,"G.F. Arbocz",NA,"(Benth.) Barneby & Grimes",NA,NA,NA,NA,NA,"1994","09","28",NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-07-02 14:02:05-03","JBP","HPL","4677","S","Plantae","Fabaceae-Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","E.R. Salviani & H. Lorenzi","1998","06","04",NA,"Brasil",NA,NA,NA,NA,"59","MG","Passo","Coletado a 1km de Passo sentido interior.",NA,NA,"E.R. Salviani & H. Lorenzi",NA,"(Benth.) Barneby & Grimes",NA,NA,NA,NA,NA,"1998","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-07-02 14:42:36-03","JBP","HPL","4678","S","Plantae","Leguminosae-Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","G.F. Arbocz","1995","10","20",NA,"Brasil",NA,NA,NA,NA,"1794","MG","Passo","Coletada na estrada para Furnas, na mata semi-decídua de altitude.",NA,NA,"G.F. Arbocz",NA,"(Benth.) Barneby & Grimes",NA,NA,NA,NA,NA,"1995","10","20",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-02-22 11:45:20-03","IPA","IPA","12080","S","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Andrade-Lima","1959","11","13","Southern America","Brasil",NA,NA,"Árvore 3-4m com copa muito irregular. Casca lisa; flores alvo-esverdeadas.","IPA0012080","59-3404","Pernambuco","Bezerros","Margem estrada para Sairé, área alagável.","Plantae",NA,"Almeida, P.G.C.",NA,"(Benth.) Barneby & J.W. Grimes","-35.7969017028809","-8.23332977294922",NA,NA,NA,"2013","04","15",NA,NA,"25699","auto",NA,NA,NA,NA
"100","2019-02-22 11:45:20-03","IPA","IPA","89419","S","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Galvão, M.A. .M.","2014","10","29","Southern America","Brasil",NA,NA,"Material em estudo para dissertação de Mestrado no Curso de Farmácia da UFPE, sob a orientação do Prof. Luiz Alberto Lira Soares.; Árvore ca. 4m de altura; flores amarelas, frutos marrons.","IPA0089419","s.n.","Pernambuco","Recife","Praça do Internacional","Plantae",NA,"Córdula, E.",NA,"(Benth.) Barneby & J.W. Grimes","-34.8810997009277","-8.05389022827148",NA,NA,NA,"2015","07","08",NA,NA,"18865","auto",NA,NA,NA,NA
"101","2019-02-22 11:45:20-03","IPA","IPA","26942","S","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Grupo Flora Pedra do Cavalo","1980","09",NA,"Southern America","Brasil",NA,NA,"Arbusto com cerca de 5m altura. Flores alvas em capítulos axilares.","IPA0026942","763","Bahia","Cachoeira","Ipuaçu. Vale dos Rios Paraguaçu e Jacuípe.","Plantae",NA,"Almeida, P.G.C.",NA,"(Benth.) Barneby & J.W. Grimes","-39.083333","-12.533333","40","120",NA,"2013","04","15",NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA
"102","2019-02-22 11:45:20-03","IPA","IPA","50223","S","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Loureiro, R.L. de","1985","10","30","Southern America","Brasil",NA,NA,"Árvore alta com 10m de altura (fanerófita). Flor branca, comum.","IPA0050223","206","Mato Grosso do Sul","Aquidauana","Fazenda Iguaçu. Solo arenoso. Relêvo plano.","Plantae",NA,"Almeida, P.G.C.",NA,"(Benth.) Barneby & J.W. Grimes","-55.7872009277344","-20.4710998535156","245","245",NA,"2013","04","16",NA,NA,"212961","auto",NA,NA,NA,NA
"103","2019-07-26 11:40:16-03","IPA","IPA","2380","S","Plantae","Leguminosae-Mim.","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Magalhães, M.","1951","09","22","Southern America","Brasil",NA,NA,"Árvore.","IPA0002380","2380","Minas Gerais","Pirapora","Guaicuhy. Próximo ao Rio São Francisco.","Plantae",NA,"Almeida, P.G.C.",NA,"(Benth.) Barneby & J.W. Grimes","-44.9418983459473","-17.3449993133545",NA,NA,NA,"2013","04","16",NA,NA,"25004","auto",NA,NA,NA,NA
"104","2020-12-20 21:17:17-03","UFV","VIC","34661","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pereira, B.A.S.; Alvarenga, D.","1994","10","06",NA,"Brasil",NA,NA,"Arvoreta, c.a. de 4,0 metros de altura. Inflorescência branca. Ramos com espinhos.","VIC034661","2653","Minas Gerais","Unaí","Mata ciliar devastada no lado esquerdo do Km 09 da MG-202.",NA,NA,"Fernandes, J.M.","VIC034661","(Benth.) Barneby & J.W. Grimes","-46.9061012268066","-16.3575000762939",NA,NA,NA,"2011","05","17",NA,NA,"97926","auto",NA,NA,NA,NA
"105","2020-12-20 21:17:18-03","UFV","VIC","36380","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2009","11","01",NA,"Brasil",NA,NA,"Área de caatinga; árvore de 3m alt., flores com filetes brancos.","VIC036380","1119","Minas Gerais","Araçuaí",NA,NA,NA,"Fernandes, J.M.",NA,"(Benth.) Barneby & J.W. Grimes","-42.0703010559082","-16.8497009277344",NA,NA,NA,"2009","11","01",NA,NA,"46442","auto",NA,NA,NA,NA
"106","2020-12-20 21:17:17-03","UFV","VIC","34745","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Echternacht, L.A.; et al.","2005","06","07",NA,"Brasil",NA,NA,"Arbóreo, c.a. de 5,0 metros de altura, cultivado ornamental. Frutos imaturos verdes.","VIC034745","1057B","Minas Gerais","Belo Horizonte","FZB/BH - Área de visitação",NA,NA,"Fernandes, J.M.","VIC034745","(Benth.) Barneby & J.W. Grimes","-43.937801361084","-19.9207992553711",NA,NA,NA,"2011","09","19",NA,NA,"17082","auto",NA,NA,NA,NA
"107","2020-12-20 21:17:17-03","UFV","VIC","34697","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, M.G.C.; Portugal, M.","2001","01","29",NA,"Brasil",NA,NA,"Arbóreo. Cultivado.","VIC034697","s.n.","Minas Gerais","Belo Horizonte","FZB/BH - Jardim Botânico, Praça da Caatinga.",NA,NA,"Fernandes, J.M.","VIC034697","(Benth.) Barneby & J.W. Grimes","-43.937801361084","-19.9207992553711",NA,NA,NA,"2011","09","19",NA,NA,"17082","auto",NA,NA,NA,NA
"108","2020-12-20 21:17:18-03","UFV","VIC","36382","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2009","02","18",NA,"Brasil",NA,NA,"Arvoreta de 4m de alt., flores com cálice verde e corola branca.","VIC036382","1023","Minas Gerais","Januária",NA,NA,NA,"Fernandes, J.M.",NA,"(Benth.) Barneby & J.W. Grimes","-44.3616981506348","-15.4881000518799",NA,NA,NA,"2009","02","18",NA,NA,"148972","auto",NA,NA,NA,NA
"109","2020-12-20 21:17:18-03","UFV","VIC","36383","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2010","01","19",NA,"Brasil",NA,NA,"Árvore 6m alt., cálice verde, corola verde esbranquiçada e filetes brancos, usada para amarrar os barcos.","VIC036383","1227","Minas Gerais","Manga","Margem do Rio São Francisco",NA,NA,"Fernandes, J.M.",NA,"(Benth.) Barneby & J.W. Grimes","-43.932201385498","-14.7558002471924",NA,NA,NA,"2010","01","19",NA,NA,"51351","auto",NA,NA,NA,NA
"110","2020-12-20 21:17:18-03","UFV","VIC","36554","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2010","01","19",NA,"Brasil",NA,NA,"Árvore, c.a. de 6,0 metros de altura. Frutos secos e verdes.","VIC036554","1228","Minas Gerais","Manga","Perímetro Urbano, Margem do Rio São Francisco.",NA,NA,"Fernandes, J.M.","VIC036554","(Benth.) Barneby & J.W. Grimes","-43.932201385498","-14.7558002471924",NA,NA,NA,"2010","01","19",NA,NA,"51351","auto",NA,NA,NA,NA
"111","2020-12-20 21:17:17-03","UFV","VIC","32525","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Medeiros, M.M.; et al.","2009","09","03",NA,"Brasil",NA,NA,"Árvore ripária de 5,5 m altura e 20 cm DAP. Casca fissurada. Folhas cartáceas. Frutos secos, maduros de cor marrom. Comum. Nome vulgar: Jurema-branca.","VIC032525","14","Minas Gerais","Paracatu","Margem do Rio Paracatu, Próximo a área 1. Relevo ondulado suave. Mata ciliar.",NA,NA,"Medeiros, M.M.","VIC032525","(Benth.) Barneby & J.W. Grimes","-46.5475","-17.458611",NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,"-46.5475","-17.458611",NA,NA
"112","2020-12-20 21:17:18-03","UFV","VIC","36364","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2010","01","22",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual; árvore 6 ma lt., flores com fletes brancos. A cortiça da casca é usada para fazer rolha de garrafa.","VIC036364","1239","Minas Gerais","Jaíba","Parque Nacional Cavernas do Peruaçu",NA,NA,"Fernandes, J.M.",NA,"(Benth.) Barneby & J.W. Grimes","-44.234667","-15.152444",NA,NA,NA,"2010","01","22",NA,NA,NA,NA,"-44.234667","-15.152444",NA,NA
"113","2020-12-20 21:17:17-03","UFV","VIC","36355","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2009","11","01",NA,"Brasil",NA,NA,"Árvore 6 ma lt., flores secas.","VIC036355","1118","Minas Gerais","Araçuaí",NA,NA,NA,"Fernandes, J.M.",NA,"(Benth.) Barneby & J.W. Grimes","-42.087306","-16.848167",NA,NA,NA,"2009","11","01",NA,NA,NA,NA,"-42.087306","-16.848167",NA,NA
"114","2020-12-20 21:17:18-03","UFV","VIC","36381","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2010","01","13",NA,"Brasil",NA,NA,"Cerrado; árvore de 4m de alt., flores secas.","VIC036381","1181","Minas Gerais","Montes Claros","Parque Estadual Lapa Grande",NA,NA,"Fernandes, J.M.",NA,"(Benth.) Barneby & J.W. Grimes","-43.915083","-16.702389",NA,NA,NA,"2010","01","13",NA,NA,NA,NA,"-43.915083","-16.702389",NA,NA
"115","2020-12-20 21:17:18-03","UFV","VIC","36553","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, J.M.","2010","01","28",NA,"Brasil",NA,NA,"Árvore, c.a. de 7,0 metros de altura; flores verde-esbranquiçadas.","VIC036553","1271","Minas Gerais",NA,"Parque Nacional Grande Sertão Veredas, Cerrado.",NA,NA,"Fernandes, J.M.","VIC036553","(Benth.) Barneby & J.W. Grimes","-45.698361","-15.186139",NA,NA,NA,"2010","01","28",NA,NA,NA,NA,"-45.698361","-15.186139",NA,NA
"116","2020-12-20 21:17:17-03","UFV","VIC","34698","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Echternacht, L.A.; et al.","2005","06","07",NA,"Brasil",NA,NA,"Arbóreo, c.a. de 5,0 metros de altura. Cultivada ornamental. Frutos imatudos.","VIC034698","1057","Minas Gerais","Belo Horizonte","FZB/BH - Área de visitação",NA,NA,"Fernandes, J.M.","VIC034698","(Benth.) Barneby & J.W. Grimes","-43.937801361084","-19.9207992553711",NA,NA,NA,"2011","05","17",NA,NA,"17082","auto",NA,NA,NA,NA
"117","2021-04-07 11:43:57-03","UFMS","CGMS","77381","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","P.F Oliveira; A.K.P. Santos, M. Arouche, D.R.M. Neves, F.M. Alves","2019","09","24",NA,"Brasil",NA,NA,"Duplicata no Herbário BHCB Habitat: Margens da estrada Habito: Arbusto","CGMS1110369","37","Mato Grosso do Sul","Jateí","Trilha próxima a entrada principal do parque. Parque Estadual das Várzeas do Ivinhema (PEVRI)",NA,NA,"D.R.M. Neves",NA,"(Benth.) Barneby & J.W.Grimes","-53.7480555","-22.9072222","232","232",NA,"2019","09","24",NA,NA,NA,NA,"-53,7480555","-22,9072222",NA,NA
"118","2021-04-07 11:43:57-03","UFMS","CGMS","41078","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T.E. Lima; I.M. Neves; F.A. Matos; F.J. Kochanovski","2011","05","10",NA,"Brasil",NA,NA,"Mimosoideae. Fruto imaturo verde. Habitat: Chaco Arborizado, próximo a um Carandazal. Habito: Árvore. 3,00 m de altura.","CGMS1071065","115","Mato Grosso do Sul","Porto Murtinho","Fazenda Patolá.",NA,NA,"P.G.C. Almeida",NA,"(Benth.) Barneby & J.W.Grimes","-57.7194445","-21.6825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,7194445","-21,6825",NA,NA
"119","2021-04-07 11:43:57-03","UFMS","CGMS","23754","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M.M. Menegazzo","2008","08","30",NA,"Brasil",NA,NA,"Mimosoideae. Flor esverdeada, estames amarelos. Com espinhos. Habitat: Chaco. Solo argiloso. Habito: Árvore.","CGMS1053162","3","Mato Grosso do Sul","Porto Murtinho","Fazenda Anaí.",NA,NA,"A. Sartori",NA,"(Benth.) Barneby & J.W.Grimes","-57.5677778","-21.6583333",NA,NA,NA,"2015","09","09",NA,NA,NA,NA,"-57,5677778","-21,6583333",NA,NA
"120","2021-04-07 11:43:57-03","UFMS","CGMS","56871","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A.L.B. Sartori","2016","08","09",NA,"Brasil",NA,NA,"Mimosoideae. Frutos marrons maduros. Habitat: Chaco arborizado. Habito: Árvore. 1,8 m de altura.","CGMS1086790","2000","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição.",NA,NA,"A.L.B. Sartori",NA,"(Benth.) Barneby & J.W.Grimes","-58.3077777","-22.1575",NA,NA,NA,"2016","08","09",NA,NA,NA,NA,"-58,3077777","-22,1575",NA,NA
"121","2021-04-07 11:43:57-03","UFMS","CGMS","35100","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","F.S. Carvalho; Z.R.H. Meneguci; B.E.M. Pinto","2010","09","30",NA,"Brasil",NA,NA,"Mimosoideae BotãoFloral verde. Fruto ausente. Caule amarelado com sulcos. Habitat: Savana Estépica Arborizada (Chaco). Solo argiloso. Relevo plano. Habito: Árvore.","CGMS1064495","179","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição. Parcela 8, depois do fim da percela, lado esquerdo.",NA,NA,"! P.G.C. Almeida",NA,"(Benth.) Barneby & J.W.Grimes","-57.7666667","-21.6811111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,7666667","-21,6811111",NA,NA
"122","2021-04-07 11:43:57-03","UFMS","CGMS","58328","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","V.A. Assunção","2014","05","21",NA,"Brasil",NA,NA,"Mimosoideae. Fruto verde. Habitat: Chaco florestado. Habito: Árvore. 2,5m de altura.","CGMS1088243","786","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Virgínia Chaco florestado.",NA,NA,"V.A. Assunção",NA,"(Benth.) Barneby & J.W.Grimes","-57.8922222","-21.9986111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,8922222","-21,9986111",NA,NA
"123","2021-04-07 11:43:57-03","UFMS","CGMS","25810","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A.L.B. Sartori; Turma Curso de Extensão Biologia","2007","08","26",NA,"Brasil",NA,NA,"Mimosoideae. Inflorescência amarelada. Habitat: Chaco. Solo argiloso - branco. Relevo plano - sem drenagem. Habito: Árvore.","CGMS1055236",NA,"Mato Grosso do Sul","Porto Murtinho","Fazenda Andrea.",NA,NA,"P.G.C. Almeida",NA,"(Benth.) Barneby & J.W.Grimes","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"124","2021-04-07 11:43:57-03","UFMS","CGMS","33952","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A.L.B. Sartori","2011","12","14",NA,"Brasil",NA,NA,"Mimosoideae. Frutos maduros castanho-escuros. Habitat: Chaco Arborizado. Habito: Árvore. 4,00 m de altura.","CGMS1063348","1112","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição.",NA,NA,"P.G.C. Almeida",NA,"(Benth.) Barneby & J.W.Grimes","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"125","2021-03-01 16:30:15-03","UNICAMP","UEC","155537","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pereira, ABS; Alvarenga, D","2009","10","03",NA,"Brazil",NA,NA,"Árvore com 4-6 m altura e 15 cm de DAP. Flores alvas, perfumadas.","UEC055869","3615","Goiás","Nova Roma","Bacia do Rio Tocantins, Folha: SD-23-V-C. Km 03 da estrada Nova Roma/Teresina de Goiás. Relevo plano a ondulado.Solo argilo-arenoso, de média fertilidade. Vegetação: Remanescente de floresta estacional em margem de córrego.","Magnoliopsida",NA,"Pereira, BAS","UEC055869","(Benth.) Barneby & Grimes","-46.85","-13.75","550","550",NA,"2009","10","03",NA,NA,NA,NA,"-46.85","-13.75",NA,NA
"126","2021-03-01 16:30:15-03","UNICAMP","UEC","203328","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Medina, WA; Salas, RM; Cajade, R; Fandiño, B","2013","10","04",NA,"Argentina",NA,NA,"Árbol de 6-7m alt. Corteza corchosa. Botones florales.","UEC199492","446","Corrientes","San Martin","Paraje Tres Cerros, Ea. Las Marias, Cerro Chico.&nf;Ladera W, al pie del cerro.","Magnoliopsida",NA,"Medina, WA","UEC199492","(Benth.) Barneby & Grimes","-56.866389","-29.153056",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"-56.866389","-29.153056",NA,NA
"127","2019-08-20 10:12:49-03","UNICAMP","UEC","79406","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Árbocz, GF","1994","09","29",NA,"Brazil",NA,NA,"Árvore 9m, casca fissurada verticalmente, flores com estames brancos.",NA,"825","Mato Grosso do Sul","Aquidauana","Margem da estrada entre BR-262 e a vila, Formação: Cerrado.","Magnoliopsida",NA,"Fernandes, JM",NA,"(Benth.) Barneby & Grimes","-55.7872009277344","-20.4710998535156",NA,NA,NA,"2010","11","25",NA,NA,"212961","auto",NA,NA,NA,NA
"128","2019-08-20 10:12:49-03","UNICAMP","UEC","79277","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Árbocz, GF","1994","08","17",NA,"Brazil",NA,NA,"Árvore 6m, coa baixa, arredondada e larga, tronco claro sulcado verticalmente, frutos espiralados marrons.",NA,"653","Minas Gerais","Januária","Fazenda Santa Cecília, Formação: pasto com algumas árvores esparsas.","Magnoliopsida",NA,"Fernandes, JM",NA,"(Benth.) Barneby & Grimes","-44.3616981506348","-15.4881000518799",NA,NA,NA,"2010","11","25",NA,NA,"148972","auto",NA,NA,NA,NA
