"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"366","2020-10-14 09:57:55-03","FURB","FURB","1816","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Vieira, FCS","2005","03","07","Vieira, F.C.S.","661","2004","12","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.7083333","-26.2683334","-48.7083333","-26.2683334",NA,"FURB17090","FURB17090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-10-14 09:57:55-03","FURB","FURB","22228","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cadorin, TJ","2010","03","30","Cadorin, T.J.","1646","2010","03","14","Brasil","Santa Catarina","Florianópolis","Manguezal do Itacorubi.","-48.5172223","-27.5775","-48.5172223","-27.5775000","Coleta Extra IFFSC","FURB17080","FURB17080","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-10-14 09:57:55-03","FURB","FURB","22667","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Stival-Santos, A","2010","03","17","Stival-Santos, A.; Legal, E. & Silveira, S.","2152","2010","03","17","Brasil","Santa Catarina","Florianópolis","Avenida das Saudades.","-48.5188889","-27.5772223","-48.5188889","-27.5772223","Florística IFFSC as05 (Arbórea) Habitat: Mangue; Habito: arbórea; Fruto verde; flor branca","FURB17075","FURB17075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-10-14 09:57:55-03","FURB","FURB","30452","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Stival-Santos, A","2010","10","14","Stival-Santos, A.; Silveira, S.","3046","2010","06","19","Brasil","Santa Catarina","Palhoça","Centro; Av. Aniceto Zacchi.","-48.6583333","-27.6402777","-48.6583333","-27.6402777","Coleta Extra IFFSC (Arbusto) Habitat: Mangue; Habito: arbusto; flor branca","FURB17077","FURB17077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-10-14 09:57:55-03","FURB","FURB","33659","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Korte, A","2011","01","17","Korte, A.","5268","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro - Guarda do Embaú.","-48.5994444","-27.9047222","-48.5994444","-27.9047222","Florística IFFSC 228 (Arbusto) Habitat: Restinga; Estágio Avançado; banhado Habito: arbusto; flor branca","FURB17078","FURB17078","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-10-14 09:57:55-03","FURB","FURB","34391","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Oliveira, AA de","2011","04","05","Sevegnani, L.",NA,"2011","03","26","Brasil","Santa Catarina","Balneário Barra do Sul","Canal do Linguado.","-48.6644444","-26.3652778","-48.6644444","-26.3652778",NA,"FURB17089","FURB17089","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-10-14 09:57:55-03","FURB","FURB","38562","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Funez, L.A.","2013","01",NA,"Funez, L.A.","655","2012","07","14","Brasil","Santa Catarina","Penha","Praia da Paciência.","-48.5994444","-26.7741667","-48.5994444","-26.7741667",NA,"FURB17082","FURB17082","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-10-14 09:57:55-03","FURB","FURB","39021","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Funez, L.A.","2012","09","11","Funez, L.A.","850","2012","09","04","Brasil","Santa Catarina","Penha","Após o rio da Praia de Gravatá.","-48.6194445","-26.825","-48.6194445","-26.8250000",NA,"FURB17074","FURB17074","23","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-10-14 09:57:55-03","FURB","FURB","44347","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Funez, L.A.","2014","07",NA,"Funez, L.A.","2832","2014","07","21","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul.","-48.5275","-27.6261111","-48.5275000","-27.6261111",NA,"FURB13579","FURB13579","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-10-14 09:57:55-03","FURB","FURB","4597","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Oliveira, AA de","2011","02","04","Sevegnani, L.",NA,"2006","07","17","Brasil","Santa Catarina","Balneário Barra do Sul","Canal do Linguado.","-48.6644444","-26.3652778","-48.6644444","-26.3652778",NA,"FURB17084","FURB17084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-10-14 09:57:55-03","FURB","FURB","4735","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Mancinelli, WS","2005","08","26","Bussmann, D.B.G.","95","2004","10","19","Brasil","Santa Catarina","São Francisco do Sul","Ilha Papagaios.","-48.6986111","-26.3375","-48.6986111","-26.3375000",NA,"FURB17079","FURB17079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-10-14 09:57:55-03","FURB","FURB","5616","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Uhlmann, A","2007","04","19","Gasper, A.L. de; Sevegnani, L.","147","2007","03","30","Brasil","Santa Catarina","Balneário Barra do Sul","Canal do Linguado.","-48.6644444","-26.3652778","-48.6644444","-26.3652778",NA,"FURB17081","FURB17081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-10-14 09:57:55-03","FURB","FURB","56602","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Kassner-Filho, A.","2018","01","21","Kassner-Filho, A.","1996","2018","01","21","Brasil","Santa Catarina","Palhoça","Ponte do Imaruim.","-48.6497222","-27.6380555","-48.6497222","-27.6380555","flor branca Habitat: mangue Habito: arbusto","FURB56602","FURB56602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-12-09 14:46:32-03","FURB","FURB","62021","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Marinero, F.","2017","03","09","Oliveira, A.A. de","4500","2017","01","18","Brasil","Paraná","Pontal do Paraná",NA,"-48.42","-25.56","-48.4200000","-25.5600000","Árvore 6,7m; flores brancas.","FURB62021","FURB62021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-09 14:46:32-03","FURB","FURB","66493","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Kassner-Filho, A.","2020","04","17","Kassner-Filho, A.","5649","2020","04","17","Brasil","Santa Catarina","Porto Belo","Lagoa do Perequê.","-48.5811111","-27.1508333","-48.5811111","-27.1508333","flor branca; fruto imaturo Habitat: estuário Habito: arbórea","FURB66493","FURB66493","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-10-14 09:57:55-03","FURB","FURB","9350","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Gasper, AL de","2008","12","01","Souza, N.L. de; Bachmann, V. & Laps, R.R.","56","2008","11","02","Brasil","Paraná","Pontal do Paraná","Distrito de Pontal do Sul, Ponta do Poço.","-48.3880555","-25.5536111","-48.3880555","-25.5536111",NA,"FURB17086","FURB17086","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-10-14 09:57:55-03","FURB","FURB","1380","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Gasper, AL de","2007","01","25","Sevegnani, L.",NA,"2000","06","26","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,"FURB17091","FURB17091",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"383","2020-10-14 09:57:55-03","FURB","FURB","2389","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cordeiro, J","2006",NA,NA,"Sevegnani, L.",NA,"2003","11","05","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB17083","FURB17083",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"384","2020-10-14 09:57:55-03","FURB","FURB","5043","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Gasper, AL de","2007","01","25","Gasper, A.L. de","293","2006","11","02","Brasil","Santa Catarina","São Francisco do Sul","Baia da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB00383","FURB00383",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"385","2020-10-14 09:57:55-03","FURB","FURB","8426","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Dreveck, S.","18","2008","05","28","Brasil","Santa Catarina","São Francisco do Sul","Baia da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB17076","FURB17076",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"386","2020-10-14 09:57:55-03","FURB","FURB","8222","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Weiers, MS","2008","05","09","Weiers, M.S.; Andreaca, F.; Gouveia, C. & Silva, P. da","136","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","Beira da baia da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB17088","FURB17088",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"387","2020-10-14 09:57:55-03","FURB","FURB","14801","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Meirelles, J","2008","10","28","Fendrich, T.G.","95","2008","10","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Claras.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB17073","FURB17073",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"388","2020-10-14 09:57:55-03","FURB","FURB","14892","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Meirelles, J","2008","10","28","Fendrich, T.G.",NA,"2008","10","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Claras.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB17085","FURB17085",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"389","2021-03-16 17:52:40-03","UCS","HUCS","6092","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechman ex Moldenke","Hatschbach, G.","1989",NA,NA,"Ribas, O.S.","94","1989","05","11","Brasil","Paraná","Antonina","Barra do rio Nhundiaquara","-48.7118988037109","-25.4286003112793",NA,NA,"árvore 6 m - flores alvas",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"390","2014-10-14 15:56:38-03","BS","M","M-0111771","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Martius, C.F.P. von",NA,"1818","12","31","Brasil",NA,NA,"Habitat in maritimis inter Sebatianopolis et Ilheos, ubi legi. Provinciae Bahiensis",NA,NA,NA,NA,NA,"M0111771",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"NOTATYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA
"391","2014-10-14 15:56:38-03","BS","M","M-0111772","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"[in Prov. Soteropolit.]",NA,NA,NA,NA,NA,"M0111772",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"NOTATYPE",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"392","2021-02-12 18:11:50-03","UFES","VIES","28114","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Santos, R.","s.n.","2013","01","15","Brasil","Espírito Santo","Serra","Manguezal de Jardim Carapina.","-40.290278","-20.228333","40º17'25''W","20º13'42''S",NA,"VIES028114","VIES028114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-04-27 16:08:26-03","UFES","VIES","13182","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Harley, R.M.","1996","10",NA,"Harley, R.M.","28440","1996","10","06","Brasil","Bahia","Cairu","Morro do São Paulo.","-39.0438995361328","-13.4869003295898",NA,NA,NA,"VIES013182","VIES013182",NA,NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA
"394","2020-04-27 16:08:26-03","UFES","VIES","17316","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Indriunas, A.","2014","07","15","Gomes, J.M.L.","3160","2008","04","15","Brasil","Espírito Santo","Anchieta",NA,"-40.6455993652344","-20.8057994842529",NA,NA,NA,"VIES017316","VIES017316",NA,NA,NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA
"395","2019-06-27 10:23:47-03","UFES","VIES","19650","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Arrivabene, H.P.","2","2010","09","27","Brasil","Espírito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,"VIES019650","VIES019650",NA,NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"396","2020-04-27 16:08:26-03","UFES","VIES","5783","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Pereira, O.J.","1991","08","21","Pereira, O.J.; Gomes, J.M.L. & Vinha, P.C.","2376","1991","08","21","Brasil","Espírito Santo","Cariacica","Foz do Rio Bubu.","-40.4199981689453","-20.2639007568359",NA,NA,NA,"VIES005783","VIES005783",NA,NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"397","2019-06-27 10:23:47-03","UFES","VIES","29833","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Aoyama, E.M.; Passos, C.N.","124","2013","12","02","Brasil","Espírito Santo","Conceição da Barra","Praia da Guaxindiba.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES029833","VIES029833",NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"398","2019-06-27 10:23:47-03","UFES","VIES","35270","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Dal col, A.C.S.; Cardoso, W.C.","302","2014","05","23","Brasil","Espírito Santo","Guarapari","Parque Natural Municipal Morro da Pescaria.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES035270","VIES035270",NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"399","2019-06-27 10:23:47-03","UFES","VIES","6788","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Gomes, J.M.L.","1790","1992","10","18","Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,"VIES006788","VIES006788",NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"400","2021-02-12 18:11:50-03","UFES","VIES","725","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Indriunas, A.","2014","07","15","s.col.","s.n.","1984","11","06","Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,"VIES000725","VIES000725",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"401","2021-02-12 18:11:50-03","UFES","VIES","1573","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Indriunas, A.","2014","07","15","Musso, M.M.","s.n.","1985","09","04","Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,"VIES001573","VIES001573",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"402","2021-02-12 18:11:50-03","UFES","VIES","290","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Indriunas, A.","2014","07","15","Souza, P.R.","s.n.","1984","04","16","Brasil","Espírito Santo","Vitória","Campus da UFES - Goiabeiras.","-40.3377990722656","-20.3194007873535",NA,NA,NA,"VIES000290","VIES000290",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"403","2021-02-12 18:11:50-03","UFES","VIES","1545","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Indriunas, A.","2014","07","15","Souza, P.R.","s.n.","1984","06","27","Brasil","Espírito Santo","Vitória","Estação 6 D.","-40.3377990722656","-20.3194007873535",NA,NA,NA,"VIES001545","VIES001545",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"404","2019-08-16 08:38:06-03","UTFPR","HCF","11353","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf et Leechm. ex Moldenke","J. Cordeiro","2013",NA,NA,"M.G. Caxambu","4318","2012","11","02","Brasil","PR","Pontal do Paraná","Pontal do Sul, Ponta do Poço","-48.392528","-25.551056","48°23'33,1 W","25°33'03,8 S","arbusto heliófito, ca. 1 m. Flores com cálice verde e corola alva.",NA,NA,"4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-08-16 08:38:06-03","UTFPR","HCF","28083","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf et Leechm. ex Moldenke","F. Marinero","2017","03","09","A.A. de Oliveira","4500","2017","01","18","Brasil","PR","Pontal do Paraná",NA,"-48.42","-25.56","48°25'12 W","25°33'36 S","árvore 6,7 m. Flores brancas. Conglomerado: 451 Subunidade: 2 Subparcela: 1 Árvore: 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-08-16 08:38:06-03","UTFPR","HCF","5187","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf et Leechm. ex Moldenke","J.T. Motta","1992",NA,NA,"J.T. Motta","2425","1992","02","05","Brasil","PR","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"arvoreta, 4 m, flor amarelo-pálida, aromática; com raízes respiratórias; abundante no mangue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"407","2019-08-16 08:38:06-03","UTFPR","HCF","3738","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf et Leechm. ex Moldenke","J. Cordeiro & E. Barboza","2007","02",NA,"J.K. Nobre",NA,"2006","05","02","Brasil","PR","Paranaguá","Mangue","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore com frutos imaturos verdes, no manguezal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"408","2020-06-29 09:28:57-03","UFRRJ","RBR","29557","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"T.A. Amorim; F.C. Nettesheim","51","2007","09","15","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Proximo ao pier do CADIM.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00029557","RBR00029557",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"409","2020-06-29 09:29:39-03","UFRRJ","RBR","3306","S","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"L.F.T. Menezes","2","1990","05","12","Brasil","Rio de Janeiro","Rio de Janeiro","Pedra de Guaratiba, À 200 m da foz do rio Piraquê, do lado direito.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RBR00003306","RBR00003306",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"410","2013-04-01 09:15:16-03","IPT","BCTW","10388","S","Plantae",NA,"Avicennia","schaueriana","Avicennia schaueriana","Stapf. & Leechm. ex Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Litoral",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"411","2013-04-01 09:15:16-03","IPT","BCTW","19430","S","Plantae",NA,"Avicennia","schaueriana","Avicennia schaueriana","Stapf. & Leechm. ex Moldenke","D. Araújo",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cabo Frio","Praia da Ilha do Japonês, ao Lado do bar do Nacil","-42.0186","-22.8794",NA,NA,"Árvore de mangue, flores brancas, folhas pouco coriáceas, discolores",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"40069","auto","Magnoliopsida",NA,NA,NA,NA
"412","2013-04-01 09:15:16-03","IPT","BCTW","19832","S","Plantae",NA,"Avicennia","schaueriana","Avicennia schaueriana","Stapf. & Leechm. ex Moldenke","Instituto Plantarum",NA,NA,NA,"Lorenzi, H.","38",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"413","2021-03-21 19:32:18-03","UFC","EAC","12878","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Matias, L.Q.","1999","05","28","Fernandes, A.; Goergen, J.","EAC12878","1984","10","20","Brasil","Ceará","Acaraú","Jericoacoara","-40.1199989318848","-2.88556003570557",NA,NA,"Arvoreta, flor branca.; Mangue","EAC0012878","EAC0012878",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"51931","auto",NA,NA,NA,NA,NA
"414","2021-03-21 19:32:18-03","UFC","EAC","63163","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Moro, M.F.; Rabelo, S.T.","2018","10","04","Rabelo, S.T.; Sampaio, L.X.","23","2017","10","29","Brasil","Ceará","Eusébio","APA do Rio Pacoti, trilha do Centro de Estudos Ambientais Costeiros (CEAC/UFC)","-39.390967","-4.390967","-39.390967","-4.390967","Levantamento florístico da APA do Rio Pacoti.; Arbórea, folha simples, oposta, obtusa.; Manguezal, solo lamoso.","EAC0063163","EAC0063163",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-21 19:32:18-03","UFC","EAC","45193","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Silva, A.S.","2008","01","12","Ribeiro, A.R.O.; Silva, A.S.; Nogueira, A.C.","87","2007","12","14","Brasil","Rio Grande do Norte","Areia Branca","em frente ao ministério dos transportes, foz do ri","-37.139722","-4.963611","-37.139722","-4.963611","Arvoreta, coletada em ambiente aquático, margem do rio antropizada, flor branca; Mangue ocasional","EAC0045193","EAC0045193",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-21 19:32:18-03","UFC","EAC","5030","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Matias, L.Q.","1999","05","28","Lima, J.W.","s.n.","1978","01","18","Brasil","Ceará","Fortaleza","Barra do Ceará","-38.543098449707","-3.71722006797791",NA,NA,"Árvore pequena.","EAC0005030","EAC0005030",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"19924","auto",NA,NA,NA,NA,NA
"417","2021-03-21 19:32:18-03","UFC","EAC","3797","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Matias, L.Q.","1999","05","28","Lima, J.W.","s.n.","1978","03","28","Brasil","Ceará","Fortaleza","Barra do Ceará","-38.543098449707","-3.71722006797791",NA,NA,"Árvore pequena.","EAC0003797","EAC0003797",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"19924","auto",NA,NA,NA,NA,NA
