"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"235","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Junqueira, MER","179",NA,NA,NA,"Southern America","Brazil","Bahia","Estrada Morro do Chapéu-Irecê",NA,NA,NA,"Folhas papiráceas, concolores, verde-acinzentadas. Flores com sépalas verde-acinzentadas, corola externamente branca, com áreas mesopétalas cinza. Estames com filetes brancos","CONV015789",NA,"Morro do Chapéu","-41.369722","-11.471667",NA,NA,NA,"-41.369722","-11.471667",NA,NA,NA,NA,"70635",NA,NA,"voucher",NA
"236","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Correia, C","341",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,"Liana. Folhas levemente coriáceas concolor. Flores brancas, anteras negras.","CONV015977",NA,"Sento Sé","-42.033889","-9.921389",NA,NA,NA,"-42.033889","-9.921389",NA,NA,NA,NA,"161053",NA,NA,"voucher",NA
"237","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Ganev, W","3026",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,"Flora de Catolés","CONV015484",NA,"Abaíra","-41.816667","-13.3",NA,NA,NA,"-41.816667","-13.3",NA,NA,NA,NA,"17068",NA,NA,"voucher",NA
"238","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Guedes, ML","Guedes, MLS","13438",NA,NA,NA,"Southern America","Brazil","Bahia","Médio São Francisco",NA,NA,NA,"Fitossociologia do São Francisco","CONV016743",NA,"Feira da Mata","-44.2","-14.216667",NA,NA,NA,"-44.2","-14.216667",NA,NA,NA,NA,"123813",NA,NA,"voucher",NA
"239","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Harley, RM","53453",NA,NA,NA,"Southern America","Brazil","Bahia","Estradinha nova, que vai à Serra, s",NA,NA,NA,"Trepadeira. Folhas glaucas com pêlos acinzentados. Sépalas verde-acinzentadas; corola alva com tubo evidente mais comprido do que as pétalas, expandindo ao limbo na forma campanulada; estames e estile","CONV015595",NA,"Dom Basílio","-41.716667","-13.733333",NA,NA,NA,"-41.716667","-13.733333",NA,NA,NA,NA,"37642",NA,NA,"voucher",NA
"240","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Jardim, JG","3622",NA,NA,NA,"Southern America","Brazil","Bahia","Rod. Cocos/Feira da Mata, 23 km de",NA,NA,NA,"Projeto IMSEAR; Liana. Folhas discolores, verdes com a face inferior alvacenta. Frutos imaturos verdes, cálice alvacento.","CONV015728",NA,"Feira da Mata","-44.369444","-14.251111",NA,NA,NA,"-44.369444","-14.251111",NA,NA,NA,NA,"62798",NA,NA,"voucher",NA
"241","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Vasconcelos, LV","Neves, SPS","369",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,"CONV016618",NA,"Palmeiras","-41.533611","-12.442778",NA,"2012","03","-41.533611","-12.442778",NA,NA,NA,NA,"180848",NA,NA,"voucher",NA
"242","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Junqueira, MER","Queiroz, LP de","7663",NA,NA,NA,"Southern America","Brazil","Bahia","Beira da estrada Morro do Chapéu -",NA,NA,NA,"Trepadeira volúvel. Folhas papiráceas, concolores, verde-acinzentadas. Flores com sépalas vrede-acinzentadas, corola externamente branca com abas meso-pétalas amarronzadas. Estames com filetes brancos","CONV016680",NA,"Morro do Chapéu","-41.304722","-11.505833",NA,NA,NA,"-41.304722","-11.505833",NA,NA,NA,NA,"70718",NA,NA,"voucher",NA
"243","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Roque, N","637",NA,NA,NA,"Southern America","Brazil","Bahia","Brejinho das Ametistas",NA,NA,NA,"Projeto IMSEAR; Arbusto escandente. Flores com cálice verde, corola alva.","CONV015763",NA,"Caetité","-42.522222","-14.256111",NA,NA,NA,"-42.522222","-14.256111",NA,NA,NA,NA,"66094",NA,NA,"voucher",NA
"244","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Stannard, B","5295",NA,NA,NA,"Southern America","Brazil","Bahia","Fazenda Baixa Grande, caminho para",NA,NA,NA,NA,"CONV015562",NA,"Caetité","-42.636667","-14.0675",NA,NA,NA,"-42.636667","-14.0675",NA,NA,NA,NA,"29009",NA,NA,"voucher",NA
"245","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Vasconcelos, LV","709",NA,NA,NA,"Southern America","Brazil","Bahia","Estrada Caetité-Brejinho das Ametis",NA,NA,NA,"Trepadeira. Folhas subcartáceas, discolores, face adaxial verde-escuro e face abaxial verde. Cálice verde-claro, corola ligeiramente amarelada externamente e internamente alva, anteras amarronzadas e","CONV016130",NA,"Caetité","-42.527778","-14.273611",NA,NA,NA,"-42.527778","-14.273611",NA,NA,NA,NA,"215120",NA,NA,"voucher",NA
"246","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Varejão, NMS","s.n.","1984","05","20","Southern America","Brazil","Espírito Santo","Fradinhos",NA,NA,NA,NA,"CONV015360",NA,"Vitória","-40.3375","-20.3197",NA,NA,NA,"-40.3375","-20.3197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Junqueira, MER","Funch, R","93","2002","04","04","Southern America","Brazil","Bahia",NA,NA,NA,NA,"Trepadeira. Flores alvas.; Caatinga.","CONV014295",NA,"Palmeiras","-41.542778","-12.441111",NA,"2002",NA,"-41.542778","-12.441111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Stannard, B","5146",NA,NA,NA,"Southern America","Brazil","Bahia","Barragem de Zabumbão, ao redor da b",NA,NA,NA,NA,"CONV015552",NA,"Parnamirim","-42.210833","-13.435",NA,NA,NA,"-42.210833","-13.435",NA,NA,NA,NA,"28442",NA,NA,"voucher",NA
"249","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Ribeiro, T","432",NA,NA,NA,"Southern America","Brazil","Bahia","estrada Urandi/Licínio de Almeida,",NA,NA,NA,"Projeto IMSEAR; Trepadeira. Folhas discolores, face abaxial verde-claro, adaxial verde oliva, papiráceas, pubescentes. Inflorescência com botões verdes, flores brancas, estames e anteras cremes.","CONV015757",NA,"Urandi","-42.542222","-14.743056",NA,NA,NA,"-42.542222","-14.743056",NA,NA,NA,NA,"65947",NA,NA,"voucher",NA
"250","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Vasconcelos, LV","Duarte, AP","7758","1963","04","28","Southern America","Brazil","Minas Gerais","Fazenda Mãe d'Água",NA,NA,NA,"Cerradão, transição para mata semidecídua","CONV015358",NA,"Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,"2012","10",NA,NA,"04","60948","auto",NA,NA,NA,NA,NA,NA
"251","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Barros, R","17523",NA,NA,NA,"Southern America","Brazil","Piauí","Catuaba",NA,NA,NA,"Projeto IMSEAR","CONV015762",NA,"Caracol","-43.3300018310547","-9.27861022949219",NA,NA,NA,NA,NA,NA,"21070","auto",NA,"67229",NA,NA,"voucher",NA
"252","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Jardim, JG","3250",NA,NA,NA,"Southern America","Brazil","Bahia","Rod. BA-S/C Caculé/Licínio de Almei",NA,NA,NA,"Flora da Bahia; Liana. Folhas verdes com a face inferior mais clara. Flores com corola branca, cálice esverdeado.","CONV015725",NA,"Licínio de Almeida","-42.461389","-14.641389",NA,NA,NA,"-42.461389","-14.641389",NA,NA,NA,NA,"62581",NA,NA,"voucher",NA
"253","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Melo, E","3559",NA,NA,NA,"Southern America","Brazil","Bahia","Caminho para Conceição dos Gados",NA,NA,NA,"Trepadeira volúvel. Folhas concolores. Flores brancas, anteras amarelo-esverdeadas.","CONV015835",NA,"Palmeiras","-41.553056","-12.533056",NA,NA,NA,"-41.553056","-12.533056",NA,NA,NA,NA,"77788",NA,NA,"voucher",NA
"254","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Mendes, MS","331",NA,NA,NA,"Southern America","Brazil","Bahia","Região de Brejinho das Ametistas, Á",NA,NA,NA,NA,"CONV015968",NA,"Caitité","-42.537222","-14.358889",NA,NA,NA,"-42.537222","-14.358889",NA,NA,NA,NA,"150575",NA,NA,"voucher",NA
"255","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Queiroz, LP de","5771",NA,NA,NA,"Southern America","Brazil","Bahia","a ca 10 km E na estrada para Morrão",NA,NA,NA,"Projeto Flora da Bahia; Trepadeira volúvel. Folhas papiráceas. Flores com cálice verde-acinzentado e corola branca.","CONV015622",NA,"Bom Jesus da Lapa","-43.284167","-13.169722",NA,NA,NA,"-43.284167","-13.169722",NA,NA,NA,NA,"43518",NA,NA,"voucher",NA
"256","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Ribeiro, T","372",NA,NA,NA,"Southern America","Brazil","Minas Gerais","estrada Salinas/Aeroporto a 2 km do",NA,NA,NA,"Projeto IMSEAR; Trepadeira. Folhas pubescentes, concolores, papiráceas. Flores brancas, cálice verde-claro, corola e estames brancos.","CONV015755",NA,"Salinas","-42.338333","-16.196111",NA,NA,NA,"-42.338333","-16.196111",NA,NA,NA,NA,"65999",NA,NA,"voucher",NA
"257","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Silva, TRS","136",NA,NA,NA,"Southern America","Brazil","Bahia","77km de Paramirim, estrada de Param",NA,NA,NA,"Trepadeira. Flores com cálice verde, corola tubo creme, área epissepálica marrom. Fruto imaturo verde.","CONV015675",NA,"Caetité","-42.375","-13.761111",NA,NA,NA,"-42.375","-13.761111",NA,NA,NA,NA,"52642",NA,NA,"voucher",NA
"258","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Hallier f., JG","Wied-Neuwied, M Prinz","s.n.","1816","03",NA,"Southern America","Brazil",NA,"Villa N. de Mucaida (sp?).",NA,NA,NA,"not in usbgn or fuzzy","CONV006175",NA,NA,NA,NA,NA,"1892","12",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"259","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Junqueira, MER","Funch, R","93","2002","04","04","Southern America","Brazil","Bahia",NA,NA,NA,NA,"Trepadeira. Flores alvas.; Caatinga.","CONV018577",NA,"Palmeiras","-41.542778","-12.441111",NA,"2002",NA,"-41.542778","-12.441111",NA,NA,NA,NA,"HUEFS60457",NA,NA,"voucher",NA
"260","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R","Barreto, KD; Fernandes, GD; Vittii, FX","2280","1994","04","12","Southern America","Brazil","São Paulo","fazenda Cambuhy, Mataão, fazenda Cambuhy, mata mesófila semidecidua.",NA,NA,NA,"Liana, flores alvas.","CONV000432,SING0127790",NA,"Mataão","-48.553611","-21.628389",NA,"1996",NA,"-48.553611","-21.628389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R; Vasconcelos, LV","Machado, CG","42",NA,NA,NA,"Southern America","Brazil","Bahia","Fazenda Casquilho, Serra do Bastião",NA,NA,NA,"Liana sobre árvores. Flores brancas.","CONV016876",NA,"Mucugê","-41.594167","-13.134167",NA,"2012",NA,"-41.594167","-13.134167",NA,NA,NA,NA,"117230",NA,NA,"voucher",NA
"262","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R; Vasconcelos, LV","Melo, E","5730",NA,NA,NA,"Southern America","Brazil","Bahia","Distrito de Delfino. Fazenda Boa Es",NA,NA,NA,"Trepadeira volúvel. Folhas cartáceas concolores. Frutos imaturos verde-amarelados.","CONV016886",NA,"Umburanas","-41.330833","-10.505278",NA,"2012",NA,"-41.330833","-10.505278",NA,NA,NA,NA,"137602",NA,NA,"voucher",NA
"263","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R; Vasconcelos, LV","Andrade, MJG","221",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Estrada para o Rio 15 de Agosto",NA,NA,NA,"Trepadeira. Folhas discolores, com a parte abaxial verde mais claro e abaxial verde escuro. Flores brancas com sépalas verdes amareladas.","CONV016867",NA,"Santa Teresa","-40.6002998352051","-19.9356002807617",NA,"2012",NA,NA,NA,NA,"23813","auto",NA,"73207",NA,NA,"voucher",NA
"264","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R","Gaglianone, MC; et al.","102","2006","03","23","Southern America","Brazil","Rio de Janeiro","Mata do Funil",NA,NA,NA,"Liana com flores roxas","CONV015374",NA,"Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,"2008",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"265","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R; Vasconcelos, LV","Harley, RM","55007",NA,NA,NA,"Southern America","Brazil","Bahia","ca. 6 Km de Rio de Contas na estrad",NA,NA,NA,"Projeto IMSEAR; Trepadeira. Folhas concolores, verde acinzentadas. Flores com sépalas verde acinzentadas, corola branca, externamente com faixas radiais creme, anteras creme.","CONV016868",NA,"Rio de Contas","-41.758889","-13.620278",NA,"2012",NA,"-41.758889","-13.620278",NA,NA,NA,NA,"79843",NA,NA,"voucher",NA
"266","2018-04-26 14:53:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R","Gaglianone, MC; et al.","79","2005","04","08","Southern America","Brazil","Rio de Janeiro","Mata do Funil",NA,NA,NA,"Liana com flores brancas","CONV015373",NA,"Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,"2008",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"267","2021-03-04 11:04:58-03","UFRB","HURB","11704","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier.f.","C.D.P.Vitório","Costa, G.; Simões, S.S. & Vitorio, C.D.","1951","2016","08","05",NA,"Brasil","Bahia","Floresta Nacional;",NA,NA,NA,NA,"HURB000011704",NA,"Contendas do Sincorá","-41.101111","-13.926111",NA,NA,NA,"41º06'04W","13º55'34S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-04 11:04:58-03","UFRB","HURB","12934","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choist.) Hallier f.","M.E.R.Junqueira","Stannard, B.; Saar, E.; Passos Junior, L.A & Guedes, M.L.","5295","1997","02","09",NA,"Brasil","Bahia","Serra Geral: Fazenda Baixa Grande; Caminho para Pajeú do Vento","820","820",NA,"ALCB 35461.","HURB000012934",NA,"Caetité","-42.636667","-14.0675",NA,"2008","11","42º38'12W","14º04'03S","10",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-04 11:04:58-03","UFRB","HURB","19665","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier","J.Falcão","Occhioni, P.","4506","1971","03","01",NA,"Brasil","Rio de Janeiro","Mata da Gávea;",NA,NA,NA,"RFA 9585.","HURB000019665",NA,"Guanabara",NA,NA,NA,"1975","04",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-06-15 15:30:03-03","UNESP-RC","HRCB","26109","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Souza, V.C.","11399","1996","06","08",NA,"Brasil","São Paulo","Cerca de 2 km da cidade em direção à Rodovia Marechal Rondon","410","410",NA,"Escandente; frutos imaturos verdes",NA,NA,"Rubiacca","-50.728889","-21.273611",NA,"2015","12","50º43'44W","21º16'25S","28",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-06-15 15:30:03-03","UNESP-RC","HRCB","26799","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Rezende, A.A.","317","1996","03","23",NA,"Brasil","São Paulo","Estação Ecológica do Noroeste Paulista",NA,NA,NA,"Liana lenhosa, até 5m, com flores brancas.",NA,NA,"São José do Rio Preto/Mirassol","-49.380556","-20.81",NA,"2015","12","49º22'50W","20º48'36S","28",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-06-15 15:30:03-03","UNESP-RC","HRCB","22857","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Bernacci","1828","1995","05","18",NA,"Brasil","São Paulo","Antigo Porto Militão",NA,NA,NA,"Trepadeira lenhosa, látex leitoso, frutos imaturos",NA,NA,"Cardoso","-49.9099998474121","-20.0799999237061",NA,"2015","12",NA,NA,"28","22486","auto",NA,NA,NA,NA,NA,NA
"273","2020-06-15 15:30:03-03","UNESP-RC","HRCB","25792","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Bernacci","2033","1995","09","06",NA,"Brasil","São Paulo","Fazenda Rancho Alegre",NA,NA,NA,"Trepadeira lenhosa, látex leitoso, frutos deiscentes, de casca preta, sementes com pelos castanhos",NA,NA,"Dracena","-51.5299987792969","-21.4799995422363",NA,"2015","12",NA,NA,"28","23670","auto",NA,NA,NA,NA,NA,NA
"274","2020-06-15 15:30:03-03","UNESP-RC","HRCB","26320","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Pereira-Noronha, M.R.","1183","1995","08","02",NA,"Brasil","São Paulo","Fazenda Esmeralda",NA,NA,NA,"Trepadeira com frutos",NA,NA,"Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,"2015","12",NA,NA,"28","36734","auto",NA,NA,NA,NA,NA,NA
"275","2020-06-15 15:30:03-03","UNESP-RC","HRCB","29944","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Ranga, N.T.","610","1996","03","20",NA,"Brasil","São Paulo","Faz. Águas Claras",NA,NA,NA,"Trepadeira, flores brancas",NA,NA,"Sales","-49.4799995422363","-21.3400001525879",NA,"2015","12",NA,NA,"28","14081","auto",NA,NA,NA,NA,NA,NA
"276","2020-06-15 15:30:03-03","UNESP-RC","HRCB","47240","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Junqueira, M.E.R.","179","2003","03","10",NA,"Brasil","Bahia","Estrada Morro do Chapéu-Irecê","748","748",NA,"Folhas papiráceas, concolores, verdeacinzentadas. Flores com sépalas verde-acinzentadas, corola externamente branca, com áreas mesopétalas cinza. Estames com filetes brancos. Foto DNA",NA,NA,"Morro do Chapéu","-41.369722","-11.471667",NA,NA,NA,"41º22'11W","11º28'18S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-06-15 15:30:03-03","UNESP-RC","HRCB","41562","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Bianchini, R.S.","Salino, A.","3923","1998","03","03",NA,"Brasil","Minas Gerais","Granada",NA,NA,NA,"Trepadeira com flores brancas e folhas cartáceas",NA,NA,"Raul Soares","-42.4524993896484","-20.101900100708",NA,NA,NA,NA,NA,NA,"33728","auto",NA,NA,NA,NA,NA,NA
"278","2017-11-24 14:10:25-02","UFLA","ESAL","11767","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","R. Simão Bianchini","D' Angelo Neto, S","316",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"liana; 2.0; branca;; caatinga",NA,NA,"Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA
"279","2021-01-26 13:53:24-03","IMA","MAC","23044","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","M.N.Rodrigues; et al.","1789","2005","08","11",NA,"Brasil","Alagoas","Povoado das Cabreiras.",NA,NA,NA,"Trepadeira.; Restinga antropizada com solo alagado.","MAC0023044","MAC0023044","Marechal Deodoro","-36.497222","-10.184167",NA,"2016","11","-36.497222","-10.184167","22",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-01-26 13:53:24-03","IMA","MAC","3792","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","R.P.Lyra-Lemos; A.I.L.Pinheiro","740","1979","10","30",NA,"Brasil","Alagoas","Fazenda Santa Luzia, Próximo ao Riacho Doce, encosta de morro",NA,NA,NA,"Trepadeira; Mata em Capoeira","MAC0003792","MAC0003792","Maceió","-36.201944","-10.118611",NA,"2016","11","-36.201944","-10.118611","22",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-01-26 13:53:24-03","IMA","MAC","2182","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","R.P.Lyra-Lemos; G.L.Esteves; S.M.Lucena","325","1981","07","29",NA,"Brasil","Alagoas","Em direção ao p. de Coruripe Al 425",NA,NA,NA,"Botões verdes. Folhas discolores; Capoeira","MAC0002182","MAC0002182","Coruripe","-36.285278","-10.225833",NA,"2016","11","-36.285278","-10.225833","22",NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-01-26 13:53:24-03","IMA","MAC","2185","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","R.P.Lyra-Lemos; G.L.Esteves; S.M.M.Lucena","327","1981","07","29",NA,"Brasil","Alagoas","Em direção ao p. de Coruripe. Al - 425",NA,NA,NA,"Trepadeira. Botões verdes.; Capoeira","MAC0002185","MAC0002185","Coruripe","-36.285278","-10.225833",NA,"2016","11","-36.285278","-10.225833","22",NA,NA,NA,NA,NA,NA,NA,NA
