"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber"
"200","2021-02-12 15:01:57-03","UFSCar","SPSC","8433","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","F.A. Botoylin","2011","07","21","Brasil","São Paulo",NA,"BH-5MT.",NA,NA,NA,NA,NA,NA,NA,NA,"F.A. Botoylin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-12 17:02:25-03","UEL","FUEL","46603","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Rossetto, EFS; et al.","2009","08","07","Brasil","Paraná","Jundiaí do Sul","fragmento menor próximo à mata do cruzeiro","-50.263694","-23.421472","-50.263694","-23.421472",NA,NA,"FUEL014462",NA,"Dettke, GA","2018","10","01",NA,"29","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-12 17:02:25-03","UEL","FUEL","50265","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Estevan, DA","2009","03","24","Brasil","Paraná","Tomazina","Salto Cavalcanti","-49.918917","-23.8175","-49.918917","-23.8175",NA,NA,"FUEL015794",NA,"Dettke, GA","2018","10","01",NA,"1728","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-12 17:02:25-03","UEL","FUEL","50266","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Estevan, DA","2009","03","30","Brasil","Paraná","Tomazina","Salto Calvacanti","-49.961028","-23.851611","-49.961028","-23.851611",NA,NA,"FUEL015775",NA,"Dettke, GA","2018","10","01",NA,"1726","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-10-16 14:14:19-03","UEL","FUEL","50274","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Estevan, DA","2007","04","10","Brasil","Paraná","Londrina","Vale do Rubi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL015754",NA,"Dettke, GA","2018","10","01",NA,"1873","Tracheophyta","Poales",NA,NA,NA,"63728","auto",NA,NA,NA
"205","2020-11-12 17:02:25-03","UEL","FUEL","50264","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Estevan, DA","2007","04","11","Brasil","Paraná","Mauá da Serra","Sítio do Xaxim","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"FUEL015795",NA,"Dettke, GA","2018","10","01",NA,"1872","Tracheophyta","Poales",NA,NA,NA,"16036","auto",NA,NA,NA
"206","2020-11-12 17:02:25-03","UEL","FUEL","50267","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl","Estevan, DA","2009","08","21","Brasil","Paraná","Sapopema","Bairro do Lambari","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL015755",NA,"Dettke, GA","2018","10","01",NA,"1871","Tracheophyta","Poales",NA,NA,NA,"21990","auto",NA,NA,NA
"207","2020-08-20 14:58:50-03","UFSC","FLOR","49296","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Nuernberg, A.; Mello, A.S.","2011","08","13","Brasil","Santa Catarina","Porto Belo","APA da Ponta do Araçá.","-48.513333","-27.117778","48º30'48''W","27º7'4''S",NA,NA,"FLOR0049296",NA,"Mello, A.S.","2011","08","13","epífita, Fruto Maduro, branco","218",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-08-20 14:58:50-03","UFSC","FLOR","51587","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Nuernberg, A.","2013","03","01","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, ao lado da polícia ambiental.","-48.429444","-27.527222","48º25'46''W","27º31'38''S","15","15","FLOR0051587",NA,"Nuernberg, A.","2013","03","01","herbácea, brácteas rosa, pétalas violáceas","1022",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-08-20 20:40:56-03","UFSC","FLOR","4751","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Bresolin, A.","1971","12","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"150","150","FLOR0004751",NA,"Reitz, R.","1982",NA,NA,"epífito sobre árvore, flor amarela","480",NA,"Poales",NA,NA,NA,"13751","auto",NA,NA,NA
"210","2020-08-20 14:58:50-03","UFSC","FLOR","55709","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","06","06","Brasil","Santa Catarina","Ilhota",NA,"-48.8272018432617","-26.8997001647949",NA,NA,"100","100","FLOR0055709",NA,"Mello, A.S.",NA,NA,NA,"epifíta, fruto branco","263",NA,"Poales",NA,NA,NA,"18275","auto",NA,NA,NA
"211","2020-08-20 20:40:56-03","UFSC","FLOR","38691","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hoeltgebaum, M.P.","2002","09","13","Brasil","Santa Catarina","São Domingos",NA,"-52.5317001342773","-26.5580997467041",NA,NA,NA,NA,"FLOR0038691",NA,"Hoeltgebaum, M.P.","2002",NA,NA,NA,"45",NA,"Poales",NA,NA,NA,"17704","auto",NA,NA,NA
"212","2020-03-11 17:17:51-03","UFMT","UFMT","25882","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Hebert) Lindley","Pott, A.; Pott, V.J.","2003","03","28","Brasil","Mato Grosso do Sul","Corumbá","Lagoa Gaiva , pantanal próximo a fronteira Brasil/Bolivia.","-57.6775","-17.846389","-57.6775","-17.846389","110","110","UFMT00025882",NA,NA,NA,NA,NA,"Erva rosulada epífita. Frequente. Flor: ausente, folhas com listras claras (zebrada); planta acumua água na base das folhas.; Floresta de galeria. Solo areia grossa, relevo plano convexo.","10947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-04 15:41:57-03","IF","SPSF","52943","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) (Lindl.)","R.Simão Bianchini","2013","08","16","Brasil","SP","São Paulo",NA,"-46.621667","-23.445833",NA,NA,"730","730",NA,NA,"M.G.L.Wanderley","2013","09","04","COLETA: Epífita em árvore derrubada. Indivíduo resgatado para cultivo no Instituto de Botânica. Raque da infrutescência e frutos cobertos por cera branca.; GEOGRAFIA: Pedreira. Emboque oeste.;","1968","Magnoliophyta","Bromeliales",NA,"América do Sul",NA,NA,NA,NA,"Liliopsida",NA
"214","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Pohl, JBE",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Octobri ad Januarium. (V. s. in herb. Berol., Boiss.-Barbey., Brux., Candoll., Leod., Monac., Petrop., Vindob., et Warming.)","3659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16428",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"nec non Minas Geraes inter Caldas et Cabo Verde ad vicum Capellinho dos botelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lll1258",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"et ad S. Christovão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8020",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae australis prov. Rio de Janeiro, ubi legerunt prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"443",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Wawra, H",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I533",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:50:44-03","UFRGS","ICN","086906","S","Plantae","Bromeliaceae","Billbergia","cf. zebrina","Billbergia cf. zebrina","(Herb.) Lindl.","Fernandes, I","1987","05","14","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,"255","255","ICN00029913",NA,"Strehl, T","1994","10","14","Espécie ameaçada de extinção (Vulnerável).; Em cultivo no pomar ao pé do morro.","343","Monocotyledon",NA,NA,"América do Sul",NA,"21601","auto",NA,NA,NA
"221","2021-02-08 12:50:44-03","UFRGS","ICN","124912","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Waechter, JL; Giongo, C","2002","09","27","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00029914",NA,"Waechter, JL",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífito; em floresta de galeria.","232","Monocotyledon",NA,NA,"América do Sul",NA,"33687","auto",NA,NA,NA
"222","2021-02-08 12:50:44-03","UFRGS","ICN","044104","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Waechter, JL","1979","02","19","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"ICN00029922",NA,"Waechter",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Brácteas róseas; ovário e sépalas brancas; pétalas amarelo-esverdeadas; epifítica.; em floresta pluvial.","1182","Monocotyledon",NA,NA,"América do Sul",NA,"38612","auto",NA,NA,NA
"223","2021-02-08 12:50:44-03","UFRGS","ICN","162071","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hagelund, K","1979","08","08","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00029916",NA,"Strehl, T","1983","10","26","Doação do Herbário Karner Hagelund.","13549","Monocotyledon",NA,NA,"América do Sul",NA,"29956","auto",NA,NA,NA
"224","2021-02-08 12:50:44-03","UFRGS","ICN","164818","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Lima; L.F.","2009","08","23","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,"ICN00029918",NA,"Dettke, GA",NA,NA,NA,"epífita","648","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:50:44-03","UFRGS","ICN","155293","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Setubal, R","2004","05","30","Brasil","RS","Porto Alegre","morro Belém Velho","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00029923",NA,"Waechter, JL",NA,NA,NA,"epífita em floresta de encosta","400","Monocotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA
"226","2021-02-08 12:50:44-03","UFRGS","ICN","162069","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hagelund, K","1975","09","29","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"ICN00029915",NA,NA,NA,NA,NA,"Doação do Herbário Karner Hagelund.","9549","Monocotyledon",NA,NA,"América do Sul",NA,"25915","auto",NA,NA,NA
"227","2021-02-08 12:50:44-03","UFRGS","ICN","005384","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Irgang, BE","1968","02","01","Brasil","RS","Tapes",NA,"-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"ICN00029921",NA,"Irgang, BE; fide de Moraes, I",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Brácteas rosas.Epífita +- 5m de altura; floresceu em 18/03/1968.; Capão de mato.","343","Monocotyledon",NA,NA,"América do Sul",NA,"25762","auto",NA,NA,NA
"228","2021-02-08 12:50:44-03","UFRGS","ICN","046533","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Waechter, JL","1979","10","20","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00029919",NA,"Waechter",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífito;folhas verdes com estrias transversais esbranquiçadas; inflorescências com ráquis esbranquiçados e brácteas róseas; ovário e sépalas esbranquiçadas; pétalas amarelo-esverdeadas; filete","1430","Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA
"229","2021-02-08 12:50:44-03","UFRGS","ICN","029554","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Flores, F","1975","10","11","Brasil","RS","Viamão","10 Km próximo de Viamão, estrada Viamão-Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00029924",NA,"Waechter, JL",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","s.n.","Monocotyledon",NA,NA,"América do Sul",NA,"41667","auto",NA,NA,NA
"230","2021-02-08 12:50:44-03","UFRGS","ICN","000997","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","de Morais, IB","1952","11","05","Brasil","RS","Viamão","Escola de Agronomia","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00029920",NA,"Schultz",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","s.n.","Monocotyledon",NA,NA,"América do Sul",NA,"41667","auto",NA,NA,NA
"231","2021-02-08 12:50:44-03","UFRGS","ICN","115403","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Breier, TB","1999","02","04","Brasil","RS","Viamão","Fazenda Santa Fé APA do Banhado Grande","-51.0233001708984","-30.0811004638672",NA,NA,"35","35","ICN00029917",NA,"Breier, TB",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito","174","Monocotyledon",NA,NA,"América do Sul",NA,"41667","auto",NA,NA,NA
"232","2021-02-08 12:50:44-03","UFRGS","ICN","086402","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Waechter, JL","1989","06","30","Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00029912",NA,"Waechter, JL",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epifítica; planta sobre árvore caida; inflorescência nutante; frutos externamente brancos.; em mata de restinga arenosa.","2389","Monocotyledon",NA,NA,"América do Sul",NA,"41667","auto",NA,NA,NA
"233","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","36066","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Strehl, T.","1996","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HAS0036066",NA,NA,NA,NA,NA,"bromélia; Floresceu em cultivo JUN/97. TE 212","1623","Magnoliophyta",NA,NA,NA,NA,"57442","auto",NA,NA,NA
"234","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66564","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Strehl, T.","1997","11",NA,"Brasil","Rio Grande do Sul","Capão da Canoa","Estrada do mar,","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"HAS0066564",NA,NA,NA,NA,NA,"bromélia; epífito Epífita. Com frutos.","1629","Magnoliophyta",NA,NA,NA,NA,"15808","auto",NA,NA,NA
"235","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","37513","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Strehl, T.","2000","03",NA,"Brasil","Rio Grande do Sul","Machadinho","Balsa da praia Bonita,","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"HAS0037513",NA,NA,NA,NA,NA,"broméliaerva;","3065","Magnoliophyta",NA,NA,NA,NA,"14933","auto",NA,NA,NA
"236","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","39335","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Polo, L.","2001","01",NA,"Brasil","Rio Grande do Sul","Machadinho","Linha Coqueiro,","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"HAS0039335",NA,NA,NA,NA,NA,"bromélia; epífito","s.n.","Magnoliophyta",NA,NA,NA,NA,"14933","auto",NA,NA,NA
"237","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","30956","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Strehl, T.","1997","07",NA,"Brasil","Rio Grande do Sul","Viamão","Itapuã,","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0030956",NA,NA,NA,NA,NA,"bromélia;","252","Magnoliophyta",NA,NA,NA,NA,"41667","auto",NA,NA,NA
"238","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","31299","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Strehl, T.","1991","10",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã,","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0031299",NA,NA,NA,NA,NA,"bromélia; epífito Cultivada no JB, na coleção viva, sobre o número 082. Floresceu em 03/dez/90, out/91, jun/91, jun/92.","s.n.","Magnoliophyta",NA,NA,NA,NA,"41667","auto",NA,NA,NA
"239","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","37137","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.",NA,"2000","11",NA,"Brasil","Santa Catarina","Piratuba","Linha Concórdia,","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"HAS0037137",NA,NA,NA,NA,NA,"bromélia; epífito Erva-epifítica.","s.n.","Magnoliophyta",NA,NA,NA,NA,"13675","auto",NA,NA,NA
"240","2019-11-21 10:02:33-03","IBt","SP","474114","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Araújo, CC","2015","04","14","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.619183","-23.638333","-46.619183","-23.638333",NA,NA,"SP051224","SP051224","Wanderley, MGL","2015","06","14",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:02:33-03","IBt","SP","277073","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Bernacci, LC; et al.","1995","01","11","Brasil","São Paulo",NA,"Rodovia Pariquera-Açú / Cananéia.",NA,NA,NA,NA,NA,NA,"SP051222","SP051222","Proença, SL","1995","04",NA,NA,"1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:02:33-03","IBt","SP","277073a","Extra","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Bernacci, LC; et al.","1995","01","11","Brasil","São Paulo",NA,"Rodovia Pariquera-Açú / Cananéia.",NA,NA,NA,NA,NA,NA,"SP051223","SP051223","Proença, SL","1995","04",NA,NA,"1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:02:33-03","IBt","SP","474114a","Extra","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Araújo, CC","2015","04","14","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.619183","-23.638333","-46.619183","-23.638333",NA,NA,"SP051225","SP051225","Wanderley, MGL","2015","06","14",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:02:33-03","IBt","SP","487440","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Simão Bianchini, R; Fortes, EP","2013","08","16","Brasil","São Paulo","São Paulo","Pedreira, emboque Oeste 302","-46.621617","-23.445772","-46.621617","-23.445772","730","730",NA,NA,"Wanderley, MGL","2013","09","04",NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:02:33-03","IBt","SP","79941","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Heringer, EP","1957","04","06","Brasil","Minas Gerais","Paraopeba","Fazenda do Rasgão.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"SP051218","SP051218","Mollo, L","1990","08","06",NA,"s.n.",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA
"246","2019-11-21 10:02:33-03","IBt","SP","76768","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Mattos, J; Bicalho, H","1962","12","11","Brasil","Minas Gerais","Teófilo Otoni","Entre Teófilo Otoni e Nanuque.","-41.505298614502","-17.8575000762939",NA,NA,NA,NA,"SP051217","SP051217",NA,NA,NA,NA,NA,"11057",NA,NA,NA,NA,NA,"62594","auto",NA,NA,NA
"247","2019-11-21 10:02:33-03","IBt","SP","384913","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Costa, A; et al.","1986","08","14","Brasil","Rio de Janeiro","Cabo Frio","Armação do Búzios, morro entre a Praia de Manguinhos e Geribá.","-42.0186004638672","-22.8794002532959",NA,NA,"100","100","SP051219","SP051219","Fontoura, T","1987","02","12",NA,"08",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA
"248","2019-11-21 10:02:33-03","IBt","SP","384913a","Extra","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Costa, A; et al.","1986","08","14","Brasil","Rio de Janeiro","Cabo Frio","Armação do Búzios, morro entre a Praia de Manguinhos e Geribá.","-42.0186004638672","-22.8794002532959",NA,NA,"100","100","SP051220","SP051220","Fontoura, T","1987","02","12",NA,"08",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA
"249","2019-11-21 10:02:33-03","IBt","SP","47139","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Eugenio Leite, J","1942","07",NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SP051213","SP051213",NA,NA,NA,NA,NA,"313",NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA
"250","2019-11-21 10:02:33-03","IBt","SP","49668","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Kuhlmann, M; Kuehn, E","1943","03","27","Brasil","São Paulo","Amparo","Monte Alegre.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP051221","SP051221","Kuehn, E",NA,NA,NA,NA,"408",NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA
"251","2019-11-21 10:02:33-03","IBt","SP","245501a","Extra","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Sugiyama, M","1990","08","24","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP051216","SP051216","Wanderley, MGL","2007","10",NA,NA,"844",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA
"252","2019-11-21 10:02:33-03","IBt","SP","245501","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Sugiyama, M","1990","08","24","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP051215","SP051215","Wanderley, MGL","2007","10",NA,NA,"844",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA
"253","2019-11-21 10:02:33-03","IBt","SP","55482","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Kuhlmann, M","1956","06","28","Brasil","São Paulo","Caraguatatuba","Praia de Massaguçú.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP051214","SP051214","Smith, LB","1956","10",NA,NA,"3874",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"254","2019-11-21 10:02:33-03","IBt","SP","277074","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Bernacci, LC; et al.","1994","07","20","Brasil","São Paulo","Tietê","Estação Ecológica de Tietê","-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,"SP051226","SP051226","Wanderley, MGL","1995","03",NA,NA,"511",NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA
