"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","continentOcean","class","order","relatedCatalogItem","individualCount","fieldNumber","typeStatus","preparationType"
"599","2020-11-12 17:03:32-03","UEL","FUEL","3779","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Filla, JC","s.n.","1986","11","05","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata do IAPAR",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"600","2020-11-12 17:03:32-03","UEL","FUEL","4607","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","L.A.Q. de Oliveira","s.n.","1987","07","17","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata do IAPAR",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"601","2020-11-12 17:03:32-03","UEL","FUEL","6481","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Karling, S","s.n.","1988","06","30","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata do IAPAR",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"602","2020-11-12 17:03:32-03","UEL","FUEL","6498","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Ornellas, AJ","s.n.","1988","06","07","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata do IAPAR",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"603","2020-11-12 17:03:32-03","UEL","FUEL","4821","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Massitil; Eduardo","s.n.","1987","07","08","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"604","2020-11-12 17:03:32-03","UEL","FUEL","1833","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Yamamoto, CE; et al.","47","1986","03","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"605","2020-11-12 17:03:32-03","UEL","FUEL","898","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Vieira, AOS; et al.","s.n.","1985","06","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"606","2020-11-12 17:03:32-03","UEL","FUEL","1359","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Yamamoto, CE; et al.","s.n.","1985","10","02","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"607","2020-11-12 17:03:32-03","UEL","FUEL","31197","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Francisco, EM","378","2001","06","11","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2001",NA,NA,"Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"608","2020-11-12 17:03:32-03","UEL","FUEL","6478","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Karling, S","s.n.",NA,NA,NA,"Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Mata José Sicarelli, Água do cambezinho, est. maravilha",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"609","2020-11-12 17:03:32-03","UEL","FUEL","8308","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Tutida, E; et al.","s.n.","1990","05","16","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"610","2020-11-12 17:03:32-03","UEL","FUEL","8824","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Francisco das Chagas e Silva","1085","1986","03","26","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"611","2020-11-12 17:03:32-03","UEL","FUEL","9051","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Soares-Silva, LH","Soares-Silva, LH","215","1989","06","30","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1989",NA,NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"612","2020-11-12 17:03:32-03","UEL","FUEL","4867","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Donato, LT","s.n.","1987","07","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"613","2020-11-12 17:03:32-03","UEL","FUEL","5542","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dias, MC","Silva, EA; Dias, MC","s.n.","1988","03","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1988",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"614","2020-11-12 17:03:32-03","UEL","FUEL","5550","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dias, MC","Silveira, M; et al.","s.n.","1988","04","07","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1988",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"615","2020-11-12 17:03:32-03","UEL","FUEL","570","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Dias, MC; et al.","s.n.","1985","03","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"616","2020-11-12 17:03:32-03","UEL","FUEL","624","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Rodas, LAC; et al.","s.n.","1985","03","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"617","2020-11-12 17:03:32-03","UEL","FUEL","625","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Rodas, LAC; et al.","s.n.","1985","03","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"618","2020-11-12 17:03:32-03","UEL","FUEL","686","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Gonçalves, RC; et al.","s.n.","1985","04","19","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"619","2020-11-12 17:03:32-03","UEL","FUEL","7182","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Favaro, SP","s.n.","1989","04","07","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"620","2020-11-12 17:03:32-03","UEL","FUEL","721","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Jóia, ES; et al.","s.n.","1985","04","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"621","2020-11-12 17:03:32-03","UEL","FUEL","8346","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Gouvea, MF; et al.","s.n.","1990","04","27","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"622","2020-11-12 17:03:32-03","UEL","FUEL","887","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Vieira, AOS","s.n.","1985","06","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"623","2020-11-12 17:03:32-03","UEL","FUEL","890","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Gonçalves, RC; et al.","s.n.","1985","06","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"624","2020-11-12 17:03:32-03","UEL","FUEL","26107","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Moura, APR","5","1997","10","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"625","2020-11-12 17:03:32-03","UEL","FUEL","26110","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Yoshida, AE; et al.","23","1997","10","31","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"626","2020-11-12 17:03:32-03","UEL","FUEL","13113","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vieira, AOS","Cavazzana Jr, M","s.n.","1992","05","08","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1998",NA,NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"627","2020-11-12 17:03:32-03","UEL","FUEL","18101","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli-Silva, M","Catarino, LMGM; et al.","s.n.","1993","06","16","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2009","08",NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"628","2020-11-12 17:03:32-03","UEL","FUEL","4802","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dolibaina, PC; Silva, S","Corrêa, ACA","s.n.","1987","07","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1992",NA,NA,"Parque Municipal Arthur Thomas, Beira da mata",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"629","2020-11-12 17:03:32-03","UEL","FUEL","12304","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva","1756","1994","10","14","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1994",NA,NA,"P.E.M. Godoy, margem direita do rio, margem direita do rio. E.M. Godoy",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"630","2020-11-12 17:03:32-03","UEL","FUEL","6448","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Katayama, F; et al.","s.n.","1988","06","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Propriedade do Sr. Paulo, Gleba Jacutinga",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"631","2020-11-12 17:03:32-03","UEL","FUEL","7208","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Kumata, T","1","1989","07","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2000",NA,NA,"Rod. Mábio Palhano km2, Às margens do rio Cafezal",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"632","2020-11-12 17:03:32-03","UEL","FUEL","32515","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Kranz, WM","Kranz, WM; Cassiano, J","706","2001","08","27","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"OK",NA,"2001","08","27","São Luiz, Ponto Mineiro, pastagem",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"633","2020-11-12 17:03:32-03","UEL","FUEL","20598","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Camacho, L","s.n.","1995","10","28","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Sítio Serrinha, Distrito da Warta- Km 15",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"634","2020-11-12 17:03:32-03","UEL","FUEL","36056","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Lovato, MC","Fregonese, JN","s.n.","2004","03","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2004",NA,NA,"Vale do Rubi",NA,NA,NA,"63728","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"635","2020-11-12 17:03:32-03","UEL","FUEL","6260","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Alves, GF","s.n.","1988","06","18","Brasil","Paraná","Marilândia do Sul","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,NA,NA,NA,"Fazenda Maravilha",NA,NA,NA,"19941","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"636","2020-11-12 17:03:32-03","UEL","FUEL","25739","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Pavão, OC; et al.","s.n.","1999","08","03","Brasil","Paraná","Marilândia do Sul","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,"2000",NA,NA,"Sítio Folhas Verdes",NA,NA,NA,"19941","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"637","2020-11-12 17:03:32-03","UEL","FUEL","31923","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Francisco, EM","s.n.","2002","03","27","Brasil","Paraná","Marilândia do Sul","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,"2002",NA,NA,"Sítio Santa Rosa",NA,NA,NA,"19941","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"638","2020-11-12 17:03:32-03","UEL","FUEL","23597","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Francisco, EM; et al.","s.n.","1998","05","18","Brasil","Paraná","Nova América da Colina","-50.7174987792969","-23.3306007385254",NA,NA,NA,NA,"2000",NA,NA,"Sítio Araujo-beira do Rio Tigre, beira do Rio Tigre",NA,NA,NA,"12486","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"639","2020-11-12 17:03:32-03","UEL","FUEL","26115","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Dias, MC","Pavão, OC; et al.","s.n.","1999","06","11","Brasil","Paraná","Nova Santa Barbara","-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,"1999",NA,NA,"Sítio do Zé Procópio",NA,NA,NA,"25438","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"640","2020-11-12 17:03:32-03","UEL","FUEL","32508","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Kranz, WM","Kranz, WM; Cassiano, J","799","2002","04","08","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"OK",NA,"2002","04","08","Vista Alegre; Faz. Pelizes, pastagem",NA,NA,NA,"46016","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"641","2020-11-12 17:03:32-03","UEL","FUEL","26117","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Pavão, OC; et al.","s.n.","1999","08","17","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"18944","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"642","2020-11-12 17:03:32-03","UEL","FUEL","27118","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Ferreira, JA; et al.","s.n.","1999","04","20","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"2000",NA,NA,"Mata proxima a cidade.",NA,NA,NA,"18944","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"643","2020-11-12 17:03:32-03","UEL","FUEL","15083","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Ferreira, JA; et al.","s.n.","2000","11","09","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"2000",NA,NA,"Mata Santa Rosa, distrito de Ibiaci, distrito de ibiaci",NA,NA,NA,"18944","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"644","2020-11-12 17:03:32-03","UEL","FUEL","26386","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","20","1999","08","24","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"2000",NA,NA,"Fazenda Congonhas",NA,NA,NA,"11419","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"645","2020-11-12 17:03:32-03","UEL","FUEL","26174","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","E.H. de Camargo","55","1999","04","13","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"2000",NA,NA,"Fazenda Bela Vista, Bela Vista.",NA,NA,NA,"19311","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"646","2020-11-12 17:03:32-03","UEL","FUEL","26114","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Tomé, MVF","370","1995","05","11","Brasil","Paraná","Santa Mariana","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,"2000",NA,NA,"Mata da Laranjinha",NA,NA,NA,"29409","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"647","2020-11-12 17:03:32-03","UEL","FUEL","26096","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Gert","Tomé, MVF","269","1995","03","06","Brasil","Paraná","Santa Mariana","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,"1995",NA,NA,"Mata da Laranjinha",NA,NA,NA,"29409","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"648","2020-11-12 17:03:32-03","UEL","FUEL","26108","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Pavão, OC; et al.","s.n.","1999","05","14","Brasil","Paraná","Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"2000",NA,NA,"Fazenda Luporanga",NA,NA,NA,"24994","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"649","2020-11-12 17:03:32-03","UEL","FUEL","23854","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Francisco, EM; et al.","s.n.","1998","05","22","Brasil","Paraná","São Sebastião da Amoreira","-50.761100769043","-23.4652996063232",NA,NA,NA,NA,"2000",NA,NA,"Rio Três Barras",NA,NA,NA,"13345","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"650","2020-11-12 17:03:32-03","UEL","FUEL","12569","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Pimenta, JA; et al.","s.n.","1990","12","17","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Fazenda Bom Sucesso",NA,NA,NA,"21990","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"651","2020-11-12 17:03:32-03","UEL","FUEL","24114","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli-Silva, M","Medri, C; Kinupp, VF; Francisco, EM","s.n.","1997","04","06","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"2009","08",NA,"Salto das Orquídeas",NA,NA,NA,"21990","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"652","2020-11-12 17:03:32-03","UEL","FUEL","10852","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vieira, AOS","Costa, JCG; et al.","s.n.","1993","05","12","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"1998","08","11","Fazenda Ferraz",NA,NA,NA,"19992","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"653","2020-11-12 17:03:32-03","UEL","FUEL","26111","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","K.L.V.R. de Sá","Francisco, EM; et al.","s.n.","1999","04","23","Brasil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"2000",NA,NA,"Fazenda Pacaimbu",NA,NA,NA,"23681","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"654","2020-11-12 17:03:32-03","UEL","FUEL","12341","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Francisco das Chagas e Silva; et al.","s.n.","1990","08","26","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre",NA,NA,NA,"35037","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
"655","2020-11-12 17:03:32-03","UEL","FUEL","12340","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Francisco das Chagas e Silva; et al.","s.n.","1990","08","25","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre",NA,NA,NA,"35037","auto","Tracheophyta",NA,NA,"Solanales",NA,NA,NA,NA,NA
