"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"137","2020-12-21 16:23:19-03","MBM","MBM","255603","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Oliveira, J.E.","Southern America","Brazil",NA,NA,NA,"MBM255603",NA,NA,"(Cham.) G. Don","Barreto, M.","120","1940","06","04","Minas Gerais","Monte Carmelo","Fazenda do Quintino","-47.4986000061035","-18.7247009277344","MBM255603",NA,NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:23:19-03","MBM","MBM","176174","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM176174",NA,NA,"(Cham.) G. Don","Dombrowski, L.T.","9715","1978","09","21","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:23:19-03","MBM","MBM","176183","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM176183",NA,NA,"(Cham.) G. Don","Ribas, O.S.","13984","1989","09","18","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:23:19-03","MBM","MBM","259433","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Britez, R.M.; Silva, S.M.; Silva, S.M.","Southern America","Brazil",NA,NA,"Subarbusto ereto 40cm.; Campo, depressões brejosas.","MBM259433",NA,NA,"(Cham.) G. Don","Dalastra, C.H.","2129","1988","02","18","Paraná","Castro","Rio Cunhaporanga","-50.0119018554688","-24.7910995483398","MBM259433",NA,NA,"50779","auto","2019","02","12",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:23:19-03","MBM","MBM","14481","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM014481",NA,NA,"(Cham.) G. Don","Sleumer, H.","22174","1969","10","26","Paraná","Clevelândia","Clevelândia","-52.4707984924316","-26.3957996368408","MBM014481",NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:23:19-03","MBM","MBM","31784","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM031784",NA,NA,"(Cham.) G. Don","Sleumer, H.","32792","1973","11","01","Paraná","Colombo","Rio Palmital","-49.2242012023926","-25.2917003631592","MBM031784",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:23:19-03","MBM","MBM","176171","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM176171",NA,NA,"(Cham.) G. Don","Dombrowski, L.T.","6067","1975","10","17","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:23:19-03","MBM","MBM","176173","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Dombrowski, L.T.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM176173",NA,NA,"(Cham.) G. Don","Judd, W.S.","408","1964","09","29","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:23:19-03","MBM","MBM","176172","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Dombrowski, L.T.","Southern America","Brazil",NA,NA,NA,"MBM176172",NA,NA,"(Cham.) G. Don","Judd, W.S.","3088","1970","11","18","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535","MBM176172",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:23:19-03","MBM","MBM","156792","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Silva, J.M.","Southern America","Brazil",NA,NA,NA,"MBM156792",NA,NA,"(Cham.) G. Don","Hatschbach, G.","1160","1992","11","05","Paraná","Curitiba","Jardim Petrópolis","-49.2731018066406","-25.4277992248535","MBM156792",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:23:19-03","MBM","MBM","31779","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM031779",NA,NA,"(Cham.) G. Don","Sleumer, H.","32738","1973","10","30","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535","MBM031779",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:23:19-03","MBM","MBM","395958","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Engels, M.E.; Lozano, E.D.; Lozano, E.D.","Southern America","Brazil",NA,NA,"Caule castanho esverdeado. Folhas verdes. Frutos imaturos verdes.; Floresta Ombrófila Mista. Banhado.","MBM395958",NA,NA,"(Cham.) G. Don","Ferreira, P.","2127","2013","12","11","Paraná","Guarapuava","APAE rural","-51.4580993652344","-25.395299911499","MBM395958",NA,NA,"53832","auto","2015","02","12",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:23:19-03","MBM","MBM","171174","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","Southern America","Brazil",NA,NA,NA,"MBM171174",NA,NA,"(Cham.) G. Don","Silva, R.R.","205","1994","11","09","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","MBM171174",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:23:19-03","MBM","MBM","72353","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM072353",NA,NA,"(Cham.) G. Don","Hatschbach, G.","44427","1981","11","24","Paraná","Palmas","Horizonte","-51.9906005859375","-26.4841995239258","MBM072353",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:23:19-03","MBM","MBM","1978","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM001978",NA,NA,"(Cham.) G. Don","Smith, L.B.; Smith, S.F.","15005","1966","10","19","Paraná","Palmas","Santa Bárbara","-51.9906005859375","-26.4841995239258","MBM001978",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:23:19-03","MBM","MBM","39367","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM039367",NA,NA,"(Cham.) G. Don","Hatschbach, G.","8296","1961","09","26","Paraná","Piraquara","Atuba","-49.0633010864258","-25.4416999816895","MBM039367",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:23:19-03","MBM","MBM","294277","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Cordeiro, J.","Southern America","Brazil",NA,NA,NA,"MBM294277",NA,NA,"(Cham.) G. Don","Hatschbach, G.","2145","2003","11","12","Paraná","Piraquara","Medieneira","-49.0633010864258","-25.4416999816895","MBM294277",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:23:19-03","MBM","MBM","167558","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ziller, S.R.; Vicentini, A.; Vicentini, A.","Southern America","Brazil",NA,NA,"=156791","MBM167558",NA,NA,"(Cham.) G. Don","Hatschbach, G.","262","1992","10","13","Paraná","Piraquara","Próximo ao Rio Iraí","-49.0633010864258","-25.4416999816895","MBM167558",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:23:19-03","MBM","MBM","156791","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ziller, S.R.; Vicentini, A.; Vicentini, A.","Southern America","Brazil",NA,NA,"=167558","MBM156791",NA,NA,"(Cham.) G. Don","Hatschbach, G.","262","1992","10","14","Paraná","Piraquara","Próximo ao Rio Iraí","-49.0633010864258","-25.4416999816895","MBM156791",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:23:19-03","MBM","MBM","167568","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Vicentini, A.; Ziller, S.R.; Ziller, S.R.","Southern America","Brazil",NA,NA,NA,"MBM167568",NA,NA,"(Cham.) G. Don","Silva, R.R.","180","1993","03","05","Paraná","Piraquara","Próximo ao Rio Iraí","-49.0633010864258","-25.4416999816895","MBM167568",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:23:19-03","MBM","MBM","75066","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM075066",NA,NA,"(Cham.) G. Don","Hatschbach, G.","781A","1947","10","30","Paraná","Piraquara","Rio Palmital","-49.0633010864258","-25.4416999816895","MBM075066",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:23:19-03","MBM","MBM","75065","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM075065",NA,NA,"(Cham.) G. Don","Hatschbach, G.","781B","1947","10","30","Paraná","Piraquara","Rio Palmital","-49.0633010864258","-25.4416999816895","MBM075065",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:23:19-03","MBM","MBM","351616","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Andrade, B.O.","Southern America","Brazil",NA,NA,"Campos hidrófilos sobre Organossolo","MBM351616",NA,NA,"(Cham.) G. Don","Andrade, B.O.","94","2008","09","28","Paraná","Ponta Grossa","Nascente do rio Tibagi","-50.1618995666504","-25.0949993133545","MBM351616","1096","1096","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:23:19-03","MBM","MBM","132468","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","Southern America","Brazil",NA,NA,NA,"MBM132468",NA,NA,"(Cham.) G. Don","Silva, R.R.","53535","1989","10","19","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375","MBM132468",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:23:19-03","MBM","MBM","17962","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM017962",NA,NA,"(Cham.) G. Don","Hatschbach, G.","24777","1970","09","26","Paraná","São Jerônimo da Serra","Rio Jerônimo","-50.7411003112793","-23.7275009155273","MBM017962",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:23:19-03","MBM","MBM","3985","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM003985",NA,NA,"(Cham.) G. Don","Sleumer, H.","17748","1967","11","07","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105","MBM003985",NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:23:19-03","MBM","MBM","249239","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ribas, O.S.","Southern America","Brazil",NA,NA,NA,"MBM249239",NA,NA,"(Cham.) G. Don","Hatschbach, G.","2738","1998","10","18","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","MBM249239",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:23:19-03","MBM","MBM","14487","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM014487",NA,NA,"(Cham.) G. Don","Sleumer, H.","22839","1969","11","05","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","MBM014487",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:23:19-03","MBM","MBM","14476","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM014476",NA,NA,"(Cham.) G. Don","Sleumer, H.","22815","1969","11","05","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","MBM014476",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:23:19-03","MBM","MBM","7300","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Koczicki, C.","Southern America","Brazil",NA,NA,NA,"MBM007300",NA,NA,"(Cham.) G. Don","Sleumer, H.","48","1967","12","29","Paraná","União da Vitória","União da Vitória","-51.0863990783691","-26.2299995422363","MBM007300",NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:23:19-03","MBM","MBM","251522","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, J.P.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM251522",NA,NA,"(Cham.) G. Don","Kinoshita, L.S.","3478","2000","04","27","São Paulo","Caraguatatuba","Serra do Mar","-45.4099998474121","-23.6200008392334","MBM251522",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:23:19-03","MBM","MBM","203740","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, V.C.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM203740",NA,NA,"(Cham.) G. Don","Kinoshita, L.S.","4013","1993","09","06","São Paulo","Itararé","Estação do IAC","-49.3400001525879","-24.1100006103516","MBM203740",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:23:27-03","MBM","MBM","255604","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","subcanescens","Leucothoe subcanescens",NA,"Barreto, M.","Southern America","Brazil",NA,NA,NA,"MBM255604",NA,NA,"Meisn.","Barreto, M.","5304","1936","08","26","Minas Gerais","Andrelândia","Fazenda da Parahyba","-44.3092002868652","-21.7397003173828","MBM255604",NA,NA,"26456","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:28:12-03","PUC-RIO","FCAB","1206","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","chorantha","Leucothoe chorantha",NA,"P. Capell S.J.",NA,"Brasil",NA,NA,"Sinônimo relevante: Agarista chlorantha (Cham.) G.Don","001206",NA,"Angiospermae","(Cham.) G.Don","L.S. Kinoshita-Gouvêa","s.n.","1952","12","10","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:28:12-03","PUC-RIO","FCAB","1208","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","chorantha","Leucothoe chorantha",NA,"P.E. Leite S.J.",NA,"Brasil",NA,NA,"Sinônimo relevante: Agarista chlorantha (Cham.) G.Don","001208",NA,"Angiospermae","(Cham.) G.Don","L.S. Kinoshita-Gouvêa","s.n.","1945","04",NA,"São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-09-04 15:47:53-03","MNHN","RECOLNAT_MNHN_P","P04503153","PreservedSpecimen",NA,"Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04503153' target='other'> <mi>dwc_moreinfo</mi></a>","P04503153",NA,NA,"(Cham.) G.Don",NA,NA,"1816","1","1","São Paulo",NA,NA,NA,NA,"P04503153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1048",NA,NA
"173","2015-09-04 15:47:53-03","MNHN","RECOLNAT_MNHN_P","P04503154","PreservedSpecimen",NA,"Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Smith, L.B.|Klein, R.M.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04503154' target='other'> <mi>dwc_moreinfo</mi></a>","P04503154",NA,NA,"(Cham.) G.Don",NA,NA,"1964","12","5","Santa Catarina","Água Doce","Campo and bog, Campos de Palmas, 3km north-west of Herciliópolis","-51.53333","-26.78333","P04503154_01","1100","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16634",NA,NA
"174","2015-09-04 15:47:53-03","MNHN","RECOLNAT_MNHN_P","P04503155","PreservedSpecimen",NA,"Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,NA,NA,"[Bresil]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04503155' target='other'> <mi>dwc_moreinfo</mi></a>","P04503155",NA,NA,"(Cham.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04503155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-04 15:47:53-03","MNHN","RECOLNAT_MNHN_P","P04503156","PreservedSpecimen",NA,"Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Saint-Hilaire, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04503156' target='other'> <mi>dwc_moreinfo</mi></a>","P04503156",NA,NA,"(Cham.) G.Don",NA,NA,"1816","1","1","São Paulo",NA,NA,NA,NA,"P04503156_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1004",NA,NA
"176","2015-09-04 21:25:26-03","MNHN","RECOLNAT_MNHN_P","P06646530","PreservedSpecimen",NA,"Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Custodio Filho, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06646530' target='other'> <mi>dwc_moreinfo</mi></a>","P06646530",NA,NA,"(Cham.) G.Don",NA,NA,"1983","11","14","São Paulo","Biritiba-Mirim","Biritiba Mirim, Estação Biológica de Boracéia","-45.86667","-23.63333","P06646530_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1824",NA,NA
"177","2020-10-01 14:16:19-03","JBB","HEPH","30004","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Aparecida-Silva, M; Wanderley, MGL; Silva, GO; Francener, A; Queiroz, MVD; Hall, CF","Southern America","Brasil",NA,NA,"Folha: SD-23-Y-C",NA,"Dicotyledon","Ericales","(Cham.) G.Don","Aparecida-Silva, M","7775","2012","08","07","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do cristo redentor, junto ao córrego intermitente, Taperinha. Divisa com a Reserva Ecológica do IBGE","-47.883333","-15.916667",NA,"1060","1060",NA,NA,"2012","08","07",NA,NA,"-47.883333","-15.916667",NA,NA,NA
"178","2020-12-11 11:34:59-03","UFMG","BHCB","171234","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C; Romão, GO; Rigon, J","Southern America","Brasil",NA,NA,"Subarbusto, 1-1,5m altura, frutos castanhos.; Cerrado de altitude","BHCB015777","Dicotyledon",NA,"(Cham.) G.Don",NA,"483","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Proximidades da Nascente do Rio São Francisco.","-46.8405","-20.395278",NA,"1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.8405","-20.395278",NA,NA,NA
"179","2020-12-11 11:34:59-03","UFMG","BHCB","76436","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham.) G.Don",NA,"53537","1989","10","19","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:34:59-03","UFMG","BHCB","60583","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham.) G.Don",NA,"s.n.",NA,NA,NA,"São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:34:59-03","UFMG","BHCB","171269","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C; Romão, GO; Rigon, J","Southern America","Brasil",NA,NA,"Subarbusto, 1-1,5m de altura, frutos castanhos; Cerrado de altitude","BHCB015795","Dicotyledon",NA,"(Cham.) G.Don",NA,"485","2012","05","16","Minas Gerais","São Roque de Minas","P.N. da Serra da Canastra, Proximidades da nascente do rio São Francisco","-46.3657989501953","-20.2453002929688",NA,"1397","1397","57119","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:34:59-03","UFMG","BHCB","171268","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C; Romão, GO; Rigon, J","Southern America","Brasil",NA,NA,"Dubarbusto, 1-1,5m de altura, frutos castanhos; Cerrado de altitude","BHCB015815","Dicotyledon",NA,"(Cham.) G.Don",NA,"481","2012","05","16","Minas Gerais","São Roque de Minas","P.N. da Serra da Canastra, Proximidades da nascente do rio São Francisco","-46.3657989501953","-20.2453002929688",NA,"1397","1397","57119","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:35:05-03","UFMG","BHCB","58512","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","chorantha","Leucothoe chorantha",NA,"Oliveira, JE; et al.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham.) G.Don",NA,"120",NA,NA,NA,"Minas Gerais","Monte Carmelo",NA,"-47.4986000061035","-18.7247009277344",NA,NA,NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:35:05-03","UFMG","BHCB","58700","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","subcanescens","Leucothoe subcanescens",NA,"Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(DC.) Meisn.",NA,"5304",NA,NA,NA,"Minas Gerais","Andrelândia",NA,"-44.3092002868652","-21.7397003173828",NA,NA,NA,"26456","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-11 17:18:46-03","UFPR","UPCB","65194","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Andrade, B.O.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G.Don","Andrade, B.O.","94","2008","09","28","Paraná","Ponta Grossa","Nascente do rio Tibagi. Campos hidrófilos sobre Organossolo.","-49.824722","-25.273611",NA,"1096","1096",NA,NA,"2009","01","01",NA,NA,"-49.824722","-25.273611",NA,NA,NA
"186","2021-02-11 17:18:46-03","UFPR","UPCB","87088","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C. et al.",NA,"Brasil",NA,NA,"Subarbusto, 1-1,5m alt., frutos castanhos..",NA,NA,NA,"(Cham.) G.Don","Romão, G. O.","485","2012","05","16","Minas Gerais","São Roque de Minas.","Parque Nacional da Serra da Canastra, proximidades da nascente do rio São Francisco. Cerrado de altitude.","-46.49858","-20.2343",NA,"1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46,49858","-20,23430",NA,NA,NA
"187","2021-02-11 17:18:46-03","UFPR","UPCB","34559","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hoehne, F.C.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G.Don","Judd, W.S.",NA,"1917","08","30","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","1982","01","01",NA,NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:18:46-03","UFPR","UPCB","43244","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, M.K.F.",NA,"Brasil",NA,NA,"Arbusto, flor branca, dispersa no meio de gramíneas. Floresta ombrófila mista aluvial..",NA,NA,NA,"G.Don","Silva, S.M.",NA,"1999","10","21","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto","2000","01","01",NA,NA,NA,NA,NA,NA,NA
