"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1658","2021-03-15 18:29:12-03","USP","SPF","181700","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Hage, JL","368","1979","12","06",NA,"Brasil",NA,NA,"Árvore, 15 m x 25 cm. Frutos imaturos verdes.","SPF00181700",NA,NA,"L.f.","Cordeiro, I","Bahia","Ilhéus","Centro de Pesquisas do Cacau, Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rod. Ilhéus/Itabuna - BR 415. Região da Mata Higrófila sul baiana.","-39.0494003295898","-14.7889003753662",NA,"50","50",NA,"61245","auto",NA,NA,NA,"2007","11",NA,NA,NA,NA,NA
"1659","2021-03-15 18:29:12-03","USP","SPF","140269","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Hage, JL","1448","1981","10","13",NA,"Brasil",NA,NA,"Arvorezinha, 4 m x 10 cm de alt. Frutos imaturos verdes.","SPF00140269",NA,NA,"L.f.","Cordeiro, I","Bahia","Ilhéus","Centro de Pesquisas do Cacau, Km 22 da Rod. Ilhéus/Itabuna (BR 415). Região de mata higrófila sul baiana.","-39.0494003295898","-14.7889003753662",NA,"50","50",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2021-03-15 18:29:12-03","USP","SPF","140270","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Hage, JL","1182","1981","08","11",NA,"Brasil",NA,NA,"Árvore, 10 m x 25 cm de alt. Frutos imaturos","SPF00140270",NA,NA,"L.f.","Cordeiro, I","Bahia","Ilhéus","Centro de Pesquisas do Cacau, Km 22 da Rod. Ilhéus/Itabuna (BR 415). Região de mata higrófila sul baiana. Quadra H#?#.","-39.0494003295898","-14.7889003753662",NA,"50","50",NA,"61245","auto",NA,NA,NA,"1989","04",NA,NA,NA,NA,NA
"1661","2021-03-15 18:29:12-03","USP","SPF","47038","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Silva, IA","358","1982","10","26",NA,"Brasil",NA,NA,"Árvore em Floresta Alta, ca 13 m alt e fuste de ca 8m, DAP 16 cm. Com flor amarela e botão verde claro. Fuste cilíndrico e casca áspera.","SPF00047038",NA,NA,"L.f.","Martins, ER","Espírito Santo","Linhares","Reserva Natural Vale, Est. Farinha Seca, ant. 221, km 1.100, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,"2012","01",NA,NA,NA,NA,NA
"1662","2021-03-15 18:29:12-03","USP","SPF","47039","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Folli, DA","188","1980","01","09",NA,"Brasil",NA,NA,"Árvore em flores alta, ca 9 m alt. e fuste de ca 2 m, DAP 18 cm. Com flor e botão verde claro. Fuste cilíndrico e casca escamosa.","SPF00047039",NA,NA,"L.f.","Cordeiro, I","Espírito Santo","Linhares","Reserva Natural Vale, Est. Flamengo, ant. x-1,km 9,744, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,"2012","10",NA,NA,NA,NA,NA
"1663","2021-03-15 18:29:12-03","USP","SPF","136295","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Costa, LV","426","1990","01","21",NA,"Brasil",NA,NA,"Arbóreo - 6 m.","SPF00136295",NA,NA,"L.f.","Costa, LV","Minas Gerais","Caratinga","Estação Biológica de Caratinga, EBC, Caratinga. Mata atlântica. Beira de córrego.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","2021-03-15 18:29:12-03","USP","SPF","137960","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Carvalho, MG","736","1991","11","27",NA,"Brasil",NA,NA,"Arbóreo.","SPF00137960",NA,NA,"L.f.","Carvalho, MG","Minas Gerais","Cristália","Fazenda Curral Velho. Floresta estacional decidual.","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2021-03-15 18:29:12-03","USP","SPF","137959","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Tameirão Neto, E","2324","1997","02","23",NA,"Brasil",NA,NA,"Arbóreo.","SPF00137959",NA,NA,"L.f.","Tameirão Neto, E","Minas Gerais","Nova Ponte","EPDA - JACOB/CEMIG. Flores semidecidual.","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2020-03-04 18:51:01-03","USP","SPF","196742","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rezende, GSZ","65","2001","12","06",NA,"Brasil",NA,NA,NA,"SPF00196742",NA,NA,"L.f.","Oliveira, AS","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto",NA,NA,NA,"2003","05",NA,NA,NA,NA,NA
"1667","2021-03-15 18:29:12-03","USP","SPF","180907","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Luchiari, C","784","1999","06","21",NA,"Brasil",NA,NA,"Arvoreta, ca. 4.5 m, folhas discolores, face superior verde escuro, face inferior verde, frutos imaturos verde, fruto maduro azulado brilhante.","SPF00180907",NA,NA,"L.f.","Cordeiro, I","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Área do plantio, BR. 101.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"29995","auto",NA,NA,NA,"2005","11","16",NA,NA,NA,NA
"1668","2021-03-15 18:29:12-03","USP","SPF","180906","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Guedes, R","2293","1993","02","04",NA,"Brasil",NA,NA,"Ramos pardos, folhas verdes discolores; frutos verdes com cálice e estigma persistentes.","SPF00180906",NA,NA,"L.f.","Guedes, R","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do Morro do Calcário, ponto 900.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","2021-03-15 18:29:12-03","USP","SPF","98679","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Morais, MD","29342","1993","11","11",NA,"Brasil",NA,NA,"Árvore 9 m, com flores esverdeadas.","SPF00098679",NA,NA,"L.f.","Cordeiro, I","São Paulo","Ubatuba","Estrada do Poruba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"2003","07",NA,NA,NA,NA,NA
"1670","2021-03-15 18:29:12-03","USP","SPF","62021","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ribeiro, JELS","228","1988","02","06",NA,"Brasil",NA,NA,"Arbusto, 3 m alt., frutos verdes.","SPF00062021",NA,NA,"L.f.","Cordeiro, I","São Paulo","Ubatuba","Picinguaba, Picinguaba. Restinga, Estrada da Casa da Farinha.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"1989","11","16",NA,NA,NA,NA
"1671","2021-03-15 18:29:14-03","USP","SPF","145844","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","nobilis","Phyllanthus nobilis","Andrade, PM","494","1984","11","18",NA,"Brasil",NA,NA,"Arbóreo, ca. 9 m. Tronco caído e rebrotado; flores esverdeadas com estames brancos.","SPF00145844",NA,NA,"Müll.Arg.","Anônimo","Minas Gerais",NA,"Estação Biológica de Caratinga, Mata Atlântica. Matão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","2014-08-26 18:22:09-03","FSL","HFSL","1678","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Nee, M.H.","34400","1987","03","15","Southern America","Brasil",NA,NA,"Small tree 15 cm. in diam. Fruit abundant, green. Slightly hilly, with outcropsa of schist. Lecythidaceae, Orbignya phalerata. ; DE",NA,NA,NA,"L.f.","Webster, G.L.","Rondônia","Ariquemes","BR-364, 9.5 Km. SE of Ariquemes on hwy. BR-364, then 3.6 km. E on  Linea 55.","-62.983333","-10",NA,"200","200",NA,NA,NA,NA,"-62.983333","-10","1988","01","01",NA,NA,NA,NA
"1673","2020-12-02 09:07:35-03","UNITINS","HUTO","1321","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Santos, E.R.","35","2007","01","25",NA,"Brasil",NA,NA,"Árvore com cerca de 6 m de altura. Frutos imaturos verde; Mata de galeria","HUTO001321",NA,NA,"L. f.",NA,"Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.172222","-10.419167","HUTO001321",NA,NA,NA,NA,NA,NA,"-48.172222","-10.419167",NA,NA,NA,NA,NA,NA,NA
"1674","2020-12-02 09:07:35-03","UNITINS","HUTO","2874","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fonseca, M.L.","6304","2010","03","18",NA,"Brasil",NA,NA,"Arbusto. Folhas cartáceas, discolores. Frutos imaturos cor verde. Comum; Floresta de galeria inundável","HUTO002874",NA,NA,"L. f.","Vaz, A.M.S.F.","Tocantins","Lagoa da Confusão","Bacia do Araguaia. Sub-bacia do rio Javaés. Solo argiloso preto, úmido e encharcado. Relevo levemente ondulado","-49.939167","-10.953333","HUTO002874","184","184",NA,NA,NA,NA,"-49.939167","-10.953333","2011","02",NA,NA,NA,NA,NA
"1675","2020-12-02 09:07:35-03","UNITINS","HUTO","5584","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rodrigues, H.S.","04","2012","04","30",NA,"Brasil",NA,NA,"Árvore com cerca de 6m de altura e fruto imaturo de cor verde.; Mata ciliar","HUTO005584",NA,NA,"L. f.",NA,"Tocantins","Porto Nacional","Chácara Bom Jesus da Lapa","-48.672222","-10.636667",NA,"298","298",NA,NA,NA,NA,"-48.672222","-10.636667",NA,NA,NA,NA,NA,NA,NA
"1676","2020-12-02 09:07:35-03","UNITINS","HUTO","682","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pereira, C.B.","680","2006","12","23",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Frutos imaturos verde e maduros amarelados; Cerradão de altitude","HUTO000682",NA,NA,"L. f.",NA,"Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.183056","-10.400556","HUTO000682",NA,NA,NA,NA,NA,NA,"-48.183056","-10.400556",NA,NA,NA,NA,NA,NA,NA
"1677","2020-12-02 09:07:35-03","UNITINS","HUTO","3648","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Mendonça, R.C.","3923","1999","03","20",NA,"Brasil",NA,NA,"Árvore 7 m de altura e 10 cm DAP. Tronco com casca lisa. Folhas su-cartáceas, discolor verde. Frutos secos imaturos cor verde; Mata mesofitica","HUTO003648",NA,NA,"L. f.","Webster, G.L.","Tocantins","Lagoa da Confusão","Ilha do Bananal. Parque Nacional do Araguaia","-50.472778","-10.451111",NA,"225","225",NA,NA,NA,NA,"-50.472778","-10.451111","2000","07",NA,NA,NA,NA,NA
"1678","2019-10-07 09:32:36-03","UEFS","HUEFS","9480","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Santos, T.S.dos","4494","1989","04","26",NA,"Brasil",NA,NA,NA,"HUEFS0009480","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","HUEFS0009480","50","50",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1679","2019-10-07 09:32:36-03","UEFS","HUEFS","50605","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Landim, M.","488","1995","07","24",NA,"Brasil",NA,NA,"Mata","HUEFS0050605","Angiospermae","Malpighiales","L.f.","I.Cordeiro","Sergipe","Japaratuba",NA,"-36.940299987793","-10.5932998657227","HUEFS0050605",NA,NA,NA,"22401","auto",NA,NA,NA,"2004","07",NA,"Rosanae",NA,NA,NA
"1680","2019-10-07 09:32:36-03","UEFS","HUEFS","137924","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Mariano, K.R.S.","80","2008","04","22",NA,"Brasil",NA,NA,NA,"HUEFS0137924","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Juazeiro","Agrovale.","-40.4986000061035","-9.41166973114014","HUEFS0137924",NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1681","2019-10-07 09:32:36-03","UEFS","HUEFS","108627","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Queiroz, E.P.","1302","2005","05","12",NA,"Brasil",NA,NA,NA,"HUEFS0108627","Angiospermae","Malpighiales","L.f.","I.Cordeiro","Bahia","Camaçari","Jardim Botânico de Salvador - JBSSA.","-38.3241996765137","-12.6975002288818","HUEFS0108627",NA,NA,NA,"37124","auto",NA,NA,NA,"2012","11",NA,"Rosanae",NA,NA,NA
"1682","2019-10-07 09:32:36-03","UEFS","HUEFS","162601","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Farney, C.","2654","1991","01","04",NA,"Brasil",NA,NA,NA,"HUEFS0162601","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Mucuri","Rio Mucuri.","-39.5508003234863","-18.0863990783691","HUEFS0162601",NA,NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1683","2019-10-07 09:32:36-03","UEFS","HUEFS","209413","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Pereira, C.B.","680","2006","12","23",NA,"Brasil",NA,NA,"Cerradão de altitude.","HUEFS0209413","Angiospermae","Malpighiales","L.f.",NA,"Tocantins","Palmas","Sub-bacia do Ribeirão São João.","-48.3602981567383","-10.2128000259399","HUEFS0209413",NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1684","2019-10-07 09:32:36-03","UEFS","HUEFS","83110","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Barbosa, E.","739","2003","05","15",NA,"Brasil",NA,NA,NA,"HUEFS0083110","Angiospermae","Malpighiales","L.f.",NA,"Paraná","Guaraqueçaba","Tagaçaba, subida para a Caixa da Água","-48.3288993835449","-25.3066997528076","HUEFS0083110",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1685","2019-10-07 09:32:36-03","UEFS","HUEFS","120208","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Melo, E.","4647","2007","03","24",NA,"Brasil",NA,NA,NA,"HUEFS0120208","Angiospermae","Malpighiales","L.f.","R.M.Santos","Bahia","Feira de Santana","Fazenda Chapada - propriedade José Morais","-39.083056","-12.255278","HUEFS0120208","179","179",NA,NA,NA,NA,"39W4'59''","12S15'19''","2007","09",NA,"Rosanae",NA,NA,NA
"1686","2019-10-07 09:32:36-03","UEFS","HUEFS","122773","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Mariano, K.R.S.","38","2007","07","26",NA,"Brasil",NA,NA,"Mata ciliar. Areno-argiloso.","HUEFS0122773","Angiospermae","Malpighiales","L.f.","R.M.Santos","Bahia","Juazeiro","Agrovale.","-40.3275","-9.343611","HUEFS0122773",NA,NA,NA,NA,NA,NA,"40W19'39''","9S20'37''","2007","08",NA,"Rosanae",NA,NA,NA
"1687","2019-10-07 09:32:36-03","UEFS","HUEFS","126850","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Borges, R.A.X.","541","2007","01","16",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0126850","Angiospermae","Malpighiales","L.f.","A.M.Torres","Bahia","Almadina","Serra do Concovado. 13,8 Km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","HUEFS0126850 HUEFS0126850_e1","650","900",NA,NA,NA,NA,"39W36'12''","14S42'21''","2018","11",NA,"Rosanae",NA,NA,NA
"1688","2019-10-07 09:32:36-03","UEFS","HUEFS","121302","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Neves, M.L.C.","119","2004","07","18",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0121302","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Santa Terezinha","Serra da Jibóia.","-39.471667","-12.869444","HUEFS0121302",NA,NA,NA,NA,NA,NA,"39W28'18''","12S52'10''",NA,NA,NA,"Rosanae",NA,NA,NA
"1689","2019-10-07 09:32:36-03","UEFS","HUEFS","141446","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Rezende, S.G.","1701","2006","09","25",NA,"Brasil",NA,NA,NA,"HUEFS0141446","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Prado","Fazenda Riacho das Ostras.","-39.233333","-17.215","HUEFS0141446",NA,NA,NA,NA,NA,NA,"39W14'0''","17S12'54''",NA,NA,NA,"Rosanae",NA,NA,NA
"1690","2019-10-07 09:32:36-03","UEFS","HUEFS","209681","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bennett, B.","3591","1989","03","29",NA,"Equador",NA,NA,NA,"HUEFS0209681","Angiospermae","Malpighiales","L.f.",NA,"Morona-Santiago",NA,"Centro Shuar Yukutais. Near house and chacras of Pedro Kunkumas.","-78.166667","-3.5","HUEFS0209681",NA,NA,NA,NA,NA,NA,"78W10'","3S30'",NA,NA,NA,"Rosanae",NA,NA,NA
"1691","2019-10-07 09:32:36-03","UEFS","HUEFS","209680","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bennett, B.","3743","1989","04","20",NA,"Equador",NA,NA,NA,"HUEFS0209680","Angiospermae","Malpighiales","L.f.",NA,"Morona-Santiago",NA,"Centro Shuar Yukutais. South of Centro, low-lying area at base of scarf. Swampy, some places perenially flooded. Growing in pasture.","-78.166667","-3.5","HUEFS0209680",NA,NA,NA,NA,NA,NA,"78W10'","3S30'",NA,NA,NA,"Rosanae",NA,NA,NA
"1692","2019-10-07 09:32:36-03","UEFS","HUEFS","180716","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Matos, E.N.de","942","2011","12","12",NA,"Brasil",NA,NA,"Floresta","HUEFS0180716","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Caravelas","Mata do sr. Wallace.","-39.198611","-17.715556","HUEFS0180716",NA,NA,NA,NA,NA,NA,"39W11'55''","17S42'56''",NA,NA,NA,"Rosanae",NA,NA,NA
"1693","2019-10-07 09:32:36-03","UEFS","HUEFS","185479","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Caxambu, M.G.","2309","2008","10","23",NA,"Brasil",NA,NA,NA,"HUEFS0185479","Angiospermae","Malpighiales","L.f.","I.Cordeiro","Mato Grosso do Sul","Corumbá","Passo do Lontra - Base da UFMS.","-57.018056","-19.576389","HUEFS0185479","116","116",NA,NA,NA,NA,"57W1'5''","19S34'35''","2012","11",NA,"Rosanae",NA,NA,NA
"1694","2019-10-07 09:32:36-03","UEFS","HUEFS","1387","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Grupo Pedra do Cavalo","943","1980","11",NA,NA,"Brasil",NA,NA,NA,"HUEFS0001387","Angiospermae","Malpighiales","L.f.","R.M.Santos","Bahia","Cachoeira",NA,"-39.083333","-12.533333","HUEFS0001387","40","120",NA,NA,NA,NA,"39W5'","12S32'","2007","09",NA,"Rosanae",NA,NA,NA
"1695","2019-10-07 09:32:36-03","UEFS","HUEFS","201172","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Fontes, C.G.","131","2007","03","14",NA,"Brasil",NA,NA,"Borda de mata de galeria.","HUEFS0201172","Angiospermae","Malpighiales","L.f.","A.M.Torres","Distrito Federal","Brasilia","Fazenda Sucupira.Trecho final da mata do Açudinho.","-48.013333","-15.906944","HUEFS0201172 HUEFS0201172_e1","1090","1090",NA,NA,NA,NA,"48W0'48''","15S54'25''","2018","11",NA,"Rosanae",NA,NA,NA
"1696","2019-10-07 09:32:36-03","UEFS","HUEFS","209412","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Santos, E.R.","35","2007","01","25",NA,"Brasil",NA,NA,"Mata de galeria.","HUEFS0209412","Angiospermae","Malpighiales","L.f.",NA,"Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João.","-48.1725","-10.419444","HUEFS0209412",NA,NA,NA,NA,NA,NA,"48W10'21''","10S25'10''",NA,NA,NA,"Rosanae",NA,NA,NA
"1697","2019-10-07 09:32:36-03","UEFS","HUEFS","31971","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Mattos-Silva, L.A.","3429","1996","04","29",NA,"Brasil",NA,NA,"Coletas na Resrva (remanescente de Mata Atlântica).","HUEFS0031971","Angiospermae","Malpighiales","L.f.","I.Cordeiro","Bahia","Santana do Riacho","Campus da Universidade estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415).","-39.166667","-14.8","HUEFS0031971","40","40",NA,NA,NA,NA,"39W10'","14S48'","2004","07",NA,"Rosanae",NA,NA,NA
"1698","2019-10-07 09:32:36-03","UEFS","HUEFS","244153","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Marinho, V.M.","1423","2018","10","08",NA,"Brasil",NA,NA,NA,"HUEFS0244153","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Santa Teresinha","Pedra Branca Serra da Jibóia, trilha em área florestada passando as torres de transmissão.","-39.475833","-12.853333","HUEFS0244153","806","806",NA,NA,NA,NA,"39W28'33''","12S51'12''",NA,NA,NA,"Rosanae",NA,NA,NA
"1699","2019-12-06 13:28:53-03","UEFS","HUEFS","253604","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Goes, B.T.P.M.","268","2018","10","24",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0253604","Angiospermae","Malpighiales","L.f.",NA,"Goiás","Nova Roma","Área da expansão do PARNA da Chapada dos Veadeiros. Estrada norte, na bacia do Ribeirão Areias. Acesso para propriedade do Sr. Eleuso.","-47.030278","-13.73",NA,"572","572",NA,NA,NA,NA,"47W1'49''","13S43'48''",NA,NA,NA,"Rosanae",NA,NA,NA
"1700","2019-10-07 09:32:36-03","UEFS","HUEFS","57583","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Nunes, T.S.","754","2002","01","07",NA,"Brasil",NA,NA,"Restinga arbórea.","HUEFS0057583","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Canavieiras","Ramal a direita depois da ponte, na estrada Una/ Canvieiras.","-38.997778","-15.676389","HUEFS0057583","32","32",NA,NA,NA,NA,"38W59'52''","15S40'35''",NA,NA,NA,"Rosanae",NA,NA,NA
"1701","2019-10-07 09:32:36-03","UEFS","HUEFS","60056","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Mattos-Silva, L.A.","4499","2001","10","25",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0060056","Angiospermae","Malpighiales","L.f.",NA,"Bahia","Ilhéus","Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415). Solo argiloso. Coletada na parcela nº 01. Arboreto. Plantio realizado em dez/1997. Slt. 40.","-39.166667","-14.8","HUEFS0060056",NA,NA,NA,NA,NA,NA,"39W10'0''","14S48'0''",NA,NA,NA,"Rosanae",NA,NA,NA
