"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"621","2020-12-11 11:31:25-03","UFMG","BHCB","61804","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Matoso, S","2001","07","03","Southern America","Brasil",NA,NA,"Arbórea, flor vermelha.","BHCB055239","Minas Gerais","Fazenda Brejão.","Dicotyledon",NA,"A.St.-Hil.",NA,"61",NA,NA,"BHCB055239","Brasilândia de Minas","-46.0093994140625","-17.0097007751465","51681","auto",NA,NA,NA,NA,"2001","07",NA,NA,NA,NA,NA
"622","2020-12-11 11:31:25-03","UFMG","BHCB","54795","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Barreto, HLM","1936","08","23","Southern America","Brasil",NA,NA,"Pouco frequente.; Arbusto 0,3m. Flor amarelada.; Campo.","BHCB055244","Minas Gerais","Fazenda da Parahyba.","Dicotyledon",NA,"A.St.-Hil.",NA,"5263",NA,NA,"BHCB055244","Andrelândia","-44.3092002868652","-21.7397003173828","26456","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA
"623","2020-12-11 11:31:25-03","UFMG","BHCB","98895","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Tameirão Neto, E","2005","09","10","Southern America","Brasil",NA,NA,"Subarbustivo.; Cerrado.","BHCB055251","Minas Gerais","Fazenda Tamanduá - Plantar MG 15.","Dicotyledon",NA,"A.St.-Hil.",NA,"4101",NA,NA,"BHCB055251","Grão Mogol","-42.8897018432617","-16.5594005584717","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-12-11 11:31:25-03","UFMG","BHCB","56831","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Salino, A","2000","09","27","Southern America","Brasil",NA,NA,"Arbusto com 1m de altura. Folhas coriáceas, flores cor de vinho.; Cerrado.","BHCB027378","Minas Gerais","Próximo ao Rio Piratinga.","Dicotyledon",NA,"A.St.-Hil.",NA,"5709",NA,NA,"BHCB027378","Arinos","-46.105598449707","-15.9168996810913","73882","auto",NA,NA,NA,NA,"2011","04","11",NA,NA,NA,NA
"625","2020-12-11 11:31:25-03","UFMG","BHCB","54770","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Barreto, HLM","1941","08","26","Southern America","Brasil",NA,NA,"Muito frequente.; Arbusto.; Campo.","BHCB055245","Minas Gerais","Serra de Santo Antônio.","Dicotyledon",NA,"A.St.-Hil.",NA,"5300",NA,NA,"BHCB055245","Andrelândia","-44.3092002868652","-21.7397003173828","26456","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA
"626","2020-12-11 11:31:25-03","UFMG","BHCB","77260","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Pirani, JR; Mello-Silva, R de; Meguro, M","1985","07","31","Southern America","Brasil",NA,NA,"Subarbusto. Flores alvas e róseas.; No carrascal.","BHCB055238","Minas Gerais","Serra do Ambrósio, Pedra Menina, Morro da Virada do Mato Virgem.","Dicotyledon",NA,"A.St.-Hil.",NA,"CFCR7821",NA,NA,"BHCB055238","Rio Vermelho","-43.0092010498047","-18.2936000823975","26996","auto",NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA
"627","2020-12-11 11:31:25-03","UFMG","BHCB","27183","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Carvalho, MG; Silva, ST da","1991","09","14","Southern America","Brasil",NA,NA,"Arbustivo.; Campo cerrado. Área de cerrado adjacente a campo rupestre, solo arenoso (areias quartzíticas).","BHCB055235","Minas Gerais","Serra do Batieiro.","Dicotyledon",NA,"A.St.-Hil.",NA,"573","750","750","BHCB055235","Cristália","-42.8622016906738","-16.8003005981445","30029","auto",NA,NA,NA,NA,"1995","12",NA,NA,NA,NA,NA
"628","2020-12-11 11:31:25-03","UFMG","BHCB","27184","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Carvalho, MG; Silva, ST da","1991","07","25","Southern America","Brasil",NA,NA,"Cerrado.","BHCB055234","Minas Gerais","Veredas de Botumirim.","Dicotyledon",NA,"A.St.-Hil.",NA,"462",NA,NA,"BHCB055234","Botumirim","-43.010799407959","-16.872200012207","39434","auto",NA,NA,NA,NA,"1995","12",NA,NA,NA,NA,NA
"629","2021-02-11 17:17:49-03","UFPR","UPCB","77219","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Hatschbach, G. | Hatschbach, M. | Silva, J.M.","2002","08","16",NA,"Brasil",NA,NA,"Subarbusto, flor creme. Cerrado, solo rochoso..",NA,"Minas Gerais","Rodovia BR-496, próximo a Santa Brígida",NA,NA,"A.St.Hill","Smith, S.F.","73455",NA,NA,NA,"Várzea de Palma",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"630","2021-02-11 17:17:48-03","UFPR","UPCB","27793","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Cervi, A.C.","1995","10","21",NA,"Brasil",NA,NA,"Cerrado. Xilopodífera. Folhas em roseta. Flores esverdeadas..",NA,"Paraná","Arredores de Jaguariaíva",NA,NA,"A.St.-Hil.","Cervi, A.C.","5965",NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611","44368","auto",NA,NA,NA,NA,"1995","10",NA,NA,NA,NA,NA
"631","2021-02-11 17:17:48-03","UFPR","UPCB","58996","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Hatschbach, G.","2007","08","18",NA,"Brasil",NA,NA,"Xilopodífera, flor creme, nervuras purpúreas. Cerrado..",NA,"Minas Gerais","Buenópolis, subida para o alto da Serra do Cabral.",NA,NA,"A.St.-Hil.","Hatschbach, G.","80035",NA,NA,NA,"Buenópolis","-44.1800003051758","-17.8733005523682","42854","auto",NA,NA,NA,NA,"2007","01","01",NA,NA,NA,NA
"632","2021-02-11 17:17:48-03","UFPR","UPCB","11313","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Schwarz, E.A.","1980","08","05",NA,"Brasil",NA,NA,"Arbusto quase rasteiro, pétalas facilmente caducas; flores rosadas com tubo rosa escuro. Muito procurada pelos insetos..",NA,"Distrito Federal","Chapada da Contagem",NA,NA,"A.St.-Hil.","Bueno, O. & Schwarz, E. de A.","8",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,"1980","08",NA,NA,NA,NA,NA
"633","2021-02-11 17:17:48-03","UFPR","UPCB","10194","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Hatschbach, G.","1968","10","11",NA,"Brasil",NA,NA,"Subarbusto, flor alvecente, fruto amarelo comestível. Do cerrado..",NA,"Paraná","Chapadão Santo Antonio",NA,NA,"A.St.-Hil.","Hatschbach, G.","19978",NA,NA,NA,"Arapoti","-49.8266983032227","-24.1578006744385","41852","auto",NA,NA,NA,NA,"1970","11",NA,NA,NA,NA,NA
"634","2021-02-11 17:17:49-03","UFPR","UPCB","8560","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Hatschbach, G.","1968","10","11",NA,"Brasil",NA,NA,"Subarbusto, flor alvecente, fruto amarelo comestível. Cerrado..",NA,"Paraná","Chapadão Santo Antonio",NA,NA,"A.St.-Hil.","Hatschbach, G.","19978",NA,NA,NA,"Arapoti","-49.8266983032227","-24.1578006744385","41852","auto",NA,NA,NA,NA,"1970","11",NA,NA,NA,NA,NA
"635","2021-02-11 17:17:49-03","UFPR","UPCB","8559","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Hatschbach, G.","1969","07","13",NA,"Brasil",NA,NA,"Subarbusto, flor alva. Cerrado..",NA,"Mato Grosso do Sul","Estrada Campo Grande - Rochedo",NA,NA,"A.St.-Hil.","Hatschbach, G.","21840",NA,NA,NA,"Campo Grande","-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,"1970","11",NA,NA,NA,NA,NA
"636","2021-02-11 17:17:48-03","UFPR","UPCB","25682","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Carrião, D.J.S.","1995","10","21",NA,"Brasil",NA,NA,"Subarbusto xilopodífero de aproximadamente 10cm de altura. Flores alvas e frutos castanho escuro. Campo cerrado..",NA,"Paraná","Parque Estadual do Cerrado",NA,NA,"A.St.-Hil.","Uhlmann, A.","13",NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611","44368","auto",NA,NA,NA,NA,"1996","01",NA,NA,NA,NA,NA
"637","2021-02-11 17:17:48-03","UFPR","UPCB","20319","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","França, F.","1989","07","15",NA,"Brasil",NA,NA,"Árvore com 1m de altura com galhos pendentes. Flores com corolas brancas e rosadas..",NA,"Distrito Federal","Próximo ao Corpo de Bombeiros - Plano Piloto",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-05-05 11:35:00-03","MO","MOBOT","2876584","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Émile Hassler",NA,"10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Florula Caaguazuensis. In regione fluminis Yhú.",NA,NA,"A. St.-Hil.","Juan de Dios Muñoz","Hassler 9505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"639","2013-08-23 04:12:00-03","MO","MOBOT","100162331","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Isabel Basualdo","1997","10","1","South America","Paraguay",NA,NA,NA,NA,"Amambay","Parque Nacional Cerro Cora. Orillas de la pista de aviación.",NA,NA,"A. St.-Hil.",NA,"Basualdo 6327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"640","2012-08-18 05:19:00-03","MO","MOBOT","100172409","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","João Murça Pires|M.R. dos Santos","1978","8","4","South America","Brazil",NA,NA,NA,NA,"Mato Grosso","Sararé, RADAMBRASIL; folha SD 21-YB; ponto 5. Cerrado e Caatinga amazônica.",NA,NA,"A. St.-Hil.","J.D. Mitchell","Pires 16440",NA,NA,NA,NA,"-58.5","-14.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"641","2019-03-07 11:33:00-03","MO","MOBOT","1004191","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Elsa M. Zardini|Leongino Guerrero","1995","8","22","South America","Paraguay",NA,NA,NA,NA,"San Pedro","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi. Cerrado scrub on red, sandy soil.",NA,NA,"A. St.-Hil.","John Mitchell (NY)","Zardini 43297",NA,NA,NA,NA,"-56.1172223","-23.8097222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023","4"
"642","2011-02-09 14:55:00-02","MO","MOBOT","1117455","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil|K. Kiel","1993","4","13","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Pista Las Gamas. Parcela permanente. Campo cerrado, con cobertura graminoide, arbustiva y arbórea, denso, árboles de hasta 10 m de altura. Cerrado # 1.",NA,NA,"A. St.-Hil.","R. Guillén & A. Rodriguez (USZ)","Killeen 5331","815.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"643","2013-02-04 10:54:00-02","MO","MOBOT","1117468","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Luzmila Arroyo P.|E. Guzmán","1996","7","20","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado, campamento Huanchaca II; arriba de la mezeta. Campo Rupestre.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Arroyo Padilla 1310","700.00000000",NA,NA,"Velasco","-60.75","-14.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"644","2012-03-18 05:12:00-03","MO","MOBOT","1153505","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Antony Jardim|Fabiana Mamani M.","1996","11","11","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","33 km al Este de Taperas yendo hacia Robore. Cerrado; con Qualea, Xilopia, Palicourea Himatanthus obovatus, Dipteryx alata, Brosimum gaudichaudii; recien quemada; suelos arenosos, colorados.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Jardim 3638","200.00000000",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"645","2009-08-21 06:48:00-03","MO","MOBOT","2876680","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Howard S. Irwin|Thomas R. Soderstrom","1964","10","18","South America","Brazil",NA,NA,NA,NA,"Goiás","Serra do Caiapó. Cerrado, ca. 38km S. of Caiaponia on road to Jataí.",NA,NA,"A. St.-Hil.","J.D. Mitchell","Irwin 6999","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2013-02-04 11:12:00-02","MO","MOBOT","1155102","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","A.M. Carrión|René Guillén V.|Pablo Solíz|Marisol Garvizu|Timothy J. Killeen","1996","10","13","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta; aproximadamente 20 km del campamento Los Fierros.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Carrión Cuellar 422","700.00000000",NA,NA,"Velasco","-60.7425","-14.3625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"647","2019-03-07 11:32:00-03","MO","MOBOT","1164383","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Elsa M. Zardini|S. Zavala","1996","10","30","South America","Paraguay",NA,NA,NA,NA,"San Pedro","Yaguarete Forest (Sustainable Forest Systems site). Cerrado scrub on red sandy soil.",NA,NA,"A. St.-Hil.","John Mitchell (NY)","Zardini 45680","180.00000000",NA,NA,NA,"-56.1127778","-23.8094444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1079","4"
"648","2013-03-09 05:41:00-03","MO","MOBOT","1322268","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Alfredo F. Fuentes|G. Navarro","1997","8","28","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Lourdes, 50 km al S de Roboré. Complejo de cerrado y bosques semideciduos relictos sobre arenas (Abayoy), profundamente alterados por fuego y ganaderia. Con Caesalpinia marginata e Hymenaea stigonocarpa en matorral; Anadenanthera colubrina y Tabebuia aurea en bosques relictos.",NA,NA,"A. St.-Hil.","A. Fuentes","Fuentes Claros 2081","300.00000000",NA,NA,"Chiquitos","-60.366667","-18.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1322736","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Israel G. Vargas C.|et al.","1995","9","29","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nal. Noel Kempff Mercado. Meseta de Huanchaca, 15 km. al W de la Estacion los Fierros. Campo rupestre, campo abierto con afloramiento rocoso, mediana pendiente y con arbustos ralos.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Vargas Caballero 3930","650.00000000","700.00000000",NA,"Velasco","-60.76138","-14.55833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","1322737","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Israel G. Vargas C.|et al.","1995","9","25","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nal. Noel Kempff Mercado. estacion Los Fierros. Pampa termitera, 5 Km al SW de la estacion los Fierros. Campo abierto con pequenas islas de arbustos ralos.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Vargas Caballero 3857","220.00000000",NA,NA,"Velasco","-60.86666","-14.61472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","158515","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","1991","5","17","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Top of Serrania del Santiago, N of Santiago, sandstone mesas.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Gentry 74037","1200.00000000",NA,NA,NA,"-59.5","-18.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"631","3"
"652","2008-05-27 22:02:00-03","MO","MOBOT","1722669","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Israel G. Vargas C.|et al.","2000","12","10","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nal. Noel Kempff M. Tramo a lo largo de la pista de aterrizaje de Huanchaca I. Cerrado con arbolitos de Bowdichia virgilioides, Qualea grandiflora, Roupala montana Dipthychandra aurantiaca y otras.",NA,NA,"A. St.-Hil.","I. G. Vargas '96","Vargas Caballero 5468","370.00000000","400.00000000",NA,"Velasco","-60.80194","-13.88527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-07-09 09:37:00-03","MO","MOBOT","2452482","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Per Dusén","1911","10","13","South America","Brazil",NA,NA,NA,NA,"Paraná","Jaguariaiva.",NA,NA,"A. St.-Hil.",NA,"Dusén 13206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"654","2010-01-01 09:56:00-02","MO","MOBOT","2492803","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Maria M. Arbo|Joel S. Shore|Aurelio Schinini","2001","8","31","South America","Paraguay",NA,NA,NA,NA,"Amambay","Alrededores de Pedro Juan Caballero",NA,NA,"A. St.-Hil.","Schinini, A., //","Arbo 8870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2011-02-10 09:16:00-02","MO","MOBOT","2839414","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Nélida Soria","1991","7","9","South America","Paraguay",NA,NA,NA,NA,"Amambay","Estancia Aramburu Cue, Potrero 9, en el campo.",NA,NA,"A. St.-Hil.","W.D. Stevens","Soria Rey 4537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"656","2015-10-31 05:50:00-02","MO","MOBOT","2876243","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Wilson Hoehne","1949",NA,NA,"South America","Brazil",NA,NA,NA,NA,"São Paulo","Mun. São Paulo, Brooklyn Paulista.",NA,NA,"A. St.-Hil.","J.R. Pirani","Hoehne SPF 12596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2015-08-13 05:50:00-03","MO","MOBOT","2876285","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","R.M. Harley","1988","11","11","South America","Brazil",NA,NA,NA,NA,"Bahia","Mun.: Rio de Contas. 2-9km da cidade na estrada a Arapiranga (Furna) para o aeroporto. Cerrado e campo rupestre.",NA,NA,"A. St.-Hil.","J.D. Mitchell","Harley 26119","950.00000000","1050.00000000",NA,NA,"-41.8","-13.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","2876357","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","James A. Ratter","1976",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Distrito Federal","About 12 km NNE of Planaltina on DF2.",NA,NA,"A. St.-Hil.",NA,"Ratter 3181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2015-08-10 05:49:00-03","MO","MOBOT","2876454","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Amaro Macedo","1947","10","16","South America","Brazil",NA,NA,NA,NA,"Minas Gerais","Municipio Ituiutaba.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Macedo 1955",NA,NA,NA,NA,"-49.466667","-18.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2013-08-23 04:12:00-03","MO","MOBOT","2876482","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M.A. da Silva|Tarciso S. Filgueiras|J.W.B. Machado|A.L. Brochado","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Bahia","Município de Correntina-Ba. Fazenda Jatobá.",NA,NA,"A. St.-Hil.",NA,"Silva 1463",NA,NA,NA,NA,"-46.25","-13.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2011-02-09 08:30:00-02","MO","MOBOT","2876546","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Louis O. Williams|Vicente Assis","1945","8","17","South America","Brazil",NA,NA,NA,NA,"Minas Gerais","In campo cerrado, near Lake Pampulha, Belo Horizonte.",NA,NA,"A. St.-Hil.","J.D. Mitchell (NY)","Williams 8035","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2012-04-27 11:31:00-03","MO","MOBOT","2876554","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Reinilda Duré","1984","7","16","South America","Paraguay",NA,NA,NA,NA,"Amambay","Bella Vista. Estancia San Juan a 20 Km. de la ciudad.",NA,NA,"A. St.-Hil.",NA,"Duré Rodas 332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"663","2008-05-27 22:02:00-03","MO","MOBOT","2876572","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Juan de Dios Muñoz","Hassler 7727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2009-08-21 06:48:00-03","MO","MOBOT","2876698","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Howard S. Irwin|Thomas R. Soderstrom","1964","9","4","South America","Brazil",NA,NA,NA,NA,"Distrito Federal","Cerrado, ca. 28km S.W. of Brasília, on road to Anápolis.",NA,NA,"A. St.-Hil.","J.D. Mitchell","Irwin 5961","700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2012-04-06 12:05:00-03","MO","MOBOT","2876748","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Nélida Soria","1981","7","13","South America","Paraguay",NA,NA,NA,NA,"Amambay","P.N. Cerro Cora. Campo abierto, base del cerro.",NA,NA,"A. St.-Hil.","D. Brunner","Soria Rey 1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
