"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"205","2021-04-02 11:40:20-03","UFPI","TEPB","16968","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","M.E. alencar","1391","2002","04","21",NA,"Brasil","Piauí",NA,NA,"Subarbusto ca. 60 cm, frutos imaturos esverdeados, freq. Média. Subst. Arenoso. Ambiente: Cerrado (típico) <ll>dwc_commonname:</ll> Angelim-rasteiro",NA,NA,NA,"Mart. Ex Benth.","M.E. Alencar","Brasileira","Baixa do Barreiro (6ª cidade) - Parque Nacional de Sete Cidades","-41.701389","-4.113889","220","220",NA,NA,"41°42'05W","04°06'50S","2002","04","21",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-22 17:45:37-03","UFPI","TEPB","17859","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","L.R.Noblick","3415","1984","11","16",NA,"Brasil","Bahia",NA,NA,"Arbusto, ca. 50cm, folhas coriáceas, sépalas roxas-escuras e pétalas de roxa a lilás, frutos carnosos com sementes Ambiente: Caatinga",NA,NA,NA,"Benth.",NA,"Feira de Santana","Campus da UEFS","-38.966667","-12.25","1094","1094",NA,NA,"38°58'W","12°15'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-22 17:45:37-03","UFPI","TEPB","17855","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","L.P.Queiroz","2003","1987","10","22",NA,"Brasil","Bahia",NA,NA,"Subarbusto, ca. 0,3m, lenhoso, folhas coriáceas, discolores, flores lilás rosadas",NA,NA,NA,"Benth.",NA,"Feira de Santana","Campus da UEFS","-38.966667","-12.25","252","252",NA,NA,"38°58'W","12°15'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-26 15:10:49-03","UFPI","TEPB","25352","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","R. BARROS","3338","2008","11","19",NA,"Brasil","Piauí",NA,NA,"Fruto imaturo verde Ambiente: Cerrado <ll>dwc_commonname:</ll> Angilim-rasteiro",NA,NA,NA,"Benth.",NA,"São João da Serra","Fazenda Santa Terezinha","-42.1225","-5.371944","212","212",NA,NA,"42°07'21W","05°22'19S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-06-26 11:02:37-03","UFPI","TEPB","2078","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia laurifolia","Vasconcelos, J.R de",NA,"1981","09","18",NA,"Brasil","Piauí",NA,NA,"Subarbusto, flor roxa Ambiente: Cerrado <ll>dwc_commonname:</ll> Espino playero/Cuajadita",NA,NA,NA,"Benth.","L.Rico","Batalha","Estrada vicinal Batalha e Piripiri, 10Km de Batalha","-42.0750007629395","-4.02500009536743",NA,NA,NA,"laurifolia",NA,NA,"1905","06","05","40311","auto",NA,NA,NA,NA,NA,NA
"210","2021-04-02 02:00:37-03","UFPI","TEPB","2143","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","FERNANDES, A.",NA,"1981","09","01",NA,"Brasil","Piauí",NA,NA,"Arbusto, flor roxa Ambiente: Cerrado",NA,NA,NA,"Benth.","C. Munhoz","Gilbués",NA,"-45.3438987731934","-9.83166980743408",NA,NA,NA,NA,NA,NA,"1998","02","13","69776","auto",NA,NA,NA,NA,NA,NA
"211","2021-03-26 15:10:49-03","UFPI","TEPB","2095","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","J. R. Vascocelos",NA,"1981","10","14",NA,"Brasil","Piauí",NA,NA,"Subarbusto, flor violeta Ambiente: Cerrado",NA,NA,NA,"Benth.",NA,"Piracuruca","8ª Parcela do Inventário Florestal dos Cerrados","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA
"212","2021-04-02 02:00:37-03","UFPI","TEPB","1813","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","A. J. CASTRO",NA,"1981","06","11",NA,"Brasil","Piauí",NA,NA,"Arbusto Ambiente: Cerrado <ll>dwc_commonname:</ll> Cipó-marfim",NA,NA,NA,"Benth.",NA,"Regeneração",NA,"-42.6883010864258","-6.23778009414673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48030","auto",NA,NA,NA,NA,NA,NA
"213","2021-04-02 02:00:37-03","UFPI","TEPB","2168","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","FERNANDES, A.",NA,"1981","09","04",NA,"Brasil","Piauí",NA,NA,"Árvore, flor lilás Ambiente: Cerrado <ll>dwc_commonname:</ll> fava-d'anta",NA,NA,NA,"Benth.",NA,"Ribeiro Gonçalves","Estação Ecológica de Uruçuí-una","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,NA,NA,NA,NA,NA,"121004","auto",NA,NA,NA,NA,NA,NA
"214","2020-06-12 12:04:42-03","UFPI","TEPB","3766","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia var. laurifolia","Projeto Parque das Dunas",NA,"1981","10","07",NA,"Brasil","Rio Grande do Norte",NA,NA,"Árvore, flor roxa e odorífera <ll>dwc_commonname:</ll> pajeú",NA,NA,NA,"Benth.",NA,"Natal","Estrada do Jiquí","-35.209400177002","-5.79500007629395",NA,NA,NA,"var. laurifolia",NA,NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA
"215","2020-06-26 11:02:37-03","UFPI","TEPB","3895","PreservedSpecimen","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia laurifolia","J.Semir","11556","1980","10","01",NA,"Brasil","São Paulo",NA,NA,"Arbusto de 30-40cm de altura, flores roxas <ll>dwc_commonname:</ll> pau-branco",NA,NA,NA,"Benth.","H.P.Bautista","São Carlos","Represa DE Broa.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"laurifolia",NA,NA,"1985","09","18","45913","auto",NA,NA,NA,NA,NA,NA
"216","2020-11-19 10:23:37-03","CPAP","CPAP","14500","PreserverdSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Pott, A.","7464","1995","10","01",NA,"Brasil","MS",NA,NA,"Subarbusto 0,3-0,8m de altura, em conjuntos. FLOR: lilás. Flor velha vai empalidecendo para rosado claro. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Dominante. AMBIENTE: Remanescente de cerrado com butia. SUBSTRATO: latossolo vermelho argilo-arenoso. RELEV",NA,NA,NA,"Mart. ex Benth.",NA,"Bonito","15Km Sul de Bonito na MS-178, próximo a fazenda São Carlos","-56.448889","-21.240278","500","500",NA,NA,"56°26'56'' W","21°14'25'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-11-19 10:23:37-03","CPAP","CPAP","16082","PreserverdSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Hatschbach, G.","44037","1981","10","06",NA,"Brasil","MG",NA,NA,"Xilopodífera. FLOR: púrpurea. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Mart. ex Benth.","R. T. Pennington","Uberaba","Córrego Veadinho","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
"218","2020-11-19 10:24:02-03","CPAP","CPAP","19238","PreserverdSpecimen","Plantae","Leguminosae","Andira","humilis","Andira humilis","Pott, A.","12501","2004","12","19",NA,"Brasil","MS",NA,NA,"Subarbusto com caule subterrâneo. FLOR: ausente.. FRUTO: amarelado. INTERESSE: Invasora de pastagem.. FREQUÊNCIA: Abundante. AMBIENTE: Pastagem cultivda.. SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> 0",NA,NA,NA,"Mart. ex Benth.","A.Pott","Ponta Porã",NA,"-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,NA,NA,"2004","12",NA,"102608","auto",NA,NA,NA,NA,NA,NA
"219","2015-07-02 14:01:55-03","JBP","HPL","4405","S","Plantae","Fabaceae-Faboideae","Andira","humilis","Andira humilis","E.R. Salviani & H. Lorenzi","1588","2000","09","13",NA,"Brasil","SP",NA,NA,NA,NA,NA,NA,"Mart. ex Benth","E.R. Salviani & H. Lorenzi","Martinho Prado","Coletado na fazenda Campininha.",NA,NA,NA,NA,NA,NA,NA,NA,"2000","09","10",NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-07-02 14:01:55-03","JBP","HPL","4406","S","Plantae","Fabaceae-Faboideae","Andira","humilis","Andira humilis","H. Lorenzi","2358","2000","08","22",NA,"Brasil","MG",NA,NA,NA,NA,NA,NA,"Mart. ex Benth","H. Lorenzi","Uberaba","Coletada na fazenda 3 Coringas, em campo cerrado a pleno sol em terreno seco. 980 m.s.m.","-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,"2000","08","22","73879","auto",NA,NA,NA,NA,NA,NA
"221","2019-02-22 11:46:12-03","IPA","IPA","7422","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Andrade-Lima","1899","1954","10","07","Southern America","Brasil","Pernambuco",NA,NA,"Arbusto ca. 0,5m. Flor roxa avermelhada","IPA0007422","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.","Itambé","Tabuleiro, solo arenoso","-35.1128005981445","-7.41028022766113",NA,NA,NA,NA,NA,NA,"2009","02","03","24207","auto",NA,NA,NA,NA,NA,NA
"222","2019-02-22 11:46:12-03","IPA","IPA","75146","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Tavares, S.","1247","1965","09","13","Southern America","Brasil","Rio Grande do Norte",NA,NA,"Arbusto, mais ou menos 50cm. de altura com flores azul-arroxeadas. Perfume leve.","IPA0075146","Plantae",NA,"Mart. ex Benth.","São-Mateus, W.M.B.","Natal","Parnamirim. Tabuleiro próximo á Barreira do Inferno.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,NA,"2012","08","13","12751","auto",NA,NA,NA,NA,NA,NA
"223","2019-02-22 11:46:12-03","IPA","IPA","75140","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Tavares, S.","1249","1965","11","12","Southern America","Brasil","Rio Grande do Norte",NA,NA,"Árvore ca. 10cm de diâmetro e 6m de altura. Flores roxas.","IPA0075140","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.","Nísia Floresta","Pirangi do Sul, Sítio Bela Vista.","-35.2085990905762","-6.09111022949219",NA,NA,NA,NA,NA,NA,"2010","03","15","17449","auto",NA,NA,NA,NA,NA,NA
"224","2019-02-22 11:46:12-03","IPA","IPA","76538","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Lima, J.L.S. de","1","1965","01","27","Southern America","Brasil","Paraíba",NA,NA,"Arbusto ca. 20cm de altura Flores rôxas. Frutos venenosos.","IPA0076538","Plantae",NA,"Mart. ex Benth.","Smith, L.B.",NA,"Sítio do Lima.",NA,NA,NA,NA,NA,NA,NA,NA,"1967","05","04",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-02-22 11:46:12-03","IPA","IPA","2352","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Ducke, A.; Andrade-Lima; Andrade-Lima","39","1951","11","30","Southern America","Brasil","Pernambuco",NA,NA,"Arbusto anão (ca. 30cm). Frutos novos amarelo-esverdeado. Ambiente perfumados (pelos frutos)","IPA0002352","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.",NA,"Taboleiro de També",NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-02-22 11:46:12-03","IPA","IPA","40186","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Sellow","1343",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IPA0040186","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-07-26 11:40:25-03","IPA","IPA","40187","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Pohl","40187",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,"IPA0040187","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-02-22 11:46:12-03","IPA","IPA","40189","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Gardner, G.","2816",NA,NA,NA,"Southern America","Brasil","Pernambuco",NA,NA,"Shrub 1-1,5 feet hygh. Common and gregarious on chapadas","IPA0040189","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.",NA,"On chapadas. Distrito of Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-02-22 11:46:12-03","IPA","IPA","40185","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Regnell","469",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,"IPA0040185","Plantae",NA,"Mart. ex Benth.","Mart; Benth.","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"2009","02","03","25710","auto",NA,NA,NA,NA,NA,NA
"230","2019-02-22 11:46:12-03","IPA","IPA","2039","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Andrade-Lima","791","1951","01","15","Southern America","Brasil","Minas Gerais",NA,NA,"Pequeno arbusto ca. 30cm, entre arboretas. Frutos perfumados","IPA0002039","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"2009","02","03","12338","auto",NA,NA,NA,NA,NA,NA
"231","2019-02-22 11:46:12-03","IPA","IPA","5166","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Pickel, B.","3406","1933","11","16","Southern America","Brasil","Pernambuco",NA,NA,"Planta anã, 30cm","IPA0005166","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.","Itambé","Taboleiro","-35.1128005981445","-7.41028022766113",NA,NA,NA,NA,NA,NA,"2009","02","03","24207","auto",NA,NA,NA,NA,NA,NA
"232","2019-02-22 11:46:12-03","IPA","IPA","41562","S","Plantae","Leguminosae-Pap.","Andira","humilis","Andira humilis","Pinto, P.","189","1982","10","08","Southern America","Brasil","Rio Grande do Norte",NA,NA,NA,"IPA0041562","Plantae",NA,"Mart. ex Benth.","Mart; Benth.","Maxaranguape",NA,"-35.2620010375977","-5.51599979400635",NA,NA,NA,NA,NA,NA,"2009","02","03","27275","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-20 21:17:07-03","UFV","VIC","21540","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Romero, R.; et al.","4997","1998","01","11",NA,"Brasil","Minas Gerais",NA,NA,"Árvore subterrânea. Frutos imaturos verdes-amarelados.","VIC021540",NA,NA,"Mart. ex Benth.","Filardi, F.L.R.","São Roque de Minas","Parque Nacional da Serra da Canastra, Torre de observação, estrada Sacramento - São Roque de Minas. Campo limpo, c.a. de 4 meses após a queimada.","-46.3657989501953","-20.2453002929688",NA,NA,"VIC021540",NA,NA,NA,"2005",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-20 21:17:07-03","UFV","VIC","25767","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Valente, G.E.; Meira Neto, J.A.A.","758","2001","04","15",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto rasteiro, c.a. de 40 cm de altura, crescendo a pleno sol em solo seco. Com fruto.","VIC025767",NA,NA,"Mart. ex Benth.",NA,"Paraopeba","EFLEX, Cerrado stricto sensu Aberto.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC025767",NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-20 21:17:07-03","UFV","VIC","30550","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Valente, G.E.; Ferreira, A.A.A.","1824","2006","08","20",NA,"Brasil","Minas Gerais",NA,NA,"Planta pequenina. Inflorescência de flores roxas.","VIC030550",NA,NA,"Mart. ex Benth.","Valente, G.E.","Paraopeba","FLONA de Paraopeba, Cerrado stricto sensu Aberto.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC030550",NA,NA,NA,"2006","08","20","26090","auto",NA,NA,NA,NA,NA,NA
"236","2020-12-20 21:17:07-03","UFV","VIC","11281","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Vieira, M.F.","687","1989","09","24",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, c.a. de 30 cm de altura; flores rosas.","VIC011281",NA,NA,"Mart ex Benth.",NA,"Itirapina","Cerrado do Broa","-47.8199996948242","-22.25",NA,NA,"VIC011281",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"237","2020-12-20 21:17:07-03","UFV","VIC","27280","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Santos, E.R. dos; et al.","s.n.","1999","09","02",NA,"Brasil","Tocantins",NA,NA,"Arbusto, c.a. de 50 cm de altura; cálice roxo e corola violeta.","VIC027280",NA,NA,"Mart ex Benth.","Garcia, F.C.P.","Palmas","Parque Estadual do Lajeado, Cerrado stricto sensu.","-48.3602981567383","-10.2128000259399",NA,NA,"VIC027280",NA,NA,NA,"2000","01","25","62375","auto",NA,NA,NA,NA,NA,NA
"238","2020-12-20 21:17:07-03","UFV","VIC","27279","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Santos, E.R. dos; et al.","s.n.","1999","09","21",NA,"Brasil","Tocantins",NA,NA,"Arbusto, c.a. de 50 cm de altura; cálice roxo e corola violeta, estames creme.","VIC027279",NA,NA,"Mart ex Benth.","Garcia, F.C.P.","Palmas","Parque Estadual do Lajeado, Cerrado stricto sensu.","-48.3602981567383","-10.2128000259399",NA,NA,"VIC027279",NA,NA,NA,"2000","01","24","62375","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 14:36:00-03","UFJF","CESJ","23027","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","UFJF; EMBRAPA","CESJ23027","1988","12","09","América do Sul","Brasil","Minas Gerais",NA,NA,"Forma tufos de vegetação com ligações subterrâneas. Invasora de pastagens. Latossolo.","CESJ023027","Angiosperma",NA,"Mart. ex Benth.","L. Krieger","São Sebastião da Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 14:36:00-03","UFJF","CESJ","2261","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","L. Roth","CESJ2261","1954","10",NA,"América do Sul","Brasil","Minas Gerais",NA,NA,"Arbusto do cerrado (1m.) Flores vinho. Árvores subterrâneas.","CESJ002261","Angiosperma",NA,"Mart. ex Benth.","L.F.Vianna","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"2012","03","28","17082","auto",NA,NA,NA,NA,NA,NA
"241","2019-11-21 14:36:00-03","UFJF","CESJ","44539","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G.M. Magalhães","19907","1962","09","20","América do Sul","Brasil","Minas Gerais",NA,NA,"Cerrado de toá, com cascalho. Arbusto com tronco abaixo do níevel do solo, não muito grosso, mas tortuoso, flores violáceas.","CESJ044539","Angiosperma",NA,"Mart. ex Benth.","J.A. Lombardi","Paraopeba","5km W de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"2003","11",NA,"26090","auto",NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:43:40-03","UFMS","CGMS","58595","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. Pott; V.J. Pott","12099","2004","10","27",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor roxa. Fruto ausente. Habitat: Campo natural herbáceo-subarbustivo, perturbado com Brachiaria decumbens, pós-fogo. Solo arenoso. Relevo quase plano. Abundante. Habito: Subarbusto com caule subterrâneo.","CGMS1088511",NA,NA,"Mart. ex Benth.",NA,"Ponta Porã","0,5 Km N de Sanga Puitã, rodovia MS-463, Km 99.","-55.6113889","-22.62","630","630",NA,NA,"-55,6113889","-22,62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:43:40-03","UFMS","CGMS","21104","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A.L.B. Sartori; A.C.M. Cristaldo; J.F. dos Santos; L.C.P. Lima","673","2001","08","10",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor púrpura. Mácula amarelo-clara, cálice vináceo. Habitat: Cerrado. Habito: Erva.","CGMS1050506",NA,NA,"Mart. ex Benth.",NA,"Campo Grande","Reserva da Embrapa.","-54.7069444","-20.43",NA,NA,NA,NA,"-54,7069444","-20,43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-04-07 11:43:40-03","UFMS","CGMS","24413","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H.C. Vinci-Carlos; G.A. Damasceno-Junior; M.L. Bueno","58","2007","10","28",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor roxa. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Rara. Habito: Arbusto subterrâneo (rizomatoso). 0,40 m de altura.","CGMS1053838",NA,NA,"Mart. ex Benth.","A.L.B. Sartori","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3952777","-20.5861111","549","549",NA,NA,"-54,3952777","-20,5861111","2008","07","25",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:43:40-03","UFMS","CGMS","30789","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","M.V. Martins; C.A. Polido; V.A. Assunção","227","2010","11","18",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Fruto verde imaturo. Habitat: Cerrado. Habito: Arbusto. 0,70m de altura.","CGMS1060202",NA,NA,"Mart. ex Benth.","A.L.B. Sartori","Bonito","Estrada para Bonito.","-57.8833333","-21.7013889","101","101",NA,NA,"-57,8833333","-21,7013889","2010","11","18",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:43:40-03","UFMS","CGMS","77477","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J. S. Paula; B. D. Oliveira; H. R. Covali-Pontes; A. G. V. Sandim","12","2018","09","30",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Flor roxa. Habitat: Cerrado. Habito: Subarbusto.","CGMS1110465",NA,NA,"Mart. ex Benth.","A. G. V. Sandim","Bonito","Estrada Velha.","-56.4488889","-21.1788889","276","276",NA,NA,"-56,4488889","-21,1788889","2018","11","15",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:43:40-03","UFMS","CGMS","5711","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","M.R. Sigrist",NA,"1996","10","02",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor rósea-pink Habitat: Cerrado. Habito: Erva.","CGMS1014914",NA,NA,"Mart. ex Benth.","A.L.B. Sartori","Campo Grande","Câmpus UNIDERP.","-54.5333333","-20.4333333",NA,NA,NA,NA,"-54,5333333","-20,4333333","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:43:40-03","UFMS","CGMS","11505","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","W. Garcez","122","2002","12","14",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Habitat: Cerrado. Solo arenoso. Habito: Rasteira.","CGMS1040826",NA,NA,"Mart. ex Benth.",NA,"Campo Grande","Região do Guariroba. Cerrado. Solo arenoso.","-54.6463889","-20.4427777","532","532",NA,NA,"-54,6463889","-20,4427777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-07 11:43:40-03","UFMS","CGMS","8425","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","644","1999","04","13",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Estéril. Habitat: Área de Cerrado a ser inundada. Habito: Arbustinho rasteiro.","CGMS1014913",NA,NA,"Mart. ex Benth.",NA,"Bataguassu","Margem direita do Rio Paraná. Rio Quiteroizinho.","-52.4508333","-22.1502778",NA,NA,NA,NA,"-52,4508333","-22,1502778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-07 11:43:40-03","UFMS","CGMS","61521","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. Pott; M.P. Silva; R.A. Mauro","16921","2015","09","24",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor roxa. Fruto ausente. Habitat: Regeneração de cerrado em pastagem cultivada degradada. Solo arenoso. Relevo meia encosta suave. Habito: Subarbusto de caule subterrâneo, em conjuntos de vários metros de diâmetro. A","CGMS1094517",NA,NA,"Mart. ex Benth.","A. Pott","Campo Grande","Fazenda Crescente, APA do Guariroba.","-54.3438889","-20.5588889","568","568",NA,NA,"-54,3438889","-20,5588889","2015","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-04-07 11:43:40-03","UFMS","CGMS","55427","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","A. Pott; V.J. Pott","11900","2004","10","12",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor roxa. Habitat: Pastagem degradada em área de cerradão. Solo latossolo vermelho. Relevo plano. Dominante. Habito: Subarbusto rasteiro, em grandes moitas, com caule subterrâneo","CGMS1085396",NA,NA,"Mart. ex Benth.",NA,"Rio Brilhante","Rodovia BR-163 Km 330, Fazenda Santa Maria.","-54.8427777","-21.7261111","345","345",NA,NA,"-54,8427777","-21,7261111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
