"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","locality","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"163","2021-02-11 17:18:02-03","UFPR","UPCB","50660","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hatschbach, G.","78358","2004","10","22",NA,"Brasil",NA,NA,"Ereta, flor amarela, lígulas mais claras, campo limpo, seco..",NA,NA,NA,"Santa Catarina","Rod. BR 116, 15-20km S","Less.","Lages","-50.326099395752","-27.8160991668701","Hatschbach, G.","2004","01","01","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2014-02-09 13:30:00-02","MO","MOBOT","2189517","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","G. Grüner","Grüner 1335","1933","2","26","South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones",NA,"Less.","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-01-04 15:24:00-02","MO","MOBOT","100334256","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Miguel Bang","Bang s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Less.",NA,NA,NA,"Foster's Catalog file notes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"166","2017-10-24 20:42:00-02","MO","MOBOT","100961440","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","B. Loeuille|Gustavo Heiden|Caetano T. Oliveira|C.M. Siniscalchi","Loeuille 717","2012","10","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul","Estância Cerro do Tigre. Cerro da Ponte. Campos de clima temperado (pampas), em área de solo arenoso no contato entre afloramentos rochosos basálticos e areníticos.","Less.","Alegrete","-55.3944444","-29.6633333","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"141.00000000",NA,NA,NA,"1",NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1072368","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|Leongino Guerrero","Zardini 44042","1995","11","29","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Caaguazú","Collecting area: around 20 square meters. J.E. Estigarriba (=Pastoreo). Cerrado scrub on red sandy soil.","Less.",NA,"-55.80194","-25.39583","John Pruski (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1037",NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1264574","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|A. Benítez","Zardini 47652","1997","11","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Caazapá","7 km W of Tavai. Swamp and cerrado scrub.","Less.",NA,"-55.57972","-26.17777","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1122",NA,NA
"169","2017-02-07 12:22:00-02","MO","MOBOT","1307165","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|Leongino Guerrero","Zardini 49139","1998","7","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Caaguazú","Near J.E. Estigarribia.","Less.",NA,"-55.8202778","-25.4069444","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"4","1152",NA,NA
"170","2017-08-22 08:00:00-03","MO","MOBOT","1542473","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|B. Ojeda","Zardini 55739","2000","12","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Misiones","Around Yabebiry.","Less.",NA,"-57.1627778","-27.3844444","Harold Robinson (US)<",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1223",NA,NA
"171","2009-07-17 06:52:00-03","MO","MOBOT","2189474","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Arturo E. Burkart","Burkart 19553","1954","10","14","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes","Estancia Santa Teresa","Less.","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-04-23 21:34:00-03","MO","MOBOT","2189528","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1812","1996","10","22","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes","Ruta Prov. 40, 4 Km de Azara camino a Garruchos, cerca del Río Chimiray","Less.","Santo Tomé","-55.7","-28.08333","Sáenz, A. A., / /",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2011-01-21 22:40:00-02","MO","MOBOT","2293966","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Armando T. Hunziker|Alfredo E. Cocucci|Teresa Di Fulvio|L. Artico","Hunziker 336","1960","10","27","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes","Ruta nacional nº 12, km. 1200: Entre Ituzaingó y el límite con la provincia de Misiones","Less.","Ituzaingó",NA,NA,"Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-04-03 21:11:00-03","MO","MOBOT","2339320","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. Di Giácomo","Di Giácomo 401","1998","11","23","South America","Argentina",NA,NA,NA,NA,NA,NA,"Formosa","Reserva Ecológica El Bagual. San Francisco de Laishi","Less.","Laishí","-58.633333","-26.233333","Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-04-03 21:11:00-03","MO","MOBOT","2395966","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. Di Giácomo","Di Giácomo 401","1998","11","23","South America","Argentina",NA,NA,NA,NA,NA,NA,"Formosa","Reserva Ecológica El Bagual. San Francisco de Laishi","Less.","Laishí","-58.633333","-26.233333","Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","2455473","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Oliveira","Oliveira 964","1985","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Paraná","Palmeira. Rio do Papagaios","Less.",NA,NA,NA,"Hatschbach, G., 01/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2012-04-20 05:09:00-03","MO","MOBOT","2491013","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 30166","1995","10","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Caaguazú","Cnia. Pindo, camino entre Itaquyry y Curuguati. Estribaciones de la Sra. de San Joaquin","Less.",NA,"-55.33333","-24.58333","Pruski, J. F., //",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","961210","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|M. Vera","Zardini 41075","1994","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Concepción","Estancia Bello Horizonte, 2 km east of trail to Santa Maria, on trail to Garay-Cué. Savanna woodland on limestone.","Less.",NA,"-57.41666","-22.76666","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","956",NA,NA
"179","2015-05-07 07:25:00-03","MO","MOBOT","969652","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|Leongino Guerrero","Zardini 41255","1994","9","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Concepción","Estancia Bello Horizonte. On limestone.","Less.",NA,"-57.4247223","-22.7972222","John F. Pruski (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","961",NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","969812","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Elsa M. Zardini|Leongino Guerrero","Zardini 41345","1994","10","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Concepción","Estancia Bello Horizonte. Savanna on black soil.","Less.",NA,"-57.43333","-22.76611","John Pruski (US)",NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,"5","966",NA,NA
"181","2020-06-22 14:16:17-03","UNESP-IBILCE","SJRP","17690","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Xilopodífera, ereta, capítulo amarelo. campo limpo, seco, degradado.;",NA,"Tracheophyta","Asterales","Paraná","Jardim Botânico","Baker","Curitiba","-49.2731018066406","-25.4277992248535","G. Hatschbach",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"182","2016-08-26 09:16:21-03","UFSM","HDCF","2973","S","Plantae","Compositae","Calea","cymosa","Calea cymosa","Marchiori, J. N. C.","593","1986","10","04","América","Brasil",NA,NA,"Topo do cerro. Flores amareladas",NA,NA,NA,"Rio Grande do Sul","Cerro do Loreto","Lessing","São Vicente do Sul","-54.6794013977051","-29.6916999816895","Marchiori, J. N. C.","1986","10","28","42672","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2015-10-22 10:02:33-02","UNIOESTE","UNOP","7902","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, J.M.; Poliquesi, C. .B.; Maranho, L. .T.; Ristow, R.; Poliquesi, C. .B.; Maranho, L. .T.; Ristow, R.","8212","2012","03","19",NA,"Brasil",NA,NA,"Xilopodifera, capítulos amarelos. Campo recém queimado.",NA,NA,NA,"Paraná","Parque Estadual de Vila Velha","Less.","Ponta Grossa","-50.1618995666504","-25.0949993133545","Barbosa, E.","2012","04",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-07 11:43:56-03","FUVATES","HVAT","4691","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","L. N. Silva","s.n.","2014","10","31",NA,"Brasil",NA,NA,"Planta comum no local da coleta. Doação do Herbário ICN. Registro ICN 180256.","HVAT00004691",NA,NA,"Rio Grande do Sul",NA,"Less.","Jaquirana","-50.441389","-29.139444","L. N. Silva","2014","10","31",NA,NA,"-50º26'29''W","-29º8'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-26 14:12:20-03","CPACT","ECT","2932","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","M.G.Caxambu; E.L.Siqueira","2782","2009","10","17",NA,"Brasil",NA,NA,NA,"ECT0002932","Embryophyta",NA,"Paraná","Rod. BR 277, Km 156, próximo ao pedáio. Relevo:suave-ondulado. Vegetação: Estepe (Campos Gerais).","Less.","Palmeira","-49.891667","-25.474722","J.Cordeiro|E.Barboza","2010","01","01",NA,NA,"49º53'30''W","25º28'29''S","880","880","ECT0002932",NA,NA,NA,NA,NA
"186","2021-01-26 14:12:20-03","CPACT","ECT","4947","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","M.Grings","1900","2016","10","13",NA,"Brasil",NA,NA,NA,"ECT0004947","Embryophyta",NA,"Rio Grande do Sul","Próximo da RS-235. em vegetação campestre na faixa de domínio da rodovia.","Less.","Canela","-50.754167","-29.305556","M.Grings","2017","06","01",NA,NA,"50º45'15''W","29º18'20''S","829","829","ECT0004947",NA,NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","3258866","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","N. Soria","4627","1991","10","21","South America","Paraguay",NA,NA,NA,"US01791862",NA,"Asterales","Amambay","Aramburu-Cue, Portrero 9, en el campo.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2196563","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. Macedo","1364","1948","11","12","South America","Brazil",NA,NA,NA,"US03340207",NA,"Asterales",NA,"S. Vicente, Municipio Ituiutaba, Estado Mg.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03340207_01","Dicotyledonae","1",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","2196561","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. Macedo","1358","1948","11","11","South America - Neotropics","Brazil",NA,NA,NA,"US03340205",NA,"Asterales","Minas Gerais","Aroeíra, Municipio Ituiutaba.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03340205_01","Dicotyledonae","1",NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","3454617","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","R. Wasum & J. Bordin","2038","2003","11","15","South America","Brazil",NA,NA,NA,"US01791872",NA,"Asterales","Rio Grande do Sul","Mun. de Bom Jesus-Serra da Rocinha, no campo.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200",NA,"US01791872_01","Dicotyledonae","1",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","3439953","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","R. Wasum","19738","2002","11","1","South America","Brazil",NA,NA,NA,"US01791868",NA,"Asterales","Rio Grande do Sul","Sao Fransisco de Paula-Cazuza Ferreira, em barranco.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"830",NA,"US01791868_01","Dicotyledonae","1",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","3325981","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. Schinini & G. Caballero Marmori","30166",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US01791867",NA,"Asterales","Caaguazu","Cnia. Pindo, camino entre Itaguyry y Curuguati, estribaciones de la Sra. de San Joaquin, en campos cerrados de Butia y Syagrus, suelo arenoso.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300",NA,NA,"Dicotyledonae","1",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","3404652","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & J. Rodriguez","51582","1999","10","22","South America","Paraguay",NA,NA,NA,"US01791859",NA,"Asterales","Itapua","Yacyreta Dam Island Reserve: Western area, collecting area: around two hectares, dunes with palm savannas and forest islands.","Less.",NA,"-56.8231","-27.4486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","1692498","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","P. Jörgensen","4699","1931","3",NA,"South America","Paraguay",NA,NA,NA,"US01791875",NA,"Asterales",NA,"Common in the campo Vapyptu [interpreted].","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791875_01","Dicotyledonae","1",NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","3408762","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","G. Hatschbach, A. C. Cervi & E. L. Barbosa","72663","2001","11","13","South America","Brazil",NA,NA,NA,"US01791873",NA,"Asterales","Rio Grande do Sul","Rodovia Bom Jesus-Sao Joaquim, descida ao Rio Pelotas (Mun. Bom Jesus).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"850","950","US01791873_01","Dicotyledonae","1",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","2454190","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","L. Smith & R. M. Klein","13617","1964","12","4","South America","Brazil",NA,NA,NA,"US01791869",NA,"Asterales","Santa Catarina","Mun. Agua Doce: Bog, river bank, and campo, Campos de Palmas, 15-19 km south of Horizonte (Paraná).","Less.",NA,"-51.62","-26.73",NA,NA,NA,NA,NA,NA,NA,NA,"1100","1200","US01791869_01","Dicotyledonae","1",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","3404648","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & S. Ramírez B.","51242","1999","9","23","South America","Paraguay",NA,NA,NA,"US01791858",NA,"Asterales",NA,"Canendiyu, Mbaracayu Natural Reserve administered by Fundacion Moises Bertoni: Aguara Nu., cerrado scrub on red sandy soil.","Less.",NA,"-55.28","-24.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","3357350","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","O. S. Ribas & J. Cordeiro","602","1993","11","9","South America","Brazil",NA,NA,NA,"US01791876",NA,"Asterales","Paraná","Vila Macedo (mun. Curitiba).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791876_01","Dicotyledonae","1",NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","3404659","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & L. Guerrero","53325","2000","1","11","South America","Paraguay",NA,NA,NA,"US01791884",NA,"Asterales","Amambay","Around Bella Vista Norte, cerrado scrub on red sandy soil.","Less.",NA,"-56.5142","-22.1331",NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,"US01791884_01","Dicotyledonae","1",NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","3409497","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & L. Guerrero","41255","1994","9","16","South America","Paraguay",NA,NA,NA,"US01791886",NA,"Asterales","Concepcion","Estancia Bello Horizonte, savanna on limestone.","Less.",NA,"-57.4247","-22.7972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","3404655","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & R. Gamarra","51949","1999","10","24","South America","Paraguay",NA,NA,NA,"US01791882",NA,"Asterales","Itapua","Yacyreta Dam Island Reserve: road to Ana Cua, collecting area: around one hectare.","Less.",NA,"-56.75","-27.4447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791882_01","Dicotyledonae","1",NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","2252213","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. L. Woolston","838",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US03340210",NA,"Asterales","Alto Paraguay","Dep. San Pedro, Primavera.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03340210_01","Dicotyledonae","1",NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","3450737","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","76674","2003","10","23","South America - Neotropics","Brazil",NA,NA,NA,"US01791871",NA,"Asterales","Mato Grosso do Sul","Rodovia Ponta Pora a Bela Vista, proximo da Fazenda Itamarati (Mun. Ponta Pora).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791871_01","Dicotyledonae","1",NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","2170162","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","T. M. Petersen","1683","1952","4","19","South America","Argentina",NA,NA,NA,"US03340208",NA,"Asterales","Corrientes","Estancia Santa Teresa, Dep. Mburucuyá.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","3404646","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & S. Ramírez B.","51205","1999","9","23","South America","Paraguay",NA,NA,NA,"US01791881",NA,"Asterales",NA,"Canendiyu, Mbaracayu Natural Reserve administered by Fundacion Moises Bertoni: Aguara Nu, cerrado on scub red sandy soil.","Less.",NA,"-55.28","-24.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791881_01","Dicotyledonae","1",NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","1803478","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Riedel, --","1173",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01791877",NA,"Asterales",NA,"Large gead, in pratis S. da Lap. remainder- R. 792/1737, in camp. Magy.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791877_01","Dicotyledonae","1",NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","3421685","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & L. Guerrero","41255","1994","9","16","South America","Paraguay",NA,NA,NA,"US01791870",NA,"Asterales","Concepcion","Estancia Bello Horizonte, savanna on limestone.","Less.",NA,"-57.4247","-22.7972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791870_01","Dicotyledonae","1",NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","3409498","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & L. Guerrero","41345","1994","10","13","South America","Paraguay",NA,NA,NA,"US01791885",NA,"Asterales","Concepcion","Estancia Bello Horizonte, savanna on black soil.","Less.",NA,"-57.4333","-22.7661",NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,"US01791885_01","Dicotyledonae","1",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2818443","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","H. S. Irwin & T. R. Soderstrom","7609","1964","10","31","South America - Neotropics","Brazil",NA,NA,NA,"US03340204",NA,"Asterales","Goiás","Planalto do Brasil. Serra do Caiapó. Cerrado slope, ca. 20km S. of Caiaponia on road to Jataí.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800","1000","US03340204_01","Dicotyledonae","1",NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","3657799","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","J. M. Silva, J. Cordeiro, C. Poliquesi & J. Vaz","7265","1979","11","17","South America","Brazil",NA,NA,NA,"US01791879",NA,"Asterales","Santa Catarina","Alvorado (Mun. Sao Joaquim).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791879_01","Dicotyledonae","1",NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","2758223","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","-- Reitz & Klein, --","17654","1965","12","14","South America","Brazil",NA,NA,NA,"US01791866",NA,"Asterales","Paraná","10 km ao oeste de Guarapuava, Guarapuava.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100",NA,"US01791866_01","Dicotyledonae","1",NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","3404658","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & R. Brítez","52994","1999","12","14","South America","Paraguay",NA,NA,NA,"US01791883",NA,"Asterales","Caazapa","Estancia Tapyta of Shell Forestry Ltd., cerrado scrub on red sandy soil on trail to Yuqueri Creek, collecting area: around two hectares.","Less.",NA,"-55.7631","-26.2739",NA,NA,NA,NA,NA,NA,NA,NA,"150",NA,NA,"Dicotyledonae","1",NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","3351557","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","G. Hatschbach & J. Cordeiro","59645","1993","10","19","South America","Brazil",NA,NA,NA,"US01791864",NA,"Asterales","Paraná","Rod. Castro-Tibagi, km 24 (mun. Tibagi).","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01791864_01","Dicotyledonae","1",NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","1423782","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","F. C. Hoehne","781","1917","10","26","South America - Neotropics","Brazil",NA,NA,NA,"US03340203",NA,"Asterales","São Paulo","Butantan.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03340203_01","Dicotyledonae","1",NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","3377509","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & M. Vera","41075","1994","9","15","South America","Paraguay",NA,NA,NA,"US01791874",NA,"Asterales","Concepcion","Estancia Bello Horizonte, 2 km east of trail to Santa Maria, on trail to Garay-Cue, savanna woodland on limestone.","Less.",NA,"-57.42","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","3692269","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","B. Loeuille, G. Heiden, C. T. Oliveira & C. Siniscalchi","717","2012","10","25","South America","Brazil",NA,NA,NA,"US01311640",NA,"Asterales","Rio Grande do Sul","Alegrete: Estancia Cerro do Tigre. Cerro da Ponte.","Less.",NA,"-55.3944","-29.6633",NA,NA,NA,NA,NA,NA,NA,NA,"141",NA,"US01311640_01","Dicotyledonae","1",NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","2170211","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","T. Pederson","1847","1952","10","10","South America","Argentina",NA,NA,NA,"US03340209",NA,"Asterales","Corrientes","Loamy soil by the Arroyo Pegnahó. Estancia Las Tres Marias, Dep. Empedrado.","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","3404649","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","E. M. Zardini & S. Ramírez B.","51254","1999","9","23","South America","Paraguay",NA,NA,NA,"US01791888",NA,"Asterales",NA,"Canendiyu, Mbaracayu Natural Reserve administered by Fundacion Moises Bertoni: Aguara Nu, cerrado on scub red sandy soil.","Less.",NA,"-55.28","-24.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
