"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"246","2019-11-13 11:20:43-03","USP","SPF","185161","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Krieger, L","22239","1988","09","18",NA,"Brasil",NA,NA,NA,"SPF00185161",NA,NA,"Minas Gerais","Caparaó","-41.9043998718262","-20.523099899292","SPF00185161","(Spreng.) Harley","Parque Nacional do Caparaó",NA,NA,"Silva-Luz, CL","15056","auto","2008","09",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-15 18:27:29-03","USP","SPF","159095","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Forzza, RC","1888","2001","10","14",NA,"Brasil",NA,NA,"Árvore no interior de mata, ca. 10 m alt. Flores com cálice verde; corola roxa.","SPF00159095",NA,NA,"Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373","SPF00159095","(Spreng.) Harley","Reserva Biológica da Represa do Grama",NA,NA,"Castro, RM","11991","auto","2002","01",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:20:43-03","USP","SPF","77088","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Parra, LR","CFSC12986","1992","09","09",NA,"Brasil",NA,NA,NA,"SPF00077088",NA,NA,"Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752","SPF00077088","(Spreng.) Harley","Parque Nacional da Serra do Cipó, Alto da Serra das Bandeirinhas. Na orla do capão da mata.","1300","1300","Harley, RM","31264","auto","1992","09","20",NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:20:43-03","USP","SPF","109011","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Souza, VC","2040","1992","10","11",NA,"Brasil",NA,NA,NA,"SPF00109011",NA,NA,"Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408","SPF00109011","(Spreng.) Harley","Serra do Ouro Branco",NA,NA,"Harley, RM","13809","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:20:43-03","USP","SPF","20401","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Luchi, AE","CFSC9120","1982","07","31",NA,"Brasil",NA,NA,NA,"SPF00020401",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00020401","(Spreng.) Harley","Serra do Cipó",NA,NA,"Pirani, JR","26557","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:20:43-03","USP","SPF","108977","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Souza, VC","1980","1992","09","05",NA,"Brasil",NA,NA,NA,"SPF00108977",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00108977","(Spreng.) Harley","Serra do Cipó",NA,NA,"Pirani, JR","26557","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 11:20:43-03","USP","SPF","74042","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Pirani, JR","CFSC12426","1991","07","25",NA,"Brasil",NA,NA,NA,"SPF00074042",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00074042","(Spreng.) Harley","Serra do Cipó, Alto do Palácio, mata ciliar das nascentes do Córrego 3 pontinhas. Base da elevação do transecto. Orla da mata.",NA,NA,"Pirani, JR","26557","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:20:43-03","USP","SPF","100976","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Campos, MTVA","CFSC13371","1993","09","21",NA,"Brasil",NA,NA,NA,"SPF00100976",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00100976","(Spreng.) Harley","Serra do Cipó, Estrada MG-010 cerca de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Capão da Mata (primeiro) à W da rodovia.",NA,NA,"Pirani, JR","26557","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:20:43-03","USP","SPF","106685","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Campos, MTVA","CFSC13402","1993","09","22",NA,"Brasil",NA,NA,NA,"SPF00106685",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00106685","(Spreng.) Harley","Serra do Cipó, Estrada MG-010 cerca de 400 m antes da bifurcação entre o morro do Pilar e Conceição do Mato Dentro. Segundo capão de mata à W da rodovia.",NA,NA,"Pirani, JR; Campos, MTVA","26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:20:43-03","USP","SPF","19045","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Henrique, MC","CFSC7618","1981","10","30",NA,"Brasil",NA,NA,NA,"SPF00019045",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00019045","(Spreng.) Harley","Serra do Cipó, Km 122 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Beira da mata",NA,NA,"Harley, RM","26557","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:20:43-03","USP","SPF","19023","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Furlan, A","CFSC6443","1980","08","23",NA,"Brasil",NA,NA,NA,"SPF00019023",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00019023","(Spreng.) Harley","Serra do Cipó, Km 123 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mata mesófila (capão).",NA,NA,"Harley, RM","26557","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:20:43-03","USP","SPF","44423","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Zappi, DC","CFSC9869","1986","09","02",NA,"Brasil",NA,NA,NA,"SPF00044423",NA,NA,"Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","SPF00044423","(Spreng.) Harley","Serra do Cipó, Km 127 ao longo da rodovia Belo Horizonte - Conceção do Mato Dentro. Capoeira.",NA,NA,"Harley, RM","26557","auto","1990","01","10",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:20:43-03","USP","SPF","180880","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Mello-Silva, R","2934","2007","09","07",NA,"Brasil",NA,NA,NA,"SPF00180880",NA,NA,"Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379","SPF00180880","(Spreng.) Harley",NA,NA,NA,"Pirani, JR; Mello-Silva, R","25699","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:20:43-03","USP","SPF","65795","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Krieger, L","9626","1970","11","02",NA,"Brasil",NA,NA,NA,"SPF00065795",NA,NA,"Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","SPF00065795","(Spreng.) Harley",NA,NA,NA,"Harley, RM","36524","auto","1991","12",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-10-07 09:16:11-03","UEFS","HUEFS","19383","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Hatschbach, G.","49748","1985","09","16",NA,"Brasil",NA,NA,NA,"HUEFS0019383","Angiospermae","Lamiales","Minas Gerais","Gouveia","-43.7407989501953","-18.4543991088867","HUEFS0019383","(Spreng.) Harley",NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"261","2019-10-07 09:16:11-03","UEFS","HUEFS","31212","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Santos, H.G.P.dos","343","1994","09","15",NA,"Brasil",NA,NA,"Mata de galeria antropizadfa. Solo areno - argiloso com deposição de matéria orgânica. relevo acidentado.","HUEFS0031212","Angiospermae","Lamiales","Minas Gerais","Ewbank da Camara","-43.5099983215332","-21.5510997772217","HUEFS0031212","(Spreng.) Harley","Rio Paraibuna, próximo a cidade de Dores do Paraibuna (final do lago).","778","778","R.M.Harley","14340","auto","1998","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"262","2019-10-07 09:16:11-03","UEFS","HUEFS","140285","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Oliveira, R.P.","1584","2008","09","02",NA,"Brasil",NA,NA,"Mata degradada.","HUEFS0140285","Angiospermae","Lamiales","Minas Gerais","Divisa Alegre","-41.334167","-15.75","HUEFS0140285","(Spreng.) Harley","Próximo ao posto fiscal.","952","952","G.M.Antar",NA,NA,"2018","03",NA,"41W20'3''","15S45'0''","Asteranae",NA,NA,NA,NA
"263","2019-10-07 09:16:11-03","UEFS","HUEFS","203577","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Milliken, W.","5103","2012","10","16",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa, vegetação secundária dominada por Miconia.","HUEFS0203577","Angiospermae","Lamiales","Bahia","Wenceslau Guimarães","-39.718333","-13.6","HUEFS0203577","(Spreng.) Harley","Estação Ecológica, trilha atrás do alojamento, passando a captação.","702","702","G.M.Antar",NA,NA,"2018","03",NA,"39W43'6''","13S36'0''","Asteranae",NA,NA,NA,NA
"264","2019-10-07 09:16:11-03","UEFS","HUEFS","221615","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Neves, D.M.","1413","2013","07","02",NA,"Brasil",NA,NA,NA,"HUEFS0221615","Angiospermae","Lamiales","Minas Gerais","Alto Caparaó","-41.850556","-20.417222","HUEFS0221615","(Spreng.) Harley","Parque Nacional do Caparaó.","1367","1367",NA,NA,NA,NA,NA,NA,"41W51'2''","20S25'2''","Asteranae",NA,NA,NA,NA
"265","2019-10-07 09:16:11-03","UEFS","HUEFS","49709","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Lombardi, J.A.","4044","2000","08","25",NA,"Brasil",NA,NA,"Mata semidecídua pertubada.","HUEFS0049709","Angiospermae","Lamiales","Minas Gerais","Mariana","-43.499444","-20.245","HUEFS0049709","(Spreng.) Harley","Serra do Frazão.",NA,NA,"R.M.Harley",NA,NA,"2001","05",NA,"43W29'58''","20S14'42''","Asteranae",NA,NA,NA,NA
"266","2019-10-07 09:16:11-03","UEFS","HUEFS","23720","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Leoni, L.S.","2649","1995","09","21",NA,"Brasil",NA,NA,NA,"HUEFS0023720","Angiospermae","Lamiales","Minas Gerais",NA,"-42.066667","-20.733333","HUEFS0023720","(Spreng.) Harley","Carangola, APA da torre.","750","750","R.M.Harley",NA,NA,"1996","08",NA,"42W4'","20S44'","Asteranae",NA,NA,NA,NA
"267","2019-10-07 09:16:11-03","UEFS","HUEFS","23628","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Santos, H.G.P.dos","343","1994","09","15",NA,"Brasil",NA,NA,NA,"HUEFS0023628","Angiospermae","Lamiales","Minas Gerais","Ewbank da Camara","-43.5099983215332","-21.5510997772217","HUEFS0023628","(Spreng.) Harley",NA,"778","778","R.M.Harley","14340","auto","1997","04",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"268","2019-10-07 09:16:11-03","UEFS","HUEFS","173727","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Pirani, J.R.","12426","1991","07","25",NA,"Brasil",NA,NA,"Mata Ciliar das nascentes do córrego 3 Pontinhas. Base da elevação do transecto.","HUEFS0173727","Angiospermae","Lamiales","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","HUEFS0173727","(Spreng.) Harley","Alto do Palácio.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"269","2019-10-07 09:16:11-03","UEFS","HUEFS","70999","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Stehmann, J.R.","3110","2002","09","26",NA,"Brasil",NA,NA,NA,"HUEFS0070999","Angiospermae","Lamiales","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002","HUEFS0070999","(Spreng.) Harley","Estação Ambiental de Peti, estrada para o Bom Será, após cruzar o rio Santa Bárbara.",NA,NA,"R.M.Harley","33136","auto","2003","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"270","2019-10-07 09:16:11-03","UEFS","HUEFS","35910","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Salino, A.","3829","1997","12","03",NA,"Brasil",NA,NA,"Floresta semidecídua de encosta.","HUEFS0035910","Angiospermae","Lamiales","Minas Gerais","Sericita","-42.4818992614746","-20.4738998413086","HUEFS0035910","(Spreng.) Harley","Fazenda Boa vista.",NA,NA,NA,"13633","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"271","2019-10-07 09:16:11-03","UEFS","HUEFS","63368","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Pifano, D.S.","CESJ34172","2001","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0063368","Angiospermae","Lamiales","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","HUEFS0063368","(Spreng.) Harley","Morro do Imperador.",NA,NA,"R.M.Harley","36144","auto","2003","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"272","2019-10-07 09:16:11-03","UEFS","HUEFS","150963","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Forzza, R.C.","4233","2006","09","19",NA,"Brasil",NA,NA,NA,"HUEFS0150963","Angiospermae","Lamiales","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","HUEFS0150963","(Spreng.) Harley","Parque Estadual do Ibitipoca. Monjolinho.","1100","1700",NA,"30417","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"273","2019-10-07 09:16:11-03","UEFS","HUEFS","150028","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Cota, M.R.C.","21","2006","01","05",NA,"Brasil",NA,NA,"Mata.","HUEFS0150028","Angiospermae","Lamiales","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","HUEFS0150028","(Spreng.) Harley","Parque Estadual do Itacolomi, estrada subida Fazenda do Manso.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"274","2019-10-07 09:16:11-03","UEFS","HUEFS","150025","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Cota, M.R.C.","1","2005","10","26",NA,"Brasil",NA,NA,"Mata, beira de estrada.","HUEFS0150025","Angiospermae","Lamiales","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","HUEFS0150025","(Spreng.) Harley","Parque Estadual do Itacolomi, estrada subida Fazendo do Manso.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"275","2019-10-07 09:16:11-03","UEFS","HUEFS","231213","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Ferreira, C.D.M.","375","2016","09","22",NA,"Brasil",NA,NA,"solo argiloso","HUEFS0231213","Angiospermae","Lamiales","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656","HUEFS0231213","(Spreng.) Harley","Parque Nacional do Caparaó. Pedra Menina. Cresce nos arredores do Centro dos Visitantes.","1400","1870","G.M.Antar","21988","auto","2018","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"276","2019-10-07 09:16:11-03","UEFS","HUEFS","26969","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Moreira, O.S.T.","24592","1989","09","24",NA,"Brasil",NA,NA,NA,"HUEFS0026969","Angiospermae","Lamiales","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","HUEFS0026969","(Spreng.) Harley","ReBio Poço D'Anta.",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"277","2019-10-07 09:16:11-03","UEFS","HUEFS","52678","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Salimena-Pires, F.R.",NA,"2000","08","08",NA,"Brasil",NA,NA,NA,"HUEFS0052678","Angiospermae","Lamiales","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373","HUEFS0052678","(Spreng.) Harley","Reserva Biológica da Represa do Grama.",NA,NA,"R.M.Harley","11991","auto","2002","05",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"278","2019-10-07 09:16:11-03","UEFS","HUEFS","35907","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Brina, A.E.",NA,"1997",NA,NA,NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0035907","Angiospermae","Lamiales","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869","HUEFS0035907","(Spreng.) Harley","Serra São José.",NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"279","2019-10-07 09:16:11-03","UEFS","HUEFS","27057","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Krieger, L.","7092","1990","10","19",NA,"Brasil",NA,NA,NA,"HUEFS0027057","Angiospermae","Lamiales","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","HUEFS0027057","(Spreng.) Harley","Sítio do Arsélio.",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"280","2019-10-07 09:16:11-03","UEFS","HUEFS","147660","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Kollmann, L.","9906","2007","07","16",NA,"Brasil",NA,NA,NA,"HUEFS0147660","Angiospermae","Lamiales","Espírito Santo","Afonso Cláudio","-41.1239013671875","-20.0741996765137","HUEFS0147660","(Spreng.) Harley","Três Pontões .",NA,NA,"G.M.Antar","25110","auto","2018","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"281","2018-08-14 10:34:19-03","F","FMNH-SEEDPLANTS","V0143731F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","J. G. Kuhlmann","49","1928","8","26","South America","Brazil",NA,NA,NA,"V0143731F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143731F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2020-03-15 15:18:47-03","F","FMNH-SEEDPLANTS","V0143732F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Mello Barreto","3125","1933","8","25","South America","Brazil",NA,NA,NA,"V0143732F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143732F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143733F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143733F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143733F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2018-08-14 10:33:33-03","F","FMNH-SEEDPLANTS","V0143734F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","G. F. J. Pabst et al.","7385","1963","8","11","South America","Brazil",NA,NA,NA,"V0143734F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143734F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143735F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143735F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143735F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"286","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143736F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143736F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143736F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"287","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143737F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143737F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143737F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143738F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143738F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143738F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"289","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143739F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143739F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143739F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"290","2018-08-14 10:38:39-03","F","FMNH-SEEDPLANTS","V0143740F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","G. J. Shepherd et al.","5816","1977","9","7","South America","Brazil",NA,NA,NA,"V0143740F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143740F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"291","2020-03-15 15:18:47-03","F","FMNH-SEEDPLANTS","V0143741F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Mello Barreto","3124","1933","8","24","South America","Brazil",NA,NA,NA,"V0143741F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143741F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"292","2015-03-07 08:47:31-03","F","FMNH-SEEDPLANTS","V0143742F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143742F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143742F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"293","2018-08-14 10:40:49-03","F","FMNH-SEEDPLANTS","V0143743F","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","E. Pereira et al.","9154","1964","9","12","South America","Brazil",NA,NA,NA,"V0143743F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0143743F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2019-09-04 18:46:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","asperrima","Hyptis asperrima","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"295","2020-04-29 16:29:56-03","UFVJM","HDJF","5463","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Moreira, SN; Pereira, E","2035","2015","12","12","Southern America","Brasil",NA,NA,NA,"HDJF005463","Dicotyledoneae",NA,"Minas Gerais","Conceição do Mato Dentro","-43.426902","-18.904729","HDJF005463_01","(Epling) Harley","Cava Sul - Anglo American","841","841","Moreira, SN",NA,NA,"2015","10",NA,"-43.426902","-18.904729",NA,NA,NA,NA,NA
"296","2020-04-29 16:29:56-03","UFVJM","HDJF","5867","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Santos, LAG; Otoni, TJO; Machado, ELM","1488","2012","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF005867","Dicotyledoneae",NA,"Minas Gerais","Dom Joaquim","-43.194167","-19.0025","HDJF005867_01","(Epling) Harley","Zona Rural","738","738","Machado, ELM",NA,NA,"2013",NA,NA,"-43.194167","-19.0025",NA,NA,NA,NA,NA
"297","2020-04-29 16:29:56-03","UFVJM","HDJF","6056","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Soares, CCC; Barbalho, PPG; Silva, LFA","63","2018","03","21","Southern America","Brasil",NA,NA,NA,"HDJF006056","Dicotyledoneae",NA,"Minas Gerais","Conceição do Mato Dentro","-43","-19","HDJF006056_01","(Epling) Harley","ACESSO PRàXIMO VIVEIRO","709","709","Machado, ELM",NA,NA,"2018",NA,NA,"-43","-19",NA,NA,NA,NA,NA
