"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex","infraspecificEpithet"
"683","2019-11-13 11:29:06-03","USP","SPF","41045","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Pirani, JR","1986","01","06","Brasil","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"SPF00041045",NA,"Pirani, JR","1200","1200",NA,"1990",NA,NA,"CFCR8888","Morro do Chapéu",NA,NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"684","2021-03-15 18:29:30-03","USP","SPF","78521","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Mello-Silva, R","1991","06","14","Brasil","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"SPF00078521",NA,"Pirani, JR","1400","1400","Entre Rochas","1996",NA,NA,"486","Morro do Chapéu Alto",NA,NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"685","2019-11-13 11:29:06-03","USP","SPF","128178","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sano, PT","1997","10","21","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00128178",NA,"Pirani, JR",NA,NA,NA,"1998",NA,NA,"588","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"686","2019-11-13 11:29:06-03","USP","SPF","144903","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Alves, M","2001","01","09","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00144903",NA,NA,"1300","1400",NA,NA,NA,NA,"2186","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"687","2019-11-13 11:29:06-03","USP","SPF","165301","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Amaral, MM","2004","06","25","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00165301",NA,"Pirani, JR",NA,NA,NA,"2010",NA,NA,"17","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"688","2019-11-13 11:29:06-03","USP","SPF","37656","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Pirani, JR","1980","12","16","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00037656",NA,"Pirani, JR; Cordeiro, I",NA,NA,NA,"1980",NA,NA,"CFSC6846","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"689","2019-11-13 11:29:06-03","USP","SPF","74054","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Pirani, JR","1991","08","31","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00074054",NA,"Pirani, JR",NA,NA,NA,"1993",NA,NA,"CFSC12693","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"690","2019-11-13 11:29:06-03","USP","SPF","74055","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Giulietti, AM","1991","07","29","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00074055",NA,"Pirani, JR",NA,NA,NA,"1993",NA,NA,"CFSC12663","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"691","2019-11-13 11:29:06-03","USP","SPF","76749","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Pirani, JR","1992","03","07","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00076749",NA,"Pirani, JR",NA,NA,NA,"1993",NA,NA,"CFSC12897","Serra do Cipó",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"692","2019-11-13 11:29:06-03","USP","SPF","17287","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rawitscher, FK",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"SPF00017287",NA,"Rawitscher, FK",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"693","2019-11-13 11:29:06-03","USP","SPF","32671","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Pirani, JR","1983","04","27","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"SPF00032671",NA,"Pirani, JR",NA,NA,NA,NA,NA,NA,"636","Parque Nacional de Aparados da Serra, Mata de Araucária",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"694","2021-03-15 18:29:30-03","USP","SPF","167607","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT",NA,NA,NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"SPF00167607",NA,"Ceccantini, GCT","466","466","Madeira para xiloteca SPFw, acesso de DNA para M.L. Salatino.; Bosque de Podocarpus.","2002",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"695","2019-11-13 11:29:06-03","USP","SPF","125185","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Stehmann, JR","1994","01","22","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"SPF00125185",NA,NA,NA,NA,NA,NA,NA,NA,"1359","Estrada para Amaral Ferrador",NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"696","2021-03-15 18:29:29-03","USP","SPF","167241","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167241",NA,"Ceccantini, GCT",NA,NA,"Árvore jovem.; Floresta Ombrófila Mista.","2004",NA,NA,"2209","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"697","2021-03-15 18:29:29-03","USP","SPF","167243","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167243",NA,"Ceccantini, GCT",NA,NA,"Árvore de 7 m alt, tronco com seção elíptica, 7 x 5 cm.; Floresta Ombrófila Mista.","2004",NA,NA,"2219","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"698","2021-03-15 18:29:29-03","USP","SPF","167238","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167238",NA,"Ceccantini, GCT",NA,NA,"Árvore jovem.; Floresta Ombrófila Mista.","2004",NA,NA,"2206","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"699","2021-03-15 18:29:29-03","USP","SPF","167236","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167236",NA,"Ceccantini, GCT",NA,NA,"Árvore de 13 m alt. DAP 47 cm.; Floresta Ombrófila Mista.","2004",NA,NA,"2204","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"700","2021-03-15 18:29:29-03","USP","SPF","167242","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167242",NA,"Ceccantini, GCT",NA,NA,"Árvore jovem.; Floresta Ombrófila Mista.","2004",NA,NA,"2211","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"701","2021-03-15 18:29:29-03","USP","SPF","167237","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167237",NA,"Ceccantini, GCT",NA,NA,"Árvore jovem.; Floresta Ombrófila Mista.","2004",NA,NA,"2205","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"702","2021-03-15 18:29:29-03","USP","SPF","167240","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167240",NA,"Ceccantini, GCT",NA,NA,"Árvore jovem.; Floresta Ombrófila Mista.","2004",NA,NA,"2208","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"703","2021-03-15 18:29:29-03","USP","SPF","167239","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00167239",NA,"Ceccantini, GCT",NA,NA,"Árvore jovem.; Floresta Ombrófila Mista.","2004",NA,NA,"2207","Fazenda Gateados, Capatazia da sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"704","2019-11-13 11:29:06-03","USP","SPF","169613","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ceccantini, GCT","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"SPF00169613",NA,"Ceccantini, GCT",NA,NA,NA,"2004",NA,NA,"2201","Fazenda Gateados, Capatazia da Sede, Invernada da Usina.",NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA
"705","2021-03-15 18:29:30-03","USP","SPF","186640","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Dreveck, S","2007","11","06","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"SPF00186640",NA,"Dreveck, S; et al.","792","792","Florística IFFSC 1059. Floresta em estágio médio de regeneração.","2007","11","06","368","Saltinho do Canivete. Latitude 586700S e 71112619W.",NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA
"706","2019-11-13 11:29:06-03","USP","SPF","19569","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rawitscher, FK","1946","05","26","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"SPF00019569",NA,"Rawitscher, FK",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"707","2019-11-13 11:29:06-03","USP","SPF","71785","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Simão-Bianchini, R","1989","09","09","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"SPF00071785",NA,"Garcia, RJF",NA,NA,NA,"1996","06","26","155","Próximo ao Camping da CCB",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"708","2019-11-13 11:29:06-03","USP","SPF","107101","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Giulietti, AM","1995","06","05","Brasil","São Paulo","Piquete","-45.1699981689453","-22.6100006103516",NA,NA,"SPF00107101",NA,"Garcia, RJF",NA,NA,NA,"1997","05",NA,"1103","Margem da estrada Piquete-Campos do Jordão. São Francisco dos Campos a 15km do posto rodoviário do entroncamento com a rodovia.",NA,NA,NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA
"709","2019-11-13 11:29:06-03","USP","SPF","157303","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Farney, C","1995","04","05","Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,"SPF00157303",NA,NA,"1800","1800",NA,NA,NA,NA,"661","Parque Nacional da Serra da Bocaina, Mata de Galeria Próxima à entrada do Parque.",NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"710","2021-03-15 18:29:29-03","USP","SPF","15590","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Hoehne, W","1955","09","24","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00015590",NA,"Hoehne, W",NA,NA,"Árvore cultivada no Horto.","1995","11","07","4117",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"711","2014-04-04 18:25:57-03","PNFM","IRAI","4555","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ristow, R.","2011","10","05","Brasil","Paraná","Curitiba","-49.358139","-25.446972","-49.358139","-25.446972","IRAI00004555",NA,"Ristow, R.","940","940","Árvore, 5 m. Cultivada","2011","10","17","1816","Universidade Positivo, Campo Comprido",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2014-04-04 18:25:57-03","PNFM","IRAI","4278","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Marinero, F.","2007","01","21","Brasil","Paraná","Agudos do Sul",NA,NA,NA,NA,"IRAI00004278",NA,"Stancik, J.F.",NA,NA,"Árvore, 8 m, receptáculo carnoso roxo escuro","2007","01","01","125",NA,NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2014-04-04 18:25:57-03","PNFM","IRAI","1335","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ristow, R.","2009","10","25","Brasil","Paraná","Pinhais","-49.117028","-25.388944","-49.117028","-25.388944","IRAI00001335",NA,"Ristow, R.",NA,NA,"Árvore, 8 m, floresta ciliar","2009","01","01","288","Área 6, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2014-04-04 18:25:57-03","PNFM","IRAI","3417","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Dunaiski Jr, A.","2009","10","23","Brasil","Paraná","Pinhais","-49.118556","-25.385361","-49.118556","-25.385361","IRAI00003417",NA,"Dunaiski Jr, A.",NA,NA,"Árvore, 7 m","2009","10",NA,"3825","Centro Paranaense de Referência em Agroecologia",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2014-04-04 18:25:57-03","PNFM","IRAI","5607","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Constanski, M.","2005","11","03","Brasil","Paraná","Irati",NA,NA,NA,NA,"IRAI00005607",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Colégio Florestal",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2014-04-04 18:25:58-03","PNFM","IRAI","6582","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","May, D.","2012","10","26","Brasil","Paraná","Lapa","-49.687028","-25.809611","-49.687028","-25.809611","IRAI00006582",NA,"Ristow, R.","880","880","Árvore, 4 m. Floresta Ombrófila Mista","2012","11","08","s.n.","Reserva Particular do Patrimônio Natural Uru",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2014-04-04 18:25:58-03","PNFM","IRAI","6226","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Costa, L.D.","2010","09","24","Brasil","Paraná","União da Vitória","-51.06025","-26.227139","-51.06025","-26.227139","IRAI00006226",NA,"Cordeiro, J.","750","750",NA,"2011","01","01","01","Centro",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2014-04-04 18:25:57-03","PNFM","IRAI","3405","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Dunaiski Jr, A.","2001","11","02","Brasil","Paraná","Fazenda Rio Grande","-49.295111","-25.688528","-49.295111","-25.688528","IRAI00003405",NA,"Dunaiski Jr, A.","925","925","Árvore, 4 m, feminina","2001","11","02","1759","Passo Amarelo",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2014-04-04 18:25:57-03","PNFM","IRAI","2929","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ristow, R.","2010","10","23","Brasil","Paraná","Ponta Grossa","-50.053556","-25.2415","-50.053556","-25.2415","IRAI00002929",NA,"Ristow, R.",NA,NA,"Árvore, 5 m","2010","01","01","1000","Lagoa Dourada, Parque Estadual de Vila Velha",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2014-04-04 18:25:58-03","PNFM","IRAI","582","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Baptista, M.R.","2008","11","21","Brasil","Paraná","Pinhais","-49.113472","-25.385333","-49.113472","-25.385333","IRAI00000582",NA,"Cordeiro, J.; Lozano, E.D.",NA,NA,"Árvore, aproximadamente 3 m, flores verdes","2009","01","01","021","Trilha represa do Iraí",NA,NA,NA,NA,"Lignophyta","Pinales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-03-25 13:53:16-03","UNIVILLE","JOI","12417","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","A. Korte","2011","06","08","Brasil","Santa Catarina","Campo Belo do Sul","-50.76","-27.72","50º45'36''W","27º43'12''S","JOI012417",NA,"A. Korte","811","811","Florística IFFSC 264 (Arbórea); HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Mista","2011","06","16","7013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-03-25 13:53:16-03","UNIVILLE","JOI","3728","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Hering-Rinnert, C.",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,"JOI003728",NA,"Hering-Rinnert, C.",NA,NA,"; HABITO: arbustivo","1905","06","22","711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-03-25 13:53:16-03","UNIVILLE","JOI","13384","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Giampaolo","1999","05","11","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI013384",NA,NA,NA,NA,"Folhas verdes e membranosas - Herbário Joinville - Museu Botânico Municipal - 32; HABITO: arbustiva, terrestre",NA,NA,NA,"32","Entrada do Castelo dos Bugres - Margem do rio Piraí.",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"724","2021-03-25 13:53:16-03","UNIVILLE","JOI","13354","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Giampaolo","1999","08","13","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI013354",NA,"Condorcet Aranha",NA,NA,"Herbário Joinville - Museu Botânico Municipal - 146","1999","09","14",NA,"Pirabeiraba.",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"725","2021-03-25 13:53:16-03","UNIVILLE","JOI","8190","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Verdi, M.","2008","01","10","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI008190",NA,"Verdi, M, Godoy, M.B. & Dreveck, S.",NA,NA,NA,"2008","01","10","116","Rodovia Morrins.",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"726","2021-03-25 13:53:16-03","UNIVILLE","JOI","6711","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","G. Hatschbach","2007","02","09","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"JOI006711",NA,"G. Hatschbach",NA,NA,"; HABITAT: alto do morro; HABITO: Árvore; TIPO VEGETACIONAL: araucarieto","1905","06","29","79862","Morro Paraparte.",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"727","2019-10-07 09:38:17-03","UEFS","HUEFS","11508","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Queiroz, L.P.de","1990","10","06","Brasil","São Paulo","Campos do Jordão","-45.566667","-22.716667","45W34'","22S43'","HUEFS0011508","HUEFS0011508",NA,"1200","1200",NA,NA,NA,NA,"2677",NA,NA,NA,NA,NA,"Gymnospermae","Araucariales",NA,NA,"Pinidae",NA,NA,NA,NA,NA,NA
"728","2019-10-07 09:38:17-03","UEFS","HUEFS","13547","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Hage, J.L.","1990","08","30","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0013547","HUEFS0013547",NA,NA,NA,NA,NA,NA,NA,"2329",NA,NA,NA,NA,NA,"Gymnospermae","Araucariales","98143","auto","Pinidae",NA,NA,NA,NA,NA,NA
"729","2019-10-07 09:38:17-03","UEFS","HUEFS","19703","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Queiroz, L.P.de","1995","03","14","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0019703","HUEFS0019703","E.Melo",NA,NA,NA,"2011","05",NA,"4285",NA,NA,NA,NA,NA,"Gymnospermae","Araucariales","98143","auto","Pinidae",NA,NA,NA,NA,NA,NA
"730","2019-10-07 09:38:17-03","UEFS","HUEFS","7420","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Queiroz, L.P.de","1983","01","29","Brasil","Rio Grande do Sul","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,"HUEFS0007420","HUEFS0007420",NA,NA,NA,NA,NA,NA,NA,"482",NA,NA,NA,NA,NA,"Gymnospermae","Araucariales","13851","auto","Pinidae",NA,NA,NA,NA,NA,NA
