"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"705","2020-08-31 08:59:15-03","INPA","INPA","86455","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rodrigues, K","Maia, LA","1979","06","29","Brasil","Amazonas","Barcelos","-63.62","-0.58","-63.62","-0.58","INPA0086455","INPA0086455 INPA0086455_d INPA0086455_e","Dicotyledon Asterids","Lamiales","2016","12","Cemiterio do Castelo, Cemitério do Castelo, acima de Barcelos, abaixo de Tapuruquara, local São Tomé. Mata de igapó.",NA,NA,NA,NA,"224","Southern America",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA
"706","2021-01-10 20:44:37-03","INPA","INPA","93937","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Fernandez, A","Zarucchi, JL","1975","03","03","Colômbia",NA,NA,NA,NA,NA,NA,"INPA0093937","INPA0093937 INPA0093937_e","Dicotyledon Asterids","Lamiales",NA,NA,"Puerto Nariño and vicinity, along lower Rio Loreto, Puerto Nariño and vicinity; along lower Rio Loretoyacu, margin of river; floating aquatic with bledders.",NA,NA,NA,NA,"1011","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-08-31 08:59:15-03","INPA","INPA","94798","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Lleras, E","Ferreira, CAC","1980","07","07","Brasil","Pará","Oriximiná","-56.448999","-1.694263","-56.448999","-1.694263","INPA0094798",NA,"Dicotyledon Asterids","Lamiales","1991","11","Rio Trombetas, Rio Trombetas, margem esquerda, lado Mãecué em frente à Mineração Santa Patricia.",NA,NA,NA,NA,"1352","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-08-31 08:59:15-03","INPA","INPA","95522","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Lleras, E","Janssen, AS","1980","04","18","Brasil","Amazonas","Humaitá","-63.166667","-7.516667","-63.166667","-7.516667","INPA0095522",NA,"Dicotyledon Asterids","Lamiales","1991","11","Humaitá, Margem do Rio madeira, rio Puruzinho.",NA,NA,NA,NA,"280","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-08-31 08:59:15-03","INPA","INPA","87973","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Lleras, E","Maia, LA","1979","07","18","Brasil","Pará","Belém","-67.08","0.11","-67.08","0.11","INPA0087973",NA,"Dicotyledon Asterids","Lamiales","1991","11","Mosqueiro, Rio Negro, Morro dos 6 lagos, lago das plantas; erva aquática.",NA,NA,NA,NA,"758","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-08-31 08:59:15-03","INPA","INPA","66420","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Carreira, LMM","Carreira, LMM","1977","05","10","Brasil","Amazonas",NA,"-60.333333","-3.333333","-60.333333","-3.333333","INPA0066420","INPA0066420 INPA0066420_e","Dicotyledon Asterids","Lamiales","1977",NA,"Lago do Janauarí, Lago do Janauari, rio Solimões.",NA,NA,NA,NA,"173","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-08-31 08:59:15-03","INPA","INPA","79264","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Carreira, LMM","1978","08","26","Brasil","Amazonas","Manaus","-60.333333","-3.333333","-60.333333","-3.333333","INPA0079264","INPA0079264 INPA0079264_e","Dicotyledon Asterids","Lamiales",NA,NA,"Lago do Janauarí, Lago do Janauari, Manaus.",NA,NA,NA,NA,"194","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-08-31 08:59:15-03","INPA","INPA","234815","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Costa, SM","Barbosa, TMB","2010","07","19","Brasil","Roraima","Caracaraí","-60.104417","1.420917","-60.104417","1.420917","INPA0234815","INPA0234815 INPA0234815_e","Dicotyledon Asterids","Lamiales","2011","08","Parque Nacional do Viruá",NA,NA,NA,NA,"1192","Southern America",NA,NA,"63","63",NA,NA,NA,NA,NA,NA,NA
"713","2021-01-10 20:44:37-03","INPA","INPA","77928","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rodrigues, K","Souza, HC de","1978","08","06","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0077928","INPA0077928 INPA0077928_e","Dicotyledon Asterids","Lamiales","2016","12","Conjunto dos Jornalistas, Estrada Manaus-Itacoatiara, km 06, Colônia dos Pintos, sítio do Sr. Orlando.","138090",NA,NA,"auto","20","Southern America",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA
"714","2020-08-31 08:59:15-03","INPA","INPA","274866","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Ramos, JF","Souza, MC de","2002","07","22","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,"INPA0274866",NA,"Dicotyledon Asterids","Lamiales","2019","12","Reserva de Desenvolvimento Sustentável de Mamirauá, Margem do Lago Mamirauá, próximo MPP-2","340205",NA,NA,"auto","181","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-08-31 08:59:15-03","INPA","INPA","8025","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Lleras, E","Rodrigues, WA","1960","05","22","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,"INPA0008025","INPA0008025 INPA0008025_e INPA0008025_e1","Dicotyledon Asterids","Lamiales","1978",NA,"Tefé, caimbé, lugar Samaúma; planta aquática; flut, Tefé, caimbé, lugar Samaúma; planta aquática; flutuante; água preta","340205",NA,NA,"auto","1662","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-08-31 08:59:15-03","INPA","INPA","1504","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Lleras, E","Mello, FC de","1955","08","27","Brasil","Amazonas","Manaus","-60.033333","-3.172056","-60.033333","-3.172056","INPA0001504","INPA0001504 INPA0001504_e INPA0001504_e1","Dicotyledon Asterids","Lamiales","1978",NA,"Igarapé do Crespo, Manaus, igarapé do Crespo; igapó; erva aquática flutuante.",NA,NA,NA,NA,"INPA1504","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-08-31 08:59:15-03","INPA","INPA","235581","S","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Costa, SM","Costa, SM","2010","09","16","Brasil","Roraima","Caracaraí","-61","1.28","-61","1.28","INPA0235581","INPA0235581 INPA0235581_d INPA0235581_e","Dicotyledon Asterids","Lamiales","2011","08","Parque Nacional do Viruá, Estrada Perdida, próximo a 2ª bueira",NA,NA,NA,NA,"756","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-08-31 08:59:15-03","INPA","INPA","237719","S","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Costa, SM","Costa, SM","2011","01","25","Brasil","Roraima","Caracaraí","-60.983417","1.383056","-60.983417","1.383056","INPA0237719","INPA0237719 INPA0237719_e","Dicotyledon Asterids","Lamiales","2011","08","Parque Nacional do Viruá, entre a 2ª e 3ª bueiras",NA,NA,NA,NA,"897","Southern America",NA,NA,"59","59",NA,NA,NA,NA,NA,NA,NA
"719","2020-08-31 08:59:15-03","INPA","INPA","239753","S","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","Baleeiro-Souza, PC","Costa, SM","2011","03","20","Brasil","Roraima","Caracaraí","-61.031611","0.220406","-61.031611","0.220406","INPA0239753","INPA0239753 INPA0239753_d INPA0239753_d1 INPA0239753_e INPA0239753_nd INPA0239753_num","Dicotyledon Asterids","Lamiales","2012","08","Parque Nacional do Viruá, Grade PPBIO, campina L4/N4.",NA,NA,NA,NA,"919","Southern America",NA,NA,"57","57",NA,NA,NA,NA,NA,NA,NA
"720","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","30404",NA,"Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","A. M. Assis24-05-2004","A. M. Assis; K. F. O. Faria","2004","04","23","Brasil","Espírito Santo","Águia Branca","-40.735556","-18.989167","40W44'8","18S59'21","MBML030404","MBML030404",NA,NA,"2004","05","Parque Natural Municipal Recanto do Jacaré",NA,NA,"Herbácea, aquática, flor amarela. Lagoa próxima ao terreno do Sr. Julio Soares",NA,"1014",NA,NA,NA,"140","140",NA,NA,"24",NA,NA,NA,NA
"721","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","46278",NA,"Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","L. Kollmann","L. Kollmann; A. P. Fontana","2013","03","10","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"MBML046278","MBML046278",NA,NA,NA,NA,NA,"47209",NA,"Erva aquática, flores amarelas","auto","12621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-03-04 11:05:34-03","UFRB","HURB","17053","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Leroy, J.A.S.","2014","11","10","Brasil","Rio Grande do Norte","Nísia Floresta","-35.126111","-6.106111","35º07'34W","6º06'22S","HURB000017053",NA,NA,NA,NA,NA,"Lagoa Boa Cica;",NA,NA,"UFRN 19309.",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-03-04 11:05:34-03","UFRB","HURB","17054","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Leroy, J.A.S.","2014","12","22","Brasil","Rio Grande do Norte","Goianinha","-35.203611","-6.265833","35º12'13W","6º15'57S","HURB000017054",NA,NA,NA,NA,NA,"Rio da Ponte;",NA,NA,"UFRN 19474.",NA,"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-03-04 11:05:34-03","UFRB","HURB","9429","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","Sousa, N.X.M.","2015","06","30","Brasil","Bahia","Boninal","-41.8274993896484","-12.7017002105713",NA,NA,"HURB000009429",NA,NA,NA,"2018","06","Sentido estrada para Tiririca.;","38064",NA,NA,"auto","121",NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"725","2021-03-04 11:05:34-03","UFRB","HURB","2006","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Aona, L.Y.S.; J.J.S.A. Divino, T.P. Santos & C.Mascarenhas","2010","09","29","Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000002006",NA,NA,NA,NA,NA,"Córrego Machado de Dentro, margem de lago;","14660",NA,NA,"auto","1358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-03-04 11:06:41-03","UFRB","HURB","1802","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Faria, A.D.; Matsumoto, K.; Aona, L.Y.S.","1997","01","13","Brasil","São Paulo","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"HURB000001802",NA,"Anthophyta",NA,NA,NA,"rod. Anhanguera, km 233, em lago;","13859",NA,"n.º de coleta: 97/08.","auto","9708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-06-15 15:31:00-03","UNESP-RC","HRCB","44400","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","vulgaris","Utricularia vulgaris","Linnaeus","Pivetta","Pivetta","1936",NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10287",NA,"erva perene","auto",NA,NA,NA,NA,"9","9",NA,NA,NA,NA,NA,NA,NA
"728","2017-11-24 14:11:13-02","UFLA","ESAL","18260","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Mansanares, ME; Pifano, DS; Domingos, DQ",NA,NA,NA,"Brasil","Minas Gerais","São Vicente de Minas","-44.4441986083984","-21.7124996185303",NA,NA,NA,NA,NA,NA,NA,NA,"Beira da lagoa permanente perto do Rio Aiuruoca","21563",NA,"; ; amarela;","auto","515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-10-20 15:00:15-03","FUVATES","HVAT","2116","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","J. Spellmeier","J. Spellmeier","2007","01","02","Brasil","Rio Grande do Sul","Estrela","-51.966389","-29.501944","51º57'59''W","29º30'7''S","HVAT00002116",NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA
"730","2019-06-10 10:10:57-03","FZB-BH","BHZB","6339","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa",NA,"L.L. Giacomin","Ordones, J. et al.","2006","09","16","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"2006","11","Pq. Estadual do Rio Doce - #?#Lagoa Dom Helvécio","28215",NA,"Nº 486. Submersa livre. Alt.: 260m.Doação de duplicata para Herbário PERD Setembro 2018","auto","1041",NA,NA,NA,"260","260",NA,NA,NA,NA,NA,NA,NA
"731","2021-01-26 13:55:34-03","IMA","MAC","23974","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","R.P.Lyra-Lemos; M.N.Rodrigues; F.Cavalcante","2006","01","14","Brasil","Alagoas","Feliz Deserto","-36.328136","-10.282669","-36.328136","-10.282669","MAC0023974","MAC0023974",NA,NA,"2017","11","AL 101 Sul.",NA,NA,"Aquática. Flores amarelas.",NA,"9123",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"732","2021-01-26 13:55:34-03","IMA","MAC","24036","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","R.P.Lyra-Lemos; M.N.Rodrigues; G.B.Araujo","2006","01","26","Brasil","Alagoas","Feliz Deserto","-36.328136","-10.282669","-36.328136","-10.282669","MAC0024036","MAC0024036",NA,NA,"2017","11","Povoado Pontes, próximo a Marituba.",NA,NA,"Erva aquática. Flores amarelas.; Capoeira de Mata.",NA,"9160",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"733","2021-01-26 13:55:34-03","IMA","MAC","24720","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","E.Melo; R.P.Lyra-Lemos","2005","10","31","Brasil","Alagoas","Penedo","-36.582239","-10.287867","-36.582239","-10.287867","MAC0024720","MAC0024720",NA,NA,"2017","11","Povoado de Capela, Várzea do Rio Murituba, afluente do São Francisco.",NA,NA,"Escapo floral ca. 20 cm de altura. Flor com corola no centro escuro. Frutos verdes.; Restinga.",NA,"4185",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"734","2021-01-26 13:55:34-03","IMA","MAC","25075","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","D.J.L.Sousa","M.N.Rodrigues; P.A.F.Rios; Moura, DC","2006","08","19","Brasil","Alagoas","Feliz Deserto","-36.328136","-10.282669","-36.328136","-10.282669","MAC0025075","MAC0025075",NA,NA,"2015","03","Várzea de Marituba.",NA,NA,"Erva aquática. Flores amarelas.; Restinga.",NA,"1961",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA
"735","2021-01-26 13:55:34-03","IMA","MAC","43998","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","E.C.O.Chagas","Chagas-Mota","2009","09","12","Brasil","Alagoas","Feliz Deserto","-36.328136","-10.282669","-36.328136","-10.282669","MAC0043998","MAC0043998",NA,NA,"2009","09","Várzea da Marituba.",NA,NA,"Erva ca. 40 cm de altura. Flores amarelas.; Restinga.",NA,"5502",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"736","2021-01-26 13:55:34-03","IMA","MAC","56150","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","R.P.Lyra-Lemos; C.B.L.Araújo; M.J.Silva; R.LSilva","2012","08","21","Brasil","Alagoas","Piaçabuçu","-36.414789","-10.394183","-36.414789","-10.394183","MAC0056150","MAC0056150",NA,NA,"2017","11","Várzea da Marituba.",NA,NA,"Erva aquática. Flores amarelas.; Restinga.",NA,"51",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"737","2021-01-26 13:55:34-03","IMA","MAC","6362","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","M.N.Rodrigues; et al.","1987","09","22","Brasil","Alagoas","Piaçabuçu","-36.414789","-10.394183","-36.414789","-10.394183","MAC0006362","MAC0006362",NA,NA,"2017","11","Vagem Grande.",NA,NA,"Erva aquática. Flor amarela.; Restinga.",NA,"1011",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"738","2021-01-26 13:55:34-03","IMA","MAC","6456","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","R.S.G.Silva","I.S.Moreira; et al.","1987","10","22","Brasil","Alagoas","Piaçabuçu","-36.414789","-10.394183","-36.414789","-10.394183","MAC0006456","MAC0006456 MAC0006456_1",NA,NA,"1990","05","Tapera, leito do rio Marituba.",NA,NA,"Erva aquática. Flor amarela.; Restinga.",NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-01-26 13:55:34-03","IMA","MAC","6485","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"G.L.Esteves; et al.","1987","11","17","Brasil","Alagoas","Penedo","-36.582239","-10.287867","-36.582239","-10.287867","MAC0006485","MAC0006485",NA,NA,NA,NA,"Marituba da baixo, no leito do rio Marituba.",NA,NA,"Erva aquática. Flor lilás, com base amarela internamente.; Restinga.",NA,"1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-01-26 13:55:34-03","IMA","MAC","9258","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","D.J.L.Sousa","C.S.S.Barros; I.A. Bayma","1995","02","20","Brasil","Alagoas","Piaçabuçu","-36.414789","-10.394183","-36.414789","-10.394183","MAC0009258","MAC0009258",NA,NA,"2015","03","Lagoa Vermelha.",NA,NA,"Planta aquática. Flores amarelas.; Restinga, vegetação arbustiva sobre cordões litorâneos.",NA,"404",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA
"741","2021-01-26 13:55:34-03","IMA","MAC","6318","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","F.M.Guedes","R.P.Lyra-Lemos; et al.","1987","09","03","Brasil","Alagoas","Piaçabuçu","-36.434398651123","-10.4055995941162",NA,NA,"MAC0006318","MAC0006318 MAC0006318_1",NA,NA,"2017","11","Trecho do Rio Marituba, Próximo a Ponta da Terra.","16123",NA,"Erva aquática (submersa).; Restinga","auto","1325",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"742","2021-02-25 10:12:35-03","CVRD","CVRD","2715","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Ivete Maria da Silva","Vinha, P.","1990","05","15","BRASIL","ES","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"CVRD002715",NA,"Magnoliophyta","Lamiales","1999","07",NA,"37987",NA,"<ll>dwc_commonname:</ll> Foliosa amarela","auto","1012","América do Sul",NA,NA,NA,NA,NA,NA,"22","Magnoliopsida",NA,NA,NA
"743","2021-02-25 10:12:35-03","CVRD","CVRD","13909","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Pivari, M.O.D.","Pivari, M.O.D.","2007","02","07","BRASIL","ES","Linhares","-39.954167","-19.166389","39°57'15W","19°09'59S","CVRD013909",NA,"Magnoliophyta","Lamiales","2007","02","Curso de Taxonomia UFMG",NA,NA,"Erva, submersa livre, ca. 0,6 m compr., há ca. 1,5 m prof. Cálice avermelhado, corola amarela. <ll>dwc_commonname:</ll> Foliosa amarela",NA,"493","América do Sul",NA,NA,"19","19",NA,NA,"07","Magnoliopsida",NA,NA,NA
"744","2021-02-25 10:12:35-03","CVRD","CVRD","16529","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Meirelles, J.","2011","04","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD016529",NA,"Magnoliophyta","Lamiales",NA,NA,NA,"48094",NA,"Erva aquática flutuante; corola amarela,f rutos verdes. <ll>dwc_commonname:</ll> Foliosa amarela","auto","626","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"745","2021-02-25 10:12:35-03","CVRD","CVRD","16251","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","J.R. Mangueira & R.R. Rodrigues","Lopes, J.C.","2011","04","18","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","39,96261 W","19,20939 S","CVRD016251",NA,"Magnoliophyta","Lamiales","2011","04",NA,"48094",NA,"Cálice castanho, corola amarela. <ll>dwc_commonname:</ll> Foliosa amarela","auto","220","América do Sul",NA,NA,NA,NA,NA,NA,"18","Magnoliopsida",NA,NA,NA
"746","2021-02-25 10:12:35-03","CVRD","CVRD","6649","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Cláudia Petean Bove","Folli, D.A.","2000","10","19","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006649","CVRD006649","Magnoliophyta","Lamiales","2002","01","Dentro da repreza.","48094",NA,"<ll>dwc_commonname:</ll> Foliosa amarela","auto","3714","América do Sul",NA,NA,NA,NA,NA,NA,"09","Magnoliopsida",NA,NA,NA
"747","2021-02-25 10:12:35-03","CVRD","CVRD","4860","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Rolf Rutishauser","Folli, D.A.","1994","03","07","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD004860","CVRD004860","Magnoliophyta","Lamiales","1999","05","No final da estrada. Barra Seca.","48094",NA,"<ll>dwc_commonname:</ll> Foliosa amarela","auto","2236","América do Sul",NA,NA,NA,NA,NA,NA,"03","Magnoliopsida",NA,NA,NA
"748","2021-03-01 11:48:23-03","UFPE","UFP","3678","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Campos, GL","Mariz, G","1971","10","15",NA,NA,NA,NA,NA,NA,NA,"UFP003678",NA,NA,NA,"2000","03",NA,NA,NA,NA,NA,"640",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
