"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"197","2020-09-12 05:00:02-03","US","US","2340330","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"L. B. Smith & R. M. Klein","7878","1956","11","23","Brazil","Santa Catarina",NA,"Bom Retiro.",NA,NA,NA,NA,NA,NA,"US00121054","US00121054_01",NA,"Myrtales","Wurdack","South America",NA,NA,"Holotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2404804","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. Reitz & D. Klein",NA,"1960","10","13","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1000",NA,"US01907419","US01907419_01 US01907419_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"12814","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","2321357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. Reitz",NA,"1948","11","2","Brazil","Santa Catarina","Brusque","Spitzhorf","-48.9174995422363","-27.0981006622314",NA,NA,"350",NA,"US01907421","US01907421_01 US01907421_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"19684","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","2340580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. Reitz",NA,"1953","2","2","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1300",NA,"US01907418","US01907418_01 US01907418_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"12814","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","3505807","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. Goldenberg",NA,"1992","6","8","Brazil","São Paulo","Campos do Jordão","Caminho p- S. José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"US01907414","US01907414_01 US01907414_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"21048","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","2564039","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"G. Hatschbach",NA,"1965","11","11","Brazil","Paraná","São José dos Pinhais","Barro Branco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"US01907413","US01907413_01 US01907413_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"45291","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","2340632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. Reitz & D. Klein",NA,"1959","8","21","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf, topo do morro","-49.0661010742188","-26.9193992614746",NA,NA,"950",NA,"US01907416","US01907416_01 US01907416_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"34291","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","2405261","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"G. Hatschbach",NA,"1959","11","22","Brazil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"1100",NA,"US01907415","US01907415_01 US01907415_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"41937","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","2564038","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"G. Hatschbach",NA,"1965","11","11","Brazil","Paraná","São José dos Pinhais","Barro Branco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"US01907412","US01907412_01 US01907412_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"45291","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","2732970","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"R. M. Klein & -- Bresolin",NA,"1971","9","22","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"700",NA,"US01907408","US01907408_01 US01907408_02",NA,"Myrtales","Wurdack","South America - Neotropics",NA,NA,NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"207","2020-09-02 16:33:13-03","Cenargen","CEN","46466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","O. S. Ribas","Osmar dos Santos Ribas","3537","2001","04","28","Brasil","SC","CAMPO ALEGRE","Serra Quiriri, Rio dos Alemães.","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","CEN00046466","CEN00046466",NA,NA,"Wurdack",NA,"Exsicatas","Fruto maduro negro. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"37493","auto","2001",NA,NA,NA,NA,NA,"1",NA,NA
"208","2019-12-09 17:30:15-03","UFPR","EFC","12014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","309","2013","12","26","Brasil","Paraná","Piraquara","Morro do Canal","-48.9865","-25.5145","-48.9865","-25.5145",NA,NA,"EFC012014",NA,NA,NA,"Wurdack",NA,NA,"Arbusto com 1,5m. Com frutos amarelo-esverdeados.",NA,NA,NA,"2013",NA,"12","26",NA,NA,NA,NA,NA
"209","2020-10-15 09:53:55-03","UFPR","EFC","14464","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Meirelles, J.","Völtz, R.R.; Santos, G.H.","184","2014","05","01","Brasil","Santa Catarina","Campo Alegre","Rio Vermelho","-49.2295","-26.2602","-49.2295","-26.2602",NA,NA,"EFC014464",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta 3m alt.; frutos vermelhos e negros; capoeirinha a beira de estrada.",NA,NA,NA,"2015",NA,"10","02",NA,NA,NA,NA,NA
"210","2019-12-09 17:30:15-03","UFPR","EFC","12926","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","398","2014","06","02","Brasil","Paraná","Piraquara","Serra do Marumbi - Morro do Canal","-48.9814","-25.5154","-48.9814","-25.5154",NA,NA,"EFC012926",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta com 2,5 m., próximo ao cume. Com frutos arroxeados.",NA,NA,NA,"2014",NA,"06","02",NA,NA,NA,NA,NA
"211","2019-12-09 17:30:15-03","UFPR","EFC","11441","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Caddah, M.K.","Völtz, R.R.","42","2009","05","16","Brasil","Paraná","Campina Grande do Sul","Pico Caratuva - Serra Ibitiraquire","-48.8287","-25.241","-48.8287","-25.2410",NA,NA,"EFC011441",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta sobre blocos de pedra. Frutos de coloração amarronzada até pretos.",NA,NA,NA,"2009",NA,"05","20",NA,NA,NA,NA,NA
"212","2019-12-09 17:30:15-03","UFPR","EFC","6886","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Portes, M.C.","184","1995","10","27","Brasil","Paraná","Quatro Barras","Anhangava","-49.0047","-25.3878","-49.0047","-25.3878","1400","1400","EFC006886",NA,NA,NA,"Wurdack",NA,NA,"Coletada em refúgio altomontano no cume do Morro Anhangava, 1.400 m s.n.m.. __COMMOM_NAME__: Pixirica",NA,NA,NA,"1999",NA,"01","01",NA,NA,NA,NA,NA
"213","2019-12-09 17:30:15-03","UFPR","EFC","12722","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","38","2010","03","21","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.0803","-48.4919","-25.0803",NA,NA,"EFC012722",NA,NA,NA,"Wurdack",NA,NA,"Árvore com 4m, na floresta altomontana. Com frutos.",NA,NA,NA,"2010",NA,"03","21",NA,NA,NA,NA,NA
"214","2019-12-09 17:30:15-03","UFPR","EFC","10189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Roderjan, C.V.","1785","2008","04","05","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-48.9562","-25.8893","-48.9562","-25.8893","1400","1400","EFC010189",NA,NA,NA,"Wurdack",NA,NA,"Árvore 3m, comum em floresta altomontana a 1400m s.n.m. Botões florais.",NA,NA,NA,"2013",NA,"11","05",NA,NA,NA,NA,NA
"215","2019-12-09 17:30:15-03","UFPR","EFC","8546","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Koehler, A.","156","1999","02","28","Brasil","Paraná","Piraquara","Morro do Vigia","-48.9805","-25.5096","-48.9805","-25.5096","1280","1280","EFC008546",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta de 4 m de altura",NA,NA,NA,"2013",NA,"11","05",NA,NA,NA,NA,NA
"216","2019-12-09 17:30:15-03","UFPR","EFC","11193","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","44","2012","05","20","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-48.8215","-25.1377","-48.8215","-25.1377",NA,NA,"EFC011193",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta 1,5m comum interior da floresta altomontana. Frutos escuros",NA,NA,NA,"2012",NA,"05","20",NA,NA,NA,NA,NA
"217","2019-12-09 17:30:15-03","UFPR","EFC","11505","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","68","2012","12","08","Brasil","Paraná","Morretes","Morro Mãe Catira","-48.9049","-25.351","-48.9049","-25.3510",NA,NA,"EFC011505",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta em refúgio altomontano. Com inflorescências alvas",NA,NA,NA,"2012",NA,"12","08",NA,NA,NA,NA,NA
"218","2019-12-09 17:30:15-03","UFPR","EFC","10737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Roderjan, C.V.","1831","2009","04","09","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-48.9562","-25.8893","-48.9562","-25.8893","1500","1500","EFC010737",NA,NA,NA,"Wurdack",NA,NA,"Árvore 2m, comum em floresta altomontana a 1500m s.n.m. Frutos imaturos.",NA,NA,NA,"2016",NA,"09","05",NA,NA,NA,NA,NA
"219","2019-12-09 17:30:15-03","UFPR","EFC","11507","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","91","2013","03","28","Brasil","Paraná","Piraquara","Torre do Vigia","-48.9827","-25.5087","-48.9827","-25.5087",NA,NA,"EFC011507",NA,NA,NA,"Wurdack",NA,NA,"Árvore comum em floresta altomontana. Folhas discolores e frutos verdes e arroxeados.",NA,NA,NA,"2013",NA,"03","28",NA,NA,NA,NA,NA
"220","2019-12-09 17:30:15-03","UFPR","EFC","14087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.; Bizarro, O.M.R.","747","2015","05","09","Brasil","Paraná","Quatro Barras","Serra da Baitaca - morro Corvo","-48.9971","-25.3948","-48.9971","-25.3948","1300","1300","EFC014087",NA,NA,NA,"Wurdack",NA,NA,"Arbusto na borda da matinha nebular. Com frutos azulados.",NA,NA,NA,"2015",NA,"05","09",NA,NA,NA,NA,NA
"221","2020-10-15 09:53:55-03","UFPR","EFC","14409","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Bizarro, O.M.R.","Bizarro, O.M.R.","111","2015","09","20","Brasil","Paraná","Piraquara","Morro do Canal","-48.9826","-25.5147","-48.9826","-25.5147","1300","1300","EFC014409",NA,NA,NA,"Wurdack",NA,NA,"Arbusto 4 m alt., botões ferrugineos.",NA,NA,NA,"2015",NA,"10","01",NA,NA,NA,NA,NA
"222","2019-12-09 17:30:15-03","UFPR","EFC","8557","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Koehler, A.","165","1999","03","07","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-48.9497","-25.9912","-48.9497","-25.9912",NA,NA,"EFC008557",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta incrustrada entre blocos de granito em meio a campos de altitude",NA,NA,NA,"2013",NA,"11","05",NA,NA,NA,NA,NA
"223","2019-12-09 17:30:15-03","UFPR","EFC","12597","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","247","2014","05","04","Brasil","Paraná","Morretes","Serra do Marumbi - Morro Leão","-48.9308","-25.4651","-48.9308","-25.4651",NA,NA,"EFC012597",NA,NA,NA,"Wurdack",NA,NA,"Arbusto próximo ao cume. Com frutos.",NA,NA,NA,"2014",NA,"05","04",NA,NA,NA,NA,NA
"224","2019-12-09 17:30:15-03","UFPR","EFC","11906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.; Völtz, R.R.; Pereira, T.K.","295","2013","11","10","Brasil","Paraná","Campina Grande do Sul","Cerro Verde","-48.8361","-25.2582","-48.8361","-25.2582",NA,NA,"EFC011906",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta com aprox. 3,5m. na floresta altomontana. Presença de botões florais.",NA,NA,NA,"2013",NA,"11","10",NA,NA,NA,NA,NA
"225","2019-12-09 17:30:15-03","UFPR","EFC","7348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Scheer, M.B.","Roderjan, C.V.","1801","2000","10","20","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"EFC007348",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta 2m em floresta altomontana, 1500m s.n.m. Frutos verdes.",NA,"61623","auto","2010",NA,"11","14",NA,NA,NA,NA,NA
"226","2019-12-09 17:30:15-03","UFPR","EFC","6406","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribeiro, C.L.","Rocha, M.R.; Carpanezzi, O.","47","1996","11","09","Brasil","Paraná","Morretes","P.E. Marumbi","-48.9124","-25.4479","-48.9124","-25.4479","1000","1000","EFC006406",NA,NA,NA,"Wurdack",NA,NA,"Árvore 1,5 m, trilha noroeste (primeira janela), 1000 m s.n.m.",NA,NA,NA,"2014",NA,"08","26",NA,NA,NA,NA,NA
"227","2019-12-09 17:30:15-03","UFPR","EFC","12496","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","349","2014","03","28","Brasil","Paraná","Quatro Barras","Serra da Baitaca - Morro do Anhangava","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC012496",NA,NA,NA,"Wurdack",NA,NA,"Árvore com 5m no interior da floresta altomontana. Com frutos verdes.",NA,NA,NA,"2014",NA,"03","28",NA,NA,NA,NA,NA
"228","2020-10-15 09:53:55-03","UFPR","EFC","14880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.; Teixeira, A.","908","2016","04","03","Brasil","Paraná","Guaratuba","Morro Pedra Branca do Araraquara","-48.8731","-25.9405","-48.8731","-25.9405","1120","1120","EFC014880",NA,NA,NA,"Wurdack",NA,NA,"Árvore com 3 m, na beira da trilha. Com frutos avermelhados.",NA,NA,NA,"2016",NA,"03","03",NA,NA,NA,NA,NA
"229","2019-12-09 17:30:15-03","UFPR","EFC","2290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Roderjan, C.V.; Kuniyoshi, Y.S.","890","1990","04","27","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","1200","1200","EFC002290",NA,NA,NA,"Wurdack",NA,NA,"Floresta Ombrófila Densa alterada, 1.200m s.n.m.",NA,NA,NA,"2013",NA,"11","05",NA,NA,NA,NA,NA
"230","2019-12-09 17:30:15-03","UFPR","EFC","12937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.; et al.","409","2014","06","06","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.0803","-48.4919","-25.0803",NA,NA,"EFC012937",NA,NA,NA,"Wurdack",NA,NA,"Arbusto com 2m., em refúgio altomontano. Com frutos.",NA,NA,NA,"2014",NA,"06","06",NA,NA,NA,NA,NA
"231","2019-12-09 17:30:15-03","UFPR","EFC","14116","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribeiro, C.L.","Ribeiro, C.L.","186","2015","04","21","Brasil","Paraná","Piraquara","Recreio da serra","-49.0004","-25.4687","-49.0004","-25.4687",NA,NA,"EFC014116",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta em refugio",NA,NA,NA,"2015",NA,"04","29",NA,NA,NA,NA,NA
"232","2019-12-09 17:30:15-03","UFPR","EFC","13825","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Vieira, R.S.","Vieira, R.S.","711","2015","04","10","Brasil","Paraná","Morretes","Serra da Graciosa - morro Mãe Catira","-48.8302","-25.2409","-48.8302","-25.2409","1400","1400","EFC013825",NA,NA,NA,"Wurdack",NA,NA,"Arvoreta na borda da matinha nebular. Com frutos verdes e arroxeados.",NA,NA,NA,"2015",NA,"04","10",NA,NA,NA,NA,NA
"233","2019-11-13 11:25:38-03","USP","SPF","120599","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Caddah, MK","Garcia, RJF","932","1996","12","18","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,"SPF00120599",NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2012",NA,"09",NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:25:38-03","USP","SPF","196522","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Freitas, HS","120","2009","07","05","Brasil","São Paulo","São José do Barreiro","Serra da Bocaina","-44.660533","-22.764317","-44.660533","-22.764317","2017","2017","SPF00196522",NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:25:38-03","USP","SPF","147104","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Barbosa, E","418","2000","04","08","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00147104",NA,NA,NA,"Wurdack",NA,NA,NA,NA,"41937","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:25:38-03","USP","SPF","141456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Caddah, MK","Ribas, OS","764","1995","01","19","Brasil","Paraná","Morretes","Serra Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SPF00141456",NA,NA,NA,"Wurdack",NA,NA,NA,NA,"30514","auto","2012",NA,"09",NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:25:38-03","USP","SPF","165103","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Barbosa, E","802","2003","12","04","Brasil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"SPF00165103",NA,NA,NA,"Wurdack",NA,NA,NA,NA,"25228","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:25:38-03","USP","SPF","122120","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Caddah, MK","Ferretti, AR","125","1996","12","17","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00122120",NA,NA,NA,"Wurdack",NA,NA,NA,NA,"38855","auto","2012",NA,"09",NA,NA,NA,NA,NA,NA
"239","2014-04-04 18:27:52-03","PNFM","IRAI","6834","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Silva, S.S.C. da","Silva, S.S.C. da","05","2005","02","01","Brasil","Paraná","Piraquara","Morro do Canal","-48.98175","-25.515333","-48.98175","-25.515333","1150","1150","IRAI00006834",NA,"Magnoliophyta",NA,"Wurdack",NA,NA,"Árvore, 4 m, frutos imaturos, floresta ombrófila densa alto montana, encosta do morro",NA,NA,NA,"2005",NA,"02",NA,NA,NA,NA,NA,NA
"240","2021-03-25 13:52:41-03","UNIVILLE","JOI","12982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R. Goldenberg","Meirelles, J.","246","2009","01","29","Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI012982",NA,NA,NA,NA,NA,NA,"; HABITAT: borda da mata Nebular; HABITO: arvoreta",NA,"22441","auto","2009",NA,"06","30",NA,NA,NA,NA,NA
"241","2021-03-25 13:52:41-03","UNIVILLE","JOI","16078","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Seubert, R.C.","Seubert, R.C.","18","2014","08","28","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2317008972168","-26.8978004455566",NA,NA,"756","756","JOI016078",NA,NA,NA,NA,NA,NA,"; HABITAT: encosta; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,"29534","auto","2014",NA,"08","28",NA,NA,NA,NA,NA
"242","2020-06-26 07:11:38-03","UEFS","HUEFS","173785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Silva, J.M.","7661","2010","12","17","Brasil","Paraná","Guaratuba","Serra Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUEFS0173785","HUEFS0173785","Angiospermae","Myrtales","Wurdack",NA,NA,"Matinha nebular.",NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"243","2019-10-07 09:34:31-03","UEFS","HUEFS","64918","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Ribas, O.S.","4411","2002","02","23","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1400","1400","HUEFS0064918","HUEFS0064918","Angiospermae","Myrtales","Wurdack",NA,NA,"Matinha nebular da encosta do morro.",NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:34:31-03","UEFS","HUEFS","86219","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Silva, J.M.","3935","2004","01","12","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUEFS0086219","HUEFS0086219","Angiospermae","Myrtales","Wurdack",NA,NA,NA,NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"245","2020-07-23 12:13:17-03","CEPLAC","CEPEC","145263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","G. Hatschabch","J. M. Silva","3935",NA,NA,NA,"Brasil","Paraná","guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-23 12:13:17-03","CEPLAC","CEPEC","106339","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R. Goldenberg","M. Kuhlmann","2051","1949","11","22","Brasil","São Paulo","CAMPOS DO JORDÃO","Umuarama.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,"30/01/1998",NA,NA,NA
"247","2020-11-12 17:01:41-03","UEL","FUEL","40901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Ribas, OS; Cordeiro, J; Silva, JM; Marinero, F","7178","2006","04","10","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Caratuva. Encosta do morro","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FUEL007442",NA,"Tracheophyta","Myrtales","Wurdack",NA,NA,NA,NA,"55154","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-12 17:01:41-03","UEL","FUEL","34166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Ribas, OS; Barbosa, E","4324","2002","02","20","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL007440",NA,"Tracheophyta","Myrtales","Wurdack",NA,NA,NA,NA,"24916","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-12 17:01:41-03","UEL","FUEL","9237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Ribas, OS; Nicolack, V","304","1990","04","17","Brasil","Paraná","Quatro Barras","Morro 7","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"FUEL007441",NA,"Tracheophyta","Myrtales","Wurdack",NA,NA,NA,NA,"17116","auto","2001",NA,"02",NA,NA,NA,NA,NA,NA
"250","2020-11-12 17:01:41-03","UEL","FUEL","41836","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Vieira, FCS","556","2004","10","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"FUEL007444",NA,"Tracheophyta","Myrtales","Wurdack",NA,NA,NA,NA,"37150","auto","2005",NA,"04","30",NA,NA,NA,NA,NA
