"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"149","2020-09-12 05:00:02-03","US","US","1122639","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","J. S. de la Cruz","1397","1922","5","29","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Dadanawa, vic., upper Rupununi R.","-59.5","2.75",NA,NA,"US00654028",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","1743408","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","T. G. Tutin","107","1933","5","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mazaruni Station, Karau Creek","-58.65","6.4",NA,NA,"US00654029",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"30",NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","2571997A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"L. Aristeguieta & H. Liogier","7231½","1969","7",NA,"South America - Neotropics","Venezuela","Monagas","Reserva coleccionade a lo largo del manglar. Reserva Florestal de Guarapicae [interpreted] (Cano Colorado). Edo. Monagas.",NA,NA,NA,NA,"US02152198","US02152198_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","2450303","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"J. A. Steyermark","91267","1962","7","23","South America - Neotropics","Venezuela","Sucre","Edo. Sucre, Peninsula de Para, Venezuela, Cerro Patao Norte de Puerto de Hierro. Noreste de Guira: Quebrada pedregoso (Esquisto de Mica).",NA,NA,NA,NA,"US02152200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"100","300",NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","1954869","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","Collector illegible","5463","1921","6","18","South America - Neotropics","Suriname",NA,"Surinam R., upper",NA,NA,NA,NA,"US00654030",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","1778478","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","R. Ward & P. Kortright","8656","2007","5",NA,"South America - Neotropics","Guyana","Barima-Waini","Barima R., above Mt. Terminus","-59.73","8.2",NA,NA,"US00654027","US00654027_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","3553151","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Mansano, V. F.","M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4307","1995","7","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Crabwood Creek, Rupununi River, Kanuku Mts.","-59.4","3.16",NA,NA,"US00998920","US00998920_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"100",NA,NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","3340741","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","J. J. Pipoly, G. Gharbarran, G. Samuels & G. Bacchus","11681","1987","4","19","South America - Neotropics","Guyana","E. Berbice-Corentyne","Torani Canal; ±5-12 km W of Canje River, 12-17 km E of Berbice River","-57.5167","5.81667",NA,NA,"US00519315",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"20","25",NA,"1",NA,NA
"157","2020-09-12 05:00:02-03","US","US","1900648","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"J. Cuatrecasas","20000","1946","2","24","South America - Neotropics","Colombia","Valle del Cauca","Colombia , Departamento del Valle, Costa del Pacifico; Bahia de Buenaventura: Quebrada de Aguadulce.",NA,NA,NA,NA,"US02152203",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"10",NA,"1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","3002325","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"-- Oldeman","B-1441","1968","3",NA,"South America - Neotropics","French Guiana",NA,"Rives de l'Oyapock, entre St Georges et Maripa",NA,NA,NA,NA,"US02152204","US02152204_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","1122598","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","J. S. de la Cruz","1334","1922","2","14","South America - Neotropics","Guyana","Barima-Waini","Anabisi River","-59.56","7.75",NA,NA,"US00654031","US00654031_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","2458329","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","L. Marcano-Berti","195","1964","5","24","South America - Neotropics","Venezuela","Delta Amacuro","Este de Río Grande, ENE de El Palmar, cerca de los limites del Estado Bolívar","-61.6","8.2",NA,NA,"US00870965",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","1979278","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"G. R. Proctor","3453","1948","4","29","South America - Neotropics","Colombia","San Andres y Providencia","Colombia, Isla de Providencia, Occasional in Lazy Hill Valley.","-81.38","13.35",NA,NA,"US02152202","US02152202_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","3307897","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Sousa, M.","L. J. Gillespie & H. Persaud","1176","1989","4","24","South America - Neotropics","Guyana","Pomeroon-Supenaam","Pomeroon River between Charity and Araplako River","-58.6","7.38333",NA,NA,"US00456492",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2583423A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"F. J. Breteler","51556","1966","5","8","South America - Neotropics","Venezuela","Monagas","State of Monagas> Guarapiche forest reserve. Bank of River Cano colorado.",NA,NA,NA,NA,"US02152199",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2458291","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Poppendieck, H.-H., (HBG), Institut fur Allgemeine Botanik und Botanischer Garten","L. Marcano-Berti","473","1964","11",NA,"South America - Neotropics","Venezuela","Delta Amacuro","Este de Río Grande, ENE de El Palmar, cerca de los limites del Estado Bolívar","-61.6","8.2",NA,NA,"US00870964","US00870964_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","1799164","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.",NA,"J. Cuatrecasas & H. García Barriga","10174","1940","7","25","South America - Neotropics","Colombia","Norte de Santander","Cordillera Oriental; Departamento Norte de Santander; vertiente oriental, margenes del rio Pamplonita, cerca de La Donjuana, entre Cucuta y Pamplona",NA,NA,NA,NA,"US02152205",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"700",NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","3318151","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","Barneby, R. C.","T. Henkel & R. Williams","2067","1993","5","18","South America - Neotropics","Guyana","U. Demerara-Berbice","Essequibo River, east bank, 5 km north of Bartica","-58.5833","6.45",NA,NA,"US00475467",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"5",NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","1662427","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"W. A. Archer","2505","1934","9","7","South America - Neotropics","Guyana",NA,"Northwest District. Barima River Koriabo.British Guiana",NA,NA,NA,NA,"US01123026",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","1709013","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"O. Haught","4538","1945","3","24","South America - Neotropics","Colombia","Antioquia","Dept. Antioquia. Edge of wet forest. Turbo.",NA,NA,NA,NA,"US02152194","US02152194_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","USw22954","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"J. Standen","7",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","1561114","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"J. C. B. Mutis","400","1760",NA,NA,"South America - Neotropics","Colombia",NA,"Colombia",NA,NA,NA,NA,"US02152193","US02152193_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","2925678","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"L. Aristeguieta","7104","1969","5","1","South America - Neotropics","Venezuela","Federal Capital","Distrito Federal: Cerca de la playa; hacia caruo-Los Caracas",NA,NA,NA,NA,"US02152192","US02152192_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2466978","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"J. A. Steyermark","87791 A","1960","11","26","South America - Neotropics","Venezuela","Delta Amacuro","Río Acure, between La Margarita and Puerto Miranda",NA,NA,NA,NA,"US00870956","US00870956_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"80","100",NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2778313","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"G. Morillo, B. Morillo & B. Manara","3350","1973","7","17","South America - Neotropics","Venezuela","Federal Capital","Dtto. Federal : Canales de La Electricidad de Caracas 1-6 km. E de Los Tanques, S de Camuri Grande, vert. N de la Cordillera de La Costa",NA,NA,NA,NA,"US02152195","US02152195_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"700","800",NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","1464175","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"E. P. Killip & A. C. Smith","30566","1929","11","3","South America - Neotropics","Brazil","Pará","State of Para: Ilha do Mosquiero, near Para",NA,NA,NA,NA,"US02152196","US02152196_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","1560982","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"J. C. B. Mutis","2359","1760",NA,NA,"South America - Neotropics","Colombia",NA,"Colombia.",NA,NA,NA,NA,"US02152191","US02152191_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","1875614","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.",NA,"A. Ducke","771","1941","8","24","South America - Neotropics","Brazil","Pará","Est. do Para. Mosqueiro, ad ripam inundatam fluvii. Amazonia.",NA,NA,NA,NA,"US02152249","US02152249_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"177","2019-11-13 11:22:31-03","USP","SPF","13175","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Tozzi, AMGA","Wasicky, R","s.n.","1942","05","28",NA,"Brasil","São Paulo","Horto da Cantareira.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013175",NA,"São Paulo","53584","auto","1990","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-05-08 11:12:41-03","UEFS","HUEFS","232809","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","O.Kosovsky","Colella, M.","1476","1989","09","16",NA,"Venezuela","Bolívar","Dtto. Sifontes, 3-12 Km al SE del Campto. CVG-Las Flores.",NA,NA,NA,"Vegetacion secundaria forestal, con parches de sabana secundarias; sobre suelos derivados de granito.","HUEFS0232809",NA,NA,NA,NA,"2009",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-05-08 11:12:41-03","UEFS","HUEFS","143702","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.","M.Sousa","Martínez S., E.","#?#19037","1986","06","24",NA,"México","Chiapas","A 12 km al E de Pico de Oro camino a Benemérito de las Américas.",NA,NA,NA,"Selva alta perennifolia.","HUEFS0143702","HUEFS0143702","Ocosingo",NA,NA,"1986",NA,NA,"Rosanae",NA,NA,NA,"150","150",NA,NA,NA,NA
"180","2019-09-04 18:36:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","discolor","Lonchocarpus discolor",NA,NA,"A. Ducke",NA,"1904","6","17","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"181","2019-09-04 18:32:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","discolor","Lonchocarpus discolor",NA,NA,"M. Guédès",NA,"1901","9","4","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"182","2019-09-04 19:32:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","discolor","Lonchocarpus discolor",NA,NA,"M. Guédès",NA,"1901","9","4","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"183","2018-05-14 17:07:58-03","F","FMNH-SEEDPLANTS","V0345975F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,"RRC ID Flag","F. J. Breteler","5156","1966","5","8","South America","Venezuela","Monagas",NA,"-63","9.3333",NA,NA,"V0345975F","V0345975F_01 V0345975F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"5156",NA,NA,NA
"184","2018-04-06 15:26:35-03","F","FMNH-SEEDPLANTS","V0438936F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"J. S. de la Cruz","1397","1922","5","29","South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0438936F","V0438936F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2018-04-06 15:29:18-03","F","FMNH-SEEDPLANTS","V0459155F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"J. J. Pipoly et al.","11681","1987","4","19","South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0459155F","V0459155F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-04-06 15:29:18-03","F","FMNH-SEEDPLANTS","V0459156F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"L. J. Gillespie & H. Persaud","1176","1989","4","24","South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0459156F","V0459156F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-04-06 15:29:19-03","F","FMNH-SEEDPLANTS","V0459161F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"A. Ducke","608","1940","10","19","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0459161F","V0459161F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-04-06 15:29:20-03","F","FMNH-SEEDPLANTS","V0459162F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"L. Marcano-Berti","195","1964","5","24","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459162F","V0459162F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-04-06 15:29:20-03","F","FMNH-SEEDPLANTS","V0459163F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"L. Aristeguieta","7104","1969","5","1","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459163F","V0459163F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-04-06 15:29:20-03","F","FMNH-SEEDPLANTS","V0459164F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"H. M. Curran & M. Haman","1272","1917","7","5","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459164F","V0459164F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-04-06 15:29:20-03","F","FMNH-SEEDPLANTS","V0459165F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"J. Cuatrecasas","20000","1946","2","24","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0459165F","V0459165F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-04-06 15:29:21-03","F","FMNH-SEEDPLANTS","V0459166F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"L. Marcano-Berti","560","1965","1","13","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459166F","V0459166F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-04-06 15:29:21-03","F","FMNH-SEEDPLANTS","V0459167F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"J. A. Steyermark & V. Carreño Espinoza","111684","1975","3","27","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459167F","V0459167F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2018-04-06 15:29:21-03","F","FMNH-SEEDPLANTS","V0459168F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"M. Nee","17542","1979","8","18","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459168F","V0459168F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2018-04-06 15:29:22-03","F","FMNH-SEEDPLANTS","V0459169F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"J. Lanjouw & J. C. Lindeman","3360","1949","4","13","South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0459169F","V0459169F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-04-06 15:29:22-03","F","FMNH-SEEDPLANTS","V0459170F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"R. Espina","83","1931",NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0459170F","V0459170F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-04-06 15:29:22-03","F","FMNH-SEEDPLANTS","V0459171F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"L. Marcano-Berti","251","1964","6","24","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459171F","V0459171F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2018-04-06 15:29:23-03","F","FMNH-SEEDPLANTS","V0459172F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"L. Marcano-Berti","195","1964","5","24","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0459172F","V0459172F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2018-04-06 15:30:43-03","F","FMNH-SEEDPLANTS","V0459595F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus",NA,NA,"J. Cuatrecasas","20000","1946","2","24","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0459595F","V0459595F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-01-25 15:35:01-02","IAC","IAC","42774","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","L.C. Bernacci & L.A.F. Matthes","L.C. Bernacci & L.A.F. Matthes","3359","2003","02","04",NA,"Brasil","São Paulo","praça pública","-47.0608","-22.9056",NA,NA,NA,NA,"Campinas",NA,NA,"2003","02","04",NA,NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"201","2019-01-25 15:40:53-02","IAC","IAC","11521","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","Kunth ex DC.","A.M.G. Azevedo-Tozzi","J.M. Pires","1394","1948","11","17",NA,"Brasil","Pará",NA,"-48.1417","-0.8583",NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr J.M.Pires em abril de 1950",NA,NA,"Vigia",NA,NA,"1989","06","17",NA,NA,"-48.1417","-0.8583",NA,NA,NA,NA,NA,NA
