"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"630","2020-08-20 20:40:19-03","UFSC","FLOR","23450","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1993",NA,NA,"Negrelle, R.; et alii","432","1992","10","10","Brasil","Santa Catarina","Itapoá","Estrada do Pinheiro, Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0023450",NA,"arvoreta. Com frutos maduros secos.",NA,"Myrtales",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"631","2020-08-20 20:40:19-03","UFSC","FLOR","23451","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1993",NA,NA,"Negrelle, R.; et alii","432","1992","10","10","Brasil","Santa Catarina","Itapoá","Estrada do Pinheiro, Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0023451",NA,"arvoreta. Com frutos maduros secos.",NA,"Myrtales",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"632","2020-08-20 20:40:19-03","UFSC","FLOR","20674","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.; Da-Ré, M.","5407","1990","11","02","Brasil","Santa Catarina","Itapoá","Fazenda Palmital (propriedade de Lúcio Machado), próximo de Volta Grande.","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","FLOR0020674",NA,"arvoreta, pétalas roxas, 4m altura",NA,"Myrtales",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"633","2020-08-20 20:40:19-03","UFSC","FLOR","23440","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1994",NA,NA,"Souza, M.L.","1199","1992","03","27","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"FLOR0023440",NA,NA,NA,"Myrtales",NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA
"634","2020-08-20 20:40:19-03","UFSC","FLOR","53861","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1992",NA,NA,"Souza, M.L.; Lopes, I.L.","1200","1992","03","27","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"FLOR0053861",NA,"Árvore ca. 5m",NA,"Myrtales",NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA
"635","2020-08-20 20:40:19-03","UFSC","FLOR","53862","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1992",NA,NA,"Souza, M.L.; Lopes, I.L.","1201","1992","03","27","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"FLOR0053862",NA,"Árvore ca. 6m",NA,"Myrtales",NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA
"636","2020-08-20 20:40:19-03","UFSC","FLOR","23439","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Souza, M.L.","1994",NA,NA,"Souza, M.L.","1198","1992","03","27","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"FLOR0023439",NA,"arbusto, 2m altura",NA,"Myrtales",NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA
"637","2020-08-20 20:40:19-03","UFSC","FLOR","8565","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1389","1984","03","10","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0008565",NA,"flor 5 pétalas roxas. Slides da flor",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"638","2020-08-20 20:40:19-03","UFSC","FLOR","7762","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1376","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007762",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"639","2020-08-20 20:40:19-03","UFSC","FLOR","7766","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1371","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007766",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"640","2020-08-20 14:58:10-03","UFSC","FLOR","7767","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Falkenberg, D.B.","1370","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007767",NA,NA,NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"641","2020-08-20 20:40:19-03","UFSC","FLOR","7772","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1357","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007772",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"642","2020-08-20 20:40:19-03","UFSC","FLOR","7773","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1358","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007773",NA,NA,NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"643","2020-08-20 20:40:19-03","UFSC","FLOR","7774","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1360","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007774",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"644","2020-08-20 20:40:19-03","UFSC","FLOR","7775","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1361","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007775",NA,NA,NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"645","2020-08-20 20:40:19-03","UFSC","FLOR","8756","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1382","1984","03","10","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,"10","10","FLOR0008756",NA,"subarbusto, flor 5 pétalas roxas, 1m altura",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"646","2020-08-20 20:40:19-03","UFSC","FLOR","8244","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1393","1984","03","10","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,"10","10","FLOR0008244",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"647","2020-08-20 20:40:19-03","UFSC","FLOR","8245","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","1400","1984","03","10","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0008245",NA,"arbusto, flor 5 pétalas roxas, 1,5m altura",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"648","2020-08-20 20:40:19-03","UFSC","FLOR","7761","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1378","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007761",NA,"arbusto, 1,5m altura",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"649","2020-08-20 20:40:19-03","UFSC","FLOR","7760","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1377","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007760",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"650","2020-08-20 20:40:19-03","UFSC","FLOR","7758","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1984",NA,NA,"Falkenberg, D.B.","1380","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0007758",NA,"flor 5 pétalas roxas",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"651","2020-08-20 20:40:19-03","UFSC","FLOR","8797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.; Souza, M.L.","1985",NA,NA,"Falkenberg, D.B.","1356","1984","03","07","Brasil","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"FLOR0008797",NA,"arbusto, 1,5m altura. Relativamente sombreado, bem úmido, solo arenoso.",NA,"Myrtales",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA
"652","2020-08-20 20:40:19-03","UFSC","FLOR","19464","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.; Souza, M.L.","4920","1987","04","15","Brasil","São Paulo","Cananéia","Ilha Comprida, na beira da estrada entre o ponto de chegada da balsa de Cananéia e a praia.","-47.9199981689453","-25.0100002288818",NA,NA,"5","5","FLOR0019464",NA,"arbusto, pétalas roxas, 2m altura",NA,"Myrtales",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"653","2020-08-20 20:40:19-03","UFSC","FLOR","19482","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.; Souza, M.L.","4902","1987","04","15","Brasil","São Paulo","Cananéia","Ilha Comprida, na beira da estrada entre o ponto de chegada da balsa de Cananéia e a praia.","-47.9199981689453","-25.0100002288818",NA,NA,"5","5","FLOR0019482",NA,"arbusto, pétalas roxas, 2m altura",NA,"Myrtales",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"654","2020-08-20 20:40:19-03","UFSC","FLOR","19493","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Falkenberg, D.B.","1990",NA,NA,"Falkenberg, D.B.; Souza, M.L.","4891","1987","04","15","Brasil","São Paulo","Cananéia","Ilha de Cananéia, na beira da estrada entre a ponte Euclides Figueiredo e a cidade, cerca de 2 km antes desta.","-47.9199981689453","-25.0100002288818",NA,NA,"10","10","FLOR0019493",NA,"arbusto, pétalas roxas, 2m altura",NA,"Myrtales",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"655","2020-08-20 14:58:10-03","UFSC","FLOR","42678","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Goldenberg, R.","2007","03","22","Santos, S.R.G. dos","s.n.","2006","10","06","Brasil","São Paulo","Praia Grande","Bairro Jardim Melvi, rodovia Padre Manuel da Nóbrega Km 295, próximo da Cota 20 do Parque Estadual da Serra do Mar.","-46.4000015258789","-24",NA,NA,NA,NA,"FLOR0042678",NA,"arvoreta, flores roxas. Com preferência por terrenos úmidos, encontrada como vegetação de bordadura. Recebida de SPSF Nº 37058.",NA,"Myrtales",NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA
"656","2020-01-31 10:38:54-03","IFAM","EAFM","11536","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.","Miranda, T.","2005","04","14","Miranda, T.","7","2005","04","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso - Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"; DESC: Herbáceo",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"657","2014-10-09 13:58:24-03","UHH","HBG","523031","S","Plantae","Melastomataceae","Tibouchina","multiceps x urvilleana","Tibouchina multiceps x urvilleana",NA,"Wurdack, J.J.","1960",NA,NA,"Ule, E.","679","1885","04",NA,"Brazil",NA,NA,"Pr. St. Catharina, feuchte Stellen, São Francisco",NA,NA,NA,NA,NA,NA,"HBG523031",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Sello, HL","480",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi loco huad indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Lundell, CL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in locis ulginosis circa S.Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Riedel, L","1765",NA,NA,NA,"Brazil","São Paulo",NA,"in locis ulginosis circa S.Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","815",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps parvifolia","Cogn.",NA,NA,NA,NA,"Sello, HL","1722",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi ad Rio das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"parvifolia",NA,NA,NA,NA,NA,NA,NA
"663","2017-09-11 17:11:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps parvifolia","Cogn.",NA,NA,NA,NA,"Sello, HL","1146",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi ad Rio das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"parvifolia",NA,NA,NA,NA,NA,NA,NA
"664","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"St.-Hil, A","1239",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Bowie, J","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Blanchet, JS","681",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Weir, JR","91",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Cunningham, A","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Burchell, WJ","4174",NA,NA,NA,"Brazil","São Paulo",NA,"prov. S.Paulo ad Santos allisque locis et in prov. Minarum inter Rio Grande et Diamantina.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Riedel, L","1752",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in montibus altis Serra d' Estrela.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Weir, JR","479",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Burchell, WJ","3143",NA,NA,NA,"Brazil","São Paulo",NA,"prov. S.Paulo ad Santos allisque locis et in prov. Minarum inter Rio Grande et Diamantina.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Burchell, WJ","3787",NA,NA,NA,"Brazil","São Paulo",NA,"prov. S.Paulo ad Santos allisque locis et in prov. Minarum inter Rio Grande et Diamantina.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Glaziou, AFM","7609",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Villa Nova.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Burchell, WJ","4681",NA,NA,NA,"Brazil","São Paulo",NA,"prov. S.Paulo ad Santos allisque locis et in prov. Minarum inter Rio Grande et Diamantina.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Burchell, WJ","4705/2",NA,NA,NA,"Brazil","São Paulo",NA,"prov. S.Paulo ad Santos allisque locis et in prov. Minarum inter Rio Grande et Diamantina.",NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Riedel, L","137",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Langsdorff, GH (Baron)","137",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Sello, HL","406",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda tibouchinoides","(DC.) Cogn.",NA,NA,NA,NA,"Widgren, JF","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"tibouchinoides",NA,NA,NA,NA,NA,NA,NA
"682","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Mosén, CWH","2852",NA,NA,NA,"Brazil","São Paulo","Santos","in locis ulginosis ad Santos.","-46.33","-23.96",NA,NA,NA,NA,NA,"P14P3N0074",NA,NA,NA,"Southern America",NA,NA,"26836","auto",NA,NA,NA,NA,NA
