"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"197","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","75989","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Meyer, J.","44","1987","11",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HAS0075989",NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"198","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76779","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Meyer, J.","38","1987","11",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul","km 5 dir. Farroupilha","-51.1794013977051","-29.1681003570557",NA,NA,NA,"No mato; bot. fl.; 3m alt.","HAS0076779",NA,"2017",NA,NA,"11","24","49662","auto",NA,NA,NA,NA,NA,NA
"199","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76283","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Hagelund, K.","8062","1974","10",NA,NA,"Brasil","Rio Grande do Sul","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"HAS0076283",NA,NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA,NA,NA,NA
"200","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76663","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Vasconcellos, J.","214","1985","10",NA,NA,"Brasil","Rio Grande do Sul","Esmeralda","estr. Esm.-Barracão, r. Bernardo José","-51.190299987793","-28.0536003112793",NA,NA,NA,"beira estrada, pr. Rio; Florindo","HAS0076663",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"201","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76191","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1957","11",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","arredores E.E. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,"matinha campestre","HAS0076191",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"202","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76208","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","1648","1957","09",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","arredores E.E. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,"no mato","HAS0076208",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"203","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","8840","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Soares, Z.","s.n.","1978","10",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,"flores branco rosado; arbusto com ca de 8 m de altura","HAS0008840",NA,"2017",NA,NA,"08","10","19545","auto",NA,NA,NA,NA,NA,NA
"204","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1957","09",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Estação Experimental Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,"No mato","HAS0076231",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"205","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","8766","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Aguiar, L.","s.n.","1978","09",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,"sub-bosque; árvore com aproximadamente 5m de altura; flores esbranquiçadas","HAS0008766",NA,"2017",NA,NA,"08","10","19545","auto",NA,NA,NA,NA,NA,NA
"206","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","2478","1957","11",NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","P. de São José","-51.3478012084961","-29.2250003814697",NA,NA,NA,"Na matinha campestre","HAS0076229",NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"207","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","19783","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Bueno, O.","3832","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Fontoura Xavier","BR 382 km 273","-52.3457984924316","-28.9827995300293",NA,NA,NA,"subosque de araucária; Arbu.; fl. Brancas","HAS0019783",NA,"2017",NA,NA,"08","10","20220","auto",NA,NA,NA,NA,NA,NA
"208","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76242","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","2244","2017","10",NA,NA,"Brasil","Rio Grande do Sul","Garibaldi","Mato Santa Rosa","-51.5335998535156","-29.2560997009277",NA,NA,NA,"arredores da cidade.","HAS0076242",NA,NA,NA,NA,NA,NA,"25074","auto",NA,NA,NA,NA,NA,NA
"209","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76282","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","2244","1957","10",NA,NA,"Brasil","Rio Grande do Sul","Garibaldi","Mato Santa Rosa","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"HAS0076282",NA,NA,NA,NA,NA,NA,"25074","auto",NA,NA,NA,NA,NA,NA
"210","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76203","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","2248","1957","10",NA,NA,"Brasil","Rio Grande do Sul","Garibaldi","Mato Sta. Rosa","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"HAS0076203",NA,NA,NA,NA,NA,NA,"25074","auto",NA,NA,NA,NA,NA,NA
"211","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","46341","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M. & Mello, J.P.B","Abruzzi, M.L.; Mazitelli, S. A.","4235","2002","11",NA,NA,"Brasil","Rio Grande do Sul","Itaqui","C2- Canal principal, em direção oeste.","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,"HAS0046341",NA,"2017",NA,NA,"11","30","99792","auto",NA,NA,NA,NA,NA,NA
"212","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","46336","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Abruzzi, M.L.","4225","1952","04",NA,NA,"Brasil","Rio Grande do Sul","Maçambará","canal secundário junto ao mato à Oeste do Banhado","-56.064998626709","-29.1427993774414",NA,NA,NA,NA,"HAS0046336",NA,"2017",NA,NA,"03","15","76748","auto",NA,NA,NA,NA,NA,NA
"213","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","21312","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Martins, S.A.","508","1985","10",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.234323","-29.141631",NA,NA,NA,"dispersa; Àrv.; fl. Creme","HAS0021312",NA,"2017","-51,234323","-29,141631","08","10",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","94626","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Molz, M.","s.n.","2017","09",NA,NA,"Brasil","Rio Grande do Sul","Riozinho","Bulcão","-50.3331","-29.68466","825","825",NA,"Arvoreta com 3 m de altura, cerce de 6 cm DAP, abundantemente florida; pétalas rosadas, bratéolas verdes, estames brancos com anteras levemente rosadas. Datum WGS 84","HAS0094626",NA,"2017","-50,3331000","-29,6846600","09","21",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","94714","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Molz, M.; Bergamin, R.S.","s.n.","2017","12",NA,NA,"Brasil","Rio Grande do Sul","Arvorezinha","Perau de Janeiro","-52.30388","-28.85369","541","541",NA,"Arvoreta com 3 m de altura. Datum WGS84","HAS0094714",NA,"2017","-52,3038800","-28,8536900","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","96050","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Mello, J. P. B.","Piovesani, W. S.","89","2019","05",NA,NA,"Brasil","Rio Grande do Sul","Esperança do Sul","Salto dos Gringos","-54.02422","-27.28128","150","150",NA,"Arvoreta com frutos madurando; face abaxial das folhas com desenho em forma de manchas brancas; beira do Rio Turvo.","HAS0096050",NA,NA,"-54,024220","-27,281280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","36866","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Abruzzi, M.L.","3291","1995","10",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Estadual Delta do Jacuí, Ilha das Flores","-51.262302","-29.987192",NA,NA,NA,"P7Q2, mata da estrada","HAS0036866",NA,"2017","-51,262302","-29,987192","11","24",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76235","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Mattos, J.","4405",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"HAS0076235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76247","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Mattos, J.","16395","1977","01",NA,NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","P.E. do Turvo",NA,NA,NA,NA,NA,"Na mata; arbusto","HAS0076247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","44323","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Schmidt, R.","958","2005","01",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,"árvore; Projeto Mata Atlântica.","HAS0044323",NA,"2017",NA,NA,"07","14","28094","auto",NA,NA,NA,NA,NA,NA
"221","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","44326","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Schmidt, R.","961","2005","01",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,"Projeto Mata Atlântica.","HAS0044326",NA,"2017",NA,NA,"07","14","28094","auto",NA,NA,NA,NA,NA,NA
"222","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76320","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Mello, J.P.B. & Molz, M.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serviço Florestal 1423","HAS0076320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94718","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Molz, M.; Bergamin, R.S.","s.n.","2017","12",NA,NA,"Brasil","Rio Grande do Sul","Soledade","Fragmento próximo ao Perau de Janeiro.","-52.32979","-28.86467","681","681",NA,"Arvoreta de sub-bosque com ritidoma em placas finas; flores brancas. Datum WGS84","HAS0094718",NA,"2017","-52,3297900","-28,8646700","12","11",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76674","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","23784","1982","11",NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","9Km da cidade, dir. cascata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"HAS0076674",NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"225","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93155","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.","11382","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata. Arvoreta com 4m de altura. Botões e flores brancas.","HAS0093155",NA,"2017",NA,NA,"11","30","76715","auto",NA,NA,NA,NA,NA,NA
"226","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93152","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","11420","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata, 4m de alltura.","HAS0093152",NA,"2017",NA,NA,"11","30","76715","auto",NA,NA,NA,NA,NA,NA
"227","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93261","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","11789","1994","01",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata 8m de altura.","HAS0093261",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"228","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93154","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","9864","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata, 3m de altura, flor branca visitada por abelhas.","HAS0093154",NA,"2017",NA,NA,"11","30","76715","auto",NA,NA,NA,NA,NA,NA
"229","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93162","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1147","1993","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Arbusto com ca. 1.60m altura, flor branca. Numeroso e disperso.","HAS0093162",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"230","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93157","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Neves, M.","1685","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mato, na beira e interior. Muito numerosa e dispersa. Flor Branca.","HAS0093157",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"231","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","93153","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Silveira, N.","10381","1994","01",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata. Arvoreta com frutos imaturos.","HAS0093153",NA,"2017",NA,NA,"11","13","76715","auto",NA,NA,NA,NA,NA,NA
"232","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Neves, M.","1712","1993","09",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Arvoreta com fruto verde, ca. 4m de alltura, flor branca. Numerosa e dispersa.","HAS0093156",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"233","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93147","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1318","1994","08",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Arvoreta com fruto verde, ca. 4m de alltura. Pouco numerosa.","HAS0093147",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"234","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93151","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1174","1993","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Árvore, flor branca. Pouco numerosa e dispersa.","HAS0093151",NA,"2017",NA,NA,"11","30","76715","auto",NA,NA,NA,NA,NA,NA
"235","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93146","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1113","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Flor branca. Pouco numerosa e dispersa.","HAS0093146",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"236","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93149","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1087","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Árvore de flor branca. Pouco numerosa e diespersa.","HAS0093149",NA,"2017",NA,NA,"11","30","76715","auto",NA,NA,NA,NA,NA,NA
"237","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93148","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1093","1993","10",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Árvore de flor branca.Numerosa e diespersa.","HAS0093148",NA,"2017",NA,NA,"11",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"238","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","93150","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mazzitelli, S.M.","1208","1993","12",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Velha/Celulosa Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Mata na beira. Árvore com ca. 5m altura frutos verdes, numerosa.","HAS0093150",NA,"2017",NA,NA,"11","30","76715","auto",NA,NA,NA,NA,NA,NA
"239","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76018","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","26481","1984","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Perto de Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,"na mata; arvoreta 4m alt.","HAS0076018",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","17353","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Abruzzi, M.L.","714","1982","10",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; Mata do rio Jacuí.","-51.7221984863281","-29.9591999053955",NA,NA,NA,"Arvoreta com flores brancas.","HAS0017353",NA,"2017",NA,NA,"11","24","78415","auto",NA,NA,NA,NA,NA,NA
"241","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","91903","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Grizzon, M.","186","2013","02",NA,NA,"Brasil","Rio Grande do Sul","São Marcos","Rio São Marcos","-51.0680999755859","-28.9710998535156","642","642",NA,"Arbusto com 1m de altura-frutos maduros. Em beira do rio-mata ciliar Duplicata HUCS 39943","HAS0091903",NA,"2017","51°00'55,4","29°01'05,1","11",NA,"15120","auto",NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76215","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","22332","1981","02",NA,NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Rio do Rastro","-49.624698638916","-28.3369007110596",NA,NA,NA,"mata nebular; 3m alt.","HAS0076215",NA,NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76233","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","1216","1954","01",NA,NA,"Brasil","Santa Catarina","Lages","Painel","-50.326099395752","-27.8160991668701",NA,NA,NA,"Numa capoeira. Arbusto.","HAS0076233",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"244","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","76271","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × regnelliana",NA,"Myrceugenia acutata × regnelliana","D.Legrand × (O.Berg) D.Legrand & Kausel","Molz, M.","Mattos, J.","4506","1957","01",NA,NA,"Brasil","Santa Catarina","Lages","rio Lava-Tudo com r. São Mateus","-50.326099395752","-27.8160991668701",NA,NA,NA,"mata ciliar","HAS0076271",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
