X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,collectionKey,continent,institutionKey,otherCatalogNumbers,gadm,individualCount,preparations,higherGeography,georeferenceProtocol,dynamicProperties,fieldNumber,higherClassification,fieldNotes,county,accessRights,coordinateUncertaintyInMeters,references,institutionID,verbatimElevation,georeferencedDate,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,habitat,datasetID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,coordinatePrecision,verbatimTaxonRank,georeferenceVerificationStatus,identificationID,identificationQualifier,georeferencedBy,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,identificationRemarks,eventRemarks,verbatimLocality,previousIdentifications,reproductiveCondition,projectId,namePublishedInYear,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,locationID,parentNameUsage,typeStatus,georeferenceRemarks,organismID,taxonRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,iucnRedListCategory,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.683333,-24.733333,"1135073053",Miconia cinerascens var. robusta Wurdack,-24.733333,-47.683333,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,2012-09-01T00:00:00Z,NA,NA,São Paulo,"1999","1","10",1999-01-10T00:00:00Z,2019-11-13T14:25:33Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:154799,"837",Estação Ecológica dos Chauás,Iguape,SPF - Herbário da Universidade de São Paulo,"1135073053",pt,SPF,BRA:USP:SPF:154799,Collection,"154799","Kozera, C",USP,Universidade de São Paulo,NA,"Caddah, MK",Miconia cinerascens var. robusta Wurdack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.683333,-24.733333,"1424484823",Miconia cinerascens var. robusta Wurdack,-24.733333,-47.683333,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:22Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,NA,NA,NA,São Paulo,"1999","1","10",1999-01-10T00:00:00Z,NA,2021-04-06T14:39:22Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:862335,"837","Estação Ecológica de Chauás; Trilha da Capuava do Mumuna.",Iguape,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424484823",NA,RB,urn:catalog:JBRJ:RB:862335,Physical Object,RB00862335,"C. Kozera et. al.;",JBRJ,NA,"Árvore ca 6 m alt.; frutos imaturos",R. Goldenberg,Miconia cinerascens var. robusta Wurdack,NA,NA,NA,RB 600850,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila Densa; floresta de restinga alta. com exploração de palmito e madeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.64944,-24.70888,"1424484856",Miconia cinerascens var. robusta Wurdack,-24.70888,-47.64944,"gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,NA,NA,NA,São Paulo,"1999","1","11",1999-01-11T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:862574,"268","Parque Estadual de Pariquera-Açu; Acesso pelo Bairro Braço Preto, no lado oeste, passando pelo viveiro; seguindo a trilha no interior de floresta de restinga de baixada (paludosa).",Pariquera-Açu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424484856",NA,RB,urn:catalog:JBRJ:RB:862574,Physical Object,RB00862574,"M. Sztutman et. al.;",JBRJ,NA,"Árvore 5 m, frutos imaturos verdes",R. Goldenberg,Miconia cinerascens var. robusta Wurdack,NA,NA,NA,RB 600872,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila densa; mata perturbada com domínio de jacatirão nos trechos mais perturbados e manchas de guanandizal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,inferred coordinates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.649444,-24.708889,"1587296154",Miconia cinerascens var. robusta Wurdack,-24.708889,-47.649444,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:58Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,1999-01-10T00:00:00Z,NA,NA,São Paulo,"1999","1","11",1999-01-11T00:00:00Z,2021-02-11T20:19:57Z,2021-04-08T12:13:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:89101,"268","Parque Estadual de Pariquera-Abaixo (PEPA). Ombrófila Densa. Acesso pelo Bairro Braço Preto, no lado oeste, passando pelo viveiro, seguindo a trilha no interior da Floresta de Restinga de Baixada (Paludosa) muito perturbada, com domínio de jacatirão nos t",Pariquera-Açu,UPCB - Herbário do Departamento de Botânica,"1587296154",pt,UPCB,BRA:UFPR:UPCB:89101,Collection,"89101","Sztutman, M. et al",UFPR,Universidade Federal do Paraná,"Árvore 5m, frutos imaturos verdes..","Goldenberg, R.",Miconia cinerascens var. robusta Wurdack,984ad7e0-f17d-4980-9d12-2c3c9509162e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.653611,-23.754444,"1424471242",Miconia cinerascens var. robusta Wurdack,-23.754444,-45.653611,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3869873","6","7707728","220","690","6683","3188558","3869874","3869873",Miconia cinerascens var. robusta Wurdack,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,robusta,VARIETY,ACCEPTED,2015-01-01T00:00:00Z,NA,NA,São Paulo,"1998","12","18",1998-12-18T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:828716,"21748",Área prevista para a criação do Parque do Rio Piavu.,São Sebastião,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424471242",NA,RB,urn:catalog:JBRJ:RB:828716,Physical Object,RB00828716,"V.C. Souza; et al",JBRJ,NA,"Árvore, ca. 7m alt.; flores alvas",R. Goldenberg,Miconia cinerascens var. robusta Wurdack,NA,NA,NA,RB 590988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.076944,-24.335278,"2464838343",Miconia cinerascens Miq.,-24.335278,-49.076944,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:04Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,1998-01-01T00:00:00Z,"0","0",São Paulo,"1997","7","13",1997-07-13T00:00:00Z,2020-11-12T20:01:41Z,2021-04-08T12:18:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:21659,"629","Estrada Pinhalzinho-Apiaí, 11 Km de Bom Sucesso de Itararé",Apiaí,FUEL - Herbário da Universidade Estadual de Londrina,"2464838343",pt,FUEL,BRA:UEL:FUEL:21659,Collection,"21659","Torezan, JMD; et al.",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,"Silva, MMR",Miconia cinerascens Miq.,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,NA,515c3a20-01fa-4794-9e5c-4a5d888b9f79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-23.566667,"1086898956",Miconia cinerascens Miq.,-23.566667,-48,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2014-02-12T00:00:00Z,NA,NA,Sp,"1997","10","11",1997-10-11T00:00:00Z,2021-03-04T18:45:01Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:30129,"15",estação experimental,Itapetininga,SPSF - Herbário Dom Bento José Pickel,"1086898956",pt,SPSF,BRA:IF:SPSF:30129,Collection,"30129",L.C.Souza,IF,Instituto Florestal,"COLETA: Arbusto, flores alvas;",M.K.Caddah,Miconia cinerascens Miq.,835c4b58-e96d-49cc-b711-0f3de04547c0,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-23.566667,"1086891107",Miconia cinerascens Miq.,-23.566667,-48,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,2014-02-12T00:00:00Z,NA,NA,Sp,"1997","11","11",1997-11-11T00:00:00Z,2021-03-04T18:45:01Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:22235,"134",Estação Experimental,Itapetininga,SPSF - Herbário Dom Bento José Pickel,"1086891107",pt,SPSF,BRA:IF:SPSF:22235,Collection,"22235",L.C.Souza,IF,Instituto Florestal,"COLETA: Frutos; GEOGRAFIA: Mata Ciliar;",M.K.Caddah,Miconia cinerascens Miq.,835c4b58-e96d-49cc-b711-0f3de04547c0,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.259722,-24.270556,"1089051056",Miconia cinerascens var. cinerascens,-24.270556,-49.259722,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7932516","6","7707728","220","690","6683","3188558","3869874","7932516",Miconia cinerascens var. cinerascens,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,cinerascens,VARIETY,ACCEPTED,2012-01-01T00:00:00Z,NA,NA,São Paulo,"1997","12","15",1997-12-15T00:00:00Z,2019-08-20T13:19:00Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:98142,"169","Estrada de Bom Sucesso de Itararé, A 2 km antes da Mineração São Judas.",Bom Sucesso de Itararé,UEC - Herbário da Universidade Estadual de Campinas,"1089051056",pt,UEC,BRA:UNICAMP:UEC:98142,Collection,"98142","Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO",UNICAMP,Universidade Estadual de Campinas,"fruto, Arvoreta de 4 m. Face abaxial das folhas brancas, frutos verdes imaturos. Floresta ombrófila mista. Borda da mata, perto do rio.","Caddah, MK",Miconia cinerascens var. cinerascens,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.066667,-24.333333,"1090563509",Miconia cinerascens Miq.,-24.333333,-49.066667,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,1998-01-13T00:00:00Z,NA,NA,São Paulo,"1997","12","13",1997-12-13T00:00:00Z,2019-01-25T17:42:42Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:36556,"629","estrada para Pinhalzinho a Apiaí, 11 km de Bom Sucesso de Itararé",Apiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090563509",pt,IAC,BRA:IAC:IAC:36556,Collection,"36556",J.M. Torezan et al.,IAC,Instituto Agronômico de Campinas,Coordenadas do material: 24°20#?#S 49°04#?#W,M.M.R. Silva,Miconia cinerascens Miq.,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.25,-24.266667,"1090563570",Miconia cinerascens Miq.,-24.266667,-49.25,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,1998-01-15T00:00:00Z,NA,NA,São Paulo,"1997","12","15",1997-12-15T00:00:00Z,2019-01-25T17:42:42Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:36603,"169","Estrada Bom Sucesso de Itararé, 2 km antes da Mineração São Judas",Itararé,IAC - Herbário do Instituto Agronômico de Campinas,"1090563570",pt,IAC,BRA:IAC:IAC:36603,Collection,"36603",S.I. Elias et al.,IAC,Instituto Agronômico de Campinas,Coordenadas do material: 24°16#?#S 49°15#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP,M.M.R. Silva,Miconia cinerascens Miq.,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.216667,-24.316667,"1090563630",Miconia cinerascens Miq.,-24.316667,-49.216667,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,1998-01-15T00:00:00Z,NA,NA,São Paulo,"1997","12","15",1997-12-15T00:00:00Z,2019-01-25T17:42:42Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:36651,"148",Estrada de Bom Sucesso 2 km da Mineração São Judas Tadeu,Bom Sucesso de Itararé,IAC - Herbário do Instituto Agronômico de Campinas,"1090563630",pt,IAC,BRA:IAC:IAC:36651,Collection,"36651",F. Chung et al.,IAC,Instituto Agronômico de Campinas,Coordenadas do material: 24°19#?#S 49°13#?#W,M.M.R. Silva,Miconia cinerascens Miq.,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.259722,-24.270556,"2464838522",Miconia cinerascens Miq.,-24.270556,-49.259722,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:04Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3869874","6","7707728","220","690","6683","3188558","3869874","3869874",Miconia cinerascens Miq.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia cinerascens,Miconia,cinerascens,NA,SPECIES,ACCEPTED,1998-01-01T00:00:00Z,"0","0",São Paulo,"1997","12","15",1997-12-15T00:00:00Z,2020-11-12T20:01:41Z,2021-04-08T12:18:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:21599,"169","Estrada B. Sucesso do Itararé, 2 Km antes da Mineração São Judas. Bora da mata - perto do rio",Bom Sucesso de Itararé,FUEL - Herbário da Universidade Estadual de Londrina,"2464838522",pt,FUEL,BRA:UEL:FUEL:21599,Collection,"21599","Elias, SI; et al.",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,"Silva, MMR",Miconia cinerascens Miq.,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,NA,515c3a20-01fa-4794-9e5c-4a5d888b9f79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
