"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","coordinatePrecision","geoFlag","individualCount","continentOcean","preparationType","previousCatalogNumber","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"4182","2019-05-06 11:51:50-03","UFU","HUFU","29167","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","2002","10","09","Nakajima, J.N.; Mendes, S.; Amorim, E.H. & Arruda, R.","2002","06","28","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Trilha da Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"Mata de galeria.","HUFU00053959","HUFU00053959",NA,NA,"3174",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4183","2019-05-06 11:51:50-03","UFU","HUFU","3249","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Prado, J.","2003","03","21","Ranal, M.","1992","04","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Cerradão mesofítico úmido.","HUFU00053971","HUFU00053971",NA,NA,"569",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4184","2019-05-06 11:51:50-03","UFU","HUFU","3223","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M. .A.","1992","04","10","Ranal, M.","1992","04","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Barranco de voçoroca.","HUFU00053974","HUFU00053974",NA,NA,"572",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4185","2019-05-06 11:51:50-03","UFU","HUFU","68216","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Guedes, M.L.","2014","02",NA,"Guedes, M.L.; Silva, M. .S.","2013","10","19","Brasil","Bahia","Elísio Medrado","Serra da Jibóia, Trecho antropizado.","-39.516667","-12.933333","-39.516667","-12.933333","Herbácea terrestres. Caule ereto. Frondes parcialmente dimorfas, com um par de pinas férteis na base da lâmina estéril, 1- pinada; venação aberta. Esporângios sobre os segmentos...; Mata Ombrófila Densa.","HUFU00053958","HUFU00053958",NA,NA,"21064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4186","2019-11-28 15:44:41-03","UFU","HUFU","78594","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Condack, J.P.","2015","01",NA,"Pereira, O.J.; Gomes, J.M.L. & Vinha, P.C.","1991","12","02","Brasil","Espírito Santo","Domingos Martins","Sítio do Sr. Adolpho","-40.6591987609863","-20.3633003234863",NA,NA,"Mata secundária que foi pastagem há 60 anos.","HUFU00076211",NA,NA,NA,"2934",NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187","2019-05-06 11:51:50-03","UFU","HUFU","41227","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Pastore, J.F.","2003","10",NA,"Pereira-Silva, G.; et al.","2003","02","18","Brasil","Goiás","Alexania","Cerca de 300 m. Oeste da BR-060, Na direção de Corumbá/GO. Estrada de terra à 500metros da ponte sobre o rio Corumbá. Na margem esquerda do rio.","-48.5071983337402","-16.0821990966797",NA,NA,"Erva, ca. 80 cm.; Mata de galeria antropizada.","HUFU00053981","HUFU00053981",NA,NA,"7155",NA,"32626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4188","2020-08-04 12:47:24-03","UFU","HUFU","50369","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","2007","07","11","Brasil","Goiás","Campo Alegre de Goiás","Serra do Facão, Corrego Caxambu, região de Rancharia.","-47.7783012390137","-17.6331005096436",NA,NA,"Erva.","HUFU00055140","HUFU00055140",NA,NA,"12",NA,"53964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4189","2020-08-04 12:47:24-03","UFU","HUFU","44133","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2006","12",NA,"Araújo, G.M.; Aguiar, E.","2005","12","08","Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,NA,"Herbácea, ca. 0,5 m. Inflorescência verde.; Mata seca.","HUFU00053980","HUFU00053980",NA,NA,"s.n.",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4190","2019-05-06 11:51:50-03","UFU","HUFU","4068","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Prado, J.","2003","03","21","Schiavini, I.","1993","03","23","Brasil","Minas Gerais","Araguari","Distrito de Piracicaba, Fazenda da Mata.","-48.187198638916","-18.6471996307373",NA,NA,"Mata mesófila de encosta.","HUFU00053984","HUFU00053984",NA,NA,"s.n.",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4191","2019-05-06 11:51:50-03","UFU","HUFU","4065","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","1993","03","31","Schiavini, I.","1993","03","23","Brasil","Minas Gerais","Araguari","Distrito de Piracicaba, Fazenda da Mata.","-48.187198638916","-18.6471996307373",NA,NA,"Mata mesófila de encosta.","HUFU00053985","HUFU00053985",NA,NA,"s.n.",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4192","2019-05-06 11:51:50-03","UFU","HUFU","33847","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","2003","05","09","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Céu cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,"Herbáceo, ca. de 0,3 m.; Cerrado.","HUFU00053961","HUFU00053961",NA,NA,"756",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4193","2019-05-06 11:51:50-03","UFU","HUFU","29155","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal. M.","2002","10","09","Nakajima, J.N.; Mendes, S.; Amorim, E.H. & Arruda, R.","2002","06","28","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Estrada do alojamento para mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,"Mata de galeria (acima da vertente).","HUFU00053967","HUFU00053967",NA,NA,"3159",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4194","2019-05-06 11:51:50-03","UFU","HUFU","31963","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","2003","04","12","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"Erva ca. de 0,7 m.; Mata de galeria.","HUFU00053960","HUFU00053960",NA,NA,"667",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4195","2019-05-06 11:51:50-03","UFU","HUFU","36484","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Hattori, E.K.O.; Barbosa, J.M. & Muniz, C.F.","2004","03","13","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"Plnata de 0,5 m.; Mata de galeria.","HUFU00053966","HUFU00053966",NA,NA,"339",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4196","2019-05-06 11:51:50-03","UFU","HUFU","31659","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Mendes, S.; Amorim, E.H. & Barbosa, A.A.A.","2003","03","06","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,"Erva, ca. de 0,8 m.; Mata semidecídua.","HUFU00053962","HUFU00053962",NA,NA,"552",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4197","2019-05-06 11:51:50-03","UFU","HUFU","31997","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","2003","04","12","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,"Erva ca. de 0,7 m. Flor marrom esverdeado.; Mata semidecídua.","HUFU00053964","HUFU00053964",NA,NA,"716",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4198","2019-05-06 11:51:50-03","UFU","HUFU","31407","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","2003","02","14","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"Mata.","HUFU00053965","HUFU00053965",NA,NA,"214",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4199","2019-05-06 11:51:50-03","UFU","HUFU","31439","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","2003","02","15","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,"Mata.","HUFU00053963","HUFU00053963",NA,NA,"245",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4200","2020-08-04 12:47:24-03","UFU","HUFU","2042","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Ranal, M.","1987","07","24","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Mata mesofítica.","HUFU00053976","HUFU00053976",NA,NA,"471",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4201","2019-05-06 11:51:50-03","UFU","HUFU","1621","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Prado, J.","2003","03","21","Ranal, M.","1986","08","29","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Entra gramíneas, margem entre cerradão e cerrado.","HUFU00053977","HUFU00053977",NA,NA,"382",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4202","2020-08-04 12:47:24-03","UFU","HUFU","1617","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Ranal, M.","1987","03","20","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Mata mesofítica, sobre barranco.","HUFU00053978","HUFU00053978",NA,NA,"413",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4203","2019-05-06 11:51:50-03","UFU","HUFU","1616","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","1987","03","27","Ranal, M.","1987","03","27","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Cerrado.","HUFU00053979","HUFU00053979",NA,NA,"425",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4204","2020-08-04 12:47:24-03","UFU","HUFU","1615","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Ranal, M.","1987","03","27","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Cerrado.","HUFU00053975","HUFU00053975",NA,NA,"424",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4205","2020-08-04 12:47:24-03","UFU","HUFU","38609","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Arantes, A.A.A.; Ranal, M.","2004","09","20","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Éden.","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.","HUFU00053973","HUFU00053973",NA,NA,"1261",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4206","2020-08-04 12:47:24-03","UFU","HUFU","38608","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Arantes, A.A.A.; Ranal, M.","2004","09","20","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Éden.","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.","HUFU00053972","HUFU00053972",NA,NA,"1247",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4207","2020-08-04 12:47:24-03","UFU","HUFU","38606","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Arantes, A.A.A.; Ranal, M.","2004","10","04","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Éden.","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.","HUFU00053968","HUFU00053968",NA,NA,"1312",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4208","2020-08-04 12:47:24-03","UFU","HUFU","38607","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Arantes, A.A.A.; Ranal, M.","2004","10","04","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Éden. Próximo ao barranco do córrego.","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.","HUFU00053969","HUFU00053969",NA,NA,"1313",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4209","2020-08-04 12:47:24-03","UFU","HUFU","38681","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Arantes, A.A.A.","2008","02",NA,"Arantes, A.A.A.; Ranal, M.","2004","11","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Promata.","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre.; Mata mesófila.","HUFU00053970","HUFU00053970",NA,NA,"1367",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4210","2019-05-06 11:51:50-03","UFU","HUFU","1618","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","1981","07","11","Ranal, M.","1981","07","11","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico, Rio Barreirinho.","-48.1199989318848","-22.7800006866455",NA,NA,"Mata de galeria.","HUFU00053987","HUFU00053987",NA,NA,"140",NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4211","2019-05-06 11:51:50-03","UFU","HUFU","1620","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","1981","09",NA,"Ranal, M.","1981","07","11","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico, Rio Barreirinho.","-48.1199989318848","-22.7800006866455",NA,NA,"Mata de galeria.","HUFU00053988","HUFU00053988",NA,NA,"121",NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4212","2019-05-06 11:51:50-03","UFU","HUFU","16889","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Souza, V.C.","1993","06","04","Barreto, K.D.; Fernandes, G.D. & Vitti, F.X.","1993","05","26","Brasil","São Paulo","Charqueada","Mata da Glória, Segunda entrada.","-47.7700004577637","-22.5100002288818",NA,NA,"Erva, ca. 0,30 m. Floração, sadia, sem látex, flor ausente, fruto marrom.; Mata mesófila semidecídua.","HUFU00053983","HUFU00053983",NA,NA,"s.n.",NA,"12465","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4213","2019-05-06 11:51:50-03","UFU","HUFU","4599","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","1999","03","26","CCJ","1993","09","09","Brasil","São Paulo","Jundiaí","Serra do Japí, Coletada no barranco.","-46.8800010681152","-23.1800003051758",NA,NA,"Borda de mata.","HUFU00053982","HUFU00053982",NA,NA,"51",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4214","2019-05-06 11:51:50-03","UFU","HUFU","1622","S","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Ranal, M.","1982","04","20","Ranal, M.","1982","04","20","Brasil","São Paulo","Rio Claro","Horto Florestal Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,NA,NA,"HUFU00053986","HUFU00053986",NA,NA,"212",NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4215","2020-08-20 15:00:32-03","UFSC","FLOR","39643","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Della, A.P.","2015","05","05","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia","Área de supressão para implantação do loteamento Frei Lency II.","-51.964167","-27.234444","51º57'51''W","27º14'4''S","terrícola","FLOR0039643",NA,NA,NA,"1271",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4216","2020-08-20 15:00:32-03","UFSC","FLOR","58082","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Carmes, A.A.","2014","06",NA,"Carmes, A.A.","2014","03",NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Pico do Tabuleiro, Parque Estadual da Serra do Tabuleiro.","-48.820278","-27.727222","48º49'13''W","27º43'38''S","Hábito terrestre, herbácea","FLOR0058082",NA,"450","450","14",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4217","2020-08-20 15:00:32-03","UFSC","FLOR","60269","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Nuernberg, A.","2012","11","23","Nuernberg, A.","2012","11","23","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho.","-48.420833","-27.526944","48º25'15''W","27º31'37''S","Herbácea. Coordenadas do Parque.","FLOR0060269","FLOR0060269","15","15","863",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4218","2020-08-20 15:00:33-03","UFSC","FLOR","60394","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Schwartsburd, P.B.","2013","06","24","Wagner, M.A.","2013","04","18","Brasil","Santa Catarina","Lages","UDESC - Centro Agroveterinário - CAV Córrego ao lado da suinocultura, perto do muro.","-50.305833","-27.791944","50º18'21''W","27º47'31''S","Hábito herbácea","FLOR0060394","FLOR0060394",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4219","2020-08-20 15:00:33-03","UFSC","FLOR","60410","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Schwartsburd, P.B.","2013","06","24","Wagner, M.A.; Vettorato, B.","2013","05","26","Brasil","Santa Catarina","Lages","UDESC - Centro Agroveterinário - CAV Córrego ao lado da suinocultura, , 1/3 do meio do córrego.","-50.305833","-27.791944","50º18'21''W","27º47'31''S","herbáceae, com material reprodutivo Habitat: Mata ripária, para dentro da matinha","FLOR0060410","FLOR0060410",NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4220","2020-08-20 15:00:33-03","UFSC","FLOR","62685","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Funez, L.A.","2016","03","10","Nuernberg, A.; Mello, A.S.; Weber, P.A.P.; Lufchitz, A.","2012","03","08","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.560833","-27.195833","48º33'39''W","27º11'45''S","herbácea terrícola","FLOR0062685","FLOR0062685",NA,NA,"627",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4221","2020-08-20 15:00:33-03","UFSC","FLOR","62686","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Funez, L.A.","2016","03","10","Nuernberg, A.; Mello, A.S.","2012","01","28","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.560833","-27.195833","48º33'39''W","27º11'45''S","herbácea terrícola","FLOR0062686","FLOR0062686",NA,NA,"497",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4222","2020-08-20 15:00:33-03","UFSC","FLOR","62859","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Carmes, A.A.","2016","04","14","Carmes, A.A.; Cabral, F.S.; Pereira-Silva, L.; Fiaschi, P.","2016","04","01","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri, trilha do Saquinho.","-48.516944","-27.727778","48º31'1''W","27º43'40''S","Habitat: Floresta Ombrófila Densa, estágio avançado de regeneração, avistada interior de mata e ao longo da trilha","FLOR0062859","FLOR0062859","15","15","40",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4223","2020-08-20 15:00:33-03","UFSC","FLOR","65406","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, A.L. de","2009","11",NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S.; Cristofolini, C.","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.859167","-26.729444","49º51'33''W","26º43'46''S","erva terrícola. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) e798a (Erva Terrícola). Comum no fragmento. (exsicata recebida de FURB 16468) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior d","FLOR0065406","FLOR0065406","590","590","558",NA,NA,NA,NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4224","2020-08-20 20:42:11-03","UFSC","FLOR","27588","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Hatschbach, G.","1997",NA,NA,"Odia, E.V.; Cruz, J.M.","1996","12","14","Brasil","Paraná","Cerro Azul","Cerro Azul, arredores.","-49.261100769043","-24.823600769043",NA,NA,NA,"FLOR0027588",NA,NA,NA,"72",NA,"32006","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4225","2020-08-20 20:42:11-03","UFSC","FLOR","19730","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Hatschbach, G.","1989",NA,NA,"Cordeiro, J.","1988","06","16","Brasil","Paraná","São José dos Pinhais","Areial.","-49.2064018249512","-25.5347003936768",NA,NA,"terrícola","FLOR0019730",NA,NA,NA,"546",NA,"45291","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4226","2020-08-20 15:00:32-03","UFSC","FLOR","46690","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Senna, R.M.",NA,NA,NA,"Spanholi, J.","2000","06","09","Brasil","Rio Grande do Sul","Barracão","Encosta do Rio Marmeleiro.","-51.4606018066406","-27.6716995239258",NA,NA,NA,"FLOR0046690",NA,NA,NA,"s.n.",NA,"28327","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4227","2020-08-20 20:42:11-03","UFSC","FLOR","23584","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, A.L. de","2010",NA,NA,"Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,"samambaia terrícola","FLOR0023584",NA,NA,NA,"6408",NA,"50525","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
"4228","2020-08-20 20:42:11-03","UFSC","FLOR","15593","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Lellinger, D.B.","1986",NA,NA,"Dal-Pont, V.; et alii","1985","04","14","Brasil","Rio Grande do Sul","Farroupilha","São Roque.","-51.3478012084961","-29.2250003814697",NA,NA,NA,"FLOR0015593",NA,NA,NA,"663",NA,"19545","auto",NA,NA,NA,NA,"Schizaeales",NA,NA,NA,NA,NA,NA,NA
