X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,phylum,order,typeStatus,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.439998626709,-22.8799991607666,"1070",2019-11-21 10:18:42-03,IBt,SP,"154505",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Bicudo, PL","1978","08","07",Brasil,São Paulo,Botucatu,Bairro Faxinal.,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,s.n.,"1994","05",NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0499992370605,-21.3099994659424,"1071",2019-11-21 10:18:42-03,IBt,SP,"41871",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Gehrt, A","Almeida, J","1938","09","09",Brasil,São Paulo,Itajobi,Faz. O. Sampaio.,-49.0499992370605,-21.3099994659424,NA,NA,NA,NA,NA,SP048405,SP048405,"3400",NA,NA,NA,NA,NA,NA,NA,NA,"19971",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"1072",2019-11-21 10:18:42-03,IBt,SP,"276450",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, EA","Rodrigues, EA","1994","12","19",Brasil,São Paulo,Jaboticabal,"Fazenda Santa Izabel, margem esquerda do Rio Mogi-Guaçu.",-48.3199996948242,-21.25,NA,NA,NA,NA,NA,NA,NA,"254","1995","02","09",NA,NA,NA,NA,NA,"22420",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"1073",2019-11-21 10:18:42-03,IBt,SP,"50015",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Kuhlmann, M","Kuhlmann, M","1943","05","14",Brasil,São Paulo,Limeira,Beira da mata.,-47.4000015258789,-22.5599994659424,NA,NA,NA,NA,NA,SP048394,SP048394,"781",NA,NA,NA,NA,NA,NA,NA,NA,"20999",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"1074",2019-11-21 10:18:42-03,IBt,SP,"289374",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Pirani, JR; Cordeiro, I; Garcia, RF","1994","07","04",Brasil,São Paulo,Lins,"Margem da Rodovia Marechal Rondon (SP-300), perto do trevo de entrada da cidade.",-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,NA,NA,NA,"3169","2002",NA,NA,NA,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.2200012207031,-21.4599990844727,"1075",2019-11-21 10:18:42-03,IBt,SP,"292956",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Rodrigues, RR","Rodrigues, RR; Ivanauskas, NM; Malamud, R","1994","07","20",Brasil,São Paulo,Novo Horizonte,Fazenda Rio Morto.,-49.2200012207031,-21.4599990844727,NA,NA,NA,NA,NA,SP048414,SP048414,"19","1994",NA,NA,NA,NA,NA,NA,NA,"32394",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1076",2019-11-21 10:18:42-03,IBt,SP,"13963",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Toledo, JF","Toledo, JF","1924","11","18",Brasil,São Paulo,Piracicaba,Porto João Alfredo ( barranco do Rio Piracicaba).,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,SP048406,SP048406,s.n.,"1924","11","18",NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8499984741211,-21.5300006866455,"1077",2019-11-21 10:18:42-03,IBt,SP,"292957",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Pirani, JR; Cordeiro, I; Garcia, RF","1994","07","05",Brasil,São Paulo,Promissão,Ca. 2 km N do trevo do acesso à cidade com a Rodovia Marília - São José do Rio Preto (BR - 153).,-49.8499984741211,-21.5300006866455,NA,NA,NA,NA,NA,NA,NA,"3222","2002",NA,NA,NA,NA,NA,NA,NA,"30472",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.7700004577637,-22.5300006866455,"1078",2019-11-21 10:18:42-03,IBt,SP,"9146",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Loefgren, A","1899","06","22",Brasil,São Paulo,Queluz,Linha Sorocabana.,-44.7700004577637,-22.5300006866455,NA,NA,NA,NA,NA,SP008328,SP008328,CGG5973,NA,NA,NA,NA,NA,NA,NA,NA,"14382",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1079",2019-11-21 10:18:42-03,IBt,SP,"118736",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Mattos, J","1965","01","05",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânica de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"12655","1994","05",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1080",2019-11-21 10:18:42-03,IBt,SP,"47120",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O","1943","05","28",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP048411,SP048411,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1081",2019-11-21 10:18:42-03,IBt,SP,"78938",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Kuhlmann, M","1944","11","22",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"3403",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1082",2019-11-21 10:18:42-03,IBt,SP,"44819",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O","1940","11","20",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP048410,SP048410,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1083",2019-11-21 10:18:42-03,IBt,SP,"334796",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Hoehne, W","1944","11","10",Brasil,São Paulo,São Paulo,Parque do estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP048396,SP048396,s.n.,"2002",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1084",2019-11-21 10:18:42-03,IBt,SP,"490539",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Aragaki, S; Petri, L","Petri, L; Pou, HV","2016","06","15",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"414","2016","12","19",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"1085",2020-12-03 09:41:13-03,IBt,SP,"292955",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Baitello, JB","1994","06","23",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual Morro do Diabo, Estrada do Angelim. Á margem do Córrego da Onça.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,SP048413,SP048413,"679","2002",NA,NA,NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"1086",2020-11-05 09:52:42-03,IBt,SP,"19835",S,Plantae,Rutaceae,Esenbeckia,riedeliana,Esenbeckia riedeliana,Engl.,"Pirani, JR","Sellow, F",NA,NA,NA,Brasil,São Paulo,Sorocaba,Ipanema,-47.4500007629395,-23.5,NA,NA,NA,NA,Obs. de O. Handro (II/1950): Segundo Martius (Flora brasiliensis) este material foi colhido em Ypanema,SP001583,SP001583,"2174","1994","05",NA,NA,NA,Isosyntype,NA,NA,"17154",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
