X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,recordNumber,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,imagecode,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7725,-23.663056,"1542",2019-11-13 11:24:05-03,USP,SPF,"117973",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1992","12","08",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,SPF00117973,NA,NA,"295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"1543",2019-11-13 11:24:05-03,USP,SPF,"117974",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1993","01","15",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,SPF00117974,NA,NA,"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"1544",2019-11-13 11:24:05-03,USP,SPF,"117975",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1993","12","09",Brasil,São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"-46.7725","-23.663056",NA,SPF00117975,NA,NA,"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"1546",2019-11-13 11:24:05-03,USP,SPF,"134544",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,"Sazima, M",NA,NA,NA,"Sazima, M","1995","01","10",Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,SPF00134544,NA,NA,s.n.,"21048",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1667",2019-10-03 14:21:02-03,IAC,IAC,"16665",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,s/det.,"1954","03","12",s/col.,"1954","02","15",Brasil,São Paulo,Campinas,Instituto Agronômico,-47.0608,-22.9056,"-47.0608","-22.9056",Material não localizado no acervo. Anotado como com frutos caixa de papelão pequena 37,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3658,-21.6033,"1668",2019-10-03 14:21:02-03,IAC,IAC,"17918",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,D.M. Dedecca,"1955","06","01",D.M. Dedecca & Swiercz,"1955","05","24",Brasil,São Paulo,Matão,Fazendas Paulistas,-48.3658,-21.6033,"-48.3658","-21.6033",Nome vulgar: dedaleiro,NA,NA,NA,"541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1669",2019-01-25 15:35:15-02,IAC,IAC,"19928",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,H.F. Leitão Filho,"1968","05","17",H.F. Leitão Filho,"1968","04","20",Brasil,São Paulo,São Paulo,Usada na Arborização Urbana,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6808,-22.6819,"1671",2019-10-03 14:21:02-03,IAC,IAC,"30134",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,L.C. Bernacci,"1995","03","15","L.C. Bernacci; P.R.P. Andrade; R. Belinelo & O. Camargo","1995","03","15",Brasil,São Paulo,Monte Alegre do Sul,Estação Experimental do IAC,-46.6808,-22.6819,"-46.6808","-22.6819",NA,NA,NA,NA,"1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1674",2019-10-03 14:21:02-03,IAC,IAC,"39391",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,J.Y. Tamashiro,"2004","04","15",J.E.A. Bertoni & A. Geremias,"1999","12","06",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa Encaroçada, Linha 8 planta 14",-47.086761,-22.863721,"-47.086761","-22.863721",Macaé (RJ),NA,NA,NA,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.062946,-23.725098,"1676",2019-01-25 15:35:15-02,IAC,IAC,"40970",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,L.C. Bernacci et al.,"2000","11","09","L.C. Bernacci; G.A.D.C. Franco; E. Furlan & G.F. Árbocz","2000","11","09",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",-47.062946,-23.725098,"-47.062946","-23.725098",NA,NA,NA,NA,"2951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9072,-21.1858,"1678",2019-01-25 15:35:15-02,IAC,IAC,"4641",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,A. Gehrt,"1942","08","24",O.T. Mendes,"1938","11","07",Brasil,São Paulo,Pindorama,Mato de Joaquim Leonel,-48.9072,-21.1858,"-48.9072","-21.1858","dedal, Mangaba brava, Mangabeira brava (Em goias, pacari, pacuri)",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.966592,-21.32433,"1679",2019-01-25 15:42:03-02,IAC,IAC,"47898",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,L.C. Bernacci & O. Kotchetkoff-Henriques,"2001","07","18",O. Kotchetkoff-Henriques & M. Oliveira (2),"2001","07","18",Brasil,São Paulo,Ribeirão Preto,Margem ribeirão da Onça,-47.966592,-21.32433,"-47.966592","-21.324330",UTM W0192242 - S7639028 zona 23.,NA,NA,NA,"579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35056,-23.423889,"1680",2019-01-25 15:42:03-02,IAC,IAC,"51254",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R.B. Torres,"1988","06","30","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","10","30",Brasil,São Paulo,Angatuba,Estação Ecológica de Angatuba (IF),-48.35056,-23.423889,"-48.35056","-23.423889",NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35056,-23.423889,"1681",2019-01-25 15:42:03-02,IAC,IAC,"51255",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R.B. Torres,"1988","06","10","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","11","10",Brasil,São Paulo,Angatuba,Estação Ecológica de Angatuba (IF),-48.35056,-23.423889,"-48.35056","-23.423889",NA,NA,NA,NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8217,-22.4361,"1682",2019-01-25 15:42:03-02,IAC,IAC,"52064",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,J.A.M.A. Gomes & C. Aquino,"2009","11","01",J.A.M.A. Gomes & C. Aquino,"2009","11","01",Brasil,São Paulo,Itapira,"Estrada para Saltinho, borda da vegetação ciliar. FL-S3.",-46.8217,-22.4361,"-46.8217","-22.4361","Coordenada do material: 46w46#?#91, 22s17#?#67",NA,NA,NA,"845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6492,-22.7253,"1683",2020-01-27 18:25:03-03,IAC,IAC,"19097",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,s/det.,"1967","01","18",s/col.,"1967","01","18",Brasil,São Paulo,Piracicaba,Estrada Piracicaba - Campinas,-47.6492,-22.7253,"-47.6492","-22.7253",NA,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7167,-21.9367,"1684",2020-01-27 18:25:03-03,IAC,IAC,"3590",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,H.F. Leitão Filho,"1939","01","03",J. Kiehl,"1939","01","03",Brasil,São Paulo,Águas da Prata,Cascata,-46.7167,-21.9367,"-46.7167","-21.9367",Não localizado no acervo! Informatização à partir do Livro de Registro nº 06,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7167,-21.9367,"1685",2019-01-25 15:42:03-02,IAC,IAC,"46002",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,M. Kuhlmann,"1944","03","25",A. Wachsmund,NA,NA,NA,Brasil,São Paulo,Águas da Prata,Cascata,-46.7167,-21.9367,"-46.7167","-21.9367",NA,NA,NA,NA,"2165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"1699",2020-07-23 12:10:26-03,CEPLAC,CEPEC,"119163",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,NA,M. Kuhlmann,NA,NA,NA,M. Kuhlmann,"1942","12","18",Brasil,São Paulo,amparo,"Amparo, Monte Verde. Árvore tombada sobre o Rio Camanducáia.",-46.7599983215332,-22.7000007629395,NA,NA,NA,NA,NA,NA,"157","18036",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,27/03/1944,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.399442,-22.745069,"1735",2020-09-22 13:48:52-03,USP,SPFW,"5442",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Cardim, R.H.H.","2007","01","26",Brasil,São Paulo,Pedra Bela,NA,-46.399442,-22.745069,"46º23'57,99''W","22º44'42,25''S",NA,NA,NA,NA,"64",NA,"1119","1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"1785",2020-11-12 17:01:33-03,UEL,FUEL,"21759",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Souza, VC; Rodrigues, RR","1994",NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1993","11","10",Brasil,São Paulo,Corumbataí,Mata da UNESP,-47.6199989318848,-22.2199993133545,NA,NA,NA,NA,Tracheophyta,Myrtales,"1569","14989",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"1786",2020-11-12 17:01:33-03,UEL,FUEL,"21760",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1992","04","10",Brasil,São Paulo,Piracicaba,"B. Godinhos - área 1, Área 1",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,Tracheophyta,Myrtales,s.n.,"44778",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"1910",2019-11-01 15:02:34-03,UnB,UB,"16583",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Salis, SM; Lieberg, SA; Spigolon, JR","1986","12","16",Brasil,São Paulo,Brotas,Rio Jacaré Pepira-Mirim,-48.1199989318848,-22.2800006866455,NA,NA,"Árvore 20m; Mata ciliar.",NA,Dicotyledoneae,NA,s.n.,"26585",NA,NA,NA,auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"1911",2019-11-01 15:02:33-03,UnB,UB,"119239",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Salis, SM; Lieberg, SA; Spigolon, JR","1986","12","16",Brasil,São Paulo,Brotas,Rio Jacaré Pepira-Mirim,-48.1199989318848,-22.2800006866455,NA,NA,"Árvore 20m; Mata ciliar.",NA,Dicotyledoneae,NA,s.n.,"26585",NA,NA,NA,auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5699996948242,-23.6399993896484,"1950",2019-10-03 10:03:49-03,UFSCar,SORO,"4425",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,NA,"2012","11","15",Brasil,São Paulo,Salto de Pirapora,"Fazenda da Barra, Beira do Lago - Estrada do Capão Redondo para B° da Barra",-47.5699996948242,-23.6399993896484,NA,NA,"Árvore de aprox. 2m, pétalas brancas",NA,NA,NA,"17","13557",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"1952",2019-10-03 10:03:49-03,UFSCar,SORO,"326",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Casali, M. F.; Coelho, S.; Koch, I.; Kortz, A. R.","2007","10","03",Brasil,São Paulo,Sorocaba,FACENS,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"2","17154",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"1953",2019-10-03 10:03:49-03,UFSCar,SORO,"332",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Casali, M. F.; Koch, I.; Kortz, A. R.; Sherer, M.","2007","11","23",Brasil,São Paulo,Sorocaba,FACENS,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"84","17154",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"1954",2019-10-03 10:03:49-03,UFSCar,SORO,"532",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A. St.-Hil.,NA,NA,NA,NA,"Arantes, D.; Deus-Junior, J. C.; Perencin, L.; Silva, T. A.","2008","10","24",Brasil,São Paulo,Sorocaba,FACENS,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,"42","17154",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"2076",2021-03-04 15:44:55-03,IF,SPSF,"32860",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,F.A.R.D.P.Arzolla,"2003","12","23",Brasil,SP,Cunha,estrada de acesso ao Núcleo,-44.9599990844727,-23.0699996948242,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"372","38855",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"2077",2021-03-04 15:44:55-03,IF,SPSF,"32324",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,J.B.Baitello,"2003","08","04",Brasil,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"1611","12135",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"2078",2021-03-04 15:44:55-03,IF,SPSF,"22068",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,J.R.Guillaumon & E.E.Macedo,"1995","05","15",Brasil,SP,Pedregulho,"Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia",-47.4700012207031,-20.25,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"119","27552",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"2079",2021-03-04 15:44:55-03,IF,SPSF,"09234",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,J.A.Pastore,"2003","06","10",E.E.Macedo,"1995","05","02",Brasil,SP,Pedregulho,"Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia",-47.4700012207031,-20.25,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Arvoreta até 2m altura; flores brancas.&nf;Nome popular: dedaleira;",NA,Magnoliophyta,Myrtales,NA,"27552",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"2080",2021-03-04 15:44:55-03,IF,SPSF,"27378",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,E.P.Dickfeldt,"1997","11","14",Brasil,SP,Porto Ferreira,Parque Estadual,-47.4700012207031,-21.8500003814697,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"49","13859",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2081",2021-03-04 15:44:55-03,IF,SPSF,"09474",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,J.A.Pastore,"1985","10","30",Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"122","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2082",2021-03-04 15:44:55-03,IF,SPSF,"05629",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,O.T. Aguiar,"1977","01","27",Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,NA,"53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2083",2021-03-04 15:44:55-03,IF,SPSF,"42823",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R.J.F. Garcia,"2008","02","25",S.Honda & R.J.F. Garcia & R.S.Pando & R.Costa,"2007","12","27",Brasil,SP,São Paulo,Parque Tizo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Arvoreta 2m; calice externamente manchado de vermelho nos botões e nas flores.; GEOGRAFIA: Fragmento 1;",NA,Magnoliophyta,Myrtales,"312","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-23.566667,"2085",2021-03-04 15:44:55-03,IF,SPSF,"22254",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,J.A.Pastore,"2003","06","10",L.C.Souza,"1997","10","22",Brasil,SP,Itapetininga,Estação Experimental,-48,-23.566667,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata ciliar.&nf;Árvore 6m; flores amareladas.;",NA,Magnoliophyta,Myrtales,"630",NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.433333,-20.216667,"2086",2021-03-04 15:44:55-03,IF,SPSF,"22320",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,G.A.D.C. Franco,"1997","12","01",E.E.Macedo,"1997","10","17",Brasil,SP,Pedregulho,Parque Estadual das Furnas do Bom Jesus,-47.433333,-20.216667,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4m altura; GEOGRAFIA: Solo arenoso.;",NA,Magnoliophyta,Myrtales,"1250",NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.779722,-23.539444,"2087",2021-03-04 15:44:55-03,IF,SPSF,"38794",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,J. A. Pastore,"2007","10","17",J. A. Pastore & J.B.Baitello & C.R.Lima & E.Adriano,"2007","09","25",Brasil,SP,Paranapanema,Estação Ecológica de Paranapanema,-48.779722,-23.539444,NA,NA,"COLETA: Arvore 7m, botões florais verdes.; GEOGRAFIA: borda da mata, em frente ao talão de Pinus.;",NA,Magnoliophyta,Myrtales,"1502",NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.745833,-23.505556,"2088",2021-03-04 15:44:55-03,IF,SPSF,"38961",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R.Cielo-Filho,"2007","12","17",O. T. Aguiar & J. B. Baitello & R.Cielo-Filho,"2007","12","06",Brasil,SP,Paranapanema,Estação Ecológica de Paranapanema,-48.745833,-23.505556,NA,NA,"COLETA: Árvore, 7m, flores botão.; GEOGRAFIA: Mata Ciliar do rio da Cachoeirinha.;",NA,Magnoliophyta,Myrtales,"782",NA,"630","630",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.765833,-23.453611,"2089",2021-03-04 15:44:55-03,IF,SPSF,"39327",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,G.A.D.C. Franco,"2007","05","30",F.M.Souza & R.Esteves & R.C.Sousa & W. Corrêa,"2007","05","24",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.765833,-23.453611,NA,NA,"COLETA: Árvore, 8m. Frutos abertos, sementes marrons_douradas.; GEOGRAFIA: Trilha do Pai Zé;",NA,Magnoliophyta,Myrtales,"762",NA,"1059","1059",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.530833,-23.387778,"2090",2021-03-04 15:44:55-03,IF,SPSF,"39423",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,J.A.Pastore,"2008","02","26",F. A. R. D. P. Arzolla & J.A.Pastore & C. de Moura & F.E.S.P.Vilela,"2008","02","26",Brasil,SP,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.530833,-23.387778,NA,NA,"COLETA: Árvore 10m, botões florais de ápice vináceo.; GEOGRAFIA: Trilha da Cachoeira.;",NA,Magnoliophyta,Myrtales,"1252",NA,"810","810",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.763611,-23.451389,"2091",2021-03-04 15:44:55-03,IF,SPSF,"40011",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,G.A.D.C. Franco,"2008","05","20",F.M.Souza & R.C.Sousa & A.N.Oliveira & M.D.Bel,"2008","03","25",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.763611,-23.451389,NA,NA,"COLETA: Árvore, 3m. Botões verde e vináceos e flor amarela.; GEOGRAFIA: Trilha do Pai Zé;",NA,Magnoliophyta,Myrtales,"1087",NA,"975","975",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.069444,-24.051944,"2092",2021-03-04 15:44:55-03,IF,SPSF,"42613",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R.Cielo-Filho,"2009","10","30",O.T. Aguiar & R.Cielo-Filho & J.B.Baitello,"2009","09","22",Brasil,SP,Itapeva,Estação Experimental,-49.069444,-24.051944,NA,NA,"COLETA: Árvore 2m, flores em botão.; GEOGRAFIA: Trilha do poço da Peroba #?# Lajeado;",NA,Magnoliophyta,Myrtales,"1290",NA,"700","700",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.071111,-24.051667,"2093",2021-03-04 15:44:55-03,IF,SPSF,"42704",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,G.A.D.C. Franco,"2009","11","18",R.Cielo-Filho,"2009","10","29",Brasil,SP,Itapeva,Estação Experimental,-49.071111,-24.051667,NA,NA,"COLETA: Árvore 4m, flores em botão e aberta de coloração vinácea.; GEOGRAFIA: Trilha do Poço da Peroba - Lajeado;",NA,Magnoliophyta,Myrtales,"1024",NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
