X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7006,-22.6122,"1858",2020-11-23 11:39:08-03,IAC,IAC,"45948",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M. Sugiyama,S.A.C. Chiea & F. Barros,"741","1991","11","22",Brasil,São Paulo,Serra Negra,NA,-46.7006,-22.6122,"-46.7006","-22.6122",NA,NA,NA,NA,"1994","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.081554,-23.373469,"1859",2020-11-23 11:39:08-03,IAC,IAC,"49858",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,E. Ramos et al.,"E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","537","2008","04","20",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",-45.081554,-23.373469,"-45.081554","-23.373469",NA,NA,NA,NA,"2008","04","20","Subparcela 32,PAP H0469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"1860",2020-11-23 11:39:08-03,IAC,IAC,"50365",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","603","2007","09","12",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.083511,-23.367009,"-45.083511","-23.367009",NA,NA,NA,NA,"2007","09","12","subparcela 43, indivíduo I 0848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35056,-23.423889,"1861",2020-11-23 11:39:08-03,IAC,IAC,"51348",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,G.M. Barroso,"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","76","1986","10","30",Brasil,São Paulo,Angatuba,Estação Ecológica de Angatuba (IF),-48.35056,-23.423889,"-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","30",nome popular: gabiroba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35056,-23.423889,"1862",2020-11-23 11:39:08-03,IAC,IAC,"51349",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,G.M. Barroso,"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","23","1986","09","10",Brasil,São Paulo,Angatuba,Estação Ecológica de Angatuba (IF),-48.35056,-23.423889,"-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","10",nome popular: jabiroba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"1863",2020-11-23 11:39:08-03,IAC,IAC,"51894",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M.B. Carvalho,M.B. Carvalho & J.F. Benedito,"86","2009","08","18",Brasil,São Paulo,Campinas,"IAC, Av. Barão de Itapura, Parque",-47.065751,-22.9056,"-47.065751","-22.9056",NA,NA,NA,NA,"2009","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1272,-22.7894,"1864",2020-11-23 11:39:08-03,IAC,IAC,"54106",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,J.E.Q. Faria Jr.,O.R. Campos,s/nº,"2010","09","10",Brasil,São Paulo,Anhembi,Ribeirão do Moquém,-48.1272,-22.7894,"-48.1272","-22.7894",NA,NA,NA,NA,"2012","10","10",nome popular: cereja do rio grande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1865",2020-11-23 11:39:08-03,IAC,IAC,"54866",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M.E.G. Sobral,"L.B. Évora; L.C. Bernacci & F.D.M. Carvalho","19","2013","09","24",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Qudra do abacateiro, L19, P29",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"2014","02","19",Tronco avermelhado.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1866",2020-11-23 11:39:08-03,IAC,IAC,"54869",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M.E.G. Sobral,"L.B. Évora; L.C. Bernacci & F.D.M. Carvalho","22","2013","10","01",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do abacateiro, L21, P42",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"2014","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1867",2020-11-23 11:39:08-03,IAC,IAC,"54952",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,M.E.G. Sobral,L.B. Évora & F.D.M. Carvalho,"30","2013","10","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do abacateiro, L27, P11",-47.086761,-22.863721,"-47.086761","-22.863721",NA,NA,NA,NA,"2014","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"1868",2020-11-23 11:39:08-03,IAC,IAC,"55365",S,Plantae,Myrtaceae-2.Myrtoideae,Eugenia,involucrata,Eugenia involucrata,DC.,L.B. Évora et al.,"L.B. Évora; L.C. Bernacci & F.D.M. Carvalho","64","2014","05","22",Brasil,São Paulo,Campinas,"IAC, Av. Barão de Itapura, Parque",-47.065751,-22.9056,"-47.065751","-22.9056",NA,NA,NA,NA,"2014","05","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3199996948242,-21.25,"1883",2020-07-23 12:15:44-03,CEPLAC,CEPEC,"118886",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,NA,E. A. Rodrigues,E. H. A. Rodrigues,"148","1991","08","26",Brasil,São Paulo,jaboticabal,Fazenda Santa Isabel.,-48.3199996948242,-21.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22420",auto,NA,NA,28/03/1994,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"1995",2019-11-13 16:04:53-03,UNISANTA,HUSC,"10721",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Marques, T.G.Q.; Olmos, A.",s.n.,"2007","09","10",Brasil,São Paulo,Santos,Jardim Botânico Municipal de Santos Chico Mendes.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"1996",2020-11-04 17:29:55-03,UEM,HUEM,"11529",S,Plantae,Myrtaceae,Eugenia,calycina,Eugenia calycina,Cambess.,"Sobral, M","Mazine, FF; Luca, E; Souza, VC; Romão, GO; Paula-Souza, J","1015","2003","11","13",Brasil,São Paulo,Itararé,"4 km de Itararé para Bom Sucesso de Itararé, Beira da estrada",-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,HUEM000008329,HUEM000008329,"2003","11",NA,"Arbusto ca. de 50 cm de altura; flores branco-esverdeadas. Doação ESA, nº 85630.",NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060278,-22.900556,"2021",2020-12-16 08:42:22-03,Fiocruz,FIOCRUZ-CBPM,"179",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Barroso, G. M.","Leonello, A. C.",s.n.,"2001","10","10",Brasil,São Paulo,Campinas,"Rua Alberto Villani, próx. n 89.",-47.060278,-22.900556,47º3'37''W,22º54'2''S,NA,NA,CBPM00000179,NA,"2002",NA,NA,"Árvore, ca. 4 m. alt.; flores brancas; frutos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060278,-22.900556,"2022",2020-12-16 08:42:22-03,Fiocruz,FIOCRUZ-CBPM,"46",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Barroso, G. M.","Monteiro, S.","268","2000","08","04",Brasil,São Paulo,Campinas,"UNICAMP, Instituto de Zoologia, sala do Trigo.",-47.060278,-22.900556,47º3'37''W,22º54'2''S,NA,NA,CBPM00000046,NA,"2001",NA,NA,"Árvore 4 - 5 m. alt.; folhas discolores verde escuro; flores com pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060278,-22.900556,"2023",2020-12-16 08:42:22-03,Fiocruz,FIOCRUZ-CBPM,"153",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M.","Siani, A. C.","4","1997","11","29",Brasil,São Paulo,Campinas,Joaquim Egídio.,-47.060278,-22.900556,47º3'37''W,22º54'2''S,NA,NA,CBPM00000153,NA,"2006",NA,NA,Árvore ca. 20 m. alt.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060278,-22.900556,"2024",2020-12-16 08:42:22-03,Fiocruz,FIOCRUZ-CBPM,"14",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Barroso, G. M.","Leonello, A. C.",s.n.,"1999","10","08",Brasil,São Paulo,Campinas,"UNICAMP, próximo a grumixama.",-47.060278,-22.900556,47º3'37''W,22º54'2''S,NA,NA,CBPM00000014,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"2033",2020-11-12 17:01:54-03,UEL,FUEL,"39922",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Avila, NS; Bellenzani, MLR; Garcia, RJF","319","1994","09","12",Brasil,São Paulo,São Paulo,"Camping Ana Paula, capoeira reigião sul.",-46.774444,-23.9,"-46.774444","-23.9",NA,NA,FUEL009927,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"2212",2019-11-01 15:05:38-03,UnB,UB,"192265",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Faria, JEQ","Campos, O",ESA112029,"2010","08","13",Brasil,São Paulo,Anhembi,Ribeirão do Moquém.,-48.1199989318848,-22.7800006866455,NA,NA,NA,NA,NA,NA,"2012","10",NA,"Arvoreta 5m. alt.; frutos vermelhos a negros.; Mata ciliar.",Southern America,NA,NA,NA,Dicotyledoneae,NA,"25656",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2213",2019-11-01 15:05:38-03,UnB,UB,"130426",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, OT","Aguiar, OT","228","1987","11","08",Brasil,São Paulo,São Paulo,"Itaquera, Parque Municipal do Carmo",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1987",NA,NA,Árvore 8m.,Southern America,NA,NA,NA,Dicotyledoneae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.926944,-23.348889,"2231",2019-11-01 15:05:38-03,UnB,UB,"130419",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Souza, VC","Barreto, KD","1591","1993","11","24",Brasil,São Paulo,Ubatuba,Puruba,-44.926944,-23.348889,"-44.926944","-23.348889",NA,NA,NA,NA,"1994",NA,NA,"Flores alvas.; Árvore 3m.; Restinga",Southern America,NA,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2275",2019-11-01 15:05:38-03,UnB,UB,"130425",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Handro, O",s.n.,"1931","08","26",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"Flores alvas.; Árvore.; Mata",Southern America,NA,NA,NA,Dicotyledoneae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"2299",2019-10-03 10:04:10-03,UFSCar,SORO,"2640",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,calycina,Eugenia calycina,Cambess.,NA,"Mazine, F.F.; Lucas, E.; Souza, V.C.; Romão, G.O.; Paula-Souza, J.","1025","2003","11","13",Brasil,São Paulo,Itararé,9 km de Itararé para Bom Sucesso de Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"2300",2019-10-03 10:04:10-03,UFSCar,SORO,"2617",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,calycina,Eugenia calycina,Cambess.,NA,"Mazine, F.F.; Lucas, E.; Souza, V.C.; Romão, G.O.; Paula-Souza, J.","1015","2003","11","13",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"2301",2019-10-03 10:04:11-03,UFSCar,SORO,"4948",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida, J.F.; VALDEMARIM,K.","25","2017","03","27",Brasil,São Paulo,Piracicaba,ESALQ,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,Árvore cultivada,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"2302",2019-10-03 10:04:12-03,UFSCar,SORO,"4949",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida, J.F.; VALDEMARIM,K.","26","2017","03","27",Brasil,São Paulo,Piracicaba,ESALQ,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,Árvore cultivada,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"2303",2019-10-03 10:04:12-03,UFSCar,SORO,"7692",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,L. Rossi,"Fávero, O.A.; Prado, D.M.","721","1993","01","23",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Aguapeu, próximo à casa de Dona Elisabete.",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore espontânea; flor isolada, branca e muito bonito; fruto isolado, alaranjado, doce e muito gostoso; mata de planície e lombada; nome vulgar: uvaia.",NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"2305",2019-10-03 10:04:11-03,UFSCar,SORO,"4946",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,NA,"23","2017","05","18",Brasil,São Paulo,Sorocaba,"Jd. São Paulo, Rua Capitão Franco Pinto. Próximo ao condomínio Portal dos Bandeirantes.",-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 2 metros de altura, sem flor, sem fruto. Árvore cultivada para arborização urbana.",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"2306",2019-10-03 10:04:11-03,UFSCar,SORO,"2567",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,NA,NA,"1994",NA,NA,Brasil,São Paulo,Piracicaba,Parque ESALQ/USP,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2307",2019-12-05 14:48:38-03,UFSCar,SORO,"7767",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,G.M.P.Ferreira,"Ferreira, G.M.P.; Almeida Neto, J.F.","320","2008","08","26",Brasil,São Paulo,São Paulo,"Rua Santa Cruz, 325.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"Árvore, 4m alt., tronco manchado; flores brancas.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.027778,-23.243889,"2308",2019-10-03 10:04:11-03,UFSCar,SORO,"1212",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Mazine F.F.; Brummitt N.A., Caliari C.P., Flores T.B., Jennings L.V.S., Souza R.P.M., Souza V.C., Lima M.T.G.",NA,"2006","11","15",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha",-45.027778,-23.243889,45°1'40''W,23°14'38''S,NA,NA,NA,NA,NA,NA,NA,"Árvore de 9m de altura, tronco esbranquisado, liso, frutos rosas, em final de frutificação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.523889,"2312",2019-12-05 14:48:38-03,UFSCar,SORO,"7759",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,M.L.Kawasaki,"Cardoso-Leite, E.; Oliveira, A.","380","1994","08","18",Brasil,São Paulo,São Roque,Mata da Câmara. Mata mesófila semidecídua.,-47.1125,-23.523889,47°06'45''W,23°31'26''S,NA,NA,NA,NA,"1996","10","10","Araçá vermelho, 12m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"2313",2019-10-03 10:04:11-03,UFSCar,SORO,"4944",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida, J.F.; MAZINE, F.F.","21","2017","05","18",Brasil,São Paulo,Sorocaba,"Central Parque, Rua Mario Soave.",-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 3 metros de altura, sem flor, com fruto maduro coletado do chão. Árvore cultivada para arborização urbana.",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"2314",2019-10-03 10:04:11-03,UFSCar,SORO,"4945",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida, J.F.; MAZINE, F.F.","22","2017","05","18",Brasil,São Paulo,Sorocaba,"Central Parque, Rua Mario Soave.",-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 3 metros de altura, sem flor, sem fruto. Árvore cultivada para arborização urbana.",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"2315",2019-10-03 10:04:11-03,UFSCar,SORO,"4947",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida, J.F.; VALDEMARIM,K.","24","2017","03","27",Brasil,São Paulo,Piracicaba,ESALQ,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,Árvore cultivada,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"2316",2019-10-03 10:04:11-03,UFSCar,SORO,"4833",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Almeida, J.F.; Lafer, H.","21","2016","07","04",Brasil,São Paulo,Sorocaba,"Fazenda, área rural de Sorocaba",-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 2,5m sem flor, sem fruto",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"2317",2019-10-03 10:04:11-03,UFSCar,SORO,"2607",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,NA,"137","1995","10","19",Brasil,São Paulo,Matão,Fazenda Cambuhy - Mata da Virgínia,-48.3600006103516,-21.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"2319",2019-10-03 10:04:11-03,UFSCar,SORO,"2600",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,NA,"118","1995","09","22",Brasil,São Paulo,Matão,Mata da Virgínia,-48.3600006103516,-21.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"2320",2019-10-03 10:04:12-03,UFSCar,SORO,"6559",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,I.P. Santos,NA,"34","2016","10","07",Brasil,São Paulo,Sorocaba,UFSCar - Sorocaba. Fragmento próximo ao prédio roxo do campus da UFSCar. Vegetação: estacional.,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arvoreta. Sem flor. Fruto de cor avermelhada.,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.619722,-23.6425,"2324",2019-10-03 10:04:17-03,UFSCar,SORO,"6800",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,aff. multipunctata,Myrcia aff. multipunctata,Mazine,M.F. Santos,"Santos, M.F.; Gomes, E.P.C.","872","2016","10","13",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga. Fragmento florestal, na beira da estrada que leva à área de parcelas permanentes. No sub-bosque da mata.",-46.619722,-23.6425,46°37'11W,23°38'33S,"809","809",NA,NA,"2018",NA,NA,"Árvore, 5m alt. Folhas jovens avermelhadas, pendentes, com cera branca na superfície; pontuações evidentes na face abaxial. Ráquis da inflorescência verde, pilosidade alva. Botões florais verde-ocre. Amostra coletada em FAA e sílica-gel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"2435",2020-08-04 12:48:46-03,UFU,HUFU,"4564",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Arantes, A.A.A.",CCJ.,"16","1993","09","09",Brasil,São Paulo,Jundiaí,"Serra do Japí, Descida do Paraíso III.",-46.8800010681152,-23.1800003051758,NA,NA,"1000","1100",HUFU00017128,NA,"1998","06",NA,"Arbóreo, ca. 6 m. Flores brancas e anteras roseadas.; Mata de encosta.",NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"2447",2019-05-06 12:00:59-03,UFU,HUFU,"43128",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Aguiar, O.T.","Robim, M.J.","738","1991","11","07",Brasil,São Paulo,Campos do Jordão,"Parque Estadual, Região do bebedouro.",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,HUFU00017127,NA,"1991","11","07","Árvore, ca. 20 m. Botões e flores brancas, perfumadas.; Mata alta latifoliada.",NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"2448",2020-08-04 12:48:46-03,UFU,HUFU,"17490",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Arantes, A.A.A.","704","1996","09","09",Brasil,São Paulo,Rio Claro,"Campus da UNESP, Próximo ao IB.",-47.560001373291,-22.4099998474121,NA,NA,NA,NA,HUFU00017123,NA,NA,NA,NA,"Arvoreta, ca. 2 m. Botões esverdeados.",NA,NA,NA,NA,NA,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
