"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"138","2020-12-21 16:28:20-03","MBM","MBM","314255","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, H.C. de; et al.; et al.","1990","12","13","Southern America","Brazil",NA,NA,"Árvore com 12m alt. Folhas com face dorsal sub-auréo-tomentosas. Botões vinosos-esverdeados. Mata ciliar","MBM314255",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"4078","Minas Gerais","Estrada para Sto. Antônio Leite, Córrego do Gouveia.","-43.5080986022949","-20.2875003814697",NA,NA,"MBM314255","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:28:20-03","MBM","MBM","314215","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, H.C. de; et al.; et al.","1990","12","12","Southern America","Brazil",NA,NA,"Árvore com 16 metros de altura. Tronco com casca lisa e acinzentada. DAP 40 cm. Estéril, muito frequente. Mata seca sobre solo argiloso","MBM314215",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"4061","Minas Gerais","Tripuí, BR 356, km 89, Mata do Manso.","-43.5080986022949","-20.2875003814697",NA,NA,"MBM314215","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:28:20-03","MBM","MBM","304246","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Correia, C.M.B.; et al.; et al.","1989","06","21","Southern America","Brazil",NA,NA,"Árvore 12m; caule marrom com folhas discolores verdes com indumento castanho na face abaxial; frutos verdes com manchas nigrescentes","MBM304246",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.; Lima, H.C.","30","Rio de Janeiro","Reserva Ecológica de Macaé de Cima. Sítio Fazenda Velha","-42.5311012268066","-22.2819004058838","1100","1100","MBM304246","Nova Friburgo","33190","auto","2009","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:28:20-03","MBM","MBM","115708","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, H.C. de",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM115708",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"3052","Rio de Janeiro","Parque Estadual do Desengano, Sossego","-42.0080986022949","-21.9552993774414",NA,NA,NA,"Santa Maria Madalena","30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:28:20-03","MBM","MBM","304245","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, H.C. de; et al.; et al.","1989","04","20","Southern America","Brazil",NA,NA,"Árvore, tronco com casca lisa e pardacenta. DAP 48cm. Frutos jovens esverdeados. Muito frequente na margem do rio","MBM304245",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Lima, H.C.; Lima, H.C.","3558","Rio de Janeiro","Reserva Ecológica de Macaé de Cima. Nascente do Rio das Glores","-42.5311012268066","-22.2819004058838","1100","1100","MBM304245","Nova Friburgo","33190","auto","2009","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 02:19:04-03","MNHN","RECOLNAT_MNHN_P","P00312229","PreservedSpecimen",NA,"Fabaceae","Tachigali","rugosa","Tachigali rugosa","[Fereira]",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00312229' target='other'> <mi>dwc_moreinfo</mi></a>","P00312229",NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,NA,"Para?",NA,NA,NA,NA,NA,"P00312229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:36:25-03","UFMG","BHCB","46884","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:36:25-03","UFMG","BHCB","24528","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:36:25-03","UFMG","BHCB","54426","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum pauciferrugineum","Barreto, HLM","1945","08","20","Southern America","Brasil",NA,NA,"Árvore de 10,0m de altura. Muito frequente.; Mata","BHCB000158","Dicotyledon",NA,"Barreto",NA,"11593","Minas Gerais","Estação Experimental",NA,NA,NA,NA,"BHCB000158 BHCB000158_01","Patos",NA,NA,NA,NA,NA,NA,NA,NA,"pauciferrugineum","Typus?",NA,NA,NA
"147","2020-12-11 11:36:25-03","UFMG","BHCB","65717","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Oliveira, JE",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"594","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:36:25-03","UFMG","BHCB","19140","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Costa, LVC","1990","09","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"509","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:36:25-03","UFMG","BHCB","54441","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum plurijugum","Barreto, HLM","1934","05","03","Southern America","Brasil",NA,NA,"Árvore de 10,0m de altura. Pouco frequente","BHCB000159","Dicotyledon",NA,"Barreto",NA,"6077","Minas Gerais","Estrada de Santa Luzia km 10 Onça.","-43.937801361084","-19.9207992553711",NA,NA,"BHCB000159","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,"plurijugum","Typus?",NA,NA,NA
"150","2020-12-11 11:36:25-03","UFMG","BHCB","24668","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"s.n.","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:36:25-03","UFMG","BHCB","19149","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Andrade, PM de","1990","12","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"s.n.","Minas Gerais","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:36:25-03","UFMG","BHCB","19797","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Andrade, PM de","1990",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"1431","Minas Gerais","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:36:34-03","UFMG","BHCB","24440","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lima, HC de","1989","04","20","Southern America","Brasil",NA,NA,"Programa Mata Atlântica. Muito frequente na margem do rio. Árvore, tronco com casca lisa e pardacenta, DAP 0,48m. Frutos jovens esverdeados.",NA,"Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"3558","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima., Nascente do Rio das Flores.","-42.05","-22","1100","1100",NA,"Nova Friburgo",NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:36:34-03","UFMG","BHCB","196916","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Rezende, SG; Justo, AG","2018","01","09","Southern America","Brasil",NA,NA,"Arbóreo; Eucalipto com sub-bosque","BHCB196916","Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"6617","Minas Gerais","Serra do Gandarela","-43.669722","-19.985556","1196","1196",NA,"Rio Acima",NA,NA,NA,NA,NA,"-43.669722","-19.985556",NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:36:34-03","UFMG","BHCB","154017","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Gontijo, FD","2011","10","12","Southern America","Brasil",NA,NA,"Floresta Estacional Semidecidual; Árvore",NA,"Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"s.n.","Minas Gerais","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.435833","-20.198333",NA,NA,NA,"Mariana",NA,NA,NA,NA,NA,"-43.435833","-20.198333",NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:36:34-03","UFMG","BHCB","157262","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Gontijo, FD","2011","10","07","Southern America","Brasil",NA,NA,"Árvore",NA,"Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"233","Minas Gerais","Mina de Fábrica Nova, Cava Leste, Mina de Fábrica Nova, Complexo Mariana.Campo Rupestre Ferruginoso/Floresta Estacional Semidecidual","-43.4375","-20.196111","1093","1093",NA,"Mariana",NA,NA,NA,NA,NA,"-43.4375","-20.196111",NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:36:34-03","UFMG","BHCB","185970","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Gontijo, FD","2014","10","06","Southern America","Brasil",NA,NA,"Arbóreo; Floração; Altura 5m; Floresta estacional semidecidual","BHCB185970","Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"351","Minas Gerais",NA,"-43.255814","-19.191808",NA,NA,NA,"Conceição do Mato Dentro",NA,NA,NA,NA,NA,"-43.255814","-19.191808",NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:36:34-03","UFMG","BHCB","12961","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Andrade, PM de; Lopes, MA","1984","03","20","Southern America","Brasil",NA,NA,"Arbóreo 12 metros. MaTA Atlântica (local seco).",NA,"Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"103","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:36:34-03","UFMG","BHCB","12133","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Andrade, PM de; Lopes, MA","1984","04","26","Southern America","Brasil",NA,NA,"Mata Atlântica. Arbóreo 20m. Arv. 4059.",NA,"Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"s.n.","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:36:34-03","UFMG","BHCB","6386","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Lopes, MA; Andrade, PM de","1984","03","20","Southern America","Brasil",NA,NA,"Mata Atlântica. Arbóreo.",NA,"Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"103","Minas Gerais","Fazenda Montes Claros. Mata Jaó. Alto Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:36:34-03","UFMG","BHCB","99024","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Tameirão Neto, E","2005","10","04","Southern America","Brasil",NA,NA,"Floresta semidecidual, arbóreo","BHCB001224","Dicotyledon",NA,"(Marth. ex Benth.) Zarucchi & Pipoly",NA,"4230","Minas Gerais","Fazenda Tamanduá - Plantar MG 15.","-43.3088989257812","-17.0646991729736",NA,NA,"BHCB001224","Itacambira","48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-01-28 05:13:00-02","MO","MOBOT","1118067","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Bonifacio Mostacedo C.|René Guillén V.|L. Peña","1995","4","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","R. Guillén & A. Rodriguez (USZ)","Mostacedo C. 2991","Santa Cruz","Parque Nacional Noel Kempff Mercado. Lago Caimán (Norte del Parque, cerca al Río Itenez). Bosque alto semideciduo. Suelos acidos, arcillo-arenosos. Parcela permanente:01-K1.","-60.9","-13.58333","230.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1091879","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","C. Guardia|Nur Ritter|Marisol Garvizu|A.M. Carrión|Pablo Solíz|Juan Surubí","1996","4","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","R. Guillén & A. Rodriguez (USZ)","Guardia 6","Santa Cruz","Parque Nal. Noel Kempff Mercado. Lago Caimán, bosque enano Situado a 300m. del campamento, abundancia de epífitas, suelo franco arcilloso.","-60.89666","-13.63916","520.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"164","2011-06-10 15:20:00-03","MO","MOBOT","110379","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","John James Pipoly, III","1991","11","15","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Druas, COL","Pipoly 15931","Amazonas","Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.","-70.25","-3.7833333","200.00000000","220.00000000",NA,"Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","50",NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1118107","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","H. Gonzáles|Timothy J. Killeen|Luzmila Arroyo P.|Bonifacio Mostacedo C.|L. Cabrera","1994","5","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","R. Guillén & A. Rodriguez (USZ)","Gonzáles 1","Santa Cruz","Parque Nacional Noel Kempff Mercado; Campamento Huanchaca I; bosque de galeria, húmedo alto siempre verde, dosel de hasta 20 m altura y emergentes de hasta 40 m. Parcela permanente de estudio.","-60.8125","-13.92611","500.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2013-02-13 05:33:00-02","MO","MOBOT","1152732","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Mario Saldias P.|Antony Jardim|Juan Surubí","1994","4","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","R. Guillén & A. Rodriguez (USZ)","Saldias Paz 3121","Santa Cruz","Parque Nacional Noel Kempff Mercado; camino entre el campamento viejo Los Fierros y el Puente Los Cepes; bosque húmedo de 20-25 m de altura en pie de monte. Parcela en estudio.","-60.78333","-14.6","200.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"167","2009-12-04 16:24:00-02","MO","MOBOT","3256573","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Gert G. Hatschbach|J.M. Silva","1985","11","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","Henk van der Werff (MO)","Hatschbach 50167","Bahia","Rod. BR-116 (mun. Encruzilhada). Mata deturpada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"168","2009-12-05 05:17:00-02","MO","MOBOT","3256784","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1993","11","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","G. Lewis","Hatschbach 59747","Espírito Santo","Melgaço (mun. Domingos Martins). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2018-12-29 04:34:00-02","MO","MOBOT","76512","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5246","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U5.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","212",NA
"170","2018-12-29 04:34:00-02","MO","MOBOT","76558","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5273","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U7.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","214",NA
"171","2015-01-28 05:48:00-02","MO","MOBOT","766821","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","1992","3","21","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas, COL","Rudas Lleras 3366","Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 8.","-70.25","-3.7","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","74",NA
"172","2018-12-29 04:34:00-02","MO","MOBOT","76699","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5364","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U10.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","217",NA
"173","2018-12-29 04:34:00-02","MO","MOBOT","76788","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5408","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U12.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","219",NA
"174","2018-12-29 04:34:00-02","MO","MOBOT","77228","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5676","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U24.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","229",NA
"175","2018-12-29 04:34:00-02","MO","MOBOT","77288","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5711","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U25.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","230",NA
"176","2018-12-29 04:34:00-02","MO","MOBOT","793342","PreservedSpecimen","Plantae","Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.","A. Rudas (COL)","Rudas Lleras 5290","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U7.","-70","-3.03333","100.00000000",NA,NA,"Tarapacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","214",NA
"177","2018-02-19 12:15:00-03","MO","MOBOT","100162819","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","A.M. de Carvalho|André M. Amorim|Jomar G. Jardim|F.S. Juchum","1998","8","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","I. Huamantupa (CUZ, RB)","Carvalho 1998","Bahia","Municipio de Rio de Contas. Pico do itubira. Campo Rupestre. CAMPO RUPESTRE e MATA CILIAR. Cerca de 31 km SW da cidade, caminho para Mato Grosso.","-41.8969444","-13.3888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2016-01-19 05:29:00-02","MO","MOBOT","100175815","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Ana M. Giulietti|José R. Pirani|M. Silva|MEGURO","1986","5","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Henk van der Werff (MO)","Giulietti 9765",NA,"Municipio de Santana do Riacho: km 128 ao longo da rodovia Belo horizonte - Concciao do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2012-05-30 08:50:00-03","MO","MOBOT","1153138","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Alfredo F. Fuentes|et al.","1997","1","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly",NA,"Fuentes Claros 1698","Santa Cruz","Parque Nacional Noel Kempff Mercado, Lago Caimán (planicie). Bosque de lianas (bosque húmedo siempre verde), dosel discontinuo de 18-20 m de altura con Tachigali sp, Didimopanax sp, Enterolobium schomburgkii, en partes con manchas de vegetacín arbustiva cubierta de lianas y en partes con grupos de palmas como Euterpe precatoria y Astrocarium. Suelos arcillosos rojizos en partes, con afloramientos lateríticos.","-60.9125","-13.59416","220.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"180","2009-03-23 16:06:00-03","MO","MOBOT","3255133","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","Gwilym P. Lewis","1987","5","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Henk van der Werff (MO)","Lewis 1646","Minas Gerais","São Gonçalo das Pedras (SE of Diamantina), estrada da terra para Serro. Small pocket of woodland.","-43.5","-18.3333333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"181","2015-01-24 13:09:00-02","MO","MOBOT","3255269","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","G.M. Barroso",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Henk van der Werff (MO)","Barroso 38778","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2019-02-19 04:30:00-03","MO","MOBOT","3255401","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","C.F.P. Martius","1869",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Henk van der Werff (MO)","Martius 1155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"183","2009-03-23 16:17:00-03","MO","MOBOT","3255642","PreservedSpecimen","Plantae","Fabaceae","Tachigali","rugosa","Tachigali rugosa","C. Carcerelli","1942","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Zarucchi & Pipoly","Henk van der Werff (MO)","Carcerelli 70","Rio de Janeiro","Estado do Rio - Cida da das Meninas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
