"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1258","2021-02-25 10:13:06-03","CVRD","CVRD","14629","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides","(Cambess.) O.Berg","O.T. Aguiar","Moura, C.","2011","02","08","BRASIL","SP","Peruíbe","-47.005556","-24.353889","47°00'20W","24°21'14S",NA,NA,"CVRD014629","CVRD014629","2011","03","02",NA,"349","Margem da Estrada do Guaraú <ll>dwc_commonname:</ll> Batinga juréia",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1259","2020-09-12 05:00:02-03","US","US","1124135","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obtusiflora","Eugenia obtusiflora","Kiaersk.",NA,"A. F. M. Glaziou","1882","4","4","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00118080","US00118080_01",NA,NA,NA,"Novo Friburgo.","13885",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,"Syntype","Dicotyledonae",NA,NA,"1",NA,NA
"1260","2020-09-12 05:00:02-03","US","US","1544925","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01891552","US01891552_01 US01891552_02",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1261","2020-09-12 05:00:02-03","US","US","2770320","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"D. Sucre","1973","5","24","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01891545","US01891545_01 US01891545_02",NA,NA,NA,"Vale Encantado, vertente SE da Taquara da Tijuca","9988",NA,"57442","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1262","2020-09-12 05:00:02-03","US","US","2790585","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"M. Kuhlman & E. Kuehn","1941","6","25","Brazil","São Paulo","Juquiá","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"US01891575","US01891575_01 US01891575_02",NA,NA,NA,"Margem do Rio Assinguí","s.n.",NA,"32505","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1263","2020-09-12 05:00:02-03","US","US","2027618","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. M. Klein","1950","6","30","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01891619","US01891619_01 US01891619_02",NA,NA,NA,"Mata do Hoffmann","16b",NA,"19684","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1264","2020-09-12 05:00:02-03","US","US","3298502","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Wasum & et al.","1994","12","16","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"850",NA,"US01891579","US01891579_01 US01891579_02",NA,NA,NA,"Floresta Nacional","s.n.",NA,"76715","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1265","2020-09-12 05:00:02-03","US","US","938771","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"E. H. Ule","1888","2",NA,"Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"US01891622","US01891622_01 US01891622_02",NA,NA,NA,"Ribeirão fresco","706",NA,"34291","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1266","2020-09-12 05:00:02-03","US","US","2535428","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"R. Reitz & R. Klein","1954","7","1","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"150",NA,"US01891573","US01891573_01 US01891573_02",NA,NA,NA,"Morro da Fazenda","1901",NA,"27253","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1267","2020-09-12 05:00:02-03","US","US","2267882","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"L. Smith & R. Reitz","1957","1","3","Brazil","Santa Catarina","Joaçaba","-51.5046997070312","-27.1781005859375",NA,NA,"700","900","US01891604","US01891604_01 US01891604_02",NA,NA,NA,"Campos of Rio Irani, 15 km east of Ponte Serrada","9873",NA,"18588","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1268","2020-09-12 05:00:02-03","US","US","2707944","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"G. Hatschbach","1968","4","10","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"50",NA,"US01891557","US01891557_01 US01891557_02",NA,NA,NA,"Serrinha","19005",NA,"37295","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1269","2020-09-12 05:00:02-03","US","US","3321120","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Wasum & et al.","1995","12","26","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"550",NA,"US01891578","US01891578_01 US01891578_02",NA,NA,NA,"Estreito do Rio Uruguai","s.n.",NA,"18635","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1270","2020-09-12 05:00:02-03","US","US","2705947","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"G. Hatschbach","1970","6","3","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"950",NA,"US01891555","US01891555_01 US01891555_02",NA,NA,NA,"Rio Pequeno","24377",NA,"45291","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1271","2020-09-12 05:00:02-03","US","US","2841735","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. M. Klein & -- Bresolin","1973","1","17","Brazil","Santa Catarina","Águas Mornas","-48.823600769043","-27.6938991546631",NA,NA,"50",NA,"US01891594","US01891594_01 US01891594_02",NA,NA,NA,"Imaruí","10742",NA,"26556","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1272","2020-09-12 05:00:02-03","US","US","2268116","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"L. Smith & Klein, R.","1957","2","22","Brazil","Santa Catarina","Dionísio Cerqueira","-53.6397018432617","-26.2549991607666",NA,NA,"900","1000","US01891603","US01891603_01 US01891603_02",NA,NA,NA,"Pinheiral, 13 Km west of Rio Capetinga between Campo Erê and Dionísio Cerqueira","11678",NA,"28536","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1273","2020-09-12 05:00:02-03","US","US","2580315","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"R. Reitz & R. Klein","1961","1","25","Brazil","Santa Catarina","São José","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,"US01891566","US01891566_01 US01891566_02",NA,NA,NA,"Serra da Boa Vista","10756",NA,"12814","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1274","2020-09-12 05:00:02-03","US","US","2403630","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"R. Reitz & R. Klein","1960","5","14","Brazil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"30",NA,"US01891567","US01891567_01 US01891567_02",NA,NA,NA,"Garapuvu; Vista Alegre","9677",NA,"16515","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1275","2020-09-12 05:00:02-03","US","US","2573731","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"L. Smith & R. M. Klein","1964","12","2","Brazil","Santa Catarina",NA,"-26.37","-26.75",NA,NA,"1000","1200","US01891564","US01891564_01 US01891564_02",NA,NA,NA,"Madeireira Rio Verde, 48 km west of Caçador","13366",NA,NA,NA,NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1276","2020-09-12 05:00:02-03","US","US","2563729","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"G. Hatschbach","1966","10","18","Brazil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"US01891560","US01891560_01 US01891560_02",NA,NA,NA,"Cab. Frio Iratim","15000",NA,"33284","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1277","2020-09-12 05:00:02-03","US","US","2841225","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. M. Klein","1964","2","27","Brazil","Santa Catarina","Irani","-51.9016990661621","-27.0247001647949",NA,NA,"900",NA,"US01891599","US01891599_01 US01891599_02",NA,NA,NA,"Rio Iraní","4807",NA,"13629","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1278","2020-09-12 05:00:02-03","US","US","2742888","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"G. Hatschbach","1967","4","7","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,"US01891559","US01891559_01 US01891559_02",NA,NA,NA,"Sítio do Belizário","16242",NA,"55154","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1279","2020-09-12 05:00:02-03","US","US","2535453","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Reitz & R. Klein","1954","2","18","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"50",NA,"US01891616","US01891616_01 US01891616_02",NA,NA,NA,"Morro da Fazenda","1551",NA,"27253","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1280","2020-09-12 05:00:02-03","US","US","1570092","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"J. Diogo","1905","3","29","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"US01891550","US01891550_01 US01891550_02",NA,NA,NA,NA,"414",NA,"36524","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1281","2020-09-12 05:00:02-03","US","US","2535452","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. M. Klein","1953","8","18","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"40",NA,"US01891617","US01891617_01 US01891617_02",NA,NA,NA,"Mata do Hoffmann","567",NA,"19684","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1282","2020-09-12 05:00:02-03","US","US","2563723","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"G. Hatschbach","1967","11","9","Brazil","Paraná","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,"US01891588","US01891588_01 US01891588_02",NA,NA,NA,"Trigolândia","16116",NA,"19924","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1283","2020-09-12 05:00:02-03","US","US","2267605","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"L. Smith, R. Reitz & R. Klein","1956","11","25","Brazil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"1000",NA,"US01891607","US01891607_01 US01891607_02",NA,NA,NA,"Riozinho","7932",NA,"35974","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1284","2020-09-12 05:00:02-03","US","US","2535457","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. M. Klein","1956","3","7","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,"US01891610","US01891610_01 US01891610_02",NA,NA,NA,"Estação Florestal INP","1934",NA,"18533","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1285","2020-09-12 05:00:02-03","US","US","2563785","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"G. Hatschbach","1966","8","12","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"US01891589","US01891589_01 US01891589_02",NA,NA,NA,"Col. S. Andrade","14602",NA,"45291","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1286","2020-09-12 05:00:02-03","US","US","2627796","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"Pessoal do Horto","1927","4","30","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01891548","US01891548_01 US01891548_02",NA,NA,NA,"Matas das Obras Públicas, pr. do Horto Florestal","s.n.",NA,"57442","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1287","2020-09-12 05:00:02-03","US","US","2573755","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"L. Smith & R. M. Klein","1964","12","16","Brazil","Santa Catarina","Chapecó","-27.62","-27.1",NA,NA,"350","620","US01891598","US01891598_01 US01891598_02",NA,NA,NA,"Forest, Seminário Diocesiano, west of Chapecó","14035",NA,NA,NA,NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1288","2020-09-12 05:00:02-03","US","US","2141816","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Reitz","1953","2","4","Brazil","Santa Catarina","São José","-48.627498626709","-27.6152992248535",NA,NA,"1200",NA,"US01891618","US01891618_01 US01891618_02",NA,NA,NA,"Serra da Boa Vista","5483",NA,"12814","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1289","2020-09-12 05:00:02-03","US","US","580311","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Reitz & R. Klein","1961","1","20","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"1200",NA,"US01891601","US01891601_01 US01891601_02",NA,NA,NA,"Morro do Campo Alegre","10673",NA,"23627","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1290","2020-09-12 05:00:02-03","US","US","2705800","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"G. Hatschbach","1973","4","6","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01891586","US01891586_01 US01891586_02",NA,NA,NA,"Grota Funda","31810",NA,"30514","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1291","2020-09-12 05:00:02-03","US","US","2267670","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"L. Smith & Klein, R.","1956","12","9","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"1000","1300","US01891569","US01891569_01 US01891569_02",NA,NA,NA,"Pinheiral, lower slopes of Morro Iquererim","8499",NA,"37493","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1292","2020-09-12 05:00:02-03","US","US","3097312","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Kummrow & J. M. Silva","1986","1","8","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01891584","US01891584_01 US01891584_02",NA,NA,NA,"Colonia Floresta","2718",NA,"30514","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1293","2020-09-12 05:00:02-03","US","US","2564253","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"G. Hatschbach","1966","7","27","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US01891590","US01891590_01 US01891590_02",NA,NA,NA,"Morro do Tabaquara","14546",NA,"24916","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1294","2020-09-12 05:00:02-03","US","US","2829691","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Reitz & R. Klein","1956","8","16","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"350",NA,"US01891609","US01891609_01 US01891609_02",NA,NA,NA,"Horto Florestal I.N.P.","3595",NA,"18533","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1295","2020-09-12 05:00:02-03","US","US","1422695","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"J. W. Harshberger","1927","7","18","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01891547","US01891547_01 US01891547_02",NA,NA,NA,"Near Rio de Janeiro","885",NA,NA,NA,NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1296","2020-09-12 05:00:02-03","US","US","3332250","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"H. C. Lima, M. P. Morim de Lima, A. L. Mesquita, J. C. Gomes & G. M. Barroso","1986","1","31","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01891544","US01891544_01 US01891544_02",NA,NA,NA,"Parque Nacional de Itatiaia, entrada para o Lago Azul","2661",NA,NA,NA,NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1297","2020-09-12 05:00:02-03","US","US","3440576","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides",NA,NA,"G. K. Gottsberger & I. S. Gottsberger","1968","5","2","Brazil","São Paulo","Itanhaém","-40.35","-17.1",NA,NA,NA,NA,"US00724381","US00724381_01 US00724381_02",NA,NA,NA,"hill of the church",NA,NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1298","2020-09-12 05:00:02-03","US","US","2580323","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"R. Reitz & R. Klein","1958","3","7","Brazil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01891602","US01891602_01 US01891602_02",NA,NA,NA,"Sabiá","6586",NA,"21797","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1299","2020-09-12 05:00:02-03","US","US","2841746","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides myrcioides","(Cambess.) O. Berg",NA,"R. M. Klein & -- Bresolin","1968","5","23","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"250",NA,"US01891562","US01891562_01 US01891562_02",NA,NA,NA,"Morro Costa da Lagoa","7725",NA,"27000","auto",NA,"Myrtales","myrcioides","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1300","2020-09-12 05:00:02-03","US","US","3320610","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"A. Butzke & et al.","1993","11","4","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"550",NA,"US01891581","US01891581_01 US01891581_02",NA,NA,NA,"Estreito Augusto Cesar","s.n.",NA,"18635","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1301","2020-09-12 05:00:02-03","US","US","3212372","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"O. S. Ribas & V. Nicolack","1990","1","30","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"US01891582","US01891582_01 US01891582_02",NA,NA,NA,"Morro 7","229",NA,"17116","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"1302","2020-09-12 05:00:02-03","US","US","2267716","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","myrcioides","Myrceugenia myrcioides acrophylla","(O. Berg) D. Legrand",NA,"L. Smith & R. Reitz","1956","12","19","Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"750",NA,"US01891605","US01891605_01 US01891605_02",NA,NA,NA,"Pinheiral by new airport east of Porto União","8834",NA,"41804","auto",NA,"Myrtales","acrophylla","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
