"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2360","2020-09-12 05:00:02-03","US","US","2613555","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Wachenheim","608",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,"US00613023",NA,"Godebert","-53.96","5.51",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00613023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2361","2020-09-12 05:00:02-03","US","US","1444430","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","W. Archer","222","1930","6","19","South America - Neotropics","Colombia",NA,NA,NA,"US02948768","Antioquia","Antioquia: Bello.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2362","2020-09-12 05:00:02-03","US","US","1455336","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Klug","334","1929","10",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02948807","Loreto","Dept. Loreto: Mishuyacu, near Iquitos.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2363","2020-09-12 05:00:02-03","US","US","1123294","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Wachenheim","27","1919","11",NA,"South America - Neotropics","French Guiana",NA,NA,NA,"US00613101",NA,"Godebert, Débroussés","-53.96","5.51",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2364","2020-09-12 05:00:02-03","US","US","2613557","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","F. M. R. Leprieur","s.n.","1838",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,"US00613012",NA,NA,NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2365","2020-09-12 05:00:02-03","US","US","3184139","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Coimbra S.","756",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02948772","Santa Cruz","Provincia Anders Ibañez. Cantón Terebinto. Rio el Venaõ.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2366","2020-09-12 05:00:02-03","US","US","2534949","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. Belém & R. S. Pinheiro","3103","1967","1","13","South America - Neotropics","Brazil",NA,NA,NA,"US02948681","Bahia","Maraú. Mata costeira.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2367","2020-09-12 05:00:02-03","US","US","3268550","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","T. McDowell & L. Anselmo","2683","1990","5","20","South America - Neotropics","Guyana",NA,NA,NA,"US00614968","Cuyuni-Mazaruni","Along E bank Utshi R, from falls above Paruima Mission to Lalluvia Creek and Falls","-61.05","5.78333",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00614968_01",NA,"495",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2368","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","Ruiz, --","17232",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2369","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. J. Gillespie, C. L. Kelloff & S. Tiwari","2563","1989","10","30","South America - Neotropics","Guyana",NA,NA,NA,NA,"E. Berbice-Corentyne","Digitima Savanna, Canje River, ±185 km from mouth of Canje","-57.6667","5.55",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"10","20","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2370","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. J. Gillespie","1989","1989","7","3","South America - Neotropics","Guyana",NA,NA,NA,NA,"U. Takutu-U. Essequibo","Rupununi Savanna, Towatawan Mt, 11 km E of Dadanawa","-59.4167","2.825",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"150",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2371","2020-09-12 05:00:02-03","US","US","1777398","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","A. C. Smith","3649","1938","4","22","South America - Neotropics","Guyana",NA,NA,NA,"US00613093","U. Takutu-U. Essequibo","Kanuku Mts., NW portion; Mount Iramaikpang","-58.85","4",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"975",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2372","2020-09-12 05:00:02-03","US","US","2623484","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","D. Sucre","2052","1967","12","25","South America - Neotropics","Brazil",NA,NA,NA,"US02948680","Rio de Janeiro","Ilha Furtada, Bahia de Sepetiba.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2373","2020-09-12 05:00:02-03","US","US","2913995","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. A. Mattos Silva, J. Hage & H. S. Brito","1103","1980","9","29","South America - Neotropics","Brazil",NA,NA,NA,"US02948686","Bahia","Região Cacaueira da Bahia. Area de Piaçaya, 3km a 0 da entrada. Capoeira bastante estragada por estratores da fibra produzida pela piaçaveira.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948686_01",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2374","2020-09-12 05:00:02-03","US","US","2918206","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21270","1980","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US02948688","Bahia","Estado da Bahia. Serra Geral de Caitité. 8.5km. N. of Brejinhos das Ametistas, on the Caitité road.","-42.48","-14.13",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948688_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2375","2020-09-12 05:00:02-03","US","US","2959293","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","F. Billiet & B. Jadin","1669","1982","11","11","South America - Neotropics","French Guiana",NA,NA,NA,"US00613088",NA,"Paul Isnard région, Massif Lucifer","-53.91","4.76",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00613088_01",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2376","2020-09-12 05:00:02-03","US","US","2686446","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. J. Wurdack, M. L. Wurdack & H. Rodríguez","2759","1972","11","13","South America - Neotropics","Venezuela",NA,NA,NA,"US02948796","Merida","Estado Mérida. Occasional along road between El Vigía and Mesa Bolívar.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948796_01",NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2377","2020-09-12 05:00:02-03","US","US","2754296","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","17356","1974","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US02948691","Bahia","Estado de Bahia. Coastal Zone. 24km. S.W. of Belmonte on road to Itapebi.","-39.05","-16",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2378","2020-09-12 05:00:02-03","US","US","2615857","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. Pereira","1512","1955","5","25","South America - Neotropics","Brazil",NA,NA,NA,"US02948676","Minas Gerais","Diamantina.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2379","2020-09-12 05:00:02-03","US","US","3239002","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2145","1991","1","18","South America - Neotropics","Guyana",NA,NA,NA,"US00613006","U. Takutu-U. Essequibo","Tawatawun Mountain, Dadanawa, Rupununi District","-59.41","2.83",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00613006_01",NA,"100","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2380","2020-09-12 05:00:02-03","US","US","2588217A","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","C. Sastre & A. Gómez Pompa","558","1969","1","31","South America - Neotropics","Colombia",NA,NA,NA,"US02948757","Amazônas","Amazonas - Fleuve Amazone, Finca la Granja de Armada, 25 Km en amont de Léticia.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2381","2020-09-12 05:00:02-03","US","US","2490424","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","S. Tavares","562","1960","12","28","South America - Neotropics","Brazil",NA,NA,NA,"US02948718","Pernambuco","Pernambuco. Recife. Mata de Dois Irmãos. Açúde do Prata.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2382","2020-09-12 05:00:02-03","US","US","1803221","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","A. Fendler","431","1854",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02948794","Aragua","Prope coloniam Tovar.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2383","2020-09-12 05:00:02-03","US","US","2842566","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & et al.","P25124","1977","11","10","South America - Neotropics","Brazil",NA,NA,NA,"US02948709","Pará","Brazilian Amazonia. State of Pará. BR 163, Cuiabá-Santarém Highway. BR 163, km 879.5.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948709_01",NA,"330",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2384","2020-09-12 05:00:02-03","US","US","3302108","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. Gutiérrez, R. Quevedo & F. Mamani","1096","1994","5","24","South America - Neotropics","Bolivia",NA,NA,NA,"US02948781","Santa Cruz","Santa Cruz: Velasco. Parque Nacional Noel Kempff M. Campamento Flor de Oro.","-61.0086","-13.5508",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948781_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2385","2020-09-12 05:00:02-03","US","US","1056189","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","A. S. Hitchcock","17000","1919","11","27","South America - Neotropics","Guyana",NA,NA,NA,"US00613091","Demerara-Mahaica","Georgetown, SE of, East Coast Water Conservancy, Lamaha Stop-Off","-58.01","6.53",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2386","2020-09-12 05:00:02-03","US","US","2846647","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Cremers","5241","1978","4","21","South America - Neotropics","French Guiana",NA,NA,NA,"US00613017",NA,"Savane Bordelaise, route du tour de l'Ile SW de Cayenne","-52.46","4.96",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2387","2020-09-12 05:00:02-03","US","US","2370260","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. Uribe","3675","1961","4","4","South America - Neotropics","Colombia",NA,NA,NA,"US02948739","Santander","Santander: Mesa de los Santos, cerca al Salto de El Duende.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"1500","1600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2388","2020-09-12 05:00:02-03","US","US","2742666","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Eiten & L. T. Eiten","10708","1970","2","19","South America - Neotropics","Brazil",NA,NA,NA,"US02948673","Maranhão","Município de Loreto: Ilha de Balsas region between the Balsas & Parnaíba Rivers. Santa Bárbara on the Parnaíba River. 55 km SSE of Loreto.","-45.05","-7.5",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948673_01",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2389","2020-09-12 05:00:02-03","US","US","1232078","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. S. de la Cruz","4507","1923","10","23","South America - Neotropics","Guyana",NA,NA,NA,"US00613095","Potaro-Siparuni","Kaieteur Falls, Potaro R.","-59.48","5.16",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2390","2020-09-12 05:00:02-03","US","US","2728405","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","D. G. Campbell, O. P. Monteiro, B. W. Nelson & J. C. Ongley","P 22160","1974","4","27","South America - Neotropics","Brazil",NA,NA,NA,"US00937464","Amazonas","Maues Airport Road, between maues and airport",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00937464_01",NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2391","2020-09-12 05:00:02-03","US","US","2540977","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. Uribe","6161","1968","8","6","South America - Neotropics","Colombia",NA,NA,NA,"US02948736","Santander","Santander: Mesa de los Santos, cerca de la entrada de la carretera.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"1200","1300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2392","2020-09-12 05:00:02-03","US","US","701847","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","O. Kuntze","s.n.",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02948778","Santa Cruz","Yapacani.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2393","2020-09-12 05:00:02-03","US","US","292579","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","-. Weigelt","165","1827",NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00613100",NA,NA,NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00613100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2394","2020-09-12 05:00:02-03","US","US","2615871","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Falcao, W. A. Egler & E. Pereira","817","1954","8","26","South America - Neotropics","Brazil",NA,NA,NA,"US02948695","Pernambuco","Saltinho, Rio Formoso.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2395","2020-09-12 05:00:02-03","US","US","1231539","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. S. de la Cruz","2794","1922","11","23","South America - Neotropics","Guyana",NA,NA,NA,"US00613097","Cuyuni-Mazaruni","Kamakusa, Upper Mazaruni R.","-59.9","5.95",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2396","2020-09-12 05:00:02-03","US","US","2540983","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. Uribe","6166","1968","8","6","South America - Neotropics","Colombia",NA,NA,NA,"US02948741","Santander","Sanrander: Mesa de Los Santos.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2397","2020-09-12 05:00:02-03","US","US","2846250","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","S. Mori, L. A. Mattos Silva & T. S. Santos","10625","1978","9","17","South America - Neotropics","Brazil",NA,NA,NA,"US02948683","Bahia","Região Cacaueira da Bahia. Município de Alcobaça. Rodovia BR 255, ca. 6 Km a NW de Alcobaça. Campos. Folha SE-24 (18-39a).",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2398","2020-09-12 05:00:02-03","US","US","2773599","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J.-J. de Granville","1337","1972","8","22","South America - Neotropics","French Guiana",NA,NA,NA,"US00613002",NA,"Tumuc-Humac","-54.46","2.21",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"450",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2399","2020-09-12 05:00:02-03","US","US","2103177","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Araque Molina & F. A. Barkley","18S223","1948","12","15","South America - Neotropics","Colombia",NA,NA,NA,"US02948764","Santander","Departamento de Santander. En selva abierta en terrenos más o menos secos en la carretera al norte de Bucaramanga 10 kilómetros.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948764_01",NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2400","2020-09-12 05:00:02-03","US","US","2754297","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16746","1974","3","5","South America - Neotropics","Brazil",NA,NA,NA,"US02948690","Bahia","Estado de Bahia. Serra do Curral Feio. 3km. N.W. of Lagoinha (5.5km. S.W. of Delfino) on the side road to Minas do Mimoso.","-41.27","-10.45",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948690_01",NA,"640",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2401","2020-09-12 05:00:02-03","US","US","2627363","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. A. Schnell","11240","1961","8","19","South America - Neotropics","French Guiana",NA,NA,NA,"US00613008",NA,"Sinnamary",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2402","2020-09-12 05:00:02-03","US","US","1950756","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Medina","s.n.","1945","8",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02948752","Antioquia","Cordillera Central - Antioquia. Alrededores de Medellín, Barbosa.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"1470",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2403","2020-09-12 05:00:02-03","US","US","1460986","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. P. Killip & A. C. Smith","27205","1929","8","3","South America - Neotropics","Peru",NA,NA,NA,"US02948808","Loreto","Dept. Loreto: Iquitos.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2404","2020-09-12 05:00:02-03","US","US","1198928","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. F. Pittier","11602","1924","9","7","South America - Neotropics","Venezuela",NA,NA,NA,"US02948793","Miranda","Hills above Los Teques, along road.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2405","2020-09-12 05:00:02-03","US","US","2938915","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","Renner, --","633",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02948701","Amazonas","Rio Negro banks opposite Manaus, Lago Cristallino.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US02948701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2406","2020-09-12 05:00:02-03","US","US","2515955","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. King & A. E. Guevara","6160","1965","8","1","South America - Neotropics","Colombia",NA,NA,NA,"US02948742","Putumayo","Territory of Putumayo. 15 kms. northwest of Puerto Asís.",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2407","2020-09-12 05:00:02-03","US","US","3083845","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","F. Oldenburger, R. Norde & J. P. Schulz","668","1969","1","4","South America - Neotropics","Suriname",NA,NA,NA,"US00613018",NA,"Sipaliwini Savanna, Brazilian frontier, western part of savanna near 4-Gebroeders creek","-56.15","2.03",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00613018_01",NA,"277",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2408","2020-09-12 05:00:02-03","US","US","2935727","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. Cremers","7493","1981","8","12","South America - Neotropics","French Guiana",NA,NA,NA,"US00613000",NA,"Saut Ananas - Bassin de la Mana - Haute Riv. Mana","-53.54","4.13",NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.",NA,NA,"280",NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2409","2020-09-12 05:00:02-03","US","US","2168662","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. S. Cowan","38687","1954","12","7","South America - Neotropics","Brazil",NA,NA,NA,"US00937458","Amapá","Oyapock Airfiled, Terr. Ampa",NA,NA,NA,NA,NA,"Myrtales","dependens","(Pav. & D. Don) J.F. Macbr.","US00937458_01",NA,NA,NA,"Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
