"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"1412","2021-03-10 11:38:20-03","UNILA","EVB","3977","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Acra, L.A.",NA,NA,NA,"Shirata, M.T.","10","1991","12","05","Brasil","Paraná","Guaraqueçaba","Ilha do Rabelo.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EVB003977",NA,"Inflorescência rosa.",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"1413","2021-03-10 11:38:20-03","UNILA","EVB","4080","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Guerra, J.; Achelus, E.; Espinoza, F.; Dorcimil, K.; Da Silva, L.","5","2019","11","07","Brasil","Paraná","Matelândia","Parque Nacional do Iguaçu. BR-277, sentido Matelândia - Céu Azul. Parque Nacional do Iguaçu","-53.869444","-24.181944","53º52'10''W","24º10'55''S",NA,NA,"EVB004080","EVB004080","Flor vermelha. Habitat: Borda de Floresta Estacional em Regeneração. Habito: Arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","2020-11-12 17:00:16-03","UEL","FUEL","1900","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Wasshausen, DC","1988",NA,NA,"Kushima, V; et al.","s.n.",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1415","2020-11-12 17:00:16-03","UEL","FUEL","32843","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2009","06",NA,"Mendonça, LB","6","2002","10",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-49.816667","-23.116667","-49.816667","-23.116667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1416","2020-11-12 17:00:16-03","UEL","FUEL","32840","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Mendonça, LB","10","2003","10","01","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.583333","-24.333333","-50.583333","-24.333333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1417","2020-11-12 17:00:16-03","UEL","FUEL","35557","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Slusarski, SR; et al.","232","2003","04","15","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1418","2020-11-12 17:00:16-03","UEL","FUEL","35558","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Slusarski, SR; et al.","232","2003","02","28","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1419","2020-11-12 17:00:16-03","UEL","FUEL","35559","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Slusarski, SR; et al.","233","2003","02","12","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1420","2020-11-12 17:00:16-03","UEL","FUEL","35750","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Lovato, MC; et al.","63","2003","06","24","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1421","2020-11-12 17:00:16-03","UEL","FUEL","35938","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Slusarski, SR; et al.","332","2003","11","20","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1422","2020-11-12 17:00:16-03","UEL","FUEL","38083","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","156","2005","07","19","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira do riacho Varanal- nas, beira do riacho Varanal- nascente","-50.534222","-24.336861","-50.534222","-24.336861",NA,NA,"FUEL018807",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1423","2020-11-12 17:00:16-03","UEL","FUEL","38096","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","168","2005","07","20","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal, à beira do ribeirão Varanal - foz","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,"FUEL018806",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1424","2020-11-12 17:00:16-03","UEL","FUEL","38359","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","255","2005","11","10","Brasil","Paraná","Telêmaco Borba","Faz. Monte Alegre, ponto médio do Ribeirão Varanal, ponto médio do Ribeirão Varanal Monte Alegre","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,"FUEL018804",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1425","2020-11-12 17:00:16-03","UEL","FUEL","39687","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Matos, WH","s.n.","2005","11","11","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1426","2020-11-12 17:00:16-03","UEL","FUEL","41492","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; S.I. de Azevedo","556","2006","08","30","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal","-50.534222","-24.336861","-50.534222","-24.336861",NA,NA,"FUEL018803",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1427","2020-11-12 17:00:16-03","UEL","FUEL","44240","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2008",NA,NA,"Cotarelli, VM; Francisco, EM","296","2008","08","29","Brasil","Paraná","Mauá da Serra","Mata do Pinhão","-51.15","-23.883333","-51.15","-23.883333","1015","1015",NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1428","2020-11-12 17:00:16-03","UEL","FUEL","42156","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Caxambu, MG","1356","2007","02","02","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3275","-24.103056","-52.3275","-24.103056","582","582",NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1429","2020-11-12 17:00:16-03","UEL","FUEL","42625","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Marestoni, TM; Cervigne, NS; Francisco, EM","106","2007","05","04","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro, interior da mata","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1430","2020-11-12 17:00:16-03","UEL","FUEL","45458","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2009",NA,NA,"Cotarelli, VM; Francisco, EM; Rossetto, EFS","739","2009","06","03","Brasil","Paraná","Mauá da Serra","Mata do Pinhão","-51.15","-23.883333","-51.15","-23.883333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1431","2020-11-12 17:00:16-03","UEL","FUEL","44272","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Cervigne, NS; Marestoni, TM; Francisco, EM","167","2007","04","17","Brasil","Paraná","Arapongas","Fazenda Solana, Fragmento médio.","-51.35","-23.4","-51.35","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1432","2020-11-12 17:00:16-03","UEL","FUEL","44286","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2008",NA,NA,"Cotarelli, VM; Ferreira Jr, M","281","2008","08","28","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667","593","593",NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1433","2020-11-12 17:00:16-03","UEL","FUEL","44385","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Marestoni, TM; Cervigne, NS; Francisco, EM","149","2007","02","09","Brasil","Paraná","Londrina","Fazenda Santa Catarina","-51.233333","-23.383333","-51.233333","-23.383333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1434","2020-11-12 17:00:16-03","UEL","FUEL","44784","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Cotarelli, VM; Francisco, EM","675","2008","12","10","Brasil","Paraná","Lupionópolis","RPPN Mata São Pedro","-51.666667","-22.683333","-51.666667","-22.683333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1435","2020-11-12 17:00:16-03","UEL","FUEL","44858","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Cotarelli, VM; Francisco, EM","578","2008","11","28","Brasil","Paraná","Londrina","Faz. Santa Helena","-51.233333","-23.4","-51.233333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1436","2020-11-12 17:00:16-03","UEL","FUEL","44880","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Cotarelli, VM; Francisco, EM","633","2008","12","04","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1437","2020-11-12 17:00:16-03","UEL","FUEL","45094","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","T.I.N. de Azevedo","2019","08","12","T.I.N. de Azevedo; S.I. de Azevedo","605","2006","08","29","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira do ribeirão Varanal.","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,"FUEL018797",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1438","2020-11-12 17:00:16-03","UEL","FUEL","45437","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2009",NA,NA,"Cotarelli, VM; Francisco, EM; Rossetto, EFS","729","2009","05","28","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1439","2020-11-12 17:00:16-03","UEL","FUEL","45607","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Estevan, DA","2006",NA,NA,"Estevan, DA; et al.","1720","2005","09","17","Brasil","Paraná","Ventania","Estrada Ventania - Ibaiti","-50.216389","-24.176389","-50.216389","-24.176389",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1440","2020-11-12 17:00:16-03","UEL","FUEL","46364","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Ferreira Jr, M","2009","10","28","Ferreira Jr, M; Marques, JN; Francisco, EM","125","2009","10","09","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1441","2020-11-12 17:00:16-03","UEL","FUEL","46914","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Francisco, EM; et al.","266","2005","05","06","Brasil","Paraná","Ibiporã","Parque Florestal de Ibiporã","-51.033333","-23.25","-51.033333","-23.25",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1442","2020-11-12 17:00:16-03","UEL","FUEL","48125","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2010","09",NA,"Rossetto, EFS","95","2010","09","01","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, beira da trilha dos catetos","-51.25","-23.433333","-51.25","-23.433333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1443","2020-11-12 17:00:16-03","UEL","FUEL","48253","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2009",NA,NA,"Cotarelli, VM; Francisco, EM","419","2008","11","19","Brasil","Paraná","Londrina","Fazenda Santa Helena","-51.233333","-23.4","-51.233333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1444","2020-11-12 17:00:16-03","UEL","FUEL","48263","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2009",NA,NA,"Cotarelli, VM; Francisco, EM","429","2008","11","18","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1445","2020-11-12 17:00:16-03","UEL","FUEL","58240","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Cotarelli, VM","2009",NA,NA,"Cotarelli, VM; Francisco, EM","406","2008","11","20","Brasil","Paraná","Mauá da Serra","Mata dop Pinhão","-51.166667","-23.883333","-51.166667","-23.883333",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1446","2020-11-12 17:00:16-03","UEL","FUEL","31209","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Soares, A; et al.","s.n.","1991","12","03","Brasil","Mato Grosso do Sul","Jateí","Lagoa Raimundo, rio Ivinheima, Rio Ivinheima","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","85335","auto",NA,NA,NA,NA,NA
"1447","2020-11-12 17:00:16-03","UEL","FUEL","6356","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2009","06",NA,"Ripol, CV","s.n.","1988","06","27","Brasil","Paraná","Alvorada do Sul","Mata da creche","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20708","auto",NA,NA,NA,NA,NA
"1448","2020-11-12 17:00:16-03","UEL","FUEL","33444","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Estevan, DA; et al.","176","2002","03","19","Brasil","Paraná","Apucarana","Reserva Indígena do Apucaraninha","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","23979","auto",NA,NA,NA,NA,NA
"1449","2020-11-12 17:00:16-03","UEL","FUEL","31216","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Kinupp, VF","206","1997","01","28","Brasil","Paraná","Arapongas","Campinho-fragmento de 4ha., fragmento de 4ha.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","18630","auto",NA,NA,NA,NA,NA
"1450","2020-11-12 17:00:16-03","UEL","FUEL","31620","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Francisco, EM; V.B, Ruy","s.n.","2002","03","13","Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","18630","auto",NA,NA,NA,NA,NA
"1451","2020-11-12 17:00:16-03","UEL","FUEL","22599","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Kinupp, VF","163","1997","01","14","Brasil","Paraná","Arapongas","Fragmento de aproximadamente 20 ha, campinho, campinho","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","18630","auto",NA,NA,NA,NA,NA
"1452","2020-11-12 17:00:16-03","UEL","FUEL","42017","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Francisco, EM; Slusarski, SR","2","2004","02","10","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","15605","auto",NA,NA,NA,NA,NA
"1453","2019-10-16 14:12:41-03","UEL","FUEL","27563","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Francisco, EM","s.n.","1999","05","18","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","29438","auto",NA,NA,NA,NA,NA
"1454","2020-11-12 17:00:16-03","UEL","FUEL","22590","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Kinupp, VF; Medri, C; Dias, MC","477","1997","05","12","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","29438","auto",NA,NA,NA,NA,NA
"1455","2020-11-12 17:00:16-03","UEL","FUEL","1253","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Almeida, FC","s.n.","1985","05","27","Brasil","Paraná","Cambé","Sítio Santa Fátima, Água do Caçador","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","29438","auto",NA,NA,NA,NA,NA
"1456","2020-11-12 17:00:16-03","UEL","FUEL","22478","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Kinupp, VF; Medri, C; Francisco, EM","509","1997","03","17","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa, saída para Sertanópo, saída para Sertanópolis","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","29438","auto",NA,NA,NA,NA,NA
"1457","2020-11-12 17:00:16-03","UEL","FUEL","23361","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Tomé, MVF","514","1995","10","02","Brasil","Paraná","Cornélio Procópio","Bosque Municipal de Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","23842","auto",NA,NA,NA,NA,NA
"1458","2020-11-12 17:00:16-03","UEL","FUEL","10859","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Schultz, D; et al.","s.n.","1992","10","07","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1459","2020-11-12 17:00:16-03","UEL","FUEL","12113","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Dias, MC; et al.","s.n.","1990","03","27","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1460","2020-11-12 17:00:16-03","UEL","FUEL","12712","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Carmo, MRB; Silva, FC","s.n.","1994","07","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1461","2020-11-12 17:00:16-03","UEL","FUEL","31220","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Papa, MS; et al.","s.n.","1995","05","10","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1462","2020-11-12 17:00:16-03","UEL","FUEL","6270","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Yuyama, MM","s.n.","1988","06","17","Brasil","Paraná","Ibiporã","Horto Florestal","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1463","2020-11-12 17:00:16-03","UEL","FUEL","6575","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Alonso, M","s.n.","1989","04","05","Brasil","Paraná","Ibiporã","Horto Florestal, Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1464","2020-11-12 17:00:16-03","UEL","FUEL","46496","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Estevan, DA","2007",NA,NA,"Ferreira, GM; et al.","15","2006","05","08","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1465","2020-11-12 17:00:16-03","UEL","FUEL","24553","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Nakano, EM; Medri, IM","s.n.","1997","10","19","Brasil","Paraná","Ibiporã","Sítio São José, Água das Abóboras, Água das Abóboras","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","20625","auto",NA,NA,NA,NA,NA
"1466","2020-11-12 17:00:16-03","UEL","FUEL","31219","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Francisco, EM; Alves, J","s.n.","1999","05","21","Brasil","Paraná","Leópolis","Beira do Rio Tangará","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","22638","auto",NA,NA,NA,NA,NA
"1467","2020-11-12 17:00:16-03","UEL","FUEL","4470","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Vieira, AOS; et al.","162","1987","04","04","Brasil","Paraná","Londrina","Barra do Limoeiro","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
