"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2019-12-04 15:25:51-03","PUCPR","HUCP","21643","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Reus, TC",NA,NA,NA,"Colombo, N; Reus, TC","2010","09","10","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00018999","010",NA,NA,"HUCP00018999","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:51-03","PUCPR","HUCP","5410","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Acra, LA",NA,NA,NA,"Ribeiro, CCN","1983","10","08","Brasil","Paraná","Curitiba","Próximo ao Velódromo, Terreno da UFPR.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"HUCP00021921","013",NA,NA,"HUCP00021921","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:51-03","PUCPR","HUCP","13510","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Beltrami, L",NA,NA,NA,"Pizzi, PA","1985","09","05","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00018679","011",NA,NA,"HUCP00018679","Eudicotiledonea",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:51-03","PUCPR","HUCP","13512","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Lehukuhl, EA",NA,NA,NA,"Batschke, MR","1985","10","05","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00018575","012",NA,NA,"HUCP00018575","Eudicotiledonea",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:51-03","PUCPR","HUCP","13513","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Lehukuhl, EA",NA,NA,NA,"Oliveira, SF","1985","10","04","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00018627","010",NA,NA,"HUCP00018627","Eudicotiledonea",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:51-03","PUCPR","HUCP","17144","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Beltrami, L",NA,NA,NA,NA,"2005","11","22","Brasil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00018619","045/048",NA,NA,"HUCP00018619","Eudicotiledonea",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:51-03","PUCPR","HUCP","6007","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Jaszczerski, JC; Acra, LA",NA,NA,NA,"Sens, SL","1987","10","29","Brasil","Paraná","Morretes","Próximo ao Rio Nhundiaquara","-48.834400177002","-25.476900100708",NA,NA,NA,"HUCP00018583","008",NA,NA,"HUCP00018583","Eudicotiledonea",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:51-03","PUCPR","HUCP","17138","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Selusniaki, M",NA,NA,NA,"Dieter, S","2000","11","11","Brasil","Paraná","Quatro Barras","Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,"HUCP00018671","140",NA,NA,"HUCP00018671","Eudicotiledonea",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:51-03","PUCPR","HUCP","10434","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .","Santos, EP",NA,NA,NA,"Santos, EP","1996","11","01","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,"HUCP00018683","151",NA,NA,"HUCP00018683","Eudicotiledonea",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:51-03","PUCPR","HUCP","15204","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.) .",NA,NA,NA,NA,"Libsch, D","2000","11","05","Brasil","Santa Catarina","Mirim Doce","Mirinzinho","-50.0766983032227","-27.1963996887207",NA,NA,NA,"HUCP00019012","083",NA,NA,"HUCP00019012","Eudicotiledonea",NA,NA,NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:09:51-03","CPAN-UFMS","COR","7391","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G.","1993",NA,NA,"Cordeiro, J.; Barbosa, E.","1992","10","14","Brasil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto com 1,6 m de altura; flor lilás escuro Habito: Arbusto",NA,"873",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:09:51-03","CPAN-UFMS","COR","7420","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G.","2000",NA,NA,"Silva J. M.; Barbosa, E. & Cordeiro, J.","2000","02","25","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"Subarbusto com 50 cm de altura; flor lilás Habito: Subarbusto",NA,"3257","1300","1300",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:09:51-03","CPAN-UFMS","COR","7429","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","G. Hatschbach",NA,NA,NA,"J.M.Silva & J. Saldanha","1996","10","30","Brasil","Paraná","São José dos Pinhais","Castelhanos, Rio Arraial. Interior da mata atlântica; ;.","-49.2064018249512","-25.5347003936768",NA,NA,"Com Flor: lilás",NA,"1747",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:25:04-03","UFBA","ALCB","040396","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.)","Hatschbach, G","1997",NA,NA,"Silva, JM; Barbosa, E; Ribas, OS","1997","10","06","Brasil","Paraná","Campina Grande do Sul","Sítio de Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,"3m, flor lilás.",NA,"2061",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:25:04-03","UFBA","ALCB","059982","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.)","Hatschbach, G","2000",NA,NA,"Silva, JM; Barbosa, E; Cordeiro, J","2000","02","25","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"50 cm, flor lilás.",NA,"3257","1300","1300",NA,"Dicotyledon",NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:25:04-03","UFBA","ALCB","86992","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.)","Ribas, OS","2005",NA,NA,"Abe, LM; Silva, JM","1999","10","05","Brasil","Paraná","Tunas do Paraná","Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"ca 1m. Flor violeta",NA,"3090",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:35:01-03","NBC","NL-BOTANY","L.2875703","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Plowman TC","1969","05","17","Brazil",NA,NA,"Santa Catarina: Itajai. Morra da Fazenda.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875703",NA,NA,NA,"NL-L2875703",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:35:01-03","NBC","NL-BOTANY","L.2875704","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Hatschbach GG","1965","10","29","Brazil",NA,NA,"Rio Pardinho (Campina Gde. do Sul) PR.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875704",NA,NA,NA,"NL-L2875704",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:35:01-03","NBC","NL-BOTANY","L.2875705","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Düsen P","1909","11","18","Brazil",NA,NA,"Brasilienses, Parana: Carvalho.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875705",NA,NA,NA,"NL-L2875705",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:35:01-03","NBC","NL-BOTANY","L.2875706","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Düsen P","1911","11","05","Brazil",NA,NA,"Brasilienses, Parana: Carvalho.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875706 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875706",NA,NA,NA,"NL-L2875706",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:35:01-03","NBC","NL-BOTANY","U.1737353","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","08","06","Brazil",NA,NA,"Flora Brasiliae Australlis. Hab. Est. Parana. E. of Cerro Azul.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737353",NA,NA,NA,"NL-U1737353",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:35:01-03","NBC","NL-BOTANY","U.1737354","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Plowman TC","1969","05","17","Brazil",NA,NA,"Santa Catarina: Itajai. Morra da Fazenda.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737354 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737354",NA,NA,NA,"NL-U1737354",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:35:01-03","NBC","NL-BOTANY","U.1737355","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Brade AC; Duarte AP","1949","10","07","Brazil",NA,NA,"Brasil, Estado de Sao Paulo, Bananal, Serra da Bocaina, Sertao do Rio Vermelijo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737355",NA,NA,NA,"NL-U1737355",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:35:01-03","NBC","NL-BOTANY","U.1737356","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman TC","1974","02","01","Hoehne FC","1931","09","09","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737356",NA,NA,NA,"NL-U1737356",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0115608",NA,NA,NA
"70","2020-02-08 10:35:01-03","NBC","NL-BOTANY","U.1737357","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman TC","1974","02","01","Hoehne FC","1931","09","09","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737357",NA,NA,NA,"NL-U1737357",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0115609",NA,NA,NA
"71","2020-02-08 10:35:01-03","NBC","NL-BOTANY","U.1737358","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman TC","1974","02","01","Kuhlmann M","1951","09","25","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1737358",NA,NA,NA,"NL-U1737358",NA,"Solanales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0115610",NA,NA,NA
"72","2020-02-08 10:35:01-03","NBC","NL-BOTANY","L.2875712","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora calycina",NA,NA,NA,NA,NA,"Reitz R; Klein RM","1957","05","26","Brazil",NA,NA,"Santa Catarina, Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875712",NA,NA,NA,"NL-L2875712",NA,"Solanales","Southern America",NA,"calycina",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:35:01-03","NBC","NL-BOTANY","WAG.1525558","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora pauciflora",NA,NA,NA,NA,NA,"Hatschbach GG","1975","02","05","Brazil",NA,NA,"Guaricana (mun. S. Jose dos Pinhaes) Parana.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1525558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1525558",NA,NA,NA,"NL-WAG1525558",NA,"Solanales","Southern America",NA,"pauciflora",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 10:35:01-03","NBC","NL-BOTANY","WAG.1525559","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora pauciflora",NA,NA,NA,NA,NA,"Hatschbach GG","1975","02","05","Brazil",NA,NA,"Guaricana (mun. S. Jose dos Pinhaes) Parana.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1525559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1525559",NA,NA,NA,"NL-WAG1525559",NA,"Solanales","Southern America",NA,"pauciflora",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 10:35:01-03","NBC","NL-BOTANY","L.2875712","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora calycina",NA,NA,NA,NA,NA,"Reitz R; Klein RM","1957","05","26","Brazil",NA,NA,"Santa Catarina, Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2875712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2875712",NA,NA,NA,"NL-L2875712",NA,"Solanales","Southern America",NA,"calycina",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-11-04 11:19:53-03","ESALQ","ESA","73008","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Silva, J.M. et al.","2000","02","25","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,"ESA073008","3257.0",NA,NA,"ESA073008","Magnoliophyta",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:19:53-03","ESALQ","ESA","68550","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Kozera, C. et al.","1999","03","20","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"ESA068550","986.0",NA,NA,"ESA068550","Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:19:53-03","ESALQ","ESA","68521","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Kozera, C. et al.","1999","10","03","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"ESA068521","1249.0",NA,NA,"ESA068521","Magnoliophyta",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:19:53-03","ESALQ","ESA","62528","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Oliveira, A.A.","1999","08","27","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,"ESA062528","3466.0",NA,NA,"ESA062528","Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:19:53-03","ESALQ","ESA","3931","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,"Stehmann, J.R.",NA,NA,NA,"Vieira, J.M.S.",NA,NA,NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"ESA003931",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:19:53-03","ESALQ","ESA","128106","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Cabral, F.N.","2013","03","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.","-47.380012","-24.038166","-47.380012","-24.038166","Arbusto de 1,5m. Com fruto verde imaturo com cálice persistente.","ESA128106","879.0","360","360",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:19:53-03","ESALQ","ESA","23179","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Cezare, C.H.G.","1995","08","19","Brasil","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,NA,NA,"ESA023179",NA,NA,NA,"ESA023179","Magnoliophyta",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:19:53-03","ESALQ","ESA","68634","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Kozera, C. et al.","1999","10","20","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"ESA068634","1288.0",NA,NA,"ESA068634","Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:19:53-03","ESALQ","ESA","36304","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,NA,NA,NA,NA,"Silva, J.M. ; Saldanha, J.","1996","10","30","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"ESA036304","1747.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:19:53-03","ESALQ","ESA","96495","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Bertoncini, A.P. ; Bertoncini, M.P.","1998","08","21","Brasil","São Paulo","Avaí",NA,"-49.3300018310547","-22.1399993896484",NA,NA,NA,"ESA096495","861.0",NA,NA,"ESA096495","Magnoliophyta",NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:19:53-03","ESALQ","ESA","89151","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Franco, G.A.D.C.",NA,NA,NA,"Arzolla, F.A.R.D.P. et al.","2004","02","13","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"ESA089151","476.0",NA,NA,"ESA089151","Magnoliophyta",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:19:53-03","ESALQ","ESA","87713","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Plowman, T.","1974","02","01","Kuhlmann, M.","1949","11","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"ESA087713","2176.0",NA,NA,"ESA087713","Magnoliophyta",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:19:53-03","ESALQ","ESA","61921","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,"Sztutman, M.","2000","07","01","Kozera, C. et al.","1999","01","07","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,"ESA061921","773.0",NA,NA,"ESA061921","Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:19:53-03","ESALQ","ESA","96239","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham.&Schltdl.)Benth",NA,NA,NA,NA,"Viani, R.A.G.","2006","06","18","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,"ESA096239","628.0",NA,NA,"ESA096239","Magnoliophyta",NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:19:53-03","ESALQ","ESA","10083","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,"Moraes, P.L.R.","1993","11","11","Moraes, P.L.R.","1993","10","30","Brasil","São Paulo","Såo Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA010083","859.0",NA,NA,"ESA010083","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:19:53-03","ESALQ","ESA","105532","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA105532",NA,NA,NA,"ESA105532","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:19:53-03","ESALQ","ESA","27003","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,"Cardoso-Leite, E.","1999","08","18","Cardoso-Leite, E. ; Oliveira, A.","1993","10","02","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,"ESA027003","227.0",NA,NA,"ESA027003","Magnoliophyta",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
