"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"271","2020-06-15 15:31:02-03","UNESP-RC","HRCB","45299","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pivetta",NA,"1968","04","21",NA,"Brasil",NA,NA,"Erva arbustiva, flor roxa",NA,NA,NA,"Cav.","Rio Grande do Sul","Santo Angelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,"Pivetta","550","550","25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-06-15 15:31:02-03","UNESP-RC","HRCB","44811","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pivetta","1362","1956","02","26",NA,"Brasil",NA,NA,"arbusto, flor roxo e vermelho escuro",NA,NA,NA,"Cavanilles","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,NA,NA,NA,"Rambo","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-11-24 14:11:24-02","UFLA","ESAL","14797","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Roberto Rosa Moraes","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,50; roxa, vistosa; baciformes; cerrado",NA,NA,NA,"Cav.","Goiás","Quirinópolis","Fazenda","-50.4516983032227","-18.448299407959",NA,NA,NA,"Naiara Lopes","9","9","52313","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2018-10-09 16:31:45-03","UFLA","ESAL","3825","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","M. L. Gavilanes; M. B. Ferreira","401",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; amarela;; ruderal",NA,NA,NA,"Cav.","Minas Gerais","Lavras","Km 228 - Fernão Dias","-44.999444","-21.245278",NA,NA,NA,"MB Ferreira",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"275","2017-11-24 14:11:24-02","UFLA","ESAL","3827","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","M. L. Gavilanes; M. B. Ferreira","403",NA,NA,NA,NA,"?",NA,NA,"; ; rósea;",NA,NA,NA,"Cav.",NA,NA,"Km 257 - Fernão Dias",NA,NA,NA,NA,NA,"MB Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2018-10-09 16:31:45-03","UFLA","ESAL","7049","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Gavilanes, ML","1.320",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 1,20; roxa;; formação antrópica",NA,NA,NA,"Cav.","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"277","2018-10-09 16:31:45-03","UFLA","ESAL","7608","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Gavilanes, ML","2.014",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0,60; arroxeada;; cerrado",NA,NA,NA,"Cav.","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278",NA,NA,NA,"M. L. Gavilanes",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"278","2017-11-24 14:11:24-02","UFLA","ESAL","11628","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Oliveira, FM de","295",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 1,0; rósea;; cerrado",NA,NA,NA,"Cav.","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359",NA,NA,NA,"M. L. Gavilanes",NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-11-24 14:11:24-02","UFLA","ESAL","15222","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rodrigues, VEG","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0,50; rósea;; cerrado",NA,NA,NA,"Cav.","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"Valéria E. G. R.",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-11-24 14:11:24-02","UFLA","ESAL","6914","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Gavilanes, ML","994",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,80; rósea;; formação antrópica",NA,NA,NA,"Cav.","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,"M. L. Gavilanes",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-11-24 14:11:24-02","UFLA","ESAL","16213","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Farah, RP","921172-80",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 50cm; ;; formação antrópica",NA,NA,NA,"Cav.","Minas Gerais","Conceição do Rio Verde","Beira de estrada","-45.0853004455566","-21.8808002471924",NA,NA,NA,NA,NA,NA,"16243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-07 11:44:36-03","FUVATES","HVAT","5255","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","C. R. Orlandi","s.n.","2017","04","03",NA,"Brasil",NA,NA,"Subarbusto, flor rosa clara.; Campo nativo com pastejo.","HVAT00005255",NA,NA,"Cav.","Rio Grande do Sul","Pantano Grande","Dom Marco.","-52.5025","-30.333889",NA,NA,NA,"M. Caumo",NA,NA,NA,NA,NA,NA,"-52º30'9''W","-30º20'2''S","2017","04","03",NA,NA,NA
"283","2020-06-25 16:06:18-03","FUVATES","HVAT","3520","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","M. Grings; A. S. Mello; R. B. Setubal","497","2009","02","19",NA,"Brasil",NA,NA,"Doação do Herbário ICN, registro ICN 159886; Arbusto de 2,5m, flores fechadas branco rosadas.; Capoeira a beira da estrada","HVAT00003520",NA,NA,"Cav.","Rio Grande do Sul","Mata","Entre estrada de Mata e Vila Clara.","-54.460278","-29.565556",NA,NA,NA,"M. Grings",NA,NA,NA,NA,NA,NA,"-54º27'37''W","-29º33'56''S","2009","02","19",NA,NA,NA
"284","2021-01-26 14:12:41-03","CPACT","ECT","1468","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","G.Heiden; E.R.T.Stumpf","1019","2009","04","14",NA,"Brasil",NA,NA,NA,"ECT0001468","Embryophyta",NA,"Cav.","Rio Grande do Sul","Canguçu","Estrada da Pedreira. Desvio do pedágio. Campos de clima temperado (pampas), vegetação subarbustiva e arbustiva com influência chaquenha em área de afloramentos rochosos graníticos.","-52.633889","-31.448333","ECT0001468",NA,NA,"G.Heiden","268","268",NA,NA,NA,NA,"52º38'2''W","31º26'54''S","2009","04","01",NA,NA,NA
"285","2021-03-01 11:48:55-03","UFPE","UFP","24604","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Schlindwein, C","438","1990","04","07",NA,"Brasil",NA,NA,NA,"UFP024604",NA,NA,"Cav.","Rio Grande do Sul","Serra do Sudeste",NA,NA,NA,NA,NA,NA,"Schilindwein, C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","2883736","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","P. E. Gibbs, H. Leitao Filho & J. Semir","1.620","1976","9","2","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales",NA,"São Paulo",NA,"Horto Florestal de Itapetinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"287","2020-09-12 05:00:02-03","US","US","1800868","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. L. Cabrera","6348","1940","4","5","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,"Buenos Aires",NA,"Punta Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"288","2020-09-12 05:00:02-03","US","US","2893401","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. E. Burkart","20488","1946","11","26","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,"Buenos Aires",NA,"Las Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"289","2020-09-12 05:00:02-03","US","US","2929781","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","O. Boelcke","861","1944","10","11","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"Antol Rios, delta del Parana, arroyo Martinez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","2169466","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","T. M. Pedersen","1173","1951","9","30","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,"Corrientes","Empedrado","Estancia La Nora (Bovril)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","2527783","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","C. Stellfeld","1662","1966","12","14","South America","Brazil",NA,NA,NA,NA,NA,"Malvales",NA,"Paraná","Curitiba","Campina do Sigueira","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","2706529","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","G. Hatschbach","22910","1969","11","17","South America","Brazil",NA,NA,NA,NA,NA,"Malvales",NA,"Paraná","Londrina","Leroville, camp das pedras","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","2593292","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","J. E. Montes","14729","1955","1","15","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,"Misiones","Candelaria","Loreto",NA,NA,NA,NA,NA,NA,"220","220",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","2283613","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","T. M. Pedersen","3214","1955","2","1","South America","Paraguay",NA,NA,NA,NA,NA,"Malvales",NA,"Misiones",NA,"Estancia La Soledad, Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","2866958","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","G. J. Schwarz","6231","1948","11","30","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,"Misiones","San Ignacio","Santo Pipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","1483752","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","P. Jorgensen","3908","1924","1","14","South America","Paraguay",NA,NA,NA,NA,NA,"Malvales",NA,"Guairá",NA,"Villa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2104146","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","E. Schwindt","4549","1950","6","25","South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,"Misiones","Cainguás","Salto Encantado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","1381986","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","F. Sellow","697",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","1098058","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","C. Osten","5297","1900","1","6","South America","Uruguay",NA,NA,NA,NA,NA,"Malvales",NA,"Montevideo",NA,"Barra Sta Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","2920166","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. L. Cabrera","15662","1962","4",NA,"South America","Argentina",NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"Departamento de Colonia: Riachuelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","1776123","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","P. Jorgensen","3808","1928","2","12","South America","Paraguay",NA,NA,NA,NA,NA,"Malvales",NA,"Guairá",NA,"Villarrica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","3250805","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","B. Rambo","203","1933","1","13","South America","Brazil",NA,NA,NA,NA,NA,"Malvales",NA,"Rio Grande do Sul",NA,"Porto Alegre.",NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","1705619","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","W. A. Archer","4972","1937","1","18","South America","Uruguay",NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,"Puerto Colonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","2599869","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","B. Balansa","1598",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"305","2020-09-02 16:32:42-03","Cenargen","CEN","112033","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Maurício Figueira","141","2013","01","07",NA,"Brasil","Exsicatas",NA,"Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6787","CEN00112033",NA,NA,"Cav.","RS","SAO MARTINHO DA SERRA","Localidade do Passo do Macaco, Rio Ibicuí-Mirim. Beira da estrada.","-53.852222","-29.566944","CEN00112033",NA,NA,"T. S. Coutinho","84","84",NA,NA,NA,NA,"-53.852222","-29.566944","2019","12",NA,"1",NA,NA
"306","2020-09-02 16:32:42-03","Cenargen","CEN","72423","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Aécio Amaral-Santos","2964","2007","11","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00072423",NA,NA,"Cav.","RS","PINHAL DA SERRA","Capela Santo Antônio, em direção à Serra dos Gregórios.","-51.216388","-27.850277","CEN00072423",NA,NA,"A. J. Fernandes Júnior","827","827",NA,NA,NA,NA,"-51.216388","-27.850277","2012","03",NA,"4",NA,NA
"307","2019-10-07 09:33:25-03","UEFS","HUEFS","152788","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","González, A.M.","186","2008","12","03",NA,"Argentina",NA,NA,NA,"HUEFS0152788","Angiospermae","Malvales","Cav.","Misiones","Capital","Posadas, arroyo Zaimán.","-55.903333","-27.28","HUEFS0152788",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"55W54'12''","27S16'48''",NA,NA,NA,NA,NA,NA
"308","2019-10-07 09:33:25-03","UEFS","HUEFS","58493","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arbo, M.M.","8662","2000","01","20",NA,"Argentina",NA,NA,NA,"HUEFS0058493","Angiospermae","Malvales","Cav.","Corrientes","Santo Tomé","Ruta 12 em cruce com ruta 41. Borde del camino, tierra colorada.",NA,NA,"HUEFS0058493",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-10-07 09:33:25-03","UEFS","HUEFS","184838","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Snak, C.","556","2011","08","09",NA,"Brasil",NA,NA,NA,"HUEFS0184838","Angiospermae","Malvales","Cav.","Paraná","Formosa do Oeste","Margem do Rio Piquiri, Apertado.","-53.3125","-24.2928009033203","HUEFS0184838",NA,NA,"A.J.Fernandes Jr.",NA,NA,"16952","auto","Rosanae",NA,NA,NA,"2013","12",NA,NA,NA,NA
"310","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241481F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241481F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241481F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241479F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241479F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241479F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-09-05 16:19:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","L. Née",NA,NA,NA,NA,"South America","Uruguay",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241464F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0241464F","Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0241464F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-01-28 20:01:28-02","F","FMNH-SEEDPLANTS","V0241463F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. Krapovickas & C. L. Cristóbal","11195","1964","1","19","South America","Uruguay",NA,NA,NA,"V0241463F","Spermatophyta",NA,NA,NA,NA,NA,"-55.7933","-32.8667","V0241463F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241465F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241465F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241465F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241466F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241466F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241466F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241467F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0241467F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0241467F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-01-28 20:03:58-02","F","FMNH-SEEDPLANTS","V0241468F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","T. M. Pedersen","15643","1991","3","1","South America","Uruguay",NA,NA,NA,"V0241468F","Spermatophyta",NA,NA,NA,NA,NA,"-55.7933","-32.8667","V0241468F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241469F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241469F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241469F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241470F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0241470F","Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025","V0241470F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-01-28 20:05:32-02","F","FMNH-SEEDPLANTS","V0241471F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","W. G. F. Herter","253","1926","3",NA,"South America","Uruguay",NA,NA,NA,"V0241471F","Spermatophyta",NA,NA,NA,NA,NA,"-55.7933","-32.8667","V0241471F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241472F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241472F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241472F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241473F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0241473F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0241473F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241474F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241474F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241474F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241475F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241475F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241475F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241476F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241476F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241476F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241477F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241477F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241477F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241478F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0241478F","Spermatophyta",NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241478F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2015-03-13 18:50:38-03","F","FMNH-SEEDPLANTS","V0241480F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0241480F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0241480F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
